40-8501,http://tshop.r10s.jp/doriem/cabinet/20170321-6/b01e2bln44.jpg?fitin=700:700,10955.2000,,インテリア・寝具・収納 > ライト・照明 > その他,【新品】 Panasonic LEDペンダント40形電球色LGB15052Z,,【商品名】<br>Panasonic LEDペンダント40形電球色LGB15052Z<br><br>【メーカー名】<br>パナソニック(Panasonic)<br><br>【メーカー型番】<br>LGB15052Z<br><br>【ブランド名】<br>Panasonic (パナソニック)<br><br>【商品説明】<br>Panasonic LEDペンダント40形電球色LGB15052Z<br>●電球色:2700K/Ra80<br>●消費電力:3.4W<br>●入力電流:0.06A(100V)<br>●定格光束:303lm<br>●固定エネルギー消費効率:89.1lm/W<br>●LED電球3.4W1灯(E17)<br>●全高700~1200調節可能<br>●ガラスセード:透明カットガラス<br>●クローム仕上<br>●LED電球専用商品<br>●調光操作不可<br><br><br><br><br><br>当店では初期不良に限り、商品到着から7日間は返品を 受付けております。<br><br>・通常3日～5日でお届けできます。万が一、品切れの場合は2週間程度でお届け致します。,【新品】 Panasonic LEDペンダント40形電球色LGB15052Z：ドリエムコーポレーション,【新品】 Panasonic LEDペンダント40形電球色LGB15052Z,【新品】 Panasonic LEDペンダント40形電球色LGB15052Z[rn]
40-8502,http://tshop.r10s.jp/doriem/cabinet/20170309-17/b00iuf9psa.jpg?fitin=700:700,10262.4000,,インテリア・寝具・収納 > ライト・照明 > その他,【新品】 インターフォルム(INTERFORM INC.) ペンダントライト Ashley [アシュリー] アンバー 適用畳数:6畳~8畳 LT-9273AM,,【商品名】<br>インターフォルム(INTERFORM INC.) ペンダントライト Ashley [アシュリー] アンバー 適用畳数:6畳~8畳 LT-9273AM<br><br>【メーカー名】<br>インターフォルム<br><br>【メーカー型番】<br>LT-9273AM<br><br>【ブランド名】<br>INTERFORM(インターフォルム)<br><br>【商品説明】<br>インターフォルム(INTERFORM INC.) ペンダントライト Ashley [アシュリー] アンバー 適用畳数:6畳~8畳 LT-9273AM<br>本体サイズ:直径17×高さ22cm<br>本体重量:0.7kg<br>材質・素材:ガラス、スチール ※よりコード仕様<br>生産国:中国<br>消費電力:60W<br><br>当店では初期不良に限り、商品到着から7日間は返品を 受付けております。<br><br>・通常3日～5日でお届けできます。万が一、品切れの場合は2週間程度でお届け致します。,【新品】 インターフォルム(INTERFORM INC.) ペンダントライト Ashley [アシュリー] アンバー 適用畳数:6畳~8畳 LT-9273AM：ドリエムコーポレーション,【新品】 インターフォルム(INTERFORM INC.) ペンダントライト Ashley [アシュリー] アンバー 適用畳数:6畳~8畳 LT-9273AM,【新品】 インターフォルム(INTERFORM INC.) ペンダントライト Ashley [アシュリー] アンバー 適用畳数:6畳~8畳 LT-9273AM[rn]
40-8503,http://tshop.r10s.jp/doriem/cabinet/20170321-6/b012acu9ec.jpg?fitin=700:700,22312.0000,,インテリア・寝具・収納 > ライト・照明 > その他,【新品】 シーリングファン Windouble (ウィンダブル) 6灯 ホワイト BIG-102-WH,,【商品名】<br>シーリングファン Windouble (ウィンダブル) 6灯 ホワイト BIG-102-WH<br><br>【メーカー名】<br>阪和<br><br>【メーカー型番】<br>BIG-102-WH<br><br>【ブランド名】<br>阪和<br><br>【商品説明】<br>シーリングファン Windouble (ウィンダブル) 6灯 ホワイト BIG-102-WH<br>サイズ:106×106×34cm<br>本体重量:8.2kg<br><br><br><br><br>当店では初期不良に限り、商品到着から7日間は返品を 受付けております。<br><br>・通常3日～5日でお届けできます。万が一、品切れの場合は2週間程度でお届け致します。,【新品】 シーリングファン Windouble (ウィンダブル) 6灯 ホワイト BIG-102-WH：ドリエムコーポレーション,【新品】 シーリングファン Windouble (ウィンダブル) 6灯 ホワイト BIG-102-WH,【新品】 シーリングファン Windouble (ウィンダブル) 6灯 ホワイト BIG-102-WH[rn]
40-8504,http://tshop.r10s.jp/doriem/cabinet/20170322-1/b001tvoy3i.jpg?fitin=700:700,1600.0000,,インテリア・寝具・収納 > ライト・照明 > その他,【新品】 OHM 埋込配線用 埋込 アース ターミナル ネジ止め式 (04-8176),,【商品名】<br>OHM 埋込配線用 埋込 アース ターミナル ネジ止め式 (04-8176)<br><br>【メーカー名】<br>オーム電機<br><br>【メーカー型番】<br>HS-U1ET-G<br><br>【ブランド名】<br>オーム電機<br><br>【商品説明】<br>OHM 埋込配線用 埋込 アース ターミナル ネジ止め式 (04-8176)<br>適合電線:アース線<br>1500ワット以下で使用してください<br>水のかかる場所では使用しないでください<br>電気工事法によりこの器具の設置は電気工事士でなければできません<br><br><br>当店では初期不良に限り、商品到着から7日間は返品を 受付けております。<br><br>・通常3日～5日でお届けできます。万が一、品切れの場合は2週間程度でお届け致します。,【新品】 OHM 埋込配線用 埋込 アース ターミナル ネジ止め式 (04-8176)：ドリエムコーポレーション,【新品】 OHM 埋込配線用 埋込 アース ターミナル ネジ止め式 (04-8176),【新品】 OHM 埋込配線用 埋込 アース ターミナル ネジ止め式 (04-8176)[rn]
40-8505,http://tshop.r10s.jp/doriem/cabinet/20170322-1/b002it69gu.jpg?fitin=700:700,1600.0000,,インテリア・寝具・収納 > ライト・照明 > その他,【新品】 ELPA ライティングライト入切アダプタ LR-RCA,,【商品名】<br>ELPA ライティングライト入切アダプタ LR-RCA<br><br>【メーカー名】<br>ELPA(エルパ)<br><br>【メーカー型番】<br>LR-RCA<br><br>【ブランド名】<br>ELPA<br><br>【商品説明】<br>ELPA ライティングライト入切アダプタ LR-RCA<br>メーカー型番:LR-RCA<br>サイズ:高さ3.5X幅9.5X奥行4cm<br>本体重量:70g<br>材質:PC(ポリカーボネイト)<br>原産国:中国<br><br>当店では初期不良に限り、商品到着から7日間は返品を 受付けております。<br><br>・通常3日～5日でお届けできます。万が一、品切れの場合は2週間程度でお届け致します。,【新品】 ELPA ライティングライト入切アダプタ LR-RCA：ドリエムコーポレーション,【新品】 ELPA ライティングライト入切アダプタ LR-RCA,【新品】 ELPA ライティングライト入切アダプタ LR-RCA[rn]
40-8506,http://tshop.r10s.jp/doriem/cabinet/20170309-11/b008780nju.jpg?fitin=700:700,38491.2000,,インテリア・寝具・収納 > ライト・照明 > その他,【新品】 ARTWORKSTUDIO Amaretto-ceiling lamp 4灯 [ アンバー+ゴールド / 白熱球付き / AW-0334 ],,【商品名】<br>ARTWORKSTUDIO Amaretto-ceiling lamp 4灯 [ アンバー+ゴールド / 白熱球付き / AW-0334 ]<br><br>【メーカー名】<br>ART WORK STUDIO<br><br>【メーカー型番】<br><br><br>【ブランド名】<br>ART WORK STUDIO（アートワークスタジオ）<br><br>【商品説明】<br>ARTWORKSTUDIO Amaretto-ceiling lamp 4灯 [ アンバー+ゴールド / 白熱球付き / AW-0334 ]<br>なし<br><br><br><br><br><br>当店では初期不良に限り、商品到着から7日間は返品を 受付けております。<br><br>・通常3日～5日でお届けできます。万が一、品切れの場合は2週間程度でお届け致します。,【新品】 ARTWORKSTUDIO Amaretto-ceiling lamp 4灯 [ アンバー+ゴールド / 白熱球付き / AW-0334 ]：ドリエムコーポレーション,【新品】 ARTWORKSTUDIO Amaretto-ceiling lamp 4灯 [ アンバー+ゴールド / 白熱球付き / AW-0334 ],【新品】 ARTWORKSTUDIO Amaretto-ceiling lamp 4灯 [ アンバー+ゴールド / 白熱球付き / AW-0334 ][rn]
40-8507,http://tshop.r10s.jp/doriem/cabinet/20170322-3/b00hwr33nk.jpg?fitin=700:700,28760.0000,,インテリア・寝具・収納 > ライト・照明 > その他,【新品】 Panasonic(パナソニック) 充電デュアルパワーカッター本体 金工刃つき グレー EZ45A2XM-H,,"【商品名】<br>Panasonic(パナソニック) 充電デュアルパワーカッター本体 金工刃つき グレー EZ45A2XM-H<br><br>【メーカー名】<br>パナソニック(Panasonic)<br><br>【メーカー型番】<br>EZ45A2XM-H<br><br>【ブランド名】<br>Panasonic (パナソニック)<br><br>【商品説明】<br>Panasonic(パナソニック) 充電デュアルパワーカッター本体 金工刃つき グレー EZ45A2XM-H<br>防塵・耐水設計:IP56<br>回転トルク:18V=6.7N・m{68kgf・cm}、14.4V:5.4N・m{55kgf・cm}<br>回転数:18V= 0~4,500回転/分、14.4V=0~3,600回転/分<br>切り込み深さ:0~46mm(直角切断専用)<br>本体寸法/質量:18V=全長343×全高228×全幅160mm /2.75kg、14.4V=全長336×全高228×全幅160mm /2.6kgv(電池パック装着時)<br><br>当店では初期不良に限り、商品到着から7日間は返品を 受付けております。<br><br>・通常3日～5日でお届けできます。万が一、品切れの場合は2週間程度でお届け致します。",【新品】 Panasonic(パナソニック) 充電デュアルパワーカッター本体 金工刃つき グレー EZ45A2XM-H：ドリエムコーポレーション,【新品】 Panasonic(パナソニック) 充電デュアルパワーカッター本体 金工刃つき グレー EZ45A2XM-H,【新品】 Panasonic(パナソニック) 充電デュアルパワーカッター本体 金工刃つき グレー EZ45A2XM-H[rn]
40-8508,http://tshop.r10s.jp/doriem/cabinet/20170321-4/b00mltz68o.jpg?fitin=700:700,6784.0000,,インテリア・寝具・収納 > ライト・照明 > その他,【新品】 パナソニック LEDデスクスタンド 置き形 ホワイト SQ-LD521-W,,【商品名】<br>パナソニック LEDデスクスタンド 置き形 ホワイト SQ-LD521-W<br><br>【メーカー名】<br>パナソニック(Panasonic)<br><br>【メーカー型番】<br>SQ-LD521-W<br><br>【ブランド名】<br>パナソニック(Panasonic)<br><br>【商品説明】<br>パナソニック LEDデスクスタンド 置き形 ホワイト SQ-LD521-W<br>サイズ:幅(セード部):33.8×高さ(上アーム):11.1×高さ(下アーム):36.0cm<br>本体重量:約2.5kg<br>電源コードの長さ 170cm<br>消費効率:32.8 lm/W<br>消費電力 13W<br><br>当店では初期不良に限り、商品到着から7日間は返品を 受付けております。<br><br>・通常3日～5日でお届けできます。万が一、品切れの場合は2週間程度でお届け致します。,【新品】 パナソニック LEDデスクスタンド 置き形 ホワイト SQ-LD521-W：ドリエムコーポレーション,【新品】 パナソニック LEDデスクスタンド 置き形 ホワイト SQ-LD521-W,【新品】 パナソニック LEDデスクスタンド 置き形 ホワイト SQ-LD521-W[rn]
40-8509,http://tshop.r10s.jp/doriem/cabinet/20170322-1/b002unnxou.jpg?fitin=700:700,1600.0000,,インテリア・寝具・収納 > ライト・照明 > その他,【新品】 パナソニック(Panasonic) ワイド その他 WT3020WK,,【商品名】<br>パナソニック(Panasonic) ワイド その他 WT3020WK<br><br>【メーカー名】<br>パナソニック(Panasonic)<br><br>【メーカー型番】<br>WT3020WK<br><br>【ブランド名】<br>パナソニック(Panasonic)<br><br>【商品説明】<br>パナソニック(Panasonic) ワイド その他 WT3020WK<br>ブランクチップ(トリプル用)・(スイッチ取付枠用)(ホワイト)<br><br><br><br><br><br>当店では初期不良に限り、商品到着から7日間は返品を 受付けております。<br><br>・通常3日～5日でお届けできます。万が一、品切れの場合は2週間程度でお届け致します。,【新品】 パナソニック(Panasonic) ワイド その他 WT3020WK：ドリエムコーポレーション,【新品】 パナソニック(Panasonic) ワイド その他 WT3020WK,【新品】 パナソニック(Panasonic) ワイド その他 WT3020WK[rn]
40-8510,http://tshop.r10s.jp/doriem/cabinet/20170321-6/b016jz2nrc.jpg?fitin=700:700,19515.2000,,インテリア・寝具・収納 > ライト・照明 > その他,【新品】 インターフォルム フロアライト Bus Roll Floor Lamp [バスロールフロアランプ] ブラック 適用畳数:4.5畳以下 LT-1265BK LT-1265BK,,【商品名】<br>インターフォルム フロアライト Bus Roll Floor Lamp [バスロールフロアランプ] ブラック 適用畳数:4.5畳以下 LT-1265BK LT-1265BK<br><br>【メーカー名】<br>インターフォルム<br><br>【メーカー型番】<br>LT-1265BK<br><br>【ブランド名】<br>INTERFORM(インターフォルム)<br><br>【商品説明】<br>インターフォルム フロアライト Bus Roll Floor Lamp [バスロールフロアランプ] ブラック 適用畳数:4.5畳以下 LT-1265BK LT-1265BK<br>サイズ(cm):幅54×奥行47×高さ112~154.5(全体)/直径35×高さ23(セード)<br>重量:2.5kg<br>素材・材質:布、スチール<br>生産国:台湾<br>消費電力:使用する電球により異なります。<br><br>当店では初期不良に限り、商品到着から7日間は返品を 受付けております。<br><br>・通常3日～5日でお届けできます。万が一、品切れの場合は2週間程度でお届け致します。,【新品】 インターフォルム フロアライト Bus Roll Floor Lamp [バスロールフロアランプ] ブラック 適用畳数:4.5畳以下 LT-1265BK LT-1265BK：ドリエムコーポレーション,【新品】 インターフォルム フロアライト Bus Roll Floor Lamp [バスロールフロアランプ] ブラック 適用畳数:4.5畳以下 LT-1265BK LT-1265BK,【新品】 インターフォルム フロアライト Bus Roll Floor Lamp [バスロールフロアランプ] ブラック 適用畳数:4.5畳以下 LT-1265BK LT-1265BK[rn]
40-8511,http://tshop.r10s.jp/doriem/cabinet/20170321-5/b00z517oj4.jpg?fitin=700:700,4398.4000,,インテリア・寝具・収納 > ライト・照明 > その他,【新品】 コイズミ照明 高気密ダウンライト(白熱球60Wクラス)ファインホワイト AD43632L,,"【商品名】<br>コイズミ照明 高気密ダウンライト(白熱球60Wクラス)ファインホワイト AD43632L<br><br>【メーカー名】<br>コイズミ照明<br><br>【メーカー型番】<br>AD43632L<br><br>【ブランド名】<br>コイズミ照明 (KOIZUMI)<br><br>【商品説明】<br>コイズミ照明 高気密ダウンライト(白熱球60Wクラス)ファインホワイト AD43632L<br>●電球色<br>●LED一体型/散光<br>●光色切替/白熱球60W相当<br>●LED(電球色+昼光色)<br>●アルミダイカスト・ファインホワイト塗装<br>●埋込穴：φ100<br>●壁スイッチ：2700K⇔5000K<br>●光源寿命：40,000時間<br>●消費電力：6.6W<br><br><br><br><br><br>当店では初期不良に限り、商品到着から7日間は返品を 受付けております。<br><br>・通常3日～5日でお届けできます。万が一、品切れの場合は2週間程度でお届け致します。",【新品】 コイズミ照明 高気密ダウンライト(白熱球60Wクラス)ファインホワイト AD43632L：ドリエムコーポレーション,【新品】 コイズミ照明 高気密ダウンライト(白熱球60Wクラス)ファインホワイト AD43632L,【新品】 コイズミ照明 高気密ダウンライト(白熱球60Wクラス)ファインホワイト AD43632L[rn]
