15-104101,http://tshop.r10s.jp/kg-maido/cabinet/unika01/hss-59tn.jpg?fitin=700:700,2980.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ユニカ H.S.Sハイスホールソー ツバ無し 59mm HSS-59TN,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●ユニカ（株）<br>
<br>
【特長】<br>
●ストレートシャンク採用。<br>
●貫通作業に最適。<br>
●鋭い切れ味、軽快で快適な作業性。<br>
●インパクト兼用。<br>
●一発貫通。<br>
●薄鉄板（3.2mm以下）/アルミ板（3.2mm以下）/塩ビ板/石膏ボード/木材などの穴あけに。<br>
<br>
【仕様】<br>
●全長：112mm<br>
●有効長(mm):38<br>
●口径：59mm<br>
●適合電動機：電気ドリル(回転数：800rpm以下)</p>",ユニカ H.S.Sハイスホールソー ツバ無し 59mm HSS-59TN：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ユニカ H.S.Sハイスホールソー ツバ無し 59mm HSS-59TN,ユニカ H.S.Sハイスホールソー ツバ無し 59mm HSS-59TN[rn]
15-104102,http://tshop.r10s.jp/kg-maido/cabinet/unika01/es-v38sds.jpg?fitin=700:700,6249.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ユニカ 単機能コアドリルE&S 振動用 VCタイプ SDS 38mm ES-V38SDS,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●ユニカ（株）<br><br>【特長】<br>●設備工事（電設水道配管）に適しています。<br>●切削性、耐久性そのままに低価格を実現しています。<br>●刃先に振動と回転を与え、被削材を砕きながら切削できます。<br>●スピーディーな穴あけが可能です。<br><br>【用途】<br>●被削材:ブロック・レンガ・モルタル壁・ラス網・各種ボード類。<br><br>【仕様】<br>●刃径(mm):38<br>●有効長(mm):150<br>●シャンク径(mm):-<br>●刃厚(mm):2<br>●シャンク:SDS<br>●質量(kg):0.59<br>●適合機種:軽量ハンマードリル<br><br>【材質・仕上げ】<br>●刃部:超硬チップ<br>●センタードリル:合金鋼<br><br>【原産国】<br>●日本<br><br>【質量】<br>●0.59KG</p>",ユニカ 単機能コアドリルE&amp;S 振動用 VCタイプ SDS 38mm ES-V38SDS：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ユニカ 単機能コアドリルE&amp;S 振動用 VCタイプ SDS 38mm ES-V38SDS,ユニカ 単機能コアドリルE&amp;S 振動用 VCタイプ SDS 38mm ES-V38SDS[rn]
15-104103,http://tshop.r10s.jp/kg-maido/cabinet/unika01/es-a90sds.jpg?fitin=700:700,9244.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ユニカ 単機能コアドリルE&S ALC用 ALCタイプ SDS 90mm ES-A90SDS,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●ユニカ（株）<br><br>【特長】<br>●ALCの特性に対応。難削材のALC板における大口径の孔削作業を実現。<br>●抜群の回転力でピアノ線、2分筋をALC板とともに簡単に切断。<br>●刃先の超硬チップには鋭い孔削力を発揮する、耐摩耗性に富み靭性の高い材質を採用。<br>◆適合電動機：電気ドリル/振動ドリル(回転モード)<br><br>【用途】<br>●ALC板・石膏ボード<br><br>【仕様】<br>●口径(mm)：品番の数字部分が口径になります。<br>●全長(mm)：282<br>●有効長(mm)：135</p>",ユニカ 単機能コアドリルE&amp;S ALC用 ALCタイプ SDS 90mm ES-A90SDS：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ユニカ 単機能コアドリルE&amp;S ALC用 ALCタイプ SDS 90mm ES-A90SDS,ユニカ 単機能コアドリルE&amp;S ALC用 ALCタイプ SDS 90mm ES-A90SDS[rn]
15-104104,http://tshop.r10s.jp/kg-maido/cabinet/unika01/ur21-a032st.jpg?fitin=700:700,9189.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ユニカ 多機能コアドリル ALC用 ストレート 40mm UR21-A040ST,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●ユニカ（株）<br><br>【特長】<br>●難削材のALC板専用に設計された回転専用のコアドリル。大口径で穴あけもスムーズ。<br>●ALC板の補強筋として使われているピアノ線、２分筋もALC板と共に簡単に切断。<br>◆適合電動機：電気ドリル/振動ドリル(回転モード)<br><br>【用途】<br>●ALC・石膏ボード<br><br>【仕様】<br>●口径(mm)：品番の数字部分が口径になります。<br>●有効長(mm)：170<br>●センタードリル(品番)：URCD-T250</p>",ユニカ 多機能コアドリル ALC用 ストレート 40mm UR21-A040ST：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ユニカ 多機能コアドリル ALC用 ストレート 40mm UR21-A040ST,ユニカ 多機能コアドリル ALC用 ストレート 40mm UR21-A040ST[rn]
15-104105,http://tshop.r10s.jp/kg-maido/cabinet/unika01/ur21-d029st.jpg?fitin=700:700,31925.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ユニカ 多機能コアドリル 乾式ダイヤ ストレート 95mm UR-D95ST,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●ユニカ（株）<br><br>【特長】<br>●水を使わずに乾式で鉄筋コンクリート(３分筋まで切断)に穴あけ可能。<br>●センターピン方式、回転力のみの切断で、振動騒音も大幅に低下。<br>◆適合電動機：電気ドリル/振動ドリル(回転モード)<br><br>※磁器タイル、石材は刃先を冷却しながらご使用ください。<br><br>【用途】<br>●鉄筋コンクリート・硬質サイディングボード・樹脂系人造大理石・モルタル・軟質サイディングボード・ブロック・レンガ・※磁器タイル・石材<br><br>【仕様】<br>●口径(mm)：品番の数字部分が口径になります。<br>●有効長(mm)：130<br>●センタードリル(品番)：DBP-No.1</p>",ユニカ 多機能コアドリル 乾式ダイヤ ストレート 95mm UR-D95ST：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ユニカ 多機能コアドリル 乾式ダイヤ ストレート 95mm UR-D95ST,ユニカ 多機能コアドリル 乾式ダイヤ ストレート 95mm UR-D95ST[rn]
15-104106,http://tshop.r10s.jp/kg-maido/cabinet/unika01/ur21-a032st.jpg?fitin=700:700,26912.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ユニカ 多機能コアドリル ALC用 ストレート 160mm UR-A160ST,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●ユニカ（株）<br><br>【特長】<br>●難削材のALC板専用に設計された回転専用のコアドリル。大口径で穴あけもスムーズ。<br>●ALC板の補強筋として使われているピアノ線、２分筋もALC板と共に簡単に切断。<br>◆適合電動機：電気ドリル/振動ドリル(回転モード)<br><br>【用途】<br>●ALC・石膏ボード<br><br>【仕様】<br>●口径(mm)：品番の数字部分が口径になります。<br>●有効長(mm)：130<br>●センタードリル(品番)：2CB-210</p>",ユニカ 多機能コアドリル ALC用 ストレート 160mm UR-A160ST：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ユニカ 多機能コアドリル ALC用 ストレート 160mm UR-A160ST,ユニカ 多機能コアドリル ALC用 ストレート 160mm UR-A160ST[rn]
15-104107,http://tshop.r10s.jp/kg-maido/cabinet/ts-16/t010003806977.jpg?fitin=700:700,996.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,バーコ バイメタルホルソー 3830-25-VIP,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●スナップオン・ツールズ（株）<br>
<br>
【特長】<br>
●バーコのサンドフレックスシリーズです。<br>
●コバルト入りマトリックスハイス製で、鉄、ステンレス、サイディング材、木材などの切断に最適です。<br>
●すくい角6°、4/6山、内側アサリ値大、切りくず排出穴付です。<br>
●高負荷に強いフラットキャップです。<br>
●インパクトでの使用はできません。<br>
●ステンレスに穴をあける場合、冷却のため切削油の使用を推奨します。<br>
<br>
【用途】<br>
●被削材:鉄、ステンレス、サイディング材、木材など。<br>
<br>
【仕様】<br>
●刃径(mm):25<br>
●ふところ深さ(mm):38<br>
●刃厚(mm):1.3<br>
●有効長(mm):38<br>
●ねじ径:UNF1/2×20<br>
<br>
【材質・仕上げ】<br>
●刃部:コバルト入りマトリックスハイス<br>
<br>
【質量】<br>
●55G</p>",バーコ バイメタルホルソー 3830-25-VIP：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材バーコ バイメタルホルソー 3830-25-VIP,バーコ バイメタルホルソー 3830-25-VIP[rn]
15-104108,http://tshop.r10s.jp/kg-maido/cabinet/unika01/qmx145x325.jpg?fitin=700:700,7751.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ユニカ 吸塵ドリルシステム QビットUX SDS-maxシャンク ロング QMX20.0×445,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●ユニカ（株）<br><br>【特長】<br>●Qビットは、穴を開けるそばからコンクリートの粉塵を強力に吸い込み、逃しません。従来の穴あけ作業での粉塵による不快な思いを解消します。<br>●ロスのない効率的な吸塵システムにより、発生する粉塵のほとんどを吸引可能。<br>●あと施工アンカーの施工における孔内清掃が簡略化され、作業効率が大幅に向上。孔内清掃忘れによるアンカー強度の低下やヌケも未然に防止。<br>※本製品は乾式専用です。水中及び水気を多く含んだ場所での穿孔は行う事ができませんのでご注意ください。<br>※穴あけ作業は集塵機を稼働させてから行ってください。<br><br>【仕様】<br>●刃先径(mm)：20.0<br>●全長(mm)：445<br>●有効長(mm)：250</p>",ユニカ 吸塵ドリルシステム QビットUX SDS-maxシャンク ロング QMX20.0&times;445：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ユニカ 吸塵ドリルシステム QビットUX SDS-maxシャンク ロング QMX20.0&times;445,ユニカ 吸塵ドリルシステム QビットUX SDS-maxシャンク ロング QMX20.0&times;445[rn]
15-104109,http://tshop.r10s.jp/kg-maido/cabinet/unika01/es-a95sds.jpg?fitin=700:700,9504.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ユニカ 単機能コアドリルE&S ALC用 ALCタイプ SDS 95mm ES-A95SDS,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●ユニカ（株）<br><br>【特長】<br>●ALCの特性に対応。難削材のALC板における大口径の孔削作業を実現。<br>●抜群の回転力でピアノ線、2分筋をALC板とともに簡単に切断。<br>●刃先の超硬チップには鋭い孔削力を発揮する、耐摩耗性に富み靭性の高い材質を採用。<br>◆適合電動機：電気ドリル/振動ドリル(回転モード)<br><br>【用途】<br>●ALC板・石膏ボード<br><br>【仕様】<br>●口径(mm)：品番の数字部分が口径になります。<br>●全長(mm)：282<br>●有効長(mm)：135</p>",ユニカ 単機能コアドリルE&amp;S ALC用 ALCタイプ SDS 95mm ES-A95SDS：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ユニカ 単機能コアドリルE&amp;S ALC用 ALCタイプ SDS 95mm ES-A95SDS,ユニカ 単機能コアドリルE&amp;S ALC用 ALCタイプ SDS 95mm ES-A95SDS[rn]
15-104110,http://tshop.r10s.jp/kg-maido/cabinet/marvel01/blt-35.jpg?fitin=700:700,2586.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,マーベル MARVEL ツバなし バイメタルホールソー φ35 BLT-35,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●（株）マーベル<br>
<br>
【特長】<br>
●高級ハイス材の刃先と強靭なバネ鋼を電子ビームでバイメタル溶接したホールソーで、今までに類のない、画期的な高い切削能力を発揮。<br>
<br>
【仕様】<br>
●用途：薄鉄板・ステンレス板・アルミ板プラスチック等の穴あけ<br>
●能力：鉄板(3.2mm)・ステンレス(1.6mm)<br>
●適合チャック径(呼び)：53-10mm<br>
●サイズ：35mm<br>
●有効長：24mm</p>",マーベル MARVEL ツバなし バイメタルホールソー φ35 BLT-35：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材マーベル MARVEL ツバなし バイメタルホールソー φ35 BLT-35,マーベル MARVEL ツバなし バイメタルホールソー φ35 BLT-35[rn]
15-104111,http://tshop.r10s.jp/kg-maido/cabinet/handtool01/tu-cd18.jpg?fitin=700:700,10416.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ツボ万 湿式ショートコアドリルCD-S TB-CD-S32,,<p>【メーカー】<br>●（株）ツボ万<br><br>【特長】<br>●みかげ石、大理石、磁器タイルなどの硬質物の穴開けに。<br>●ボディ（軸付き）+センターピン<br><br>【仕様】<br>●サイズ（直径×有効長×軸径）：Ф32×30×10</p>,ツボ万 湿式ショートコアドリルCD-S TB-CD-S32：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ツボ万 湿式ショートコアドリルCD-S TB-CD-S32,ツボ万 湿式ショートコアドリルCD-S TB-CD-S32[rn]
15-104112,http://tshop.r10s.jp/kg-maido/cabinet/handtool01/tu-cd12.jpg?fitin=700:700,10416.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ツボ万 湿式ショートコアドリルCD-S TB-CD-S12.5,,<p>【メーカー】<br>●（株）ツボ万<br><br>【特長】<br>●みかげ石、大理石、磁器タイルなどの硬質物の穴開けに。<br>●ボディ（軸付き）+センターピン<br><br>【仕様】<br>●サイズ（直径×有効長×軸径）：Ф12.5×40×10</p>,ツボ万 湿式ショートコアドリルCD-S TB-CD-S12.5：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ツボ万 湿式ショートコアドリルCD-S TB-CD-S12.5,ツボ万 湿式ショートコアドリルCD-S TB-CD-S12.5[rn]
15-104113,http://tshop.r10s.jp/kg-maido/cabinet/handtool01/tu-1150.jpg?fitin=700:700,9930.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ツボ万 乾式コアドリルCD-DZボディ単体 TB-CD-DZ25BODY,,<p>【メーカー】<br>●（株）ツボ万<br><br>【特長】<br>●乾式コアドリル<br>●寿命重視<br>●回転専用<br>●打撃・振動・ハンマ不可<br>●埋め込み式チップが急な負担で手首を痛める危険や、鉄筋切断時のかみこみを回避。<br>●側面の多条ネジが切粉をスムーズに排出。<br>●振動が小さく安定した作業性。<br>●CD-DGよりも長寿命タイプ。<br>●ボディ単体。<br><br>【用途】<br>●コンクリート、ヒューム管などの貫通工事。<br><br>【仕様】<br>●サイズ（直径×有効長）：Ф25×195、配管用寸法：15A（21.7）</p>,ツボ万 乾式コアドリルCD-DZボディ単体 TB-CD-DZ25BODY：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ツボ万 乾式コアドリルCD-DZボディ単体 TB-CD-DZ25BODY,ツボ万 乾式コアドリルCD-DZボディ単体 TB-CD-DZ25BODY[rn]
