15-30701,http://tshop.r10s.jp/ii-sakura/cabinet/youki3/noritz0500432.jpg?fitin=700:700,5861.6000,,花・ガーデン・DIY > 住宅建材・設備 > その他,♪ノーリツ 熱源機 関連部材【0500432】据置架台KD-6,石油給湯器\NORITZ\石油温水暖房専用熱源機,,♪ノーリツ 熱源機 関連部材【0500432】据置架台KD-6：あいあいショップさくら,♪ノーリツ 熱源機 関連部材【0500432】据置架台KD-6,石油給湯器\NORITZ\石油温水暖房専用熱源機。♪ノーリツ 熱源機 関連部材【0500432】据置架台KD-6[rn]
15-30702,http://tshop.r10s.jp/ii-sakura/cabinet/youki3/noritz0501453.jpg?fitin=700:700,4068.0000,,花・ガーデン・DIY > 住宅建材・設備 > その他,♪ノーリツ 熱源機 関連部材【0501453】FF-49トップ厚壁アダプターL130,石油給湯器\NORITZ\石油温水暖房専用熱源機,,♪ノーリツ 熱源機 関連部材【0501453】FF-49トップ厚壁アダプターL130：あいあいショップさくら,♪ノーリツ 熱源機 関連部材【0501453】FF-49トップ厚壁アダプターL130,石油給湯器\NORITZ\石油温水暖房専用熱源機。♪ノーリツ 熱源機 関連部材【0501453】FF-49トップ厚壁アダプターL130[rn]
15-30703,http://tshop.r10s.jp/ii-sakura/cabinet/youki3/oh-g1202w3h-bl.jpg?fitin=700:700,161550.4000,,花・ガーデン・DIY > 住宅建材・設備 > その他,ノーリツ 石油温水暖房専用熱源機【OH-G1202W3H BL】暖房専用 11.6kW 暖房温水2温度 屋外壁掛形 循環ポンプ内臓/開放式(密閉式) 送油管別売,石油給湯器\NORITZ\石油温水暖房専用熱源機,"幅450×高さ620×奥行き240(mm)<br>
<br>
●ユテリア通信対応熱源機は、台所リモコンの取り付けは不要です<br>
但し、ユテリア通信に対応していない暖房端末器を使用される場合は<br>
必ず給湯器に別売の台所リモコンを取り付けてE-con通信のみを接続してください<br>
床暖房はユテリア通信対応の床暖房リモコンをご使用ください<br>
<br>
・別売リモコン<br>
ON・OFFタイマー機能 台所リモコンRC-7111M<br>
サークルタイマー機能 台所リモコンRC-9012M<br>
(リモコンコードM 8A(2心)が別途必要です)<br>
<br>
※密閉は、暖房密閉用組替セットで対応します<br>
<br>


<br><br>OH-G1202W3H-BL<br>",ノーリツ 石油温水暖房専用熱源機【OH-G1202W3H BL】暖房専用 11.6kW 暖房温水2温度 屋外壁掛形 循環ポンプ内臓/開放式(密閉式) 送油管別売：あいあいショップさくら,ノーリツ 石油温水暖房専用熱源機【OH-G1202W3H BL】暖房専用 11.6kW 暖房温水2温度 屋外壁掛形 循環ポンプ内臓/開放式(密閉式) 送油管別売,石油給湯器\NORITZ\石油温水暖房専用熱源機。ノーリツ 石油温水暖房専用熱源機【OH-G1202W3H BL】暖房専用 11.6kW 暖房温水2温度 屋外壁掛形 循環ポンプ内臓/開放式(密閉式) 送油管別売[rn]
15-30704,http://tshop.r10s.jp/ii-sakura/cabinet/youki3/oh-g1701ffdx-bl.jpg?fitin=700:700,161552.0000,,花・ガーデン・DIY > 住宅建材・設備 > その他,ノーリツ 石油温水暖房専用熱源機【OH-G1701FF BL】(ON・OFFタイマー機能付) 暖房専用 17.4kW 暖房温水1温度 屋内据置形 キャンドポンプ内臓/半密閉式,石油給湯器\NORITZ\石油温水暖房専用熱源機,"幅550×高さ620×奥行き280(mm)<br>
<br>
●台所リモコンは本体脱着式<br>
ON・OFFタイマー機能(本体入付) 台所リモコンRC-7111M<br>
<br>
本体内部に半密閉タンクを内蔵しています<br>
(機器の保有水量(7.2L)を合わせて、システム容量70L以内)<br>
<br>


<br><br>OH-G1701FF-BL<br>",ノーリツ 石油温水暖房専用熱源機【OH-G1701FF BL】(ON・OFFタイマー機能付) 暖房専用 17.4kW 暖房温水1温度 屋内据置形 キャンドポンプ内臓/半密閉式：あいあいショップさくら,ノーリツ 石油温水暖房専用熱源機【OH-G1701FF BL】(ON・OFFタイマー機能付) 暖房専用 17.4kW 暖房温水1温度 屋内据置形 キャンドポンプ内臓/半密閉式,石油給湯器\NORITZ\石油温水暖房専用熱源機。ノーリツ 石油温水暖房専用熱源機【OH-G1701FF BL】(ON・OFFタイマー機能付) 暖房専用 17.4kW 暖房温水1温度 屋内据置形 キャンドポンプ内臓/半密閉式[rn]
15-30705,http://tshop.r10s.jp/ii-sakura/cabinet/youki3/noritz0501515.jpg?fitin=700:700,9540.8000,,花・ガーデン・DIY > 住宅建材・設備 > その他,♪ノーリツ 熱源機 関連部材【0501515】オイル用減圧弁 GD-65F-10,石油給湯器\NORITZ\石油温水暖房専用熱源機,"オイルタンクの高さが機器より高くなる場合にご使用ください<br>
(差1.5～10m)<br>",♪ノーリツ 熱源機 関連部材【0501515】オイル用減圧弁 GD-65F-10：あいあいショップさくら,♪ノーリツ 熱源機 関連部材【0501515】オイル用減圧弁 GD-65F-10,石油給湯器\NORITZ\石油温水暖房専用熱源機。♪ノーリツ 熱源機 関連部材【0501515】オイル用減圧弁 GD-65F-10[rn]
15-30706,http://tshop.r10s.jp/ii-sakura/cabinet/youki3/rc-8001a.jpg?fitin=700:700,6008.0000,,花・ガーデン・DIY > 住宅建材・設備 > その他,♪ノーリツ 熱源機 関連部材【RC-8001A】サブリモコン 非防水形,石油給湯器\NORITZ\石油温水暖房専用熱源機,寸法：W128×H120×D21mm<br>,♪ノーリツ 熱源機 関連部材【RC-8001A】サブリモコン 非防水形：あいあいショップさくら,♪ノーリツ 熱源機 関連部材【RC-8001A】サブリモコン 非防水形,石油給湯器\NORITZ\石油温水暖房専用熱源機。♪ノーリツ 熱源機 関連部材【RC-8001A】サブリモコン 非防水形[rn]
15-30707,http://tshop.r10s.jp/ii-sakura/cabinet/youki3/oh-g1501ffdx-bl.jpg?fitin=700:700,161552.0000,,花・ガーデン・DIY > 住宅建材・設備 > その他,ノーリツ 石油温水暖房専用熱源機【OH-G1501FFDX BL】(サークルタイマー機能付) 暖房専用 15.1kW 暖房温水1温度 屋内据置形 キャンドポンプ内臓/半密閉式,石油給湯器\NORITZ\石油温水暖房専用熱源機,"幅550×高さ620×奥行き280(mm)<br>
<br>
●台所リモコンは本体脱着式<br>
サークルタイマー機能(本体入付) 台所リモコンRC-7012M<br>
<br>
本体内部に半密閉タンクを内蔵しています<br>
(機器の保有水量(7.2L)を合わせて、システム容量70L以内)<br>
<br>
※「給排気アダプタ49-80」(別売)を使用することでφ80に変更可能です<br>
<br>


<br><br>OH-G1501FFDX-BL<br>",ノーリツ 石油温水暖房専用熱源機【OH-G1501FFDX BL】(サークルタイマー機能付) 暖房専用 15.1kW 暖房温水1温度 屋内据置形 キャンドポンプ内臓/半密閉式：あいあいショップさくら,ノーリツ 石油温水暖房専用熱源機【OH-G1501FFDX BL】(サークルタイマー機能付) 暖房専用 15.1kW 暖房温水1温度 屋内据置形 キャンドポンプ内臓/半密閉式,石油給湯器\NORITZ\石油温水暖房専用熱源機。ノーリツ 石油温水暖房専用熱源機【OH-G1501FFDX BL】(サークルタイマー機能付) 暖房専用 15.1kW 暖房温水1温度 屋内据置形 キャンドポンプ内臓/半密閉式[rn]
15-30708,http://tshop.r10s.jp/ii-sakura/cabinet/youki3/oh-g2301ypdx-bl.jpg?fitin=700:700,196169.6000,,花・ガーデン・DIY > 住宅建材・設備 > その他,ノーリツ 石油温水暖房専用熱源機【OH-G2301YPDX BL】(サークルタイマー機能付) 暖房専用 23.3kW 鉄パネル用 暖房温水1温度 屋外据置形 キャンドポンプ内臓/密閉式,石油給湯器\NORITZ\石油温水暖房専用熱源機,"幅550×高さ620×奥行き280(mm)<br>
鉄パネル用<br>
<br>
●台所リモコンは本体入付<br>
サークルタイマー機能(本体入付) 台所リモコンRC-7012M<br>（リモコンコード別売）<br>
<br>



<br><br>OH-G2301YPDX-BL<br>",ノーリツ 石油温水暖房専用熱源機【OH-G2301YPDX BL】(サークルタイマー機能付) 暖房専用 23.3kW 鉄パネル用 暖房温水1温度 屋外据置形 キャンドポンプ内臓/密閉式：あいあいショップさくら,ノーリツ 石油温水暖房専用熱源機【OH-G2301YPDX BL】(サークルタイマー機能付) 暖房専用 23.3kW 鉄パネル用 暖房温水1温度 屋外据置形 キャンドポンプ内臓/密閉式,石油給湯器\NORITZ\石油温水暖房専用熱源機。ノーリツ 石油温水暖房専用熱源機【OH-G2301YPDX BL】(サークルタイマー機能付) 暖房専用 23.3kW 鉄パネル用 暖房温水1温度 屋外据置形 キャンドポンプ内臓/密閉式[rn]
15-30709,http://tshop.r10s.jp/ii-sakura/cabinet/fukuchi2/oh-cg2403ff.jpg?fitin=700:700,160150.4000,,花・ガーデン・DIY > 住宅建材・設備 > その他,###ノーリツ 石油温水暖房専用熱源機【OH-CG2403FF】(リモコン別売) 暖房専用 エコフィール 暖房温水1温度 屋内設置形 キャンドポンプ 24.0kw,石油給湯器\NORITZ\石油温水暖房専用熱源機,"<font size=""4"" color=""""><b>※こちらの商品はご入金確認後のお手配です。代引きでのお取り扱いはできません。</b></font><br><br>
本体寸法(mm)：H760×W540×D287<br>
<br>
本体内部に半密閉タンクを内蔵しています。<br>
[機器の保有水量（19L）を合わせて、システム容量90L以内]<br>
<br>",###ノーリツ 石油温水暖房専用熱源機【OH-CG2403FF】(リモコン別売) 暖房専用 エコフィール 暖房温水1温度 屋内設置形 キャンドポンプ 24.0kw：あいあいショップさくら,###ノーリツ 石油温水暖房専用熱源機【OH-CG2403FF】(リモコン別売) 暖房専用 エコフィール 暖房温水1温度 屋内設置形 キャンドポンプ 24.0kw,石油給湯器\NORITZ\石油温水暖房専用熱源機。###ノーリツ 石油温水暖房専用熱源機【OH-CG2403FF】(リモコン別売) 暖房専用 エコフィール 暖房温水1温度 屋内設置形 キャンドポンプ 24.0kw[rn]
15-30710,http://tshop.r10s.jp/ii-sakura/cabinet/nobe-6/rcu16b-r1.jpg?fitin=700:700,20822.4000,,花・ガーデン・DIY > 住宅建材・設備 > その他,コロナ【RCU-16B】コントローラー（床暖用）単回路用単機能タイプ,温水ルームヒーター\関連部材,<br>※画像はイメージ画像です。商品は型番通りのお手配となります。,コロナ【RCU-16B】コントローラー（床暖用）単回路用単機能タイプ：あいあいショップさくら,コロナ【RCU-16B】コントローラー（床暖用）単回路用単機能タイプ,温水ルームヒーター\関連部材。コロナ【RCU-16B】コントローラー（床暖用）単回路用単機能タイプ[rn]
15-30711,http://tshop.r10s.jp/ii-sakura/cabinet/nobe-6/ux1-r1.jpg?fitin=700:700,2801.6000,,花・ガーデン・DIY > 住宅建材・設備 > その他,コロナ【UX-1】パネル固定金具,温水ルームヒーター\関連部材,"<br>
<br>※画像はイメージ画像です。商品は型番通りのお手配となります。",コロナ【UX-1】パネル固定金具：あいあいショップさくら,コロナ【UX-1】パネル固定金具,温水ルームヒーター\関連部材。コロナ【UX-1】パネル固定金具[rn]
