15-120501,http://tshop.r10s.jp/yoimonohonpo/cabinet/6007057aaab3fd99b2/0218404.jpg?fitin=700:700,1132.0000,,美容・コスメ・香水 > スキンケア > 美容液,ビューナ　ポツケアゲル,オールインワンで角質ケアまでできるジェル。,"■お取り寄せの為、ご注文を頂いた時点で完売となっている可能性がございます。  その場合はご連絡させて頂きますので予めご了承ください<br><table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0""><tr><td><img src=""http://image.rakuten.co.jp/tuhan-ya/cabinet/number_only_02/0218404-01.jpg"" width=""100%""><br><img src=""http://image.rakuten.co.jp/tuhan-ya/cabinet/number_only_02/0218404-02.jpg"" width=""100%""></td></tr></table><br><table width=""100%"" border=""0"" cellspacing=""0"" cellpadding=""0""><tr><td><font color=""#333333"" size=""-1"">ハトムギ種子エキス、アンズ種子エキスを配合した大容量ジェル。オールインワンで洗顔後のお手入れはこれ1本！高保湿なのにべたつかないので全身にもたっぷり使えます。</font></td></tr></table><br><table width=""100%"" border=""0"" cellpadding=""5"" cellspacing=""1"" bgcolor=""#666666""><tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1""> 内容量 </font></td><td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">150g</font></td></tr><tr bgcolor=""#FFFFFF""><td align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">仕様</font></td><td align=""left""><font color=""#333333"" size=""-1"">商品区分：化粧品<br>販売元：コモライフ（株）</font></td></tr><tr bgcolor=""#FFFFFF""><td align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">製造国</font></td><td align=""left""><font color=""#333333"" size=""-1"">日本</font></td></tr></table>",ビューナ　ポツケアゲル：良いもの本舗,ハイドロキノン骨盤ショーツベビーベッドパットバストアップチャイルドシートカバーボディブラシランドセルパッドコスメボックスメイクボックス虫よけパーカー除毛クリーム虫よけパンツメジカライナースキレットフェイスライン整形テープ防虫パーカートイレタンク洗浄剤ゾーリンゲン毛抜きエクスフォーレイヌリンビューナ　ポツケアゲル,オールインワンで角質ケアまでできるジェル。。ビューナ　ポツケアゲル[rn]
15-120502,http://tshop.r10s.jp/kireims/cabinet/05215178/imgrc0069105413.jpg?fitin=700:700,1520.0000,,美容・コスメ・香水 > スキンケア > 美容液,首元美人,年齢を感じさせない首元へ。アゴから首のお肌をスッキリ。,,首元美人：キレイマジック　store,シワたるみほうれい線毛穴リフトアップ毛穴引き締めむくみバストアップ脂肪分解アンチエイジング脚やせダイエットリフトケア美肌パック首元美人,年齢を感じさせない首元へ。アゴから首のお肌をスッキリ。。首元美人[rn]
15-120503,http://tshop.r10s.jp/kireims/cabinet/05368697/imgrc0070280122.jpg?fitin=700:700,1520.0000,,美容・コスメ・香水 > スキンケア > 美容液,スキンスポットクリーム,水素発生還元パウダー(特許成分)を配合したナイトケア美容液,,スキンスポットクリーム：キレイマジック　store,シワたるみほうれい線毛穴リフトアップ毛穴引き締めむくみバストアップ脂肪分解アンチエイジング脚やせダイエットリフトケア美肌パックスキンスポットクリーム,水素発生還元パウダー(特許成分)を配合したナイトケア美容液。スキンスポットクリーム[rn]
15-120504,http://tshop.r10s.jp/kireims/cabinet/05175905/imgrc0068999892.jpg?fitin=700:700,1520.0000,,美容・コスメ・香水 > スキンケア > 美容液,目元美人,ハリのある若々しい目元へ。目元にフォーカスした美容液。,,目元美人：キレイマジック　store,シワたるみほうれい線毛穴リフトアップ毛穴引き締めむくみバストアップ脂肪分解アンチエイジング脚やせダイエットリフトケア美肌パック目元美人,ハリのある若々しい目元へ。目元にフォーカスした美容液。。目元美人[rn]
15-120505,http://tshop.r10s.jp/kireims/cabinet/05174412/imgrc0068992103.jpg?fitin=700:700,3040.0000,,美容・コスメ・香水 > スキンケア > 美容液,シックスティセカンズNEW （目元用ジェル）,テレビ通販で大人気！シワなかったことに。,,シックスティセカンズNEW （目元用ジェル）：キレイマジック　store,シワたるみほうれい線毛穴リフトアップ毛穴引き締めむくみバストアップ脂肪分解アンチエイジング脚やせダイエットリフトケア美肌パックシックスティセカンズNEW （目元用ジェル）,テレビ通販で大人気！シワなかったことに。。シックスティセカンズNEW （目元用ジェル）[rn]
15-120506,http://tshop.r10s.jp/afrobeat/cabinet/cl_fa5/0217589.jpg?fitin=700:700,638.4000,,美容・コスメ・香水 > スキンケア > 美容液,衝撃プライス！　うぶげ除毛　産毛除毛 ビューナ　フェイスエピグロE　エクストラ    【RCP】 【HLS_DU】【コンビニ受取対応商品】,あなたのおひげをやさしくケアする美容液。,"<table width=""300"" border=""0"" cellspacing=""2"" cellpadding=""10"" bgcolor=""#CC0000""><tr><td bgcolor=""#FFFFFF""><font size=""2"" color=""#666666""><b><font color=""#CC0000"">※セール品について</font><br><br>セール品につきましては、ご注文確定後の「変更・キャンセル・交換・返品」が一切できません。<br>（※不良品を除く）<br>予めご了承願います。</b></font></td></tr></table><br><br><table width=""300"" border=""0"" cellspacing=""0"" cellpadding=""0""><tr><td><font color=""#333333"" size=""-1"">女子のオス化に！おヒゲをやさしくケアする美容液。抑毛成分が気になる産毛を徐々に目立たなくさせます。</font></td></tr></table><br><table width=""300"" border=""0"" cellpadding=""5"" cellspacing=""1"" bgcolor=""#666666""><tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">内容量</font></td><td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">30ml</font></td></tr><tr bgcolor=""#FFFFFF""><td align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">サイズ</font></td><td align=""left""><font color=""#333333"" size=""-1"">個装：縦3.0&times;横3.0&times;高さ10.8cm</font></td></tr><tr bgcolor=""#FFFFFF""><td align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">重量</font></td><td align=""left""><font color=""#333333"" size=""-1"">個装：52g</font></td></tr><tr bgcolor=""#FFFFFF""><td align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">製造国</font></td><td align=""left""><font color=""#333333"" size=""-1"">日本</font></td></tr><tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC"">
<font color=""#333333"" size=""-1"">広告文責・販売業者名</font></td>
<td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">
（有）アフロビート<br>TEL:03-6454-1471
</font></td></tr>

<tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC"">
<font color=""#333333"" size=""-1"">区分</font></td>
<td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">
化粧品
</font></td></tr></table>""

<br><br><br><center><img src=http://image.rakuten.co.jp/afrobeat/cabinet/smh/sale_smh.gif border=0><br><br><img src=http://image.rakuten.co.jp/afrobeat/cabinet/smh/topsell_smh.gif border=0></center><br><br><table width=""300"" border=""0"" cellspacing=""2"" cellpadding=""10"" bgcolor=""#CC0000""><tr><td bgcolor=""#FFFFFF""><font size=""2"" color=""#666666""><b><font color=""#CC0000"">※セール品について</font><br><br>セール品につきましては、ご注文確定後の「変更・キャンセル・交換・返品」が一切できません。<br>（※不良品を除く）<br>予めご了承願います。</b></font></td></tr></table>",衝撃プライス！　うぶげ除毛　産毛除毛 ビューナ　フェイスエピグロE　エクストラ    【RCP】 【HLS_DU】【コンビニ受取対応商品】：アフロビート,衝撃プライス！　うぶげ除毛　産毛除毛 ビューナ　フェイスエピグロE　エクストラ    【RCP】 【HLS_DU】【コンビニ受取対応商品】,あなたのおひげをやさしくケアする美容液。。衝撃プライス！　うぶげ除毛　産毛除毛 ビューナ　フェイスエピグロE　エクストラ    【RCP】 【HLS_DU】【コンビニ受取対応商品】[rn]
15-120507,http://tshop.r10s.jp/afrobeat/cabinet/cl_fa5/0217834.jpg?fitin=700:700,638.4000,,美容・コスメ・香水 > スキンケア > 美容液,衝撃プライス！　ビューナ　つるり美珠（びしゅ）   【RCP】 【HLS_DU】コラーゲン美容液　ほうれい線　目尻】【コンビニ受取対応商品】,美容成分たっぷりの海藻ゲルカプセル美容液。,"<table width=""300"" border=""0"" cellspacing=""2"" cellpadding=""10"" bgcolor=""#CC0000""><tr><td bgcolor=""#FFFFFF""><font size=""2"" color=""#666666""><b><font color=""#CC0000"">※セール品について</font><br><br>セール品につきましては、ご注文確定後の「変更・キャンセル・交換・返品」が一切できません。<br>（※不良品を除く）<br>予めご了承願います。</b></font></td></tr></table><br><br><table width=""300"" border=""0"" cellspacing=""0"" cellpadding=""0""><tr><td><font color=""#333333"" size=""-1"">コラーゲンをカプセルに閉じ込めたエイジング美容液。使うたびに新鮮なコラーゲンをお肌に届け、ハリツヤのあるお肌を保ちます。気になるほうれい線やからすの足跡、目袋線に塗りこんでください。</font></td></tr></table><br><table width=""300"" border=""0"" cellpadding=""5"" cellspacing=""1"" bgcolor=""#666666""><tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1""> 内容量 </font></td><td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">30g</font></td></tr><tr bgcolor=""#FFFFFF""><td align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">製造国</font></td><td align=""left""><font color=""#333333"" size=""-1"">日本</font></td></tr><tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC"">
<font color=""#333333"" size=""-1"">広告文責・販売業者名</font></td>
<td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">
（有）アフロビート<br>TEL:03-6454-1471
</font></td></tr>

<tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC"">
<font color=""#333333"" size=""-1"">区分</font></td>
<td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">
化粧品
</font></td></tr></table>""

<br><br><br><center><img src=http://image.rakuten.co.jp/afrobeat/cabinet/smh/sale_smh.gif border=0><br><br><img src=http://image.rakuten.co.jp/afrobeat/cabinet/smh/topsell_smh.gif border=0></center><br><br><table width=""300"" border=""0"" cellspacing=""2"" cellpadding=""10"" bgcolor=""#CC0000""><tr><td bgcolor=""#FFFFFF""><font size=""2"" color=""#666666""><b><font color=""#CC0000"">※セール品について</font><br><br>セール品につきましては、ご注文確定後の「変更・キャンセル・交換・返品」が一切できません。<br>（※不良品を除く）<br>予めご了承願います。</b></font></td></tr></table>",衝撃プライス！　ビューナ　つるり美珠（びしゅ）   【RCP】 【HLS_DU】コラーゲン美容液　ほうれい線　目尻】【コンビニ受取対応商品】：アフロビート,衝撃プライス！　ビューナ　つるり美珠（びしゅ）   【RCP】 【HLS_DU】コラーゲン美容液　ほうれい線　目尻】【コンビニ受取対応商品】,美容成分たっぷりの海藻ゲルカプセル美容液。。衝撃プライス！　ビューナ　つるり美珠（びしゅ）   【RCP】 【HLS_DU】コラーゲン美容液　ほうれい線　目尻】【コンビニ受取対応商品】[rn]
15-120508,http://tshop.r10s.jp/afrobeat/cabinet/cl_gs/0218350.jpg?fitin=700:700,478.4000,,美容・コスメ・香水 > スキンケア > 美容液,衝撃プライス！ニキビ予防エッセンス ビューナ　薬用アクネッセンスO    【RCP】 【HLS_DU】【コンビニ受取対応商品】化粧水,ニキビ・肌荒れなどの予防に、薬用アクネッセンス。,"<table width=""300"" border=""0"" cellspacing=""2"" cellpadding=""10"" bgcolor=""#CC0000""><tr><td bgcolor=""#FFFFFF""><font size=""2"" color=""#666666""><b><font color=""#CC0000"">※セール品について</font><br><br>セール品につきましては、ご注文確定後の「変更・キャンセル・交換・返品」が一切できません。<br>（※不良品を除く）<br>予めご了承願います。</b></font></td></tr></table><br><br><table width=""300"" border=""0"" cellspacing=""0"" cellpadding=""0""><tr><td><font color=""#333333"" size=""-1"">ニキビ、肌荒れ、あせも、しもやけ、あかぎれ・・・。こんなお肌になる前に！ビューナ薬用アクネッセンスOは、有効成分グリチルリチン酸ジカリウムと水溶性プラセンタエキスであなたのお肌をケアします。</font></td></tr></table><br><br /><table width=""300"" border=""0"" cellpadding=""5"" cellspacing=""1"" bgcolor=""#666666""><br /><tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">内容量</font></td><br /><td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">20ml</font></td></tr><br /><tr bgcolor=""#FFFFFF""><td align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">サイズ</font></td><br /><td align=""left""><font color=""#333333"" size=""-1"">個装：3.3&times;3.3&times;10cm</font></td></tr><br /><tr bgcolor=""#FFFFFF""><td align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">重量</font></td><br /><td align=""left""><font color=""#333333"" size=""-1"">82.5g</font></td></tr><br /><tr bgcolor=""#FFFFFF""><td align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">製造国</font></td><br /><td align=""left""><font color=""#333333"" size=""-1"">日本</font></td></tr><tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC"">
<font color=""#333333"" size=""-1"">広告文責・販売業者名</font></td>
<td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">
（有）アフロビート<br>TEL:03-6454-1471
</font></td></tr>

<tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC"">
<font color=""#333333"" size=""-1"">区分</font></td>
<td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">
化粧品
</font></td></tr></table>
<br><br><br><center><img src=http://image.rakuten.co.jp/afrobeat/cabinet/smh/sale_smh.gif border=0><br><br><img src=http://image.rakuten.co.jp/afrobeat/cabinet/smh/topsell_smh.gif border=0></center><br><br><table width=""300"" border=""0"" cellspacing=""2"" cellpadding=""10"" bgcolor=""#CC0000""><tr><td bgcolor=""#FFFFFF""><font size=""2"" color=""#666666""><b><font color=""#CC0000"">※セール品について</font><br><br>セール品につきましては、ご注文確定後の「変更・キャンセル・交換・返品」が一切できません。<br>（※不良品を除く）<br>予めご了承願います。</b></font></td></tr></table>",衝撃プライス！ニキビ予防エッセンス ビューナ　薬用アクネッセンスO    【RCP】 【HLS_DU】【コンビニ受取対応商品】化粧水：アフロビート,衝撃プライス！ニキビ予防エッセンス ビューナ　薬用アクネッセンスO    【RCP】 【HLS_DU】【コンビニ受取対応商品】化粧水,ニキビ・肌荒れなどの予防に、薬用アクネッセンス。。衝撃プライス！ニキビ予防エッセンス ビューナ　薬用アクネッセンスO    【RCP】 【HLS_DU】【コンビニ受取対応商品】化粧水[rn]
15-120509,http://tshop.r10s.jp/afrobeat/cabinet/cl_tb/0218672.jpg?fitin=700:700,880.0000,,美容・コスメ・香水 > スキンケア > 美容液,衝撃プライス！　化粧水　ローション　炭酸化粧水　美容オイル　エッセンス　美容液【ビューナ　たっぷり炭酸オイルエッセンス】 【RCP】 【HLS_DU】【コンビニ受取対応商品】,炭酸濃度10000ppmのオイル美容液。,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""0"" cellspacing=""0""><tr><td><img src=""http://image.rakuten.co.jp/tuhan-ya/cabinet/0000000/0218672-02.jpg"" width=""100%""><br><img src=""http://image.rakuten.co.jp/tuhan-ya/cabinet/0000000/0218672-03.jpg"" width=""100%""><br><img src=""http://image.rakuten.co.jp/tuhan-ya/cabinet/0000000/0218672-04.jpg"" width=""100%""></td></tr></table><br><table width=""100%"" align=""center"" border=""0"" cellspacing=""1"" cellpadding=""10"" bgcolor=""#8a8000""><tr><td bgcolor=""#FFFFFF""><font color=""#333333"" size=""-1"">成分：水、ＬＰＧ、ＢＧ、二酸化炭素、ヒアルロン酸Na、加水分解コラーゲン、３－グリセリルアスコルビン酸、プラセンタエキス、スギナエキス、ホップエキス、セイヨウアカマツ球果エキス、レモン果実エキス、ローズマリー葉エキス、ビオサッカリドガム－１、グリセリン、ペンチレングリコール、フェノキシエタノール、ＰＥＧ－６０水添ヒマシ油、コカミドＤＥＡ、アルガニアスピノサ核油、ヤシ油、スクワラン、マカデミアナッツ油、ホホバ種子油、オリーブ油、カニナバラ果実油</font></td></tr></table><br><table width=""100%"" border=""0"" cellspacing=""0"" cellpadding=""0""><tr><td><font color=""#333333"" size=""-1"">炭酸のシュワシュワ感が気持ちいい使用感。ヒアルロン酸、コラーゲン、プラセンタエキスをはじめ、天然植物エキスと天然美容オイルを配合した保湿力の高い美容液です。お肌にハリを与えながらクリアな素肌へ導きます。</font></td></tr></table><br><table width=""100%"" border=""0"" cellpadding=""5"" cellspacing=""1"" bgcolor=""#666666""><tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">内容量</font></td><td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">130g</font></td></tr><tr bgcolor=""#FFFFFF"">   <td align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">仕様</font></td>   <td align=""left""><font color=""#333333"" size=""-1"">商品区分：化粧品<br>     販売元：コモライフ（株）  </font></td> </tr> <tr bgcolor=""#FFFFFF""><td align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">製造国</font></td><td align=""left""><font color=""#333333"" size=""-1"">日本</font></td></tr><tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">広告文責・販売業者名</font></td><td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">（有）アフロビート<br>TEL:03-6454-1471</font></td></tr></table><br><font color=red size=2>本商品はご注文よりお時間をいただく場合もございます。</font><br><br><br><br><center><img src=http://image.rakuten.co.jp/afrobeat/cabinet/smh/topsell_smh.gif border=0><br><br><img src=http://image.rakuten.co.jp/afrobeat/cabinet/smh/sale_smh.gif border=0></center>",衝撃プライス！　化粧水　ローション　炭酸化粧水　美容オイル　エッセンス　美容液【ビューナ　たっぷり炭酸オイルエッセンス】 【RCP】 【HLS_DU】【コンビニ受取対応商品】：アフロビート,衝撃プライス！　化粧水　ローション　炭酸化粧水　美容オイル　エッセンス　美容液【ビューナ　たっぷり炭酸オイルエッセンス】 【RCP】 【HLS_DU】【コンビニ受取対応商品】,炭酸濃度10000ppmのオイル美容液。。衝撃プライス！　化粧水　ローション　炭酸化粧水　美容オイル　エッセンス　美容液【ビューナ　たっぷり炭酸オイルエッセンス】 【RCP】 【HLS_DU】【コンビニ受取対応商品】[rn]
15-120510,http://tshop.r10s.jp/afrobeat/cabinet/cl_fa5/0217589.jpg?fitin=700:700,1984.0000,,美容・コスメ・香水 > スキンケア > 美容液,うぶげ除毛　産毛除毛 ビューナ　フェイスエピグロE　エクストラ    【RCP】 ★★★  【HLS_DU】【コンビニ受取対応商品】,あなたのおひげをやさしくケアする美容液。,"女子のオス化に！おヒゲをやさしくケアする美容液。抑毛成分が気になる産毛を徐々に目立たなくさせます。 内容量/30ml 製造国/日本<br><br><font color=red size=2>本商品はご注文よりお取り寄せ品のため<br>お時間をいただく場合もございます。<br>※急な欠品の際は、別途ご連絡申し上げます。</font><br><br><br><center><img src=http://image.rakuten.co.jp/afrobeat/cabinet/smh/sale_smh.gif border=0><br><br><img src=http://image.rakuten.co.jp/afrobeat/cabinet/smh/topsell_smh.gif border=0></center><br><br><table width=""300"" border=""0"" cellspacing=""2"" cellpadding=""10"" bgcolor=""#CC0000""><tr><td bgcolor=""#FFFFFF""><font size=""2"" color=""#666666""><b><font color=""#CC0000"">※セール品について</font><br><br>セール品につきましては、ご注文確定後の「変更・キャンセル・交換・返品」が一切できません。<br>（※不良品を除く）<br>予めご了承願います。</b></font></td></tr></table>",うぶげ除毛　産毛除毛 ビューナ　フェイスエピグロE　エクストラ    【RCP】 ★★★  【HLS_DU】【コンビニ受取対応商品】：アフロビート,うぶげ除毛　産毛除毛 ビューナ　フェイスエピグロE　エクストラ    【RCP】 ★★★  【HLS_DU】【コンビニ受取対応商品】,あなたのおひげをやさしくケアする美容液。。うぶげ除毛　産毛除毛 ビューナ　フェイスエピグロE　エクストラ    【RCP】 ★★★  【HLS_DU】【コンビニ受取対応商品】[rn]
15-120511,http://tshop.r10s.jp/afrobeat/cabinet/cl_gs/1050298.jpg?fitin=700:700,12000.0000,,美容・コスメ・香水 > スキンケア > 美容液,【OUBI　プラセン　EG】（プラセンタ　EGF　美容液） 【RCP】 【HLS_DU】【コンビニ受取対応商品】,肌本来の力を引き出す美容液。,"<table width=""100%"" border=""0"" align=""center"" cellpadding=""1"" cellspacing=""0""><tr><td><img src=""http://image.rakuten.co.jp/tuhan-ya/cabinet/t_simple5385/1050298-02.jpg"" width=""100%""><br><font size=""2""></font><br><br></td></tr><tr><td valign=""top"" align=""left""><font size=""2""></font></td></tr></table><table width=""100%"" border=""0"" cellspacing=""0"" cellpadding=""0""><tr><td><font size=""-1"">プラセンタとEGF配合の美容液です。プラセンタとは胎盤のことで、肌本来の力を引き出します。洗顔後お使いください。日本製です。</font></td></tr></table><br><table width=""100%"" border=""0"" cellpadding=""5"" cellspacing=""1"" bgcolor=""#666666""><tr bgcolor=""#FFFFFF""><td align=""center""  bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">内容量</font></td><td align=""left""><font color=""#333333"" size=""-1"">50ml</font></td></tr><tr bgcolor=""#FFFFFF""><td align=""center""  bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">サイズ</font></td><td align=""left""><font color=""#333333"" size=""-1"">W40×D40×H8.5cm</font><font color=""#333333"" size=""-1"">個装サイズ：5×5×9cm</font></td></tr><tr bgcolor=""#FFFFFF""><td align=""center""  bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">重量</font></td><td align=""left""><font color=""#333333"" size=""-1"">個装重量：250g</font></td></tr><tr bgcolor=""#FFFFFF""><td align=""center""  bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">成分</font></td><td align=""left""><font color=""#333333"" size=""-1"">水、エタノール、プラセンタエキス、マンニトール、ヒトオリゴペプチド‐1、BG、水溶性コラーゲン、メチルパラベン、プロピルパラベン</font></td></tr><tr bgcolor=""#FFFFFF""><td align=""center""  bgcolor=""#FFFFCC""><font color=""#333333"" size=""-1"">製造国</font></td><td align=""left""><font color=""#333333"" size=""-1"">日本</font></td></tr><tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC"">
<font color=""#333333"" size=""-1"">広告文責・販売業者名</font></td>
<td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">
（有）アフロビート<br>TEL:03-6454-1471
</font></td></tr>

<tr bgcolor=""#FFFFFF""><td width=""25%"" align=""center"" bgcolor=""#FFFFCC"">
<font color=""#333333"" size=""-1"">区分</font></td>
<td width=""75%"" align=""left""><font color=""#333333"" size=""-1"">
化粧品
</font></td></tr></table><br>■広告文責・販売業者名/（有）アフロビート<br>TEL:03-6454-1471<br>■区分/化粧品<br><font color=red size=2>本商品はご注文より1週間程度いただく場合もございます。</font><br><br><br><br><center><img src=http://image.rakuten.co.jp/afrobeat/cabinet/smh/topsell_smh.gif border=0><br><br><img src=http://image.rakuten.co.jp/afrobeat/cabinet/smh/sale_smh.gif border=0></center>",【OUBI　プラセン　EG】（プラセンタ　EGF　美容液） 【RCP】 【HLS_DU】【コンビニ受取対応商品】：アフロビート,【OUBI　プラセン　EG】（プラセンタ　EGF　美容液） 【RCP】 【HLS_DU】【コンビニ受取対応商品】,肌本来の力を引き出す美容液。。【OUBI　プラセン　EG】（プラセンタ　EGF　美容液） 【RCP】 【HLS_DU】【コンビニ受取対応商品】[rn]
