24-64741,http://tshop.r10s.jp/belmo/cabinet/img425/ty4521718089003.jpg?fitin=700:700,78.4000,,おもちゃ・ホビー・ゲーム > おもちゃ > 科学・教育,【最大500円OFFクーポン5/19 10:00～5/24 09:59】 サイエンスチェンジングカード(心臓) 【アーテック: 玩具 科学・教育 その他】【ARTEC】,　,"<style type=""text/css"">#bg_icon {margin-top:-330px; margin-left:570px; width: 160px; height: 335px; position: absolute; overflow:hidden;}</style><div id=bg_icon></div><br><br><table border=0 bgcolor=#909090 cellspacing=0 cellpadding=0><tr><td><table border=0 cellspacing=1 cellpadding=2><tr bgcolor=#FFFFFF><td align=center bgcolor=#FFE3F9><font size=2 color=666666>メーカーまたは輸入元</font></td><td><font size=2 color=666666>アーテック</font></td></tr><tr bgcolor=#FFFFFF><td align=center bgcolor=#FFE3F9><font size=2 color=666666>広告文責</font></td><td><font size=2 color=666666>株式会社ベルモ TEL：042-767-2722</font></td></tr></table></td></tr></table><br><br><table width=755><tr><td align=center valign=top width=755><img src=http://www.rakuten.ne.jp/gold/belmo/images/common/ti04_related.gif width=755 height=43></td></tr><tr><td align=center valign=top width=755><div style=""width:740px; height:540px; margin: 0px auto;overflow: hidden;""></div></td></tr></table><table width=755><tr><td align=center valign=top width=755></td></tr></table><div style=""margin-bottom:20px"">
<!-- ランキング速報β powerd by ogaria -->
<div style=""width:700px; height:710px; overflow:hidden;margin: 0 auto;""></div>
<!-- ランキング速報β powerd by ogaria -->
</div>
<div style=""margin-bottom:20px"">
<!-- ワイガヤ powerd by ogaria -->
<div style=""width:700px; height:710px; overflow:hidden;margin: 0 auto;""></div>
<!-- ワイガヤ powerd by ogaria -->
</div>
<div style=""margin-bottom:20px"">

</div>
<div>
<!-- shopping guide -->

<!-- /shopping guide -->
</div>",【最大500円OFFクーポン5/19 10:00～5/24 09:59】 サイエンスチェンジングカード(心臓) 【アーテック: 玩具 科学・教育 その他】【ARTEC】：ビューティーファクトリー：ベルモ,香水フレグランス化粧品コスメブルガリクロエグッチエスカーダスキンケアランコムヘアケアスポーツキッチン玩具健康食品日用品サプリ雑貨アロマ送料無料クーポンポイント【最大500円OFFクーポン5/19 10:00～5/24 09:59】 サイエンスチェンジングカード(心臓) 【アーテック: 玩具 科学・教育 その他】【ARTEC】,　。【最大500円OFFクーポン5/19 10:00～5/24 09:59】 サイエンスチェンジングカード(心臓) 【アーテック: 玩具 科学・教育 その他】【ARTEC】[rn]
24-64742,http://tshop.r10s.jp/belmo/cabinet/img402/ty4521718947167.jpg?fitin=700:700,456.8000,,おもちゃ・ホビー・ゲーム > おもちゃ > 科学・教育,【最大500円OFFクーポン5/19 10:00～5/24 09:59】 ダブルタイプ聴診器 【アーテック: 玩具 科学・教育 その他】【ARTEC】,　,"<style type=""text/css"">#bg_icon {margin-top:-330px; margin-left:570px; width: 160px; height: 335px; position: absolute; overflow:hidden;}</style><div id=bg_icon></div><br><br><table border=0 bgcolor=#909090 cellspacing=0 cellpadding=0><tr><td><table border=0 cellspacing=1 cellpadding=2><tr bgcolor=#FFFFFF><td align=center bgcolor=#FFE3F9><font size=2 color=666666>メーカーまたは輸入元</font></td><td><font size=2 color=666666>アーテック</font></td></tr><tr bgcolor=#FFFFFF><td align=center bgcolor=#FFE3F9><font size=2 color=666666>広告文責</font></td><td><font size=2 color=666666>株式会社ベルモ TEL：042-767-2722</font></td></tr></table></td></tr></table><br><br><table width=755><tr><td align=center valign=top width=755><img src=http://www.rakuten.ne.jp/gold/belmo/images/common/ti04_related.gif width=755 height=43></td></tr><tr><td align=center valign=top width=755><div style=""width:740px; height:540px; margin: 0px auto;overflow: hidden;""></div></td></tr></table><table width=755><tr><td align=center valign=top width=755></td></tr></table><div style=""margin-bottom:20px"">
<!-- ランキング速報β powerd by ogaria -->
<div style=""width:700px; height:710px; overflow:hidden;margin: 0 auto;""></div>
<!-- ランキング速報β powerd by ogaria -->
</div>
<div style=""margin-bottom:20px"">
<!-- ワイガヤ powerd by ogaria -->
<div style=""width:700px; height:710px; overflow:hidden;margin: 0 auto;""></div>
<!-- ワイガヤ powerd by ogaria -->
</div>
<div style=""margin-bottom:20px"">

</div>
<div>
<!-- shopping guide -->

<!-- /shopping guide -->
</div>",【最大500円OFFクーポン5/19 10:00～5/24 09:59】 ダブルタイプ聴診器 【アーテック: 玩具 科学・教育 その他】【ARTEC】：ビューティーファクトリー：ベルモ,香水フレグランス化粧品コスメブルガリクロエグッチエスカーダスキンケアランコムヘアケアスポーツキッチン玩具健康食品日用品サプリ雑貨アロマ送料無料クーポンポイント【最大500円OFFクーポン5/19 10:00～5/24 09:59】 ダブルタイプ聴診器 【アーテック: 玩具 科学・教育 その他】【ARTEC】,　。【最大500円OFFクーポン5/19 10:00～5/24 09:59】 ダブルタイプ聴診器 【アーテック: 玩具 科学・教育 その他】【ARTEC】[rn]
24-64743,http://tshop.r10s.jp/belmo/cabinet/img402/ty4521718557656.jpg?fitin=700:700,672.0000,,おもちゃ・ホビー・ゲーム > おもちゃ > 科学・教育,【最大500円OFFクーポン5/19 10:00～5/24 09:59】 滑車のはたらき学習ブロック 【アーテック: 玩具 科学・教育 工作キット】【ARTEC】,　,"<style type=""text/css"">#bg_icon {margin-top:-330px; margin-left:570px; width: 160px; height: 335px; position: absolute; overflow:hidden;}</style><div id=bg_icon></div><br><br><table border=0 bgcolor=#909090 cellspacing=0 cellpadding=0><tr><td><table border=0 cellspacing=1 cellpadding=2><tr bgcolor=#FFFFFF><td align=center bgcolor=#FFE3F9><font size=2 color=666666>メーカーまたは輸入元</font></td><td><font size=2 color=666666>アーテック</font></td></tr><tr bgcolor=#FFFFFF><td align=center bgcolor=#FFE3F9><font size=2 color=666666>広告文責</font></td><td><font size=2 color=666666>株式会社ベルモ TEL：042-767-2722</font></td></tr></table></td></tr></table><br><br><table width=755><tr><td align=center valign=top width=755><img src=http://www.rakuten.ne.jp/gold/belmo/images/common/ti04_related.gif width=755 height=43></td></tr><tr><td align=center valign=top width=755><div style=""width:740px; height:540px; margin: 0px auto;overflow: hidden;""></div></td></tr></table><table width=755><tr><td align=center valign=top width=755></td></tr></table><div style=""margin-bottom:20px"">
<!-- ランキング速報β powerd by ogaria -->
<div style=""width:700px; height:710px; overflow:hidden;margin: 0 auto;""></div>
<!-- ランキング速報β powerd by ogaria -->
</div>
<div style=""margin-bottom:20px"">
<!-- ワイガヤ powerd by ogaria -->
<div style=""width:700px; height:710px; overflow:hidden;margin: 0 auto;""></div>
<!-- ワイガヤ powerd by ogaria -->
</div>
<div style=""margin-bottom:20px"">

</div>
<div>
<!-- shopping guide -->

<!-- /shopping guide -->
</div>",【最大500円OFFクーポン5/19 10:00～5/24 09:59】 滑車のはたらき学習ブロック 【アーテック: 玩具 科学・教育 工作キット】【ARTEC】：ビューティーファクトリー：ベルモ,香水フレグランス化粧品コスメブルガリクロエグッチエスカーダスキンケアランコムヘアケアスポーツキッチン玩具健康食品日用品サプリ雑貨アロマ送料無料クーポンポイント【最大500円OFFクーポン5/19 10:00～5/24 09:59】 滑車のはたらき学習ブロック 【アーテック: 玩具 科学・教育 工作キット】【ARTEC】,　。【最大500円OFFクーポン5/19 10:00～5/24 09:59】 滑車のはたらき学習ブロック 【アーテック: 玩具 科学・教育 工作キット】【ARTEC】[rn]
24-64744,http://tshop.r10s.jp/belmo/cabinet/img401/ty4521718934303.jpg?fitin=700:700,168.0000,,おもちゃ・ホビー・ゲーム > おもちゃ > 科学・教育,【最大500円OFFクーポン5/19 10:00～5/24 09:59】 小型数取器(度数計) 【アーテック: 玩具 科学・教育 その他】【ARTEC】,　,"<style type=""text/css"">#bg_icon {margin-top:-330px; margin-left:570px; width: 160px; height: 335px; position: absolute; overflow:hidden;}</style><div id=bg_icon></div><br><br><table border=0 bgcolor=#909090 cellspacing=0 cellpadding=0><tr><td><table border=0 cellspacing=1 cellpadding=2><tr bgcolor=#FFFFFF><td align=center bgcolor=#FFE3F9><font size=2 color=666666>メーカーまたは輸入元</font></td><td><font size=2 color=666666>アーテック</font></td></tr><tr bgcolor=#FFFFFF><td align=center bgcolor=#FFE3F9><font size=2 color=666666>広告文責</font></td><td><font size=2 color=666666>株式会社ベルモ TEL：042-767-2722</font></td></tr></table></td></tr></table><br><br><table width=755><tr><td align=center valign=top width=755><img src=http://www.rakuten.ne.jp/gold/belmo/images/common/ti04_related.gif width=755 height=43></td></tr><tr><td align=center valign=top width=755><div style=""width:740px; height:540px; margin: 0px auto;overflow: hidden;""></div></td></tr></table><table width=755><tr><td align=center valign=top width=755></td></tr></table><div style=""margin-bottom:20px"">
<!-- ランキング速報β powerd by ogaria -->
<div style=""width:700px; height:710px; overflow:hidden;margin: 0 auto;""></div>
<!-- ランキング速報β powerd by ogaria -->
</div>
<div style=""margin-bottom:20px"">
<!-- ワイガヤ powerd by ogaria -->
<div style=""width:700px; height:710px; overflow:hidden;margin: 0 auto;""></div>
<!-- ワイガヤ powerd by ogaria -->
</div>
<div style=""margin-bottom:20px"">

</div>
<div>
<!-- shopping guide -->

<!-- /shopping guide -->
</div>",【最大500円OFFクーポン5/19 10:00～5/24 09:59】 小型数取器(度数計) 【アーテック: 玩具 科学・教育 その他】【ARTEC】：ビューティーファクトリー：ベルモ,香水フレグランス化粧品コスメブルガリクロエグッチエスカーダスキンケアランコムヘアケアスポーツキッチン玩具健康食品日用品サプリ雑貨アロマ送料無料クーポンポイント【最大500円OFFクーポン5/19 10:00～5/24 09:59】 小型数取器(度数計) 【アーテック: 玩具 科学・教育 その他】【ARTEC】,　。【最大500円OFFクーポン5/19 10:00～5/24 09:59】 小型数取器(度数計) 【アーテック: 玩具 科学・教育 その他】【ARTEC】[rn]
24-64745,http://tshop.r10s.jp/belmo/cabinet/img401/ty4521718931098.jpg?fitin=700:700,796.8000,,おもちゃ・ホビー・ゲーム > おもちゃ > 科学・教育,【最大500円OFFクーポン5/19 10:00～5/24 09:59】 二足歩行ロボ 組立キット 【アーテック: 玩具 科学・教育 工作キット】【ARTEC】,　,"<style type=""text/css"">#bg_icon {margin-top:-330px; margin-left:570px; width: 160px; height: 335px; position: absolute; overflow:hidden;}</style><div id=bg_icon></div><br><br><table border=0 bgcolor=#909090 cellspacing=0 cellpadding=0><tr><td><table border=0 cellspacing=1 cellpadding=2><tr bgcolor=#FFFFFF><td align=center bgcolor=#FFE3F9><font size=2 color=666666>メーカーまたは輸入元</font></td><td><font size=2 color=666666>アーテック</font></td></tr><tr bgcolor=#FFFFFF><td align=center bgcolor=#FFE3F9><font size=2 color=666666>広告文責</font></td><td><font size=2 color=666666>株式会社ベルモ TEL：042-767-2722</font></td></tr></table></td></tr></table><br><br><table width=755><tr><td align=center valign=top width=755><img src=http://www.rakuten.ne.jp/gold/belmo/images/common/ti04_related.gif width=755 height=43></td></tr><tr><td align=center valign=top width=755><div style=""width:740px; height:540px; margin: 0px auto;overflow: hidden;""></div></td></tr></table><table width=755><tr><td align=center valign=top width=755></td></tr></table><div style=""margin-bottom:20px"">
<!-- ランキング速報β powerd by ogaria -->
<div style=""width:700px; height:710px; overflow:hidden;margin: 0 auto;""></div>
<!-- ランキング速報β powerd by ogaria -->
</div>
<div style=""margin-bottom:20px"">
<!-- ワイガヤ powerd by ogaria -->
<div style=""width:700px; height:710px; overflow:hidden;margin: 0 auto;""></div>
<!-- ワイガヤ powerd by ogaria -->
</div>
<div style=""margin-bottom:20px"">

</div>
<div>
<!-- shopping guide -->

<!-- /shopping guide -->
</div>",【最大500円OFFクーポン5/19 10:00～5/24 09:59】 二足歩行ロボ 組立キット 【アーテック: 玩具 科学・教育 工作キット】【ARTEC】：ビューティーファクトリー：ベルモ,香水フレグランス化粧品コスメブルガリクロエグッチエスカーダスキンケアランコムヘアケアスポーツキッチン玩具健康食品日用品サプリ雑貨アロマ送料無料クーポンポイント【最大500円OFFクーポン5/19 10:00～5/24 09:59】 二足歩行ロボ 組立キット 【アーテック: 玩具 科学・教育 工作キット】【ARTEC】,　。【最大500円OFFクーポン5/19 10:00～5/24 09:59】 二足歩行ロボ 組立キット 【アーテック: 玩具 科学・教育 工作キット】【ARTEC】[rn]
24-64746,http://tshop.r10s.jp/firstmarket/cabinet/pc/img62715145.jpg?fitin=700:700,784.0000,,おもちゃ・ホビー・ゲーム > おもちゃ > 科学・教育,HMC5883L 使用 3軸 デジタル・コンパス モジュール 3-5V 動作 3軸地磁気センサ 3軸デジタルコンパス 三軸デジタルコンパス 三軸デジタルコンパスセンサー 地磁気センサ マイコン ロボット 実験,HMC5883L 使用 3軸 デジタル・コンパス モジュール 3-5V 動作,"<!--G-ランキングここから-->
<div style=""width:700px; margin:0;"">
<img src=""http://www.rakuten.ne.jp/gold/firstmarket/asp/1_grank/signboard_img.png"" width=""700px"">
<div style=""width:700px; height:430px; overflow:hidden;"">

</div>
</div>
<!--G-ランキングここまで-->",HMC5883L 使用 3軸 デジタル・コンパス モジュール 3-5V 動作 3軸地磁気センサ 3軸デジタルコンパス 三軸デジタルコンパス 三軸デジタルコンパスセンサー 地磁気センサ マイコン ロボット 実験：ファーストマーケット,HMC5883L 使用 3軸 デジタル・コンパス モジュール 3-5V 動作 3軸地磁気センサ 3軸デジタルコンパス 三軸デジタルコンパス 三軸デジタルコンパスセンサー 地磁気センサ マイコン ロボット 実験,HMC5883L 使用 3軸 デジタル・コンパス モジュール 3-5V 動作。HMC5883L 使用 3軸 デジタル・コンパス モジュール 3-5V 動作 3軸地磁気センサ 3軸デジタルコンパス 三軸デジタルコンパス 三軸デジタルコンパスセンサー 地磁気センサ マイコン ロボット 実験[rn]
24-64747,http://tshop.r10s.jp/lamd/cabinet/00751633/img60552521.jpg?fitin=700:700,845.6000,,おもちゃ・ホビー・ゲーム > おもちゃ > 科学・教育,タカギ　ペットボトルロケット　ロケット機体セット2　A401　【発射台なし】,,"<P><B><FONT size=""4"" color=""#e6782f""><FONT size=""3"" color=""#00cc00"">◆ペットボトルロケット本体製作に必要な部品セットです<BR>
<BR>
◆500ml、1.5L サイズのペットボトルロケットが作れます　<BR>
</FONT><FONT size=""3""><BR>
</FONT><FONT size=""2"" color=""#ff0000"">注)※商品にペットボトルは含まれていません。 <BR>
　　※こちらの商品だけでは、ロケットを発射することはできません。<BR>
　　※ペットボトルロケットを飛ばすには、別売の【A400】ペットボトルロケット製作キットの発射台<BR>が必要です。 <BR>
　　※発射台のみの販売はありません。　<BR>
</FONT></FONT></B></P><TABLE border=""2"" style=""border-collapse: collapse"" width=""600"" id=""table1"" height=""143"" bordercolor=""#000000"">

    <tr>
      <TD bgcolor=""#CCCCCC"" width=""115""><font size=""2"">商品名</font></TD>
      <TD width=""467""><font size=""2"">タカギ　ロケット機体セット2　A401 </font></TD>
    </tr>
<tr>
      <TD bgcolor=""#CCCCCC"" width=""115""><font size=""2"">特長</font></TD>
      <TD width=""467""><font size=""2""><FONT size=""2"">・水と空気が原動力！ペットボトルロケット　<BR>
    </FONT></font></TD>
    </tr><tr>
      <TD bgcolor=""#CCCCCC"" width=""115""><font size=""2"">サイズ (WxDxH mm)</font></TD>
      <TD width=""467""><font size=""2"">150×95×95
</font></TD>
    </tr><tr>
      <TD bgcolor=""#CCCCCC"" width=""115""><font size=""2"">販売者</font></TD>
      <TD width=""467""><font size=""2"">株式会社タカギ</font></TD>
    </tr>
</TABLE><P><FONT size=""2"" color=""#000000"">※品質向上のため予告無く仕様を変更する場合がございます。<BR>
※商品画像の色合いは、画像処理上　若干異なる場合がございます。予めご了承下さい。 <BR>
※パッケージリニューアル等につき、商品画像が異なる場合がございます。予めご了承下さい。 </FONT></P><BR><TABLE border=""0"" bgcolor=""#ff0000"">
  <TBODY>
    <TR>
      <TD align=""center"" bgcolor=""#ff0000""><FONT size=""+1"" color=""#ffffff""><B>送料について</B></FONT></TD>
    </TR>
    <TR>
      <TD bgcolor=""#ffffff""><FONT size=""-1"">複数の商品をご購入した場合、送料が自動計算されないため、注文手続き画面では確定できません。<BR>
      ご注文を受付する際に送料を確定させていただきます。予めご了承ください。</FONT></TD>
    </TR>
  </TBODY>
</TABLE>",タカギ　ペットボトルロケット　ロケット機体セット2　A401　【発射台なし】：アークランド楽天市場ショップ,工具塗料・接着・補修作業用品園芸用品農業用品水道用品エクステリアペット用品照明インテリア収納家庭用品カー用品アウトドア防犯防災クラフト電材ガーデン安全用品サイクル用品タカギ　ペットボトルロケット　ロケット機体セット2　A401　【発射台なし】,タカギ　ペットボトルロケット　ロケット機体セット2　A401　【発射台なし】[rn]
24-64748,http://tshop.r10s.jp/navi-p/cabinet/04486489/04487206/imgrc0120217836.jpg?fitin=700:700,1920.0000,,おもちゃ・ホビー・ゲーム > おもちゃ > 科学・教育,エレキット 人の気配に反応するセンサー【エレキット】ELEKIT　リレー付き人体感知センサー はんだ付け工作キット PS-3241 EK JAPAN イーケイジャパン,自由研究に最適な工作キット！！,"人の気配に反応するセンサー<br>
<br>
【主な特長】<br>
人体が発する赤外線をキャッチすることで人の有無を判断するセンサー。センサーが反応すると、基板上のリレーがONとなり、外部に接続した電球などの電気機器をコントロールすることが可能。また、周囲の明るさを判断する光センサーを搭載しておりますので、「周囲の明るい昼間には接続した電灯を点けず、暗くなった夜だけ点灯させる」という使い方も可能。外部機器を動作させるリレーはタイマー動作になっており、ONした後に自動でOFF。このタイマーは更新型なので、リレーがOFFになる前にセンサーが反応するとタイマー時間が延長され、人がいる間はリレーをONにしておくことができます。<br>
<br>
※このセンサーは、人などが動いた時の赤外線の変化を検出しますので、センサーの前でじっとしていた場合など、赤外線の変化が小さい時は、センサーが検出しない場合があります。<br>
また、センサーの特性上、人以外の動物や車など赤外線を発するものにも反応します。<br>
<br>
【商品の仕様】<br>
●電源電圧範囲：　DC9V～20V（安定化不要） <br>
●消費電流：　待機時：約5mA　動作時：約40mA（最大） <br>
●検出範囲：　約1m～5m（可変） <br>
●検出角度：　上下左右±20°（90％） <br>
●タイマー設定時間/約1秒～35秒（可変：更新型）<br>
●リレー接点容量/最大3Aー100V（AC）　3Aー28V（DC）<br>
●サイズ：　W75×D80×H36mm（完成時、突起部含む）<br>
　周囲明るさ検出機能付き<br>
　オープンコレクタ出力付き<br>
　サージアブソーバ付き<br>
<br>
■工作に必要な工具：<br>
はんだごて、ラジオペンチ、ニッパー、ドライバー（プラス）<table border=""0"" cellspacing=""1"" cellpadding=""2"" bgcolor=""#ff8c00"">
 <tr>
 <td align=""center""><font color=""#FFFFFF"" style=""font-size:20px""><B>『おすすめ♪』商品</B></font></td>
 </tr>
 </table>",エレキット 人の気配に反応するセンサー【エレキット】ELEKIT　リレー付き人体感知センサー はんだ付け工作キット PS-3241 EK JAPAN イーケイジャパン：ナビッピオンライン　楽天市場店,エレキット 人の気配に反応するセンサー【エレキット】ELEKIT　リレー付き人体感知センサー はんだ付け工作キット PS-3241 EK JAPAN イーケイジャパン,自由研究に最適な工作キット！！。エレキット 人の気配に反応するセンサー【エレキット】ELEKIT　リレー付き人体感知センサー はんだ付け工作キット PS-3241 EK JAPAN イーケイジャパン[rn]
24-64749,http://tshop.r10s.jp/navi-p/cabinet/04486489/04487206/imgrc0120217833.jpg?fitin=700:700,952.0000,,おもちゃ・ホビー・ゲーム > おもちゃ > 科学・教育,エレキット ELEKIT　リレー付間欠タイマ はんだ付け工作キット PS-3041　EK JAPAN イーケイジャパン,自由研究に最適な工作キット！！,"一定時間リレーON・OFFの繰り返し<br>
<br>
【主な特長】<br>
Aモード（約0.5～15秒）及びBモード（約10～300秒）の範囲で電球などを点滅動作できる間欠タイマーキット。それぞれのモード範囲内であればリレーのON時間、OFF時間を独立して設定可能。外部コントロール端子付き。（LOWアクティブ、C-MOS入力）<br>
※動作電源等は別途ご準備下さい。<br>
<br>
【商品の仕様】<br>
●電源電圧：DC6～8V（要安定化）※<br>
●消費電流：リレーON時約90mA、リレーOFF時約1mA(DC6V時）<br>
●リレー接点容量：5A（AC100V、白熱灯などの抵抗負荷の場合）<br>
●パルス幅設定範囲：Aモード（約0.5～15秒）、Bモード（約10～300秒）<br>
●コントロール入力：LOWアクティブ<br>
●基板サイズ：50×50mm<br>
<br>
※推奨ACアダプタ：内径2.1mm、外形5.5mm、センターマイナス(直接接続可能）<br>
※ON/OFFの時間設定はそれぞれ半固定抵抗で行います。<br>
※Aモード、Bモードの切り替えは取り付ける電解コンデンサによって切り換えます。よってAモード、Bモードの併用はできません。 <br>
<br>
■工作に必要な工具：<br>
はんだごて、ラジオペンチ、ニッパー、ドライバー（プラス）<br><table border=""0"" cellspacing=""1"" cellpadding=""2"" bgcolor=""#ff8c00"">
 <tr>
 <td align=""center""><font color=""#FFFFFF"" style=""font-size:20px""><B>『おすすめ♪』商品</B></font></td>
 </tr>
 </table>",エレキット ELEKIT　リレー付間欠タイマ はんだ付け工作キット PS-3041　EK JAPAN イーケイジャパン：ナビッピオンライン　楽天市場店,エレキット ELEKIT　リレー付間欠タイマ はんだ付け工作キット PS-3041　EK JAPAN イーケイジャパン,自由研究に最適な工作キット！！。エレキット ELEKIT　リレー付間欠タイマ はんだ付け工作キット PS-3041　EK JAPAN イーケイジャパン[rn]
24-64750,http://tshop.r10s.jp/navi-p/cabinet/04486489/04486735/imgrc0120216098.jpg?fitin=700:700,1592.0000,,おもちゃ・ホビー・ゲーム > おもちゃ > 科学・教育,【エレキット】太陽光発電と乾電池のツインパワーで充電【エレキット】ELEKIT ソーラーカーステーション JS-6151 EK JAPAN イーケイジャパン,自由研究に最適な工作キット！！,"５タイプに変身！２ＷＡＹ充電でビュンビュン走る<br>
<br>
【主な特長】<br>
太陽光発電と乾電池のツインパワーで充電ができるステーションとミニカーのセット。電気2重層コンデンサに電気をためて走るミニカーは5タイプに変形できます。<br>
<br>
　1.ソーラーカー<br>
　2.コンパクトカー<br>
　3.ダンプカー<br>
　4.ブルドーザー<br>
　5.レーシングカー<br>
<br>
■充電モード<br>
2種類の充電モードが選べます。<br>
・ステーションモード<br>
　太陽電池で発電＆充電できます。<br>
・トラックモード<br>
　乾電池で充電できます。<br>
<br>
【商品の仕様】<br>
●充電用電源：太陽電池（付属）<br>
　　　　　　　　※快晴時の太陽光もしくは60Wの白熱灯の下で充電できます。<br>
　　　　　　　　　室内灯（蛍光灯など）では充電できません。　<br>
　　　　　　　　乾電池　単4×2本（別売）<br>
●本体サイズ：<br>
　充電ステーション　最大時：W87×H86×D110mm<br>
　1.ソーラーカー：W44×H37×D75mm<br>
　2.コンパクトカー：W44×H26×D72mm<br>
　3.ダンプカー：W44×H38×D80mm<br>
　4.ブルドーザー：W44×H48×D93mm<br>
　5.レーシングカー：W44×H26×D106mm<br>
●充電用電源：太陽電池（付属）<br>
　　　　　　　　※快晴時の太陽光もしくは60Wの白熱灯の下で充電できます。<br>
　　　　　　　　　室内灯（蛍光灯など）では充電できません。　<br>
　　　　　　　　乾電池　単4×2本（別売）<br>
<br>
■必要な道具<br>
　ニッパー、カッターナイフ　または　やすり<table border=""0"" cellspacing=""1"" cellpadding=""2"" bgcolor=""#ff8c00"">
 <tr>
 <td align=""center""><font color=""#FFFFFF"" style=""font-size:20px""><B>『おすすめ♪』商品</B></font></td>
 </tr>
 </table>",【エレキット】太陽光発電と乾電池のツインパワーで充電【エレキット】ELEKIT ソーラーカーステーション JS-6151 EK JAPAN イーケイジャパン：ナビッピオンライン　楽天市場店,【エレキット】太陽光発電と乾電池のツインパワーで充電【エレキット】ELEKIT ソーラーカーステーション JS-6151 EK JAPAN イーケイジャパン,自由研究に最適な工作キット！！。【エレキット】太陽光発電と乾電池のツインパワーで充電【エレキット】ELEKIT ソーラーカーステーション JS-6151 EK JAPAN イーケイジャパン[rn]
24-64751,http://tshop.r10s.jp/navi-p/cabinet/04486489/04486691/imgrc0120218850.jpg?fitin=700:700,1624.0000,,おもちゃ・ホビー・ゲーム > おもちゃ > 科学・教育,【エレキット】マグネシウムと塩水と酸素で発電して動く工作キット【エレキット】ELEKIT アクアライダー　JS-7904　イーケイジャパン,自由研究に最適な工作キット！！,"塩水で発電、近未来デザインのオートバイ<br>
～アクアライダー　JS-7904～<br>
<br>
マグネシウムと塩水と酸素で発電して動く、燃料電池バイク＆ライダーです。<br>
ダブルバッテリーでパワフル走行。直進、周回走行、スラロームなど多彩な動きもできます。<br>
■電源：空気マグネシウム太陽電池<br>
■本体サイズ：W59×H56×D160mm<br>
■重量：64ｇ<table border=""0"" cellspacing=""1"" cellpadding=""2"" bgcolor=""#ff8c00"">
 <tr>
 <td align=""center""><font color=""#FFFFFF"" style=""font-size:20px""><B>『おすすめ♪』商品</B></font></td>
 </tr>
 </table>",【エレキット】マグネシウムと塩水と酸素で発電して動く工作キット【エレキット】ELEKIT アクアライダー　JS-7904　イーケイジャパン：ナビッピオンライン　楽天市場店,【エレキット】マグネシウムと塩水と酸素で発電して動く工作キット【エレキット】ELEKIT アクアライダー　JS-7904　イーケイジャパン,自由研究に最適な工作キット！！。【エレキット】マグネシウムと塩水と酸素で発電して動く工作キット【エレキット】ELEKIT アクアライダー　JS-7904　イーケイジャパン[rn]
