19-100701,http://tshop.r10s.jp/ky-kanariya/cabinet/02995073/img58834417.jpg?fitin=700:700,1296.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 道具・キット > 刺繍道具 > 刺繍キット,オリムパス・刺し子キット刺し子164（紺） ランチョンマット麻の葉,,"刺し子164（紺） ランチョンマット麻の葉<br><br>初級者向<br>出来上がり寸法　：　縦33cmx横43cm<br>キット内容　：　　刺し子糸:細（白糸使用）・No.4500 刺し子布(紺)・刺し子針・刺し方説明書・皿付皮指ぬき1個<br>注意：キットの中には針が入っています。お取り扱いの際には、十分ご注意下さい。<br><br>発売元 ： オリムパス株式会社<br><FONT color=""#ff0000"">ご注意：　クロネコＤＭ便発送可能。</FONT><br>キット内容の生地・色・柄が写真と異なる場合があります。<br>モニターにより、色の見え方が実際の商品と異なることがございます。<br>また、注文が集中した場合など、発送が遅れたり、店頭販売と在庫が重複しているため、在庫切れで販売できなくなる場合がございます。<br>実店舗に在庫があれば（土日祝日を除き）２～４日以内に発送。<br>在庫がなければメーカー取寄せの上、（土日祝日を除き）１０日以内に発送します。<br>メーカー欠品、完売の場合は確認出来次第ご連絡します。<br>",オリムパス・刺し子キット刺し子164（紺） ランチョンマット麻の葉：京都カナリヤ手芸店,手芸手づくりナニイロｎａｎｉＩＲＯクラフト生地　布キャラクター毛糸編み針編み物畳ヘリテープ刺繍和洋裁ワッペンビーズアレキサンダーヘンリーファブリック入園入学クロバーレザークラフトＵＳＡコットンオリムパス・刺し子キット刺し子164（紺） ランチョンマット麻の葉,オリムパス・刺し子キット刺し子164（紺） ランチョンマット麻の葉[rn]
19-100702,http://tshop.r10s.jp/ky-kanariya/cabinet/02995073/img58834331.jpg?fitin=700:700,2016.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 道具・キット > 刺繍道具 > 刺繍キット,オリムパス・刺し子キット刺し子１７２ 　バッグ麻の葉,,"刺し子１７２ （紺）バッグ麻の葉<br><br>初級～中級者向<br>出来上がり寸法　：　約３２cmｘ２６cmｘまち４cm<br>(出来上がり寸法は針目、糸張りの強さなどの個人差により、多少異なります。)<br>キット内容　：　　刺し子糸:細（白糸使用）・Ｎｏ.４５００ 刺し子布(紺)・刺し子針・刺し方説明書・皿付皮指ぬき１個<br>注意：キットの中には針が入っています。お取り扱いの際には、十分ご注意下さい。<br><br>発売元 ： オリムパス株式会社<br><FONT color=""#ff0000"">ご注意：　クロネコＤＭ便発送可能。</FONT><br>キット内容の生地・色・柄が写真と異なる場合があります。<br>モニターにより、色の見え方が実際の商品と異なることがございます。<br>また、注文が集中した場合など、発送が遅れたり、店頭販売と在庫が重複しているため、在庫切れで販売できなくなる場合がございます。<br>実店舗に在庫があれば（土日祝日を除き）２～４日以内に発送。<br>在庫がなければメーカー取寄せの上、（土日祝日を除き）１０日以内に発送します。<br>メーカー欠品、完売の場合は確認出来次第ご連絡します。<br>",オリムパス・刺し子キット刺し子１７２ 　バッグ麻の葉：京都カナリヤ手芸店,手芸手づくりナニイロｎａｎｉＩＲＯクラフト生地　布キャラクター毛糸編み針編み物畳ヘリテープ刺繍和洋裁ワッペンビーズアレキサンダーヘンリーファブリック入園入学クロバーレザークラフトＵＳＡコットンオリムパス・刺し子キット刺し子１７２ 　バッグ麻の葉,オリムパス・刺し子キット刺し子１７２ 　バッグ麻の葉[rn]
19-100703,http://tshop.r10s.jp/ky-kanariya/cabinet/02995073/img58834415.jpg?fitin=700:700,1296.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 道具・キット > 刺繍道具 > 刺繍キット,オリムパス・刺し子キット刺し子231（肌色） ブックカバー菱井桁・菱模様,,"刺し子231（肌色） ブックカバー菱井桁・菱模様<br><br>中級者向<br>出来上がり寸法　：　縦16cmx横24cm・ひも25cm<br>キット内容　：　　刺し子糸・あづみ野木綿(肌色)・ビーズ3個・リネン風テープ17cm　1本・刺し子針・刺し方説明書<br>注意：キットの中には針が入っています。お取り扱いの際には、十分ご注意下さい。<br><br>発売元 ： オリムパス株式会社<br><FONT color=""#ff0000"">ご注意：　クロネコＤＭ便発送可能。</FONT><br>キット内容の生地・色・柄が写真と異なる場合があります。<br>モニターにより、色の見え方が実際の商品と異なることがございます。<br>また、注文が集中した場合など、発送が遅れたり、店頭販売と在庫が重複しているため、在庫切れで販売できなくなる場合がございます。<br>実店舗に在庫があれば（土日祝日を除き）２～４日以内に発送。<br>在庫がなければメーカー取寄せの上、（土日祝日を除き）１０日以内に発送します。<br>メーカー欠品、完売の場合は確認出来次第ご連絡します。<br>",オリムパス・刺し子キット刺し子231（肌色） ブックカバー菱井桁・菱模様：京都カナリヤ手芸店,手芸手づくりナニイロｎａｎｉＩＲＯクラフト生地　布キャラクター毛糸編み針編み物畳ヘリテープ刺繍和洋裁ワッペンビーズアレキサンダーヘンリーファブリック入園入学クロバーレザークラフトＵＳＡコットンオリムパス・刺し子キット刺し子231（肌色） ブックカバー菱井桁・菱模様,オリムパス・刺し子キット刺し子231（肌色） ブックカバー菱井桁・菱模様[rn]
19-100704,http://tshop.r10s.jp/ky-kanariya/cabinet/02995073/img58834332.jpg?fitin=700:700,1296.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 道具・キット > 刺繍道具 > 刺繍キット,オリムパス・刺し子キット刺し子２３６　バッグ網目(焦茶),,"刺し子236（焦茶） バッグ網目<br><br>初級者向<br>出来上がり寸法　：　約３０cmｘ２１cm(持ち手除く)<br>(出来上がり寸法は針目、糸張りの強さなどの個人差により、多少異なります。)<br>キット内容　：　　刺し子糸（色糸使用）・あづみ野木綿(焦茶)・ビーズ42個・竹風ボタン　1個・バッグコード69cm　1本・刺し子針・刺し方説明書<br>注意：キットの中には針が入っています。お取り扱いの際には、十分ご注意下さい。<br><br>発売元 ： オリムパス株式会社<br><FONT color=""#ff0000"">ご注意：　クロネコＤＭ便発送可能。</FONT><br>キット内容の生地・色・柄が写真と異なる場合があります。<br>モニターにより、色の見え方が実際の商品と異なることがございます。<br>また、注文が集中した場合など、発送が遅れたり、店頭販売と在庫が重複しているため、在庫切れで販売できなくなる場合がございます。<br>実店舗に在庫があれば（土日祝日を除き）２～４日以内に発送。<br>在庫がなければメーカー取寄せの上、（土日祝日を除き）１０日以内に発送します。<br>メーカー欠品、完売の場合は確認出来次第ご連絡します。<br>",オリムパス・刺し子キット刺し子２３６　バッグ網目(焦茶)：京都カナリヤ手芸店,手芸手づくりナニイロｎａｎｉＩＲＯクラフト生地　布キャラクター毛糸編み針編み物畳ヘリテープ刺繍和洋裁ワッペンビーズアレキサンダーヘンリーファブリック入園入学クロバーレザークラフトＵＳＡコットンオリムパス・刺し子キット刺し子２３６　バッグ網目(焦茶),オリムパス・刺し子キット刺し子２３６　バッグ網目(焦茶)[rn]
19-100705,http://tshop.r10s.jp/ky-kanariya/cabinet/01827727/img57159130.jpg?fitin=700:700,2304.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 道具・キット > 刺繍道具 > 刺繍キット,オリムパス・刺し子キット刺し子２５７ 紺ショルダーバッグ蝶と寄木ちょうとよせぎ,,刺し子２５７ （紺）ショルダーバッグ　　　　　　<br>蝶と寄木（ちょうとよせぎ）         　　　 <br>　                                           <br>初級～中級者向　　　　　　　　　　　　　　　<br>出来上がり寸法　：　約縦４２ｃｍｘ横４２ｃｍ（持ち手除く）<br>キット内容　：　刺し子糸：細(白糸使用)・Ｎｏ.４５００刺し子布(紺)・刺し子針・刺し方説明書・皿付皮指ぬき１個<br>備考:持ち手と袋口は仕立て済み。<br>残りはお客様仕立てとなります。<br>図案は布にプリント済み。<br>注意：キットの中には針が入っています。お取り扱いの際には、十分ご注意下さい。<br>                                        　<br>発売元 ： オリムパス株式会社<br>ご注意　：　キット内容の生地・色・柄が写真と異なる場合があります。<br>モニターにより、色の見え方が実際の商品と異なることがございます。<br>また、注文が集中した場合など、発送が遅れたり、店頭販売と在庫が重複しているため、在庫切れで販売できなくなる場合がございます。<br>実店舗に在庫があれば（土日祝日を除き）２～４日以内に発送。<br>在庫がなければメーカー取寄せの上、（土日祝日を除き）１０日以内に発送します。<br>メーカー欠品、完売の場合は確認出来次第ご連絡します。<br>,オリムパス・刺し子キット刺し子２５７ 紺ショルダーバッグ蝶と寄木ちょうとよせぎ：京都カナリヤ手芸店,手芸手づくりナニイロｎａｎｉＩＲＯクラフト生地　布キャラクター毛糸編み針編み物畳ヘリテープ刺繍和洋裁ワッペンビーズアレキサンダーヘンリーファブリック入園入学クロバーレザークラフトＵＳＡコットンオリムパス・刺し子キット刺し子２５７ 紺ショルダーバッグ蝶と寄木ちょうとよせぎ,オリムパス・刺し子キット刺し子２５７ 紺ショルダーバッグ蝶と寄木ちょうとよせぎ[rn]
19-100706,http://tshop.r10s.jp/ky-kanariya/cabinet/01827727/img57221795.jpg?fitin=700:700,468.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 道具・キット > 刺繍道具 > 刺繍キット,オリムパス・刺し子キット刺し子２６４ 生成角七宝・十字つなぎ,,初級者向け                                    　<br>刺し子２６４（生成） 　　　　　　　　　　　　<br>角七宝・十字つなぎ（かくしっぽう・じゅうじつなぎ）<br>単位： ２枚１組 <br>出来上がり寸法　：　約縦１０ｃｍｘ横１０ｃｍ<br>キット内容　：　刺し子糸(色糸使用)・Ｎｏ.４５００刺し子布(生成)・刺し子針・刺し方説明書<br>(備考)<br>仕立て済みではありません。<br>図案は布にプリント済み。<br>はじめての方もかんたんに刺し子が楽しめるスターターキットです。<br>このセットでコースターが２枚作れます。<br>                                        　<br>発売元 ： オリムパス株式会社<br>ご注意　：　キット内容の生地・色・柄が写真と異なる場合があります。<br>モニターにより、色の見え方が実際の商品と異なることがございます。<br>また、注文が集中した場合など、発送が遅れたり、店頭販売と在庫が重複しているため、在庫切れで販売できなくなる場合がございます。<br>実店舗に在庫があれば（土日祝日を除き）２～４日以内に発送。<br>在庫がなければメーカー取寄せの上、（土日祝日を除き）１０日以内に発送します。<br>メーカー欠品、完売の場合は確認出来次第ご連絡します。<br>,オリムパス・刺し子キット刺し子２６４ 生成角七宝・十字つなぎ：京都カナリヤ手芸店,手芸手づくりナニイロｎａｎｉＩＲＯクラフト生地　布キャラクター毛糸編み針編み物畳ヘリテープ刺繍和洋裁ワッペンビーズアレキサンダーヘンリーファブリック入園入学クロバーレザークラフトＵＳＡコットンオリムパス・刺し子キット刺し子２６４ 生成角七宝・十字つなぎ,オリムパス・刺し子キット刺し子２６４ 生成角七宝・十字つなぎ[rn]
19-100707,http://tshop.r10s.jp/ky-kanariya/cabinet/01827727/img57169928.jpg?fitin=700:700,2016.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 道具・キット > 刺繍道具 > 刺繍キット,オリムパス・刺し子キット刺し子２５９ 紺クッション　紅葉と丸七宝もみじとまるしっぽう,,刺し子２５９ （紺）クッション　　　　　　　　　<br>紅葉と丸七宝（もみじとまるしっぽう）<br>　                                           <br>初級～中級者向　　　　　　　　　　　　　　　<br>出来上がり寸法　：　約縦４３ｃｍx横４３ｃｍ　<br>キット内容　：　刺し子糸:細（白糸使用）・Ｎｏ.４５００ 刺し子布(紺)・刺し子針・刺し方説明書皿付皮指ぬき１個<br>備考　：　図案は布にプリント済み。<br>クッションの中わたはキットに含まれていません。<br>                                        　<br>発売元 ： オリムパス株式会社<br>ご注意　：　キット内容の生地・色・柄が写真と異なる場合があります。<br>モニターにより、色の見え方が実際の商品と異なることがございます。<br>また、注文が集中した場合など、発送が遅れたり、店頭販売と在庫が重複しているため、在庫切れで販売できなくなる場合がございます。<br>実店舗に在庫があれば（土日祝日を除き）２～４日以内に発送。<br>在庫がなければメーカー取寄せの上、（土日祝日を除き）１０日以内に発送します。<br>メーカー欠品、完売の場合は確認出来次第ご連絡します。<br>,オリムパス・刺し子キット刺し子２５９ 紺クッション　紅葉と丸七宝もみじとまるしっぽう：京都カナリヤ手芸店,手芸手づくりナニイロｎａｎｉＩＲＯクラフト生地　布キャラクター毛糸編み針編み物畳ヘリテープ刺繍和洋裁ワッペンビーズアレキサンダーヘンリーファブリック入園入学クロバーレザークラフトＵＳＡコットンオリムパス・刺し子キット刺し子２５９ 紺クッション　紅葉と丸七宝もみじとまるしっぽう,オリムパス・刺し子キット刺し子２５９ 紺クッション　紅葉と丸七宝もみじとまるしっぽう[rn]
19-100708,http://tshop.r10s.jp/ky-kanariya/cabinet/01827727/img57159085.jpg?fitin=700:700,1728.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 道具・キット > 刺繍道具 > 刺繍キット,【楽天ランキング入賞商品】オリムパス・刺し子キット刺し子２６０ 紺テーブルセンターあやめと井戸枠あやめといどわく,,刺し子２６０ （紺）テーブルセンター　　　　　　　<br>あやめと井戸枠（あやめといどわく）          <br>　                                           <br>初級～中級者向　　　　　　　　　　　　　　　<br>出来上がり寸法　：　約縦３５cmｘ横７５cm<br>キット内容　：　　刺し子糸:細（白糸使用）・Ｎｏ.４５００ 刺し子布(紺)・刺し子針・刺し方説明書・皿付皮指ぬき１個<br>                                        　<br>発売元 ： オリムパス株式会社<br>ご注意　：　キット内容の生地・色・柄が写真と異なる場合があります。<br>モニターにより、色の見え方が実際の商品と異なることがございます。<br>また、注文が集中した場合など、発送が遅れたり、店頭販売と在庫が重複しているため、在庫切れで販売できなくなる場合がございます。<br>実店舗に在庫があれば（土日祝日を除き）２～４日以内に発送。<br>在庫がなければメーカー取寄せの上、（土日祝日を除き）１０日以内に発送します。<br>メーカー欠品、完売の場合は確認出来次第ご連絡します。<br>,【楽天ランキング入賞商品】オリムパス・刺し子キット刺し子２６０ 紺テーブルセンターあやめと井戸枠あやめといどわく：京都カナリヤ手芸店,手芸手づくりナニイロｎａｎｉＩＲＯクラフト生地　布キャラクター毛糸編み針編み物畳ヘリテープ刺繍和洋裁ワッペンビーズアレキサンダーヘンリーファブリック入園入学クロバーレザークラフトＵＳＡコットン【楽天ランキング入賞商品】オリムパス・刺し子キット刺し子２６０ 紺テーブルセンターあやめと井戸枠あやめといどわく,【楽天ランキング入賞商品】オリムパス・刺し子キット刺し子２６０ 紺テーブルセンターあやめと井戸枠あやめといどわく[rn]
19-100709,http://tshop.r10s.jp/ky-kanariya/cabinet/01827727/img57221672.jpg?fitin=700:700,468.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 道具・キット > 刺繍道具 > 刺繍キット,オリムパス・刺し子キット刺し子２６２ 紺 七宝つなぎ・青海波,,初級者向け                                    <br>刺し子２６２（紺） 　　　　　　　　　　　　　<br>七宝つなぎ・青海波（しっぽうつなぎ・せいがいは）<br>単位： ２枚１組 <br>出来上がり寸法　：　約縦１０ｃｍx横１０ｃｍ　<br>キット内容　：　刺し子糸(色糸使用)・Ｎｏ.４５００刺し子布(紺)・刺し子針・刺し方説明書<br>(備考)<br>仕立て済みではありません。<br>図案は布にプリント済み。<br>はじめての方もかんたんに刺し子が楽しめるスターターキットです。このセットでコースターが２枚作れます。<br>                                        　<br>発売元 ： オリムパス株式会社<br>ご注意　：　キット内容の生地・色・柄が写真と異なる場合があります。<br>モニターにより、色の見え方が実際の商品と異なることがございます。<br>また、注文が集中した場合など、発送が遅れたり、店頭販売と在庫が重複しているため、在庫切れで販売できなくなる場合がございます。<br>実店舗に在庫があれば（土日祝日を除き）２～４日以内に発送。<br>在庫がなければメーカー取寄せの上、（土日祝日を除き）１０日以内に発送します。<br>メーカー欠品、完売の場合は確認出来次第ご連絡します。<br>,オリムパス・刺し子キット刺し子２６２ 紺 七宝つなぎ・青海波：京都カナリヤ手芸店,手芸手づくりナニイロｎａｎｉＩＲＯクラフト生地　布キャラクター毛糸編み針編み物畳ヘリテープ刺繍和洋裁ワッペンビーズアレキサンダーヘンリーファブリック入園入学クロバーレザークラフトＵＳＡコットンオリムパス・刺し子キット刺し子２６２ 紺 七宝つなぎ・青海波,オリムパス・刺し子キット刺し子２６２ 紺 七宝つなぎ・青海波[rn]
19-100710,http://tshop.r10s.jp/ky-kanariya/cabinet/01827727/img57221790.jpg?fitin=700:700,468.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 道具・キット > 刺繍道具 > 刺繍キット,オリムパス・刺し子キット刺し子２６３紺矢羽根・野分やばね・のわき,,初級者向け                                    <br>刺し子２６３（紺） 　　　　　　　　　　　　　<br>矢羽根・野分（やばね・のわき）　　　　　　<br>単位： ２枚１組 <br>出来上がり寸法　：　約縦１０ｃｍx横１０ｃｍ　<br>キット内容　：　刺し子糸(色糸使用)・Ｎｏ.４５００刺し子布(紺)・刺し子針・刺し方説明書<br>(備考)<br>仕立て済みではありません。<br>図案は布にプリント済み。<br>はじめての方もかんたんに刺し子が楽しめるスターターキットです。このセットでコースターが２枚作れます。<br>                                        　<br>発売元 ： オリムパス株式会社<br>ご注意　：　キット内容の生地・色・柄が写真と異なる場合があります。<br>モニターにより、色の見え方が実際の商品と異なることがございます。<br>また、注文が集中した場合など、発送が遅れたり、店頭販売と在庫が重複しているため、在庫切れで販売できなくなる場合がございます。<br>実店舗に在庫があれば（土日祝日を除き）２～４日以内に発送。<br>在庫がなければメーカー取寄せの上、（土日祝日を除き）１０日以内に発送します。<br>メーカー欠品、完売の場合は確認出来次第ご連絡します。<br>,オリムパス・刺し子キット刺し子２６３紺矢羽根・野分やばね・のわき：京都カナリヤ手芸店,手芸手づくりナニイロｎａｎｉＩＲＯクラフト生地　布キャラクター毛糸編み針編み物畳ヘリテープ刺繍和洋裁ワッペンビーズアレキサンダーヘンリーファブリック入園入学クロバーレザークラフトＵＳＡコットンオリムパス・刺し子キット刺し子２６３紺矢羽根・野分やばね・のわき,オリムパス・刺し子キット刺し子２６３紺矢羽根・野分やばね・のわき[rn]
19-100711,http://tshop.r10s.jp/ky-kanariya/cabinet/01827727/img57221798.jpg?fitin=700:700,468.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 道具・キット > 刺繍道具 > 刺繍キット,オリムパス・刺し子キット刺し子２６５ 生成分銅つなぎ・紗綾形 ぶんどうつなぎ・さやがた,,初級者向け                                    　<br>刺し子２６５（生成） 　　　　　　　　　　　　<br>分銅つなぎ・紗綾形 （ぶんどうつなぎ・さやがた）　　　　　　　　　　　　　　　　　　　　　<br>単位： ２枚１組 <br>出来上がり寸法　：　約縦１０ｃｍｘ横１０ｃｍ<br>キット内容　：　刺し子糸(色糸使用)・Ｎｏ.４５００刺し子布(生成)・刺し子針・刺し方説明書<br>(備考)<br>仕立て済みではありません。<br>図案は布にプリント済み。<br>はじめての方もかんたんに刺し子が楽しめるスターターキットです。<br>このセットでコースターが２枚作れます。<br>                                        　<br>発売元 ： オリムパス株式会社<br>ご注意　：　キット内容の生地・色・柄が写真と異なる場合があります。<br>モニターにより、色の見え方が実際の商品と異なることがございます。<br>また、注文が集中した場合など、発送が遅れたり、店頭販売と在庫が重複しているため、在庫切れで販売できなくなる場合がございます。<br>実店舗に在庫があれば（土日祝日を除き）２～４日以内に発送。<br>在庫がなければメーカー取寄せの上、（土日祝日を除き）１０日以内に発送します。<br>メーカー欠品、完売の場合は確認出来次第ご連絡します。<br>,オリムパス・刺し子キット刺し子２６５ 生成分銅つなぎ・紗綾形 ぶんどうつなぎ・さやがた：京都カナリヤ手芸店,手芸手づくりナニイロｎａｎｉＩＲＯクラフト生地　布キャラクター毛糸編み針編み物畳ヘリテープ刺繍和洋裁ワッペンビーズアレキサンダーヘンリーファブリック入園入学クロバーレザークラフトＵＳＡコットンオリムパス・刺し子キット刺し子２６５ 生成分銅つなぎ・紗綾形 ぶんどうつなぎ・さやがた,オリムパス・刺し子キット刺し子２６５ 生成分銅つなぎ・紗綾形 ぶんどうつなぎ・さやがた[rn]
