19-36001,http://tshop.r10s.jp/akibamac/cabinet/02225917/4905524796650.jpg?fitin=700:700,22080.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】ソニー E50mm F1.8 OSS SEL50F18 （ソニーEマウント/APS-C）,,"●毎日持ち歩きたくなる、スナップレンズの王道。ポートレイトに適した中望遠レンズ。
●開放Ｆ値1.8の明るさと新光学系による美しいぼけ味を生かした撮影が可能。
●光学式手ブレ補正機能搭載で、暗いシーンでの手持ち撮影にも威力を発揮します。
●35mm判換算焦点距離：75mm
●レンズ構茂：8群9枚
●最短撮影距離：0.39m
●最大撮影倍率：0.16倍
●フィルター径：φ49mm
●専用レンズフード付属",【送料無料】ソニー E50mm F1.8 OSS SEL50F18 （ソニーEマウント/APS-C）：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】ソニー E50mm F1.8 OSS SEL50F18 （ソニーEマウント/APS-C）,【送料無料】ソニー E50mm F1.8 OSS SEL50F18 （ソニーEマウント/APS-C）[rn]
19-36002,http://tshop.r10s.jp/akibamac/cabinet/02225917/4960999845715.jpg?fitin=700:700,12979.2000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】Canon/キヤノン EF40mm F2.8 STM （キヤノンEFマウント）,,EFレンズシリーズ最薄・最軽量を実現した「パンケーキレンズ」ステッピングモーター（STM）の採用などにより、100円硬貨の直径22.6mmとほぼ同じ、全長わずか22.8mmの薄型で、質量約130gの軽量設計。優れた描写性能■特殊光学素子のガラスモールド非球面レンズ1枚を採用したことなどにより、諸収差を良好に補正し、F2.8の明るさとレンズ中心から周辺までの全域で高解像・高コントラストの高画質を実現。■レンズ配置とコーティングの最適化により、フレアやゴーストを最小限に抑制。■7枚羽根の円形絞りの採用により、美しいボケ味を実現。快適な撮影を実現する各種設計■AF 駆動にステッピングモーター（STM）を採用したことにより、「EF-S18-55mm F3.5-5.6 IS II」などのDCモーターを搭載した機種よりも静かでスムーズなAF 駆動制御を実現。■絞り機構のマイクロステップ駆動制御で静音化を実現。■最短撮影距離0.3m を実現したことで、被写体に近づいた撮影が可能。■オートフォーカスの後、撮影者が最終的なピント調整ができるように、ワンショットAFの後にフォーカスリングを回転させるだけで即時にマニュアルフォーカスが可能なフルタイムマニュアルフォーカス機構を搭載。レンズフード別売です。,【送料無料】Canon/キヤノン EF40mm F2.8 STM （キヤノンEFマウント）：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】Canon/キヤノン EF40mm F2.8 STM （キヤノンEFマウント）,【送料無料】Canon/キヤノン EF40mm F2.8 STM （キヤノンEFマウント）[rn]
19-36003,http://tshop.r10s.jp/akibamac/cabinet/03908010/4548182116806.jpg?fitin=700:700,176000.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】Leica ズマリットM f2.4/50mm ブラック 11680 （ライカMマウント）,,新しい設計により光学性能を向上した、新世代のズマリットM レンズ,【送料無料】Leica ズマリットM f2.4/50mm ブラック 11680 （ライカMマウント）：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】Leica ズマリットM f2.4/50mm ブラック 11680 （ライカMマウント）,【送料無料】Leica ズマリットM f2.4/50mm ブラック 11680 （ライカMマウント）[rn]
19-36004,http://tshop.r10s.jp/akibamac/cabinet/03567661/4530076821361.jpg?fitin=700:700,61208.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】カールツァイスビオゴン C Biogon T* 2.8/35 ZM ブラック （ZMマウント）,,伝説の名レンズがTTL測光にも対応する新設計により21世紀に蘇りました。,【送料無料】カールツァイスビオゴン C Biogon T* 2.8/35 ZM ブラック （ZMマウント）：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】カールツァイスビオゴン C Biogon T* 2.8/35 ZM ブラック （ZMマウント）,【送料無料】カールツァイスビオゴン C Biogon T* 2.8/35 ZM ブラック （ZMマウント）[rn]
19-36005,http://tshop.r10s.jp/akibamac/cabinet/03567661/4530076131507.jpg?fitin=700:700,31504.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】フォクトレンダーノクトン NOKTON 40mm F1.4 （VMマウント）,,20世紀の名作レンズの味わいを現代に蘇らせた交換レンズ。,【送料無料】フォクトレンダーノクトン NOKTON 40mm F1.4 （VMマウント）：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】フォクトレンダーノクトン NOKTON 40mm F1.4 （VMマウント）,【送料無料】フォクトレンダーノクトン NOKTON 40mm F1.4 （VMマウント）[rn]
19-36006,http://tshop.r10s.jp/akibamac/cabinet/04927126/8809298885168.jpg?fitin=700:700,38504.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】SAMYANG交換レンズ 50mm F1.4 AS UMC フルサイズ対応【ソニーEマウント】,,■フルフレームセンサー対応、明るい絞りの標準レンズです。比較的薄暗い状況でも鮮やかな画像が得られます。<br>■複合非球面レンズ（H-ASP）<br>■ガラス非球面レンズ（ASP）<br>■8枚羽根円形絞り<br>■ソフトでワイドなフォーカスリング<br>■サムヤンのUMC技術<br><br>【製品仕様】<br>■焦点距離：50mm<br>■絞り値：F1.4～22<br>■レンズ構成：6群9枚（非球面レンズ1＆複合レンズ1）<br>■最短撮影距離：0.45m<br>■絞り羽根枚数：8<br>■サイズ（最大径×長さ）：81.6×74.7mm<br>■画角：46.2°<br>■質量：535g,【送料無料】SAMYANG交換レンズ 50mm F1.4 AS UMC フルサイズ対応【ソニーEマウント】：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】SAMYANG交換レンズ 50mm F1.4 AS UMC フルサイズ対応【ソニーEマウント】,【送料無料】SAMYANG交換レンズ 50mm F1.4 AS UMC フルサイズ対応【ソニーEマウント】[rn]
19-36007,http://tshop.r10s.jp/akibamac/cabinet/03950460/0085126340551.jpg?fitin=700:700,68096.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】SIGMA35mm F1.4 DG HSM （ニコンFマウント）,,最高レベルの明るさと美しいボケ味を生み出す大口径F1.4の広角レンズ,【送料無料】SIGMA35mm F1.4 DG HSM （ニコンFマウント）：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】SIGMA35mm F1.4 DG HSM （ニコンFマウント）,【送料無料】SIGMA35mm F1.4 DG HSM （ニコンFマウント）[rn]
19-36008,http://tshop.r10s.jp/akibamac/cabinet/03567661/4530076820562.jpg?fitin=700:700,53776.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】カールツァイスプラナー Planar T* 2/50 ZM ブラック （ZMマウント）,,人間の眼のパースペクティブ。Mシステムレンズの新標準パフォーマンス。,【送料無料】カールツァイスプラナー Planar T* 2/50 ZM ブラック （ZMマウント）：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】カールツァイスプラナー Planar T* 2/50 ZM ブラック （ZMマウント）,【送料無料】カールツァイスプラナー Planar T* 2/50 ZM ブラック （ZMマウント）[rn]
19-36009,http://tshop.r10s.jp/akibamac/cabinet/03567661/4548182118923.jpg?fitin=700:700,376000.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】LeicaズミルックスM f1.4/50mm ASPH. 11892C （ライカMマウント）,,f1.4/50mmレンズの歴史に残る最高傑作,【送料無料】LeicaズミルックスM f1.4/50mm ASPH. 11892C （ライカMマウント）：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】LeicaズミルックスM f1.4/50mm ASPH. 11892C （ライカMマウント）,【送料無料】LeicaズミルックスM f1.4/50mm ASPH. 11892C （ライカMマウント）[rn]
19-36010,http://tshop.r10s.jp/akibamac/cabinet/04927126/4961607633953.jpg?fitin=700:700,31148.8000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】トキナーAT-X M100 PRO D 100mm F2.8 1:1 MACRO 【キヤノンEFマウント】,,■フィルムでもデジタルでもマクロの世界を堪能<br>　マクロ最大倍率1:1の等倍撮影を実現します。<br>■35mm一眼レフのイメージサークルをカバー<br>　デジタル画像の特性に対応した高画質設計を採用すると同時に、35mmフィルム一眼レフカメラにも対応しています。<br>■新開発、小型軽量光学系とプロテクター鏡枠の採用<br>　有害な反射を抑え、最短撮影距離から無限遠まで優れた描写性能を発揮します。<br>■AT-X PROシリーズ特有のマニュアルフォーカス時の絶妙な操作感を継承<br>　ワンタッチフォーカスクラッチ機構を搭載することにより、マクロ撮影時の繊細なマニュアル操作を可能にしました。<br>■素早いピント合わせを可能にするフォーカスリミッタースイッチ搭載<br>　撮影距離が一定範囲内の撮影に最適なフォーカスリミッタースイッチを搭載しています。<br>■新デザインの採用<br><br>,【送料無料】トキナーAT-X M100 PRO D 100mm F2.8 1:1 MACRO 【キヤノンEFマウント】：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】トキナーAT-X M100 PRO D 100mm F2.8 1:1 MACRO 【キヤノンEFマウント】,【送料無料】トキナーAT-X M100 PRO D 100mm F2.8 1:1 MACRO 【キヤノンEFマウント】[rn]
19-36011,http://tshop.r10s.jp/akibamac/cabinet/03950460/0085126107550.jpg?fitin=700:700,99768.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】SIGMAAPO MACRO 180mm F2.8 EX DG OS HSM （ニコンFマウント）,,大口径望遠マクロレンズのフラッグシップ（ニコン用）,【送料無料】SIGMAAPO MACRO 180mm F2.8 EX DG OS HSM （ニコンFマウント）：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】SIGMAAPO MACRO 180mm F2.8 EX DG OS HSM （ニコンFマウント）,【送料無料】SIGMAAPO MACRO 180mm F2.8 EX DG OS HSM （ニコンFマウント）[rn]
