19-141901,,692.0000,,花・ガーデン・DIY > DIY・工具 > 配管工具,『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-SOP-FF-20A】(4445929)ＳＵＳ３０４ １０Ｋ スリップオン溶接式フランジ １４１００５２０ 受注単位1,工事用品\管工機材\フランジ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●溶接性・強度に優れた鍛造製のフランジです。<br>●フランジシール両面（フランジフェイス両面）は、両面シール使用可能です。<br>●JISB2220に準拠しています。<br>●パイプ同士の接続に。<br>●呼び径(A):20A<br>●外径(mm):100<br>●厚み(mm):14<br>●ボルト穴数:4<br>●ボルト穴径(mm):15<br>●内径(mm):27.7<br>●呼び径(B):3/4<br>●使用圧力(k):10<br>●質量(ｋｇ):0.72<br>●ステンレス(ＳＵＳ304)<br>",『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-SOP-FF-20A】(4445929)ＳＵＳ３０４ １０Ｋ スリップオン溶接式フランジ １４１００５２０ 受注単位1：クローバー資材館,『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-SOP-FF-20A】(4445929)ＳＵＳ３０４ １０Ｋ スリップオン溶接式フランジ １４１００５２０ 受注単位1,工事用品\管工機材\フランジ。『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-SOP-FF-20A】(4445929)ＳＵＳ３０４ １０Ｋ スリップオン溶接式フランジ １４１００５２０ 受注単位1[rn]
19-141902,,4146.4000,,花・ガーデン・DIY > DIY・工具 > 配管工具,『カード対応OK！』■〒ジャパンマテックス（株）/Ｍａｔｅｘ【1500-4.0-RF-10K-50A】(4422856)ジャパンマテックス 緊急用渦巻代替ガスケット 受注単位1,工事用品\管工機材\フランジ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●金属ガスケット並の耐圧性をもっており、短納期対応が可能です。<br>●表面に特殊処理を施す事により、フランジへの固着を大幅に軽減しております。<br>●一般産業用フランジガスケット、熱交換器、バルブボンネットなど。<br>●呼び径(A):50<br>●外径(mm):104<br>●厚み(mm):4<br>●内径(mm):61<br>●呼び径(B):2<br>●使用圧力(k):10<br>●使用圧力(K):10<br>●質量(ｇ):39<br>●使用温度範囲：-240～420℃（蒸気：650℃まで）<br>●圧力限界：25MPa<br>●指定寸法に合わせたガスケットも別途製作可能ですのでご相談下さい。<br>●ガスケットが破損しやすくなりますので、ガスケットペーストを使用しないで下さい。<br>",『カード対応OK！』■〒ジャパンマテックス（株）/Ｍａｔｅｘ【1500-4.0-RF-10K-50A】(4422856)ジャパンマテックス 緊急用渦巻代替ガスケット 受注単位1：クローバー資材館,『カード対応OK！』■〒ジャパンマテックス（株）/Ｍａｔｅｘ【1500-4.0-RF-10K-50A】(4422856)ジャパンマテックス 緊急用渦巻代替ガスケット 受注単位1,工事用品\管工機材\フランジ。『カード対応OK！』■〒ジャパンマテックス（株）/Ｍａｔｅｘ【1500-4.0-RF-10K-50A】(4422856)ジャパンマテックス 緊急用渦巻代替ガスケット 受注単位1[rn]
19-141903,,1667.2000,,花・ガーデン・DIY > DIY・工具 > 配管工具,『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-BL-FF-40A】(4445864)ＳＵＳ３０４ １０Ｋ 閉止フランジ １４１００５７４ 受注単位1,工事用品\管工機材\フランジ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●溶接性・強度に優れた鍛造製のフランジです。<br>●フランジシール両面（フランジフェイス両面）は、両面シール使用可能です。<br>●JISB2220に準拠しています。<br>●パイプの末端の閉止に。<br>●呼び径(A):40A<br>●外径(mm):140<br>●厚み(mm):16<br>●ボルト穴数:4<br>●ボルト穴径(mm):19<br>●呼び径(B):1 1/2<br>●使用圧力(k):10<br>●質量(ｋｇ):1.79<br>●ステンレス(ＳＵＳ304)<br>",『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-BL-FF-40A】(4445864)ＳＵＳ３０４ １０Ｋ 閉止フランジ １４１００５７４ 受注単位1：クローバー資材館,『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-BL-FF-40A】(4445864)ＳＵＳ３０４ １０Ｋ 閉止フランジ １４１００５７４ 受注単位1,工事用品\管工機材\フランジ。『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-BL-FF-40A】(4445864)ＳＵＳ３０４ １０Ｋ 閉止フランジ １４１００５７４ 受注単位1[rn]
19-141904,,62664.8000,,花・ガーデン・DIY > DIY・工具 > 配管工具,『カード対応OK！』■〒（株）ヨシタケ/ヨシタケ【GD-26-NE-A-40A】(4314859)水用減圧弁 二次側圧力（Ａ） ４０Ａ 受注単位1,工事用品\管工機材\バルブ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●接液部には耐食性材料（弁体ディスクFKM､ダイヤフラム・Oリングに耐塩素EPDM)を使用し、水道水に対する耐塩素性に優れています。<br>●密閉構造のため、万が一ダイヤフラムが破損しても水は外部に漏れません。<br>●水道法基準適合品です。<br>●適用流体：冷温水。<br>●工場設備やビル・マンション・ホテル。<br>●呼び径(A):40<br>●呼び径(B):1 1/2<br>●全長(mm):180<br>●高さ(mm):224<br>●最高温度(℃):5～90<br>●質量(kg):4.4<br>●一次側圧力:1.0MPa<br>●二次側圧力:0.05～0.35MPa<br>●最大減圧比:10:1<br>●最小差圧:0.05MPa<br>●接続方式:JIS Rc<br>●弁箱:青銅<br>●弁座:青銅<br>●弁体:ディスクＦＫＭ<br>●ダイヤフラム:耐塩素ＥＰＤＭ<br>●９０℃以上は使用不可<br>",『カード対応OK！』■〒（株）ヨシタケ/ヨシタケ【GD-26-NE-A-40A】(4314859)水用減圧弁 二次側圧力（Ａ） ４０Ａ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ヨシタケ/ヨシタケ【GD-26-NE-A-40A】(4314859)水用減圧弁 二次側圧力（Ａ） ４０Ａ 受注単位1,工事用品\管工機材\バルブ。『カード対応OK！』■〒（株）ヨシタケ/ヨシタケ【GD-26-NE-A-40A】(4314859)水用減圧弁 二次側圧力（Ａ） ４０Ａ 受注単位1[rn]
19-141905,,8924.0000,,花・ガーデン・DIY > DIY・工具 > 配管工具,『カード対応OK！』■〒ジャパンマテックス（株）/Ｍａｔｅｘ【1525-8.0-3M】(4422911)ジャパンマテックス 機器用グランドパッキン 受注単位1,工事用品\管工機材\フランジ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●白色の為汚染が無く、高温時の熱収縮が少ないパッキンです。<br>●回転ポンプ、往復動機器、回転機器、バルブなどに。<br>●幅(mm):8<br>●長さ(m):3<br>●高さ(mm):8<br>●色:白<br>●質量(ｇ):261<br>●最高使用温度:260℃<br>●圧力:4.9MPa<br>●周速限界:10m/s<br>●装着箇所の寸法に合わせリング成形品も別途製作可能ですのでご相談下さい。<br>●アラミド、無機人造繊維、PTFEディスパージョン<br>",『カード対応OK！』■〒ジャパンマテックス（株）/Ｍａｔｅｘ【1525-8.0-3M】(4422911)ジャパンマテックス 機器用グランドパッキン 受注単位1：クローバー資材館,『カード対応OK！』■〒ジャパンマテックス（株）/Ｍａｔｅｘ【1525-8.0-3M】(4422911)ジャパンマテックス 機器用グランドパッキン 受注単位1,工事用品\管工機材\フランジ。『カード対応OK！』■〒ジャパンマテックス（株）/Ｍａｔｅｘ【1525-8.0-3M】(4422911)ジャパンマテックス 機器用グランドパッキン 受注単位1[rn]
19-141906,,43816.8000,,花・ガーデン・DIY > DIY・工具 > 配管工具,『カード対応OK！』■〒（株）ヨシタケ/ヨシタケ【GD-26-NE-A-25A】(4314832)水用減圧弁 二次側圧力（Ａ） ２５Ａ 受注単位1,工事用品\管工機材\バルブ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●接液部には耐食性材料（弁体ディスクFKM､ダイヤフラム・Oリングに耐塩素EPDM)を使用し、水道水に対する耐塩素性に優れています。<br>●密閉構造のため、万が一ダイヤフラムが破損しても水は外部に漏れません。<br>●水道法基準適合品です。<br>●適用流体：冷温水。<br>●工場設備やビル・マンション・ホテル。<br>●呼び径(A):25<br>●呼び径(B):1<br>●全長(mm):135<br>●高さ(mm):170.0<br>●最高温度(℃):5～90<br>●質量(kg):2.1<br>●一次側圧力:1.0MPa<br>●二次側圧力:0.05～0.35MPa<br>●最大減圧比:10:1<br>●最小差圧:0.05MPa<br>●接続方式:JIS Rc<br>●弁箱:青銅<br>●弁座:青銅<br>●弁体:ディスクＦＫＭ<br>●ダイヤフラム:耐塩素ＥＰＤＭ<br>●９０℃以上は使用不可<br>",『カード対応OK！』■〒（株）ヨシタケ/ヨシタケ【GD-26-NE-A-25A】(4314832)水用減圧弁 二次側圧力（Ａ） ２５Ａ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ヨシタケ/ヨシタケ【GD-26-NE-A-25A】(4314832)水用減圧弁 二次側圧力（Ａ） ２５Ａ 受注単位1,工事用品\管工機材\バルブ。『カード対応OK！』■〒（株）ヨシタケ/ヨシタケ【GD-26-NE-A-25A】(4314832)水用減圧弁 二次側圧力（Ａ） ２５Ａ 受注単位1[rn]
19-141907,,1667.2000,,花・ガーデン・DIY > DIY・工具 > 配管工具,『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-BL-FF-32A】(4445856)ＳＵＳ３０４ １０Ｋ 閉止フランジ １４１００５７３ 受注単位1,工事用品\管工機材\フランジ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●溶接性・強度に優れた鍛造製のフランジです。<br>●フランジシール両面（フランジフェイス両面）は、両面シール使用可能です。<br>●JISB2220に準拠しています。<br>●パイプの末端の閉止に。<br>●呼び径(A):32A<br>●外径(mm):135<br>●厚み(mm):16<br>●ボルト穴数:4<br>●ボルト穴径(mm):19<br>●呼び径(B):1 1/4<br>●使用圧力(k):10<br>●質量(ｋｇ):1.66<br>●ステンレス(ＳＵＳ304)<br>",『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-BL-FF-32A】(4445856)ＳＵＳ３０４ １０Ｋ 閉止フランジ １４１００５７３ 受注単位1：クローバー資材館,『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-BL-FF-32A】(4445856)ＳＵＳ３０４ １０Ｋ 閉止フランジ １４１００５７３ 受注単位1,工事用品\管工機材\フランジ。『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-BL-FF-32A】(4445856)ＳＵＳ３０４ １０Ｋ 閉止フランジ １４１００５７３ 受注単位1[rn]
19-141908,,1025.6000,,花・ガーデン・DIY > DIY・工具 > 配管工具,『カード対応OK！』■〒フローバル（株）/フローバル【B-TS-10S-20A】(4445741)同径チーズ Ｓ１０Ｓ ０９１０００６２ 受注単位1,工事用品\管工機材\溶接継手,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●冷間曲げ加工、液圧成型法、板絞り加工法などで製造されており、ステンレス鋼管等と突合せ溶接することで永久的に配管接合することを目的としております。<br>●ステンレス製突合せ溶接管継手<br>●ガスプラント、製油所、石油化学、プラント、造船などの配管など。<br>●呼び径(A):20<br>●呼び径(B):3/4<br>●C(mm):28.6<br>●外径D(mm):27.2<br>●M(mm):28.6<br>●T(mm):2.1<br>●質量(ｋｇ):0.094<br>●適用規格：(エルボ、チーズ、レジューサー)JIS B2313、(キャップ)JIS B2312<br>●ステンレス(SUS304W)<br>",『カード対応OK！』■〒フローバル（株）/フローバル【B-TS-10S-20A】(4445741)同径チーズ Ｓ１０Ｓ ０９１０００６２ 受注単位1：クローバー資材館,『カード対応OK！』■〒フローバル（株）/フローバル【B-TS-10S-20A】(4445741)同径チーズ Ｓ１０Ｓ ０９１０００６２ 受注単位1,工事用品\管工機材\溶接継手。『カード対応OK！』■〒フローバル（株）/フローバル【B-TS-10S-20A】(4445741)同径チーズ Ｓ１０Ｓ ０９１０００６２ 受注単位1[rn]
19-141909,,1641.6000,,花・ガーデン・DIY > DIY・工具 > 配管工具,『カード対応OK！』■〒フローバル（株）/フローバル【B-90EL-10S-80A】(4445457)９０°エルボ（ロング）Ｓ１０Ｓ ０９１００００８ 受注単位1,工事用品\管工機材\溶接継手,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●冷間曲げ加工、液圧成型法、板絞り加工法などで製造されており、ステンレス鋼管等と突合せ溶接することで永久的に配管接合することを目的としております。<br>●ステンレス製突合せ溶接管継手<br>●ガスプラント、製油所、石油化学、プラント、造船などの配管など。<br>●呼び径(A):80<br>●呼び径(B):3<br>●外径D(mm):89.1<br>●F(mm):114.3<br>●T(mm):3.0<br>●質量(ｋｇ):1.140<br>●適用規格：(エルボ、チーズ、レジューサー)JIS B2313、(キャップ)JIS B2312<br>●ステンレス(SUS304W)<br>",『カード対応OK！』■〒フローバル（株）/フローバル【B-90EL-10S-80A】(4445457)９０&deg;エルボ（ロング）Ｓ１０Ｓ ０９１００００８ 受注単位1：クローバー資材館,『カード対応OK！』■〒フローバル（株）/フローバル【B-90EL-10S-80A】(4445457)９０&deg;エルボ（ロング）Ｓ１０Ｓ ０９１００００８ 受注単位1,工事用品\管工機材\溶接継手。『カード対応OK！』■〒フローバル（株）/フローバル【B-90EL-10S-80A】(4445457)９０&deg;エルボ（ロング）Ｓ１０Ｓ ０９１００００８ 受注単位1[rn]
19-141910,,370.4000,,花・ガーデン・DIY > DIY・工具 > 配管工具,『カード対応OK！』■〒ジャパンマテックス（株）/Ｍａｔｅｘ【9320-1.5-FF-10K-15A】(4423283)ジャパンマテックス 高圧用ゴムガスケット（３ＭＰａ） 受注単位1,工事用品\管工機材\フランジ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●同材質のゴム製品に比べ、耐熱寿命に優れ、PTFE並みの電気絶縁性能がございます。<br>●一般産業用フランジガスケット、海水ラインの配管や機器用ガスケットなど。<br>●呼び径(A):15<br>●外径(mm):95<br>●厚み(mm):1.5<br>●内径(mm):22<br>●呼び径(B):1/2<br>●使用圧力(k):10<br>●穴数:4<br>●穴径(mm):15<br>●質量(ｇ):14<br>●使用温度範囲：-47～150℃<br>●圧力限界：3MPa<br>●指定寸法に合わせたガスケットも別途製作可能ですのでご相談下さい。<br>●ゴム(EPT)<br>",『カード対応OK！』■〒ジャパンマテックス（株）/Ｍａｔｅｘ【9320-1.5-FF-10K-15A】(4423283)ジャパンマテックス 高圧用ゴムガスケット（３ＭＰａ） 受注単位1：クローバー資材館,『カード対応OK！』■〒ジャパンマテックス（株）/Ｍａｔｅｘ【9320-1.5-FF-10K-15A】(4423283)ジャパンマテックス 高圧用ゴムガスケット（３ＭＰａ） 受注単位1,工事用品\管工機材\フランジ。『カード対応OK！』■〒ジャパンマテックス（株）/Ｍａｔｅｘ【9320-1.5-FF-10K-15A】(4423283)ジャパンマテックス 高圧用ゴムガスケット（３ＭＰａ） 受注単位1[rn]
19-141911,,768.8000,,花・ガーデン・DIY > DIY・工具 > 配管工具,『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-BL-FF-20A】(4445830)ＳＵＳ３０４ １０Ｋ 閉止フランジ １４１００５７１ 受注単位1,工事用品\管工機材\フランジ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●溶接性・強度に優れた鍛造製のフランジです。<br>●フランジシール両面（フランジフェイス両面）は、両面シール使用可能です。<br>●JISB2220に準拠しています。<br>●パイプの末端の閉止に。<br>●呼び径(A):20A<br>●外径(mm):100<br>●厚み(mm):14<br>●ボルト穴数:4<br>●ボルト穴径(mm):15<br>●呼び径(B):3/4<br>●使用圧力(k):10<br>●質量(ｋｇ):0.79<br>●ステンレス(ＳＵＳ304)<br>",『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-BL-FF-20A】(4445830)ＳＵＳ３０４ １０Ｋ 閉止フランジ １４１００５７１ 受注単位1：クローバー資材館,『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-BL-FF-20A】(4445830)ＳＵＳ３０４ １０Ｋ 閉止フランジ １４１００５７１ 受注単位1,工事用品\管工機材\フランジ。『カード対応OK！』■〒フローバル（株）/フローバル【SUS-10K-BL-FF-20A】(4445830)ＳＵＳ３０４ １０Ｋ 閉止フランジ １４１００５７１ 受注単位1[rn]
