10-2201,http://tshop.r10s.jp/soukai/cabinet/57/4971617050657.jpg?fitin=700:700,284.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,国太楼 はと麦茶(18袋入)[はとむぎ茶 国産 100% はと麦茶],/ はとむぎ茶 国産 100% はと麦茶,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞お茶＞はとむぎ茶＞国太楼はと麦茶 (18袋入)<br><br>★税抜1900円以上で送料無料★<br><br><br>【国太楼 はと麦茶の商品詳細】<br>●はと麦はイネ科の一年草で夏の終わりに実をつけます。本品は厳選されたはと麦を使用、本格焙煎により香ばしく仕上げました。<br>●環境にやさしく、抽出性の高いコットンフィルターを使用しています。<br>●マイボトルにも適したティーバッグです。<br>●国内産原料100％使用<br>●急須でも手軽においしい！<br>●煮出し水出し共用<br><br>【召し上がり方】<br>・やかんに1リットルの水にティーバッグ2袋を入れ、沸騰させて弱火で約5分間煮出してください。<br><br>【国太楼 はと麦茶の原材料】<br>はと麦茶(国産)<br>【栄養成分】<br>★抽出方法(茶葉50g／湯1500mL／5分)<br>(100mL当り)<br>エネルギー・・・1kcaL<br>たんぱく質・・・微量<br>脂質・・・0g<br>炭水化物・・・0.3g<br>ナトリウム・・・1mg<br>【注意事項】<br>・お茶は湿気をおびやすいため、開封後は密封容器に入れて早めにお飲みください。<br>・一度使用したティーバッグの再利用はご遠慮ください。<br>・抽出したお茶は常温で放置すると変質する恐れがありますので、必ずポットで保存するか冷蔵庫で冷やして保存し、なるべく24時間以内にお召し上がりください。<br><br>【発売元、製造元、輸入元又は販売元】<br>国太楼<br><br><font color=red></font><br><br>(はとむぎ茶 ハトムギ茶)<br><br>国太楼<br>359-0023 埼玉県所沢市東所沢和田2丁目1-11<br>0120-04-0171<br>広告文責：株式会社爽快ドラッグ<br><br>[お茶]<br><br>,国太楼 はと麦茶(18袋入)[はとむぎ茶 国産 100% はと麦茶]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション国太楼 はと麦茶(18袋入)[はとむぎ茶 国産 100% はと麦茶],/ はとむぎ茶 国産 100% はと麦茶。国太楼 はと麦茶(18袋入)[はとむぎ茶 国産 100% はと麦茶][rn]
10-2202,http://tshop.r10s.jp/soukai/cabinet/55/4571256840055.jpg?fitin=700:700,590.4000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,おいしい柚子茶(ゆず茶) ゆず50％含有(1kg)[ゆず茶 柚子茶 ジャム],ゆず茶 柚子茶 ジャム★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/sd/sale/saleitem_20170420.gif' border='0' width='100%'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞お茶＞お茶 その他＞おいしい柚子茶(ゆず茶) ゆず50％含有 (1kg)<br><br>★税抜1900円以上で送料無料★<br><br>【おいしい柚子茶(ゆず茶) ゆず50％含有の商品詳細】<br>●韓国でゆずの生産に適した土地、海と山からの風・太陽の光が豊富な高興地区の契約農家の柚子のみを使用してます。<br>●ゆずの果肉、果汁がたっぷりの韓国柚子茶です。<br>●いろいろな飲み物、デザート、お料理にお使いいただけます。<br><br>【召し上がり方】<br>★お召し上がり方<br>・冬はホットで！夏はクールで！小さじ約2～3杯をお湯または冷水でうすめ、よく混ぜてお召し上がりください。果肉も召し上がれます。<br>・ジャムとしてパンに、ヨーグルトにも美味しいです。<br>・チューハイやカクテル、ソーダ割にもお楽しみください。<br><br>【おいしい柚子茶(ゆず茶) ゆず50％含有の原材料】<br>ゆず、糖類(果糖、砂糖、オリゴ糖)、蜂蜜、増粘剤(寒天)、クエン酸<br>【栄養成分】<br>(10gあたり)<br>エネルギー・・・25.2kcaL<br>たんぱく質・・・0.04g<br>脂質・・・0g<br>糖質・・・6.17g<br>食物繊維・・・0.24g<br>ナトリウム・・・9.52mg<br>ビタミンC・・・17.4mg<br>【注意事項】<br>・柚子をまるごと使用しておりますので、柚子種子片が入っている場合がありますが、品質には問題ありません。<br>・色が濃くなったりする場合がございますが品質には問題ありません。<br>・直射日光を避け、冷暗所に保管してください。<br>・開封後は冷蔵庫に保管し、できるだけ早くお召し上がりください。<br><br>【発売元、製造元、輸入元又は販売元】<br>大同<br><br>(ゆず茶 ユズ茶 ジャム)<br><br>大同<br>570-0043 大阪府守口市南寺方東通6-10-23<br>06-6993-1777<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[お茶],おいしい柚子茶(ゆず茶) ゆず50％含有(1kg)[ゆず茶 柚子茶 ジャム]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションおいしい柚子茶(ゆず茶) ゆず50％含有(1kg)[ゆず茶 柚子茶 ジャム],ゆず茶 柚子茶 ジャム★税抜1900円以上で送料無料★。おいしい柚子茶(ゆず茶) ゆず50％含有(1kg)[ゆず茶 柚子茶 ジャム][rn]
10-2203,http://tshop.r10s.jp/soukai/cabinet/91/4978609414091.jpg?fitin=700:700,720.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,ムソー 無双番茶 徳用(450g)[お茶],お茶★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞お茶＞緑茶＞ムソー 無双番茶 徳用 (450g)<br><br>★税抜1900円以上で送料無料★<br><br>【ムソー 無双番茶 徳用の商品詳細】<br>●成熟した茶の枝葉が原料です。熟成による旨みと丁寧に焙じた香ばしさと艶のある色合いが特徴のほうじ番茶のお徳用です。<br>●成熟した茶の枝葉を原料に使っています。<br>●独特の技法で製茶された三年茶です。<br><br>【お召上がり方】<br>・1.8Lの沸騰したお湯に、ひとつかみ(15～20g)の無双番茶を入れ、弱火で約15分煮出して下さい。<br><br>【ムソー 無双番茶 徳用の原材料】<br>緑茶(国産)<br><br>【発売元、製造元、輸入元又は販売元】<br>ムソー<br><br>/(/F227505/F265802/)/<br><br>ムソー<br>540-0021 大阪市中央区大手通2-2-7<br>06-6945-0511<br><br>広告文責：株式会社爽快ドラッグ<br><br>[お茶],ムソー 無双番茶 徳用(450g)[お茶]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションムソー 無双番茶 徳用(450g)[お茶],お茶★税抜1900円以上で送料無料★。ムソー 無双番茶 徳用(450g)[お茶][rn]
10-2204,http://tshop.r10s.jp/soukai/cabinet/69/4589940923069.jpg?fitin=700:700,360.8000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,マテ茶 ティーバッグ(2.0g*12包),★税抜1900円以上で送料無料★,お店TOP＞水 ミネラルウォーター ドリンク＞お茶＞マテ茶＞マテ茶 ティーバッグ (2.0g*12包)<br><br>★税抜1900円以上で送料無料★<br><br>【マテ茶 ティーバッグの商品詳細】<br>●マテ茶は、西洋のコーヒー、東洋の茶と並んで世界三大ティーに数えられる南米のお茶です。<br>●南米では「飲むサラダ」と呼ばれています。<br>●香ばしい渋味と甘味が特徴で、クセは強くありません。<br>●袋茶(ティーバッグ)ですので、お手軽です。水出しもできます。<br><br>【マテ茶 ティーバッグの原材料】<br>マテ茶<br>【注意事項】<br>・高温多湿を避けて保存してください。<br><br>【発売元、製造元、輸入元又は販売元】<br>茶のみ仲間<br><br>茶のみ仲間<br>921-8056 石川県金沢市押野1-508-105<br>076-227-9400<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[お茶],マテ茶 ティーバッグ(2.0g*12包)：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションマテ茶 ティーバッグ(2.0g*12包),★税抜1900円以上で送料無料★。マテ茶 ティーバッグ(2.0g*12包)[rn]
10-2205,http://tshop.r10s.jp/soukai/cabinet/83/4965919170083.jpg?fitin=700:700,443.2000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,あじかんのおいしいごぼう茶(1.0g*15包),★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞お茶＞お茶 その他＞あじかんのおいしいごぼう茶 (1.0g*15包)<br><br>★税抜1900円以上で送料無料★<br><br>【あじかんのおいしいごぼう茶の商品詳細】<br>●ごぼうが持つポリフェノールや食物繊維などの栄養成分はそのままに、まるごと焙煎しました。<br>●独自の焙煎技術でごぼうの香りと甘みをぐっと引き出しました。<br>●カフェインゼロ<br>●国産ごぼう100％<br>●茶がらもおいしく召し上がれます。<br>●三角ティーバッグ15包入<br><br>【召し上がり方】<br>●煮出す場合<br>　やかん等に500～600ccの水と本品1包を入れ、沸騰後3分ほど煮出してお使いください。<br>●水出しの場合<br>　約400ccの水に本品1包を入れます。冷蔵庫で2時間程度冷やし、お好みの濃さになりましたら本品を取り出してお召し上がり下さい。<br>●カップの場合<br>　本品1包に対して、熱湯をカップ1杯分注いで、30秒蒸らしてください。1包で2～3杯飲めます。<br><br>【あじかんのおいしいごぼう茶の原材料】<br>ごぼう（国産）<br>【注意事項】<br>※開封後はお早めにお飲み下さい。<br>※万一体質に合わない場合はご使用をお控えください。<br><br>【発売元、製造元、輸入元又は販売元】<br>あじかん お客様相談室<br><br>あじかん お客様相談室<br>733-0833　広島県広島市西区商工センター７丁目３番９号<br>0120-934-105<br><br>広告文責：株式会社爽快ドラッグ<br><br>[お茶],あじかんのおいしいごぼう茶(1.0g*15包)：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションあじかんのおいしいごぼう茶(1.0g*15包),★税抜1900円以上で送料無料★。あじかんのおいしいごぼう茶(1.0g*15包)[rn]
10-2206,http://tshop.r10s.jp/soukai/cabinet/93/4901305410593.jpg?fitin=700:700,369.6000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,【数量限定】辻利 抹茶ミルク まろん風味(180g)【辻利】,辻利★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞お茶＞お茶 その他＞辻利 抹茶ミルク まろん風味 (180g)<br><br>★税抜1900円以上で送料無料★<br><br>【辻利 抹茶ミルク まろん風味の商品詳細】<br>●宇治抹茶とミルクのやわらかな味わいに和栗の甘い香りが広がります。<br>●秋の訪れを感じさせる季節限定の抹茶ミルクです。<br>●宇治の老舗「辻利」の茶匠がミルクに合う宇治抹茶を厳選しました。<br><br>【召し上がり方】<br>★ホットで<br>・カップにティースプーン山盛り約3杯(17g)入れ、お湯140mLを注ぎ、よくかき混ぜます。<br>※お好みにより濃さを調整してください。<br>★アイスで<br>・半分のお湯(70mL)で溶かし、たっぷりの氷を入れるとアイスでも召し上がれます。<br>※お好みで牛乳を加えますと、よりコクのある味わいをお楽しみいただけます。<br><br>【辻利 抹茶ミルク まろん風味の原材料】<br>砂糖、ぶどう糖、粉あめ、植物油脂、抹茶、デキストリン、全粉乳、栗パウダー、食塩、、酵母エキス、カゼインNa、安定剤(CMC)、pH調整剤、香料、乳化剤<br>【栄養成分】<br>(1杯17g当たり)<br>熱量・・・74kcaL<br>たんぱく質・・・0.5g<br>脂質・・・1.7g<br>炭水化物・・・14.4g<br>ナトリウム・・・36mg<br>【アレルギー物質】<br>乳<br>【注意事項】<br>・熱湯の取り扱いには十分ご注意ください。<br><br>【ブランド】<br>辻利<br><br>【発売元、製造元、輸入元又は販売元】<br>片岡物産<br><br>(マロン風味)<br><br>片岡物産<br>105-0004 東京都港区新橋6-21-6<br>0120-941-440<br><br>広告文責：株式会社爽快ドラッグ<br><br>[お茶/ブランド：辻利/],【数量限定】辻利 抹茶ミルク まろん風味(180g)【辻利】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション【数量限定】辻利 抹茶ミルク まろん風味(180g)【辻利】,辻利★税抜1900円以上で送料無料★。【数量限定】辻利 抹茶ミルク まろん風味(180g)【辻利】[rn]
10-2207,http://tshop.r10s.jp/soukai/cabinet/97/4528284013197.jpg?fitin=700:700,304.8000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,三浦清市茶園のべにふうき粉末緑茶(0.5g*20本入)[お茶],お茶★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞お茶＞べにふうき(紅富貴)＞三浦清市茶園のべにふうき粉末緑茶 (0.5g*20本入)<br><br>★税抜1900円以上で送料無料★<br><br>【三浦清市茶園のべにふうき粉末緑茶の商品詳細】<br>●発酵茶(紅茶)・半発酵茶(烏龍茶)用の品種として開発された、「メチル化カテキン」を豊富に含んだべにふうき緑茶です。<br>●微粉末ですのでアイスでもホットでもサッと溶けて美味しくお飲み頂けます。<br>●一杯づつのスティックタイプになって持ち運びにも便利です。<br><br>【召し上がり方】<br>(1)湯呑にスティック1本(0.5g)をいれます。<br>(2)お湯または水を150～200mLを注いでよくかき混ぜてください。<br>※お好みにより濃さを調整してください。<br><br>【三浦清市茶園のべにふうき粉末緑茶の原材料】<br>緑茶(静岡県産)<br>【注意事項】<br>★保存方法<br>・高温多湿を避け移り香にご注意ください。<br>★取り扱い上の注意<br>・お茶は鮮度が大切です。開封後はできるだけお早めにお飲みください。<br>・熱湯によるやけどにご注意ください。<br><br>【発売元、製造元、輸入元又は販売元】<br>大井川茶園<br><br>(ケース セット)<br><br>/(/F205507/F288802/F205507/)/<br><br>大井川茶園<br>421-0206 静岡県焼津市上新田685-1<br>054-631-5020<br><br>広告文責：株式会社爽快ドラッグ<br><br>[お茶],三浦清市茶園のべにふうき粉末緑茶(0.5g*20本入)[お茶]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション三浦清市茶園のべにふうき粉末緑茶(0.5g*20本入)[お茶],お茶★税抜1900円以上で送料無料★。三浦清市茶園のべにふうき粉末緑茶(0.5g*20本入)[お茶][rn]
10-2208,http://tshop.r10s.jp/soukai/cabinet/62/4901085176962.jpg?fitin=700:700,784.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,【機能性表示食品】まるごと健康粉末茶 べにふうき スティック(2.0g*20本入),★税抜1900円以上で送料無料★,お店TOP＞健康食品・サプリメント＞機能性表示食品＞【機能性表示食品】まるごと健康粉末茶 べにふうき スティック (2.0g*20本入)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：機能性表示食品：届出番号B121<br><br>【【機能性表示食品】まるごと健康粉末茶 べにふうき スティックの商品詳細】<br>●メチル化カテキン豊富なべにふうき品種100％の緑茶に国産抹茶をブレンドした、まろやかで飲みやすいおいしさです。<br>●べにふうきとは、紅茶用に開発された、やや渋味の強い品種です。メチル化カテキンを多く含む品種として健康性が注目されています。<br>●2本あたりメチル化カテキン34mg含有<br>●粉末スティックタイプ。お湯に溶かして手軽に飲めます。<br>●届出表示：本品にはメチル化カテキン(エピガロカテキン-3-O-(3-O-メチル)ガレート)が含まれます。メチル化カテキンは、ほこりやハウスダストなどによる目や鼻の不快感を軽減することが報告されています。<br><br>【召し上がり方】<br>★1日当たりの摂取目安量<br>2本<br>★摂取の方法<br>1日2回、食事とともに1本を目安にお召し上がりください。<br>(1)スティック1本分(2.5g)をカップに入れます。<br>(2)300mLの熱湯を注ぎ、よく混ぜてお飲みください。<br>※大きめのカップをご使用ください。<br>※濃く感じる場合は、お湯で薄めてお飲みください。<br>※カップの底に残るお茶もお飲みいただけます。<br>★調理又は保存方法の注意<br>・熱湯には十分ご注意ください。<br>・つくったお茶は保存せず、できるだけお早めにお飲みください。<br><br>【【機能性表示食品】まるごと健康粉末茶 べにふうき スティックの原材料】<br>緑茶(べにふうき(日本))、抹茶(日本)<br>【栄養成分】<br>(2本(4g)当たり)<br>エネルギー・・・13kcaL<br>たんぱく質・・・0.3～1.5g<br>脂質・・・0.2g<br>炭水化物・・・2g<br>食塩相当量・・・0.0007g<br>＜機能性関与成分＞<br>メチル化カテキン・・・34mg<br>【注意事項】<br>・本品は、事業者の責任において特定の保健の目的が期待できる旨を表示するものとして、消費者庁長官に届出されたものです。ただし、特定保健用食品と異なり、消費者庁長官による個別審査を受けたものではありません。<br>・本品は疾病の診断、治療、予防を目的としたものではありません。<br>・本品は、疾病に罹患している者、未成年者、妊産婦(妊娠を計画している者も含む)及び授乳婦を対象に開発された商品ではありません。<br>・疾病に罹患している場合は医師に、医薬品を服用している場合は医師、薬剤師に相談してください。<br>・体調に異変を感じた際は、速やかに摂取を中止し、医師に相談してください。<br><br>【発売元、製造元、輸入元又は販売元】<br>伊藤園<br><br>(丸ごと健康粉末茶 紅富貴 紅ふうき)<br><br>伊藤園<br>151-8550 東京都渋谷区本町3-47-10<br>03-5371-7110<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[機能性表示食品],【機能性表示食品】まるごと健康粉末茶 べにふうき スティック(2.0g*20本入)：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション【機能性表示食品】まるごと健康粉末茶 べにふうき スティック(2.0g*20本入),★税抜1900円以上で送料無料★。【機能性表示食品】まるごと健康粉末茶 べにふうき スティック(2.0g*20本入)[rn]
10-2209,http://tshop.r10s.jp/soukai/cabinet/04/4571104433804.jpg?fitin=700:700,640.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,甜茶入りべにふうき緑茶(3g*30袋入),★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞お茶＞べにふうき(紅富貴)＞甜茶入りべにふうき緑茶 (3g*30袋入)<br><br>★税抜1900円以上で送料無料★<br><br>【甜茶入りべにふうき緑茶の商品詳細】<br>●国産べにふうき緑茶を使用<br>●鹿児島県産べにふうき<br>●バラ科の甜茶<br><br>【召し上がり方】<br>・ティーバッグ1包をよく沸騰したお湯200mLで4～5分煮沸してください。お茶は鮮度が大事です、お早めにお飲みください。<br>・急須にティーバッグを1包いれて、熱湯を注いでお飲みいただけます。<br>・お湯の量はお好みで増減してください。<br>・渋みを強く感じる場合は、水かお湯で薄めてお召し上がりください。<br><br>【甜茶入りべにふうき緑茶の原材料】<br>べにふうき茶(鹿児島県産)、甜茶<br><br>【発売元、製造元、輸入元又は販売元】<br>リブ.ラボラトリーズ<br><br>リブ.ラボラトリーズ<br>112-0013　文京区音羽２－１－４<br>03-3947-2228<br><br>広告文責：株式会社爽快ドラッグ<br><br>[お茶],甜茶入りべにふうき緑茶(3g*30袋入)：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション甜茶入りべにふうき緑茶(3g*30袋入),★税抜1900円以上で送料無料★。甜茶入りべにふうき緑茶(3g*30袋入)[rn]
10-2210,http://tshop.r10s.jp/soukai/cabinet/04/4528284002504.jpg?fitin=700:700,518.4000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,茶工場のまかない緑茶(320g)[お茶],お茶★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞水 ミネラルウォーター ドリンク＞お茶＞緑茶＞茶工場のまかない緑茶 (320g)<br><br>★税抜1900円以上で送料無料★<br><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z04/z4528284002504.jpg' width='100%'><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z04/z4528284002504-2.jpg' width='100%'><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z04/z4528284002504-3.jpg' width='100%'><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z04/z4528284002504-4.jpg' width='100%'><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z04/z4528284002504-5.jpg' width='100%'><br><br>【茶工場のまかない緑茶の商品詳細】<br>●茶処、静岡県を代表する深蒸し茶です。<br>●通常より蒸し時間を長くしていますのでその分茶葉は細かく不揃いになりますが、お茶の抽出性が良くコクと旨みを引き出しています。茶工場で毎日飲まれているあきのこない味わい深い緑茶です。<br>●静岡県中部の日本最大の茶産地、牧之原地方を茶葉を主体に茶師がこだわりを持って仕上げたおいしい深蒸し茶です。<br>●320g入ったお買い得商品。保管に便利なチャック付き袋でそのまま保管が可能です。<br>●弊社工場内で従業員が普段飲んでいるお茶をそのまま袋詰めにした商品。製造工程中に分別する粉や茎の部分をそのまま取り除かずに乾燥させて仕上げた緑茶がこの商品のコンセプトです。味濃い粉の部分と香り強い茎の部分がうまく調和して美味しくお召し上がりいただけます。<br><br>【召し上がり方】<br>(1)一度充分に沸騰させたお湯を湯呑に注ぎます。(お湯の温度の目安は約85～95度)<br>(2)急須に茶葉(2～3人分約10g)を入れ、さましたお湯を注ぎ、約40秒程待ちます。<br>(3)湯呑に少しずつ均等にまわし注ぎ、最後の一滴まで注ぎます。<br>(4)最後に急須の口の反対側をポンとたたき、茶葉を平らに戻しておくと二煎目も目づまりせず、おいしく召し上がれます。<br><br>【茶工場のまかない緑茶の原材料】<br>緑茶(静岡県産)<br>【注意事項】<br>★保存方法<br>・高温多湿を避け移り香にご注意ください。<br>★取り扱い上の注意<br>・お茶は鮮度が大切です。開封後はできるだけお早めにお飲みください。<br>・熱湯によるやけどにご注意ください。<br><br>【発売元、製造元、輸入元又は販売元】<br>大井川茶園<br><br>/(/F244103/F227505/F288802/)/<br><br>大井川茶園<br>421-0206 静岡県焼津市上新田685-1<br>054-631-5020<br><br>広告文責：株式会社爽快ドラッグ<br><br>[お茶],茶工場のまかない緑茶(320g)[お茶]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション茶工場のまかない緑茶(320g)[お茶],お茶★税抜1900円以上で送料無料★。茶工場のまかない緑茶(320g)[お茶][rn]
10-2211,http://tshop.r10s.jp/soukai/cabinet/53/13853.jpg?fitin=700:700,4059.2000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,爽健美茶 すっきりブレンド(525mL*48本)【爽健美茶】[爽健美茶 525 お茶 コカ・コーラ コカコーラ]【送料無料】,爽健美茶 / 爽健美茶 525 お茶 コカ・コーラ コカコーラ,お店TOP＞水 ミネラルウォーター ドリンク＞お茶＞ブレンド茶＞爽健美茶 すっきりブレンド (525mL*48本)<br><br>☆送料無料☆<br><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z53/z13853.jpg' width='100%'><br><br>【爽健美茶 すっきりブレンドの商品詳細】<br>●植物の恵みが詰まった爽健美茶はあなたのココロとカラダをすっきりリフレッシュさせ、自然に前向きな気持ちにさせてくれます。<br>●渋みをおさえて、さらにすっきり飲みやすいおいしさ！<br>●カフェインゼロなので、いつでも、どこでも飲め、 自然*のおいしさがカラダをやさしく潤してくれます。<br>●持ちやすい新525mLPETボトルを採用しました。<br><br>【爽健美茶 すっきりブレンドの原材料】<br>ハトムギ、玄米(発芽玄米2％)、大麦、どくだみ、はぶ茶、チコリー、月見草、ナンバンキビ、オオムギ若葉、明日葉、黒ごま、ヨモギ、ビタミンC<br>【栄養成分】<br>エネルギー・・・0kcaL<br>たんぱく質・・・0g<br>脂質・・・0g<br>炭水化物・・・0g<br>ナトリウム・・・4～8mg<br>カフェイン0mg<br><br>【ブランド】<br>爽健美茶<br><br>【発売元、製造元、輸入元又は販売元】<br>日本コカ・コーラ<br><br><font color='red'>※説明文は単品の内容です。</font><br><br>(そうけんびちゃ)<br><br>・単品JAN：4902102108720<br><br>/(/F225202/F255702/F225103/)/<br><br>日本コカ・コーラ<br>150-0002 東京都渋谷区渋谷4-6-3<br>0120-308509<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[お茶/ブランド：爽健美茶/],爽健美茶 すっきりブレンド(525mL*48本)【爽健美茶】[爽健美茶 525 お茶 コカ・コーラ コカコーラ]【送料無料】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション爽健美茶 すっきりブレンド(525mL*48本)【爽健美茶】[爽健美茶 525 お茶 コカ・コーラ コカコーラ]【送料無料】,爽健美茶 / 爽健美茶 525 お茶 コカ・コーラ コカコーラ。爽健美茶 すっきりブレンド(525mL*48本)【爽健美茶】[爽健美茶 525 お茶 コカ・コーラ コカコーラ]【送料無料】[rn]
