10-28001,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002872837.jpg?fitin=700:700,11576.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒オーエスジー/ＯＳＧ　タップ【HT1-H-M30X1.5(1871)】(2012740) 受注単位1,切削工具\ねじ切り工具\ハンドタップ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br>●一般的なタップで、あらゆる方面で使用されています。<br>●通り穴、止まり穴共に使用できます。",『カード対応OK！』■〒オーエスジー/ＯＳＧ　タップ【HT1-H-M30X1.5(1871)】(2012740) 受注単位1：クローバー資材館,『カード対応OK！』■〒オーエスジー/ＯＳＧ　タップ【HT1-H-M30X1.5(1871)】(2012740) 受注単位1,切削工具\ねじ切り工具\ハンドタップ。『カード対応OK！』■〒オーエスジー/ＯＳＧ　タップ【HT1-H-M30X1.5(1871)】(2012740) 受注単位1[rn]
10-28002,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002840340.jpg?fitin=700:700,1976.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒弥満和製作所/ヤマワ　ユニファイタップ上【HTP-UNF-7/16-3】(2786907) 受注単位1,切削工具\ねじ切り工具\ハンドタップ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br>●ユニファイねじ用タップであらゆる方面で使用されています。",『カード対応OK！』■〒弥満和製作所/ヤマワ　ユニファイタップ上【HTP-UNF-7/16-3】(2786907) 受注単位1：クローバー資材館,『カード対応OK！』■〒弥満和製作所/ヤマワ　ユニファイタップ上【HTP-UNF-7/16-3】(2786907) 受注単位1,切削工具\ねじ切り工具\ハンドタップ。『カード対応OK！』■〒弥満和製作所/ヤマワ　ユニファイタップ上【HTP-UNF-7/16-3】(2786907) 受注単位1[rn]
10-28003,,6318.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M16X1.5-38】(7759762) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1,切削工具\ねじ切り工具\ダイス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ダイスの振れ精度を向上させたソリッドダイスです。高速度工具鋼（HSS)を採用し、安定した加工を実現しました。<br><br>●被削材：鉄、軽金属。<br>●おねじ加工用。<br><br>●呼び寸：M16<br>●ピッチ(mm)：1.5<br>●外径(mm)：38<br>●厚み(mm)：13<br><br>●加工ねじ：メートルねじ<br><br>●高速度鋼（HSS）<br>",『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M16X1.5-38】(7759762) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1：クローバー資材館,『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M16X1.5-38】(7759762) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1,切削工具\ねじ切り工具\ダイス。『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M16X1.5-38】(7759762) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1[rn]
10-28004,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002664595.jpg?fitin=700:700,5390.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス　５０径　Ｍ１６Ｘ１．５【RD-50-M16X1.5(46228)】(2022516) 受注単位1,切削工具\ねじ切り工具\ダイス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br>●調整ねじ付なので、寸法の調整ができます。<br>●一般的なねじ切り用として、手廻しおよび、機械用として使用しています。",『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス　５０径　Ｍ１６Ｘ１．５【RD-50-M16X1.5(46228)】(2022516) 受注単位1：クローバー資材館,『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス　５０径　Ｍ１６Ｘ１．５【RD-50-M16X1.5(46228)】(2022516) 受注単位1,切削工具\ねじ切り工具\ダイス。『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス　５０径　Ｍ１６Ｘ１．５【RD-50-M16X1.5(46228)】(2022516) 受注単位1[rn]
10-28005,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004840038.jpg?fitin=700:700,5457.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス【SPD-50XPF1/4-19(47612)】(6341195) 受注単位1,切削工具\ねじ切り工具\ダイス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br>●調整ねじ付なので、寸法の調整ができます。",『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス【SPD-50XPF1/4-19(47612)】(6341195) 受注単位1：クローバー資材館,『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス【SPD-50XPF1/4-19(47612)】(6341195) 受注単位1,切削工具\ねじ切り工具\ダイス。『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス【SPD-50XPF1/4-19(47612)】(6341195) 受注単位1[rn]
10-28006,,10368.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M20X2.5-50】(7759860) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1,切削工具\ねじ切り工具\ダイス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ダイスの振れ精度を向上させたソリッドダイスです。高速度工具鋼（HSS)を採用し、安定した加工を実現しました。<br><br>●被削材：鉄、軽金属。<br>●おねじ加工用。<br><br>●呼び寸：M20<br>●ピッチ(mm)：2.5<br>●外径(mm)：50<br>●厚み(mm)：16<br><br>●加工ねじ：メートルねじ<br><br>●高速度鋼（HSS）<br>",『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M20X2.5-50】(7759860) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1：クローバー資材館,『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M20X2.5-50】(7759860) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1,切削工具\ねじ切り工具\ダイス。『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M20X2.5-50】(7759860) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1[rn]
10-28007,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002664595.jpg?fitin=700:700,3276.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス　３８径　Ｍ１６Ｘ１．５【RD-38-M16X1.5(46175)】(2022494) 受注単位1,切削工具\ねじ切り工具\ダイス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br>●調整ねじ付なので、寸法の調整ができます。<br>●一般的なねじ切り用として、手廻しおよび、機械用として使用しています。",『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス　３８径　Ｍ１６Ｘ１．５【RD-38-M16X1.5(46175)】(2022494) 受注単位1：クローバー資材館,『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス　３８径　Ｍ１６Ｘ１．５【RD-38-M16X1.5(46175)】(2022494) 受注単位1,切削工具\ねじ切り工具\ダイス。『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス　３８径　Ｍ１６Ｘ１．５【RD-38-M16X1.5(46175)】(2022494) 受注単位1[rn]
10-28008,,4741.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M5X0.8-25】(7759525) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1,切削工具\ねじ切り工具\ダイス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ダイスの振れ精度を向上させたソリッドダイスです。高速度工具鋼（HSS)を採用し、安定した加工を実現しました。<br><br>●被削材：鉄、軽金属。<br>●おねじ加工用。<br><br>●呼び寸：M5<br>●ピッチ(mm)：0.8<br>●外径(mm)：25<br>●厚み(mm)：9<br><br>●加工ねじ：メートルねじ<br><br>●高速度鋼（HSS）<br>",『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M5X0.8-25】(7759525) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1：クローバー資材館,『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M5X0.8-25】(7759525) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1,切削工具\ねじ切り工具\ダイス。『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M5X0.8-25】(7759525) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1[rn]
10-28009,,5929.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M1.4X0.3-16】(7759266) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1,切削工具\ねじ切り工具\ダイス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ダイスの振れ精度を向上させたソリッドダイスです。高速度工具鋼（HSS)を採用し、安定した加工を実現しました。<br><br>●被削材：鉄、軽金属。<br>●おねじ加工用。<br><br>●呼び寸：M1.4<br>●ピッチ(mm)：0.3<br>●外径(mm)：16<br>●厚み(mm)：5<br><br>●加工ねじ：メートルねじ<br><br>●高速度鋼（HSS）<br>",『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M1.4X0.3-16】(7759266) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1：クローバー資材館,『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M1.4X0.3-16】(7759266) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1,切削工具\ねじ切り工具\ダイス。『カード対応OK！』■〒弥満和製作所/ヤマワ【D-M1.4X0.3-16】(7759266) 汎用ソリッドダイス（ＨＳＳ）メートルねじ用 受注単位1[rn]
10-28010,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002662797.jpg?fitin=700:700,4285.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ツボサン/ツボサン　ネジ山修正ヤスリ　ミリねじ用【SCW010】(3532551) 受注単位1,切削工具\ねじ切り工具\ダイス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br>●1本で8種類のピッチに使用できます。<br>●つぶれたねじ山が修正できます。",『カード対応OK！』■〒ツボサン/ツボサン　ネジ山修正ヤスリ　ミリねじ用【SCW010】(3532551) 受注単位1：クローバー資材館,『カード対応OK！』■〒ツボサン/ツボサン　ネジ山修正ヤスリ　ミリねじ用【SCW010】(3532551) 受注単位1,切削工具\ねじ切り工具\ダイス。『カード対応OK！』■〒ツボサン/ツボサン　ネジ山修正ヤスリ　ミリねじ用【SCW010】(3532551) 受注単位1[rn]
10-28011,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002664594.jpg?fitin=700:700,2198.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス　２５径　Ｍ６Ｘ１【RD-25-M6X1(46079)】(2022311) 受注単位1,切削工具\ねじ切り工具\ダイス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br>●調整ねじ付なので、寸法の調整ができます。<br>●一般的なねじ切り用として、手廻しおよび、機械用として使用しています。",『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス　２５径　Ｍ６Ｘ１【RD-25-M6X1(46079)】(2022311) 受注単位1：クローバー資材館,『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス　２５径　Ｍ６Ｘ１【RD-25-M6X1(46079)】(2022311) 受注単位1,切削工具\ねじ切り工具\ダイス。『カード対応OK！』■〒オーエスジー/ＯＳＧ　ねじ切り丸ダイス　２５径　Ｍ６Ｘ１【RD-25-M6X1(46079)】(2022311) 受注単位1[rn]
