17-21399,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002867933.jpg?fitin=700:700,17760.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋテーパードリル３０．５ｍｍ【TDD3050M3 (TD-30.5)】 (1092821) 受注単位1,切削工具\穴あけ工具\テーパーシャンクドリル,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●一般穴あけ用です。",『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋテーパードリル３０．５ｍｍ【TDD3050M3 (TD-30.5)】 (1092821) 受注単位1：クローバー資材館,『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋテーパードリル３０．５ｍｍ【TDD3050M3 (TD-30.5)】 (1092821) 受注単位1,切削工具\穴あけ工具\テーパーシャンクドリル。『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋテーパードリル３０．５ｍｍ【TDD3050M3 (TD-30.5)】 (1092821) 受注単位1[rn]
17-21400,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002869758.jpg?fitin=700:700,5174.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋテーパードリル１５．３ｍｍ【TDD1530M2 (TD-15.3)】 (1093606) 受注単位1,切削工具\穴あけ工具\テーパーシャンクドリル,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●一般穴あけ用です。",『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋテーパードリル１５．３ｍｍ【TDD1530M2 (TD-15.3)】 (1093606) 受注単位1：クローバー資材館,『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋテーパードリル１５．３ｍｍ【TDD1530M2 (TD-15.3)】 (1093606) 受注単位1,切削工具\穴あけ工具\テーパーシャンクドリル。『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋテーパードリル１５．３ｍｍ【TDD1530M2 (TD-15.3)】 (1093606) 受注単位1[rn]
17-21401,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002867918.jpg?fitin=700:700,61916.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋコバルトテーパー４３．０ｍｍ【KTDD4300M4 (KTD-43.0)】 (1160583) 受注単位1,切削工具\穴あけ工具\テーパーシャンクドリル,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●難削材の穴あけに最適です。",『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋコバルトテーパー４３．０ｍｍ【KTDD4300M4 (KTD-43.0)】 (1160583) 受注単位1：クローバー資材館,『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋコバルトテーパー４３．０ｍｍ【KTDD4300M4 (KTD-43.0)】 (1160583) 受注単位1,切削工具\穴あけ工具\テーパーシャンクドリル。『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋコバルトテーパー４３．０ｍｍ【KTDD4300M4 (KTD-43.0)】 (1160583) 受注単位1[rn]
17-21402,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002848667.jpg?fitin=700:700,17248.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒フクダ精工/ＦＫＤ超硬付刃テーパーシャンクドリル２１【TD21】 (2887991) 受注単位1,切削工具\穴あけ工具\テーパーシャンクドリル,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●超硬チップろう付けタイプで経済的です。<br>●優れた超硬合金の特長と、豊富な再研磨回数で高い経済性を維持します。",『カード対応OK！』■〒フクダ精工/ＦＫＤ超硬付刃テーパーシャンクドリル２１【TD21】 (2887991) 受注単位1：クローバー資材館,『カード対応OK！』■〒フクダ精工/ＦＫＤ超硬付刃テーパーシャンクドリル２１【TD21】 (2887991) 受注単位1,切削工具\穴あけ工具\テーパーシャンクドリル。『カード対応OK！』■〒フクダ精工/ＦＫＤ超硬付刃テーパーシャンクドリル２１【TD21】 (2887991) 受注単位1[rn]
17-21403,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002867919.jpg?fitin=700:700,6514.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋコバルトテーパー１３．２ｍｍ【KTDD1320M2 (KTD-13.2)】 (1159151) 受注単位1,切削工具\穴あけ工具\テーパーシャンクドリル,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●難削材の穴あけに最適です。",『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋコバルトテーパー１３．２ｍｍ【KTDD1320M2 (KTD-13.2)】 (1159151) 受注単位1：クローバー資材館,『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋコバルトテーパー１３．２ｍｍ【KTDD1320M2 (KTD-13.2)】 (1159151) 受注単位1,切削工具\穴あけ工具\テーパーシャンクドリル。『カード対応OK！』■〒三菱マテリアルツールズ/三菱Ｋコバルトテーパー１３．２ｍｍ【KTDD1320M2 (KTD-13.2)】 (1159151) 受注単位1[rn]
17-21404,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002571626.jpg?fitin=700:700,10460.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒三菱(三菱マテリアルツールズ)Ｋ　ロングテーパードリル【LTDD0800A300M1】(6674542) 受注単位1,切削工具\穴あけ工具\テーパーシャンクドリル,,『カード対応OK！』■〒三菱(三菱マテリアルツールズ)Ｋ　ロングテーパードリル【LTDD0800A300M1】(6674542) 受注単位1：クローバー資材館,『カード対応OK！』■〒三菱(三菱マテリアルツールズ)Ｋ　ロングテーパードリル【LTDD0800A300M1】(6674542) 受注単位1,切削工具\穴あけ工具\テーパーシャンクドリル。『カード対応OK！』■〒三菱(三菱マテリアルツールズ)Ｋ　ロングテーパードリル【LTDD0800A300M1】(6674542) 受注単位1[rn]
17-21405,,3438.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ミツトモ製作所/ミツトモ【26921】(7735146) 木工用サークルカッター　３０×１５０ 受注単位1,切削工具\穴あけ工具\自在錐,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●木材・石こうボードなどの穴あけに最適です。<br>●電気ドリル・ボール盤での穴あけ加工が可能です。<br><br>●被削材：木材・石こうボード・塩ビ・プラスチック。<br><br>●加工穴径(mm)：30～150<br>●軸径(mm)：10<br>●質量(g)：340<br><br>●軸タイプ：三面取<br>●穴あけ可能深さ：片側30mm・両側50mm<br>●適合機種：電気ドリル・ボール盤<br>●軸タイプ：φ10mm回り止め3角軸<br><br>●センタードリル：ハイス鋼<br>●替刃：ＳＫＳ２<br>●本体：炭素鋼　S45C<br>●バー：炭素鋼　S45C<br>",『カード対応OK！』■〒ミツトモ製作所/ミツトモ【26921】(7735146) 木工用サークルカッター　３０&times;１５０ 受注単位1：クローバー資材館,『カード対応OK！』■〒ミツトモ製作所/ミツトモ【26921】(7735146) 木工用サークルカッター　３０&times;１５０ 受注単位1,切削工具\穴あけ工具\自在錐。『カード対応OK！』■〒ミツトモ製作所/ミツトモ【26921】(7735146) 木工用サークルカッター　３０&times;１５０ 受注単位1[rn]
17-21406,,1057.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ミツトモ製作所/ミツトモ【26922】(7735154) 木工用サークルカッター用　替刃　２枚組 受注単位1,切削工具\穴あけ工具\自在錐,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br><br><br>●全長(mm)：51<br>●幅(mm)：8.5<br>●質量(g)：20<br><br><br>●ＳＫＳ２<br>",『カード対応OK！』■〒ミツトモ製作所/ミツトモ【26922】(7735154) 木工用サークルカッター用　替刃　２枚組 受注単位1：クローバー資材館,『カード対応OK！』■〒ミツトモ製作所/ミツトモ【26922】(7735154) 木工用サークルカッター用　替刃　２枚組 受注単位1,切削工具\穴あけ工具\自在錐。『カード対応OK！』■〒ミツトモ製作所/ミツトモ【26922】(7735154) 木工用サークルカッター用　替刃　２枚組 受注単位1[rn]
17-21407,http://tshop.r10s.jp/clover9608/cabinet/pb1/t010002606792.jpg?fitin=700:700,1648.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯドリルケース２５本収納【C-25 (1.0MM-13.0MM)】 (1200852) 受注単位1,(1200852),"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●フタを開くとドリルが自動的に立ち、取り出しが大変便利です。<br>●積み重ねができます。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯドリルケース２５本収納【C-25 (1.0MM-13.0MM)】 (1200852) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯドリルケース２５本収納【C-25 (1.0MM-13.0MM)】 (1200852) 受注単位1,(1200852)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯドリルケース２５本収納【C-25 (1.0MM-13.0MM)】 (1200852) 受注単位1[rn]
17-21408,http://tshop.r10s.jp/clover9608/cabinet/pb7/t010004594009.jpg?fitin=700:700,912.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ回転式ドリルスタンド１００本収納カバー無【S-3 (1-13MM)】 (1528262) 受注単位1,(1528262),"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●工具の整理整頓・作業能率の向上に役立ちます。<br>●リーマ通し用として10.9mm、11.9mm、12.9mmの3サイズを付加、計100本のドリルがコンパクトに整理可能です。<br>●100本のドリルをコンパクトに収納できます。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ回転式ドリルスタンド１００本収納カバー無【S-3 (1-13MM)】 (1528262) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ回転式ドリルスタンド１００本収納カバー無【S-3 (1-13MM)】 (1528262) 受注単位1,(1528262)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ回転式ドリルスタンド１００本収納カバー無【S-3 (1-13MM)】 (1528262) 受注単位1[rn]
17-21409,http://tshop.r10s.jp/clover9608/cabinet/pb1/t010002606791.jpg?fitin=700:700,1383.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯドリルケース１９本収納【C-19 (1.0MM-10.0MM)】 (1200844) 受注単位1,(1200844),"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●フタを開くとドリルが自動的に立ち、取り出しが大変便利です。<br>●積み重ねができます。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯドリルケース１９本収納【C-19 (1.0MM-10.0MM)】 (1200844) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯドリルケース１９本収納【C-19 (1.0MM-10.0MM)】 (1200844) 受注単位1,(1200844)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯドリルケース１９本収納【C-19 (1.0MM-10.0MM)】 (1200844) 受注単位1[rn]
