17-102099,http://tshop.r10s.jp/akibamac/cabinet/05066154/4989999468014.jpg?fitin=700:700,446.4000,,花・ガーデン・DIY > DIY・工具 > 塗装用品 > 塗料缶・ペンキ,トラスコ中山へら Y型 斜め刃 64mm TS203,,■欠け・割れに強いPP樹脂ハンドルに滑り止めチェッカリング加工をしています。<br><br>■あらゆる場所に対応できる斜め刃タイプです。<br><br>■欠け・割れに強いPP樹脂ハンドルに滑り止めチェッカリング加工をしています。<br><br>■古くなった塗料のはく離、サビ落とし、硬い床にこびり付いた汚れ、粘着物の除去に適しています。<br><br>■刃が柄の末端まで貫通している頑丈設計です。<br><br>【用途】<br>・古くなった塗料のはく離、さび落とし。<br>・硬い床にこびり付いた汚れ、粘着物の除去。<br><br>【仕様】<br>全長(mm)：200、刃幅(mm)：64、刃長(mm)：88、刃厚(mm)：1.8、形状：斜め刃、質量(g)：90<br>貫通型、硬度HRC50度<br><br>【材質／仕上】<br>■刃：ステンレス刃物鋼（SUS420J2）■グリップ：ポリプロピレン（PP）<br><br>【注意】<br>・ハンマーでの使用厳禁。<br>・SUS420J2は磁気を帯びます。<br><br>【原産国】<br>日本,トラスコ中山へら Y型 斜め刃 64mm TS203：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントラスコ中山へら Y型 斜め刃 64mm TS203,トラスコ中山へら Y型 斜め刃 64mm TS203[rn]
17-102100,http://tshop.r10s.jp/akibamac/cabinet/05059652/4970925460929.jpg?fitin=700:700,948.8000,,花・ガーデン・DIY > DIY・工具 > 塗装用品 > 塗料缶・ペンキ,アサヒペン水性多用途カラー 0．7L黒 460929,,■反応硬化型シリコン変性アクリル樹脂により、耐久性に優れた高性能塗料です。<br><br>【用途】<br>・屋内外の木部・鉄部・トタン・コンクリートなどに。(一部のトタンを除く)<br><br>【仕様】<br>色：黒、容量(L)：0.7、質量(kg)：1.1<br>塗布面積：5～6.6［［平米］］、乾燥時間：30分～1時間（夏期）、2～3時間（冬期）<br><br>【注意】<br>・直射日光や火気のある場所、－5℃以下になるところ、自動車内などの高温になるところ、容器がさびやすいところには置かないでください。<br><br>【原産国】<br>日本,アサヒペン水性多用途カラー 0．7L黒 460929：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンアサヒペン水性多用途カラー 0．7L黒 460929,アサヒペン水性多用途カラー 0．7L黒 460929[rn]
17-102101,http://tshop.r10s.jp/akibamac/cabinet/04992409/4904011014673.jpg?fitin=700:700,206.4000,,花・ガーデン・DIY > DIY・工具 > 塗装用品 > 塗料缶・ペンキ,エヌティーBSC-11P NT 替刃 スクレーパー替刃 刃厚1.00 (BSC11P),,●スクレーパーＳＣ-1Ｐ用替刃<br>●錆に強いステンレス刃<br>●刃幅28mmタイプ<br>●壁や床の汚れ落としや塗装はがしに。皮革やゴムシートのカットにも最適。<br>●刃幅(mm):28<br>●刃長(mm):47.5<br>●刃厚(mm):1<br>●適合本体:ＳＣ-1Ｐ、ＳＣ-2Ｐ、ＳＣ-3Ｐ<br>●質量(g):36<br>●刃厚:1mm<br><br>,エヌティーBSC-11P NT 替刃 スクレーパー替刃 刃厚1.00 (BSC11P)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンエヌティーBSC-11P NT 替刃 スクレーパー替刃 刃厚1.00 (BSC11P),エヌティーBSC-11P NT 替刃 スクレーパー替刃 刃厚1.00 (BSC11P)[rn]
17-102102,http://tshop.r10s.jp/akibamac/cabinet/05065172/4976124412417.jpg?fitin=700:700,442.4000,,花・ガーデン・DIY > DIY・工具 > 塗装用品 > 塗料缶・ペンキ,ニッペホームプロダクツミニホビー用スプレー（チョコレート） 100ML (ﾐﾆｽﾌﾟﾚｰﾎﾋﾞｰ100M),,■鉄部・木部・紙・プラスチックなどの補修、工作ホビーに最適です。<br>■タレにくく、霧が細かく美しく仕上がります。<br>■少量なので一部分の補修や、小物ホビーの色付けに便利です。,ニッペホームプロダクツミニホビー用スプレー（チョコレート） 100ML (ﾐﾆｽﾌﾟﾚｰﾎﾋﾞｰ100M)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンニッペホームプロダクツミニホビー用スプレー（チョコレート） 100ML (ﾐﾆｽﾌﾟﾚｰﾎﾋﾞｰ100M),ニッペホームプロダクツミニホビー用スプレー（チョコレート） 100ML (ﾐﾆｽﾌﾟﾚｰﾎﾋﾞｰ100M)[rn]
17-102103,http://tshop.r10s.jp/akibamac/cabinet/05010337/4560343371022.jpg?fitin=700:700,2281.6000,,花・ガーデン・DIY > DIY・工具 > 塗装用品 > 塗料缶・ペンキ,アイマークステンシル 5 文字サイズ250×１25mm AST83,,吹付用のステンシルプレートです。,アイマークステンシル 5 文字サイズ250&times;１25mm AST83：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンアイマークステンシル 5 文字サイズ250&times;１25mm AST83,アイマークステンシル 5 文字サイズ250&times;１25mm AST83[rn]
17-102104,http://tshop.r10s.jp/akibamac/cabinet/05065716/4989999082876.jpg?fitin=700:700,494.4000,,花・ガーデン・DIY > DIY・工具 > 塗装用品 > 塗料缶・ペンキ,トラスコ中山E－GRIP ダスター刷毛用 70MM スペアのみ TEGD70S,,■先端が交換できます。<br><br>■一切金属を使用していないので「燃えるゴミ」として処分できます。<br><br>■環境に配慮した商品です。<br><br>■ハンドルに缶エンドフックが付いているので、ペール缶などにかけることができます。<br><br>■持ちやすい構造のグリップです。<br><br>■毛先が交換できる刷毛の交換用毛先になります。<br><br>【用途】<br>・水性塗料、油性塗料、ラッカーなどの塗装用。<br>・水性接着剤の塗布用。<br><br>【仕様】<br>全長(mm)：-、タイプ：ダスター用、刷毛幅(mm)：70、毛丈(mm)：45、適合ハンドル：TEG-70HS、TEG-70HH、質量(g)：39、玉厚（mm）：11<br><br>【原産国】<br>中国,トラスコ中山E&minus;GRIP ダスター刷毛用 70MM スペアのみ TEGD70S：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントラスコ中山E&minus;GRIP ダスター刷毛用 70MM スペアのみ TEGD70S,トラスコ中山E&minus;GRIP ダスター刷毛用 70MM スペアのみ TEGD70S[rn]
17-102105,http://tshop.r10s.jp/akibamac/cabinet/05059652/4972883119031.jpg?fitin=700:700,134.4000,,花・ガーデン・DIY > DIY・工具 > 塗装用品 > 塗料缶・ペンキ,興和neroナイロン画筆 丸4号 11903,,■速乾性塗料に対応、線引きに適します。<br><br>【用途】<br>・細部の塗装。<br>・細部のほこり払い。<br>・接着剤などの塗布。<br><br>【仕様】<br>全長(mm)：229、規格：4号、質量(g)：5<br><br>【材質／仕上】<br>■毛:ポリブチレンテレフタレート（PBT）■柄:木<br><br>【原産国】<br>日本,興和neroナイロン画筆 丸4号 11903：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン興和neroナイロン画筆 丸4号 11903,興和neroナイロン画筆 丸4号 11903[rn]
17-102106,http://tshop.r10s.jp/akibamac/cabinet/05065173/4989433738871.jpg?fitin=700:700,1457.6000,,花・ガーデン・DIY > DIY・工具 > 塗装用品 > 塗料缶・ペンキ,京都機械工具KZSS-25 KTC ステッカスクレーパーDX (KZSS25),,●25mm刃幅と丸型先端刃押さえにより、力が掛けやすく作業性に優れています。<br>●グリップ部には別売の替刃10枚組(KZS-2510)の収納スペースがあります。<br>●替刃が5枚付いています。<br>●全長(mm):150<br>●刃幅(mm):25<br>●刃長(mm):15<br>●質量(g):120<br>●刃厚:0.25mm<br>●材質／仕上：○刃:スチール○グリップ:樹脂<br><br>●ご注意：※替刃を剃刃の代用としては使用しないでください。※刃の取替えの際、刃先に注意してください。,京都機械工具KZSS-25 KTC ステッカスクレーパーDX (KZSS25)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン京都機械工具KZSS-25 KTC ステッカスクレーパーDX (KZSS25),京都機械工具KZSS-25 KTC ステッカスクレーパーDX (KZSS25)[rn]
17-102107,http://tshop.r10s.jp/akibamac/cabinet/05065887/4989999256826.jpg?fitin=700:700,7904.0000,,花・ガーデン・DIY > DIY・工具 > 塗装用品 > 塗料缶・ペンキ,【送料無料】トラスコ中山スプレーガンセット 重力式 1．3mm GSG13SLC,,■すぐに使えるガン・カップのセットタイプです。<br><br>■ガンはJIS規格商品と同じ試験の元、国内にて検査しております。<br><br>【用途】<br>・小物の中塗り、上塗り塗装。<br><br>【仕様】<br>ノズル径(mm)：1.3、所要圧縮機(kW)：0.75～1.5、空気使用量(L/min)：90、パターン開き(mm)：150、<br>霧化段階：汎用、質量(g)：526<br>重力式、カップ取付口：G1/4、エア取入口：G1/4、カップ容量：0.4L<br><br>【材質/仕上】<br>■本体：アルミダイカスト■接液部：ステンレス・真鍮・アルミダイカスト■カップ：真鍮・アルミダイカスト<br><br>【原産国】<br>中国,【送料無料】トラスコ中山スプレーガンセット 重力式 1．3mm GSG13SLC：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】トラスコ中山スプレーガンセット 重力式 1．3mm GSG13SLC,【送料無料】トラスコ中山スプレーガンセット 重力式 1．3mm GSG13SLC[rn]
17-102108,http://tshop.r10s.jp/akibamac/cabinet/05065886/4989999149418.jpg?fitin=700:700,638.4000,,花・ガーデン・DIY > DIY・工具 > 塗装用品 > 塗料缶・ペンキ,トラスコ中山ミドルローラー万能用＃7 毛丈13MM TPR13M7,,■塗料含み、吐き出しがよく作業性に富んだ万能タイプです。<br><br>【仕様】<br>全長(mm)：175、寸法(インチ)：7、毛丈(mm)：13、質量(g)：50<br>適合ハンドル：TRF-7M、ローラー内径：φ7mm、適応塗料：水性 ◎、油性 ◎、アクリル ○、塩化ビニール ○<br><br>【材質／仕上】<br>■ポリエステル・アクリル<br><br>【原産国】<br>日本,トラスコ中山ミドルローラー万能用＃7 毛丈13MM TPR13M7：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントラスコ中山ミドルローラー万能用＃7 毛丈13MM TPR13M7,トラスコ中山ミドルローラー万能用＃7 毛丈13MM TPR13M7[rn]
17-102109,http://tshop.r10s.jp/akibamac/cabinet/05065172/4976124282133.jpg?fitin=700:700,594.4000,,花・ガーデン・DIY > DIY・工具 > 塗装用品 > 塗料缶・ペンキ,日本ペイント水性スプレーEXE（茶色） 300ml (ｽｲｾｲｽﾌﾟﾚｰEXE300),,■高光沢の水性スプレーで幅広い用途に使用できます。<br>■隠ぺい力（下地を隠す力）が高くきれいに塗れます。<br>■タレにくく、なめらかな仕上がりです。<br>■乾燥後は日光や雨に強い塗膜になります。,日本ペイント水性スプレーEXE（茶色） 300ml (ｽｲｾｲｽﾌﾟﾚｰEXE300)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン日本ペイント水性スプレーEXE（茶色） 300ml (ｽｲｾｲｽﾌﾟﾚｰEXE300),日本ペイント水性スプレーEXE（茶色） 300ml (ｽｲｾｲｽﾌﾟﾚｰEXE300)[rn]
