17-69199,,18286.4000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒（株）ニッチ/ニッチ 【HN10200】(4476361)ＨＮ１シリーズ　手動チェーンブロック　２．０ｔ 受注単位1,工事用品\チェンブロック・クレーン\手動チェンブロック,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●横ずれ防止機能付フックを採用しています。<br>●防錆性と耐食性に優れためっきハンドチェーンです。<br>●高強度の1000N/mm[[の２乗]]級ロードチェーンを採用しています。<br>●ブレーキは安心のWのつめを採用しています。<br>●ブレーキライニングはノンアスベストです。<br>●工場や倉庫の荷物の移動等。<br>●定格荷重(t):2.0<br>●標準揚程(m):3.0<br>●フック間最小距離(mm):428<br>●ロードチェーン(m):3.0<br>●ハンドチェーン(m):3.0<br>●質量(kg):19.0<br>●ロードチェーン:1000N/mm[[の２乗]]級<br>",『カード対応OK！』■〒（株）ニッチ/ニッチ 【HN10200】(4476361)ＨＮ１シリーズ　手動チェーンブロック　２．０ｔ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ニッチ/ニッチ 【HN10200】(4476361)ＨＮ１シリーズ　手動チェーンブロック　２．０ｔ 受注単位1,工事用品\チェンブロック・クレーン\手動チェンブロック。『カード対応OK！』■〒（株）ニッチ/ニッチ 【HN10200】(4476361)ＨＮ１シリーズ　手動チェーンブロック　２．０ｔ 受注単位1[rn]
17-69200,,133361.6000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒（株）キトー/キトー 【CB100】(4854390)マイティ チェーンブＭ３形 １０ｔｘ３．５ｍ 受注単位1,工事用品\チェンブロック・クレーン\手動チェンブロック,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●機械効率が高く、最少の手動力で優れた作業性を発揮します。<br>●世界最高レベルのロードチェン（破断応力1000N/mm[[の２乗]]以上）と抜群のブレーキ性能です。<br>●定格荷重(t):10.0<br>●標準揚程(m):3.5<br>●フック間最小距離(mm):770<br>●ロードチェーン(m):3.5<br>●ハンドチェーン(m):4.0<br>●質量(kg):83<br>●ロードチェン：特殊合金鋼<br>",『カード対応OK！』■〒（株）キトー/キトー 【CB100】(4854390)マイティ チェーンブＭ３形 １０ｔｘ３．５ｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）キトー/キトー 【CB100】(4854390)マイティ チェーンブＭ３形 １０ｔｘ３．５ｍ 受注単位1,工事用品\チェンブロック・クレーン\手動チェンブロック。『カード対応OK！』■〒（株）キトー/キトー 【CB100】(4854390)マイティ チェーンブＭ３形 １０ｔｘ３．５ｍ 受注単位1[rn]
17-69201,,9179.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒（株）ニッチ/ニッチ 【HN10050】(4476336)ＨＮ１シリーズ　手動チェーンブロック　０．５ｔ 受注単位1,工事用品\チェンブロック・クレーン\手動チェンブロック,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●横ずれ防止機能付フックを採用しています。<br>●防錆性と耐食性に優れためっきハンドチェーンです。<br>●高強度の1000N/mm[[の２乗]]級ロードチェーンを採用しています。<br>●ブレーキは安心のWのつめを採用しています。<br>●ブレーキライニングはノンアスベストです。<br>●工場や倉庫の荷物の移動等。<br>●定格荷重(t):0.5<br>●標準揚程(m):2.5<br>●フック間最小距離(mm):300<br>●ロードチェーン(m):2.5<br>●ハンドチェーン(m):2.5<br>●質量(kg):8.8<br>●ロードチェーン:1000N/mm[[の２乗]]級<br>",『カード対応OK！』■〒（株）ニッチ/ニッチ 【HN10050】(4476336)ＨＮ１シリーズ　手動チェーンブロック　０．５ｔ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ニッチ/ニッチ 【HN10050】(4476336)ＨＮ１シリーズ　手動チェーンブロック　０．５ｔ 受注単位1,工事用品\チェンブロック・クレーン\手動チェンブロック。『カード対応OK！』■〒（株）ニッチ/ニッチ 【HN10050】(4476336)ＨＮ１シリーズ　手動チェーンブロック　０．５ｔ 受注単位1[rn]
17-69202,,94224.0000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒（株）キトー/キトー 【CB075】(4854381)マイティ チェーンブＭ３形 ７．５ｔｘ３．５ｍ 受注単位1,工事用品\チェンブロック・クレーン\手動チェンブロック,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●機械効率が高く、最少の手動力で優れた作業性を発揮します。<br>●世界最高レベルのロードチェン（破断応力1000N/mm[[の２乗]]以上）と抜群のブレーキ性能です。<br>●定格荷重(t):7.5<br>●標準揚程(m):3.5<br>●フック間最小距離(mm):770<br>●ロードチェーン(m):3.5<br>●ハンドチェーン(m):4.0<br>●質量(kg):63<br>●ロードチェーン：特殊合金鋼<br>",『カード対応OK！』■〒（株）キトー/キトー 【CB075】(4854381)マイティ チェーンブＭ３形 ７．５ｔｘ３．５ｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）キトー/キトー 【CB075】(4854381)マイティ チェーンブＭ３形 ７．５ｔｘ３．５ｍ 受注単位1,工事用品\チェンブロック・クレーン\手動チェンブロック。『カード対応OK！』■〒（株）キトー/キトー 【CB075】(4854381)マイティ チェーンブＭ３形 ７．５ｔｘ３．５ｍ 受注単位1[rn]
17-69203,,25457.6000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒（株）ニッチ/ニッチ 【HN10320】(4476379)ＨＮ１シリーズ　手動チェーンブロック　３．２ｔ 受注単位1,工事用品\チェンブロック・クレーン\手動チェンブロック,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●横ずれ防止機能付フックを採用しています。<br>●防錆性と耐食性に優れためっきハンドチェーンです。<br>●高強度の1000N/mm[[の２乗]]級ロードチェーンを採用しています。<br>●ブレーキは安心のWのつめを採用しています。<br>●ブレーキライニングはノンアスベストです。<br>●工場や倉庫の荷物の移動等。<br>●定格荷重(t):3.2<br>●標準揚程(m):3.0<br>●フック間最小距離(mm):505<br>●ロードチェーン(m):3.0<br>●ハンドチェーン(m):3.0<br>●質量(kg):30.5<br>●ロードチェーン:1000N/mm[[の２乗]]級<br>",『カード対応OK！』■〒（株）ニッチ/ニッチ 【HN10320】(4476379)ＨＮ１シリーズ　手動チェーンブロック　３．２ｔ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ニッチ/ニッチ 【HN10320】(4476379)ＨＮ１シリーズ　手動チェーンブロック　３．２ｔ 受注単位1,工事用品\チェンブロック・クレーン\手動チェンブロック。『カード対応OK！』■〒（株）ニッチ/ニッチ 【HN10320】(4476379)ＨＮ１シリーズ　手動チェーンブロック　３．２ｔ 受注単位1[rn]
17-69204,,1516.0000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-120】(4898192)ルーフベースα １２０角 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●熱による相手方への付着がありません。<br>●ベースを真ヨコから装着するスライド式なので、どの位置においても使用できます。<br>●下屋用。<br>●厚み(mm):35<br>●縦(mm):200<br>●横(mm):600<br>●タイプ:120角用<br>●中央穴:※<br>●質量(kg):1.25<br>●縦×横×厚み:200×600×35mm<br>●本体:ポリプロピレン<br>●モール部:特殊耐熱樹脂<br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-120】(4898192)ルーフベースα １２０角 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-120】(4898192)ルーフベースα １２０角 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-120】(4898192)ルーフベースα １２０角 受注単位1[rn]
17-69205,,239.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-119】(4898184)ラバーベース １４０角 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●強化ゴム製で、裏面に強力なリブがついているため、滑り止め、傷つけ防止に最適です。熱による相手側への付着および汚染性がないので、屋根用に最適です。<br>●滑り止め、傷つき防止用。<br>●厚み(mm):4<br>●縦(mm):150<br>●横(mm):150<br>●タイプ:140角用<br>●中央穴:なし<br>●特殊耐熱樹脂<br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-119】(4898184)ラバーベース １４０角 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-119】(4898184)ラバーベース １４０角 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-119】(4898184)ラバーベース １４０角 受注単位1[rn]
17-69206,,239.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-032】(4897382)ジャッキソックス 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●134～143φの各種メーカーの圧縮ジャッキに使用可能です。<br>●綿素材を使用しておりますので、熱によるクレームを回避でき擦れ等による相手方に対してのキズを防止できます。<br>●擦れ等による相手方に対してのキズ防止。<br>●寸法(mm):150φ<br>●綿100%<br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-032】(4897382)ジャッキソックス 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-032】(4897382)ジャッキソックス 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-032】(4897382)ジャッキソックス 受注単位1[rn]
17-69207,,3506.4000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-092】(4897927)Ｂ－プロテクトシート 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●基礎周りに敷くことで、泥はねなどの汚れを防ぎます。メッシュ状に織り上げているため、透水性に優れています。現場のイメージ向上にも役立ちます。<br>●泥はねなどの汚れ防止。<br>●幅×長さ(m)：1×50<br>●織布ポリプロピレン系<br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-092】(4897927)Ｂ&minus;プロテクトシート 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-092】(4897927)Ｂ&minus;プロテクトシート 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-092】(4897927)Ｂ&minus;プロテクトシート 受注単位1[rn]
17-69208,,239.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-051】(4897544)単管ゴムキャップ 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●球体タンク等の作業で壁面のきずを防ぎます。肉厚タイプなので通行人・作業員を保護します。<br>●単管の先端保護。<br>●適用パイプ径(mm):48.6φ<br>●天然ゴム<br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-051】(4897544)単管ゴムキャップ 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-051】(4897544)単管ゴムキャップ 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-051】(4897544)単管ゴムキャップ 受注単位1[rn]
17-69209,,55.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-102】(4898028)ボルトカバー 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●クランプボルト部のカバーに最適です。<br>●クランプのボルト部の保護。<br>●色:オレンジ<br>●適用:10φクランプボルト用<br>●質量(g):7<br>●塩化ビニール<br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-102】(4898028)ボルトカバー 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-102】(4898028)ボルトカバー 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-102】(4898028)ボルトカバー 受注単位1[rn]
