9-13503,,1474.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ボッシュ【2608690010】(7328788) ＳＤＳクギウチ棒 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●心棒打ち込みタイプのアンカー打設ができます。<br><br><br>●内径(mm)：11<br>●全長(mm)：58<br>●質量(g)：46<br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ボッシュ【2608690010】(7328788) ＳＤＳクギウチ棒 受注単位1：クローバー資材館,『カード対応OK！』■〒ボッシュ【2608690010】(7328788) ＳＤＳクギウチ棒 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー。『カード対応OK！』■〒ボッシュ【2608690010】(7328788) ＳＤＳクギウチ棒 受注単位1[rn]
9-13504,,2432.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ボッシュ【MAXBP-600S】(7330294) ｍａｘ　ブルポイント　６００ｍｍ 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ディスクグラインダーで簡単に再研磨が可能、しかも熱処理不要です。<br><br><br>●全長(mm)：600<br>●径(mm)：18<br>●質量(g)：1101<br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ボッシュ【MAXBP-600S】(7330294) ｍａｘ　ブルポイント　６００ｍｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒ボッシュ【MAXBP-600S】(7330294) ｍａｘ　ブルポイント　６００ｍｍ 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー。『カード対応OK！』■〒ボッシュ【MAXBP-600S】(7330294) ｍａｘ　ブルポイント　６００ｍｍ 受注単位1[rn]
9-13505,,1621.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ボッシュ【SDS-AB-30L】(4977424) アンカー打ち込み棒 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●SDSプラスシャンクハンマードリルに装着して、内部コーン打込アンカーが手軽に打ち込めます。<br><br><br>●全長(mm)：260<br>●打ち込み部サイズ：3分<br>●質量(g)：194<br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ボッシュ【SDS-AB-30L】(4977424) アンカー打ち込み棒 受注単位1：クローバー資材館,『カード対応OK！』■〒ボッシュ【SDS-AB-30L】(4977424) アンカー打ち込み棒 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー。『カード対応OK！』■〒ボッシュ【SDS-AB-30L】(4977424) アンカー打ち込み棒 受注単位1[rn]
9-13506,,1768.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ボッシュ【SDS-AB-40L】(4977432) アンカー打ち込み棒 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●SDSプラスシャンクハンマードリルに装着して、内部コーン打込アンカーが手軽に打ち込めます。<br><br><br>●全長(mm)：260<br>●打ち込み部サイズ：4分<br>●質量(g)：281<br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ボッシュ【SDS-AB-40L】(4977432) アンカー打ち込み棒 受注単位1：クローバー資材館,『カード対応OK！』■〒ボッシュ【SDS-AB-40L】(4977432) アンカー打ち込み棒 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー。『カード対応OK！』■〒ボッシュ【SDS-AB-40L】(4977432) アンカー打ち込み棒 受注単位1[rn]
9-13507,,3464.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ボッシュ【1618601004】(7325771) ＳＤＳゴーギングコンクリート２２ 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●コンクリートの溝堀に最適です。<br><br><br>●全長(mm)：250<br>●溝掘り幅(mm)：22<br>●質量(g)：350<br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ボッシュ【1618601004】(7325771) ＳＤＳゴーギングコンクリート２２ 受注単位1：クローバー資材館,『カード対応OK！』■〒ボッシュ【1618601004】(7325771) ＳＤＳゴーギングコンクリート２２ 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー。『カード対応OK！』■〒ボッシュ【1618601004】(7325771) ＳＤＳゴーギングコンクリート２２ 受注単位1[rn]
9-13508,,3572.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ボッシュ【HEX30BP-400】(7330162) ＨＥＸ３０Ｈセルフシャープブルポン 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●自己研磨特性を持ち再研磨不要です。<br>●六角軸はつりハンマー30H用に適合します。<br><br><br>●適合機種：六角軸３０Hのはつりハンマー<br>●サイズ(mm)：30H×400L<br>●質量(g)：1440<br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ボッシュ【HEX30BP-400】(7330162) ＨＥＸ３０Ｈセルフシャープブルポン 受注単位1：クローバー資材館,『カード対応OK！』■〒ボッシュ【HEX30BP-400】(7330162) ＨＥＸ３０Ｈセルフシャープブルポン 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー。『カード対応OK！』■〒ボッシュ【HEX30BP-400】(7330162) ＨＥＸ３０Ｈセルフシャープブルポン 受注単位1[rn]
9-13509,,5012.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ボッシュ【MAXTC-300】(7330405) ｍａｘ　トゥースドチゼル３２Ｘ３００ 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ブロック、レンガ等の面荒しに最適です。<br><br><br>●全長(mm)：300<br>●刃幅(mm)：32<br>●質量(g)：547<br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ボッシュ【MAXTC-300】(7330405) ｍａｘ　トゥースドチゼル３２Ｘ３００ 受注単位1：クローバー資材館,『カード対応OK！』■〒ボッシュ【MAXTC-300】(7330405) ｍａｘ　トゥースドチゼル３２Ｘ３００ 受注単位1,作業用品\電動工具・油圧工具\コンクリートハンマー。『カード対応OK！』■〒ボッシュ【MAXTC-300】(7330405) ｍａｘ　トゥースドチゼル３２Ｘ３００ 受注単位1[rn]
9-13510,,26988.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒サンコーミタチ/ミタチ　ディスクグラインダ１８０ｍｍ【MG-180X】(1328484) 受注単位1,作業用品\電動工具・油圧工具\ディスクグラインダー,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●重さ（3.5kg）タイプでありながら1050Wの強力モーターを搭載しています。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒サンコーミタチ/ミタチ　ディスクグラインダ１８０ｍｍ【MG-180X】(1328484) 受注単位1：クローバー資材館,『カード対応OK！』■〒サンコーミタチ/ミタチ　ディスクグラインダ１８０ｍｍ【MG-180X】(1328484) 受注単位1,作業用品\電動工具・油圧工具\ディスクグラインダー。『カード対応OK！』■〒サンコーミタチ/ミタチ　ディスクグラインダ１８０ｍｍ【MG-180X】(1328484) 受注単位1[rn]
9-13511,,4068.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ニューレジストン/ＮＲＳ　ミニサンドホイル　５８×４×９．５３　＃８０【MSW584-80】(3645754) 受注単位25,作業用品\電動工具・油圧工具\ディスクグラインダー,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●網目状ディスクのため、粘着性のある被研削材でも溶着したり、目づまりを起こしません。<br>●ソフトに研削、研磨ができます。<br>●狭い箇所や小面積に適した小径サイズです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ニューレジストン/ＮＲＳ　ミニサンドホイル　５８&times;４&times;９．５３　＃８０【MSW584-80】(3645754) 受注単位25：クローバー資材館,『カード対応OK！』■〒ニューレジストン/ＮＲＳ　ミニサンドホイル　５８&times;４&times;９．５３　＃８０【MSW584-80】(3645754) 受注単位25,作業用品\電動工具・油圧工具\ディスクグラインダー。『カード対応OK！』■〒ニューレジストン/ＮＲＳ　ミニサンドホイル　５８&times;４&times;９．５３　＃８０【MSW584-80】(3645754) 受注単位25[rn]
9-13512,,34435.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立工機/日立【G18DSL-LJCK-R】(4952723) １８Ｖコードレスディスクグラインダー　レッド 受注単位1,作業用品\電動工具・油圧工具\ディスクグラインダー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●強力パワーで切断作業もこなします。<br>●電池残量表示付です。<br><br>●研削作業、切断作業に。<br><br>●砥石径(mm)：100<br>●質量(kg)：2.0<br>●無負荷回転数(min[[の-1乗]])：9100<br>●無負荷回転数(min[[の-1乗]])：9100<br><br>●電源：DC18V<br>●充電時間：約35分<br>●カーボンブラシ：No.54<br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立工機/日立【G18DSL-LJCK-R】(4952723) １８Ｖコードレスディスクグラインダー　レッド 受注単位1：クローバー資材館,『カード対応OK！』■〒日立工機/日立【G18DSL-LJCK-R】(4952723) １８Ｖコードレスディスクグラインダー　レッド 受注単位1,作業用品\電動工具・油圧工具\ディスクグラインダー。『カード対応OK！』■〒日立工機/日立【G18DSL-LJCK-R】(4952723) １８Ｖコードレスディスクグラインダー　レッド 受注単位1[rn]
9-13513,,6548.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立工機/日立【0033-1724】(7677731) 集じんアダプタ 受注単位1,作業用品\電動工具・油圧工具\ディスクグラインダー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●日立100mmディスクグラインダー用の集じんアダプターです。<br>●自己集じんタイプのアダプターです。<br><br><br>●適用機種：100mmディスクグラインダー<br>●用途：自己集じんタイプ<br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立工機/日立【0033-1724】(7677731) 集じんアダプタ 受注単位1：クローバー資材館,『カード対応OK！』■〒日立工機/日立【0033-1724】(7677731) 集じんアダプタ 受注単位1,作業用品\電動工具・油圧工具\ディスクグラインダー。『カード対応OK！』■〒日立工機/日立【0033-1724】(7677731) 集じんアダプタ 受注単位1[rn]
