11-21401,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087026296_ll.jpg?fitin=700:700,164.8000,,インテリア・寝具・収納 > ライト・照明 > その他,エルパ 25W形 ミニクリプトン球(S型) G-102H(W) [G102HW],,<font color=#008000><b>アウトレット商品につき、外箱に色あせ、スリキズ等ある場合がございますが、ご容赦くださいますようお願いいたします。</b></font><br>□商品説明<br>●アルゴンガスよりも熱伝導率の低いクリプトンガスの封入で、長寿命を実現した電球です。<br>●外径のコンパクト化によってスポットライト、ダウンライトなど幅広く使用できます。<br>□商品仕様<br>●入り数:1個<br>●カラー:ホワイト<br>●口金:E17<br>●定格消費電力:24W<br>●定格電圧:100/110V<br>●定格寿命:約2000時間<br>●寸法:全長5.8×バルブ球3.5cm<br>●質量:14g,エルパ 25W形 ミニクリプトン球(S型) G-102H(W) [G102HW]：エディオン　楽天市場店,エルパ 25W形 ミニクリプトン球(S型) G-102H(W) [G102HW],エルパ 25W形 ミニクリプトン球(S型) G-102H(W) [G102HW][rn]
11-21402,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087026289_ll.jpg?fitin=700:700,158.4000,,インテリア・寝具・収納 > ライト・照明 > その他,エルパ 25W形 ミニクリプトン球(S型) G-102H(C) [G102HC],,□商品説明<br>●アルゴンガスよりも熱伝導率の低いクリプトンガスの封入で、長寿命を実現した電球です。<br>●外径のコンパクト化によってスポットライト、ダウンライトなど幅広く使用できます。<br>□商品仕様<br>●入り数:1個<br>●カラー:クリア<br>●口金:E17<br>●定格消費電力:24W<br>●定格電圧:100/110V<br>●定格寿命:約2000時間<br>●寸法:全長5.8×バルブ球3.5cm<br>●質量:14g,エルパ 25W形 ミニクリプトン球(S型) G-102H(C) [G102HC]：エディオン　楽天市場店,エルパ 25W形 ミニクリプトン球(S型) G-102H(C) [G102HC],エルパ 25W形 ミニクリプトン球(S型) G-102H(C) [G102HC][rn]
11-21403,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087006755_ll.jpg?fitin=700:700,168.0000,,インテリア・寝具・収納 > ライト・照明 > その他,エルパ シャンデリア球 E26口金 60W クリア 1個入り G-62H(C) [G62HC],ガラス球の形状がローソクの炎形の電球。,□商品説明<br>●シャンデリア器具にはもちろん、電球の形やフィラメントの輝きを見せるブラケット、ペンダントにも使用できます。<br>□商品仕様<br>●入り数:1個<br>●タイプ:60W<br>●カラー:クリア<br>●口金:E26<br>●消費電力:60W<br>●電圧:100/110V<br>●寿命:約1500時間<br>●バルブ径:37mm<br>●全長:102mm<br>●パッケージ寸法:W6.0×H15.0×D3.7cm<br>●質量:25g,エルパ シャンデリア球 E26口金 60W クリア 1個入り G-62H(C) [G62HC]：エディオン　楽天市場店,エルパ シャンデリア球 E26口金 60W クリア 1個入り G-62H(C) [G62HC],ガラス球の形状がローソクの炎形の電球。。エルパ シャンデリア球 E26口金 60W クリア 1個入り G-62H(C) [G62HC][rn]
11-21404,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087062638_ll.jpg?fitin=700:700,128.8000,,インテリア・寝具・収納 > ライト・照明 > その他,エルパ シャンデリア球 E12口金 40W クリア 1個入り G-73H(C) [G73HC],ガラス球の形状がローソクの炎形の電球。,□商品説明<br>●シャンデリア器具にはもちろん、電球の形やフィラメントの輝きを見せるブラケット、ペンダントにも使用できます。<br>□商品仕様<br>●入り数:1個<br>●タイプ:40W<br>●カラー:クリア<br>●口金:E12<br>●消費電力:40W<br>●電圧:110V<br>●寿命:約1500時間<br>●バルブ径:32mm<br>●全長:95mm<br>●パッケージ寸法:W6.0×H15.0×D3.2cm<br>●質量:15g,エルパ シャンデリア球 E12口金 40W クリア 1個入り G-73H(C) [G73HC]：エディオン　楽天市場店,エルパ シャンデリア球 E12口金 40W クリア 1個入り G-73H(C) [G73HC],ガラス球の形状がローソクの炎形の電球。。エルパ シャンデリア球 E12口金 40W クリア 1個入り G-73H(C) [G73HC][rn]
11-21405,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087006809_ll.jpg?fitin=700:700,124.8000,,インテリア・寝具・収納 > ライト・照明 > その他,エルパ シャンデリア球 E17口金 40W ホワイト 1個入り G-66H(W) [G66HW],ガラス球の形状がローソクの炎形の電球。,□商品説明<br>●シャンデリア器具にはもちろん、電球の形やフィラメントの輝きを見せるブラケット、ペンダントにも使用できます。<br>□商品仕様<br>●入り数:1個<br>●タイプ:40W<br>●カラー:ホワイト<br>●口金:E17<br>●消費電力:40W<br>●電圧:100/110V<br>●寿命:約1500時間<br>●バルブ径:32mm<br>●全長:95mm<br>●パッケージ寸法:W6.0×H15.0×D3.2cm<br>●質量:17g,エルパ シャンデリア球 E17口金 40W ホワイト 1個入り G-66H(W) [G66HW]：エディオン　楽天市場店,エルパ シャンデリア球 E17口金 40W ホワイト 1個入り G-66H(W) [G66HW],ガラス球の形状がローソクの炎形の電球。。エルパ シャンデリア球 E17口金 40W ホワイト 1個入り G-66H(W) [G66HW][rn]
11-21406,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087152582_ll.jpg?fitin=700:700,160.0000,,インテリア・寝具・収納 > ライト・照明 > その他,エルパ シャンデリア球 E26口金 10W クリア 1個入り G-602H(C) [G602HC],ガラス球の形状がローソクの炎形の電球。,□商品説明<br>●シャンデリア器具にはもちろん、電球の形やフィラメントの輝きを見せるブラケット、ペンダントにも使用できます。<br>□商品仕様<br>●入り数:1個<br>●タイプ:10W<br>●カラー:クリア<br>●口金:E26<br>●消費電力:10W<br>●電圧:110V<br>●寿命:約1500時間<br>●バルブ径:32mm<br>●全長:97mm<br>●パッケージ寸法:W6.0×H15.0×D3.2cm<br>●質量:25g,エルパ シャンデリア球 E26口金 10W クリア 1個入り G-602H(C) [G602HC]：エディオン　楽天市場店,エルパ シャンデリア球 E26口金 10W クリア 1個入り G-602H(C) [G602HC],ガラス球の形状がローソクの炎形の電球。。エルパ シャンデリア球 E26口金 10W クリア 1個入り G-602H(C) [G602HC][rn]
11-21407,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087112272_ll.jpg?fitin=700:700,310.4000,,インテリア・寝具・収納 > ライト・照明 > その他,エルパ 25W シャンデリア球 昼光 G-65H(D) [G65HD],ガラス球の形状がローソクの炎形の電球,□商品説明<br>●ガラス球の形状がローソクの炎形の電球。シャンデリア器具にはもちろん、電球の形やフィラメントの輝きを見せるブラケット、ペンダントにも使用できます。<br>□商品仕様<br>●入り数:1個<br>●カラー:昼光<br>●口金:E17<br>●定格消費電力:25W<br>●定格電圧:100/110V<br>●定格寿命:約1500時間<br>●寸法:全長9.5×バルブ球3.2cm<br>●質量:17g,エルパ 25W シャンデリア球 昼光 G-65H(D) [G65HD]：エディオン　楽天市場店,エルパ 25W シャンデリア球 昼光 G-65H(D) [G65HD],ガラス球の形状がローソクの炎形の電球。エルパ 25W シャンデリア球 昼光 G-65H(D) [G65HD][rn]
11-21408,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087006731_ll.jpg?fitin=700:700,168.0000,,インテリア・寝具・収納 > ライト・照明 > その他,エルパ 40W シャンデリア球 クリア G-61H(C) [G61HC],ガラス球の形状がローソクの炎形の電球,□商品説明<br>●ガラス球の形状がローソクの炎形の電球。シャンデリア器具にはもちろん、電球の形やフィラメントの輝きを見せるブラケット、ペンダントにも使用できます。<br>□商品仕様<br>●入り数:1個<br>●カラー:クリア<br>●口金:E26<br>●定格消費電力:40W<br>●定格電圧:100/110V<br>●定格寿命:約1000時間<br>●寸法:全長9.2×バルブ球3.2cm<br>●質量:25g,エルパ 40W シャンデリア球 クリア G-61H(C) [G61HC]：エディオン　楽天市場店,エルパ 40W シャンデリア球 クリア G-61H(C) [G61HC],ガラス球の形状がローソクの炎形の電球。エルパ 40W シャンデリア球 クリア G-61H(C) [G61HC][rn]
11-21409,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087006793_ll.jpg?fitin=700:700,130.4000,,インテリア・寝具・収納 > ライト・照明 > その他,エルパ シャンデリア球 E17口金 40W クリア 1個入り G-66H(C) [G66HC],ガラス球の形状がローソクの炎形の電球。,□商品説明<br>●シャンデリア器具にはもちろん、電球の形やフィラメントの輝きを見せるブラケット、ペンダントにも使用できます。<br>□商品仕様<br>●入り数:1個<br>●タイプ:40W<br>●カラー:クリア<br>●口金:E17<br>●消費電力:40W<br>●電圧:100/110V<br>●寿命:約1500時間<br>●バルブ径:32mm<br>●全長:95mm<br>●パッケージ寸法:W6.0×H15.0×D3.2cm<br>●質量:17g,エルパ シャンデリア球 E17口金 40W クリア 1個入り G-66H(C) [G66HC]：エディオン　楽天市場店,エルパ シャンデリア球 E17口金 40W クリア 1個入り G-66H(C) [G66HC],ガラス球の形状がローソクの炎形の電球。。エルパ シャンデリア球 E17口金 40W クリア 1個入り G-66H(C) [G66HC][rn]
11-21410,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087152919_ll.jpg?fitin=700:700,150.4000,,インテリア・寝具・収納 > ライト・照明 > その他,エルパ ミニボール球 E17口金 5W クリア 1個入り G-804H(C) [G804HC],装飾照明に最適。,□商品説明<br>●住宅、店舗、ホテルなどのムード照明、装飾照明などに幅広く使用できます。<br>□商品仕様<br>●入り数:1個<br>●タイプ:5W<br>●カラー:クリア<br>●口金:E17<br>●消費電力:5W<br>●電圧:110V<br>●寿命:約2000時間<br>●バルブ径:50mm<br>●全長:72mm<br>●パッケージ寸法:W6.0×H15.0×D5.0cm<br>●質量:19g,エルパ ミニボール球 E17口金 5W クリア 1個入り G-804H(C) [G804HC]：エディオン　楽天市場店,エルパ ミニボール球 E17口金 5W クリア 1個入り G-804H(C) [G804HC],装飾照明に最適。。エルパ ミニボール球 E17口金 5W クリア 1個入り G-804H(C) [G804HC][rn]
11-21411,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087006854_ll.jpg?fitin=700:700,184.0000,,インテリア・寝具・収納 > ライト・照明 > その他,エルパ ミニボール球 E26口金 40W クリア 1個入り G-81H(C) [G81HC],装飾照明に最適。,□商品説明<br>●住宅、店舗、ホテルなどのムード照明、装飾照明などに幅広く使用できます。<br>□商品仕様<br>●入り数:1個<br>●タイプ:40W<br>●カラー:クリア<br>●口金:E26<br>●消費電力:40W<br>●電圧:100/110V<br>●寿命:約1500時間<br>●バルブ径:50mm<br>●全長:72mm<br>●パッケージ寸法:W6.0×H15.0×D5.0cm<br>●質量:22g,エルパ ミニボール球 E26口金 40W クリア 1個入り G-81H(C) [G81HC]：エディオン　楽天市場店,エルパ ミニボール球 E26口金 40W クリア 1個入り G-81H(C) [G81HC],装飾照明に最適。。エルパ ミニボール球 E26口金 40W クリア 1個入り G-81H(C) [G81HC][rn]
11-21412,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087152933_ll.jpg?fitin=700:700,148.8000,,インテリア・寝具・収納 > ライト・照明 > その他,エルパ ミニボール球 E17口金 60W クリア 1個入り G-805H(C) [G805HC],装飾照明に最適。,□商品説明<br>●住宅、店舗、ホテルなどのムード照明、装飾照明などに幅広く使用できます。<br>□商品仕様<br>●入り数:1個<br>●タイプ:60W<br>●カラー:クリア<br>●口金:E17<br>●消費電力:60W<br>●電圧:100/110V<br>●寿命:約2000時間<br>●バルブ径:50mm<br>●全長:72mm<br>●パッケージ寸法:W6.0×H15.0×D5.0cm<br>●質量:19g,エルパ ミニボール球 E17口金 60W クリア 1個入り G-805H(C) [G805HC]：エディオン　楽天市場店,エルパ ミニボール球 E17口金 60W クリア 1個入り G-805H(C) [G805HC],装飾照明に最適。。エルパ ミニボール球 E17口金 60W クリア 1個入り G-805H(C) [G805HC][rn]
11-21413,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087006847_ll.jpg?fitin=700:700,189.6000,,インテリア・寝具・収納 > ライト・照明 > その他,エルパ ミニボール球 E26口金 25W ホワイト 1個入り G-80H(W) [G80HW],装飾照明に最適。,□商品説明<br>●住宅、店舗、ホテルなどのムード照明、装飾照明などに幅広く使用できます。<br>□商品仕様<br>●入り数:1個<br>●タイプ:25W<br>●カラー:ホワイト<br>●口金:E26<br>●消費電力:25W<br>●電圧:100/110V<br>●寿命:約1500時間<br>●バルブ径:50mm<br>●全長:72mm<br>●パッケージ寸法:W6.0×H15.0×D5.0cm<br>●質量:22g,エルパ ミニボール球 E26口金 25W ホワイト 1個入り G-80H(W) [G80HW]：エディオン　楽天市場店,エルパ ミニボール球 E26口金 25W ホワイト 1個入り G-80H(W) [G80HW],装飾照明に最適。。エルパ ミニボール球 E26口金 25W ホワイト 1個入り G-80H(W) [G80HW][rn]
11-21414,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_076/4966307330249_ll.jpg?fitin=700:700,584.0000,,インテリア・寝具・収納 > ライト・照明 > その他,ヤザワ トラベル除菌ライト ホワイト TVR13WH [TVR13WH],,□商品説明<br>●コンパクトで持ち運び便利です。<br>●※皮膚やペット、食べ物などには、使用できません。<br>□商品仕様<br>●光源:UV-C殺菌管使用<br>●電源:単4乾電池×4本(別売)<br>●電池寿命:約8000時間(アルカリ電池使用時)<br>●消費電力:約0.5W<br>●材質:ABS樹脂<br>●本体寸法:W4.8×H13.0×D3.4cm<br>●本体質量:約61g,ヤザワ トラベル除菌ライト ホワイト TVR13WH [TVR13WH]：エディオン　楽天市場店,ヤザワ トラベル除菌ライト ホワイト TVR13WH [TVR13WH],ヤザワ トラベル除菌ライト ホワイト TVR13WH [TVR13WH][rn]
11-21415,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_075/4966307172290_ll.jpg?fitin=700:700,528.0000,,インテリア・寝具・収納 > ライト・照明 > その他,ヤザワ LEDミニプッシュライト シルバー PR5SV [PR5SV],,□商品説明<br>●LEDを使用しているので、長寿命で消費電力も少なく大変経済的です。<br>●レンズを押すだけで点灯するワンタッチ操作です。<br>●ベッドサイドやクローゼットなどのちょっとした明かりが欲しい場所に最適です。<br>□商品仕様<br>●光源:高輝度白色LED×1灯<br>●使用電源:単4形乾電池×4本(別売)<br>●電池寿命:連続点灯約50時間(アルカリ乾電池使用時)<br>●寸法:直径8.4×H3.3cm<br>●質量:52g,ヤザワ LEDミニプッシュライト シルバー PR5SV [PR5SV]：エディオン　楽天市場店,ヤザワ LEDミニプッシュライト シルバー PR5SV [PR5SV],ヤザワ LEDミニプッシュライト シルバー PR5SV [PR5SV][rn]
