11-107901,http://tshop.r10s.jp/brico/cabinet/97/4977292114097_1.jpg?fitin=700:700,162.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,【メール便可】藤原産業 SK11スムースヘラ 150ｍｍ,,"用途<br>
のり付け・パテ付け・充填剤・汚れ落とし・ひび割れ補修<br>
<br>
機能・特徴<br>
耐溶剤性にも優れています。<br>
<br>
仕様<br>
●サイズ：150mm<br>",【メール便可】藤原産業 SK11スムースヘラ 150ｍｍ：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】藤原産業 SK11スムースヘラ 150ｍｍ,【メール便可】藤原産業 SK11スムースヘラ 150ｍｍ[rn]
11-107902,http://tshop.r10s.jp/brico/cabinet/10/4977292114110_1.jpg?fitin=700:700,134.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,【メール便可】藤原産業 SK11 カーボンスクレーパ40ｍｍ,,"用途<br>
フローリング・大理石の床・石材・金属・壁等の汚れ落とし<br>
<br>
機能・特徴<br>
炭素入りのため、通常のプラスチックヘラより強固で長持ちします。<br>
キズを付けたくない箇所の汚れ落としに最適です。<br>
金属ヘラでは傷が心配な箇所にご使用ください。<br>
<br>
仕様<br>
●サイズ：40mm",【メール便可】藤原産業 SK11 カーボンスクレーパ40ｍｍ：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】藤原産業 SK11 カーボンスクレーパ40ｍｍ,【メール便可】藤原産業 SK11 カーボンスクレーパ40ｍｍ[rn]
11-107903,http://tshop.r10s.jp/brico/cabinet/56/4977292167956_1.jpg?fitin=700:700,624.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,【メール便可〒】藤原産業 SK11 ステンスクレーパー薄刃100 SWS-4,,"用途<br>
ペンキはがし、塗料、接着剤などの撹拌<br>
<br>
機能・特徴<br>
手になじむ木製ハンドルです。<br>
<br>
仕様<br>
●刃幅：100mm<br>
●タイプ：薄刃<br>
<br>
注意事項<br>
刃先は鋭利で危険ですので、取扱いには充分注意してください。<br>
作業中は、安全メガネや手袋を着用してください。<br>
コテ等に使用しないでください。<br>",【メール便可〒】藤原産業 SK11 ステンスクレーパー薄刃100 SWS-4：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可〒】藤原産業 SK11 ステンスクレーパー薄刃100 SWS-4,【メール便可〒】藤原産業 SK11 ステンスクレーパー薄刃100 SWS-4[rn]
11-107904,http://tshop.r10s.jp/brico/cabinet/32/05079438.jpg?fitin=700:700,491.2000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,アサヒペン カベ用コンクリートひび割れ補修材 グレー 200ml W002,,"≪硬化時間≫<br>
夏期　約4時間　冬期　約6時間<br>
深いひび割れ硬化時間　約30時間<br>
≪施工量≫<br>
約5.3m（6mm巾で6mm深さのひび割れ補修時）<br><br>
【特長】<br>
●パウチ容器なので、補修箇所に直接手で中身を押し出して使えます。<br>
●密着力が強く、耐久性抜群な樹脂モルタルです。<br>
●屋内外に使用でき、補修後、水性塗料が塗れます。<br><br>
【用途】<br>
■コンクリート壁　■モルタル壁　■レンガ壁　■壁面の岩・石など<br>
・屋内外のコンクリート・モルタル・レンガ・岩・石などのひび割れ（9mm幅、9mm深さ以下）の補修材です。<br>
<font color=""#ff0000"">※床面に使用しないでください。<br>
※絶えず水がかかったり水につかったりするところや、いつも湿っているところには適しません。</font>",アサヒペン カベ用コンクリートひび割れ補修材 グレー 200ml W002：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントアサヒペン カベ用コンクリートひび割れ補修材 グレー 200ml W002,自分でできる、簡単ワンタッチ補修材　。アサヒペン カベ用コンクリートひび割れ補修材 グレー 200ml W002[rn]
11-107905,http://tshop.r10s.jp/brico/cabinet/03/4973987510403_1.jpg?fitin=700:700,110.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,【メール便可〒】SAN-EI 三栄水栓 ゴム栓 PH25-5,,"■上辺22mm×下辺18.5mm×高さ23.5mm<br>
■水道水用<br>
<br>
材質：NBR<br>
最高使用温度：80℃<br>
使用流体：上水道水<br>
<br>
【注意】<br>
※食品、ガス、薬品、電気、油（石油品、ガソリン、軽油、灯油など）関係の器具には絶対に使用しないでください。<br>
※白く変色することがありますが、使用上問題ありません。",【メール便可〒】SAN-EI 三栄水栓 ゴム栓 PH25-5：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可〒】SAN-EI 三栄水栓 ゴム栓 PH25-5,水栓部品。。【メール便可〒】SAN-EI 三栄水栓 ゴム栓 PH25-5[rn]
11-107906,http://tshop.r10s.jp/brico/cabinet/79/4977292117579_1.jpg?fitin=700:700,518.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,藤原産業 珪藻土用仕上鏝 210ＭＭ,,"用途<br>
珪藻土の塗り付け、仕上げ塗り<br>
<br>
機能・特徴<br>
プラスチック製で手入れが簡単です。<br>
珪藻土の塗り付け、仕上げが簡単に出来ます。<br>
<br>
仕様<br>
●サイズ：210mm<br>
<br>
注意事項<br>
作業箇所にあったコテを使用ください。柄及びコテ身にガタツキがある場合は使用しないでください。<br>
作業が終わったらすぐに使った道具を水洗いして下さい。<br>
保管の際は本体上に重量物を乗せないで下さい。コテが傷む恐れがあります。<br>",藤原産業 珪藻土用仕上鏝 210ＭＭ：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント藤原産業 珪藻土用仕上鏝 210ＭＭ,藤原産業 珪藻土用仕上鏝 210ＭＭ[rn]
11-107907,http://tshop.r10s.jp/brico/cabinet/34/05171941_1.jpg?fitin=700:700,491.2000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,アサヒペン タイル・木部・コンクリート接着補修材 ホワイト 200ml W006,,"≪硬化時間≫<br>
初期密着　約1～2時間<br>
最終硬化　約24～48時間<br>
≪施工量≫<br>
約60cm×60cm<br><br>
【特長】<br>
●タイル、木部、コンクリートの割れ、欠けなどの接着補修に適しています。<br>
●接着力、耐水性、耐候性に優れています。<br>
●水性なので臭いが少なく、火気の心配もありません。<br>
●接着面に多少の凹凸があっても接着できます。<br>
●ネジや釘が使用できない個所への接着が可能です。<br><br>
【用途】<br>
■タイル　■木部　■レンガ　■コンクリート・モルタル<br>
・タイル、木部、レンガ、コンクリート、モルタルなどの割れや欠けの接着補修に。<br>
［接着できる材質］タイル、レンガ、木、コルク、コンクリート、石膏ボード、硬質断熱ボード、発泡スチロール<br>
［接着できない材質］ポリエチレン、ポリプロピレン、フッ素樹脂、シリコン樹脂、軟質塩ビ、ガラス、ゴム<br>
<font color=""#ff0000"">※床面に使用しないでください。<br>
※絶えず水がかかったり水につかったりするところや、いつも湿っているところには適しません。<br>
※必ず両面あるいは片面がコンクリート・木材など吸い込みのある材質にご使用ください。<br>
　 吸い込みのない材質（金属・プラスチックなど）同士の接着はできません。<br>
※貴金属や高価格品の接着はしないでください。</font>",アサヒペン タイル・木部・コンクリート接着補修材 ホワイト 200ml W006：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントアサヒペン タイル・木部・コンクリート接着補修材 ホワイト 200ml W006,自分でできる、簡単ワンタッチ補修材　。アサヒペン タイル・木部・コンクリート接着補修材 ホワイト 200ml W006[rn]
11-107908,http://tshop.r10s.jp/brico/cabinet/32/02712130.jpg?fitin=700:700,214.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,【メール便可】WAKI 和気産業 フェルトパッド 濃茶 角25mm FU-611 8個入 ハードタイプ,,"【特長】<br>
●フローリング床ですべりやすい高密度ウールのフェルトです。<br>
●イス等を動かすときのキズや衝撃音を防ぎます。<br>
●粘着タイプで簡単に貼ることができます<br><br>
【用途】<br>
●テーブルやイスの脚に<br>
●オーディオなどの下に<br>
●花瓶などの小物の下に",【メール便可】WAKI 和気産業 フェルトパッド 濃茶 角25mm FU-611 8個入 ハードタイプ：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】WAKI 和気産業 フェルトパッド 濃茶 角25mm FU-611 8個入 ハードタイプ,家具や床のキズ・衝撃音防止に　。【メール便可】WAKI 和気産業 フェルトパッド 濃茶 角25mm FU-611 8個入 ハードタイプ[rn]
11-107909,http://tshop.r10s.jp/brico/cabinet/32/03011157.jpg?fitin=700:700,224.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,【メール便可】WAKI 和気産業 フェルトパッド 濃茶 丸22mm FU-603 8個入 ハードタイプ,,"【特長】<br>
●フローリング床ですべりやすい高密度ウールのフェルトです。<br>
●イス等を動かすときのキズや衝撃音を防ぎます。<br>
●粘着タイプで簡単に貼ることができます<br><br>
【用途】<br>
●テーブルやイスの脚に<br>
●オーディオなどの下に<br>
●花瓶などの小物の下に",【メール便可】WAKI 和気産業 フェルトパッド 濃茶 丸22mm FU-603 8個入 ハードタイプ：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】WAKI 和気産業 フェルトパッド 濃茶 丸22mm FU-603 8個入 ハードタイプ,家具や床のキズ・衝撃音防止に　。【メール便可】WAKI 和気産業 フェルトパッド 濃茶 丸22mm FU-603 8個入 ハードタイプ[rn]
11-107910,http://tshop.r10s.jp/brico/cabinet/34/4973987910227_1.jpg?fitin=700:700,130.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,【メール便可】SAN-EI　三栄水栓　補修ユニオンパッキン　PP40-24×19　直径24mm　内径19mm　2個入,,"●サイズをお確かめください。使用したパッキンはやや大きくなっている場合があります。<br>
●使用可能流体：水道水および飲用可能な井戸水<br><br>
材質：ニトリルゴム（NBR）<br>
適用温度：-20～+80（℃）<br><br>
＜注意＞<br>
※石油・電気・薬品・ガス等の器具への使用及び直射日光のもとでの使用と保存はさけてください。<br><br>
※こちらの商品は6個まで1メール便での発送が可能です。",【メール便可】SAN-EI　三栄水栓　補修ユニオンパッキン　PP40-24&times;19　直径24mm　内径19mm　2個入：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】SAN-EI　三栄水栓　補修ユニオンパッキン　PP40-24&times;19　直径24mm　内径19mm　2個入,水道水および飲用可能な井戸水への使用に！。【メール便可】SAN-EI　三栄水栓　補修ユニオンパッキン　PP40-24&times;19　直径24mm　内径19mm　2個入[rn]
11-107911,http://tshop.r10s.jp/brico/cabinet/34/4973987910166_1.jpg?fitin=700:700,105.6000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,【メール便可】SAN-EI 三栄水栓 補修ユニオンパッキン PP40-16×12 直径16mm 内径12mm 2個入,,"●サイズをお確かめください。使用したパッキンはやや大きくなっている場合があります。<br>
●使用可能流体：水道水および飲用可能な井戸水<br><br>
材質：ニトリルゴム（NBR）<br>
適用温度：-20～+80（℃）<br><br>
＜注意＞<br>
※石油・電気・薬品・ガス等の器具への使用及び直射日光のもとでの使用と保存はさけてください。<br><br>
※こちらの商品は6個まで1メール便での発送が可能です。",【メール便可】SAN-EI 三栄水栓 補修ユニオンパッキン PP40-16&times;12 直径16mm 内径12mm 2個入：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】SAN-EI 三栄水栓 補修ユニオンパッキン PP40-16&times;12 直径16mm 内径12mm 2個入,水道水および飲用可能な井戸水への使用に！。【メール便可】SAN-EI 三栄水栓 補修ユニオンパッキン PP40-16&times;12 直径16mm 内径12mm 2個入[rn]
