11-91201,http://tshop.r10s.jp/autoparts-agency/cabinet/tuning82/apw-516_001.jpg?fitin=700:700,440.0000,,花・ガーデン・DIY > ガーデニング・農業 > 散水・潅水用具 > その他,AP 2IN1 ホース掛け APW-516,,"<img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/images/shipfree_tannoki.gif"" alt=""送料無料""><br><br>入数：1個<br><br>ホースホルダー<br><br>水道の蛇口に引っ掛ければホースを巻きつけて収納できるスグレ物です。<br>持ち手があるので楽に持ち運び可能なデザインです。<br><br>（サイズ）<br>縦×横×幅 265×105×100mm<br><br>■関連事項<br>ホースクランプ ホースホルダー ホースハンガー ホースリール 散水 ホース 収納 園芸 ガーデニング 散水パーツ Jフック 水まき 水やり ホース収納 園芸用品 ガーデニング用品 水道 蛇口 持ち運び プラスチック エアーホース 延長コード ロープ<br>■JAN<br>4582483659617",AP 2IN1 ホース掛け APW-516：オートパーツエージェンシー,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得カーパーツ オートパーツ 自動車部品 カー用品ブレーキパッド車高調キットマフラーエアコンフィルタードライブシャフトステアリングブーツバッテリーサスペンションエアフィルターAP 2IN1 ホース掛け APW-516,AP 2IN1 ホース掛け APW-516[rn]
11-91202,http://tshop.r10s.jp/autoparts-agency/cabinet/tuning82/apw-508_001.jpg?fitin=700:700,492.0000,,花・ガーデン・DIY > ガーデニング・農業 > 散水・潅水用具 > その他,AP 水道ホースクランプ APW-508,,"<img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/images/shipfree_tannoki.gif"" alt=""送料無料""><br><br>入数：1個<br><br>ホースの収納に便利！<br><br>水道の蛇口などに引っ掛けられます。<br>ねじや針などを通せる小さな穴がついています。<br>持ち手があるので楽にホースを運べます。<br>ホースをまくようにT字部分に穴を通すとホースを収納できます。<br><br>（サイズ）<br>縦×横 425×90mm<br><br>■関連事項<br>ホースクランプ ホースホルダー ホースハンガー ホースリール 散水 ホース 収納 園芸 ガーデニング 散水パーツ 水まき 水やり ホース収納 園芸用品 ガーデニング用品 水道 蛇口 持ち運び プラスチック ねじ 釘 エアーホース 延長コード ロープ<br>■JAN<br>4582483659655",AP 水道ホースクランプ APW-508：オートパーツエージェンシー,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得カーパーツ オートパーツ 自動車部品 カー用品ブレーキパッド車高調キットマフラーエアコンフィルタードライブシャフトステアリングブーツバッテリーサスペンションエアフィルターAP 水道ホースクランプ APW-508,AP 水道ホースクランプ APW-508[rn]
11-91203,http://tshop.r10s.jp/brico/cabinet/00181617/img56081919.jpg?fitin=700:700,704.0000,,花・ガーデン・DIY > ガーデニング・農業 > 散水・潅水用具 > その他,takagi タカギ 全自動洗濯機用 蛇口ニップル B488,,"■各メーカーの全自動洗濯機専用ホースに対応<br>
●蛇口適合サイズ：14mm～20mmまで<br>
※全自動洗濯機への接続には全自動洗濯機専用ホースを使用してください。",takagi タカギ 全自動洗濯機用 蛇口ニップル B488：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントtakagi タカギ 全自動洗濯機用 蛇口ニップル B488,各メーカーの全自動洗濯機専用ホースに対応。takagi タカギ 全自動洗濯機用 蛇口ニップル B488[rn]
11-91204,http://tshop.r10s.jp/brico/cabinet/25/4991945017825_1.jpg?fitin=700:700,2384.0000,,花・ガーデン・DIY > ガーデニング・農業 > 散水・潅水用具 > その他,スター電器製造 スズキット コーナークランプ SWC-900,,"用途<br>
材料の固定や直角出しをするクランプ<br>
<br>
機能・特徴<br>
直角出しや垂直出しでの固定可能です。<br>
<br>
仕様<br>
●商品サイズ(約)幅200×高さ200×奥行60mm<br>
●重量(約)：1.1kg<br>",スター電器製造 スズキット コーナークランプ SWC-900：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントスター電器製造 スズキット コーナークランプ SWC-900,スター電器製造 スズキット コーナークランプ SWC-900[rn]
11-91205,http://tshop.r10s.jp/brico/cabinet/94/4977292220194_1.jpg?fitin=700:700,1296.0000,,花・ガーデン・DIY > ガーデニング・農業 > 散水・潅水用具 > その他,藤原産業 SK11 ミニジャッキ JS-1N,,"■小型・軽量なミニジャッキです。<br>
■室内の精密作業・敷居等の修復作業等。<br>
■小型・軽量で収納に便利です。<br>
<br>
●最低高さ：115mm<br>
●最高高さ：145mm<br>
●揚程：30mm<br>
●揚量：200kg<br>
●ネジ径：16mm<br>
●重量：470g<br>
<br>
※許容荷重以上では絶対に使用しないでください。<br>
※ジャッキは安定の良い平面に設置して下さい。<br>
※ジャッキの上げ下げの際は安定性の良い保持台で支えてください。<br>
※作業中は作業者以外の人を近付けないようにして下さい。",藤原産業 SK11 ミニジャッキ JS-1N：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント藤原産業 SK11 ミニジャッキ JS-1N,小型・軽量なミニジャッキです。。藤原産業 SK11 ミニジャッキ JS-1N[rn]
11-91206,http://tshop.r10s.jp/brico/cabinet/37/03166086-181737_1.jpg?fitin=700:700,10240.0000,,花・ガーデン・DIY > ガーデニング・農業 > 散水・潅水用具 > その他,【送料無料】テラダ 家庭用水中ポンプ SL-102 SL形 ファミリー 4975567181737,,"●小型軽量なので使いやすい、<br>
●池水の循環・散水・排水に<br>
●庭や植木の散水に<br>
●工場などの溜り水の排水に<br>
<br>
●標準付属品<br>
　ホースカップリングナット…1個<br>
　竹の子（15mm用）…1個(SL-52)<br>
　竹の子（15/25mm用）…2個(SL-102)<br>
　パッキン…1個<br>
　ホースバンド（15mm用）…1個(SL-52)<br>
　ホースバンド（25mm用）…1個(SL-102)<br>",【送料無料】テラダ 家庭用水中ポンプ SL-102 SL形 ファミリー 4975567181737：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【送料無料】テラダ 家庭用水中ポンプ SL-102 SL形 ファミリー 4975567181737,口径15mm、25ｍｍ対応。　。【送料無料】テラダ 家庭用水中ポンプ SL-102 SL形 ファミリー 4975567181737[rn]
11-91207,http://tshop.r10s.jp/brico/cabinet/27/4977292221627_1.jpg?fitin=700:700,2784.0000,,花・ガーデン・DIY > ガーデニング・農業 > 散水・潅水用具 > その他,藤原産業 E-Value ホームバイス 回転台付 100MM,,"用途<br>
金工作業、補修作業時の固定<br>
<br>
機能・特徴<br>
家庭のガレージや作業場に最適です。<br>
回転台付きで作業性がアップしました。<br>
アンビル付きです。<br>
<br>
仕様<br>
●口幅：100mm<br>
●口の開き：75mm<br>
●口の深さ：45mm<br>
●重量：4100g<br>
●アンビル面：25×40mm<br>
<br>
注意事項<br>
作業台にボルトで固定して使用してください。<br>",藤原産業 E-Value ホームバイス 回転台付 100MM：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント藤原産業 E-Value ホームバイス 回転台付 100MM,藤原産業 E-Value ホームバイス 回転台付 100MM[rn]
11-91208,http://tshop.r10s.jp/brico/cabinet/94/4977292224994_1.jpg?fitin=700:700,784.0000,,花・ガーデン・DIY > ガーデニング・農業 > 散水・潅水用具 > その他,藤原産業 SK11 ホビーバイス V-2N,,"用途<br>
小物の加工、彫金などの小細工作業<br>
<br>
機能・特徴<br>
アルミ合金製で軽量です。<br>
作業台やテーブルに固定してお使い下さい。<br>
厚さ25mmまでの作業台に取付らます。<br>
<br>
仕様<br>
●口の開き：40mm<br>
●口巾：60mm<br>
●口の深さ：28mm<br>
●重量：410g<br>",藤原産業 SK11 ホビーバイス V-2N：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント藤原産業 SK11 ホビーバイス V-2N,藤原産業 SK11 ホビーバイス V-2N[rn]
11-91209,http://tshop.r10s.jp/brico/cabinet/iroiro3/img56420920.jpg?fitin=700:700,1374.4000,,花・ガーデン・DIY > ガーデニング・農業 > 散水・潅水用具 > その他,takagi タカギ メタルガンL2 G134,,"■レバー操作で、キリからストレートまで水の出方が自在に調節できる頑丈なノズルです。<br>
■庭の水まき、植木のお手入れ、洗車等に便利です。<br><br>
〔つまみ〕<br>
レバーを握り、ストッパーを起こしてレバーにセットすれば連続的に散水できます。<br>
〔ストッパー〕<br>
レバーを握り、ストッパーを起こしてレバーにセットすれば連続的に散水できます。<br>
〔ホースバンド〕<br>
ホースバンドで本商品ノズル以外のものを接続する場合、ホース外径12mm～22mmのものにご使用できます。<br><br>
【適合ホース（内径）】15mm-18mm<br>
※ホースのふくれや破裂を防止する耐圧ホースをご使用ください。<br><br>
※蛇口からホースが外れることを防止するパチット蛇口（G028）のご利用をお勧めします。<br><br>
≪商品仕様≫<br>
用途：一般家庭での屋外散水用<br>
耐熱温度：60℃<br>
原料樹脂：塩化ビニル<br>
金属材料：亜鉛ダイキャスト合金、鋼Crメッキ、ステンレス鋼、しんちゅう<br>
ゴム材料：EPDM",takagi タカギ メタルガンL2 G134：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントtakagi タカギ メタルガンL2 G134,takagi・タカギ・メタルガンL2・G134。takagi タカギ メタルガンL2 G134[rn]
11-91210,http://tshop.r10s.jp/brico/cabinet/71/04999546-032629_1.jpg?fitin=700:700,1048.0000,,花・ガーデン・DIY > ガーデニング・農業 > 散水・潅水用具 > その他,takagi タカギ パチットスマートノズルＮ QGNX213N12,,"■ホース接続がワンタッチで行えるコネクター付【φ12～φ15対応】<br>
■新設計の握りやすいグリップ+かんたん便利なワンクリックレバー<br>
■選べる4つの水形・ シャワー・ ジョロ・ ストレート・ キリ&nbsp;<br>
■商品サイズ：幅135mm　高さ243mm　奥行き44mm
<br>",takagi タカギ パチットスマートノズルＮ QGNX213N12：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントtakagi タカギ パチットスマートノズルＮ QGNX213N12,takagi タカギ パチットスマートノズルＮ QGNX213N12[rn]
11-91211,http://tshop.r10s.jp/brico/cabinet/36/04999553-032636_1.jpg?fitin=700:700,1048.0000,,花・ガーデン・DIY > ガーデニング・農業 > 散水・潅水用具 > その他,takagi タカギ スリムパチットスマートノズルＮ QGNX213N32,,"■コンパクトリール、NANOシリーズに最適、スリムコネクター付属(φ7.5～φ9対応)<br>
■新設計の握りやすいグリップ+かんたん便利なワンクリックレバー<br>
■選べる4つの水形・ シャワー・ ジョロ・ ストレート・ キリ&nbsp;<br>
■商品サイズ：商品サイズ：幅135mm　高さ243mm　奥行き44mm

<br>",takagi タカギ スリムパチットスマートノズルＮ QGNX213N32：ホームセンターブリコ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントtakagi タカギ スリムパチットスマートノズルＮ QGNX213N32,takagi タカギ スリムパチットスマートノズルＮ QGNX213N32[rn]
