11-24401,,1060.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　樹脂用研磨材　１５１Ｘ４９Ｘ２７【TRK-150】(3287572) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●バフ目が非常に少なく、透明用樹脂の仕上げなどにも適しています。<br>●樹脂（プラスチック、アクリル、セルロイドなど）の光沢仕上げ用です。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　樹脂用研磨材　１５１Ｘ４９Ｘ２７【TRK-150】(3287572) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　樹脂用研磨材　１５１Ｘ４９Ｘ２７【TRK-150】(3287572) 受注単位1,(3287572)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　樹脂用研磨材　１５１Ｘ４９Ｘ２７【TRK-150】(3287572) 受注単位1[rn]
11-24402,,1762.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒柳瀬/ヤナセ　ノークロム３６　５５ｘ１３０ｘ４０【YD-36】(4050177) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●バフを固まらせることなく脱脂性に優れています。",『カード対応OK！』■〒柳瀬/ヤナセ　ノークロム３６　５５ｘ１３０ｘ４０【YD-36】(4050177) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒柳瀬/ヤナセ　ノークロム３６　５５ｘ１３０ｘ４０【YD-36】(4050177) 受注単位1,作業用品\研削研磨用品\グラインダー用研磨材。『カード対応OK！』■〒柳瀬/ヤナセ　ノークロム３６　５５ｘ１３０ｘ４０【YD-36】(4050177) 受注単位1[rn]
11-24403,http://tshop.r10s.jp/clover9608/cabinet/pb1/t010002606613.jpg?fitin=700:700,3684.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＧＰサンダーペーパー　ねじ込み式　Φ１００　５個入　４０＃【GPSP10025#40 (5ｺｲﾘ)】(1146203) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●一般金属用です。弾性があり、ディスクペーパー（平面使用）としても、フラップホイール（側面使用）としても使用できます。研磨布と研磨布の間が多少開いているため、目づまりが少なく最後まで使用できます。<br>●曲面にピッタリフィットします。<br>●直接ねじ込み式です。<br>●ひとつひとつ手植えし、かしめたプロ用研磨材です。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＧＰサンダーペーパー　ねじ込み式　Φ１００　５個入　４０＃【GPSP10025#40 (5ｺｲﾘ)】(1146203) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＧＰサンダーペーパー　ねじ込み式　Φ１００　５個入　４０＃【GPSP10025#40 (5ｺｲﾘ)】(1146203) 受注単位1,(1146203)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＧＰサンダーペーパー　ねじ込み式　Φ１００　５個入　４０＃【GPSP10025#40 (5ｺｲﾘ)】(1146203) 受注単位1[rn]
11-24404,http://tshop.r10s.jp/clover9608/cabinet/pb1/t010002606614.jpg?fitin=700:700,3445.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＧＰサンダーペーパー　ねじ込み式　Φ８０　５個入　１５０＃【GPSP8025#150 (5ｺｲﾘ)】(1146157) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●一般金属用です。弾性があり、ディスクペーパー（平面使用）としても、フラップホイール（側面使用）としても使用できます。研磨布と研磨布の間が多少開いているため、目づまりが少なく最後まで使用できます。<br>●曲面にピッタリフィットします。<br>●直接ねじ込み式です。<br>●ひとつひとつ手植えし、かしめたプロ用研磨材です。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＧＰサンダーペーパー　ねじ込み式　Φ８０　５個入　１５０＃【GPSP8025#150 (5ｺｲﾘ)】(1146157) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＧＰサンダーペーパー　ねじ込み式　Φ８０　５個入　１５０＃【GPSP8025#150 (5ｺｲﾘ)】(1146157) 受注単位1,(1146157)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＧＰサンダーペーパー　ねじ込み式　Φ８０　５個入　１５０＃【GPSP8025#150 (5ｺｲﾘ)】(1146157) 受注単位1[rn]
11-24405,,54864.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ベッセル【VE-6000P】(7545347) 電動ドライバー　ＶＥ‐６０００Ｐ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●グリップは振動を吸収するゲルパッド付きで持ちやすく、疲れにくくなっています。（エルゴノミックデザイン）<br>●カーボンブラシの交換が不要でメンテナンスフリーです。<br>●両頭ビットが使えます。<br>●ブラシレスモーター採用で長寿命かつ低騒音です。<br>●モーターは、スロットレス構造でコギングがないスムーズな回転です。<br><br>●連続した組立やネジ締め作業に。<br><br>●出力トルク(N・m)：1.6～4.5<br>●適合ねじ(mm)小ねじ：M3.5～5.0<br>●適合ねじ(mm)タッピンねじ：≦4<br>●消費電力(W)：AC100V 50／60Hz 120<br>●全長(mm)：290<br>●コード長さ(m)：2.5<br>●無負荷回転速度(min[[の-1乗]])：1000<br><br>●トルク調整リング：16段階×8目盛<br>●ケーブル長：2.5m<br>●PSE規格<br>●プッシュスタート式 <br>●電源：ACタイプ <br>●定格：AC100V 50／60Hz 120W <br>●付属ビット：ベッセル MA14  +2×65H 2本 <br>●RoHS対応<br><br>●PC+エラストマー<br>",『カード対応OK！』■〒ベッセル【VE-6000P】(7545347) 電動ドライバー　ＶＥ‐６０００Ｐ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ベッセル【VE-6000P】(7545347) 電動ドライバー　ＶＥ‐６０００Ｐ 受注単位1,作業用品\電動工具・油圧工具\ 電動ドライバー。『カード対応OK！』■〒ベッセル【VE-6000P】(7545347) 電動ドライバー　ＶＥ‐６０００Ｐ 受注単位1[rn]
11-24406,http://tshop.r10s.jp/clover9608/cabinet/pb6/t010004577761.jpg?fitin=700:700,16594.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　電動ドライバー　プッシュスタート式　標準スピード型　１１０【TED-110P】(2791722) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●精密小ねじから一般小ねじまで幅広い用途をカバーします。<br>●ワイドな出力トルク範囲ですので、幅広いトルク範囲で使用できます。<br>●静電気防止対策としてビットアースを使用しています。<br>●電磁波、電気ノイズによる他機器への影響をシャットアウトするEMC対策を採用しています。<br>●作業しやすい正逆スイッチ付です。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　電動ドライバー　プッシュスタート式　標準スピード型　１１０【TED-110P】(2791722) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　電動ドライバー　プッシュスタート式　標準スピード型　１１０【TED-110P】(2791722) 受注単位1,(2791722)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　電動ドライバー　プッシュスタート式　標準スピード型　１１０【TED-110P】(2791722) 受注単位1[rn]
11-24407,,53136.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ベッセル【VE-4000P】(7545291) 電動ドライバー　ＶＥ‐４０００Ｐ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●グリップは振動を吸収するゲルパッド付きで持ちやすく、疲れにくくなっています。（エルゴノミックデザイン）<br>●カーボンブラシの交換が不要でメンテナンスフリーです。<br>●両頭ビットが使えます。(VE-3000は除く)<br>●ブラシレスモーター採用で長寿命かつ低騒音です。<br>●モーターは、スロットレス構造でコギングがないスムーズな回転です。<br><br>●連続した組立やネジ締め作業に。<br><br>●出力トルク(N・m)：0.3～1.5<br>●適合ねじ(mm)小ねじ：M2.3～3.0<br>●適合ねじ(mm)タッピンねじ：1.6～2.6<br>●消費電力(W)：ＤC32V 55<br>●全長(mm)：250<br>●コード長さ(m)：2<br>●無負荷回転速度(min[[の-1乗]])：HI：2000<br><br>●トルク調整リング：16段階×8目盛<br>●ケーブル長：2m<br>●RoHS対応<br>●プッシュスタート式 <br>●電源：DCタイプ <br>●定格：DC32V 55W  <br>●付属ビット：ベッセル B36  (+)1×70／(+)2×70 各1本<br><br>●PC+エラストマー<br>",『カード対応OK！』■〒ベッセル【VE-4000P】(7545291) 電動ドライバー　ＶＥ‐４０００Ｐ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ベッセル【VE-4000P】(7545291) 電動ドライバー　ＶＥ‐４０００Ｐ 受注単位1,作業用品\電動工具・油圧工具\ 電動ドライバー。『カード対応OK！』■〒ベッセル【VE-4000P】(7545291) 電動ドライバー　ＶＥ‐４０００Ｐ 受注単位1[rn]
11-24408,,47369.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ハイオス/ハイオス　ブラシレス電動ドライバー【BL-7000】(2901650) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●ブラシレスモーターの採用で電子部品に影響を与える物質の排気がありません。<br>●連続使用してもモーターの発熱はほとんどありません。",『カード対応OK！』■〒ハイオス/ハイオス　ブラシレス電動ドライバー【BL-7000】(2901650) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ハイオス/ハイオス　ブラシレス電動ドライバー【BL-7000】(2901650) 受注単位1,作業用品\電動工具・油圧工具\電動ドライバー。『カード対応OK！』■〒ハイオス/ハイオス　ブラシレス電動ドライバー【BL-7000】(2901650) 受注単位1[rn]
11-24409,http://tshop.r10s.jp/clover9608/cabinet/pb6/t010004577742.jpg?fitin=700:700,16594.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　電動ドライバー　レバースタート式　標準スピード型　１１０【TED-110L】(2791757) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●精密小ねじから一般小ねじまで幅広い用途をカバーします。<br>●ワイドな出力トルク範囲ですので、幅広いトルク範囲で使用できます。<br>●静電気防止対策としてビットアースを使用しています。<br>●電磁波、電気ノイズによる他機器への影響をシャットアウトするEMC対策を採用しています。<br>●作業しやすい正逆スイッチ付です。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　電動ドライバー　レバースタート式　標準スピード型　１１０【TED-110L】(2791757) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　電動ドライバー　レバースタート式　標準スピード型　１１０【TED-110L】(2791757) 受注単位1,(2791757)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　電動ドライバー　レバースタート式　標準スピード型　１１０【TED-110L】(2791757) 受注単位1[rn]
11-24410,,30384.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒中村製作所/カノン　トランス接続タイプレバースタート式電動ドライバー２ＫＤー３００【2KD-300】(2503115) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●小型でグリップ径29.5mmと握りやすい仕様となっています。（2KDシリーズ）<br>●高性能モーターの採用と独自のドライバー内部の空調により連続使用しても発熱しません。",『カード対応OK！』■〒中村製作所/カノン　トランス接続タイプレバースタート式電動ドライバー２ＫＤー３００【2KD-300】(2503115) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒中村製作所/カノン　トランス接続タイプレバースタート式電動ドライバー２ＫＤー３００【2KD-300】(2503115) 受注単位1,作業用品\電動工具・油圧工具\電動ドライバー。『カード対応OK！』■〒中村製作所/カノン　トランス接続タイプレバースタート式電動ドライバー２ＫＤー３００【2KD-300】(2503115) 受注単位1[rn]
11-24411,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005423612.jpg?fitin=700:700,945.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒イチグチ/ＢＳ　ＢＳネジタル－デライトＵ型ホイル（六角軸）　５０Ｘ４０／６．３　＃４００【86602】(4103904) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●特殊繊維に砥粒を含浸させていますので、簡単に艶出しができます。<br>●六角軸1本同梱しています。",『カード対応OK！』■〒イチグチ/ＢＳ　ＢＳネジタル&minus;デライトＵ型ホイル（六角軸）　５０Ｘ４０／６．３　＃４００【86602】(4103904) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒イチグチ/ＢＳ　ＢＳネジタル&minus;デライトＵ型ホイル（六角軸）　５０Ｘ４０／６．３　＃４００【86602】(4103904) 受注単位1,作業用品\研削研磨用品\ナイロン軸付ホイール。『カード対応OK！』■〒イチグチ/ＢＳ　ＢＳネジタル&minus;デライトＵ型ホイル（六角軸）　５０Ｘ４０／６．３　＃４００【86602】(4103904) 受注単位1[rn]
