11-135801,http://tshop.r10s.jp/nakanotetsu/cabinet/keito/img56513768.jpg?fitin=700:700,760.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,【オリムパス】エミーグランデ　50ｇ玉巻（731～901番まで）【手芸材料・手あみ】,全45色・100年の実績,"<font color=""#cc0066"">最高級のエジプト綿へのこだわり。上質なエジプト綿の中でも、細く、長く、しなやかで優れた光沢をもつ超長綿を厳選して使用。<br>一世紀にわたる綿糸作りの実績と経験をもとに、編みやすさ・美しい光沢感・風合いの良さなど上質素材の魅力を最大限に引き出す製法で、原糸から仕上げまで一貫した国内生産。</font><br><br>45色の色数をとりそろえ小物からウエアまで幅広くご使用頂けます。<br><br>*素材：綿100％<br>*内容：1玉：50g玉巻(約218m)<br>*レース針：0号～<br>*かぎ針：2／0号<br>*標準使用糸量：婦人用ベスト５玉<br><br>*注意*<br>画面上と実物では多少色具合が異なって見える場合もございます。また、注文が集中した場合など、発送が遅れたり在庫切れで販売できなくなる可能性がございます。ご了承ください。<br>
※こちらの商品は宅配便か定型外郵便での発送となります。定型外郵便をご希望の方はご注文の際にその旨お書き添え下さい。量によっては宅配便となることもございますのであらかじめご了承下さい。<br>
※生産ロットによって多少色味が異なることがあります。",【オリムパス】エミーグランデ　50ｇ玉巻（731～901番まで）【手芸材料・手あみ】：ホビー家コテツ,リバティ生地LIBERTYechinoソレイアードKOKKAnaniIROYUWAマジックテープバイアステープリネンフェルト羊毛入園入学ウェディングミシンUSAコットンカットクロス毛糸クロバーハマナカ【オリムパス】エミーグランデ　50ｇ玉巻（731～901番まで）【手芸材料・手あみ】,全45色・100年の実績。【オリムパス】エミーグランデ　50ｇ玉巻（731～901番まで）【手芸材料・手あみ】[rn]
11-135802,http://tshop.r10s.jp/nakanotetsu/cabinet/keito/olympus_colors_b.jpg?fitin=700:700,200.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,【オリムパス】エミーグランデ(カラーズ)　10ｇ玉巻【手芸材料・手あみ】,26色・100年の実績,"最高級のエジプト綿へのこだわり。上質なエジプト綿の中でも、細く、長く、しなやかで優れた光沢をもつ超長綿を厳選して使用。
一世紀にわたる綿糸作りの実績と経験をもとに、編みやすさ・美しい光沢感・風合いの良さなど上質素材の魅力を最大限に引き出す製法で、原糸から仕上げまで一貫した国内生産。

26色の色えんぴつのようなきれいな色合いをとりそろえアクセントカラーやコースターなどの小物作品にお薦めです。

*素材：綿100％
*内容：1玉：10g玉巻(約44m)
*レース針：0号～
*かぎ針：2／0号

*注意*
画面上と実物では多少色具合が異なって見える場合もございます。また、注文が集中した場合など、発送が遅れたり在庫切れで販売できなくなる可能性がございます。ご了承ください。
※こちらの商品は宅配便か定型外郵便での発送となります。定型外郵便をご希望の方はご注文の際にその旨お書き添え下さい。量によっては宅配便となることもございますのであらかじめご了承下さい。
※生産ロットによって多少色味が異なることがあります。",【オリムパス】エミーグランデ(カラーズ)　10ｇ玉巻【手芸材料・手あみ】：ホビー家コテツ,リバティ生地LIBERTYechinoソレイアードKOKKAnaniIROYUWAマジックテープバイアステープリネンフェルト羊毛入園入学ウェディングミシンUSAコットンカットクロス毛糸クロバーハマナカ【オリムパス】エミーグランデ(カラーズ)　10ｇ玉巻【手芸材料・手あみ】,26色・100年の実績。【オリムパス】エミーグランデ(カラーズ)　10ｇ玉巻【手芸材料・手あみ】[rn]
11-135803,http://tshop.r10s.jp/nakanotetsu/cabinet/keito/img57785497.jpg?fitin=700:700,344.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,【Hamanakaハマナカ】ハマナカ純毛中細（17～34）【秋冬手編み毛糸・手芸材料・手あみ】,配色しやすい色目、人気のかぎ針編みにも最適,"<font size=""3"" color=""#ff0000"">人気のかぎ針編み作品や機械編み作品に適したポピュラーな中細タイプ。<br>多色使いのモチーフ作品にも配色しやすい色目を揃えた展開です。<br><br></font>
<font color=""#FF0099"">
新色34番追加しました！</font><br><br>
*素材：ウール100％<br>*内容：40 g(160m) <br>
*棒針：3号（長編み）28～29目37～38段<br>*かぎ針：3/0号 25～26目12～12.5段<br><br>
※29番はグレーよりの黒、30番は黒になります。
<br><br>
*注意*<br>画面上と実物では多少色具合が異なって見える場合もございます。<br>
※こちらの商品は宅配便か定型外郵便での発送となります。定型外郵便をご希望の方はご注文の際にその旨お書き添え下さい。量によっては宅配便となることもございますのであらかじめご了承下さい。",【Hamanakaハマナカ】ハマナカ純毛中細（17～34）【秋冬手編み毛糸・手芸材料・手あみ】：ホビー家コテツ,リバティ生地LIBERTYechinoソレイアードKOKKAnaniIROYUWAマジックテープバイアステープリネンフェルト羊毛入園入学ウェディングミシンUSAコットンカットクロス毛糸クロバーハマナカ【Hamanakaハマナカ】ハマナカ純毛中細（17～34）【秋冬手編み毛糸・手芸材料・手あみ】,配色しやすい色目、人気のかぎ針編みにも最適。【Hamanakaハマナカ】ハマナカ純毛中細（17～34）【秋冬手編み毛糸・手芸材料・手あみ】[rn]
11-135804,http://tshop.r10s.jp/ueda/cabinet/ma-bi-/47-1019-z-1.jpg?fitin=700:700,720.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,クロバー輪針　匠　60cm6号-15号、編み針、編み棒,,"<font color=""ff0000"">★★★★★★★★★★★★★★★</font><br>
　<font color=""0040ff""><font size=""4"">
ご注文の値段、単位について</font></font>
　<br>
　この生地は1個単位の値段を示しています。<br>
　例えば、<br>

<font color=""ff0000""><font size=""4"">　
　　2個
</font></font>ご注文の場合　個数　
<font color=""ff0000""><font size=""5"">
　2<br>
</font></font>
　　　　　　　（2×900＝
<font color=""ff0000""><font size=""4"">
1800円）
</font></font>
<br>
<br><font color=""ff0000"">★★★★★★★★★★★★★★★</font>
<br>
<br>
<br>素材　竹
<br>
<br>輪針　6号～15号　
<br>
<br>
<font color=""ff0000""><font size=""5"">1個単位</font>　</font><br>
<br><font color=""ff0000""><font size=""5"">

メール便は2個まで対応します。
<br>
在庫がない場合取り寄せることが可能ですが、<br>

2週間くらいお時間がかかる場合があります。

</font>　</font><br>",クロバー輪針　匠　60cm6号-15号、編み針、編み棒：ウエダショウテン,電車の布お菓子の布クロバー輪針　匠　60cm6号-15号、編み針、編み棒,クロバー輪針　匠　60cm6号-15号、編み針、編み棒[rn]
11-135805,http://tshop.r10s.jp/ueda/cabinet/ma-bi-/47-1018-z-1.jpg?fitin=700:700,680.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,クロバー輪針　匠　短　40cm3号-5号　【 Clover クローバー、編み針、編み棒 】,,"<font color=""ff0000"">★★★★★★★★★★★★★★★</font><br>
　<font color=""0040ff""><font size=""4"">
ご注文の値段、単位について</font></font>
　<br>
　この生地は1個単位の値段を示しています。<br>
　例えば、<br>

<font color=""ff0000""><font size=""4"">　
　　2個
</font></font>ご注文の場合　個数　
<font color=""ff0000""><font size=""5"">
　2<br>
</font></font>
　　　　　　　（2×850＝
<font color=""ff0000""><font size=""4"">
1700円）
</font></font>
<br>
<br><font color=""ff0000"">★★★★★★★★★★★★★★★</font>
<br>
<br>
<br>素材　竹
<br>
<br>輪針　3号～5号　
<br>
<br>
<font color=""ff0000""><font size=""5"">1個単位</font>　</font><br>
<br><font color=""ff0000""><font size=""5"">

メール便は2個まで対応します。
<br>
在庫がない場合取り寄せることが可能ですが、<br>

2週間くらいお時間がかかる場合があります。

</font>　</font><br>",クロバー輪針　匠　短　40cm3号-5号　【 Clover クローバー、編み針、編み棒 】：ウエダショウテン,電車の布お菓子の布クロバー輪針　匠　短　40cm3号-5号　【 Clover クローバー、編み針、編み棒 】,クロバー輪針　匠　短　40cm3号-5号　【 Clover クローバー、編み針、編み棒 】[rn]
11-135806,http://tshop.r10s.jp/ueda/cabinet/ma-bi-/47-1012-z-2.jpg?fitin=700:700,504.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,クロバー棒針匠　2本針2号-5号　【 Clover クローバー 】,,"<font color=""ff0000"">★★★★★★★★★★</font><br>
　<font color=""0040ff""><font size=""4"">
ご注文の値段、単位について</font></font>
　<br>
　この生地は1個単位の値段を示しています。<br>
　例えば、<br>

<font color=""ff0000""><font size=""4"">　
　　2個
</font></font>ご注文の場合　個数　
<font color=""ff0000""><font size=""5"">
　2<br>
</font></font>
　　　　　　　（2×670＝
<font color=""ff0000""><font size=""4"">
1340円）
</font></font>
<br>
<br><font color=""ff0000"">★★★★★★★★★★★</font>
<br>
<br>
<br>素材　針　竹（日本産）
<br>　　　頭　天然木
<br>棒針　2号～5号　
<br>サイズ　
<br>2号針　長さ　30cm　直径2.7mm　
<br>3号針　長さ　30cm　直径3.0mm　
<br>4号針　長さ　30cm　直径3.3mm　
<br>5号針　長さ　30cm　直径3.6mm　
<br>
<br>
<br>
<font color=""ff0000""><font size=""5"">1個単位</font>　</font><br>
<br><font color=""ff0000""><font size=""5"">

メール便は1個まで対応します。
<br>
在庫がない場合取り寄せることが可能ですが、<br>

2週間くらいお時間がかかる場合があります。

</font>　</font><br>

<br>
<br>",クロバー棒針匠　2本針2号-5号　【 Clover クローバー 】：ウエダショウテン,電車の布お菓子の布クロバー棒針匠　2本針2号-5号　【 Clover クローバー 】,クロバー棒針匠　2本針2号-5号　【 Clover クローバー 】[rn]
11-135807,http://tshop.r10s.jp/ueda/cabinet/ma-bi-/47-1018-z-1.jpg?fitin=700:700,720.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,クロバー輪針　匠　短　40cm6号-15号　【 Clover クローバー、編み針、編み棒 】,,"<font color=""ff0000"">★★★★★★★★★★★★★★★</font><br>
　<font color=""0040ff""><font size=""4"">
ご注文の値段、単位について</font></font>
　<br>
　この生地は1個単位の値段を示しています。<br>
　例えば、<br>

<font color=""ff0000""><font size=""4"">　
　　2個
</font></font>ご注文の場合　個数　
<font color=""ff0000""><font size=""5"">
　2<br>
</font></font>
　　　　　　　（2×900＝
<font color=""ff0000""><font size=""4"">
1800円）
</font></font>
<br>
<br><font color=""ff0000"">★★★★★★★★★★★★★★★</font>
<br>
<br>
<br>素材　竹
<br>
<br>輪針　6号～15号　
<br>
<br>
<font color=""ff0000""><font size=""5"">1個単位</font>　</font><br>
<br><font color=""ff0000""><font size=""5"">

メール便は2個まで対応します。
<br>
在庫がない場合取り寄せることが可能ですが、<br>

2週間くらいお時間がかかる場合があります。

</font>　</font><br>",クロバー輪針　匠　短　40cm6号-15号　【 Clover クローバー、編み針、編み棒 】：ウエダショウテン,電車の布お菓子の布クロバー輪針　匠　短　40cm6号-15号　【 Clover クローバー、編み針、編み棒 】,クロバー輪針　匠　短　40cm6号-15号　【 Clover クローバー、編み針、編み棒 】[rn]
11-135808,http://tshop.r10s.jp/ueda/cabinet/ma-bi-/47-1013-z-2.jpg?fitin=700:700,672.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,クロバー棒針匠　4本針2号-15号　【 Clover クローバー、編み針、編み棒 】,,"<font color=""ff0000"">★★★★★★★★★★</font><br>
　<font color=""0040ff""><font size=""4"">
ご注文の値段、単位について</font></font>
　<br>
　この商品は1個単位の値段を示しています。<br>
<br>
<br><font color=""ff0000"">★★★★★★★★★★★</font>
<br>
<br>
<br>素材　針　竹（日本産）
<br>　　　頭　天然木
<br>棒針　2号～15号　
<br>サイズ
<br>長さ　30cm　
<br>2号針　　直径2.7mm　
<br>3号針　　直径3.0mm　
<br>4号針　　直径3.3mm　
<br>5号針　　直径3.6mm　
<br>6号針　　直径3.9mm　
<br>7号針　　直径4.2mm　
<br>8号針　　直径4.5mm　
<br>9号針　　直径4.8mm　
<br>10号針　　直径5.1mm
<br>11号針　　直径5.4mm
<br>12号針　　直径5.7mm
<br>13号針　　直径6.0mm
<br>14号針　　直径6.3mm
<br>15号針　　直径6.6mm
<br>
<br><font color=""ff0000"" size=""5"">

メール便は1個まで対応します。
<br>
</font>",クロバー棒針匠　4本針2号-15号　【 Clover クローバー、編み針、編み棒 】：ウエダショウテン,電車の布お菓子の布クロバー棒針匠　4本針2号-15号　【 Clover クローバー、編み針、編み棒 】,クロバー棒針匠　4本針2号-15号　【 Clover クローバー、編み針、編み棒 】[rn]
11-135809,http://tshop.r10s.jp/ueda/cabinet/ma-bi-/47-1016-z-2.jpg?fitin=700:700,600.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,クロバー棒針　短匠　4本針7号-15号　【 Clover クローバー、編み針、編み棒 】,,"<font color=""ff0000"">★★★★★★★★★★</font><br>
　<font color=""0040ff""><font size=""4"">
ご注文の値段、単位について</font></font>
　<br>
　この生地は1個単位の値段を示しています。<br>
　例えば、<br>

<font color=""ff0000""><font size=""4"">　
　　2個
</font></font>ご注文の場合　個数　
<font color=""ff0000""><font size=""5"">
　2<br>
</font></font>
　　　　　　　（2×750＝
<font color=""ff0000""><font size=""4"">
1500円）
</font></font>
<br>
<br><font color=""ff0000"">★★★★★★★★★★★</font>
<br>
<br>
<br>素材　針　竹（日本産）
<br>　　　頭　天然木
<br>棒針　7号～15号　
<br>サイズ
<br>長さ　20cm　
　
<br>7号針　　直径4.2mm　
<br>8号針　　直径4.5mm　
<br>9号針　　直径4.8mm　
<br>10号針　　直径5.1mm
<br>11号針　　直径5.4mm
<br>12号針　　直径5.7mm
<br>13号針　　直径6.0mm
<br>14号針　　直径6.3mm
<br>15号針　　直径6.6mm
<br>
<br><font color=""ff0000""><font size=""5"">

メール便は1個まで対応します。
<br>
在庫がない場合取り寄せることが可能です。</font>　</font><br>",クロバー棒針　短匠　4本針7号-15号　【 Clover クローバー、編み針、編み棒 】：ウエダショウテン,電車の布お菓子の布クロバー棒針　短匠　4本針7号-15号　【 Clover クローバー、編み針、編み棒 】,クロバー棒針　短匠　4本針7号-15号　【 Clover クローバー、編み針、編み棒 】[rn]
11-135810,http://tshop.r10s.jp/ueda/cabinet/ma-bi-/47-1012-z-3.jpg?fitin=700:700,536.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,クロバー棒針匠　2本針6号-15号　【 Clover クローバー、編み針、編み棒 】,,"<font color=""ff0000"">★★★★★★★★★★</font><br>
　<font color=""0040ff""><font size=""4"">
ご注文の値段、単位について</font></font>
　<br>
　この生地は1個単位の値段を示しています。<br>
　例えば、<br>

<font color=""ff0000""><font size=""4"">　
　　2個
</font></font>ご注文の場合　個数　
<font color=""ff0000""><font size=""5"">
　2<br>
</font></font>
　　　　　　　（2×670＝
<font color=""ff0000""><font size=""4"">
1340円）
</font></font>
<br>
<br><font color=""ff0000"">★★★★★★★★★★★</font>
<br>
<br>
<br>素材　針　竹（日本産）
<br>　　　頭　天然木
<br>棒針　6号～15号　
<br>サイズ
<br>長さ　33cm　
<br>6号針　　直径3.9mm　
<br>7号針　　直径4.2mm　
<br>8号針　　直径4.5mm　
<br>9号針　　直径4.8mm　
<br>10号針　　直径5.1mm
<br>11号針　　直径5.4mm
<br>12号針　　直径5.7mm
<br>13号針　　直径6.0mm
<br>14号針　　直径6.3mm
<br>15号針　　直径6.6mm
<br>
<br><font color=""ff0000""><font size=""5"">

メール便は1個まで対応します。
<br>
在庫がない場合取り寄せることが可能です。</font>　</font><br>",クロバー棒針匠　2本針6号-15号　【 Clover クローバー、編み針、編み棒 】：ウエダショウテン,電車の布お菓子の布クロバー棒針匠　2本針6号-15号　【 Clover クローバー、編み針、編み棒 】,クロバー棒針匠　2本針6号-15号　【 Clover クローバー、編み針、編み棒 】[rn]
11-135811,http://tshop.r10s.jp/ueda/cabinet/ma-bi-/47-1020-z-1.jpg?fitin=700:700,680.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > 毛糸,クロバー輪針　匠　長　80cm3号-5号　【 Clover クローバー、編み針、編み棒 】,,"<font color=""ff0000"">★★★★★★★★★★★★★★★</font><br>
　<font color=""0040ff""><font size=""4"">
ご注文の値段、単位について</font></font>
　<br>
　この生地は1個単位の値段を示しています。<br>
　例えば、<br>

<font color=""ff0000""><font size=""4"">　
　　2個
</font></font>ご注文の場合　個数　
<font color=""ff0000""><font size=""5"">
　2<br>
</font></font>
　　　　　　　（2×850＝
<font color=""ff0000""><font size=""4"">
1700円）
</font></font>
<br>
<br><font color=""ff0000"">★★★★★★★★★★★★★★★</font>
<br>
<br>
<br>素材　竹
<br>
<br>輪針　3号～5号　
<br>全長　80ｃｍ
<br>
<font color=""ff0000""><font size=""5"">1個単位</font>　</font><br>
<br><font color=""ff0000""><font size=""5"">

メール便は2個まで対応します。
<br>
在庫がない場合取り寄せることが可能ですが、<br>

2週間くらいお時間がかかる場合があります。

</font>　</font><br>",クロバー輪針　匠　長　80cm3号-5号　【 Clover クローバー、編み針、編み棒 】：ウエダショウテン,電車の布お菓子の布クロバー輪針　匠　長　80cm3号-5号　【 Clover クローバー、編み針、編み棒 】,クロバー輪針　匠　長　80cm3号-5号　【 Clover クローバー、編み針、編み棒 】[rn]
