16-26401,,12096.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒レザーマンツールジャパン/レザーマン 多機能ツール【JCS4】(8094012) レザーマン ジュースＣＳ4 ブルー 発注単位1,作業用品\プライヤー・ペンチ・ニッパ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●プライヤーが付き、機能が充実したミドルグレードです。<br>
●携帯性と機能性が高い人気モデルです。<br>
●LTJマーク付き、25年保証です。<br>
●携帯用工具。<br>
●アウトドア。<br>
●刃長(mm):※<br>
●刃厚(mm):※<br>
●全長(mm):82<br>
●色:ブルー<br>
●機能:ニードルノーズプライヤー、レギュラープライヤー、ワイヤーカッター、ハードワイヤーカッター、420HC直刃ナイフ、ハサミ、アシスト付きコルク抜き、ノコギリ、キリ、マイナスドライバー(極小/小/中)、プラスドライバー、栓抜き/缶切り、ランヤードリング<br>
●ハンドルプレート：アルミニウム（アルマイト加工）<br>
●本体：ステンレススチール<br>
●使用後は汚れをふき取って、潤滑剤を拭きつけ収納してください。",■〒レザーマンツールジャパン/レザーマン 多機能ツール【JCS4】(8094012) レザーマン ジュースＣＳ4 ブルー 発注単位1：クローバー資材館,■〒レザーマンツールジャパン/レザーマン 多機能ツール【JCS4】(8094012) レザーマン ジュースＣＳ4 ブルー 発注単位1,作業用品\プライヤー・ペンチ・ニッパ。■〒レザーマンツールジャパン/レザーマン 多機能ツール【JCS4】(8094012) レザーマン ジュースＣＳ4 ブルー 発注単位1[rn]
16-26402,,2212.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ ハンドツール【3021-140】(7925247) ＫＮＩＰＥＸ 3021－140 ロングノーズプライヤー 発注単位1,作業用品\プライヤー・ペンチ・ニッパ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●耐摩耗性に優れ、ハードな使用に最適です。<br>
●つかみ面には滑り止めの横スジが入っています。<br>
●全長(mm):140<br>
●先端形状(mm)E×F:2.5×2.0<br>
●口先先端の厚さ(mm):2.5<br>
●落下防止用ひも取付穴:無<br>
●先端形状:半丸型<br>
●口先の長さ(mm):42.0<br>
●ジョイント部の幅(mm):15.0<br>
●ジョイント部の厚さ(mm):8.0<br>
●口先先端の幅(mm):2<br>
●ソフトプラスチックコーティング<br>
●オイル焼き入れ焼き戻し処理済みクロームバナジウム電気鋼",■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ ハンドツール【3021-140】(7925247) ＫＮＩＰＥＸ 3021&minus;140 ロングノーズプライヤー 発注単位1：クローバー資材館,■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ ハンドツール【3021-140】(7925247) ＫＮＩＰＥＸ 3021&minus;140 ロングノーズプライヤー 発注単位1,作業用品\プライヤー・ペンチ・ニッパ。■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ ハンドツール【3021-140】(7925247) ＫＮＩＰＥＸ 3021&minus;140 ロングノーズプライヤー 発注単位1[rn]
16-26403,,1632.8000,,花・ガーデン・DIY > DIY・工具 > その他,■〒フジ矢/ビクター ペンチ【105BS-120】(7917228) ビクター マイクロニッパ(ソフトカバ－付) 発注単位1,作業用品\プライヤー・ペンチ・ニッパ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●頭部を小さくして細かい作業に最適です。<br>
●全長(mm):122<br>
●切断能力(mm)鉄線:φ0.8<br>
●切断能力(mm)銅線:φ1.2<br>
●薄刃<br>
●ばね付<br>
●構造用炭素鋼<br>
●硬線は切断できません。",■〒フジ矢/ビクター ペンチ【105BS-120】(7917228) ビクター マイクロニッパ(ソフトカバ&minus;付) 発注単位1：クローバー資材館,■〒フジ矢/ビクター ペンチ【105BS-120】(7917228) ビクター マイクロニッパ(ソフトカバ&minus;付) 発注単位1,作業用品\プライヤー・ペンチ・ニッパ。■〒フジ矢/ビクター ペンチ【105BS-120】(7917228) ビクター マイクロニッパ(ソフトカバ&minus;付) 発注単位1[rn]
16-26404,,1900.8000,,花・ガーデン・DIY > DIY・工具 > その他,■〒フジ矢/フジ矢 ペンチ【770-150】(7809905) フジ矢 電工名人強力ニッパ 発注単位1,作業用品\プライヤー・ペンチ・ニッパ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●最先端研磨技術「マイクロミラーブレード」で切断能力が20%アップしています。(当社比)<br>
●VCT線、VA線、VVF線などがスムーズに切断できます。<br>
●落下防止用コード取付穴がついているので、高所作業でも安心です。<br>
●刃部は独自開発の「マイクロミラーブレード」を採用しています。<br>
●被覆線を軽く切断でき、切断面もきれいに仕上がります。<br>
●全長(mm):156<br>
●切断能力(mm)鉄線:φ2.0<br>
●切断能力(mm)銅線:φ3.0<br>
●切断能力(mm)VA線:1.6×3芯<br>
●切断能力VVF線(mm):1.6×3芯<br>
●ラウンド刃<br>
●特殊鋼",■〒フジ矢/フジ矢 ペンチ【770-150】(7809905) フジ矢 電工名人強力ニッパ 発注単位1：クローバー資材館,■〒フジ矢/フジ矢 ペンチ【770-150】(7809905) フジ矢 電工名人強力ニッパ 発注単位1,作業用品\プライヤー・ペンチ・ニッパ。■〒フジ矢/フジ矢 ペンチ【770-150】(7809905) フジ矢 電工名人強力ニッパ 発注単位1[rn]
16-26405,,2095.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒フジ矢/ビクター ペンチ【130B-150】(8144672) ビクター スタンダ－ドニッパ(ソフトカバ－付) 発注単位1,作業用品\プライヤー・ペンチ・ニッパ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●幅広く使用されるスタンダードニッパです。<br>
●一般的切断作業に適しています。<br>
●全長(mm):154<br>
●切断能力(mm)鉄線:φ1.6<br>
●切断能力(mm)銅線:φ2.6<br>
●セミフラッシュ刃<br>
●構造用炭素鋼<br>
●硬線は切断できません。",■〒フジ矢/ビクター ペンチ【130B-150】(8144672) ビクター スタンダ&minus;ドニッパ(ソフトカバ&minus;付) 発注単位1：クローバー資材館,■〒フジ矢/ビクター ペンチ【130B-150】(8144672) ビクター スタンダ&minus;ドニッパ(ソフトカバ&minus;付) 発注単位1,作業用品\プライヤー・ペンチ・ニッパ。■〒フジ矢/ビクター ペンチ【130B-150】(8144672) ビクター スタンダ&minus;ドニッパ(ソフトカバ&minus;付) 発注単位1[rn]
16-26406,,2160.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ツノダ/ＴＴＣ ペンチ【PW-305DG】(7851863) ＴＴＣ ＰＯＷＥＲ 薄刃ニッパー(偏芯テコ) エラストマーグリップ 発注単位1,作業用品\プライヤー・ペンチ・ニッパ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●刃を薄くしているのでVVF3芯線も軽い力で切れます。<br>
●全長(mm):227<br>
●切断能力(mm)銅線:φ3.2<br>
●切断能力(mm)軟線:φ2.0<br>
●切断能力(mm[[ の2 乗]])より線:8<br>
●切断能力(mm)VA線:2.6×3芯<br>
●ラウンド刃<br>
●薄刃<br>
●表刃少",■〒ツノダ/ＴＴＣ ペンチ【PW-305DG】(7851863) ＴＴＣ ＰＯＷＥＲ 薄刃ニッパー(偏芯テコ) エラストマーグリップ 発注単位1：クローバー資材館,■〒ツノダ/ＴＴＣ ペンチ【PW-305DG】(7851863) ＴＴＣ ＰＯＷＥＲ 薄刃ニッパー(偏芯テコ) エラストマーグリップ 発注単位1,作業用品\プライヤー・ペンチ・ニッパ。■〒ツノダ/ＴＴＣ ペンチ【PW-305DG】(7851863) ＴＴＣ ＰＯＷＥＲ 薄刃ニッパー(偏芯テコ) エラストマーグリップ 発注単位1[rn]
16-26407,,11793.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ ハンドツール【5001-180SB】(7867522) ＫＮＩＰＥＸ 5001－180ＳＢ ヤットコ (カーペンタープライヤー) 発注単位6,作業用品\プライヤー・ペンチ・ニッパ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●高い耐摩耗性とバランスの良い比重を実現しています。<br>
●重作業用です。<br>
●切れ刃の焼入れ硬度はＨＲＣ６０です。<br>
●ワイヤーの切断など<br>
●全長(mm):180<br>
●切断能力(mm)中硬線:2.0<br>
●オイル焼き入れ焼き戻し処理済みバナジウム電気鋼",■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ ハンドツール【5001-180SB】(7867522) ＫＮＩＰＥＸ 5001&minus;180ＳＢ ヤットコ (カーペンタープライヤー) 発注単位6：クローバー資材館,■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ ハンドツール【5001-180SB】(7867522) ＫＮＩＰＥＸ 5001&minus;180ＳＢ ヤットコ (カーペンタープライヤー) 発注単位6,作業用品\プライヤー・ペンチ・ニッパ。■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ ハンドツール【5001-180SB】(7867522) ＫＮＩＰＥＸ 5001&minus;180ＳＢ ヤットコ (カーペンタープライヤー) 発注単位6[rn]
16-26408,,2228.8000,,花・ガーデン・DIY > DIY・工具 > その他,■〒フジ矢/ビクター ペンチ【BN-4】(7919808) ビクター 斜ニッパ(ＮＴＴ推奨) 発注単位1,作業用品\プライヤー・ペンチ・ニッパ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●電気通信施設の保守などに使用するニッパで銅線やケーブルの切断に適しています。<br>
●全長(mm):110<br>
●切断能力(mm)鉄線:φ1.0<br>
●切断能力(mm)銅線:φ1.2<br>
●カバー:無<br>
●ラウンド刃<br>
●構造用炭素鋼",■〒フジ矢/ビクター ペンチ【BN-4】(7919808) ビクター 斜ニッパ(ＮＴＴ推奨) 発注単位1：クローバー資材館,■〒フジ矢/ビクター ペンチ【BN-4】(7919808) ビクター 斜ニッパ(ＮＴＴ推奨) 発注単位1,作業用品\プライヤー・ペンチ・ニッパ。■〒フジ矢/ビクター ペンチ【BN-4】(7919808) ビクター 斜ニッパ(ＮＴＴ推奨) 発注単位1[rn]
16-26409,,1736.8000,,花・ガーデン・DIY > DIY・工具 > その他,■〒フジ矢/ビクター ペンチ【255BSF-140】(7917848) ビクター ニードルノーズプライヤー 発注単位1,作業用品\プライヤー・ペンチ・ニッパ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●先端を細くしているため、精密機器、貴金属などの複雑で狭い場所での作業に適しています。<br>
●全長(mm):143<br>
●厚み(mm):8<br>
●A(mm):48<br>
●切断能力(mm):無<br>
●先端形状(mm)E×F:2×2<br>
●先端部厚み(mm):2<br>
●先端形状(mm):2<br>
●ばね付<br>
●先端部ギザなし<br>
●構造用炭素鋼",■〒フジ矢/ビクター ペンチ【255BSF-140】(7917848) ビクター ニードルノーズプライヤー 発注単位1：クローバー資材館,■〒フジ矢/ビクター ペンチ【255BSF-140】(7917848) ビクター ニードルノーズプライヤー 発注単位1,作業用品\プライヤー・ペンチ・ニッパ。■〒フジ矢/ビクター ペンチ【255BSF-140】(7917848) ビクター ニードルノーズプライヤー 発注単位1[rn]
16-26410,,2721.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒フジ矢/ビクター ペンチ【265HGP-175】(8144727) ビクター 電工ペンチエラストマＧ 発注単位1,作業用品\プライヤー・ペンチ・ニッパ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●圧着機能付ペンチで1.25～3.5mmを簡易圧着できます。<br>
●手になじむエラストマー樹脂グリップです。<br>
●電気工事･金工作業･機械部品の組立等<br>
●切断能力(mm)鉄線:φ3.0<br>
●切断能力(mm)銅線:φ3.5<br>
●落下防止用ひも取付穴:無<br>
●全長(mm):193<br>
●切断能力(mm)ピアノ線:φ1.6<br>
●構造用炭素鋼",■〒フジ矢/ビクター ペンチ【265HGP-175】(8144727) ビクター 電工ペンチエラストマＧ 発注単位1：クローバー資材館,■〒フジ矢/ビクター ペンチ【265HGP-175】(8144727) ビクター 電工ペンチエラストマＧ 発注単位1,作業用品\プライヤー・ペンチ・ニッパ。■〒フジ矢/ビクター ペンチ【265HGP-175】(8144727) ビクター 電工ペンチエラストマＧ 発注単位1[rn]
16-26411,,3387.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ＨＡＺＥＴ社/ＨＡＺＥＴ レンチ【1845D-8】(5844142) ＨＡＺＥＴ スナップリングプライヤー(穴用) 発注単位1,作業用品\プライヤー・ペンチ・ニッパ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●強化樹脂グリップで、非常に軽量です。<br>
●爪一体型の軸はグリップ中央部まで成型されており、軸ズレを防ぎます。<br>
●爪先はスナップリングの飛びを防ぐため、逆テーパー加工されています。<br>
●スナップリング、ロックリングの着脱に。<br>
●爪先端径(mm):0.9<br>
●リング使用範囲(mm):8～11<br>
●全長(mm):133<br>
●爪形状:曲爪<br>
●ばね付<br>
●専用特殊鋼",■〒ＨＡＺＥＴ社/ＨＡＺＥＴ レンチ【1845D-8】(5844142) ＨＡＺＥＴ スナップリングプライヤー(穴用) 発注単位1：クローバー資材館,■〒ＨＡＺＥＴ社/ＨＡＺＥＴ レンチ【1845D-8】(5844142) ＨＡＺＥＴ スナップリングプライヤー(穴用) 発注単位1,作業用品\プライヤー・ペンチ・ニッパ。■〒ＨＡＺＥＴ社/ＨＡＺＥＴ レンチ【1845D-8】(5844142) ＨＡＺＥＴ スナップリングプライヤー(穴用) 発注単位1[rn]
