16-156101,http://tshop.r10s.jp/katuhara/cabinet/00861926/imgrc0074896458.jpg?fitin=700:700,551.2000,,美容・コスメ・香水 > 日焼け止め・UVケア > 日焼け止め,ビオレ UV のびのびキッズミルク SPF50+ 90g 【化粧品】,【メール便選択可】花王 日焼け止め UVカット さらさらUV キッズ,"<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""100%"" border=""0"" alt=""パッケージ・在庫""></p>
<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/00009263/img65585366.gif"" alt=""メール便発送の注意事項"" width=""100%"" border=""0""></p>
<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0069443754.gif"" width=""100%"" border=""0"" alt=""メール便への変更""></p>
<table border=""1"" width=""100%"">
  <tr>
    <td width=""25"" align=""center"" bgcolor=""#c6fe7a"">商<br>
      品<br>
      説<br>
      明</td>
    <td width=""400"">
      <p>●汗・水・こすれに強い「もっちりベール処方」<br>
      ●紫外線吸収剤の肌への浸透をブロック<br>
      ●弱酸性・無香料・無着色・アルコールフリー<br>
      ●ワセリン（保湿成分）配合<br>
      ●いつもの洗顔料、ボディウォッシュで落とせます</p>
      <p>◆SPF50+/PA++++<br>
        ◆アレルギーテスト済み（すべての方にアレルギーが起こらないというわけではありません。）</p>
    </td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a"">備<br>
      考</td>
    <td><font color=""#ff0000"">●メール便１個口発送目安：6個</font><br />
    </td>
  </tr>
  <tr>
    <td width=""25"" align=""center"" bgcolor=""#c6fe7a"">成<br>
      分</td>
    <td width=""400"">
      <p>水、メトキシケイヒ酸エチルヘキシル、安息香酸アルキル（C12-15）、グリセリン、プロパンジオール、シクロペンタシロキサン、ビスエチルヘキシルオキシフェノールメトキシフェニルトリアジン、ベヘン酸グリセリル、ジエチルアミノヒドロキシベンゾイル安息香酸ヘキシル、ジメチコン、セタノール、ジステアリン酸ソルビタン、（アクリル酸Na／アクリロイルジメチルタウリンNa）コポリマー、ステアロイルグルタミン酸、パラフィン、エチルヘキシルトリアゾン、セレシン、イソヘキサデカン、アルギニン、（メタクリル酸ラウリル／メタクリル酸Na）クロスポリマー、ポリソルベート80、PEG-12ジメチコン、パルミチン酸デキストリン、カンテン、ワセリン、コハク酸、デヒドロ酢酸Na、メチルパラベン、フェノキシエタノール、EDTA-2Na、BHT </p>
    </td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a"">関<br>
      連<br>
      商<br>
      品</td>
    <td><br>
      <p>『ママはぐ ひやけ止め』のシリーズ一覧は⇒ こちら</p>
      <br>
      <p>メンソレータム サンプレイ ベビーミルクは⇒こちら</p>
      <br>
      <p>『ビオレ UV』のシリーズ一覧は⇒ こちら</p>
      <br>
      <p>『スキンアクア』のシリーズ一覧は⇒こちら</p>
      <br>
      <p>『コパトーン』のシリーズ一覧は⇒こちら</p>
      <br>
    </td>
  </tr>
</table>
<br>
<table border=""1"" width=""100%"">
  <tr>
    <td width=""25"" align=""center"" bgcolor=""#c6fe7a""><font size=""2"">広<br>
      告<br>
      文 <br>
      責</font></td>
    <td width=""400""><font size=""2"">株式会社勝原薬局<br>
      [TEL：079-224-1003]</font></td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a""><font size=""2"">製<br />
      造<br />
      ・<br />
      発<br />
      売<br />
      元</font></td>
    <td><font size=""2"">花王株式会社<br />
      ＜本社所在地＞<br>
      東京都中央区日本橋茅場町一丁目14番10号<br />
      花王の生活者コミュニケーションセンター<br>
      消費者相談室(ヘアケア・スキンケア用品)：0120-165-692<br />
      受付時間：土・日・祝を除く9:00～17:00<br>
      </font></td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a""><font size=""2"">区<br>
      分</font></td>
    <td><font size=""2"">化粧品</font></td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a""><font size=""2"">生<br>
      産</font></td>
    <td><font size=""2"">日本</font></td>
  </tr>
</table>",ビオレ UV のびのびキッズミルク SPF50+ 90g 【化粧品】：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップビオレ UV のびのびキッズミルク SPF50+ 90g 【化粧品】,【メール便選択可】花王 日焼け止め UVカット さらさらUV キッズ。ビオレ UV のびのびキッズミルク SPF50+ 90g 【化粧品】[rn]
16-156102,http://tshop.r10s.jp/katuhara/cabinet/00861926/imgrc0075002684.jpg?fitin=700:700,606.4000,,美容・コスメ・香水 > 日焼け止め・UVケア > 日焼け止め,ニベアサン クリームケアUVクリーム SPF50+ 50g 【化粧品】,【メール便選択可】 花王 NIVEA スキンケア 紫外線 日焼け止め,"<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""100%""  border=""0"" alt=""パッケージ・在庫""></p>
<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/00009263/img65585366.gif"" alt=""メール便発送の注意事項"" width=""100%"" width=""100%"" border=""0""></p>
<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0069443754.gif"" width=""100%""  border=""0"" alt=""メール便への変更""></p>
<table border=""1"" width=""100%"">
  <tr>
    <td width=""25"" align=""center"" bgcolor=""#c6fe7a"">商<br>
      品<br>
      説<br>
      明</td>
    <td width=""400"">
      <p>●強力紫外線から肌を保護。<br>
      ●高保湿UVクリーム：肌にフィットしてしっとり長続き、なのにベタつかない使い心地。<br>
      ニベアクリームにも配合されている保湿成※＋高保水型ヒアルロン酸（保湿）配合。<br>
      ※ホホバオイル、スクワラン<br>
      ●化粧下地にも：ムラなく均一に塗れるので、化粧下地としてもご使用いただけます<br>
      ●光拡散パウダー配合：毛穴や肌の凹凸をなめらかに整えます。<br>
      ●いつもお使いの石けんや洗顔料・全身洗浄料などで落とせます。<br>
      ●微香性・無着色・アレルギーテスト済み<br>
      (すべての方にアレルギーが起こらないというわけではありません。)<br>
      ●顔・からだ用</p>
      <p>◆SPF50+/PA++++</p>
    </td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a"">備<br>
      考</td>
    <td><font color=""#ff0000"">●メール便１個口発送目安：6個</font><br />
    </td>
  </tr>
  <tr>
    <td width=""25"" align=""center"" bgcolor=""#c6fe7a"">成<br>
      分</td>
    <td width=""400"">
      <p>水、メトキシケイヒ酸エチルヘキシル、酸化亜鉛、シクロペンタシロキサン、エタノール、ステアリン酸グリセリル、PG、ジメチコン、ステアリン酸PEG-55、エチルヘキシルトリアゾン、ビスエチルヘキシルオキシフェノールメトキシフェニルトリアジン、ジエチルアミノヒドロキシベンゾイル安息香酸ヘキシル、ホホバ種子油、スクワラン、水添ポリイソブテン、加水分解ヒアルロン酸アルキル(C12-13)グリセリル、セタノール、PEG-10ジメチコン、（C13，14）イソパラフィン、ステアリルアルコール、メチコン、ラウレス-7、(ジメチコン/ビニルジメチコン)クロスポリマー、ポリアクリルアミド、香料、酢酸トコフェロール、EDTA-2Na、BHT、フェノキシエタノール、メチルパラベン</p>
    </td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a"">関<br>
      連<br>
      商<br>
      品</td>
    <td><br>
      <p>『ビオレ UV』のシリーズ一覧は⇒ こちら</p>
      <br>
      <p>『スキンアクア』のシリーズ一覧は⇒こちら</p>
      <br>
      <p>『コパトーン』のシリーズ一覧は⇒こちら</p>
      <br>
    </td>
  </tr>
</table>
<br>
<table border=""1"" width=""100%"">
  <tr>
    <td width=""25"" align=""center"" bgcolor=""#c6fe7a""><font size=""2"">広<br>
      告<br>
      文 <br>
      責</font></td>
    <td width=""400""><font size=""2"">株式会社勝原薬局<br>
      [TEL：079-224-1003]</font></td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a""><font size=""2"">製<br />
      造<br />
      ・<br />
      発<br />
      売<br />
      元</font></td>
    <td><font size=""2"">花王株式会社<br />
      ＜本社所在地＞<br>
      東京都中央区日本橋茅場町一丁目14番10号<br />
      花王の生活者コミュニケーションセンター<br>
      消費者相談室(ヘアケア・スキンケア用品)：0120-165-692<br />
      受付時間：土・日・祝を除く9:00～17:00<br>
      </font></td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a""><font size=""2"">区<br>
      分</font></td>
    <td><font size=""2"">化粧品</font></td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a""><font size=""2"">生<br>
      産</font></td>
    <td><font size=""2"">日本</font></td>
  </tr>
</table>",ニベアサン クリームケアUVクリーム SPF50+ 50g 【化粧品】：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップニベアサン クリームケアUVクリーム SPF50+ 50g 【化粧品】,【メール便選択可】 花王 NIVEA スキンケア 紫外線 日焼け止め。ニベアサン クリームケアUVクリーム SPF50+ 50g 【化粧品】[rn]
16-156103,http://tshop.r10s.jp/katuhara/cabinet/00861926/imgrc0072942811.gif?fitin=700:700,582.4000,,美容・コスメ・香水 > 日焼け止め・UVケア > 日焼け止め,コパトーン パーフェクトUVカットスプレー 50g 【化粧品】,大正製薬 SPF50+ ウォータープルーフ,"●髪にもシュッと手軽に使える<BR>
      ●透明スプレーで髪や頭皮、塗りにくい部分、塗り直しにも <BR>
      ●逆さにしても使える <BR>
      ●いつもの洗浄料・クレンジングで落とせる <BR>
      ●アレルギーテスト、パッチテスト済み　(すべての方にアレルギー、皮膚刺激が起こらないということではありません)<BR><BR><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""100%"" border=""0""><BR><BR>
コパトーン商品一覧は⇒コチラ<BR>
<BR>
      ビオレのさらさらUV一覧は⇒コチラ<BR>
      <BR>
      サンプレイ商品一覧は⇒コチラ",コパトーン パーフェクトUVカットスプレー 50g 【化粧品】：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップコパトーン パーフェクトUVカットスプレー 50g 【化粧品】,大正製薬 SPF50+ ウォータープルーフ。コパトーン パーフェクトUVカットスプレー 50g 【化粧品】[rn]
16-156104,http://tshop.r10s.jp/katuhara/cabinet/03970519/imgrc0073076978.jpg?fitin=700:700,446.4000,,美容・コスメ・香水 > 日焼け止め・UVケア > 日焼け止め,スキンアクア サラフィットUV さらさらスプレー 無香料 50g 【化粧品】,ロート製薬 モイスチャーミルク 日焼け止め ひやけ止め 髪,"絶対焼かない！最強＊1さらさらスプレー 背中や髪にも<br />
<br />
●サラフィットUVは「素肌のようなさらさら感」が続く、最高のUVカット効果＊1を備えた日やけ止めです。<br />
●SPF50+、PA++++。<br />
●つけた瞬間、肌にすーっとなじみ、まるで素肌のような快適なさらさら感が続きます。<br />
●アレルギーテスト済み＊2、無香料、無着色、鉱物油フリー、アルコール（エタノール）フリー。<br />
●「スキンアクア サラフィットUV さらさらスプレー 無香料」は、忙しい朝や塗り直しにも便利なスプレータイプ。<br />
●逆さでも使えるので、塗りにくい背中・髪など全身に使えます。すぐにさらさらで気持ちいい日やけ止めです。
●汗をかいても日やけ止めが落ちにくい耐汗処方。<br />
●顔・からだ用で、化粧下地にもオススメです。<br />
<br />
＊1：スキンアクアシリーズ内。<br />
＊2：すべての方にアレルギーが起こらないというわけではありません。<br />
<br />
＜関連商品＞<br />
<p>スキンアクア商品一覧は⇒コチラ</p>

<p>ビオレ日焼け止め一覧は⇒コチラ</p>

<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""100%"" border=""0""  alt=""パッケージ・在庫""></p>",スキンアクア サラフィットUV さらさらスプレー 無香料 50g 【化粧品】：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップスキンアクア サラフィットUV さらさらスプレー 無香料 50g 【化粧品】,ロート製薬 モイスチャーミルク 日焼け止め ひやけ止め 髪。スキンアクア サラフィットUV さらさらスプレー 無香料 50g 【化粧品】[rn]
16-156105,http://tshop.r10s.jp/katuhara/cabinet/00861926/imgrc0072949281.gif?fitin=700:700,678.4000,,美容・コスメ・香水 > 日焼け止め・UVケア > 日焼け止め,スキンアクア スーパーモイスチャージェル ポンプ140g 【化粧品】,ロート製薬 SPF50 日焼け止め ひやけ止め,"●水のようなつけ心地。4つのうるおい成分「スーパーヒアルロン酸、ヒアルロン酸Na、アミノ酸、コラーゲン」配合！やさしさへのこだわり。「アレルギーテスト済み＊1、無香料、無着色、鉱物油フリー」。
      <BR>
      ●「スキンアクア スーパーモイスチャージェル」は、最高のUVカット効果＊2をもつみずみずしいジェルタイプの日やけ止め。 <BR>
      ●石けんでするんと落とせます。<BR>
      ●顔・からだ用で、化粧下地にもオススメです。<BR>
      ●たっぷり使えるボトルの110g、大容量ポンプの140gをご用意。<BR>
      ●SPF50+／PA++++。 <BR>
      ＊1：すべての方にアレルギーが起こらないというわけではありません。 <BR>
      ＊2：スキンアクアシリーズ内。<BR><BR><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""100%"" border=""0""><BR><BR>
コパトーン商品一覧は⇒コチラ<BR>
<BR>
      ビオレのさらさらUV一覧は⇒コチラ<BR>
      <BR>
      サンプレイ商品一覧は⇒コチラ",スキンアクア スーパーモイスチャージェル ポンプ140g 【化粧品】：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップスキンアクア スーパーモイスチャージェル ポンプ140g 【化粧品】,ロート製薬 SPF50 日焼け止め ひやけ止め。スキンアクア スーパーモイスチャージェル ポンプ140g 【化粧品】[rn]
16-156106,http://tshop.r10s.jp/katuhara/cabinet/00861926/imgrc0072950468.gif?fitin=700:700,624.0000,,美容・コスメ・香水 > 日焼け止め・UVケア > 日焼け止め,スキンアクア スーパーモイスチャーエッセンス 80g 【化粧品】,ロート製薬 SPF50 日焼け止め ひやけ止め,"●水のようなつけ心地。4つのうるおい成分「スーパーヒアルロン酸、ヒアルロン酸Na、アミノ酸、コラーゲン」配合！やさしさへのこだわり。「アレルギーテスト済み＊1、無香料、無着色、鉱物油フリー」。<BR>
      ● 「スキンアクア スーパーモイスチャーエッセンス」は、最高のUVカット効果＊2をもつエッセンスタイプの日やけ止め。<BR>
      ●石けんでするんと落とせます。<BR>
      ●顔・からだ用で、化粧下地にもオススメです。<BR>
      ●たっぷり使える80g。<BR>
      ●SPF50+／PA++++。 <BR>
      ＊1：すべての方にアレルギーが起こらないというわけではありません。 <BR>
      ＊2：スキンアクアシリーズ内。<BR><BR><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""100%"" border=""0""><BR><BR>
コパトーン商品一覧は⇒コチラ<BR>
<BR>
      ビオレのさらさらUV一覧は⇒コチラ<BR>
      <BR>
      サンプレイ商品一覧は⇒コチラ",スキンアクア スーパーモイスチャーエッセンス 80g 【化粧品】：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップスキンアクア スーパーモイスチャーエッセンス 80g 【化粧品】,ロート製薬 SPF50 日焼け止め ひやけ止め。スキンアクア スーパーモイスチャーエッセンス 80g 【化粧品】[rn]
16-156107,http://tshop.r10s.jp/katuhara/cabinet/00861926/imgrc0072939113.gif?fitin=700:700,582.4000,,美容・コスメ・香水 > 日焼け止め・UVケア > 日焼け止め,コパトーン パーフェクトUVカットミルクI 40ml 【化粧品】,【メール便選択可】大正製薬 SPF50+ ウォータープルーフ,"メール便1個口での発送個数目安：4個<BR><BR>●すぐ赤くなり、黒くならない方に<BR>●白残りせず、スーッと肌になじむ、うるおいながらさらさらの使用感 <BR>
      ●汗・水に強いのに、いつもの洗浄料・クレンジングで落とせる<BR>
      ●アレルギーテスト、パッチテスト済み　<BR>
      (すべての方にアレルギー、皮膚刺激が起こらないということではありません)<BR><BR><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""100%"" border=""0"">",コパトーン パーフェクトUVカットミルクI 40ml 【化粧品】：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップコパトーン パーフェクトUVカットミルクI 40ml 【化粧品】,【メール便選択可】大正製薬 SPF50+ ウォータープルーフ。コパトーン パーフェクトUVカットミルクI 40ml 【化粧品】[rn]
16-156108,http://tshop.r10s.jp/katuhara/cabinet/00861926/imgrc0072942566.gif?fitin=700:700,582.4000,,美容・コスメ・香水 > 日焼け止め・UVケア > 日焼け止め,コパトーン パーフェクトUVカットミルクII 40ml 【化粧品】,【メール便選択可】大正製薬 SPF50+ ウォータープルーフ,"メール便1個口での発送個数目安：4個<BR><BR>●赤くなってから黒くなる方に<BR>●白残りせず、スーッと肌になじむ、うるおいながらさらさらの使用感 <BR>
      ●汗・水に強いのに、いつもの洗浄料・クレンジングで落とせる <BR>
      ●アレルギーテスト、パッチテスト済み　(すべての方にアレルギー、皮膚刺激が起こらないということではありません)<BR><BR><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""100%"" border=""0""><BR><BR>
コパトーン商品一覧は⇒コチラ<BR>
<BR>
      ビオレのさらさらUV一覧は⇒コチラ<BR>
      <BR>
      サンプレイ商品一覧は⇒コチラ",コパトーン パーフェクトUVカットミルクII 40ml 【化粧品】：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップコパトーン パーフェクトUVカットミルクII 40ml 【化粧品】,【メール便選択可】大正製薬 SPF50+ ウォータープルーフ。コパトーン パーフェクトUVカットミルクII 40ml 【化粧品】[rn]
16-156109,http://tshop.r10s.jp/katuhara/cabinet/03970519/imgrc0073077013.jpg?fitin=700:700,446.4000,,美容・コスメ・香水 > 日焼け止め・UVケア > 日焼け止め,スキンアクア サラフィットUV さらさらスプレー アクアフローラルの香り 50g 【化粧品】,ロート製薬 モイスチャーミルク 日焼け止め ひやけ止め 髪,"絶対焼かない！最強＊1さらさらスプレー 背中や髪にも<br />

●サラフィットUVは「素肌のようなさらさら感」が続く、最高のUVカット効果＊1を備えた日やけ止めです。
●SPF50+、PA++++。<br />
●つけた瞬間、肌にすーっとなじみ、まるで素肌のような快適なさらさら感が続きます。<br />
●アレルギーテスト済み＊2、無着色、鉱物油フリー、アルコール（エタノール）フリー。<br />
●「スキンアクア サラフィットUV さらさらスプレー アクアフローラルの香り」は、忙しい朝や塗り直しにも便利なスプレータイプ。<br />
●逆さでも使えるので、塗りにくい背中・髪など全身に使えます。<br />
●すぐにさらさらで気持ちいい日やけ止めです。<br />
●汗をかいても日やけ止めが落ちにくい耐汗処方。顔・からだ用で、化粧下地にもオススメです。<br />
<br />
＊1：スキンアクアシリーズ内。<br />
＊2：すべての方にアレルギーが起こらないというわけではありません。<br />
<br />
＜関連商品＞<br />
<p>スキンアクア商品一覧は⇒コチラ</p>

<p>ビオレ日焼け止め一覧は⇒コチラ</p>

<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""100%"" border=""0""  alt=""パッケージ・在庫""></p>",スキンアクア サラフィットUV さらさらスプレー アクアフローラルの香り 50g 【化粧品】：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップスキンアクア サラフィットUV さらさらスプレー アクアフローラルの香り 50g 【化粧品】,ロート製薬 モイスチャーミルク 日焼け止め ひやけ止め 髪。スキンアクア サラフィットUV さらさらスプレー アクアフローラルの香り 50g 【化粧品】[rn]
16-156110,http://tshop.r10s.jp/katuhara/cabinet/00861926/imgrc0075007769.jpg?fitin=700:700,534.4000,,美容・コスメ・香水 > 日焼け止め・UVケア > 日焼け止め,ニベアサン プロテクトプラス ウォータープルーフUVミルク SPF50+ 40ml 【化粧品】,【メール便選択可】 花王 NIVEA スキンケア 紫外線 日焼け止め,"<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""100%""  border=""0"" alt=""パッケージ・在庫""></p>
<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/00009263/img65585366.gif"" alt=""メール便発送の注意事項"" width=""100%"" width=""100%"" border=""0""></p>
<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0069443754.gif"" width=""100%""  border=""0"" alt=""メール便への変更""></p>

<table border=""1"" width=""100%"">
  <tr>
    <td width=""25"" align=""center"" bgcolor=""#c6fe7a"">商<br>
      品<br>
      説<br>
      明</td>
    <td width=""400"">
      <p>●高い紫外線防止効果でUV-B波だけでなく、<br>
      肌内部に届くUV-A波まで肌に密着して、しっかりブロック<br>
      肌をしっかりまもって、日やけによるシミ・ソバカスを防ぎます。<br>
      ●うるおい持続処方：強い日差しの下で失われがちなうるおいをまもります。<br>
      高保水型ヒアルロン酸+天然植物エキス※（保湿） ※キハダ樹皮エキス<br>
      ●すーっとなじんで肌に圧迫感のない、軽いつけ心地のミルク。<br>
      ●ドライベール（皮脂吸収）パウダー※配合。　※セルロース <br>
      ●汗・水に強く、紫外線カット効果が長続き。スポーツやレジャーの時にも使えます。<br>
      ●いつもお使いのメイク落としや、全身洗浄料などで落とせます。<br>
      ●無香料・無着色・アレルギーテスト済み<br>
      (すべての方にアレルギーが起こらないというわけではありません。)<br>
      ●顔・からだ用（化粧下地にもお使いいただけます)</p>
      <p>◆SPF50+/PA++++</p>
    </td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a"">備<br>
      考</td>
    <td><font color=""#ff0000"">●メール便１個口発送目安：6個</font><br />
    </td>
  </tr>
  <tr>
    <td width=""25"" align=""center"" bgcolor=""#c6fe7a"">成<br>
      分</td>
    <td width=""400"">
      <p>水、シクロペンタシロキサン、メトキシケイヒ酸エチルヘキシル、酸化亜鉛、エタノール、ジメチコン、トリシロキサン、ジカプリン酸ネオペンチルグリコール、セルロース、イソノナン酸イソノニル、ジエチルアミノヒドロキシベンゾイル安息香酸ヘキシル、PEG-10ジメチコン、BG、ビスエチルヘキシルオキシフェノールメトキシフェニルトリアジン、グリセリン、加水分解ヒアルロン酸アルキル（C12-13）グリセリル、キハダ樹皮エキス、エチルヘキシルトリアゾン、メチコン、セチルPEG／PPG-10／1ジメチコン、（アクリレーツ／ジメチコン）コポリマー、トリエトキシカプリリルシラン、硫酸Mg、塩化Al、酢酸トコフェロール、BHT、フェノキシエタノール </p>
    </td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a"">関<br>
      連<br>
      商<br>
      品</td>
    <td><br>
      <p>『ビオレ UV』のシリーズ一覧は⇒ こちら</p>
      <br>
      <p>『スキンアクア』のシリーズ一覧は⇒こちら</p>
      <br>
      <p>『コパトーン』のシリーズ一覧は⇒こちら</p>
      <br>
    </td>
  </tr>
</table>
<br>
<table border=""1"" width=""100%"">
  <tr>
    <td width=""25"" align=""center"" bgcolor=""#c6fe7a""><font size=""2"">広<br>
      告<br>
      文 <br>
      責</font></td>
    <td width=""400""><font size=""2"">株式会社勝原薬局<br>
      [TEL：079-224-1003]</font></td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a""><font size=""2"">製<br />
      造<br />
      ・<br />
      発<br />
      売<br />
      元</font></td>
    <td><font size=""2"">花王株式会社<br />
      ＜本社所在地＞<br>
      東京都中央区日本橋茅場町一丁目14番10号<br />
      花王の生活者コミュニケーションセンター<br>
      消費者相談室(ヘアケア・スキンケア用品)：0120-165-692<br />
      受付時間：土・日・祝を除く9:00～17:00<br>
      </font></td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a""><font size=""2"">区<br>
      分</font></td>
    <td><font size=""2"">化粧品</font></td>
  </tr>
  <tr>
    <td align=""center"" bgcolor=""#c6fe7a""><font size=""2"">生<br>
      産</font></td>
    <td><font size=""2"">日本</font></td>
  </tr>
</table>",ニベアサン プロテクトプラス ウォータープルーフUVミルク SPF50+ 40ml 【化粧品】：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップニベアサン プロテクトプラス ウォータープルーフUVミルク SPF50+ 40ml 【化粧品】,【メール便選択可】 花王 NIVEA スキンケア 紫外線 日焼け止め。ニベアサン プロテクトプラス ウォータープルーフUVミルク SPF50+ 40ml 【化粧品】[rn]
16-156111,http://tshop.r10s.jp/katuhara/cabinet/03970519/imgrc0073056736.jpg?fitin=700:700,446.4000,,美容・コスメ・香水 > 日焼け止め・UVケア > 日焼け止め,スキンアクア サラフィットUV さらさらエッセンス 無香料 80g 【化粧品】,【メール便選択可】ロート製薬 モイスチャーミルク 日焼け止め,"絶対焼かない！最強＊1さらさらUV 驚きの軽さ エッセンス<br />
<br />
●サラフィットUVは「素肌のようなさらさら感」が続く、最高のUVカット効果＊1を備えた日やけ止めです。<br />
●SPF50+、PA++++。<br />
●つけた瞬間、肌にすーっとなじみ、まるで素肌のような快適なさらさら感が続きます。<br />
●アレルギーテスト済み＊2、無香料、無着色、鉱物油フリー。<br />
●「スキンアクア サラフィットUV さらさらエッセンス 無香料」は、つけた瞬間、肌にすーっとなじみ、すぐに透明。<br />
●驚きの軽さでたっぷり使える気持ちいい日やけ止めです。<br />
●顔・からだ用で、化粧下地にもオススメです。<br />
<br />
＊1：スキンアクアシリーズ内。<br />
＊2：すべての方にアレルギーが起こらないというわけではありません。<br />
<br />
＜関連商品＞<br />
<p>スキンアクア商品一覧は⇒コチラ</p>

<p>ビオレ日焼け止め一覧は⇒コチラ</p>
＜備考＞<br />
<p><font color=""#ff0000""><b>●メール便１個口発送目安：4個</b></font></p>

<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""100%"" border=""0""  alt=""パッケージ・在庫""></p>

<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/00009263/img65585366.gif"" width=""100%"" border=""0"" alt=""メール便発送の注意事項""></p>

<p><img src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0069443754.gif"" width=""100%"" border=""0"" alt=""メール便への変更""></p>",スキンアクア サラフィットUV さらさらエッセンス 無香料 80g 【化粧品】：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップスキンアクア サラフィットUV さらさらエッセンス 無香料 80g 【化粧品】,【メール便選択可】ロート製薬 モイスチャーミルク 日焼け止め。スキンアクア サラフィットUV さらさらエッセンス 無香料 80g 【化粧品】[rn]
