16-159101,http://tshop.r10s.jp/select-tool/cabinet/fujiwara/04/4977292180931.jpg?fitin=700:700,904.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,梅鉢龍馬 切出小刀 18MM,大工道具：金切鋏・カッター：横手小刀,【用途】<br>模型造り・木工細工・竹細工・その他小細工。<br><br>【機能・特徴】<br>木工細工・竹細工・その他小細工に最適です。<br><br>【仕様】<br>●刃幅：１８ｍｍ。<br><br>【商品サイズ】幅１８×高さ１８４×奥行３ｍｍ　重量８０ｇ<br><br>【注意事項ほか】<br>●ご使用前に必ず裏面の取り扱い説明をご覧下さい。<br><br>,梅鉢龍馬 切出小刀 18MM：DIYとプロの店 セレクトツール,除湿剤花粉フィルター金鎚（かなづち）安全用品ガーデニングDIY大工道具作業用品物干し防じんメガネ日曜大工手すりDIY 当日配送手すり　送料無料炭八　当日配送エクステリアガーデンファニチャー防災用品梅鉢龍馬 切出小刀 18MM,大工道具：金切鋏・カッター：横手小刀。梅鉢龍馬 切出小刀 18MM[rn]
16-159102,http://tshop.r10s.jp/select-tool/cabinet/fujiwara/04/4977292180870.jpg?fitin=700:700,1728.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,梅鉢龍馬 クリ小刀 120MM,大工道具：金切鋏・カッター：横手小刀,【用途】<br>木・竹・穴繰り等の小細工用。<br><br>【機能・特徴】<br>先が尖っているので細かな作業に最適です。<br><br>【仕様】<br>●刃渡り：１２０ｍｍ。<br><br>【商品サイズ】幅３５×高さ２４３×奥行１８ｍｍ　重量１００ｇ<br><br>【注意事項ほか】<br>●ご使用前に必ず裏面の取り扱い説明をご覧下さい。鞘から抜けにくい場合は柄を握って鞘の両面を軽く２～３回たたいて下さい。<br>●サヤ入小刀は良く切れる刃物ですので、ご使用の際は安全に充分ご注意ください。<br>●コジルと刃こぼれの原因になりますので、充分注意をしてください。<br><br>,梅鉢龍馬 クリ小刀 120MM：DIYとプロの店 セレクトツール,除湿剤花粉フィルター金鎚（かなづち）安全用品ガーデニングDIY大工道具作業用品物干し防じんメガネ日曜大工手すりDIY 当日配送手すり　送料無料炭八　当日配送エクステリアガーデンファニチャー防災用品梅鉢龍馬 クリ小刀 120MM,大工道具：金切鋏・カッター：横手小刀。梅鉢龍馬 クリ小刀 120MM[rn]
16-159103,http://tshop.r10s.jp/select-tool/cabinet/fujiwara/04/4977292180832.jpg?fitin=700:700,1720.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,梅鉢龍馬 横手小刀 120MM,大工道具：金切鋏・カッター：横手小刀,【用途】<br>木・竹・穴繰り等の小細工用。<br><br>【機能・特徴】<br>模型造り、木工・竹細工などの小細工に最適なサヤ入り小刀です。<br><br>【仕様】<br>●刃渡り：１２０ｍｍ。<br><br>【商品サイズ】幅３５×高さ２４２×奥行１８ｍｍ　重量１２０ｇ<br><br>【注意事項ほか】<br>●天然木使用のため、鞘が硬くなる場合があります。鞘から抜けにくい場合は柄を握って鞘の両面を軽く２～３回たたいて下さい。<br>●サヤ入小刀は良く切れる刃物ですので、ご使用の際は安全に充分ご注意ください。<br>●コジルと刃こぼれの原因になりますので、充分注意をしてください。<br><br>,梅鉢龍馬 横手小刀 120MM：DIYとプロの店 セレクトツール,除湿剤花粉フィルター金鎚（かなづち）安全用品ガーデニングDIY大工道具作業用品物干し防じんメガネ日曜大工手すりDIY 当日配送手すり　送料無料炭八　当日配送エクステリアガーデンファニチャー防災用品梅鉢龍馬 横手小刀 120MM,大工道具：金切鋏・カッター：横手小刀。梅鉢龍馬 横手小刀 120MM[rn]
16-159104,http://tshop.r10s.jp/select-tool/cabinet/fujiwara/04/4977292180900.jpg?fitin=700:700,496.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,千吉 ＰＣ小刀 ゼンコウ,大工道具：金切鋏・カッター：横手小刀,【用途】<br>模型造り・木工細工・竹細工・その他小細工に。<br><br>【仕様】<br>●材質：刃部/全鋼　安全キャップ付　ヒゴ面取り付　すべりにくく持ちやすいラバーハンドル。<br><br>【商品サイズ】奥行175×幅55×高さ15mm　重量80g<br><br>【注意事項・その他】<br>刃物ですので取り扱いには充分注意してください。<br><br>,千吉 ＰＣ小刀 ゼンコウ：DIYとプロの店 セレクトツール,除湿剤花粉フィルター金鎚（かなづち）安全用品ガーデニングDIY大工道具作業用品物干し防じんメガネ日曜大工手すりDIY 当日配送手すり　送料無料炭八　当日配送エクステリアガーデンファニチャー防災用品千吉 ＰＣ小刀 ゼンコウ,大工道具：金切鋏・カッター：横手小刀。千吉 ＰＣ小刀 ゼンコウ[rn]
16-159105,http://tshop.r10s.jp/select-tool/cabinet/fujiwara/04/4977292180863.jpg?fitin=700:700,1720.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,梅鉢龍馬 折込小刀 120MM,大工道具：金切鋏・カッター：横手小刀,【用途】<br>木・竹・穴繰り等の小細工用。<br><br>【機能・特徴】<br>模型造り、木工細工、竹細工、その他小細工にご使用ください。<br>折りたたむことができるため、ハイキング・釣り・レジャーにと幅広くお使いいただけます。<br><br>【仕様】<br>●刃渡り：１２０ｍｍ。<br><br>【商品サイズ】幅３２×高さ２３５×奥行１７ｍｍ　重量１００ｇ<br><br>【注意事項ほか】<br>●ご使用前に必ず裏面の取り扱い説明をご覧下さい。<br>●折込小刀は良く切れる刃物ですので、ご使用の際は安全に充分ご注意ください。<br>●コジルと刃こぼれの原因になりますので、充分注意をしてください。<br><br>,梅鉢龍馬 折込小刀 120MM：DIYとプロの店 セレクトツール,除湿剤花粉フィルター金鎚（かなづち）安全用品ガーデニングDIY大工道具作業用品物干し防じんメガネ日曜大工手すりDIY 当日配送手すり　送料無料炭八　当日配送エクステリアガーデンファニチャー防災用品梅鉢龍馬 折込小刀 120MM,大工道具：金切鋏・カッター：横手小刀。梅鉢龍馬 折込小刀 120MM[rn]
16-159106,http://tshop.r10s.jp/select-tool/cabinet/fujiwara/04/4977292180818.jpg?fitin=700:700,1464.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,梅鉢龍馬 横手小刀 90MM,大工道具：金切鋏・カッター：横手小刀,【用途】<br>木・竹・穴繰り等の小細工用。<br><br>【機能・特徴】<br>模型造り、木工・竹細工などの小細工に最適なサヤ入り小刀です。<br><br>【仕様】<br>●刃渡り：９０ｍｍ。<br><br>【商品サイズ】幅３４×高さ２０８×奥行１８ｍｍ　重量１００ｇ<br><br>【注意事項ほか】<br>●天然木使用のため、鞘が硬くなる場合があります。鞘から抜けにくい場合は柄を握って鞘の両面を軽く２～３回たたいて下さい。<br>●サヤ入小刀は良く切れる刃物ですので、ご使用の際は安全に充分ご注意ください。<br>●コジルと刃こぼれの原因になりますので、充分注意をしてください。<br><br>,梅鉢龍馬 横手小刀 90MM：DIYとプロの店 セレクトツール,除湿剤花粉フィルター金鎚（かなづち）安全用品ガーデニングDIY大工道具作業用品物干し防じんメガネ日曜大工手すりDIY 当日配送手すり　送料無料炭八　当日配送エクステリアガーデンファニチャー防災用品梅鉢龍馬 横手小刀 90MM,大工道具：金切鋏・カッター：横手小刀。梅鉢龍馬 横手小刀 90MM[rn]
16-159107,http://tshop.r10s.jp/select-tool/cabinet/fujiwara/2012/4977292171243.jpg?fitin=700:700,416.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,サヤ入切出小刀 小,大工道具：金切鋏・カッター：横手小刀,【用途】<br>竹細工・彫刻に。<br><br>【機能・特徴】<br>軽量・コンパクト。<br><br>【仕様】<br>●サヤ付。<br><br>【材質】<br>●柄：木。●サヤ：樹脂製　●刃：炭素工具鋼。<br><br>【商品サイズ】奥行175×幅25×高さ15mm　重量20g<br><br>,サヤ入切出小刀 小：DIYとプロの店 セレクトツール,除湿剤花粉フィルター金鎚（かなづち）安全用品ガーデニングDIY大工道具作業用品物干し防じんメガネ日曜大工手すりDIY 当日配送手すり　送料無料炭八　当日配送エクステリアガーデンファニチャー防災用品サヤ入切出小刀 小,大工道具：金切鋏・カッター：横手小刀。サヤ入切出小刀 小[rn]
16-159108,http://tshop.r10s.jp/select-tool/cabinet/fujiwara/04/4977292180948.jpg?fitin=700:700,976.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,梅鉢龍馬 切出小刀 21MM,大工道具：金切鋏・カッター：横手小刀,【用途】<br>模型造り・木工細工・竹細工・その他小細工。<br><br>【機能・特徴】<br>木工細工・竹細工・その他小細工に最適です。<br><br>【仕様】<br>●刃幅：２１ｍｍ。<br><br>【商品サイズ】幅２１×高さ１８５×奥行３ｍｍ　重量８０ｇ<br><br>【注意事項ほか】<br>●ご使用前に必ず裏面の取り扱い説明をご覧下さい。<br><br>,梅鉢龍馬 切出小刀 21MM：DIYとプロの店 セレクトツール,除湿剤花粉フィルター金鎚（かなづち）安全用品ガーデニングDIY大工道具作業用品物干し防じんメガネ日曜大工手すりDIY 当日配送手すり　送料無料炭八　当日配送エクステリアガーデンファニチャー防災用品梅鉢龍馬 切出小刀 21MM,大工道具：金切鋏・カッター：横手小刀。梅鉢龍馬 切出小刀 21MM[rn]
16-159109,http://tshop.r10s.jp/select-tool/cabinet/fujiwara/04/4977292180917.jpg?fitin=700:700,624.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,千吉 ＰＣ小刀 ハガネツキ,大工道具：金切鋏・カッター：横手小刀,【用途】<br>模型造り・木工細工・竹細工・その他小細工に。<br><br>【仕様】<br>●材質：刃部/鋼付　安全キャップ付　ヒゴ面取り付　すべりにくく持ちやすいラバーハンドル。<br><br>【商品サイズ】奥行173×幅53×高さ13mm　重量60g<br><br>【注意事項・その他】<br>刃物ですので取り扱いには充分注意してください。<br><br>,千吉 ＰＣ小刀 ハガネツキ：DIYとプロの店 セレクトツール,除湿剤花粉フィルター金鎚（かなづち）安全用品ガーデニングDIY大工道具作業用品物干し防じんメガネ日曜大工手すりDIY 当日配送手すり　送料無料炭八　当日配送エクステリアガーデンファニチャー防災用品千吉 ＰＣ小刀 ハガネツキ,大工道具：金切鋏・カッター：横手小刀。千吉 ＰＣ小刀 ハガネツキ[rn]
16-159110,http://tshop.r10s.jp/select-tool/cabinet/fujiwara/04/4977292180849.jpg?fitin=700:700,1792.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,梅鉢龍馬 横手小刀 135MM,大工道具：金切鋏・カッター：横手小刀,【用途】<br>木・竹・穴繰り等の小細工用。<br><br>【機能・特徴】<br>模型造り、木工・竹細工などの小細工に最適なサヤ入り小刀です。<br><br>【仕様】<br>●刃渡り：１３５ｍｍ。<br><br>【商品サイズ】幅３５×高さ２５３×奥行１８ｍｍ　重量１２０ｇ<br><br>【注意事項ほか】<br>●天然木使用のため、鞘が硬くなる場合があります。鞘から抜けにくい場合は柄を握って鞘の両面を軽く２～３回たたいて下さい。<br>●サヤ入小刀は良く切れる刃物ですので、ご使用の際は安全に充分ご注意ください。<br>●コジルと刃こぼれの原因になりますので、充分注意をしてください。<br><br>,梅鉢龍馬 横手小刀 135MM：DIYとプロの店 セレクトツール,除湿剤花粉フィルター金鎚（かなづち）安全用品ガーデニングDIY大工道具作業用品物干し防じんメガネ日曜大工手すりDIY 当日配送手すり　送料無料炭八　当日配送エクステリアガーデンファニチャー防災用品梅鉢龍馬 横手小刀 135MM,大工道具：金切鋏・カッター：横手小刀。梅鉢龍馬 横手小刀 135MM[rn]
16-159111,http://tshop.r10s.jp/select-tool/cabinet/fujiwara/04/4977292180955.jpg?fitin=700:700,1080.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,梅鉢龍馬 切出小刀 24MM,大工道具：金切鋏・カッター：横手小刀,【用途】<br>模型造り・木工細工・竹細工・その他小細工に。<br><br>【商品サイズ】奥行185×幅24×高さ3mm　重量100g<br><br>【注意事項・その他】<br>ご使用前に必ず裏面の取り扱い説明をご覧下さい。<br><br>,梅鉢龍馬 切出小刀 24MM：DIYとプロの店 セレクトツール,除湿剤花粉フィルター金鎚（かなづち）安全用品ガーデニングDIY大工道具作業用品物干し防じんメガネ日曜大工手すりDIY 当日配送手すり　送料無料炭八　当日配送エクステリアガーデンファニチャー防災用品梅鉢龍馬 切出小刀 24MM,大工道具：金切鋏・カッター：横手小刀。梅鉢龍馬 切出小刀 24MM[rn]
