16-100801,http://tshop.r10s.jp/yminfo/cabinet/00045323/img55479905.jpg?fitin=700:700,2766.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,チタンコーティング六角軸スパイラル　ステップドリル10段4・6・8・10・12・14・16・18・20・22mm,穴あけ・下穴拡大・面取り・バリ取りなどの作業ができる！,【ここがポイント！】●ステップドリルは小径から大径へ順次穴を広げていくため、穴あけ時のひっかかり・反動・ビビリが少なく、安定した穴あけができます。●2本のスパイラルの溝で、切り粉の排出が非常にスムーズで刃先を長持ち！●発熱を抑えスピーディな穴あけ作業を実現！●センターポンチによるポンチングが不要です。【商品詳細】用途/薄鉄板・アルミ板・プラスチック・木材・不燃材　穴径サイズ/4・6・8・10・12・14・16・18・20・22mm　材質/モリブデン系ハイス鋼　発送の目安/即日発送※ステンレス材には不向きで,チタンコーティング六角軸スパイラル　ステップドリル10段4・6・8・10・12・14・16・18・20・22mm：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングチタンコーティング六角軸スパイラル　ステップドリル10段4・6・8・10・12・14・16・18・20・22mm,穴あけ・下穴拡大・面取り・バリ取りなどの作業ができる！。チタンコーティング六角軸スパイラル　ステップドリル10段4・6・8・10・12・14・16・18・20・22mm[rn]
16-100802,http://tshop.r10s.jp/yminfo/cabinet/00700210/no4-r.gif?fitin=700:700,2174.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,スターエム　ラインドリルno.4-R-27mm,ヌクイ刃から30mm間隔で赤ラインが入ったドリル,"【ここがポイント！】 
 スクイ刃から30・60・90・120・150の所に入っている赤いラインが穴あけ深さの目安になります  
　【商品詳細】 
ドリルサイズ 27mm 
全長 330mm 
ネジ丈 240mm 
軸径 六角軸　12mm 
使用工具 電気ドリル 
適性回転数 1,500回転/分以下 
材質 普通鋼 
対象 一般木材",スターエム　ラインドリルno.4-R-27mm：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングスターエム　ラインドリルno.4-R-27mm,ヌクイ刃から30mm間隔で赤ラインが入ったドリル。スターエム　ラインドリルno.4-R-27mm[rn]
16-100803,http://tshop.r10s.jp/yminfo/cabinet/00700210/503w.gif?fitin=700:700,1120.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,スターエム　センター一発　L　NO.503-L　ドリル3.2mm,ネジ取り付け穴の中心に一発で穴があく,"【ここがポイント！】 
 金具取付け用の穴の真ん中にビスの下穴をあけることができるので、手摺金具、サッシ金具、丁番・補強金具の穴にビスの皿頭がキレイのおさまります。 
 簡単着脱の【新機能ソケット】で作業性もアップ！ 
 
　【商品詳細】 
全長 100mm 
ドリル径×ドリル長 3.2mm×71mm 
ドライバビット +1/+2 
使用工具 インパクトドライバ 
適性回転数 2,500回転/分以下 
材質 本体：スチール
ソケット：樹脂
センタードリル：ハイス鋼 
対象 一般木材・鉄工・軽金属・合成樹脂",スターエム　センター一発　L　NO.503-L　ドリル3.2mm：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングスターエム　センター一発　L　NO.503-L　ドリル3.2mm,ネジ取り付け穴の中心に一発で穴があく。スターエム　センター一発　L　NO.503-L　ドリル3.2mm[rn]
16-100804,http://tshop.r10s.jp/yminfo/cabinet/00700210/601.gif?fitin=700:700,1067.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,スターエム　竹用ﾄﾞﾘﾙ 10.0mm　601-100,割れやすい竹用ドリル,"【ここがポイント！】 
 竹材、木材、アクリル等の穴あけに。木材や竹だけでなく多種材に対応した万能ドリル。押した力の分だけ被削材に入っていきます 
 
 
 
　【商品詳細】 
ドリルサイズ 10mm 
全長×ネジ丈 80×40mm 
軸径 六角軸　6.35mm 
使用工具 インパクトドライバ、電気ドリル、ボール盤 
適性回転数 3,000回転/分以下 
材質 普通鋼・無電解ニッケルメッキ仕上げ 
対象 一般木材・竹・塩ビ・アクリル・硬質ゴム・革",スターエム　竹用ﾄﾞﾘﾙ 10.0mm　601-100：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングスターエム　竹用ﾄﾞﾘﾙ 10.0mm　601-100,割れやすい竹用ドリル。スターエム　竹用ﾄﾞﾘﾙ 10.0mm　601-100[rn]
16-100805,http://tshop.r10s.jp/yminfo/cabinet/00700210/no4.gif?fitin=700:700,3513.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,スターエム　ドリルビット　no.4-27.5mm,深い貫通穴向きのドリルビット。,"【ここがポイント！】 
 深い貫通穴向き。浅い穴から深い穴まで幅広い穴あけが可能です。深さ調節が必要な場合は ドリルストッパーが便利。  
　【商品詳細】 
ドリルサイズ 27.5mm 
全長 330mm 
ネジ丈 240mm 
軸径 六角軸　12mm 
使用工具 電気ドリル 
適性回転数 1,500回転/分以下 
材質 普通鋼 
対象 木材",スターエム　ドリルビット　no.4-27.5mm：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングスターエム　ドリルビット　no.4-27.5mm,深い貫通穴向きのドリルビット。。スターエム　ドリルビット　no.4-27.5mm[rn]
16-100806,http://tshop.r10s.jp/yminfo/cabinet/00700210/no5005.gif?fitin=700:700,393.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,スターエム　ドリルストッパー　no.5005-8mm用,正確な深さの穴あけに。止めたい深さでピタっと止まる！,"【ここがポイント！】 
 正確な深さの穴あけに！定規などで穴あけ深さの位置を調節しながらドリルにセットして穴あけをすると、止めたい深さでピタっと止まります。 
 樹脂製なので被削材にキズがつきにくい！切りくずのはけが抜群！ 
 先ネジの場合は途中で錐を止めたい時は『逆回転』しないと錐は抜けませんがこのストッパーをセットして穴をあけると、先ネジタイプでも材料にストッパーがあたると、錐が材料からスッと錐が抜けます！ 
 木工用の他、鉄工用・コンクリート用ドリルにも取り付け可能です。
※振動ドリルには使用できま",スターエム　ドリルストッパー　no.5005-8mm用：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングスターエム　ドリルストッパー　no.5005-8mm用,正確な深さの穴あけに。止めたい深さでピタっと止まる！。スターエム　ドリルストッパー　no.5005-8mm用[rn]
16-100807,http://tshop.r10s.jp/yminfo/cabinet/00700210/no4.gif?fitin=700:700,1207.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,スターエム　ドリルビット　no.4-14mm,深い貫通穴向きのドリルビット。,"【ここがポイント！】 
 深い貫通穴向き。浅い穴から深い穴まで幅広い穴あけが可能です。深さ調節が必要な場合は ドリルストッパーが便利。  
　【商品詳細】 
ドリルサイズ 14mm 
全長 290mm 
ネジ丈 210mm 
軸径 六角軸　10mm 
使用工具 電気ドリル 
適性回転数 3,000回転/分以下 
材質 普通鋼 
対象 木材",スターエム　ドリルビット　no.4-14mm：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングスターエム　ドリルビット　no.4-14mm,深い貫通穴向きのドリルビット。。スターエム　ドリルビット　no.4-14mm[rn]
16-100808,http://tshop.r10s.jp/yminfo/cabinet/00700210/41x.gif?fitin=700:700,808.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,スターエム　六角軸しいたけﾋﾞｯﾄ 12.7mm　41X-127,椎茸植菌の埋め込み用穴がラクラク開けれるドリル！,"【ここがポイント！】 
 しいたけ菌を埋め込む為の穴あけ用ドリル。ストッパー付で一定の深さの穴あけが可能。六角軸タイプ。
 　【商品詳細】 
ドリルサイズ 12.7mm 
全長×ネジ丈 75×25mm 
軸径 六角軸　6.35mm 
使用工具 電気ドリル・インパクトドライバー 
適性回転数 2,400回転/分以下 
材質 普通鋼 
対象 しいたけ原木",スターエム　六角軸しいたけﾋﾞｯﾄ 12.7mm　41X-127：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングスターエム　六角軸しいたけﾋﾞｯﾄ 12.7mm　41X-127,椎茸植菌の埋め込み用穴がラクラク開けれるドリル！。スターエム　六角軸しいたけﾋﾞｯﾄ 12.7mm　41X-127[rn]
16-100809,http://tshop.r10s.jp/yminfo/cabinet/00700210/45.gif?fitin=700:700,560.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,スターエム　しいたけﾋﾞｯﾄ ﾗｾﾝ型 12.0mm　45-120,椎茸植菌の埋め込み用穴がラクラク開けれるドリル！,"【ここがポイント！】 
 しいたけ菌を埋め込む為の穴あけ用のドリル。深い穴あけに最適。 
　【商品詳細】 
ドリルサイズ 12mm 
全長×ネジ丈 85×35mm 
軸径 丸軸　6.5mm 
使用工具 電気ドリル 
適性回転数 6,000回転/分以下 
材質 普通鋼 
対象 しいたけ原木",スターエム　しいたけﾋﾞｯﾄ ﾗｾﾝ型 12.0mm　45-120：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングスターエム　しいたけﾋﾞｯﾄ ﾗｾﾝ型 12.0mm　45-120,椎茸植菌の埋め込み用穴がラクラク開けれるドリル！。スターエム　しいたけﾋﾞｯﾄ ﾗｾﾝ型 12.0mm　45-120[rn]
16-100810,http://tshop.r10s.jp/yminfo/cabinet/00700210/no6.gif?fitin=700:700,2347.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,スターエム　兼用ビット　no.6-33mm,いろいろな深さに幅広く対応。,"【ここがポイント！】 
 貫通穴向き。ショートビットとドリルビットのちょうど中間の長さで浅い穴から深めの穴まで幅広く対応。 
  
　【商品詳細】 
ドリルサイズ 33mm 
全長 210mm 
ネジ丈 140mm 
軸径 六角軸　12mm 
使用工具 インパクトドライバ（13mmまで）、電気ドリル 
適性回転数 2,500回転/分以下 
材質 普通鋼 
対象 一般木材",スターエム　兼用ビット　no.6-33mm：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングスターエム　兼用ビット　no.6-33mm,いろいろな深さに幅広く対応。。スターエム　兼用ビット　no.6-33mm[rn]
16-100811,http://tshop.r10s.jp/yminfo/cabinet/00700210/no5.gif?fitin=700:700,1134.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,スターエム　ショートビット　no.5-23mm,先ネジタイプでドリルがスムーズに入ります,"【ここがポイント！】 
 浅い貫通穴向き。先ネジタイプにより回転力で錐がスムーズに入ります。 
 一定の深さの穴あけ、深さ調節が必要な場合はドリルストッパーが便利です。  
　【商品詳細】 
ドリルサイズ 23mm 
全長 130mm 
ネジ丈 80mm 
軸径 六角軸　10mm 
使用工具 インパクトドライバ（19mmまで）、電気ドリル 
適性回転数 1507回転/分以下 
材質 普通鋼 
対象 木材",スターエム　ショートビット　no.5-23mm：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングスターエム　ショートビット　no.5-23mm,先ネジタイプでドリルがスムーズに入ります。スターエム　ショートビット　no.5-23mm[rn]
