16-25801,,41549.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ワゴジャパン/ＷＡＧＯ【206-216-PK】(7549288) バリオクリンプ１６（フェルール圧着工具　適合電線６～１６ｍｍ２） 受注単位1,作業用品\電設工具\手動圧着工具,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●端子の仕上り形状が四角形でスプリング式端子台への接続に最適です。<br>●使用電線により圧力を事前に調整頂く事で、常に一定した圧着が保障されます。<br><br>●フェールールの圧着に。<br><br>●全長(mm)：223<br>●圧着範囲：6～16mm[[の2乗]](AWG10～6）<br>●質量(g)：580<br><br><br>",『カード対応OK！』■〒ワゴジャパン/ＷＡＧＯ【206-216-PK】(7549288) バリオクリンプ１６（フェルール圧着工具　適合電線６～１６ｍｍ２） 受注単位1：クローバー資材館,『カード対応OK！』■〒ワゴジャパン/ＷＡＧＯ【206-216-PK】(7549288) バリオクリンプ１６（フェルール圧着工具　適合電線６～１６ｍｍ２） 受注単位1,作業用品\電設工具\手動圧着工具。『カード対応OK！』■〒ワゴジャパン/ＷＡＧＯ【206-216-PK】(7549288) バリオクリンプ１６（フェルール圧着工具　適合電線６～１６ｍｍ２） 受注単位1[rn]
16-25802,,4569.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-90】(7619359) ９７３９－９０　ダイスマガジン（９７３３－０１／９７３３－０２用） 受注単位1,作業用品\電設工具\手動圧着工具,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br><br>●交換用マガジン<br><br><br>●交換用マガジン<br><br>",『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-90】(7619359) ９７３９&minus;９０　ダイスマガジン（９７３３&minus;０１／９７３３&minus;０２用） 受注単位1：クローバー資材館,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-90】(7619359) ９７３９&minus;９０　ダイスマガジン（９７３３&minus;０１／９７３３&minus;０２用） 受注単位1,作業用品\電設工具\手動圧着工具。『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-90】(7619359) ９７３９&minus;９０　ダイスマガジン（９７３３&minus;０１／９７３３&minus;０２用） 受注単位1[rn]
16-25803,,8882.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-13】(7619332) ９７３９－１３　交換用ダイス（９７３３－０１／９７３３－０２用） 受注単位1,作業用品\電設工具\手動圧着工具,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br><br><br>●圧着端子(mm[[の2乗]])：-<br>●エンドスリーブ（mm[[の2乗]])：0.5～10.0<br>●AWG：20～7<br><br>●接続端子　圧着端子、裸圧着スリーブ用<br><br>",『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-13】(7619332) ９７３９&minus;１３　交換用ダイス（９７３３&minus;０１／９７３３&minus;０２用） 受注単位1：クローバー資材館,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-13】(7619332) ９７３９&minus;１３　交換用ダイス（９７３３&minus;０１／９７３３&minus;０２用） 受注単位1,作業用品\電設工具\手動圧着工具。『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-13】(7619332) ９７３９&minus;１３　交換用ダイス（９７３３&minus;０１／９７３３&minus;０２用） 受注単位1[rn]
16-25804,,9066.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-05】(7619308) ９７３９－０５　交換用ダイス（９７３３－０１／９７３３－０２用） 受注単位1,作業用品\電設工具\手動圧着工具,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br><br>●AWG：20～10<br><br>●圧着端子(mm[[の2乗]])絶縁端子用：-<br>●圧着端子(mm[[の2乗]])接続端子用：0.5～6.0<br>●AWG：20～10<br>●圧着端子(mm[[の2乗]])Bスリーブ：-<br><br>●接続端子用<br><br>",『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-05】(7619308) ９７３９&minus;０５　交換用ダイス（９７３３&minus;０１／９７３３&minus;０２用） 受注単位1：クローバー資材館,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-05】(7619308) ９７３９&minus;０５　交換用ダイス（９７３３&minus;０１／９７３３&minus;０２用） 受注単位1,作業用品\電設工具\手動圧着工具。『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-05】(7619308) ９７３９&minus;０５　交換用ダイス（９７３３&minus;０１／９７３３&minus;０２用） 受注単位1[rn]
16-25805,,31143.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9733-01】(4963920) ９７３３－０１　マルチクリンプ　マガジン付圧着工具 受注単位1,作業用品\電設工具\手動圧着工具,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●マガジン付で3種類の端子を圧着できます。<br>●工具なしでダイスの交換が簡単に可能です。<br>●繰り返しの圧着作業でも疲れにくいです。<br><br>●圧着ダイスの交換で、各種端子の圧着に。<br><br>●圧着端子(mm[[の2乗]])絶縁端子用：0.5～6.0<br>●圧着端子(mm[[の2乗]])裸端子用：-<br>●圧着端子(mm[[の2乗]])接続端子用：0.5～6.0<br>●全長(mm)：250<br>●質量(g)：770<br>●本体　クロームバナジウム鋼<br>●圧着端子(mm[[の2乗]])Bスリーブ：0.25～6.0<br><br>●マガジンは強化プラスチックです。<br><br>",『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9733-01】(4963920) ９７３３&minus;０１　マルチクリンプ　マガジン付圧着工具 受注単位1：クローバー資材館,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9733-01】(4963920) ９７３３&minus;０１　マルチクリンプ　マガジン付圧着工具 受注単位1,作業用品\電設工具\手動圧着工具。『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9733-01】(4963920) ９７３３&minus;０１　マルチクリンプ　マガジン付圧着工具 受注単位1[rn]
16-25806,,8882.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-06】(7619316) ９７３９－０６　交換用ダイス（９７３３－０１／９７３３－０２用） 受注単位1,作業用品\電設工具\手動圧着工具,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br><br>●AWG：20～10<br><br>●圧着端子(mm[[の2乗]])絶縁端子用：0.5～6.0<br>●圧着端子(mm[[の2乗]])接続端子用：-<br>●AWG：20～10<br>●圧着端子(mm[[の2乗]])Bスリーブ：-<br><br>●絶縁端子　絶縁被覆付圧着端子用<br><br>",『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-06】(7619316) ９７３９&minus;０６　交換用ダイス（９７３３&minus;０１／９７３３&minus;０２用） 受注単位1：クローバー資材館,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-06】(7619316) ９７３９&minus;０６　交換用ダイス（９７３３&minus;０１／９７３３&minus;０２用） 受注単位1,作業用品\電設工具\手動圧着工具。『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9739-06】(7619316) ９７３９&minus;０６　交換用ダイス（９７３３&minus;０１／９７３３&minus;０２用） 受注単位1[rn]
16-25807,,40245.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9733-02】(4963938) ９７３３－０２　マルチクリンプ　マガジン付圧着工具 受注単位1,作業用品\電設工具\手動圧着工具,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●マガジン付で5種類の端子を圧着できます。<br>●工具なしでダイスの交換が簡単に可能です。<br>●繰り返しの圧着作業でも疲れにくいです。<br><br>●圧着ダイスの交換で、各種端子の圧着に。<br><br>●圧着端子(mm[[の2乗]])絶縁端子用：0.5～6.0<br>●圧着端子(mm[[の2乗]])裸端子用：0.5～10.0<br>●圧着端子(mm[[の2乗]])接続端子用：0.5～6.0<br>●全長(mm)：250<br>●質量(g)：870<br>●本体　クロームバナジウム鋼<br>●裸圧着スリーブ　1.5～4.0　6.0＋10.0<br>●圧着端子(mm[[の2乗]])Bスリーブ：0.25～6.0<br><br>●マガジンは強化プラスチックです。<br><br>",『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9733-02】(4963938) ９７３３&minus;０２　マルチクリンプ　マガジン付圧着工具 受注単位1：クローバー資材館,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9733-02】(4963938) ９７３３&minus;０２　マルチクリンプ　マガジン付圧着工具 受注単位1,作業用品\電設工具\手動圧着工具。『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9733-02】(4963938) ９７３３&minus;０２　マルチクリンプ　マガジン付圧着工具 受注単位1[rn]
16-25808,,8992.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9749-14】(7738340) ９７４９－１４　圧着ダイス　（９７４３－２００用） 受注単位1,作業用品\電設工具\手動圧着工具,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br><br>●非絶縁の配線ターミナル、及びコネクター用。<br><br>●圧着端子(mm[[の2乗]])絶縁端子用：-<br>●圧着端子(mm[[の2乗]])接続端子用：0.5～10.0<br>●質量(g)：37<br>●AWG：20～7<br>●圧着端子(mm[[の2乗]])Bスリーブ：-<br><br><br>",『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9749-14】(7738340) ９７４９&minus;１４　圧着ダイス　（９７４３&minus;２００用） 受注単位1：クローバー資材館,『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9749-14】(7738340) ９７４９&minus;１４　圧着ダイス　（９７４３&minus;２００用） 受注単位1,作業用品\電設工具\手動圧着工具。『カード対応OK！』■〒ＫＮＩＰＥＸ社/ＫＮＩＰＥＸ【9749-14】(7738340) ９７４９&minus;１４　圧着ダイス　（９７４３&minus;２００用） 受注単位1[rn]
16-25809,,2120.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【T3TC-M-NV】(7648987) ３ＷＡＹツールケース”ＫＩＲＩＴＳ”　Ｍサイズ　ネイビーＸ黄 受注単位1,作業用品\工具箱・ツールバッグ\ツールバッグ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ツールバッグ・工具立て・腰袋の３パターンの使い方ができるツールケースです。<br>●腰袋として使用の際は、外側にも工具が吊れます。<br>●作業用途に合わせて工具の置き方を自由に選べる新感覚のツールバッグです。<br><br><br>●色：ネイビー×黄<br>●ツールバッグ時サイズ(mm)幅×奥行×高さ：120×140×305<br>●腰袋・工具立て時サイズ(mm)幅×奥行×高さ：140×120×180<br><br><br>●１０号防水加工帆布<br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【T3TC-M-NV】(7648987) ３ＷＡＹツールケース&rdquo;ＫＩＲＩＴＳ&rdquo;　Ｍサイズ　ネイビーＸ黄 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【T3TC-M-NV】(7648987) ３ＷＡＹツールケース&rdquo;ＫＩＲＩＴＳ&rdquo;　Ｍサイズ　ネイビーＸ黄 受注単位1,作業用品\工具箱・ツールバッグ\ツールバッグ。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【T3TC-M-NV】(7648987) ３ＷＡＹツールケース&rdquo;ＫＩＲＩＴＳ&rdquo;　Ｍサイズ　ネイビーＸ黄 受注単位1[rn]
16-25810,,1206.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒フジ矢【FTC2-MBG】(7586582) ヒッポケース　Ｍサイズ　ベージュ 受注単位1,作業用品\工具箱・ツールバッグ\ツールバッグ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●大きな口で様々なモノを収納・取出し・持ち運びが楽々出来ます。<br>●四角いシンプルな形なので、コンパクトに収まります。<br>●丈夫な布製なので、先の尖った工具でも収納できます・<br><br><br>●幅(mm)：280<br>●高さ(mm)：100<br>●奥行(mm)：100<br>●色：ベージュ<br><br><br>●生地：ポリエステル<br>",『カード対応OK！』■〒フジ矢【FTC2-MBG】(7586582) ヒッポケース　Ｍサイズ　ベージュ 受注単位1：クローバー資材館,『カード対応OK！』■〒フジ矢【FTC2-MBG】(7586582) ヒッポケース　Ｍサイズ　ベージュ 受注単位1,作業用品\工具箱・ツールバッグ\ツールバッグ。『カード対応OK！』■〒フジ矢【FTC2-MBG】(7586582) ヒッポケース　Ｍサイズ　ベージュ 受注単位1[rn]
16-25811,,1605.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒フジ矢【FTC2-LLG】(7586574) ヒッポケース　Ｌサイズ　ライトグリーン 受注単位1,作業用品\工具箱・ツールバッグ\ツールバッグ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●大きな口で様々なモノを収納・取出し・持ち運びが楽々出来ます。<br>●四角いシンプルな形なので、コンパクトに収まります。<br>●丈夫な布製なので、先の尖った工具でも収納できます・<br><br><br>●幅(mm)：340<br>●高さ(mm)：130<br>●奥行(mm)：130<br>●色：ライトグリーン<br><br><br>●生地：ポリエステル<br>",『カード対応OK！』■〒フジ矢【FTC2-LLG】(7586574) ヒッポケース　Ｌサイズ　ライトグリーン 受注単位1：クローバー資材館,『カード対応OK！』■〒フジ矢【FTC2-LLG】(7586574) ヒッポケース　Ｌサイズ　ライトグリーン 受注単位1,作業用品\工具箱・ツールバッグ\ツールバッグ。『カード対応OK！』■〒フジ矢【FTC2-LLG】(7586574) ヒッポケース　Ｌサイズ　ライトグリーン 受注単位1[rn]
