16-25001,,3424.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日本レヂボン/レヂボン　スキルタッチＳ　１００×３×１５　ＷＡ６０【SKL1003-WA60】(3774503) 受注単位20,作業用品\研削研磨用品\研削砥石,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●研磨用汎用品です。<br>●フレキシブル砥石の定番商品です。",『カード対応OK！』■〒日本レヂボン/レヂボン　スキルタッチＳ　１００&times;３&times;１５　ＷＡ６０【SKL1003-WA60】(3774503) 受注単位20：クローバー資材館,『カード対応OK！』■〒日本レヂボン/レヂボン　スキルタッチＳ　１００&times;３&times;１５　ＷＡ６０【SKL1003-WA60】(3774503) 受注単位20,作業用品\研削研磨用品\研削砥石。『カード対応OK！』■〒日本レヂボン/レヂボン　スキルタッチＳ　１００&times;３&times;１５　ＷＡ６０【SKL1003-WA60】(3774503) 受注単位20[rn]
16-25002,,25776.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒岡崎精工/岡崎　ホイール両頭くん【BGC150D (ﾘｮｳﾄｳｸﾞﾗｲﾝﾀﾞ-ﾖｳ)】(2157659) 受注単位1,作業用品\研削研磨用品\研削砥石,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●長寿命と安定した能力でコストパフォーマンスに優れます。<br>●従来の一般砥石（WA、GC）と違い、型くずれが少なく、ホコリが出にくくなっています。<br>●市販の両頭グラインダーに取りつけて簡単にご利用できます。",『カード対応OK！』■〒岡崎精工/岡崎　ホイール両頭くん【BGC150D (ﾘｮｳﾄｳｸﾞﾗｲﾝﾀﾞ-ﾖｳ)】(2157659) 受注単位1：クローバー資材館,『カード対応OK！』■〒岡崎精工/岡崎　ホイール両頭くん【BGC150D (ﾘｮｳﾄｳｸﾞﾗｲﾝﾀﾞ-ﾖｳ)】(2157659) 受注単位1,作業用品\研削研磨用品\研削砥石。『カード対応OK！』■〒岡崎精工/岡崎　ホイール両頭くん【BGC150D (ﾘｮｳﾄｳｸﾞﾗｲﾝﾀﾞ-ﾖｳ)】(2157659) 受注単位1[rn]
16-25003,,5471.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日本レヂボン/レヂボン　スーパーエースＲＳＡ　１００×６×１５　３６Ｐ【RSA1006-36】(2966123) 受注単位25,作業用品\研削研磨用品\研削砥石,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●ステンレス鋼に優れた研削力を発揮します。<br>●ジルコニアを凌ぐ研削力を発揮するオフセット研削砥石の最高級品です。<br>●高速度用のRSAKもあります。",『カード対応OK！』■〒日本レヂボン/レヂボン　スーパーエースＲＳＡ　１００&times;６&times;１５　３６Ｐ【RSA1006-36】(2966123) 受注単位25：クローバー資材館,『カード対応OK！』■〒日本レヂボン/レヂボン　スーパーエースＲＳＡ　１００&times;６&times;１５　３６Ｐ【RSA1006-36】(2966123) 受注単位25,作業用品\研削研磨用品\研削砥石。『カード対応OK！』■〒日本レヂボン/レヂボン　スーパーエースＲＳＡ　１００&times;６&times;１５　３６Ｐ【RSA1006-36】(2966123) 受注単位25[rn]
16-25004,,4138.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＴＹＲＯＬＩＴ社/ＴＹＲＯＬＩＴ【743938】(7666411) 切断研削砥石　“Ｃ＆Ｇ”　１００ｍｍ　＃３０ 受注単位25,作業用品\研削研磨用品\研削砥石,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●切断と研削・研磨が１枚でできる両用砥石です。<br>●砥石交換の手間が省け、効率的な作業に貢献します。<br><br>●一般鋼、ステンレス鋼などの研削作業に。<br><br>●粒度(#)：30<br>●砥材：A<br>●硬度：Q<br>●外径(mm)：100<br>●厚み(mm)：2.5<br>●穴径(mm)：16(15)<br>●最高使用回転数(rpm)：15300<br><br>●★ベーシックタイプ（標準的な一般作業において十分な性能を発揮）<br>●最高使用周速度：80m/s(4800m/min)<br><br>",『カード対応OK！』■〒ＴＹＲＯＬＩＴ社/ＴＹＲＯＬＩＴ【743938】(7666411) 切断研削砥石　&ldquo;Ｃ＆Ｇ&rdquo;　１００ｍｍ　＃３０ 受注単位25：クローバー資材館,『カード対応OK！』■〒ＴＹＲＯＬＩＴ社/ＴＹＲＯＬＩＴ【743938】(7666411) 切断研削砥石　&ldquo;Ｃ＆Ｇ&rdquo;　１００ｍｍ　＃３０ 受注単位25,作業用品\研削研磨用品\研削砥石。『カード対応OK！』■〒ＴＹＲＯＬＩＴ社/ＴＹＲＯＬＩＴ【743938】(7666411) 切断研削砥石　&ldquo;Ｃ＆Ｇ&rdquo;　１００ｍｍ　＃３０ 受注単位25[rn]
16-25005,,1327.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ノリタケカンパニーリミテド/ノリタケ　汎用研削砥石【1000E01240】(3261522) 受注単位1,作業用品\研削研磨用品\研削砥石,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●代表的なアルミナ質砥粒を使用しています。主に生材の能率研削に適しています。下記以外のアイテムにつきましては、別途お問い合わせください。",『カード対応OK！』■〒ノリタケカンパニーリミテド/ノリタケ　汎用研削砥石【1000E01240】(3261522) 受注単位1：クローバー資材館,『カード対応OK！』■〒ノリタケカンパニーリミテド/ノリタケ　汎用研削砥石【1000E01240】(3261522) 受注単位1,作業用品\研削研磨用品\研削砥石。『カード対応OK！』■〒ノリタケカンパニーリミテド/ノリタケ　汎用研削砥石【1000E01240】(3261522) 受注単位1[rn]
16-25006,,12814.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＴＹＲＯＬＩＴ社/ＴＹＲＯＬＩＴ【236320】(7661746) 弾性砥石“フレキシブル”　１７８Ｘ３Ｘ２２．２３　＃４６ 受注単位25,作業用品\研削研磨用品\研削砥石,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●適度な「しなり」と厚みにより、非常に使いやすい研磨用弾性砥石です。<br><br>●一般鋼、ステンレス鋼等の研削作業に。<br><br>●粒度(#)：46<br>●外径(mm)：178<br>●厚み(mm)：3<br>●穴径(mm)：22.23<br>●最高使用回転数(rpm)：8600<br>●質量(g)：100<br><br>●★★★プレミアムタイプ（難削材に対しても極めて高いパフォーマンスを発揮）<br>●砥材：WA<br>●最高使用周速度：80m/s(4800m/min)<br><br>",『カード対応OK！』■〒ＴＹＲＯＬＩＴ社/ＴＹＲＯＬＩＴ【236320】(7661746) 弾性砥石&ldquo;フレキシブル&rdquo;　１７８Ｘ３Ｘ２２．２３　＃４６ 受注単位25：クローバー資材館,『カード対応OK！』■〒ＴＹＲＯＬＩＴ社/ＴＹＲＯＬＩＴ【236320】(7661746) 弾性砥石&ldquo;フレキシブル&rdquo;　１７８Ｘ３Ｘ２２．２３　＃４６ 受注単位25,作業用品\研削研磨用品\研削砥石。『カード対応OK！』■〒ＴＹＲＯＬＩＴ社/ＴＹＲＯＬＩＴ【236320】(7661746) 弾性砥石&ldquo;フレキシブル&rdquo;　１７８Ｘ３Ｘ２２．２３　＃４６ 受注単位25[rn]
16-25007,,3912.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立工機/日立【0093-9643】(7678681) オフセット砥石　１５０Ｘ６Ｘ２２ｍｍ　Ａ３６Ｑ　１０枚入り 受注単位1,作業用品\研削研磨用品\研削砥石,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●過酷な条件下でも目づまりなどがなく作業ができます。<br><br>●一般鋼の研削作業に。<br><br>●粒度(#)：36<br>●砥材：A<br>●硬度：Q<br>●外径(mm)：150<br>●厚み(mm)：6<br>●穴径(mm)：22<br>●最高使用回転数(rpm)：9100<br><br>●最高使用周速度：72m/s(4300m/min)<br><br>",『カード対応OK！』■〒日立工機/日立【0093-9643】(7678681) オフセット砥石　１５０Ｘ６Ｘ２２ｍｍ　Ａ３６Ｑ　１０枚入り 受注単位1：クローバー資材館,『カード対応OK！』■〒日立工機/日立【0093-9643】(7678681) オフセット砥石　１５０Ｘ６Ｘ２２ｍｍ　Ａ３６Ｑ　１０枚入り 受注単位1,作業用品\研削研磨用品\研削砥石。『カード対応OK！』■〒日立工機/日立【0093-9643】(7678681) オフセット砥石　１５０Ｘ６Ｘ２２ｍｍ　Ａ３６Ｑ　１０枚入り 受注単位1[rn]
16-25008,,4082.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立工機/日立【0093-9669】(7678771) スキルタッチ　１００Ｘ２Ｘ１５ｍｍ　ＷＡ８０　２０枚入り 受注単位1,作業用品\研削研磨用品\研削砥石,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●砥粒の種類により、金属のほか合成樹脂、大理石、コンクリートなどの非金属の表面研磨、曲面研磨もできます。<br><br>●硬鋼、焼入鋼、陶磁器などの研削作業に。<br><br>●粒度(#)：80<br>●外径(mm)：100<br>●厚み(mm)：2<br>●穴径(mm)：15<br>●最高使用回転数(rpm)：13600<br>●質量(g)：826<br><br>●砥材：WA<br>●最高使用周速度：72m/s(4300m/min)<br><br>",『カード対応OK！』■〒日立工機/日立【0093-9669】(7678771) スキルタッチ　１００Ｘ２Ｘ１５ｍｍ　ＷＡ８０　２０枚入り 受注単位1：クローバー資材館,『カード対応OK！』■〒日立工機/日立【0093-9669】(7678771) スキルタッチ　１００Ｘ２Ｘ１５ｍｍ　ＷＡ８０　２０枚入り 受注単位1,作業用品\研削研磨用品\研削砥石。『カード対応OK！』■〒日立工機/日立【0093-9669】(7678771) スキルタッチ　１００Ｘ２Ｘ１５ｍｍ　ＷＡ８０　２０枚入り 受注単位1[rn]
16-25009,,7739.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ノリタケカンパニーリミテド/ノリタケ【1000C12312】(7729898) オフセット砥石スーパーホークＸ 受注単位25,作業用品\研削研磨用品\研削砥石,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●汎用高性能タイプのオフセット砥石です。<br>●シャープな切れ味が持続し、研削音が低いので、作業者の疲れを軽減します。<br><br>●鋳物からステンレス鋼まで各種金属類のバリ取り、ビード取り作業。<br><br>●粒度(#)：24<br>●砥材：SX<br>●硬度：P<br>●外径(mm)：100<br>●厚み(mm)：6<br>●穴径(mm)：15.00<br>●最高使用回転数(rpm)：13700<br>●質量(g)：110<br><br>●最高使用周速度：72m/s(4300m/min)<br><br>",『カード対応OK！』■〒ノリタケカンパニーリミテド/ノリタケ【1000C12312】(7729898) オフセット砥石スーパーホークＸ 受注単位25：クローバー資材館,『カード対応OK！』■〒ノリタケカンパニーリミテド/ノリタケ【1000C12312】(7729898) オフセット砥石スーパーホークＸ 受注単位25,作業用品\研削研磨用品\研削砥石。『カード対応OK！』■〒ノリタケカンパニーリミテド/ノリタケ【1000C12312】(7729898) オフセット砥石スーパーホークＸ 受注単位25[rn]
16-25010,,5091.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ノリタケカンパニーリミテド/ノリタケ　汎用研削砥石【1000E60530】(3223515) 受注単位1,作業用品\研削研磨用品\研削砥石,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●高硬度で破砕性が良い砥粒ですので、一般軽研削・精密研削・工具研削など研削焼けを嫌う作業に最適です。下記以外のアイテムにつきましては、別途お問い合わせください。",『カード対応OK！』■〒ノリタケカンパニーリミテド/ノリタケ　汎用研削砥石【1000E60530】(3223515) 受注単位1：クローバー資材館,『カード対応OK！』■〒ノリタケカンパニーリミテド/ノリタケ　汎用研削砥石【1000E60530】(3223515) 受注単位1,作業用品\研削研磨用品\研削砥石。『カード対応OK！』■〒ノリタケカンパニーリミテド/ノリタケ　汎用研削砥石【1000E60530】(3223515) 受注単位1[rn]
16-25011,,5188.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日本レヂボン/レヂボン　ミニスキルタッチＭＳ　５０×３×９．５３　６０【MS503-60】(3558207) 受注単位25,作業用品\研削研磨用品\研削砥石,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●細部の加工に適した小径サイズの研磨用砥石です。<br>●特殊砥材の配合により優れた作業性を発揮します。",『カード対応OK！』■〒日本レヂボン/レヂボン　ミニスキルタッチＭＳ　５０&times;３&times;９．５３　６０【MS503-60】(3558207) 受注単位25：クローバー資材館,『カード対応OK！』■〒日本レヂボン/レヂボン　ミニスキルタッチＭＳ　５０&times;３&times;９．５３　６０【MS503-60】(3558207) 受注単位25,作業用品\研削研磨用品\研削砥石。『カード対応OK！』■〒日本レヂボン/レヂボン　ミニスキルタッチＭＳ　５０&times;３&times;９．５３　６０【MS503-60】(3558207) 受注単位25[rn]
