16-11601,http://tshop.r10s.jp/marutaro/cabinet/akagi1/a15956.jpg?fitin=700:700,2310.4000,,花・ガーデン・DIY > その他,アカギ AKAGI ステンセットフロアーナット付プレート(SGP・VP) 65AX120H 【A15956-0088】 配管支持金具 フロアーバンド,A15956-0088,●排水管(ＳＧＰ，VP)のレベル調整バンド。全ねじの取替え可能。●種類：フロアーバンド●適用管種類：SGP/VP管●材質：SUS304●表面処理：なし●径称 (A)：65A●適合管外径(mm)：76.3●長さ H(mm)：120●レベル範囲(mm)：47～110●掲載画像はイメージです。実際の商品とは異なる場合があります。 予めご了承下さい。,アカギ AKAGI ステンセットフロアーナット付プレート(SGP・VP) 65AX120H 【A15956-0088】 配管支持金具 フロアーバンド：セルフメイド,防炎シートブルーシートシートスパッタストロングシート遮光防炎「シートストロングメッシュシートソフトメッシュシートトラスコブラックシートグリーンシートホワイト防炎シートオレンジシートシルバーシート捕虫器殺虫器クールヘルメット　KAZE手袋工具園芸アカギ AKAGI ステンセットフロアーナット付プレート(SGP・VP) 65AX120H 【A15956-0088】 配管支持金具 フロアーバンド,A15956-0088。アカギ AKAGI ステンセットフロアーナット付プレート(SGP・VP) 65AX120H 【A15956-0088】 配管支持金具 フロアーバンド[rn]
16-11602,http://tshop.r10s.jp/marutaro/cabinet/akagi1/a10450.jpg?fitin=700:700,209.6000,,花・ガーデン・DIY > その他,アカギ AKAGI クリップサドル SD25 【A10450-0101】★納期:都度問合せ★ 配管支持金具 サドルバンド,A10450-0101,●クリップ式のサドルバンド。軟質塩ビコーティングタイプ。●電気亜鉛めっき仕上げ。●軟質塩ビの物性上、常温80℃までの配管にご使用ください。●種類：サドルバンド●適用管種類：指定無し●材質：スチール●表面処理：軟質塩ビコーティング(電気亜鉛めっき)●径称：SD-25●適合管外径(mm)：25●掲載画像はイメージです。実際の商品とは異なる場合があります。 予めご了承下さい。,アカギ AKAGI クリップサドル SD25 【A10450-0101】★納期:都度問合せ★ 配管支持金具 サドルバンド：セルフメイド,防炎シートブルーシートシートスパッタストロングシート遮光防炎「シートストロングメッシュシートソフトメッシュシートトラスコブラックシートグリーンシートホワイト防炎シートオレンジシートシルバーシート捕虫器殺虫器クールヘルメット　KAZE手袋工具園芸アカギ AKAGI クリップサドル SD25 【A10450-0101】★納期:都度問合せ★ 配管支持金具 サドルバンド,A10450-0101。アカギ AKAGI クリップサドル SD25 【A10450-0101】★納期:都度問合せ★ 配管支持金具 サドルバンド[rn]
16-11603,http://tshop.r10s.jp/marutaro/cabinet/akagi1/a10323.jpg?fitin=700:700,1135.2000,,花・ガーデン・DIY > その他,アカギ AKAGI 立バンド 175A 【A10323-0147】 配管支持金具 立配管金具,A10323-0147,●SGP管用の蝶番式立バンド。●175Ａ以上はリブの無い平鋼製となります。●300ＡまでのＶＰ管にも使用できます。（ＶＰ20、ＶＰ25、ＶＰ30はVP管用サイズ）●電気亜鉛めっき仕上げ。●種類：立バンド●材質：スチール●適合管種類：SGP●表面処理：亜鉛メッキ●表面処理[亜鉛メッキ詳細]：電気亜鉛めっき●径称 (A)：175A●呼び径 (B)：7●適合管外径(mm)：190.7●掲載画像はイメージです。実際の商品とは異なる場合があります。 予めご了承下さい。,アカギ AKAGI 立バンド 175A 【A10323-0147】 配管支持金具 立配管金具：セルフメイド,防炎シートブルーシートシートスパッタストロングシート遮光防炎「シートストロングメッシュシートソフトメッシュシートトラスコブラックシートグリーンシートホワイト防炎シートオレンジシートシルバーシート捕虫器殺虫器クールヘルメット　KAZE手袋工具園芸アカギ AKAGI 立バンド 175A 【A10323-0147】 配管支持金具 立配管金具,A10323-0147。アカギ AKAGI 立バンド 175A 【A10323-0147】 配管支持金具 立配管金具[rn]
16-11604,http://tshop.r10s.jp/marutaro/cabinet/akagi1/a10323.jpg?fitin=700:700,64.0000,,花・ガーデン・DIY > その他,アカギ AKAGI 立バンド 50A 【A10323-0077】配管支持金具 立配管金具,A10323-0077,●SGP管用の蝶番式立バンド。●175Ａ以上はリブの無い平鋼製となります。●300ＡまでのＶＰ管にも使用できます。（ＶＰ20、ＶＰ25、ＶＰ30はVP管用サイズ）●電気亜鉛めっき仕上げ。●種類：立バンド●材質：スチール●適合管種類：SGP●表面処理：亜鉛メッキ●表面処理[亜鉛メッキ詳細]：電気亜鉛めっき●径称 (A)：50A●呼び径 (B)：2●適合管外径(mm)：60.5●掲載画像はイメージです。実際の商品とは異なる場合があります。 予めご了承下さい。,アカギ AKAGI 立バンド 50A 【A10323-0077】配管支持金具 立配管金具：セルフメイド,防炎シートブルーシートシートスパッタストロングシート遮光防炎「シートストロングメッシュシートソフトメッシュシートトラスコブラックシートグリーンシートホワイト防炎シートオレンジシートシルバーシート捕虫器殺虫器クールヘルメット　KAZE手袋工具園芸アカギ AKAGI 立バンド 50A 【A10323-0077】配管支持金具 立配管金具,A10323-0077。アカギ AKAGI 立バンド 50A 【A10323-0077】配管支持金具 立配管金具[rn]
16-11605,http://tshop.r10s.jp/marutaro/cabinet/akagi1/a10450.jpg?fitin=700:700,224.0000,,花・ガーデン・DIY > その他,アカギ AKAGI クリップサドル SD28 【A10450-0116】★納期:都度問合せ★ 配管支持金具 サドルバンド,A10450-0116,●クリップ式のサドルバンド。軟質塩ビコーティングタイプ。●電気亜鉛めっき仕上げ。●軟質塩ビの物性上、常温80℃までの配管にご使用ください。●種類：サドルバンド●適用管種類：指定無し●材質：スチール●表面処理：軟質塩ビコーティング(電気亜鉛めっき)●径称：SD-28●適合管外径(mm)：28●掲載画像はイメージです。実際の商品とは異なる場合があります。 予めご了承下さい。,アカギ AKAGI クリップサドル SD28 【A10450-0116】★納期:都度問合せ★ 配管支持金具 サドルバンド：セルフメイド,防炎シートブルーシートシートスパッタストロングシート遮光防炎「シートストロングメッシュシートソフトメッシュシートトラスコブラックシートグリーンシートホワイト防炎シートオレンジシートシルバーシート捕虫器殺虫器クールヘルメット　KAZE手袋工具園芸アカギ AKAGI クリップサドル SD28 【A10450-0116】★納期:都度問合せ★ 配管支持金具 サドルバンド,A10450-0116。アカギ AKAGI クリップサドル SD28 【A10450-0116】★納期:都度問合せ★ 配管支持金具 サドルバンド[rn]
16-11606,http://tshop.r10s.jp/marutaro/cabinet/akagi1/a10139.jpg?fitin=700:700,56.0000,,花・ガーデン・DIY > その他,アカギ AKAGI 吊バンド 10A 【A10139-0019】 配管支持金具 吊配管金具,A10139-0019,●ＳＧＰ管用の蝶番式吊バンド。●175Ａ以上はリブの無い平鋼製となります。●350Ａ以上はバンド耳部に補強板を溶接しています。●300ＡまでのＶＰ管にも使用できます。（ＶＰ20、ＶＰ25、ＶＰ30はＶＰ管専用サイズ）●電気亜鉛めっき仕上げ。●種類：吊バンド●材質：スチール●適用管種類：SGP管●表面処理：亜鉛メッキ●表面処理[亜鉛メッキ詳細]：電気亜鉛めっき●径称(A)：10A●呼び径(B)：3/8●適合管外径(mm)：17.3●掲載画像はイメージです。実際の商品とは異なる場合があります。 予めご了承下さい。,アカギ AKAGI 吊バンド 10A 【A10139-0019】 配管支持金具 吊配管金具：セルフメイド,防炎シートブルーシートシートスパッタストロングシート遮光防炎「シートストロングメッシュシートソフトメッシュシートトラスコブラックシートグリーンシートホワイト防炎シートオレンジシートシルバーシート捕虫器殺虫器クールヘルメット　KAZE手袋工具園芸アカギ AKAGI 吊バンド 10A 【A10139-0019】 配管支持金具 吊配管金具,A10139-0019。アカギ AKAGI 吊バンド 10A 【A10139-0019】 配管支持金具 吊配管金具[rn]
16-11607,http://tshop.r10s.jp/marutaro/cabinet/akagi1/a10376.jpg?fitin=700:700,323.2000,,花・ガーデン・DIY > その他,アカギ AKAGI 長穴溶接ねじ足 32X60H 【A10376-0090】 配管支持金具 羽子板・ネジ足,A10376-0090,●立バンド用のねじ込み式取付足。●25幅、32幅、38幅、50幅の製品があります。●電気亜鉛めっき仕上げ。●種類：関連部品●材質：スチール●表面処理：亜鉛メッキ●表面処理[亜鉛メッキ詳細]：電気亜鉛めっき●長さ H(mm)：60●幅(mm)：32●掲載画像はイメージです。実際の商品とは異なる場合があります。 予めご了承下さい。,アカギ AKAGI 長穴溶接ねじ足 32X60H 【A10376-0090】 配管支持金具 羽子板・ネジ足：セルフメイド,防炎シートブルーシートシートスパッタストロングシート遮光防炎「シートストロングメッシュシートソフトメッシュシートトラスコブラックシートグリーンシートホワイト防炎シートオレンジシートシルバーシート捕虫器殺虫器クールヘルメット　KAZE手袋工具園芸アカギ AKAGI 長穴溶接ねじ足 32X60H 【A10376-0090】 配管支持金具 羽子板・ネジ足,A10376-0090。アカギ AKAGI 長穴溶接ねじ足 32X60H 【A10376-0090】 配管支持金具 羽子板・ネジ足[rn]
16-11608,http://tshop.r10s.jp/marutaro/cabinet/akagi1/a10291.jpg?fitin=700:700,38.4000,,花・ガーデン・DIY > その他,【即納】アカギ AKAGI 白羽子板ボルト W3/8X120L 【A10291-0014】★納期:12時までのご注文で当日出荷★ 配管支持金具 吊配管金具,A10291-0014,●木材などに固定する吊ボルト。●電気亜鉛めっき仕上げ。●固定には釘、ビスなどをご使用ください。●掲載画像はイメージです。実際の商品とは異なる場合があります。 予めご了承下さい。,【即納】アカギ AKAGI 白羽子板ボルト W3/8X120L 【A10291-0014】★納期:12時までのご注文で当日出荷★ 配管支持金具 吊配管金具：セルフメイド,防炎シートブルーシートシートスパッタストロングシート遮光防炎「シートストロングメッシュシートソフトメッシュシートトラスコブラックシートグリーンシートホワイト防炎シートオレンジシートシルバーシート捕虫器殺虫器クールヘルメット　KAZE手袋工具園芸【即納】アカギ AKAGI 白羽子板ボルト W3/8X120L 【A10291-0014】★納期:12時までのご注文で当日出荷★ 配管支持金具 吊配管金具,A10291-0014。【即納】アカギ AKAGI 白羽子板ボルト W3/8X120L 【A10291-0014】★納期:12時までのご注文で当日出荷★ 配管支持金具 吊配管金具[rn]
16-11609,http://tshop.r10s.jp/marutaro/cabinet/akagi1/a16056.jpg?fitin=700:700,2400.0000,,花・ガーデン・DIY > その他,【即納】アカギ AKAGI 下地カンタン金具 12M/M ＜☆20枚入＞【☆A16056-0011】★納期:12時までのご注文で当日出荷★ 配管支持金具 その他,A16056-0011,●タオル掛け、洗面台、クーラーなどの下地作業。●コンパネ厚１２ｍｍ。●掲載画像はイメージです。実際の商品とは異なる場合があります。 予めご了承下さい。,【即納】アカギ AKAGI 下地カンタン金具 12M/M ＜☆20枚入＞【☆A16056-0011】★納期:12時までのご注文で当日出荷★ 配管支持金具 その他：セルフメイド,防炎シートブルーシートシートスパッタストロングシート遮光防炎「シートストロングメッシュシートソフトメッシュシートトラスコブラックシートグリーンシートホワイト防炎シートオレンジシートシルバーシート捕虫器殺虫器クールヘルメット　KAZE手袋工具園芸【即納】アカギ AKAGI 下地カンタン金具 12M/M ＜☆20枚入＞【☆A16056-0011】★納期:12時までのご注文で当日出荷★ 配管支持金具 その他,A16056-0011。【即納】アカギ AKAGI 下地カンタン金具 12M/M ＜☆20枚入＞【☆A16056-0011】★納期:12時までのご注文で当日出荷★ 配管支持金具 その他[rn]
16-11610,http://tshop.r10s.jp/marutaro/cabinet/akagi1/a10511.jpg?fitin=700:700,28.8000,,花・ガーデン・DIY > その他,アカギ AKAGI PPサドル VP13（VP用）グレー【A10511-0749】 配管支持金具 サドルバンド,A10511-0749,●浮き上がり配管各種用のＰＰバンド。●「ＰＰサドル台座」を使用すると、5mmずつ高さ調節ができます。●ポリプロピレン製。●屋内配管用としてご使用ください。●種類：サドルバンド●材質：ポリプロピレン●適用管種類：塩化ビニール管●適用管種類[塩化ビニール管詳細]：塩化ビニール管(VP管)●サイズ：13●適合管外径(mm)：18●色：グレー●掲載画像はイメージです。実際の商品とは異なる場合があります。 予めご了承下さい。,アカギ AKAGI PPサドル VP13（VP用）グレー【A10511-0749】 配管支持金具 サドルバンド：セルフメイド,防炎シートブルーシートシートスパッタストロングシート遮光防炎「シートストロングメッシュシートソフトメッシュシートトラスコブラックシートグリーンシートホワイト防炎シートオレンジシートシルバーシート捕虫器殺虫器クールヘルメット　KAZE手袋工具園芸アカギ AKAGI PPサドル VP13（VP用）グレー【A10511-0749】 配管支持金具 サドルバンド,A10511-0749。アカギ AKAGI PPサドル VP13（VP用）グレー【A10511-0749】 配管支持金具 サドルバンド[rn]
16-11611,http://tshop.r10s.jp/marutaro/cabinet/akagi1/a10450.jpg?fitin=700:700,193.6000,,花・ガーデン・DIY > その他,アカギ AKAGI クリップサドル SD22 【A10450-0099】★納期:都度問合せ★ 配管支持金具 サドルバンド,A10450-0099,●クリップ式のサドルバンド。軟質塩ビコーティングタイプ。●電気亜鉛めっき仕上げ。●軟質塩ビの物性上、常温80℃までの配管にご使用ください。●種類：サドルバンド●適用管種類：指定無し●材質：スチール●表面処理：軟質塩ビコーティング(電気亜鉛めっき)●径称：SD-22●適合管外径(mm)：22●掲載画像はイメージです。実際の商品とは異なる場合があります。 予めご了承下さい。,アカギ AKAGI クリップサドル SD22 【A10450-0099】★納期:都度問合せ★ 配管支持金具 サドルバンド：セルフメイド,防炎シートブルーシートシートスパッタストロングシート遮光防炎「シートストロングメッシュシートソフトメッシュシートトラスコブラックシートグリーンシートホワイト防炎シートオレンジシートシルバーシート捕虫器殺虫器クールヘルメット　KAZE手袋工具園芸アカギ AKAGI クリップサドル SD22 【A10450-0099】★納期:都度問合せ★ 配管支持金具 サドルバンド,A10450-0099。アカギ AKAGI クリップサドル SD22 【A10450-0099】★納期:都度問合せ★ 配管支持金具 サドルバンド[rn]
