32-7801,http://tshop.r10s.jp/jumbo/cabinet/ske01/mk-4.jpg?fitin=700:700,76489.6000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中量キャスターラック MK-9744G,,"サカエ 総合カタログ2017年の【790ページ】をご参考下さい。</p><p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●レイアウト変更が簡単に出来る便利な中量キャスターラック。<br><br>【仕様】<br>●寸法:W1800×D600×H1676mm<br>●段数:4段<br>●耐荷重(棚1段当り):150kg<br>●耐荷重(1台当り):450kg<br>●本体色:グリーン<br>●キャスター:125φゴム車(自在2、自在S付2)<br>●50mmピッチ段替え可能<br>●注意事項:棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/item-banner01.jpg"" width=""760"" height=""160"" BORDER=""0"" style=""margin-bottom:3px;""><br>
<img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/tyokusou01_01.jpg"" width=""760"" height=""380"" BORDER=""0"" style=""margin-bottom:3px;""></p>",【運賃見積り】【直送品】サカエ SAKAE 中量キャスターラック MK-9744G：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 中量キャスターラック MK-9744G,【運賃見積り】【直送品】サカエ SAKAE 中量キャスターラック MK-9744G[rn]
32-7802,http://tshop.r10s.jp/jumbo/cabinet/ske01/nkr-5.jpg?fitin=700:700,55487.2000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量キャスターラック NSR-1545GGK,,"サカエ 総合カタログ2017年の【784ページ】をご参考下さい。</p><p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●レイアウト変更が簡単に出来る便利な中量キャスターラック。<br><br>【仕様】<br>●寸法:W1500×D600×H2000mm<br>●段数:5段<br>●耐荷重(棚1段当り):200kg<br>●耐荷重(1台当り):800kg<br>●本体色:グリーン<br>●キャスター:150φゴム車(固定2、自在S付2)<br>●50mmピッチ段替え可能<br>●注意事項:棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/item-banner01.jpg"" width=""760"" height=""160"" BORDER=""0"" style=""margin-bottom:3px;""><br>
<img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/tyokusou01_01.jpg"" width=""760"" height=""380"" BORDER=""0"" style=""margin-bottom:3px;""></p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量キャスターラック NSR-1545GGK：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 中軽量キャスターラック NSR-1545GGK,【運賃見積り】【直送品】サカエ SAKAE 中軽量キャスターラック NSR-1545GGK[rn]
32-7803,http://tshop.r10s.jp/jumbo/cabinet/noimg01.gif?fitin=700:700,5692.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中量キャスターラック用棚板セット NKR-0975GN,,"サカエ 総合カタログ2017年の【785ページ】をご参考下さい。</p><p>【メーカー名】<br>●（株）サカエ<br><br>【仕様】<br>●寸法:W900×D750mm<br>●耐荷重(棚1段当り):300kg<br>●本体色:グリーン<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/item-banner01.jpg"" width=""760"" height=""160"" BORDER=""0"" style=""margin-bottom:3px;""><br>
