5-46768,http://tshop.r10s.jp/autoparts-agency/cabinet/tuning107/ap-u45129814a380_001.jpg?fitin=700:700,1188.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,AP 薄型スペーサー 4穴/5穴対応 5mm 4/5H 98～114.3PCD AP-U45129814-05-A380 入数：2枚/1SET,,"　<img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/images/shipfree_tannoki.gif"" alt=""送料無料""><br><br>入数：2枚/1SET<br><br>4穴、5穴の両方に装着が可能です。<br>厚さ：5mm<br>穴数：4/5H<br>P.C.D.：98～114.3PCD<br>材質：アルミA380鋳造<br><br>4穴/5穴対応 5mm 4/5H 98～114.3PCD<br><br><b>ご注意</b><br>※カラーは品番により異なります。色の指定はできませんのであらかじめご了承ください。<br>※適合確認は致しません。車輌に装着するホイールに最適なスペーサーのサイズとタイプをご確認の上、適合する商品をお求め下さい。<br><br>■関連事項<br>アクセサリー カー カーアクセサリー カー用品 カスタマイズ カスタム 修理 パーツ 部品 加工 改造 自動車 自動車用品 車 スペーサー ホイールスペーサー ホイール スペーサー薄型 4穴 5穴<br>■JAN<br>4582483651178<div style=""margin-bottom:20px;text-align:center;""><img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/new_attention.gif"" border=""0"" alt=""納期・商品についての注意事項です。確認ください"" >
</div>",AP 薄型スペーサー 4穴/5穴対応 5mm 4/5H 98～114.3PCD AP-U45129814-05-A380 入数：2枚/1SET：オートパーツエージェンシー,カーパーツ オートパーツ 自動車部品 カー用品ブレーキパッド車高調キットマフラーエアコンフィルタードライブシャフトステアリングブーツバッテリーサスペンションエアフィルターAP 薄型スペーサー 4穴/5穴対応 5mm 4/5H 98～114.3PCD AP-U45129814-05-A380 入数：2枚/1SET,AP 薄型スペーサー 4穴/5穴対応 5mm 4/5H 98～114.3PCD AP-U45129814-05-A380 入数：2枚/1SET[rn]
5-46769,http://tshop.r10s.jp/autoparts-agency/cabinet/tuning62/rotor001.jpg?fitin=700:700,4784.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,AP ワイドスペーサー 25mm(6H/139.7mm/M12-P1.25) 4WD用 ボルト・ナット付 AP07979 入数：1セット(2枚),　,"　<img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/images/shipfree_tannoki.gif"" alt=""送料無料""><br><br>入数：1セット(2枚)<br><br>サイズ/タイプ：25mm(6H/139.7mm/M12-P1.25)<br>4WD用 ボルト・ナット付<br><br>厚さ：25mm<br>ホール：6H<br>P.C.D.：139.7mm<br>ナットサイズ：M12×P1.25<br>ハブ径：φ110mm<br>ボルトとナット付きです。<br><br><b>ご注意</b><br>※適合確認は致しません。車輌に装着するホイールに最適なスペーサーのサイズとタイプをご確認の上、適合する商品をお求め下さい。<br>※スチールホイールには使用できません。<br>※ボルトがスペーサーの表面より突出する場合がありますので装着するホイール裏側に逃げが必要です。車体側のハブボルト、及び付属のナットを十分逃がす深さがない場合なども装着できません。<br><br>■関連事項<br>ワイドスペーサー ワイドホイールスペーサー ホイールスペーサー ワイド トレッド スペーサー ホイール M12×P1.25 φ110mm<br>■JAN<br>4582483656371<div style=""margin-bottom:20px;text-align:center;""><img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/new_attention.gif"" border=""0"" alt=""納期・商品についての注意事項です。確認ください"" >
</div>",AP ワイドスペーサー 25mm(6H/139.7mm/M12-P1.25) 4WD用 ボルト・ナット付 AP07979 入数：1セット(2枚)：オートパーツエージェンシー,カーパーツ オートパーツ 自動車部品 カー用品ブレーキパッド車高調キットマフラーエアコンフィルタードライブシャフトステアリングブーツバッテリーサスペンションエアフィルターAP ワイドスペーサー 25mm(6H/139.7mm/M12-P1.25) 4WD用 ボルト・ナット付 AP07979 入数：1セット(2枚),　。AP ワイドスペーサー 25mm(6H/139.7mm/M12-P1.25) 4WD用 ボルト・ナット付 AP07979 入数：1セット(2枚)[rn]
5-46770,http://tshop.r10s.jp/autoparts-agency/cabinet/tuning43/ap_thin_spacer.jpg?fitin=700:700,806.4000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,AP 薄型スペーサー 10mm 5H/6H P.C.D.：139.7 APU56143939-10 入数：2枚/1SET,,"　<img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/images/shipfree_tannoki.gif"" alt=""送料無料""><br><br>入数：2枚/1SET<br><br>5穴、6穴の両方に装着が可能です。<br><br>10mm 5H/6H P.C.D.：139.7<br><br>厚さ：10mm<br>穴数：5H/6H<br>P.C.D.：139.7<br><br><b>ご注意</b><br>※カラーは品番により異なります。色の指定はできませんのであらかじめご了承ください。<br>※適合確認は致しません。車輌に装着するホイールに最適なスペーサーのサイズとタイプをご確認の上、適合する商品をお求め下さい。<br><br>■関連事項<br>スペーサー ホイールスペーサー ホイール スペーサー薄型<br>■JAN<br>4582483656135<div style=""margin-bottom:20px;text-align:center;""><img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/new_attention.gif"" border=""0"" alt=""納期・商品についての注意事項です。確認ください"" >
</div>",AP 薄型スペーサー 10mm 5H/6H P.C.D.：139.7 APU56143939-10 入数：2枚/1SET：オートパーツエージェンシー,カーパーツ オートパーツ 自動車部品 カー用品ブレーキパッド車高調キットマフラーエアコンフィルタードライブシャフトステアリングブーツバッテリーサスペンションエアフィルターAP 薄型スペーサー 10mm 5H/6H P.C.D.：139.7 APU56143939-10 入数：2枚/1SET,AP 薄型スペーサー 10mm 5H/6H P.C.D.：139.7 APU56143939-10 入数：2枚/1SET[rn]
5-46771,http://tshop.r10s.jp/autoparts-agency/cabinet/tuning62/rotor001.jpg?fitin=700:700,2560.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,AP ワイドスペーサー 25mm(5H/114.3mm/M12-P1.5) ボルト・ナット付 AP07951 入数：1セット(2枚),　,"　<img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/images/shipfree_tannoki.gif"" alt=""送料無料""><br><br>入数：1セット(2枚)<br><br>サイズ/タイプ：25mm(5H/114.3mm/M12-P1.5)<br>ボルト・ナット付<br><br>厚さ：25mm<br>ホール：5H<br>P.C.D.：114.3mm<br>ナットサイズ：M12×P1.5<br>ボルトとナット付きです。<br><br><b>ご注意</b><br>※適合確認は致しません。車輌に装着するホイールに最適なスペーサーのサイズとタイプをご確認の上、適合する商品をお求め下さい。<br>※スチールホイールには使用できません。<br>※ボルトがスペーサーの表面より突出する場合がありますので装着するホイール裏側に逃げが必要です。車体側のハブボルト、及び付属のナットを十分逃がす深さがない場合なども装着できません。<br><br>■関連事項<br>ワイドスペーサー ワイドホイールスペーサー ホイールスペーサー ワイド トレッド スペーサー ホイール M12×P1.5<br>■JAN<br>4582483655640<div style=""margin-bottom:20px;text-align:center;""><img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/new_attention.gif"" border=""0"" alt=""納期・商品についての注意事項です。確認ください"" >
</div>",AP ワイドスペーサー 25mm(5H/114.3mm/M12-P1.5) ボルト・ナット付 AP07951 入数：1セット(2枚)：オートパーツエージェンシー,カーパーツ オートパーツ 自動車部品 カー用品ブレーキパッド車高調キットマフラーエアコンフィルタードライブシャフトステアリングブーツバッテリーサスペンションエアフィルターAP ワイドスペーサー 25mm(5H/114.3mm/M12-P1.5) ボルト・ナット付 AP07951 入数：1セット(2枚),　。AP ワイドスペーサー 25mm(5H/114.3mm/M12-P1.5) ボルト・ナット付 AP07951 入数：1セット(2枚)[rn]
5-46772,http://tshop.r10s.jp/autoparts-agency/cabinet/tuning62/rotor001.jpg?fitin=700:700,2784.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,AP ワイドスペーサー 30mm(4H/114.3mm/M12×P1.25×L23) ボルト・ナット付 AP-2207366-30 入数：2枚セット,,"　<img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/images/shipfree_tannoki.gif"" alt=""送料無料""><br><br>入数：2枚セット<br><br>サイズ/タイプ：30mm(4H/114.3mm/M12×P1.25×L23)<br>ボルト・ナット付<br><br>材質：アルミ合金A6061-T6<br>表面仕上げ：アルマイト<br>厚さ：30mm<br>ホール：4H<br>P.C.D.：114.3mm<br>ボルトサイズ：M12×P1.25×L23<br>ボルトとナット付きです。<br><br><b>ご注意</b><br>※適合確認は致しません。車輌に装着するホイールに最適なスペーサーのサイズとタイプをご確認の上、適合する商品をお求め下さい。<br>※スチールホイールには使用できません。<br>※ボルトがスペーサーの表面より突出する場合がありますので装着するホイール裏側に逃げが必要です。車体側のハブボルト、及び付属のナットを十分逃がす深さがない場合なども装着できません。<br><br>■関連事項<br>ワイドトレッドスペーサー ワイドホイールスペーサー ホイールスペーサー ワイド トレッド スペーサー ホイール M12×P1.25×L23<br>■JAN<br>4582483663638<div style=""margin-bottom:20px;text-align:center;""><img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/new_attention.gif"" border=""0"" alt=""納期・商品についての注意事項です。確認ください"" >
</div>",AP ワイドスペーサー 30mm(4H/114.3mm/M12&times;P1.25&times;L23) ボルト・ナット付 AP-2207366-30 入数：2枚セット：オートパーツエージェンシー,カーパーツ オートパーツ 自動車部品 カー用品ブレーキパッド車高調キットマフラーエアコンフィルタードライブシャフトステアリングブーツバッテリーサスペンションエアフィルターAP ワイドスペーサー 30mm(4H/114.3mm/M12&times;P1.25&times;L23) ボルト・ナット付 AP-2207366-30 入数：2枚セット,AP ワイドスペーサー 30mm(4H/114.3mm/M12&times;P1.25&times;L23) ボルト・ナット付 AP-2207366-30 入数：2枚セット[rn]
5-46773,http://tshop.r10s.jp/autoparts-agency/cabinet/tuning107/ap-u45129814a380_001.jpg?fitin=700:700,1104.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,AP 薄型スペーサー 4穴/5穴対応 8mm 4/5H 98～114.3PCD AP-U45129814-08-A380 入数：2枚/1SET,,"　<img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/images/shipfree_tannoki.gif"" alt=""送料無料""><br><br>入数：2枚/1SET<br><br>4穴、5穴の両方に装着が可能です。<br>厚さ：8mm<br>穴数：4/5H<br>P.C.D.：98～114.3PCD<br>材質：アルミA380鋳造<br><br>4穴/5穴対応 8mm 4/5H 98～114.3PCD<br><br><b>ご注意</b><br>※カラーは品番により異なります。色の指定はできませんのであらかじめご了承ください。<br>※適合確認は致しません。車輌に装着するホイールに最適なスペーサーのサイズとタイプをご確認の上、適合する商品をお求め下さい。<br><br>■関連事項<br>アクセサリー カー カーアクセサリー カー用品 カスタマイズ カスタム 修理 パーツ 部品 加工 改造 自動車 自動車用品 車 スペーサー ホイールスペーサー ホイール スペーサー薄型 4穴 5穴<br>■JAN<br>4582483651185<div style=""margin-bottom:20px;text-align:center;""><img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/new_attention.gif"" border=""0"" alt=""納期・商品についての注意事項です。確認ください"" >
</div>",AP 薄型スペーサー 4穴/5穴対応 8mm 4/5H 98～114.3PCD AP-U45129814-08-A380 入数：2枚/1SET：オートパーツエージェンシー,カーパーツ オートパーツ 自動車部品 カー用品ブレーキパッド車高調キットマフラーエアコンフィルタードライブシャフトステアリングブーツバッテリーサスペンションエアフィルターAP 薄型スペーサー 4穴/5穴対応 8mm 4/5H 98～114.3PCD AP-U45129814-08-A380 入数：2枚/1SET,AP 薄型スペーサー 4穴/5穴対応 8mm 4/5H 98～114.3PCD AP-U45129814-08-A380 入数：2枚/1SET[rn]
5-46774,http://tshop.r10s.jp/autoparts-agency/cabinet/tuning62/rotor001.jpg?fitin=700:700,2384.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,AP ワイドスペーサー 15mm(5H/114.3mm→100mm/M12×P1.25×L23) ボルト・ナット付 AP-4307366-15 入数：2枚セット,,"　<img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/images/shipfree_tannoki.gif"" alt=""送料無料""><br><br>入数：2枚セット<br><br>この商品は、サイズ変換ワイドトレッドスペーサーとなります。<br>たとえば、15mm(4H/100mm→114.3mm/M12-P15)の場合はPCD100（車側）がPCD114.3のホイールを履くときに使います。<br><br>サイズ/タイプ：15mm(5H/114.3mm→100mm/M12×P1.25×L23)<br>ボルト・ナット付<br><br>材質：アルミ合金A6061-T6<br>表面仕上げ：アルマイト<br>厚さ：15mm<br>ホール：5H<br>P.C.D.：114.3mm→100mm<br>ボルトサイズ：M12×P1.25×L23<br>ボルトとナット付きです。<br><br><b>ご注意</b><br>※適合確認は致しません。車輌に装着するホイールに最適なスペーサーのサイズとタイプをご確認の上、適合する商品をお求め下さい。<br>※スチールホイールには使用できません。<br>※ボルトがスペーサーの表面より突出する場合がありますので装着するホイール裏側に逃げが必要です。車体側のハブボルト、及び付属のナットを十分逃がす深さがない場合なども装着できません。<br><br>■関連事項<br>ワイドトレッドスペーサー ワイドホイールスペーサー ホイールスペーサー ワイド トレッド スペーサー ホイール M12×P1.25×L23<br>■JAN<br>4582483663850<div style=""margin-bottom:20px;text-align:center;""><img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/new_attention.gif"" border=""0"" alt=""納期・商品についての注意事項です。確認ください"" >
</div>",AP ワイドスペーサー 15mm(5H/114.3mm&rarr;100mm/M12&times;P1.25&times;L23) ボルト・ナット付 AP-4307366-15 入数：2枚セット：オートパーツエージェンシー,カーパーツ オートパーツ 自動車部品 カー用品ブレーキパッド車高調キットマフラーエアコンフィルタードライブシャフトステアリングブーツバッテリーサスペンションエアフィルターAP ワイドスペーサー 15mm(5H/114.3mm&rarr;100mm/M12&times;P1.25&times;L23) ボルト・ナット付 AP-4307366-15 入数：2枚セット,AP ワイドスペーサー 15mm(5H/114.3mm&rarr;100mm/M12&times;P1.25&times;L23) ボルト・ナット付 AP-4307366-15 入数：2枚セット[rn]
5-46775,http://tshop.r10s.jp/autoparts-agency/cabinet/tuning107/ap-u45129814a380_001.jpg?fitin=700:700,992.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,AP 薄型スペーサー 4穴/5穴対応 10mm 4/5H 98～114.3PCD AP-U45129814-10-A380 入数：2枚/1SET,,"　<img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/images/shipfree_tannoki.gif"" alt=""送料無料""><br><br>入数：2枚/1SET<br><br>4穴、5穴の両方に装着が可能です。<br>厚さ：10mm<br>穴数：4/5H<br>P.C.D.：98～114.3PCD<br>材質：アルミA380鋳造<br><br>4穴/5穴対応 10mm 4/5H 98～114.3PCD<br><br><b>ご注意</b><br>※カラーは品番により異なります。色の指定はできませんのであらかじめご了承ください。<br>※適合確認は致しません。車輌に装着するホイールに最適なスペーサーのサイズとタイプをご確認の上、適合する商品をお求め下さい。<br><br>■関連事項<br>アクセサリー カー カーアクセサリー カー用品 カスタマイズ カスタム 修理 パーツ 部品 加工 改造 自動車 自動車用品 車 スペーサー ホイールスペーサー ホイール スペーサー薄型 4穴 5穴<br>■JAN<br>4582483651192<div style=""margin-bottom:20px;text-align:center;""><img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/new_attention.gif"" border=""0"" alt=""納期・商品についての注意事項です。確認ください"" >
</div>",AP 薄型スペーサー 4穴/5穴対応 10mm 4/5H 98～114.3PCD AP-U45129814-10-A380 入数：2枚/1SET：オートパーツエージェンシー,カーパーツ オートパーツ 自動車部品 カー用品ブレーキパッド車高調キットマフラーエアコンフィルタードライブシャフトステアリングブーツバッテリーサスペンションエアフィルターAP 薄型スペーサー 4穴/5穴対応 10mm 4/5H 98～114.3PCD AP-U45129814-10-A380 入数：2枚/1SET,AP 薄型スペーサー 4穴/5穴対応 10mm 4/5H 98～114.3PCD AP-U45129814-10-A380 入数：2枚/1SET[rn]
5-46776,http://tshop.r10s.jp/autoparts-agency/cabinet/tuning62/rotor001.jpg?fitin=700:700,3184.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,AP ワイドスペーサー 30mm(6H/139.7mm/M12×P1.25×L27) ボルト・ナット付 AP-6610866-30 入数：2枚セット,,"　<img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/images/shipfree_tannoki.gif"" alt=""送料無料""><br><br>入数：2枚セット<br><br>サイズ/タイプ：30mm(6H/139.7mm/M12×P1.25×L27)<br>ボルト・ナット付<br><br>材質：アルミ合金A6061-T6<br>表面仕上げ：アルマイト<br>厚さ：30mm<br>ホール：6H<br>P.C.D.：139.7mm<br>ボルトサイズ：M12×P1.25×L27<br>ボルトとナット付きです。<br><br><b>ご注意</b><br>※適合確認は致しません。車輌に装着するホイールに最適なスペーサーのサイズとタイプをご確認の上、適合する商品をお求め下さい。<br>※スチールホイールには使用できません。<br>※ボルトがスペーサーの表面より突出する場合がありますので装着するホイール裏側に逃げが必要です。車体側のハブボルト、及び付属のナットを十分逃がす深さがない場合なども装着できません。<br><br>■関連事項<br>ワイドトレッドスペーサー ワイドホイールスペーサー ホイールスペーサー ワイド トレッド スペーサー ホイール M12×P1.25×L27<br>■JAN<br>4582483663959<div style=""margin-bottom:20px;text-align:center;""><img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/new_attention.gif"" border=""0"" alt=""納期・商品についての注意事項です。確認ください"" >
</div>",AP ワイドスペーサー 30mm(6H/139.7mm/M12&times;P1.25&times;L27) ボルト・ナット付 AP-6610866-30 入数：2枚セット：オートパーツエージェンシー,カーパーツ オートパーツ 自動車部品 カー用品ブレーキパッド車高調キットマフラーエアコンフィルタードライブシャフトステアリングブーツバッテリーサスペンションエアフィルターAP ワイドスペーサー 30mm(6H/139.7mm/M12&times;P1.25&times;L27) ボルト・ナット付 AP-6610866-30 入数：2枚セット,AP ワイドスペーサー 30mm(6H/139.7mm/M12&times;P1.25&times;L27) ボルト・ナット付 AP-6610866-30 入数：2枚セット[rn]
5-46777,http://tshop.r10s.jp/autoparts-agency/cabinet/tuning62/rotor001.jpg?fitin=700:700,2784.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,AP ワイドスペーサー 30mm(5H/114.3mm→100mm/M12×P1.50×L23) ボルト・ナット付 AP-4307377-30 入数：2枚セット,,"　<img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/images/shipfree_tannoki.gif"" alt=""送料無料""><br><br>入数：2枚セット<br><br>この商品は、サイズ変換ワイドトレッドスペーサーとなります。<br>たとえば、15mm(4H/100mm→114.3mm/M12-P15)の場合はPCD100（車側）がPCD114.3のホイールを履くときに使います。<br><br>サイズ/タイプ：30mm(5H/114.3mm→100mm/M12×P1.50×L23)<br>ボルト・ナット付<br><br>材質：アルミ合金A6061-T6<br>表面仕上げ：アルマイト<br>厚さ：30mm<br>ホール：5H<br>P.C.D.：114.3mm→100mm<br>ボルトサイズ：M12×P1.50×L23<br>ボルトとナット付きです。<br><br><b>ご注意</b><br>※適合確認は致しません。車輌に装着するホイールに最適なスペーサーのサイズとタイプをご確認の上、適合する商品をお求め下さい。<br>※スチールホイールには使用できません。<br>※ボルトがスペーサーの表面より突出する場合がありますので装着するホイール裏側に逃げが必要です。車体側のハブボルト、及び付属のナットを十分逃がす深さがない場合なども装着できません。<br><br>■関連事項<br>ワイドトレッドスペーサー ワイドホイールスペーサー ホイールスペーサー ワイド トレッド スペーサー ホイール M12×P1.50×L23<br>■JAN<br>4582483663928<div style=""margin-bottom:20px;text-align:center;""><img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/new_attention.gif"" border=""0"" alt=""納期・商品についての注意事項です。確認ください"" >
</div>",AP ワイドスペーサー 30mm(5H/114.3mm&rarr;100mm/M12&times;P1.50&times;L23) ボルト・ナット付 AP-4307377-30 入数：2枚セット：オートパーツエージェンシー,カーパーツ オートパーツ 自動車部品 カー用品ブレーキパッド車高調キットマフラーエアコンフィルタードライブシャフトステアリングブーツバッテリーサスペンションエアフィルターAP ワイドスペーサー 30mm(5H/114.3mm&rarr;100mm/M12&times;P1.50&times;L23) ボルト・ナット付 AP-4307377-30 入数：2枚セット,AP ワイドスペーサー 30mm(5H/114.3mm&rarr;100mm/M12&times;P1.50&times;L23) ボルト・ナット付 AP-4307377-30 入数：2枚セット[rn]
5-46778,http://tshop.r10s.jp/autoparts-agency/cabinet/tuning62/rotor001.jpg?fitin=700:700,2784.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,AP ワイドスペーサー 30mm(4H/114.3mm→100mm/M12×P1.50×L23) ボルト・ナット付 AP-2107377-30 入数：2枚セット,,"　<img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/images/shipfree_tannoki.gif"" alt=""送料無料""><br><br>入数：2枚セット<br><br>この商品は、サイズ変換ワイドトレッドスペーサーとなります。<br>たとえば、15mm(4H/100mm→114.3mm/M12-P15)の場合はPCD100（車側）がPCD114.3のホイールを履くときに使います。<br><br>サイズ/タイプ：30mm(4H/114.3mm→100mm/M12×P1.50×L23)<br>ボルト・ナット付<br><br>材質：アルミ合金A6061-T6<br>表面仕上げ：アルマイト<br>厚さ：30mm<br>ホール：4H<br>P.C.D.：114.3mm→100mm<br>ボルトサイズ：M12×P1.50×L23<br>ボルトとナット付きです。<br><br><b>ご注意</b><br>※適合確認は致しません。車輌に装着するホイールに最適なスペーサーのサイズとタイプをご確認の上、適合する商品をお求め下さい。<br>※スチールホイールには使用できません。<br>※ボルトがスペーサーの表面より突出する場合がありますので装着するホイール裏側に逃げが必要です。車体側のハブボルト、及び付属のナットを十分逃がす深さがない場合なども装着できません。<br><br>■関連事項<br>ワイドトレッドスペーサー ワイドホイールスペーサー ホイールスペーサー ワイド トレッド スペーサー ホイール M12×P1.50×L23<br>■JAN<br>4582483663829<div style=""margin-bottom:20px;text-align:center;""><img src=""http://image.rakuten.co.jp/autoparts-agency/cabinet/new_attention.gif"" border=""0"" alt=""納期・商品についての注意事項です。確認ください"" >
</div>",AP ワイドスペーサー 30mm(4H/114.3mm&rarr;100mm/M12&times;P1.50&times;L23) ボルト・ナット付 AP-2107377-30 入数：2枚セット：オートパーツエージェンシー,カーパーツ オートパーツ 自動車部品 カー用品ブレーキパッド車高調キットマフラーエアコンフィルタードライブシャフトステアリングブーツバッテリーサスペンションエアフィルターAP ワイドスペーサー 30mm(4H/114.3mm&rarr;100mm/M12&times;P1.50&times;L23) ボルト・ナット付 AP-2107377-30 入数：2枚セット,AP ワイドスペーサー 30mm(4H/114.3mm&rarr;100mm/M12&times;P1.50&times;L23) ボルト・ナット付 AP-2107377-30 入数：2枚セット[rn]
