27-78697,http://tshop.r10s.jp/rakuten24/cabinet/e1597/e159751h_l.jpg?fitin=700:700,319.2000,,医薬品・コンタクト・介護 > 衛生医療品 > マスク > プリーツタイプ,ドクターサチ ラブユー キッズマスク 30枚入【楽天24】【あす楽対応】[ドクターサチ サージカルマスク 子供用 キッズ]【noｒ_6】,ドクターサチ(DR.SACCI)/税抜1880円以上送料無料,,ドクターサチ ラブユー キッズマスク 30枚入【楽天24】【あす楽対応】[ドクターサチ サージカルマスク 子供用 キッズ]【noｒ_6】：楽天24,楽天24クリスタルガイザーミネラルウォーターリアップリアップx5ダウニーコンドームペリエサーモスコントレックス日焼け止めココナッツオイルえごまこめ油サンペレグリノ扇風機クリスタルガイザー 500ml 48本緑の魔女甘酒ドクターサチ ラブユー キッズマスク 30枚入【楽天24】【あす楽対応】[ドクターサチ サージカルマスク 子供用 キッズ]【noｒ_6】,ドクターサチ(DR.SACCI)/税抜1880円以上送料無料。ドクターサチ ラブユー キッズマスク 30枚入【楽天24】【あす楽対応】[ドクターサチ サージカルマスク 子供用 キッズ]【noｒ_6】[rn]
27-78698,http://tshop.r10s.jp/foremost/cabinet/b/4/4571104436881.jpg?fitin=700:700,328.8000,,医薬品・コンタクト・介護 > 衛生医療品 > マスク > プリーツタイプ,プレミアムマスク個包装　小さめサイズ　40枚入,■税抜5000円以上送料無料！■,"　●口元やわらかく、息がしやすく、メガネがくもりにくいプレミアムマスクです。<br>
●3層構造でほこりや花粉をシャットアウトします。<br>
●空気中の微粒子（0.0001）を99％カットし侵入を防ぎます。（ＢＦＥ、ＰＦＥ、ＶＦＥ規格）<br>
●耳が痛くなりにくい平ゴムタイプ。<br>
●個別包装<br>
<br>
＜マスクサイズ＞<br>
小さめサイズ：約145mm×95mm<br>
<br>
＜素材＞<br>
本体、フィルター：ポリプロピレン不織布<br>
ノーズフィッター：ポリエチレン・ポリプロピレン<br>
耳ヒモ：ポリエステル、ポリウレタン<br>




<br>【発売元・製造元】<br>リブ・ラボラトリーズ株式会社
<br>
 <hr>広告文責：株式会社フォーモスト<br>
 電話：03-5721-8854",プレミアムマスク個包装　小さめサイズ　40枚入：フォーモスト,プレミアムマスク個包装　小さめサイズ　40枚入,■税抜5000円以上送料無料！■。プレミアムマスク個包装　小さめサイズ　40枚入[rn]
27-78699,http://tshop.r10s.jp/foremost/cabinet/o/4901957217816.jpg?fitin=700:700,464.0000,,医薬品・コンタクト・介護 > 衛生医療品 > マスク > プリーツタイプ,フィッティ　７ＤＡＹＳマスク エコノミーパック　ふつうサイズ　30枚入,■税抜5000円以上送料無料！■,"　●不織布の三層式フィルタで花粉・ホコリをしっかりガード。<br>
●ノーズフィッターとマスク両サイドの加工で顔のラインにジャストフィット。<br>
●立体プリーツ加工なので、鼻や口を圧迫しません。不快な息苦しさを解消。<br>
●耳かけには耳にやさしい幅広やわらかゴムを使用。携帯に便利な個別包装。<br>
●マスクサイズ：約16.5cm×9cm<br>
<br>
＜用途＞<br>
風邪・花粉・ほこり　等<br>
<br>
＜素材＞<br>
本体・フィルタ部：ポリプロピレン<br>
耳ひも部：ポリウレタン<br>
ノーズフィッター部：ポリエチレン<br>




<br>【発売元・製造元】<br>玉川衛材（株） 

<br>
 <hr>広告文責：株式会社フォーモスト<br>
 電話：03-5721-8854",フィッティ　７ＤＡＹＳマスク エコノミーパック　ふつうサイズ　30枚入：フォーモスト,フィッティ　７ＤＡＹＳマスク エコノミーパック　ふつうサイズ　30枚入,■税抜5000円以上送料無料！■。フィッティ　７ＤＡＹＳマスク エコノミーパック　ふつうサイズ　30枚入[rn]
27-78700,http://tshop.r10s.jp/foremost/cabinet/a/4901957214365.jpg?fitin=700:700,518.4000,,医薬品・コンタクト・介護 > 衛生医療品 > マスク > プリーツタイプ,フィッティ　７ＤＡＹＳマスクＥＸ　ふつうサイズ　ホワイト　60枚,■税抜5000円以上送料無料！■,"　●かぜ 花粉 ハウスダスト 黄砂 PM2.5 しっかり対策<br>
●携帯に便利な個別包装<br>
●99％カットフィルタ採用<br>
細菌・ウイルスを含む飛沫（3μm以上）、花粉（30μm以上）、微粒子（0.1μm以上）<br>
<br>
マスクは感染（侵入）を完全に防ぐものではありません<br>




<br>【発売元・製造元】<br>玉川衛材（株） 

<br>
 <hr>広告文責：株式会社フォーモスト<br>
 電話：03-5721-8854",フィッティ　７ＤＡＹＳマスクＥＸ　ふつうサイズ　ホワイト　60枚：フォーモスト,フィッティ　７ＤＡＹＳマスクＥＸ　ふつうサイズ　ホワイト　60枚,■税抜5000円以上送料無料！■。フィッティ　７ＤＡＹＳマスクＥＸ　ふつうサイズ　ホワイト　60枚[rn]
27-78701,http://tshop.r10s.jp/foremost/cabinet/b/4/4987067419807.jpg?fitin=700:700,1214.4000,,医薬品・コンタクト・介護 > 衛生医療品 > マスク > プリーツタイプ,三次元マスク　ふつうサイズ　ホワイト　30枚,■税抜5000円以上送料無料！■,"　●ダブル捕集＋抗菌の高機能５層構造<br>
・ダブル捕集フィルター：空気中の微粒子（0.0001mm＝0.1μm）を99％カット（※透過性試験測定値（ネルソン研究所））<br>
・銀系抗菌フィルター：フィルター表面の菌の増殖を抑制。（全ての菌に効くわけではありません）<br>
●口元の空間をキープし、息苦しさを解消し、口の動きにも柔軟に対応。<br>
●ほおにできやすい隙間も低減し、ウイルス飛沫や花粉の侵入を強力にブロック。<br>
●鼻のカーブに長時間しっかりフィットし、鼻の隙間からの侵入を防ぎ、さらにメガネのくもりも強力にブロック。<br>
●マスクは感染（侵入）を完全に防ぐものではありません<br>
●マスク幅：175mm<br>
●日本製の素材を使い、日本で製造しています<br>



<br>【発売元・製造元】<br>興和新薬（株）

<br>
 <hr>広告文責：株式会社フォーモスト<br>
 電話：03-5721-8854",三次元マスク　ふつうサイズ　ホワイト　30枚：フォーモスト,三次元マスク　ふつうサイズ　ホワイト　30枚,■税抜5000円以上送料無料！■。三次元マスク　ふつうサイズ　ホワイト　30枚[rn]
27-78702,http://tshop.r10s.jp/foremost/cabinet/b/4/4571104436843.jpg?fitin=700:700,335.2000,,医薬品・コンタクト・介護 > 衛生医療品 > マスク > プリーツタイプ,立体型不織布個包装マスク　小さめサイズ　40枚,■税抜5000円以上送料無料！■,"　●花粉・ハウスダスト・ウイルス飛沫カット(VFE試験)。<br>
●3層構造でほこりや花粉をシャットアウトします。<br>
●ノーズワイヤーで顔にぴったりフィットします。<br>
●耳が痛くなりにくい幅広ゴムタイプ。<br>
●衛生的な個包装タイプです。<br>
●小さめサイズ：約145mm×90mm<br>
<br>
＜材質＞<br>
本体、フィルター：ポリプロピレン<br>
ノーズワイヤー：ポリエチレン<br>
耳ヒモ：ポリエステル、ポリウレタン<br>
<br>
＜使用上の注意＞<br>
●乳幼児や呼吸器に異常がある方は使用しないでください。<br>
●本品は有毒ガス、有害粉塵に対して効果はありません。<br>
●万一、かゆみかぶれ等の症状があらわれた場合は、直ちに使用を中止してください。<br>
●本品は使いきり製品です。洗濯などによる再使用はできません。ご使用は1日1枚を目安とし、汚れが気になる場合はお取替えください。<br>
●個人差により、眼鏡がくもることがありますので、運転などは十分に注意してください。<br>
●乳幼児の手に届かない所に保管してください。<br>
●高温多湿な場所での保管は避けてください。<br>




<br>【発売元・製造元】<br>リブ・ラボラトリーズ株式会社

<br>
 <hr>広告文責：株式会社フォーモスト<br>
 電話：03-5721-8854",立体型不織布個包装マスク　小さめサイズ　40枚：フォーモスト,立体型不織布個包装マスク　小さめサイズ　40枚,■税抜5000円以上送料無料！■。立体型不織布個包装マスク　小さめサイズ　40枚[rn]
27-78703,http://tshop.r10s.jp/besthbi/cabinet/goq002/2751_1.jpg?fitin=700:700,336.0000,,医薬品・コンタクト・介護 > 衛生医療品 > マスク > プリーツタイプ,かぜ・花粉マスク個包装 普通サイズ50枚入り(4970511202537),,"　<table width=""603"" bgcolor=""#000000"" cellspacing=""1"" cellpadding=""3""><tr><th colspan=""2"" align=""center"" bgcolor=""#c3e33c""><b>
<font color=""#000000"">商品説明</font></b></th></tr><tr><th width=""94"" align=""center"" bgcolor=""#c3e33c""><font size=""2"" 
color=""#000000"">商品特徴</font></th><td width=""494"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">・ノーズフィッター付き 
・3層構造で花粉、ほこりをシャットアウト ・あごまでしっかりガード ・4段プリーツで息苦しさもなく口元快適 
・耳が痛くなりにくいソフトゴム使用<br /></font></td></tr></table><br><br>[衛生・医療][マスク][JAN: 4970511202537]<!-- 年末年始バナー -->

<img src=""
"" border=""0"">


<!-- ご注文時のご注意バナー -->

<img src=""
https://image.rakuten.co.jp/besthbi/cabinet/imgrc0070112349.jpg
"" border=""0"">
<br>",かぜ・花粉マスク個包装 普通サイズ50枚入り(4970511202537)：ベストＨＢＩ,かぜ・花粉マスク個包装 普通サイズ50枚入り(4970511202537),かぜ・花粉マスク個包装 普通サイズ50枚入り(4970511202537)[rn]
27-78704,http://tshop.r10s.jp/besthbi/cabinet/goq002/2754_1.jpg?fitin=700:700,336.0000,,医薬品・コンタクト・介護 > 衛生医療品 > マスク > プリーツタイプ,かぜ・花粉マスク個包装 小さめサイズ50枚入り(4970511202544),,"　<table width=""603"" bgcolor=""#000000"" cellspacing=""1"" cellpadding=""3""><tr><th colspan=""2"" align=""center"" bgcolor=""#c3e33c""><b>
<font color=""#000000"">商品説明</font></b></th></tr><tr><th width=""94"" align=""center"" bgcolor=""#c3e33c""><font size=""2"" 
color=""#000000"">商品特徴</font></th><td width=""494"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">
花粉粒子の捕集（ろ過）効率99.9％。<br />・微粒子捕集効率99.7％（ウイルス、PM2.5対応）。<br />
・ノーズフィッターで隙間なくぴったりフィット。<br />・幅広ソフトゴムの採用により、耳が痛くなりにくい。<br />
・内面部分に肌ざわりのよい＜やわらか不織布＞を採用。<br />・１枚ずつポリエチレン袋に個包装され、衛生的に持ち運びできる。<br /><br 
/></font></td></tr></table><br><br>[衛生・医療][マスク][JAN: 4970511202544]<!-- 年末年始バナー -->

<img src=""
"" border=""0"">


<!-- ご注文時のご注意バナー -->

<img src=""
https://image.rakuten.co.jp/besthbi/cabinet/imgrc0070112349.jpg
"" border=""0"">
<br>",かぜ・花粉マスク個包装 小さめサイズ50枚入り(4970511202544)：ベストＨＢＩ,かぜ・花粉マスク個包装 小さめサイズ50枚入り(4970511202544),かぜ・花粉マスク個包装 小さめサイズ50枚入り(4970511202544)[rn]
27-78705,http://tshop.r10s.jp/kanwa/cabinet/goq001/2460_1.jpg?fitin=700:700,398.4000,,医薬品・コンタクト・介護 > 衛生医療品 > マスク > プリーツタイプ,かぜ・花粉マスク　普通サイズ　50枚入（個別包装）(4970511202537),,"<table width=600 border=0 cellpadding=0 cellspacing=0><tr><td><table width=600 border=0 cellpadding=5 cellspacing=0><tr><td bgcolor=#000066><strong><font color=#FFFFFF size=2>AJD　かぜ・花粉マスク　普通サイズ　50枚入（個別包装）</font></strong></td></tr></table></td></tr><tr><td height=5><table width=600 border=0 cellpadding=5 cellspacing=1 bgcolor=#000066><tr><td align=left valign=top bgcolor=#9CA4C0><font color=#000066 size=2>■　商品説明</font></td><td width=420 bgcolor=#FFFFFF><font size=2 color=#000000>●ぴったりフィットするノーズフィッター付<br>
●3層構造で花粉・ホコリ・バクテリアをしっかりブロック<br>
●あごまでしっかりガードするワイドタイプ<br>
●4段プリーツで息苦しさもなく口元快適<br>
●耳にやさしいソフトゴム使用<br>
●清潔な個別包装で衛生的・使い捨てタイプ<br>
</font></td></tr><tr><td align=left valign=top bgcolor=#9CA4C0><font color=#000066 size=2>■　マスクのサイズ</font></td><td width=420 bgcolor=#FFFFFF><font size=2 color=#000000>サイズ　９５×１７５ｍｍ（タテ×ヨコ）</font></td></tr><tr><td align=left valign=top bgcolor=#9CA4C0><font color=#000066 size=2>■　用途</font></td><td width=420 bgcolor=#FFFFFF><font size=2 color=#000000>風邪・花粉・ほこり等</font></td></tr><tr><td align=left valign=top bgcolor=#9CA4C0><font color=#000066 size=2>■　素材</font></td><td width=420 bgcolor=#FFFFFF><font size=2 color=#000000>○3層フィルター部：ポリプロピレン不織布<br>
○ノーズフィッター部：ポリエチレン<br>
○耳部：ポリウレタン、エラスチック、ファイバー<br>
</font></td></tr><tr><td align=left valign=top bgcolor=#9CA4C0><font color=#000066 size=2>■　使用方法</font></td><td width=420 bgcolor=#FFFFFF><font size=2 color=#000000>1.　プリーツを伸ばし、マスクが立体になるように広げます。<br>
※耳ゴムが取り付けてあるほうが内側です。<br>
2.マスクを顏に当てて、ノーズフィッターを鼻の形に合わせます。<br>
3.マスクをおさえた状態で耳ゴムをかけます。顏とマスクのあいだにすきまが<br>
　ないよう、マスクの形を整えてください。</font></td></tr><tr><td align=left valign=top bgcolor=#9CA4C0><font color=#000066 size=2>■　使用上の注意</font></td><td width=420 bgcolor=#FFFFFF><font size=2 color=#000000>○個人差により眼鏡が曇る場合がありますので、運転の際は十分にご注意くだ　さい。<br>
○本品は使い切り商品です。洗濯による再利用はできません。<br>
○本品は有害な粉塵・ガス等が発生する場所や、それを防ぐ目的には使用でき　ません。<br>
○万一、かゆみ、かぶれ、湿疹等が生じた場合は、ただちにご使用をやめ、<br>
　医師にご相談ください。<br>
○万一、においで気分が悪くなった場合はただちにご使用を中止してください。<br>
○乳幼児の手に届かないところに保管してください。<br>
○湿気のない清潔な場所に保管してください。<br>
○睡眠時のご使用はおやめください。<br>
○火気のそばでのご使用はおやめください。<br>
○本品をご使用後はお住まいの自治体の取り決めに基づいた処理を　<br>
　お願いします。</font></td></tr><tr><td align=left valign=top bgcolor=#9CA4C0><font color=#000066 size=2>■　商品に関するお問合せ</font></td><td width=420 bgcolor=#FFFFFF><font size=2 color=#000000>販売者名　オールジャパンドラッグ株式会社<br>
お客様相談窓口　　電話03-3248-3955<br>
　受付時間　　10時～17時（土、日、祝日を除く）</font></td></tr></table></td></tr></table><br><br>[医療雑貨][マスク][JAN: 4970511202537]<div id=""mainFooter"">
<!-- EditCode_Footer_S -->
	
<!-- EditCode_Footer_E -->
</div>",かぜ・花粉マスク　普通サイズ　50枚入（個別包装）(4970511202537)：かんわ店,かぜ・花粉マスク　普通サイズ　50枚入（個別包装）(4970511202537),かぜ・花粉マスク　普通サイズ　50枚入（個別包装）(4970511202537)[rn]
27-78706,http://tshop.r10s.jp/drugaozora/cabinet/im131/1311im/4902407580023.jpg?fitin=700:700,242.4000,,医薬品・コンタクト・介護 > 衛生医療品 > マスク > プリーツタイプ,【白元】サニーク快適ガードプロ プリーツタイプ　≪小さめサイズ5枚入≫,花粉・ウイルスを含む飛沫99.9％カット！,"<TABLE width=100%>
<!--商品特徴-->
 <TR>
    <TD colspan=""3"" bgcolor=""#ffffd9"" align=""center"">
   <TABLE width=90%>
    <TR align=center>
        <TD valign=""top"" align=""center"" colspan=""2""><FONT color=""#ff2626"">W構造で密着！ウィルス飛沫をしっかりガード！</FONT></TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left"" colspan=""2""><B><FONT color=""#ff2626"">★</FONT></B><FONT color=""#0080c0""><B><FONT color=""#ff2626""></FONT>縦横クロスプリーツ構造と、ノーズクッション採用でWの密着効果</B><BR>
        </FONT>アゴまですっぽり覆う構造と、鼻のスキマをなくし顔全体にしっかりフィットします。</TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left"" colspan=""2""><B><FONT color=""#ff2626"">★</FONT></B><FONT color=""#0080c0""><B>メガネのくもり99％カット</B></FONT><BR>
        ノーズクッションにより鼻部分から上方向への空気のモレを防ぎ、メガネのくもりを軽減します。</TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left"" colspan=""2""><B><FONT color=""#ff2626"">★</FONT><FONT color=""#0080c0"">特殊静電フィルターを採用</FONT></B><BR>
        ウィルスを含む飛沫や花粉を強力吸着。<BR>
        口元からフレッシュな空気を吸い込めます。</TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left"" colspan=""2"">
        <HR>
        </TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left"" width=""17""><FONT color=""#0080c0"">●</FONT></TD>
        <TD valign=""top"" align=""left"" width=""838"">柔らかいソフトな耳ひもで、耳への負担をやわらげます。</TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left""><FONT color=""#0080c0"">●</FONT></TD>
        <TD valign=""top"" align=""left"">立体構造で、たっぷり空間。口元に空間を作ることで息苦しさを解消します。</TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left""><FONT color=""#0080c0"">●</FONT></TD>
        <TD valign=""top"" align=""left"">ノーズフィッターで鼻から頬のラインまでしっかりフィット。</TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left""><FONT color=""#ff4a4a""><FONT color=""#0080c0"">●</FONT></FONT></TD>
        <TD valign=""top"" align=""left"">小さめサイズ。</TD>
      </TR></table>
  </TD>
  </tr>
<!--内容-->
 <TR valign=""middle"" align=""center"">
  <TD bgcolor=""#d9ffe2"" width=15% valign=""middle"" align=""center"" >内容</TD>
    <TD bgcolor=""#ffffdf"" valign=""middle"" align=""left"" colspan=""2"">5枚入り</TD>
<!--成分-->
  </TR><TR valign=""middle"" align=""center"">
    <TD bgcolor=""#d9ffe2"" valign=""middle"" align=""center"">サイズ</TD>
    <TD bgcolor=""#ffffdf"" valign=""middle"" align=""left"" colspan=""2"">90×145mm（タテ×ヨコ）</TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD bgcolor=""#d9ffe2"" valign=""middle"" align=""center"">対象</TD>
    <TD bgcolor=""#ffffdf"" valign=""middle"" align=""left"" colspan=""2"">風邪・花粉・ほこり等</TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD bgcolor=""#d9ffe2"" valign=""middle"" align=""center"">素材</TD>
    <TD bgcolor=""#ffffdf"" valign=""middle"" align=""left"" colspan=""2"">本体・フィルター部分・・・ポリプロピレン、ポリエチレン<BR>
    耳部・・・ナイロン、ポリウレタン<BR>
    ノーズクッション・・・ポリエチレン</TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD bgcolor=""#d9ffe2"" valign=""middle"" align=""center"">使用方法</TD>
    <TD bgcolor=""#ffffdf"" valign=""middle"" align=""left"" colspan=""2"">
    <UL>
      <LI>ノーズクッションがついている側を口元にして、顔に当てながらひもを両耳にかけます。
      <LI>ノーズクッションをスキマができないよう鼻の部分にピッタリとあわせます。
      <LI>プリーツを下げてあごまですっぽり覆って下さい。
    </UL>
    </TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD bgcolor=""#d9ffe2"" valign=""middle"" align=""center"">使用上の注意</TD>
    <TD bgcolor=""#ffffdf"" valign=""middle"" align=""left"" colspan=""2"">
    <UL>
      <LI>本品は有害な粉塵・ガス等を防ぐ目的には使用できません。
      <LI>乳幼児の手の届くところに置かないで下さい。
      <LI>皮膚に異常がある場合や、異常が現れた場合には使用を中止して下さい。
      <LI>マスクを着用中、臭いで気分が悪くなった場合は使用を中止して下さい。
      <LI>マスクは使いきりタイプですので洗って再使用しないでください。汚れたら新しいものと交換してください。ノーズクッションも使い切りタイプですので、マスクからはがして再使用しないでください。衛生面から1日1枚のご使用をおすすめします。
      <LI>対象用途以外に使用しないでください。
    </UL>
    </TD>
  </TR><!--メーカー--><!--使用方法--><TR valign=""middle"" align=""center"">
    <TD align=""center"" bgcolor=""#d9ffe2"">開封後の注意</TD>
    <TD bgcolor=""#ffffdf"" valign=""top"" align=""left"" colspan=""2"">
    <UL>
      <LI>外箱のふたを閉めて清潔な場所に保管し、早めにご使用ください。
      <LI>一度使用したマスクは袋内に戻さないでください。
      <LI>使用後は地方自治体の区分に従って捨ててください。
    </UL>
    </TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD align=""center"" bgcolor=""#d9ffe2"">メーカー</TD>
    <TD bgcolor=""#ffffdf"" valign=""top"" align=""left"" colspan=""2"">株式会社白元</TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD align=""center"" bgcolor=""#d9ffe2"">商品区分</TD>
    <TD bgcolor=""#ffffdf"" valign=""top"" align=""left"" colspan=""2"">日用品</TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD align=""center"" bgcolor=""#d9ffe2"">広告文責</TD>
    <TD bgcolor=""#ffffdf"" valign=""top"" align=""left"" colspan=""2"">有限会社　永井<BR>
    （090-8657-5539、072-960-1414）</TD>
  </TR></TABLE>",【白元】サニーク快適ガードプロ プリーツタイプ　≪小さめサイズ5枚入≫：ドラッグ青空,ドラッグ青空爽快aozorablueサクサク【白元】サニーク快適ガードプロ プリーツタイプ　≪小さめサイズ5枚入≫,花粉・ウイルスを含む飛沫99.9％カット！。【白元】サニーク快適ガードプロ プリーツタイプ　≪小さめサイズ5枚入≫[rn]
27-78707,http://tshop.r10s.jp/drugaozora/cabinet/im131/1311im/4902407580016.jpg?fitin=700:700,256.0000,,医薬品・コンタクト・介護 > 衛生医療品 > マスク > プリーツタイプ,【白元】サニーク快適ガードプロ プリーツタイプ≪レギュラーサイズ5枚≫（マスク）,花粉・ウイルスを含む飛沫99.9％カット！,"<TABLE width=100%>
<!--商品特徴-->
 <TR>
    <TD colspan=""3"" bgcolor=""#ffffd9"" align=""center"">
   <TABLE width=90%>
    <TR align=center>
        <TD valign=""top"" align=""center"" colspan=""2""><FONT color=""#ff2626"">W構造で密着！ウィルス飛沫をしっかりガード！</FONT></TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left"" colspan=""2""><B><FONT color=""#ff2626"">★</FONT></B><FONT color=""#0080c0""><B><FONT color=""#ff2626""></FONT>縦横クロスプリーツ構造と、ノーズクッション採用でWの密着効果</B><BR>
        </FONT>アゴまですっぽり覆う構造と、鼻のスキマをなくし顔全体にしっかりフィットします。</TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left"" colspan=""2""><B><FONT color=""#ff2626"">★</FONT></B><FONT color=""#0080c0""><B>メガネのくもり99％カット</B></FONT><BR>
        ノーズクッションにより鼻部分から上方向への空気のモレを防ぎ、メガネのくもりを軽減します。</TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left"" colspan=""2""><B><FONT color=""#ff2626"">★</FONT><FONT color=""#0080c0"">特殊静電フィルターを採用</FONT></B><BR>
        ウィルスを含む飛沫や花粉を強力吸着。<BR>
        口元からフレッシュな空気を吸い込めます。</TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left"" colspan=""2"">
        <HR>
        </TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left"" width=""17""><FONT color=""#0080c0"">●</FONT></TD>
        <TD valign=""top"" align=""left"" width=""838"">柔らかいソフトな耳ひもで、耳への負担をやわらげます。</TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left""><FONT color=""#0080c0"">●</FONT></TD>
        <TD valign=""top"" align=""left"">立体構造で、たっぷり空間。口元に空間を作ることで息苦しさを解消します。</TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left""><FONT color=""#0080c0"">●</FONT></TD>
        <TD valign=""top"" align=""left"">ノーズフィッターで鼻から頬のラインまでしっかりフィット。</TD>
      </TR><TR align=center>
        <TD valign=""top"" align=""left""><FONT color=""#ff4a4a""><FONT color=""#0080c0"">●</FONT></FONT></TD>
        <TD valign=""top"" align=""left"">レギュラーサイズ。</TD>
      </TR></table>
  </TD>
  </tr>
<!--内容-->
 <TR valign=""middle"" align=""center"">
  <TD bgcolor=""#d9ffe2"" width=15% valign=""middle"" align=""center"" >内容</TD>
    <TD bgcolor=""#ffffdf"" valign=""middle"" align=""left"" colspan=""2"">5枚入り</TD>
<!--成分-->
  </TR><TR valign=""middle"" align=""center"">
    <TD bgcolor=""#d9ffe2"" valign=""middle"" align=""center"">サイズ</TD>
    <TD bgcolor=""#ffffdf"" valign=""middle"" align=""left"" colspan=""2"">90×175mm（タテ×ヨコ）</TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD bgcolor=""#d9ffe2"" valign=""middle"" align=""center"">対象</TD>
    <TD bgcolor=""#ffffdf"" valign=""middle"" align=""left"" colspan=""2"">風邪・花粉・ほこり等</TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD bgcolor=""#d9ffe2"" valign=""middle"" align=""center"">素材</TD>
    <TD bgcolor=""#ffffdf"" valign=""middle"" align=""left"" colspan=""2"">本体・フィルター部分・・・ポリプロピレン、ポリエチレン<BR>
    耳部・・・ナイロン、ポリウレタン<BR>
    ノーズクッション・・・ポリエチレン</TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD bgcolor=""#d9ffe2"" valign=""middle"" align=""center"">使用方法</TD>
    <TD bgcolor=""#ffffdf"" valign=""middle"" align=""left"" colspan=""2"">
    <UL>
      <LI>ノーズクッションがついている側を口元にして、顔に当てながらひもを両耳にかけます。
      <LI>ノーズクッションをスキマができないよう鼻の部分にピッタリとあわせます。
      <LI>プリーツを下げてあごまですっぽり覆って下さい。
    </UL>
    </TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD bgcolor=""#d9ffe2"" valign=""middle"" align=""center"">使用上の注意</TD>
    <TD bgcolor=""#ffffdf"" valign=""middle"" align=""left"" colspan=""2"">
    <UL>
      <LI>本品は有害な粉塵・ガス等を防ぐ目的には使用できません。
      <LI>乳幼児の手の届くところに置かないで下さい。
      <LI>皮膚に異常がある場合や、異常が現れた場合には使用を中止して下さい。
      <LI>マスクを着用中、臭いで気分が悪くなった場合は使用を中止して下さい。
      <LI>マスクは使いきりタイプですので洗って再使用しないでください。汚れたら新しいものと交換してください。ノーズクッションも使い切りタイプですので、マスクからはがして再使用しないでください。衛生面から1日1枚のご使用をおすすめします。
      <LI>対象用途以外に使用しないでください。
    </UL>
    </TD>
  </TR><!--メーカー--><!--使用方法--><TR valign=""middle"" align=""center"">
    <TD align=""center"" bgcolor=""#d9ffe2"">開封後の注意</TD>
    <TD bgcolor=""#ffffdf"" valign=""top"" align=""left"" colspan=""2"">
    <UL>
      <LI>外箱のふたを閉めて清潔な場所に保管し、早めにご使用ください。
      <LI>一度使用したマスクは袋内に戻さないでください。
      <LI>使用後は地方自治体の区分に従って捨ててください。
    </UL>
    </TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD align=""center"" bgcolor=""#d9ffe2"">メーカー</TD>
    <TD bgcolor=""#ffffdf"" valign=""top"" align=""left"" colspan=""2"">株式会社白元</TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD align=""center"" bgcolor=""#d9ffe2"">商品区分</TD>
    <TD bgcolor=""#ffffdf"" valign=""top"" align=""left"" colspan=""2"">日用品</TD>
  </TR><TR valign=""middle"" align=""center"">
    <TD align=""center"" bgcolor=""#d9ffe2"">広告文責</TD>
    <TD bgcolor=""#ffffdf"" valign=""top"" align=""left"" colspan=""2"">有限会社　永井<BR>
    （090-8657-5539、072-960-1414）</TD>
  </TR></TABLE>",【白元】サニーク快適ガードプロ プリーツタイプ≪レギュラーサイズ5枚≫（マスク）：ドラッグ青空,ドラッグ青空爽快aozorablueサクサク【白元】サニーク快適ガードプロ プリーツタイプ≪レギュラーサイズ5枚≫（マスク）,花粉・ウイルスを含む飛沫99.9％カット！。【白元】サニーク快適ガードプロ プリーツタイプ≪レギュラーサイズ5枚≫（マスク）[rn]
