2-32985,,14185.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,『カード対応OK！』■〒（株）三和製作所/三和【SHL-16-PL-03】(4859901)プレーナー用芯下がりバイトホルダー 受注単位1,切削工具\旋削・フライス加工工具\ハイス付刃バイト,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●プレーナー・シェーパーに使用出来る画期的なスロアウェイホルダです。<br>●プレーナー、シェーパーでご使用に。<br>●幅(mm):19<br>●高さ(mm):19<br>●全長(mm):220<br>●適合チップ：C16R06-B15P7、C16R06-B20P7<br>●スロアウェイ標準ホルダ<br>●機械構造用炭素鋼<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）三和製作所/三和【SHL-16-PL-03】(4859901)プレーナー用芯下がりバイトホルダー 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）三和製作所/三和【SHL-16-PL-03】(4859901)プレーナー用芯下がりバイトホルダー 受注単位1,切削工具\旋削・フライス加工工具\ハイス付刃バイト。『カード対応OK！』■〒（株）三和製作所/三和【SHL-16-PL-03】(4859901)プレーナー用芯下がりバイトホルダー 受注単位1[rn]
2-32986,,17735.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,『カード対応OK！』■〒（株）三和製作所/三和【SHL-16-PL-04】(4859910)プレーナー用芯下がりバイトホルダー 受注単位1,切削工具\旋削・フライス加工工具\ハイス付刃バイト,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●プレーナー・シェーパーに使用出来る画期的なスロアウェイホルダです。<br>●プレーナー、シェーパーでご使用に。<br>●幅(mm):25<br>●高さ(mm):25<br>●全長(mm):270<br>●適合チップ：C16R06-B15P7、C16R06-B20P7<br>●スロアウェイ標準ホルダ<br>●機械構造用炭素鋼<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）三和製作所/三和【SHL-16-PL-04】(4859910)プレーナー用芯下がりバイトホルダー 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）三和製作所/三和【SHL-16-PL-04】(4859910)プレーナー用芯下がりバイトホルダー 受注単位1,切削工具\旋削・フライス加工工具\ハイス付刃バイト。『カード対応OK！』■〒（株）三和製作所/三和【SHL-16-PL-04】(4859910)プレーナー用芯下がりバイトホルダー 受注単位1[rn]
2-32987,,35380.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,『カード対応OK！』■〒（株）三和製作所/三和【C20R06-B25P7】(4859847)ミーリングカッター用 丸コマ２０φ スクイ２５度 ポジ７度 受注単位10,切削工具\旋削・フライス加工工具\ハイス付刃バイト,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●Ｄ2(mm):6.5<br>●厚み(mm):6.5<br>●形状:20φ<br>●ブレーカー:25°<br>●R:-<br>●Ｄ3(mm):10<br>●逃げ角:7°<br>●高速度鋼（SKH57）<br>●硬度:66～68HRC<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）三和製作所/三和【C20R06-B25P7】(4859847)ミーリングカッター用 丸コマ２０φ スクイ２５度 ポジ７度 受注単位10：クローバー資材館,『カード対応OK！』■〒（株）三和製作所/三和【C20R06-B25P7】(4859847)ミーリングカッター用 丸コマ２０φ スクイ２５度 ポジ７度 受注単位10,切削工具\旋削・フライス加工工具\ハイス付刃バイト。『カード対応OK！』■〒（株）三和製作所/三和【C20R06-B25P7】(4859847)ミーリングカッター用 丸コマ２０φ スクイ２５度 ポジ７度 受注単位10[rn]
2-32988,,164975.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR5AL-S25】(4860781)旋盤用外・平面鏡面仕上げツールＳＲ５ ２５角 左勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●旋盤の刃物台にツールを取付け、ツール先端のローラ部をワークに押付け、ワーク回転で加工します。<br>●ワークサイズ毎にツールを取り揃える必要はなく、汎用性に優れたツールです。<br>●ツールボディ部にスプリングが内蔵されていて、スプリングの圧力により仕上げ面粗さを調整します。<br>●少量多品種の軸外周面や端面の仕上げ加工に。<br>●シャンクサイズ(mm):25<br>●勝手:左<br>●質量(g):1800<br>●外・端面加工用<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR5AL-S25】(4860781)旋盤用外・平面鏡面仕上げツールＳＲ５ ２５角 左勝手 受注単位1：クローバー資材館,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR5AL-S25】(4860781)旋盤用外・平面鏡面仕上げツールＳＲ５ ２５角 左勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール。『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR5AL-S25】(4860781)旋盤用外・平面鏡面仕上げツールＳＲ５ ２５角 左勝手 受注単位1[rn]
2-32989,,120293.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR3L-45-S10】(4860659)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ３ 左勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●くし刃旋盤に取付け可能なコンパクトなツールです。<br>●一つのツールでワークの外周面と端面を加工できます。<br>●ツールボディ部にスプリングが内蔵されていて、スプリングの圧力により仕上げ面粗さを調整します。<br>●少量多品種の軸外周面や端面の仕上げ加工に。<br>●シャンクサイズ(mm):10<br>●勝手:左<br>●ローラ先端径(mm):3<br>●質量(g):300<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR3L-45-S10】(4860659)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ３ 左勝手 受注単位1：クローバー資材館,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR3L-45-S10】(4860659)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ３ 左勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール。『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR3L-45-S10】(4860659)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ３ 左勝手 受注単位1[rn]
2-32990,,120293.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR0.5L-45-S10】(4860578)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ０．５ 左勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●くし刃旋盤に取付け可能なコンパクトなツールです。<br>●一つのツールでワークの外周面と端面を加工できます。<br>●ツールボディ部にスプリングが内蔵されていて、スプリングの圧力により仕上げ面粗さを調整します。<br>●少量多品種の軸外周面や端面の仕上げ加工に。<br>●シャンクサイズ(mm):10<br>●勝手:左<br>●ローラ先端径(mm):0.5<br>●質量(g):300<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR0.5L-45-S10】(4860578)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ０．５ 左勝手 受注単位1：クローバー資材館,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR0.5L-45-S10】(4860578)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ０．５ 左勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール。『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR0.5L-45-S10】(4860578)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ０．５ 左勝手 受注単位1[rn]
2-32991,,120293.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR0.5R-45-S12】(4860608)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ０．５ 右勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●くし刃旋盤に取付け可能なコンパクトなツールです。<br>●一つのツールでワークの外周面と端面を加工できます。<br>●ツールボディ部にスプリングが内蔵されていて、スプリングの圧力により仕上げ面粗さを調整します。<br>●少量多品種の軸外周面や端面の仕上げ加工に。<br>●シャンクサイズ(mm):12<br>●勝手:右<br>●ローラ先端径(mm):0.5<br>●質量(g):300<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR0.5R-45-S12】(4860608)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ０．５ 右勝手 受注単位1：クローバー資材館,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR0.5R-45-S12】(4860608)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ０．５ 右勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール。『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR0.5R-45-S12】(4860608)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ０．５ 右勝手 受注単位1[rn]
2-32992,,137479.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【CEF4D1L-S20】(4860411)高硬度材端面仕上げツール キャッツアイ ２０角 左勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●旋盤の刃物台に取付け、ワーク回転で加工します。<br>●ツール先端にはダイヤモンドチップが取付けられていて、高硬度材の仕上げが可能です。<br>●チップはスローアウェイ式で消耗品を簡単に交換することができます。<br>●焼入れ材の仕上げ加工に。<br>●端面加工用<br>●シャンクサイズ(mm):20<br>●勝手:左<br>●質量(g):950<br>●ワーク硬度:ＨＲＣ４０～６０<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【CEF4D1L-S20】(4860411)高硬度材端面仕上げツール キャッツアイ ２０角 左勝手 受注単位1：クローバー資材館,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【CEF4D1L-S20】(4860411)高硬度材端面仕上げツール キャッツアイ ２０角 左勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール。『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【CEF4D1L-S20】(4860411)高硬度材端面仕上げツール キャッツアイ ２０角 左勝手 受注単位1[rn]
2-32993,,137479.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【CEO4D1R-S16】(4860519)高硬度材外面仕上げツール キャッツアイ １６角 右勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●旋盤の刃物台に取付け、ワーク回転で加工します。<br>●ツール先端にはダイヤモンドチップが取付けられていて、高硬度材の仕上げが可能です。<br>●チップはスローアウェイ式で消耗品を簡単に交換することができます。<br>●焼入れ材の仕上げ加工に。<br>●外面加工用<br>●シャンクサイズ(mm):16<br>●勝手:右<br>●質量(g):900<br>●ワーク硬度:ＨＲＣ４０～６０<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【CEO4D1R-S16】(4860519)高硬度材外面仕上げツール キャッツアイ １６角 右勝手 受注単位1：クローバー資材館,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【CEO4D1R-S16】(4860519)高硬度材外面仕上げツール キャッツアイ １６角 右勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール。『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【CEO4D1R-S16】(4860519)高硬度材外面仕上げツール キャッツアイ １６角 右勝手 受注単位1[rn]
2-32994,,193330.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR36M45L-S25】(4860705)旋盤用複合鏡面仕上げツールＳＲ３６Ｍ ２５角 左勝手 ４５度角度付 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●旋盤の刃物台にツールを取付け、ツール先端のローラ部をワークに押付け、ワーク回転で加工します。<br>●ワークサイズ毎にツールを取り揃える必要はなく、汎用性に優れたツールです。<br>●一つのツールでワークの外周面と端面を加工できます。<br>●ツールボディ部にスプリングが内蔵されていて、スプリングの圧力により仕上げ面粗さを調整します。<br>●少量多品種の軸外周面や端面の仕上げ加工に。<br>●シャンクサイズ(mm):25<br>●勝手:左<br>●質量(g):2500<br>●ローラ先端Ｒ2.5<br>●45°角度付<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR36M45L-S25】(4860705)旋盤用複合鏡面仕上げツールＳＲ３６Ｍ ２５角 左勝手 ４５度角度付 受注単位1：クローバー資材館,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR36M45L-S25】(4860705)旋盤用複合鏡面仕上げツールＳＲ３６Ｍ ２５角 左勝手 ４５度角度付 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール。『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR36M45L-S25】(4860705)旋盤用複合鏡面仕上げツールＳＲ３６Ｍ ２５角 左勝手 ４５度角度付 受注単位1[rn]
2-32995,,120293.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR3R-45-S10】(4860675)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ３ 右勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●くし刃旋盤に取付け可能なコンパクトなツールです。<br>●一つのツールでワークの外周面と端面を加工できます。<br>●ツールボディ部にスプリングが内蔵されていて、スプリングの圧力により仕上げ面粗さを調整します。<br>●少量多品種の軸外周面や端面の仕上げ加工に。<br>●シャンクサイズ(mm):10<br>●勝手:右<br>●ローラ先端径(mm):3<br>●質量(g):300<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR3R-45-S10】(4860675)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ３ 右勝手 受注単位1：クローバー資材館,『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR3R-45-S10】(4860675)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ３ 右勝手 受注単位1,切削工具\旋削・フライス加工工具\ローラバニシングツール。『カード対応OK！』##■〒（株）スギノマシン/ＳＵＧＩＮＯ【SR16MR3R-45-S10】(4860675)自動旋盤用鏡面仕上げツールＳＲ１６Ｍ  ローラ先端Ｒ３ 右勝手 受注単位1[rn]
