3-9001,,64385.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【K-66N NG】(5123470)Ｋ型引出し８５４Ｘ８９０ Ｖ－１Ｘ３６個 ＮＧ 受注単位1,物流保管用品\工場用保管設備\小型パーツケース,"K-66N NG<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●間口(mm):854<br>●奥行(mm):307<br>●高さ(mm):890<br>●最大積載量(kg/台):240<br>●引出し:V-1 NG 36個<br>●引出し色:ネオグレー<br>●引出し内寸(mm)間口×奥行×高さ:117×275×108<br>●均等積載量(kg/段):40<br>●質量(kg):48.6<br>●本体色：ネオグレー<br>●完成品<br>●本体:スチール<br>●引出し:スチール<br>●各引出しに仕切板・見出しカード 各1枚付<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【K-66N NG】(5123470)Ｋ型引出し８５４Ｘ８９０ Ｖ&minus;１Ｘ３６個 ＮＧ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【K-66N NG】(5123470)Ｋ型引出し８５４Ｘ８９０ Ｖ&minus;１Ｘ３６個 ＮＧ 受注単位1,物流保管用品\工場用保管設備\小型パーツケース。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【K-66N NG】(5123470)Ｋ型引出し８５４Ｘ８９０ Ｖ&minus;１Ｘ３６個 ＮＧ 受注単位1[rn]
3-9002,,36528.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【K-64W NG】(5123585)Ｋ型引出し８５４Ｘ６０９ Ｖ－２Ｘ１２個 ＮＧ 受注単位1,物流保管用品\工場用保管設備\小型パーツケース,"K-64W NG<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●間口(mm):854<br>●奥行(mm):307<br>●高さ(mm):609<br>●最大積載量(kg/台):160<br>●引出し:V-2 NG 12個<br>●引出し色:ネオグレー<br>●引出し内寸(mm)間口×奥行×高さ:248×275×108<br>●均等積載量(kg/段):40<br>●質量(kg):30.3<br>●本体色：ネオグレー<br>●完成品<br>●本体:スチール<br>●引出し:スチール<br>●各引出しに仕切板・見出しカード 各1枚付<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【K-64W NG】(5123585)Ｋ型引出し８５４Ｘ６０９ Ｖ&minus;２Ｘ１２個 ＮＧ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【K-64W NG】(5123585)Ｋ型引出し８５４Ｘ６０９ Ｖ&minus;２Ｘ１２個 ＮＧ 受注単位1,物流保管用品\工場用保管設備\小型パーツケース。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【K-64W NG】(5123585)Ｋ型引出し８５４Ｘ６０９ Ｖ&minus;２Ｘ１２個 ＮＧ 受注単位1[rn]
3-9003,,45468.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【K-46N NG】(5123445)Ｋ型引出し５９２Ｘ８９０ Ｖ－１Ｘ２４個 ＮＧ 受注単位1,物流保管用品\工場用保管設備\小型パーツケース,"K-46N NG<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●間口(mm):592<br>●奥行(mm):307<br>●高さ(mm):890<br>●最大積載量(kg/台):240<br>●引出し:V-1 NG 24個<br>●引出し色:ネオグレー<br>●引出し内寸(mm)間口×奥行×高さ:117×275×108<br>●均等積載量(kg/段):40<br>●質量(kg):35.2<br>●本体色：ネオグレー<br>●完成品<br>●本体:スチール<br>●引出し:スチール<br>●各引出しに仕切板・見出しカード 各1枚付<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【K-46N NG】(5123445)Ｋ型引出し５９２Ｘ８９０ Ｖ&minus;１Ｘ２４個 ＮＧ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【K-46N NG】(5123445)Ｋ型引出し５９２Ｘ８９０ Ｖ&minus;１Ｘ２４個 ＮＧ 受注単位1,物流保管用品\工場用保管設備\小型パーツケース。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【K-46N NG】(5123445)Ｋ型引出し５９２Ｘ８９０ Ｖ&minus;１Ｘ２４個 ＮＧ 受注単位1[rn]
3-9004,http://tshop.r10s.jp/clover9608/cabinet/pb3-1/t010002805866.jpg?fitin=700:700,1048.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　パーツＢＯＸ深型　有効内寸３９０Ｘ２６０Ｘ１１８　ブルー【K-4  B(ﾌﾞﾙｰ)】(5072042) 受注単位1,(5072042),"507-2042<br><br><br><br><br><br><br>●容量(L):14.0<br>●外形寸法(mm)×奥行×高さ:510×320×120<br>●有効寸(mm)×奥行×高さ:390×260×118<br>●スチール（表面処理:焼き付け塗）<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●オールスチール製です。継ぎ目のない1枚絞り成型により水、油など液体の洩れる心配がありません。<br>●パーツ管理がしやすいようにカラーを付けました。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　パーツＢＯＸ深型　有効内寸３９０Ｘ２６０Ｘ１１８　ブルー【K-4  B(ﾌﾞﾙｰ)】(5072042) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　パーツＢＯＸ深型　有効内寸３９０Ｘ２６０Ｘ１１８　ブルー【K-4  B(ﾌﾞﾙｰ)】(5072042) 受注単位1,(5072042)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　パーツＢＯＸ深型　有効内寸３９０Ｘ２６０Ｘ１１８　ブルー【K-4  B(ﾌﾞﾙｰ)】(5072042) 受注単位1[rn]
3-9005,,400.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アスベル/アスベル 容器【444692】(7808593) アスベル ポゼ ザル(33型)ホワイト 発注単位1,物流保管用品\ボトル・容器,"444692<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●業務用に最適な大型サイズです。<br>
●色:ホワイト<br>
●外形寸法(mm)間口×奥行×高さ:332×332×117<br>
●φ332ｘ117<br>
●ポリプロピレン(PP)<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アスベル/アスベル 容器【444692】(7808593) アスベル ポゼ ザル(33型)ホワイト 発注単位1：クローバー資材館,■〒アスベル/アスベル 容器【444692】(7808593) アスベル ポゼ ザル(33型)ホワイト 発注単位1,物流保管用品\ボトル・容器。■〒アスベル/アスベル 容器【444692】(7808593) アスベル ポゼ ザル(33型)ホワイト 発注単位1[rn]
3-9006,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004392426.jpg?fitin=700:700,1656.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒瑞穂化成工業/瑞穂　広口瓶１０Ｌ【0093(WB-1000)】(1239457) 受注単位1,物流保管用品\ボトル・容器\ビン,"123-9457<br><br><br><br><br><br><br>●外径(mm):218<br>●高さ(mm):390<br>●容量(ml):10000<br>●目盛間隔(ml):-<br>●目盛間隔(ml):-<br>●中栓付<br>●目盛なし<br>●ポリエチレン（PE）<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●使い勝手の良い広口丸型容器の大きいタイプです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒瑞穂化成工業/瑞穂　広口瓶１０Ｌ【0093(WB-1000)】(1239457) 受注単位1：クローバー資材館,『カード対応OK！』■〒瑞穂化成工業/瑞穂　広口瓶１０Ｌ【0093(WB-1000)】(1239457) 受注単位1,物流保管用品\ボトル・容器\ビン。『カード対応OK！』■〒瑞穂化成工業/瑞穂　広口瓶１０Ｌ【0093(WB-1000)】(1239457) 受注単位1[rn]
3-9007,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002960840.jpg?fitin=700:700,1413.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＤＩＣプラスチック　容器資材/ＤＩＣ　クローズドラムカンヨウカバー　ＤＣ－１　外寸：６０５×５５　白【DC-1-WH】(3042294) 受注単位1,物流保管用品\ボトル・容器\ドラム缶,"304-2294<br><br><br><br><br><br><br>●高さ(mm):55<br>●外径(mm):605<br>●色:白<br>●ポリエチレン（PE）<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●耐久性に優れ、繰り返し使用が可能です。<br>●JIS規格200Lドラム缶用カバー。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ＤＩＣプラスチック　容器資材/ＤＩＣ　クローズドラムカンヨウカバー　ＤＣ&minus;１　外寸：６０５&times;５５　白【DC-1-WH】(3042294) 受注単位1：クローバー資材館,『カード対応OK！』■〒ＤＩＣプラスチック　容器資材/ＤＩＣ　クローズドラムカンヨウカバー　ＤＣ&minus;１　外寸：６０５&times;５５　白【DC-1-WH】(3042294) 受注単位1,物流保管用品\ボトル・容器\ドラム缶。『カード対応OK！』■〒ＤＩＣプラスチック　容器資材/ＤＩＣ　クローズドラムカンヨウカバー　ＤＣ&minus;１　外寸：６０５&times;５５　白【DC-1-WH】(3042294) 受注単位1[rn]
3-9008,,1972.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　パーツＢＯＸ深型　有効内寸４５２Ｘ２６７Ｘ１１３　ブルー【K-2  B(ﾌﾞﾙｰ)】(5072026) 受注単位1,(5072026),"507-2026<br><br><br><br><br><br><br>●容量(L):17.5<br>●外形寸法(mm)×奥行×高さ:595×360×115<br>●有効寸(mm)×奥行×高さ:452×267×113<br>●スチール（表面処理:焼き付け塗）<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●オールスチール製です。継ぎ目のない1枚絞り成型により水、油など液体の洩れる心配がありません。<br>●パーツ管理がしやすいようにカラーを付けました。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　パーツＢＯＸ深型　有効内寸４５２Ｘ２６７Ｘ１１３　ブルー【K-2  B(ﾌﾞﾙｰ)】(5072026) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　パーツＢＯＸ深型　有効内寸４５２Ｘ２６７Ｘ１１３　ブルー【K-2  B(ﾌﾞﾙｰ)】(5072026) 受注単位1,(5072026)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　パーツＢＯＸ深型　有効内寸４５２Ｘ２６７Ｘ１１３　ブルー【K-2  B(ﾌﾞﾙｰ)】(5072026) 受注単位1[rn]
3-9009,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002969900.jpg?fitin=700:700,9590.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒三鈴工機/三鈴　スチール製重荷重用固定脚　ＫＨ型支持脚【KH-2070】() 受注単位1,物流保管用品\コンベヤ\スチールローラーコンベヤ,"0<br><br><br><br><br><br><br>●適用ローラー(mm):200<br>●作業面高さ(mm):655〜745<br>●高さ調整範囲:90mm<br>●スチール<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒三鈴工機/三鈴　スチール製重荷重用固定脚　ＫＨ型支持脚【KH-2070】() 受注単位1：クローバー資材館,『カード対応OK！』■〒三鈴工機/三鈴　スチール製重荷重用固定脚　ＫＨ型支持脚【KH-2070】() 受注単位1,物流保管用品\コンベヤ\スチールローラーコンベヤ。『カード対応OK！』■〒三鈴工機/三鈴　スチール製重荷重用固定脚　ＫＨ型支持脚【KH-2070】() 受注単位1[rn]
3-9010,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005135414.jpg?fitin=700:700,16718.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒三鈴工機/三鈴　スチールローラコンベヤ　ＭＳ４２型　径４２Ｘ１．４Ｔ【MS42-400710】() 受注単位1,物流保管用品\コンベヤ\スチールローラーコンベヤ,"0<br><br><br><br><br><br><br>●ローラー径(mm):42<br>●肉厚(mm):1.4<br>●ローラー(W)(mm):400<br>●ピッチ(mm):75<br>●機長(mm):1000<br>●ローラー耐荷重(kg/本):85<br>●タイプ:ストレート<br>●フレーム許容荷重:1200kg<br>●フレーム:スチール<br>●ローラー:機械構造用炭素鋼管<br>●呼称ピッチと実際寸法には誤差があります。<br>●上記以外の標準品については、別途見積りいたします。<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●スチール製ローラコンベヤ<br>●ローラはユニクロメッキ<br>●フレーム塗装色:三鈴標準ハービーグリーン　<br>●中荷重用として組み立てライン、梱包ラインなどに利用される標準タイプです。<br>●50mmピッチも標準化しています。<br>●製品の入出荷ライン、生産工程間ダンボール箱、プラコン、オリコンなどの搬送<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒三鈴工機/三鈴　スチールローラコンベヤ　ＭＳ４２型　径４２Ｘ１．４Ｔ【MS42-400710】() 受注単位1：クローバー資材館,『カード対応OK！』■〒三鈴工機/三鈴　スチールローラコンベヤ　ＭＳ４２型　径４２Ｘ１．４Ｔ【MS42-400710】() 受注単位1,物流保管用品\コンベヤ\スチールローラーコンベヤ。『カード対応OK！』■〒三鈴工機/三鈴　スチールローラコンベヤ　ＭＳ４２型　径４２Ｘ１．４Ｔ【MS42-400710】() 受注単位1[rn]
3-9011,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005135425.jpg?fitin=700:700,23198.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒三鈴工機/三鈴　スチールローラコンベヤ　ＭＳ４２型　径４２Ｘ１．４Ｔ【MS42-400715】() 受注単位1,物流保管用品\コンベヤ\スチールローラーコンベヤ,"0<br><br><br><br><br><br><br>●ローラー径(mm):42<br>●肉厚(mm):1.4<br>●ローラー(W)(mm):400<br>●ピッチ(mm):75<br>●機長(mm):1500<br>●ローラー耐荷重(kg/本):85<br>●タイプ:ストレート<br>●フレーム許容荷重:530kg<br>●フレーム:スチール<br>●ローラー:機械構造用炭素鋼管<br>●呼称ピッチと実際寸法には誤差があります。<br>●上記以外の標準品については、別途見積りいたします。<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●スチール製ローラコンベヤ<br>●ローラはユニクロメッキ<br>●フレーム塗装色:三鈴標準ハービーグリーン　<br>●中荷重用として組み立てライン、梱包ラインなどに利用される標準タイプです。<br>●50mmピッチも標準化しています。<br>●製品の入出荷ライン、生産工程間ダンボール箱、プラコン、オリコンなどの搬送<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒三鈴工機/三鈴　スチールローラコンベヤ　ＭＳ４２型　径４２Ｘ１．４Ｔ【MS42-400715】() 受注単位1：クローバー資材館,『カード対応OK！』■〒三鈴工機/三鈴　スチールローラコンベヤ　ＭＳ４２型　径４２Ｘ１．４Ｔ【MS42-400715】() 受注単位1,物流保管用品\コンベヤ\スチールローラーコンベヤ。『カード対応OK！』■〒三鈴工機/三鈴　スチールローラコンベヤ　ＭＳ４２型　径４２Ｘ１．４Ｔ【MS42-400715】() 受注単位1[rn]
