26-97601,http://tshop.r10s.jp/matsukiyo/cabinet/d0008/4987067824809_1.jpg?fitin=700:700,948.8000,,,【第(2)類医薬品】興和新薬 リビメックスコーワクリーム ５ｇ,税込3240円のお買い上げで送料無料！,"<p>※写真はイメージです。実際にお届けする商品とパッケージなどが異なる場合がございます。</p><p>　※セルフメディケーション税制対応商品です。(2017年1月1日注文分より申告対象です)<br><img src=""http://www.rakuten.ne.jp/gold/matsukiyo/images/bnr/self-m.jpg"" width=""227"" height=""99"" alt=""セルフメディケーション税制対応商品""></p><p class=""mb10""><img src=""http://www.rakuten.ne.jp/gold/matsukiyo/images/bnr/2rui.jpg"" width=""530"" height=""60""></p>",【第(2)類医薬品】興和新薬 リビメックスコーワクリーム ５ｇ：マツモトキヨシ楽天市場店,【第(2)類医薬品】興和新薬 リビメックスコーワクリーム ５ｇ,税込3240円のお買い上げで送料無料！。【第(2)類医薬品】興和新薬 リビメックスコーワクリーム ５ｇ[rn]
26-97602,http://tshop.r10s.jp/matsukiyo/cabinet/d0008/4987067824601_1.jpg?fitin=700:700,948.8000,,,【第(2)類医薬品】興和新薬 リビメックスコーワ軟膏 ５ｇ,税込3240円のお買い上げで送料無料！,"<p>※写真はイメージです。実際にお届けする商品とパッケージなどが異なる場合がございます。</p><p>　※セルフメディケーション税制対応商品です。(2017年1月1日注文分より申告対象です)<br><img src=""http://www.rakuten.ne.jp/gold/matsukiyo/images/bnr/self-m.jpg"" width=""227"" height=""99"" alt=""セルフメディケーション税制対応商品""></p><p class=""mb10""><img src=""http://www.rakuten.ne.jp/gold/matsukiyo/images/bnr/2rui.jpg"" width=""530"" height=""60""></p>",【第(2)類医薬品】興和新薬 リビメックスコーワ軟膏 ５ｇ：マツモトキヨシ楽天市場店,【第(2)類医薬品】興和新薬 リビメックスコーワ軟膏 ５ｇ,税込3240円のお買い上げで送料無料！。【第(2)類医薬品】興和新薬 リビメックスコーワ軟膏 ５ｇ[rn]
26-97603,http://tshop.r10s.jp/katuhara/cabinet/00861916/img66971991.gif?fitin=700:700,1204.0000,,,【第(2)類医薬品】【メール便選択可】 ダンリッチ鼻炎カプセル 20カプセル,ダンヘルスケア アレルギー性鼻炎 ダンリッチ 持続性カプセル,"<font size=2>
<strong>ダンリッチ鼻炎カプセル</strong>は、ウイルスなどによって起こる急性鼻炎だけでなく、花粉やハウスダストなどによって起こるアレルギー性鼻炎による鼻みず、鼻づまり、なみだ目、くしゃみ等の不快な鼻炎症状を改善するお薬です。<br>
ヨウ化イソプロパミドが鼻みずや涙が過剰に出るのを抑えます。<br>
dl-メチルエフェドリン塩酸塩が鼻粘膜の充血やはれを抑え、鼻づまりを改善します。<br>
1回1カプセル、1日2回の服用です。
</font>
<h1><font size=1>花粉 ハウスダスト 鼻のアレルギー症状  くしゃみ 鼻水（鼻汁過多） 鼻づまり アレルギー性鼻炎 持続性 
</font></h1><br>
区分：第(2)類医薬品<br><br>使用期限：使用期限まで1年以上あるものをお送りします。<br><br>医薬品販売に関する記載事項<br><br>
この商品はお１人様１つまでとさせていただきます<BR><BR><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""416"" height=""113"" border=""0""></P>

<P><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/00009263/img65585366.gif"" width=""450"" eight=""170"" border=""0"" alt=""メール便発送の注意事項""></P><P><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0069443754.gif"" width=""415"" height=""60"" border=""0""></P><TABLE border=""0"" cellspacing=""0"">
  <TBODY>
    <TR>
      <TD align=""center""><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/img62591363.gif"" width=""328"" height=""145"" border=""0"" alt=""救急箱セット""><BR>
      <FONT color=""#666666"" size=""2"">救急箱セット（救急箱つき）</FONT></TD>
      <TD align=""center"" valign=""top"" rowspan=""2""><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/00009263/imgrc0074859074.gif"" width=""400"" height=""100"" border=""0"" vspace=""4""><BR>
      <IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0068315384.gif"" width=""400"" height=""70"" border=""0"" vspace=""4""><BR>
      <IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0074148325.gif"" width=""400"" height=""70"" border=""0"" vspace=""4""><BR>
      <IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0073922022.gif"" width=""400"" height=""70"" border=""0"" vspace=""4""><BR>
      </TD>
    </TR>
    <TR>
      <TD align=""center""><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0072782441.gif"" border=""0"" width=""328"" height=""145"" alt=""新バイトゴールド2000""><BR>
      <FONT color=""#666666"" size=""2"">新バイトゴールド2000</FONT></TD>
    </TR>
  </TBODY>
</TABLE>",【第(2)類医薬品】【メール便選択可】 ダンリッチ鼻炎カプセル 20カプセル：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップ【第(2)類医薬品】【メール便選択可】 ダンリッチ鼻炎カプセル 20カプセル,ダンヘルスケア アレルギー性鼻炎 ダンリッチ 持続性カプセル。【第(2)類医薬品】【メール便選択可】 ダンリッチ鼻炎カプセル 20カプセル[rn]
26-97604,http://tshop.r10s.jp/katuhara/cabinet/00861916/imgrc0074513542.gif?fitin=700:700,1264.0000,,,【第(2)類医薬品】★ナザールαAR0.1%〈季節性アレルギー専用〉10mL,【メール便選択可】佐藤製薬 鼻炎スプレー 花粉 鼻水 鼻づまり,"<P><IMG 
src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""416"" height=""113"" 
border=""0""></P>
<P><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/00009263/img65585366.gif"" width=""450"" height=""170"" border=""0"" alt=""メール便発送の注意事項""></P>
<P><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0069443754.gif"" width=""415"" height=""60"" border=""0""></P>
医薬品販売に関する記載事項<br><br>
<TABLE border=""1"">
  <TBODY>
    <TR>
      <TD width=""25"" align=""center"" bgcolor=""#c6fe7a"">
      商<BR>
      品<BR>
      説<BR>
      明</TD>
      <TD width=""400"">
●アンテドラッグステロイドのベクロメタゾンプロピオン酸エステルを医療用と同量（1噴霧中）配合しています。<br>
●ベクロメタゾンプロピオン酸エステルの働きにより鼻腔内のうっ血や炎症を抑え、鼻の通りをよくします。<br>
●一定量の薬液が噴霧できるスプレーです。一度スプレーした液は、容器内に逆流しませんので衛生的です。

</TD>
    </TR>
    <TR>
      <TD width=""25"" align=""center"" bgcolor=""#c6fe7a"">区<BR>
     分</TD>
      <TD>第(2)類医薬品</TD>
    </TR>
<TR>
      <TD width=""25"" align=""center"" bgcolor=""#c6fe7a"">使<BR>
      用<br>期<br>限</TD>
      <TD>

使用期限まで1年以上あるものをお送りします。

</TD>
    </TR>
    <TR>
      <TD width=""25"" align=""center"" bgcolor=""#c6fe7a"">発<BR>
      売<BR>
      元</TD>
      <TD>佐藤製薬株式会社</TD>
    </TR>
<TR>
      <TD width=""25"" align=""center"" bgcolor=""#c6fe7a"">備<br>考</TD>
      <TD>

<font size=2 color=red>●メール便１個口発送目安：5個</font><br><br>
商品名の★印はセルフメディケーション税制対象商品です。

</TD>
    </TR>
    <TR>
      <TD align=""center"" bgcolor=""#c6fe7a"">関<BR>
      連<BR>
      商<BR>
      品</TD>
      <TD>

<P>
アレルギー用鼻炎薬は⇒コチラ</p>

<P>
鼻炎スプレーは⇒コチラ</p>

      </TD>
    </TR>
  </TBODY>
</TABLE><TABLE width=""100%"" border=""1""><tr><td align=""center"" width=""25"" bgcolor=""#c6fe7a""><font size=""2"">広<br>告<br>文<br>
    責</font></td>
    <TD><font size=""2"">株式会社勝原薬局<br>[TEL：079-224-1003]
</font></TD>
  </tr><tr><td align=""center"" bgcolor=""#c6fe7a""><font size=""2"">生<br>
    産</font></td><td><font size=""2"">日本 </font></td></tr></TABLE><TABLE border=""0"" cellspacing=""0"">
  <TBODY>
    <TR>
      <TD align=""center""><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/img62591363.gif"" width=""328"" height=""145"" border=""0"" alt=""救急箱セット""><BR>
      <FONT color=""#666666"" size=""2"">救急箱セット（救急箱つき）</FONT></TD>
      <TD align=""center"" valign=""top"" rowspan=""2""><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/00009263/imgrc0074859074.gif"" width=""400"" height=""100"" border=""0"" vspace=""4""><BR>
      <IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0068315384.gif"" width=""400"" height=""70"" border=""0"" vspace=""4""><BR>
      <IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0074148325.gif"" width=""400"" height=""70"" border=""0"" vspace=""4""><BR>
      <IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0073922022.gif"" width=""400"" height=""70"" border=""0"" vspace=""4""><BR>
      </TD>
    </TR>
    <TR>
      <TD align=""center""><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0072782441.gif"" border=""0"" width=""328"" height=""145"" alt=""新バイトゴールド2000""><BR>
      <FONT color=""#666666"" size=""2"">新バイトゴールド2000</FONT></TD>
    </TR>
  </TBODY>
</TABLE>",【第(2)類医薬品】★ナザールαAR0.1%〈季節性アレルギー専用〉10mL：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップ【第(2)類医薬品】★ナザールαAR0.1%〈季節性アレルギー専用〉10mL,【メール便選択可】佐藤製薬 鼻炎スプレー 花粉 鼻水 鼻づまり。【第(2)類医薬品】★ナザールαAR0.1%〈季節性アレルギー専用〉10mL[rn]
26-97605,http://tshop.r10s.jp/katuhara/cabinet/00861916/img62001376.gif?fitin=700:700,1504.0000,,,【第(2)類医薬品】 ベンザ鼻炎薬α〈1日2回タイプ〉 24カプレット,武田 タケダ 鼻炎 花粉 鼻水 鼻づまり アレルギー,"<font size=2>1回1錠、朝と夜の1日2回の服用で、花粉・ハウスダストによるアレルギー性鼻炎などの鼻水・鼻づまりやのどの痛みによく効きます。<br> 

塩酸プソイドエフェドリンが、鼻粘膜の充血を抑えて鼻づまりを改善し、d-クロルフェニラミンマレイン酸塩が、アレルギー症状などを引き起こすヒスタミンのはたらきを抑えて鼻水を緩和します。<br> 

トラネキサム酸が粘膜の炎症を抑え、のどの痛みを改善します。<br>

1回1錠でのみやすい、淡橙色のカプレットタイプの錠剤です。<br></font>
<h1><font size=1>武田薬品 タケダ 花粉症 鼻炎薬 ベンザ アレルギー 炎症 鼻みず 鼻づまり</font></h1>区分：第(2)類医薬品<br><br>使用期限：使用期限まで1年以上あるものをお送りします。<br><br>医薬品販売に関する記載事項<br><br>
この商品はお１人様1つまでとさせていただきます<BR><BR><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/00009254/img64363921.gif"" width=""416"" height=""113"" border=""0""></P><TABLE border=""0"" cellspacing=""0"">
  <TBODY>
    <TR>
      <TD align=""center""><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/img62591363.gif"" width=""328"" height=""145"" border=""0"" alt=""救急箱セット""><BR>
      <FONT color=""#666666"" size=""2"">救急箱セット（救急箱つき）</FONT></TD>
      <TD align=""center"" valign=""top"" rowspan=""2""><IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/00009263/imgrc0074859074.gif"" width=""400"" height=""100"" border=""0"" vspace=""4""><BR>
      <IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0068315384.gif"" width=""400"" height=""70"" border=""0"" vspace=""4""><BR>
      <IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0074148325.gif"" width=""400"" height=""70"" border=""0"" vspace=""4""><BR>
      <IMG src=""http://image.rakuten.co.jp/katuhara/cabinet/01408130/imgrc0073922022.gif"" width=""400"" height=""70"" border=""0"" vspace=""4""><BR>
      </TD>
    </TR>
    <TR>
      <TD align=""center""><IMG src=""https://image.rakuten.co.jp/katuhara/cabinet/00009263/imgrc0073042357.gif"" border=""0"" width=""328"" height=""145"" alt=""ドリンクセット""><BR>
      <FONT color=""#666666"" size=""2"">ドリンクセット</FONT></TD>
    </TR>
  </TBODY>
</TABLE>",【第(2)類医薬品】 ベンザ鼻炎薬α〈1日2回タイプ〉 24カプレット：かつはらドラッグストアー,サプリメント健康食品ドラッグストア栄養ドリンク大掃除重曹セスキクエン酸救急箱ギフトカロリーメイトソフトサンティアプレゼントクリスマスウイダーチルミルはぐくみ出産祝いおむつケーキリアップ【第(2)類医薬品】 ベンザ鼻炎薬α〈1日2回タイプ〉 24カプレット,武田 タケダ 鼻炎 花粉 鼻水 鼻づまり アレルギー。【第(2)類医薬品】 ベンザ鼻炎薬α〈1日2回タイプ〉 24カプレット[rn]
26-97606,http://tshop.r10s.jp/matsukiyo/cabinet/d0001/4962307181102_1.jpg?fitin=700:700,975.2000,,,【第(2)類医薬品】協和薬品工業 新ノスポール鼻炎カプセル １２カプセル【point】,税込3240円のお買い上げで送料無料！,"<p>※写真はイメージです。実際にお届けする商品とパッケージなどが異なる場合がございます。</p><p class=""mb10""><img src=""http://www.rakuten.ne.jp/gold/matsukiyo/images/bnr/2rui.jpg"" width=""530"" height=""60""></p>",【第(2)類医薬品】協和薬品工業 新ノスポール鼻炎カプセル １２カプセル【point】：マツモトキヨシ楽天市場店,【第(2)類医薬品】協和薬品工業 新ノスポール鼻炎カプセル １２カプセル【point】,税込3240円のお買い上げで送料無料！。【第(2)類医薬品】協和薬品工業 新ノスポール鼻炎カプセル １２カプセル【point】[rn]
26-97607,http://tshop.r10s.jp/matsukiyo/cabinet/d0001/4962307181119_1.jpg?fitin=700:700,1480.8000,,,【第(2)類医薬品】協和薬品工業 新ノスポール鼻炎カプセル ２４カプセル【point】,税込3240円のお買い上げで送料無料！,"<p>※写真はイメージです。実際にお届けする商品とパッケージなどが異なる場合がございます。</p><p class=""mb10""><img src=""http://www.rakuten.ne.jp/gold/matsukiyo/images/bnr/2rui.jpg"" width=""530"" height=""60""></p>",【第(2)類医薬品】協和薬品工業 新ノスポール鼻炎カプセル ２４カプセル【point】：マツモトキヨシ楽天市場店,【第(2)類医薬品】協和薬品工業 新ノスポール鼻炎カプセル ２４カプセル【point】,税込3240円のお買い上げで送料無料！。【第(2)類医薬品】協和薬品工業 新ノスポール鼻炎カプセル ２４カプセル【point】[rn]
26-97608,http://tshop.r10s.jp/matsukiyo/cabinet/d0010/4987246602082_1.jpg?fitin=700:700,1460.0000,,,【第(2)類医薬品】グラクソ・スミスクライン 新コンタック600プラス ４０Ｐ,税込3240円のお買い上げで送料無料！,"<p>※写真はイメージです。実際にお届けする商品とパッケージなどが異なる場合がございます。</p><p class=""mb10""><img src=""http://www.rakuten.ne.jp/gold/matsukiyo/images/bnr/2rui.jpg"" width=""530"" height=""60""></p>",【第(2)類医薬品】グラクソ・スミスクライン 新コンタック600プラス ４０Ｐ：マツモトキヨシ楽天市場店,【第(2)類医薬品】グラクソ・スミスクライン 新コンタック600プラス ４０Ｐ,税込3240円のお買い上げで送料無料！。【第(2)類医薬品】グラクソ・スミスクライン 新コンタック600プラス ４０Ｐ[rn]
26-97609,http://tshop.r10s.jp/matsukiyo/cabinet/d0006/4987316012360_1.jpg?fitin=700:700,517.6000,,,【第2類医薬品】佐藤製薬 ストナリニS １２錠,税込3240円のお買い上げで送料無料！,<p>※写真はイメージです。実際にお届けする商品とパッケージなどが異なる場合がございます。</p>,【第2類医薬品】佐藤製薬 ストナリニS １２錠：マツモトキヨシ楽天市場店,【第2類医薬品】佐藤製薬 ストナリニS １２錠,税込3240円のお買い上げで送料無料！。【第2類医薬品】佐藤製薬 ストナリニS １２錠[rn]
26-97610,http://tshop.r10s.jp/matsukiyo/cabinet/d0006/4987316012377_1.jpg?fitin=700:700,570.4000,,,【第2類医薬品】佐藤製薬 ストナリニS １８錠,税込3240円のお買い上げで送料無料！,<p>※写真はイメージです。実際にお届けする商品とパッケージなどが異なる場合がございます。</p>,【第2類医薬品】佐藤製薬 ストナリニS １８錠：マツモトキヨシ楽天市場店,【第2類医薬品】佐藤製薬 ストナリニS １８錠,税込3240円のお買い上げで送料無料！。【第2類医薬品】佐藤製薬 ストナリニS １８錠[rn]
26-97611,http://tshop.r10s.jp/tsuruha/cabinet/shouhin32/4987336762467.jpg?fitin=700:700,969.6000,,,【第(2)類医薬品】【ポイント20倍】　メディズワン　小林薬品工業　セシオン鼻炎カプセルL　(24カプセル)　鼻炎薬　【送料無料】　【smtb-s】　ツルハドラッグ,,"<!--ここから楽天フレーム【配送日数4-5日】-->

<img src=""http://www.rakuten.ne.jp/gold/tsuruha/images/space.gif"" width=""1"" height=""5"" border=""0""><br>
<!--ここまで楽天フレーム-->
<!--購入数制限ここから-->
<p><b>お買い上げいただける個数は5個までです</b></p><br>
<!--購入数制限ここまで-->
<p>リニューアルに伴いパッケージ・内容等予告なく変更する場合がございます。予めご了承ください。</p>
<TABLE class=item-main>
<TBODY>
<TR>
<TD>
<TABLE class=item-table>
<TBODY>
<TR class=a>
<TD class=b></TD>
<TD class=c><BR>
<TABLE class=item>
<TBODY>
<TR>
<TD class=d>名　称</TD>
<TD class=e>Medis one　メディズワン　セシオン鼻炎カプセルL</TD>
</TR>
<TR>
<TD class=d>内容量</TD>
<TD class=e>24カプセル</TD>
</TR>
<TR>
<TD class=d>特　徴</TD>
<TD class=e>◆7才から服用できる鼻炎薬<br>
<br>
◆セシオン鼻炎カプセルLは抗ヒスタミン剤のクロルフェニラミンマレイン酸塩をはじめ、鼻づまりに効く塩酸プソイドエフェドリン、鼻みずを抑えるベラドンナ総アルカロイドなどが配合されており、花粉・ハウスダストが原因のアレルギー性鼻炎や鼻かぜによる鼻みず・鼻づまり・くしゃみなどのつらい鼻炎症状にすぐれた効きめをあらわす鼻炎用内服薬です。</TD>
</TR>
<TR>
<TD class=d>効能・効果</TD>
<TD class=e>急性鼻炎、アレルギー性鼻炎又は副鼻腔炎による次の諸症状の緩和：くしゃみ、鼻みず、鼻づまり、なみだ目、のどの痛み、頭が重い</TD>
</TR>
<TR>
<TD class=d>用法・用量</TD>
<TD class=e>次の量を、水又はぬるま湯で服用してください。<br>
成人(15才以上)・・・1回2カプセル1日2回(朝・夕)<br>
7才～14才・・・1回1カプセル１日2回(朝・夕)<br>
7才未満・・・服用しないでください<br>
<br>【用法及び用量に関連する注意】<BR>
(1)用法・用量を厳守してください。<BR>
(2)小児に服用させる場合には、保護者の指導監視のもとに服用させてください。<br>
(3)本品はセルロースカプセルのため強く押し出しすぎるとつぶれることがあります。<br>
(4)カプセルの入っているPTPシートの凸部を指先で強く押して裏面のアルミ箔を破り、取り出してお飲みください。<BR>(誤ってそのまま飲みこんだりすると食堂粘膜に突き刺さる等思わぬ事故につながります。)</TD>
</TR>
<TR>
<TD class=d>成分・分量</TD>
<TD class=e>4カプセル中<br>
塩酸プソイドエフェドリン・・・120mg<br>
(鼻粘膜の血管を収縮して充血やはれを抑え、鼻づまりを改善します。)<br>
ベラドンナ総アルカロイド・・・0.4mg<br>
(ベラドンナから抽出されたアルカロイド成分で、副交感神経に作用して鼻汁の分泌を抑えます。)<br>
クロルフェニラミンマレイン酸塩・・・8mg<br>
(抗ヒスタミン剤。くしゃみ、鼻みずなどのアレルギー症状に効果を発揮します。)<br>
グリチルリチン酸・・・45mg<br>
(抗炎症作用があり、鼻粘膜のはれを抑え、鼻づまりに効果があります。)<br>
無水カフェイン・・・100mg<br>
(脳血管に作用して頭重をやわらげます。)<br>
添加物：トウモロコシデンプン、乳酸水和物、セルロース、ヒドロキシプロピルセルロース、CMC-Ca、エチルセルロース、グリセリン脂肪酸エステル、タルク、赤色102号、カラギーナン、ソルビタン脂肪酸エステル</TD>
</TR>
<TR>
<TD class=d>区　分</TD>
<TD class=e>指定第2類医薬品/持続性鼻炎カプセル/日本製</TD>
</TR>
<TR>
<TD class=d>ご注意</TD>
<TD class=e>使用上の注意<BR>
●してはいけないこと(守らないと現在の症状が悪化したり、副作用が起こりやすくなります)<BR>
1.次の人は服用しないでください。<BR>
(1)本剤または本剤の成分によりアレルギー症状を起こしたことがある人。<BR>(2)次の症状のある人。前立腺肥大による排尿困難<br>
(3)次の診断を受けた人。高血圧、心臓病、甲状線機能障害、糖尿病<BR>
2.本剤を服用している間は、次のいずれの医薬品も使用しないこと<br>
他の鼻炎用内服薬、抗ヒスタミン剤を含有する内服薬等(かぜ薬、鎮咳去痰薬、乗物酔い薬、アレルギー用薬等)、胃腸鎮痛鎮痙薬<br>
3.服用後、乗物又は機械類の運転操作をしないこと<BR>
(眠気や目のかすみ、異常なまぶしさ等の症状があらわれることがある。)<BR>4.長期連用しないでください<BR>
<br>●相談すること<BR>
1.次の人は服用前に医師、薬剤師又は登録販売者に相談すること<br>
(1)医師の治療を受けている人。<br>
(2)妊婦又は妊娠していると思われる人<br>
(3)授乳中の人<br>
(4)高齢者<br>
(5)かぜ薬、鎮咳去痰薬、鼻炎用内服薬等により、不眠、めまい、脱力感、震え、動悸を起こしたことがある人<br>
(６)薬などによりアレルギー症状を起こしたことがある人。<br>
(7)次の症状のある人。　高熱、排尿困難、むくみ<br>
(8)次の診断を受けた人。　緑内障、腎臓病<br>
(9)モノアミン酸化酵素阻害剤(セレギニン塩酸塩等)で治療を受けている人。<br>
2.服用後、次の症状があらわれた場合は副作用の可能性がありますので、直ちに服用を中止し、医師または薬剤師又は登録販売者に相談すること<br>【関係部位：症状】<BR>
 皮膚：発疹・発赤、かゆみ<BR>
消化器：吐き気・嘔吐、腹痛、食欲不振<BR>
精神神経系：めまい、不眠、神経過敏、頭痛、けいれん<br>
泌尿器：排尿困難<BR>
その他：顔面のほてり、異常なまぶしさ<BR>
まれに下記の重篤な症状が起こることがある。その場合は直ちに医師の診療を受けること。<br>
ショック(アナフィラキシー) ：服用後すぐに、皮膚のかゆみ、じんましん、声のかすれ、くしゃみ、のどのかゆみ、息苦しさ、動悸、意識の混濁等があらわれる。<br>
偽アルドステロン症：手足のだるさ、しびれ、つっぱり感やこわばりに加えて、脱力感、筋肉痛があらわれ、徐々に強くなる。<br>
再生不良性貧血：青あざ、鼻血、歯ぐきの出血、発熱、皮膚や粘膜が青白くみえる、疲労感、動悸、息切れ、気分が悪くなりくらっとする、血尿等があらわれる。<br>
無顆粒球症：突然の発熱、さむけ、のどの痛み等があらわれる。<br>
3.服用後、次の症状があらわれることがあるので、このような症状の持続または増強がみられた場合には、服用を中止し、医師または薬剤師又は登録販売者に相談すること<BR>
口のかわき、眠気、便秘、目のかすみ<BR>
4.5～6日間服用しても症状がよくならない場合は服用を中止し、医師、歯科医師または薬剤師に相談すること。<br>
<BR>
●保管及び取扱い上の注意<BR>
(1)直射日光の当らない湿気の少ない涼しい所に保管してください。<BR>
(2)小児の手の届かない所に保管してください。<BR>
(3)使用期限をすぎた製品は服用しないでください。<BR>
<BR>
◆その他、本品記載の使用法・使用上の注意をよくお読みの上ご使用下さい。</TD>
</TR>
<TR>
<TD class=d>企画元</TD>
<TD class=e>株式会社ウイング<br>
東京都中央区京橋3丁目12番1号エコー京橋ビル5階</TD>
</TR>
<TR>
<TD class=d>製造販売元</TD>
<TD class=e>小林薬品工業株式会社　岐阜県岐阜市中鶉１丁目139番地<br>
本社所在地：東京都中央区日本橋箱崎町40番6号</TD>
</TR>
<TR>
<TD class=d>お問合せ</TD>
<TD class=e>【小林薬品工業株式会社　お客様相談窓口】　TEL：058-278-3933<br>
受付時間：10時～16時(土・日・祝日を除く)</TD>
</TR>
<TR>
<TD class=d>広告文責</TD>
<TD class=e>株式会社ツルハeコマース<BR>
カスタマーセンター　0852-53-0680</TD>
</TR>
</TBODY>
</TABLE>
</TD>
</TR>
</TBODY>
</TABLE>
</TD>
</TR>
</TBODY>
</TABLE><BR>JANコード：4987336762467<BR><table border=""0"" width=""790"" cellpadding=""0"" cellspacing=""0"">
<!--セールここから-->
<tr valign=""top"">
<td width=""790"" valign=""top"" height=""123"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/sale2/0428tokubai_790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""特売セール"">
</td>
</tr>
<!--セールここまで-->

<!--紫外線対策ここから-->
<tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/uvtaisaku2_790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""早目のUVケアで肌をダメージから守る！　紫外線・UV対策"">
</td>
</tr>
<!--紫外線対策ここまで-->

<!--風邪・ウイルス対策特集ここから-->
<!--tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/kazeuirusu790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""風邪・ウイルス対策特集"">
</td>
</tr-->
<!--風邪・ウイルス対策特集ここまで-->

<!--ヘアレシピここから-->
<!--tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/hair_recipe_2_790130.jpg"" width=""790"" height=""130"" border=""0"" alt=""ヘアレシピ"">
</td>
</tr-->
<!--ヘアレシピここまで-->

<!--セーラームーンここから-->
<!--tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/elis_korabo790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""セーラームーンコラボグッズプレゼントキャンペーン"">
</td>
</tr-->
<!--セーラームーンここまで-->


</table>",【第(2)類医薬品】【ポイント20倍】　メディズワン　小林薬品工業　セシオン鼻炎カプセルL　(24カプセル)　鼻炎薬　【送料無料】　【smtb-s】　ツルハドラッグ：ツルハドラッグ,ドラッグストアスキンケア化粧品ベビー薬健康ツルハツルハドラッグダイエット健康食品サプリハブラシヘアケアエゾエース入浴剤ナップルツルハグループ介護用品医薬品生コラーゲン【第(2)類医薬品】【ポイント20倍】　メディズワン　小林薬品工業　セシオン鼻炎カプセルL　(24カプセル)　鼻炎薬　【送料無料】　【smtb-s】　ツルハドラッグ,【第(2)類医薬品】【ポイント20倍】　メディズワン　小林薬品工業　セシオン鼻炎カプセルL　(24カプセル)　鼻炎薬　【送料無料】　【smtb-s】　ツルハドラッグ[rn]
