6-12403,,16524.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒谷テック/タニ　メタルソー　ＨＳＳ２５０ｘ２．０ｘ５Ｐ高速電機・日立工機兼用【H250X20X32X5 (5ﾋﾟｯﾁｺｳｿｸ･ﾋﾀﾁﾖｳ)】(1292251) 受注単位1,作業用品\切断用品\メタルソー,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●普通鋼・炭素鋼などの一般材の切断に適した最もポピュラーなHSSブラックメタルソーです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒谷テック/タニ　メタルソー　ＨＳＳ２５０ｘ２．０ｘ５Ｐ高速電機・日立工機兼用【H250X20X32X5 (5ﾋﾟｯﾁｺｳｿｸ･ﾋﾀﾁﾖｳ)】(1292251) 受注単位1：クローバー資材館,『カード対応OK！』■〒谷テック/タニ　メタルソー　ＨＳＳ２５０ｘ２．０ｘ５Ｐ高速電機・日立工機兼用【H250X20X32X5 (5ﾋﾟｯﾁｺｳｿｸ･ﾋﾀﾁﾖｳ)】(1292251) 受注単位1,作業用品\切断用品\メタルソー。『カード対応OK！』■〒谷テック/タニ　メタルソー　ＨＳＳ２５０ｘ２．０ｘ５Ｐ高速電機・日立工機兼用【H250X20X32X5 (5ﾋﾟｯﾁｺｳｿｸ･ﾋﾀﾁﾖｳ)】(1292251) 受注単位1[rn]
6-12404,,3656.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立工機/日立【0040-1391】(7678614) セーバソーブレード　ＮＯ．１１５　２２５Ｌ　１０～１４山　５枚入り 受注単位1,作業用品\切断用品\セーバーソーブレード,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●日立セーバーソー用の替刃です。<br>●ストレートタイプです。<br><br>●ステンレス切断、解体作業に。<br><br>●山数：14～18<br>●全長(mm)：225<br>●厚み(mm)：1.1<br>●有効刃長(mm)：159<br>●切断能力(mm)非鉄金属鋼材：5～20<br>●切断能力(mm)ステンレス鋼材：～2.5<br>●切断能力(mm)鋼材：2.5～19<br>●切断能力(mm)鋼管：～130<br>●切断能力(mm)ステンレス管材：～130<br>●質量(g)：220<br><br>●適合機種：日立、ボッシュ、マキタ、リョービ、アサダ、ＭＣＣ<br><br>●バイメタルハイス<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立工機/日立【0040-1391】(7678614) セーバソーブレード　ＮＯ．１１５　２２５Ｌ　１０～１４山　５枚入り 受注単位1：クローバー資材館,『カード対応OK！』■〒日立工機/日立【0040-1391】(7678614) セーバソーブレード　ＮＯ．１１５　２２５Ｌ　１０～１４山　５枚入り 受注単位1,作業用品\切断用品\セーバーソーブレード。『カード対応OK！』■〒日立工機/日立【0040-1391】(7678614) セーバソーブレード　ＮＯ．１１５　２２５Ｌ　１０～１４山　５枚入り 受注単位1[rn]
6-12405,http://tshop.r10s.jp/clover9608/cabinet/pb8/t010005422786.jpg?fitin=700:700,583.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ハンドソー替刃　バイメタル　２５０ｍｍＸ３２山　５枚入【THS25032-5P】(3895246) 受注単位1,(3895246),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●低価格のバイメタルハイスハンドソーです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ハンドソー替刃　バイメタル　２５０ｍｍＸ３２山　５枚入【THS25032-5P】(3895246) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ハンドソー替刃　バイメタル　２５０ｍｍＸ３２山　５枚入【THS25032-5P】(3895246) 受注単位1,(3895246)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ハンドソー替刃　バイメタル　２５０ｍｍＸ３２山　５枚入【THS25032-5P】(3895246) 受注単位1[rn]
6-12406,,41838.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒谷テック/タニ　メタルソー　ＨＳＳ３７０ｘ２．５ｘ６Ｐ高速電機・日立工機兼用【H370X25X45X6 (6ﾋﾟｯﾁｺｳｿｸ･ﾋﾀﾁﾖｳ)】(2443163) 受注単位1,作業用品\切断用品\メタルソー,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●普通鋼・炭素鋼などの一般材の切断に適した最もポピュラーなHSSブラックメタルソーです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒谷テック/タニ　メタルソー　ＨＳＳ３７０ｘ２．５ｘ６Ｐ高速電機・日立工機兼用【H370X25X45X6 (6ﾋﾟｯﾁｺｳｿｸ･ﾋﾀﾁﾖｳ)】(2443163) 受注単位1：クローバー資材館,『カード対応OK！』■〒谷テック/タニ　メタルソー　ＨＳＳ３７０ｘ２．５ｘ６Ｐ高速電機・日立工機兼用【H370X25X45X6 (6ﾋﾟｯﾁｺｳｿｸ･ﾋﾀﾁﾖｳ)】(2443163) 受注単位1,作業用品\切断用品\メタルソー。『カード対応OK！』■〒谷テック/タニ　メタルソー　ＨＳＳ３７０ｘ２．５ｘ６Ｐ高速電機・日立工機兼用【H370X25X45X6 (6ﾋﾟｯﾁｺｳｿｸ･ﾋﾀﾁﾖｳ)】(2443163) 受注単位1[rn]
6-12407,,11330.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ハウスビーエム/ハウスＢ．Ｍ　バイメタルセーバーソーブレード　１０枚入り　２５０×１４【BS-2514】(3028682) 受注単位1,作業用品\切断用品\セーバーソーブレード,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●折れにくく欠けにくいので、取り替えの手間が省けます。<br>●刃先はコバルトハイス鋼、背部は特殊ばね鋼のバイメタル機構です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ハウスビーエム/ハウスＢ．Ｍ　バイメタルセーバーソーブレード　１０枚入り　２５０&times;１４【BS-2514】(3028682) 受注単位1：クローバー資材館,『カード対応OK！』■〒ハウスビーエム/ハウスＢ．Ｍ　バイメタルセーバーソーブレード　１０枚入り　２５０&times;１４【BS-2514】(3028682) 受注単位1,作業用品\切断用品\セーバーソーブレード。『カード対応OK！』■〒ハウスビーエム/ハウスＢ．Ｍ　バイメタルセーバーソーブレード　１０枚入り　２５０&times;１４【BS-2514】(3028682) 受注単位1[rn]
6-12408,,9848.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒モトユキ/モトユキ　　グロ－バルソ－アルミ用【GA-216-100】(2791251) 受注単位1,作業用品\切断用品\チップソー,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●アルミ専用のチップと刃型で、スピーディーな切断ができます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒モトユキ/モトユキ　　グロ&minus;バルソ&minus;アルミ用【GA-216-100】(2791251) 受注単位1：クローバー資材館,『カード対応OK！』■〒モトユキ/モトユキ　　グロ&minus;バルソ&minus;アルミ用【GA-216-100】(2791251) 受注単位1,作業用品\切断用品\チップソー。『カード対応OK！』■〒モトユキ/モトユキ　　グロ&minus;バルソ&minus;アルミ用【GA-216-100】(2791251) 受注単位1[rn]
6-12409,http://tshop.r10s.jp/clover9608/cabinet/pb4/t010004307154.jpg?fitin=700:700,19881.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ハンドソー替刃バイメタル　３００ｍｍＸ３２山　１００枚入【NS3906-300-32-100P】(2320240) 受注単位1,(2320240),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●6度のすくい角をつけることにより、喰いつきが鋭く、スムーズに切断できます。<br>●耐久性に優れたコバルト入り高級ハイス使用で長寿命です。<br>●世界基準の300mmタイプです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ハンドソー替刃バイメタル　３００ｍｍＸ３２山　１００枚入【NS3906-300-32-100P】(2320240) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ハンドソー替刃バイメタル　３００ｍｍＸ３２山　１００枚入【NS3906-300-32-100P】(2320240) 受注単位1,(2320240)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ハンドソー替刃バイメタル　３００ｍｍＸ３２山　１００枚入【NS3906-300-32-100P】(2320240) 受注単位1[rn]
6-12410,,1304.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ボッシュ【DW-105PV】(4961188) ダイヤホイールＶシリーズ　ＤＷ１０５ＰＶ 受注単位1,作業用品\切断用品\ダイヤモンドカッター,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●波形で切れ味抜群の厚み1mmタイプです。<br>●刃高8mmで長寿命です。<br><br>●硬質タイル（磁器、石器、石質）、一般タイル、硬質瓦（石州、三州、淡路）の切断に。<br><br>●外径(mm)：105<br>●刃厚(mm)：1.0<br>●穴径(mm)：20.0<br>●チップ高さ(mm)：8.0<br>●最高使用回転数(rpm)：14500<br>●付属リング穴径(mm)：15<br>●質量(g)：76<br><br>●乾式<br>●波型タイプ<br><br>●台金：工具鋼<br>●チップ：ダイヤ砥粒、メタルボンド砥粒<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ボッシュ【DW-105PV】(4961188) ダイヤホイールＶシリーズ　ＤＷ１０５ＰＶ 受注単位1：クローバー資材館,『カード対応OK！』■〒ボッシュ【DW-105PV】(4961188) ダイヤホイールＶシリーズ　ＤＷ１０５ＰＶ 受注単位1,作業用品\切断用品\ダイヤモンドカッター。『カード対応OK！』■〒ボッシュ【DW-105PV】(4961188) ダイヤホイールＶシリーズ　ＤＷ１０５ＰＶ 受注単位1[rn]
6-12411,,25515.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒大同興業/大同　メタルソー　３７０Ｘ２．５Ｘ４５Ｘ５【HSS370X2.5X45X5】(2742772) 受注単位1,作業用品\切断用品\メタルソー,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●普通鋼用です。<br>●強靱な粘りと剛性を持っています。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒大同興業/大同　メタルソー　３７０Ｘ２．５Ｘ４５Ｘ５【HSS370X2.5X45X5】(2742772) 受注単位1：クローバー資材館,『カード対応OK！』■〒大同興業/大同　メタルソー　３７０Ｘ２．５Ｘ４５Ｘ５【HSS370X2.5X45X5】(2742772) 受注単位1,作業用品\切断用品\メタルソー。『カード対応OK！』■〒大同興業/大同　メタルソー　３７０Ｘ２．５Ｘ４５Ｘ５【HSS370X2.5X45X5】(2742772) 受注単位1[rn]
6-12412,,25662.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/バーコ　ハンドソー替刃バイメタル　３００ｍｍ×２４山　１００枚入【3906-300-24-100】(3519708) 受注単位1,作業用品\切断用品\ハンドソー,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●6度のすくい角をつけることにより、喰いつきが鋭く、スムーズに切断できます。<br>●耐久性に優れたコバルト入り高級ハイス使用で長寿命です。<br>●折れにくく飛散しない安全ハンドソーです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒スナップオン・ツールズ/バーコ　ハンドソー替刃バイメタル　３００ｍｍ&times;２４山　１００枚入【3906-300-24-100】(3519708) 受注単位1：クローバー資材館,『カード対応OK！』■〒スナップオン・ツールズ/バーコ　ハンドソー替刃バイメタル　３００ｍｍ&times;２４山　１００枚入【3906-300-24-100】(3519708) 受注単位1,作業用品\切断用品\ハンドソー。『カード対応OK！』■〒スナップオン・ツールズ/バーコ　ハンドソー替刃バイメタル　３００ｍｍ&times;２４山　１００枚入【3906-300-24-100】(3519708) 受注単位1[rn]
6-12413,,11984.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒三京ダイヤモンド工業/三京　豪傑　１８０×２．１×８．０×２５．４【SE-G7】(4095138) 受注単位1,作業用品\切断用品\ダイヤモンドカッター,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●切断スピードを重視したセグメントタイプです。<br>●「不等配溝」のチップにより切れ味に優れています。<br>●鉄筋入コンクリートからみかげ石まで切断可能です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒三京ダイヤモンド工業/三京　豪傑　１８０&times;２．１&times;８．０&times;２５．４【SE-G7】(4095138) 受注単位1：クローバー資材館,『カード対応OK！』■〒三京ダイヤモンド工業/三京　豪傑　１８０&times;２．１&times;８．０&times;２５．４【SE-G7】(4095138) 受注単位1,作業用品\切断用品\ダイヤモンドカッター。『カード対応OK！』■〒三京ダイヤモンド工業/三京　豪傑　１８０&times;２．１&times;８．０&times;２５．４【SE-G7】(4095138) 受注単位1[rn]
