14-159401,http://tshop.r10s.jp/kg-maido/cabinet/bosch01/gsr-prodrive.jpg?fitin=700:700,9916.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > インパクトドライバー,ボッシュ BOSCH GSR PRODRIVE 3.6V 1.3Ah バッテリードライバー,手のひらの中のプロ・ドライバー,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●ボッシュ（株）<br>
<br>
【特長】<br>
●ECP機能で、電池パックの寿命を向上しました。<br>
●ブレーキ付電子無段変速タイプです。<br>
●LEDライト付です。<br>
●電子式手締め機構です。<br>
●リチウム交換式バッテリーです。<br>
<br>
【仕様】<br>
●定格電圧(V):DC3.6<br>
●最大締付トルク(N・m):7<br>
●無負荷回転数(min[[の-1乗]]):0～250<br>
●質量(kg):0.5<br>
●連続作業量目安（1充電）:木ねじ（3.8×35mm）約50本<br>
●締め付け能力:5×50mm<br>
●ビット対辺:6.35mm<br>
●充電時間:約60分<br>
<br>
【セット内容・付属品】<br>
●電池パック(2607336242)×1個<br>
●充電器(AL1115CV)<br>
●キャリングバッグ<br>
<br>
【原産国】<br>
●マレーシア<br>
<br>
【質量】<br>
●0.5KG</p>",ボッシュ BOSCH GSR PRODRIVE 3.6V 1.3Ah バッテリードライバー：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ボッシュ BOSCH GSR PRODRIVE 3.6V 1.3Ah バッテリードライバー,手のひらの中のプロ・ドライバー。ボッシュ BOSCH GSR PRODRIVE 3.6V 1.3Ah バッテリードライバー[rn]
14-159402,http://tshop.r10s.jp/kg-maido/cabinet/bosch01/gdr144v-lin.jpg?fitin=700:700,27672.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > インパクトドライバー,【イチオシ】ボッシュ BOSCH GDR14.4V-LIN 14.4V 2.6Ah バッテリーインパクトドライバー,耐久性にこだわったプロフェッショナルインパクト！,"<p>【メーカー】<br>
●ボッシュ（株）<br>
<br>
【特長】<br>
●ECP機能で、バッテリーの寿命を向上しました。<br>
●握りやすく疲れにくいコンパクトグリップです。<br>
●狭所作業でも取り回しの良いコンパクトヘッドです。<br>
<br>
【仕様】<br>
●最大締付トルク(N・m):170<br>
●無負荷回転数(min[[の-1乗]]):0～2800<br>
●打撃数(min[[の-1乗]]):0～3200<br>
●定格電圧:DC14.4<br>
●質量(kg):1.6<br>
●締め付け能力:普通ボルトM6～M16、高力ボルトM6～M12<br>
●差込角:12.7mm<br>
●充電時間:約30分<br>
<br>
【セット内容・付属品】<br>
●電池パック(A1426LIB)2個<br>
●充電器(AL1860CV)<br>
●ケース<br>
<br>
【原産国】<br>
●マレーシア<br>
<br>
【質量】<br>
●1.6KG</p>",【イチオシ】ボッシュ BOSCH GDR14.4V-LIN 14.4V 2.6Ah バッテリーインパクトドライバー：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材【イチオシ】ボッシュ BOSCH GDR14.4V-LIN 14.4V 2.6Ah バッテリーインパクトドライバー,耐久性にこだわったプロフェッショナルインパクト！。【イチオシ】ボッシュ BOSCH GDR14.4V-LIN 14.4V 2.6Ah バッテリーインパクトドライバー[rn]
14-159403,http://tshop.r10s.jp/kg-maido/cabinet/air01/iq-d040.jpg?fitin=700:700,13133.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > インパクトドライバー,インガソール・ランド IR 7.2Vコードレス チャック式ミニドリル D040,,"<TABLE border=""0""><TR><TD bgcolor=""#ede0c2"">IR（インガソール・ランド） 7.2Vコードレス チャック式ミニドリル D040</TD></TR><TR><TD bgcolor=""#ede0c2"">◆トリガーを離した瞬間にモーターを停止させる安全設計。<BR>      ◆ワンプッシュ式切替ボタン採用で操作性向上。<BR>      <BR>      ■仕様<BR>      チャックサイズ：6.35mm、ストールトルク：4.5N・m、無負荷回転数：1100rpm、<BR>      サイズ：185×173×51m、重量：1.14kg、適用バッテリー：7.2V<BR>      別売オプション品：BL072、BC10-AP3、R145、TL10<BR>※バッテリー・充電器は別売りです。※重量はバッテリーを含んでいます。</TD></TR></TABLE>",インガソール・ランド IR 7.2Vコードレス チャック式ミニドリル D040：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材インガソール・ランド IR 7.2Vコードレス チャック式ミニドリル D040,インガソール・ランド IR 7.2Vコードレス チャック式ミニドリル D040[rn]
14-159404,http://tshop.r10s.jp/kg-maido/cabinet/air01/iqbl144.jpg?fitin=700:700,17452.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > インパクトドライバー,インガソール・ランド IR 14.4V バッテリー IQVシリーズ BL144,,"<TABLE border=""0"" bgcolor=""#fff2d2""><TR><TD>IR（インガソール・ランド） IQVシリーズ 14.4Vバッテリー BL144</TD></TR><TR><TD>◆継ぎ足し可能な高性能なバッテリー<BR>      <BR>      ■対応商品<BR>      充電器：BC10-AP3、<BR>      本体：<BR>      カットオフツール・GC25、ストレートグラインダー・GS25、<BR>      アングルグラインダー・GR25、LEDライト：TL10、</TD></TR></TABLE>",インガソール・ランド IR 14.4V バッテリー IQVシリーズ BL144：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材インガソール・ランド IR 14.4V バッテリー IQVシリーズ BL144,インガソール・ランド IR 14.4V バッテリー IQVシリーズ BL144[rn]
14-159405,http://tshop.r10s.jp/kg-maido/cabinet/air01/iq9520.jpg?fitin=700:700,899.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > インパクトドライバー,インガソール・ランド IR IQVシリーズ カットオフホイール 専用刃 9520,,"<TABLE border=""0"" bgcolor=""#fff2d2""><TR><TD>IR（インガソール・ランド） IQVシリーズ カットオフホイール 専用刃 9520</TD></TR><TR><TD>◆カットオフツール GC25用<BR>      3インチ（φ76mm）、厚み：2mm、5枚入</TD></TR></TABLE>",インガソール・ランド IR IQVシリーズ カットオフホイール 専用刃 9520：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材インガソール・ランド IR IQVシリーズ カットオフホイール 専用刃 9520,インガソール・ランド IR IQVシリーズ カットオフホイール 専用刃 9520[rn]
14-159406,http://tshop.r10s.jp/kg-maido/cabinet/air01/iq-gc25.jpg?fitin=700:700,18579.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > インパクトドライバー,インガソール・ランド IR 14.4V コードレス カットオフツール GC25,,"<TABLE border=""0""><TR><TD bgcolor=""#ede0c2"">IR（インガソール・ランド） 14.4Vコードレス カットオフツール GC25</TD></TR><TR><TD bgcolor=""#ede0c2"">◆切断専用に特化した高性能なカットオフツール。<BR>      ◆専用ホイール採用で高耐久性を実現。<BR>      <BR>      ■仕様<BR>      コットサイズ：φ76mm（1/4）、パワー：260W、無負荷回転数：25000rpm、<BR>      サイズ：244×107×90m、重量：1.3kg、適用バッテリー：14.4V<BR>      別売オプション品：BL072、BC10-AP3、GR25、GS25、TL10、9520<BR>      ※バッテリー・充電器は別売りです。※重量はバッテリーを含んでいます。</TD></TR></TABLE>",インガソール・ランド IR 14.4V コードレス カットオフツール GC25：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材インガソール・ランド IR 14.4V コードレス カットオフツール GC25,インガソール・ランド IR 14.4V コードレス カットオフツール GC25[rn]
14-159407,http://tshop.r10s.jp/kg-maido/cabinet/air01/iqbl072.jpg?fitin=700:700,11552.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > インパクトドライバー,インガソール・ランド IR IQVシリーズ 7.2Vバッテリー BL072,,"<TABLE border=""0"" bgcolor=""#fff2d2""><TR><TD>IR（インガソール・ランド） IQVシリーズ 7.2Vバッテリー BL072</TD></TR><TR><TD>◆継ぎ足し可能な高性能なバッテリー<BR>      <BR>      ■対応商品<BR>      充電器：BC10-AP3、<BR>      本体：ラチェット・R145、チャック式ミニドリル・D040、LEDライト：TL10</TD></TR></TABLE>",インガソール・ランド IR IQVシリーズ 7.2Vバッテリー BL072：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材インガソール・ランド IR IQVシリーズ 7.2Vバッテリー BL072,インガソール・ランド IR IQVシリーズ 7.2Vバッテリー BL072[rn]
14-159408,http://tshop.r10s.jp/kg-maido/cabinet/air01/iq-tl10.jpg?fitin=700:700,11759.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > インパクトドライバー,インガソール・ランド IR コードレス ＬＥＤタスクライト TL10,,"<TABLE border=""0""><TR><TD bgcolor=""#ede0c2"">IR（インガソール・ランド） コードレス ＬＥＤタスクライト TL10</TD></TR><TR><TD bgcolor=""#ede0c2"">◆高輝度4ワットLED採用。<BR>      ◆IQVシリーズすべてのリチウムイオンバッテリーが使用可能。<BR>      ◆LED定格寿命は最高5万時間。<BR>      ◆LB192使用時バッテリーランタイムは10時間の長時間使用が可能。<BR>      <BR>      ■仕様<BR>      LED：36.7W、明るさ：170ルーメン、LED定格寿命：50000時間、<BR>      サイズ：214×77×58mm、重量：1.04kg（LB192使用時）、<BR>      連続使用時間：10時間（LB192使用時）、適用バッテリ：IQVシリーズリチウム<BR>      別売オプション品：<BR>      BL072、BL144、BL192、BC10-AP3、GR25、GS25、W360、D040、R145、<BR>      ※バッテリー・充電器は別売りです。※重量はバッテリーを含んでいます。</TD></TR></TABLE>",インガソール・ランド IR コードレス ＬＥＤタスクライト TL10：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材インガソール・ランド IR コードレス ＬＥＤタスクライト TL10,インガソール・ランド IR コードレス ＬＥＤタスクライト TL10[rn]
14-159409,http://tshop.r10s.jp/kg-maido/cabinet/air01/iqbc10ap3.jpg?fitin=700:700,12896.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > インパクトドライバー,インガソール・ランド IR IQVシリーズ BC10充電器 BC10-AP3,,"<TABLE border=""0"" bgcolor=""#fff2d2""><TR><TD>IR（インガソール・ランド） IQVシリーズ BC10充電器 BC10-AP3</TD></TR><TR><TD>◆ひとつの充電器ですべてのIQVシリーズに対応。<BR>      <BR>      ■対応バッテリー<BR>      BL072（7.2V）、BL144（14.4V）、BL192（19.2V）</TD></TR></TABLE>",インガソール・ランド IR IQVシリーズ BC10充電器 BC10-AP3：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材インガソール・ランド IR IQVシリーズ BC10充電器 BC10-AP3,インガソール・ランド IR IQVシリーズ BC10充電器 BC10-AP3[rn]
14-159410,http://tshop.r10s.jp/kadenrand/cabinet/jishahin7/561835-1.jpg?fitin=700:700,1837.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,【あす楽対応】【アウトレット】アイリスオーヤマ 段ボールカッター DBC-01 イエロー・ホワイト送料無料 カッター 段ボール 通販 梱包材 梱包資材  カーペット裁断 裁断 布 雑誌,【新生活応援】,,【あす楽対応】【アウトレット】アイリスオーヤマ 段ボールカッター DBC-01 イエロー・ホワイト送料無料 カッター 段ボール 通販 梱包材 梱包資材  カーペット裁断 裁断 布 雑誌：ショッピングランド　でんでん,家電アイリスオーヤマ布団乾燥機 カラリエダイキン DAIKIN加湿器IHクッキングヒーターLED電球空気清浄機LEDシーリングライト暖房掃除機送料無料象印 ZOJIRUSHIスティッククリーナーイヤホン楽天時計カシオ CASIOセイコー SEIKOSHARP シャープ【あす楽対応】【アウトレット】アイリスオーヤマ 段ボールカッター DBC-01 イエロー・ホワイト送料無料 カッター 段ボール 通販 梱包材 梱包資材  カーペット裁断 裁断 布 雑誌,【新生活応援】。【あす楽対応】【アウトレット】アイリスオーヤマ 段ボールカッター DBC-01 イエロー・ホワイト送料無料 カッター 段ボール 通販 梱包材 梱包資材  カーペット裁断 裁断 布 雑誌[rn]
14-159411,http://tshop.r10s.jp/roomfactory/cabinet/tool/300_zibera.jpg?fitin=700:700,880.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > 手動切断工具 > カッター,【壁・床用施工用品】地ベラ （カッターガイド） 施工道具 工具 補修 修理 簡単 初心者 DIY 雑貨 おすすめ 人気 売れ筋 お買得 インテリア グッズ リフォーム リメイク 楽天 通販■,地ベラ　（カッターガイド）,<br>,【壁・床用施工用品】地ベラ （カッターガイド） 施工道具 工具 補修 修理 簡単 初心者 DIY 雑貨 おすすめ 人気 売れ筋 お買得 インテリア グッズ リフォーム リメイク 楽天 通販■：DIYショップ　ルームファクトリー,壁紙クロス生のり付き生のりなしウォールステッカーカッティングシートクッションフロアフロアタイルマスキングテープガラスフィルムフリース壁紙シール壁紙ラグマットタイルカーペット壁材床材施工道具DIYリフォーム保護 補修 修理【壁・床用施工用品】地ベラ （カッターガイド） 施工道具 工具 補修 修理 簡単 初心者 DIY 雑貨 おすすめ 人気 売れ筋 お買得 インテリア グッズ リフォーム リメイク 楽天 通販■,地ベラ　（カッターガイド）。【壁・床用施工用品】地ベラ （カッターガイド） 施工道具 工具 補修 修理 簡単 初心者 DIY 雑貨 おすすめ 人気 売れ筋 お買得 インテリア グッズ リフォーム リメイク 楽天 通販■[rn]
