14-165901,http://tshop.r10s.jp/birdseye/cabinet/s12600/1012698_1.jpg?fitin=700:700,17107.2000,,メンズファッション > その他,インディゴタイダイ スペシャツ加工裏毛プルパーカー RN17209121 [1012698]｜REMI RELIEF レミレリーフ 【RCP】【メンズ/ブルー/トップス/スウェット/パーカー】,,"<img src=""http://image.rakuten.co.jp/birdseye/cabinet/reserve/reserve_bn.gif"" width=""100%"" alt=""予約"" border=""0""><br>",インディゴタイダイ スペシャツ加工裏毛プルパーカー RN17209121 [1012698]｜REMI RELIEF レミレリーフ 【RCP】【メンズ/ブルー/トップス/スウェット/パーカー】：Birdseye,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得REMI RELIEFレミレリーフLOUNGE LIZARDラウンジリザードKUROデニムjunhashimotoジュンハシモトDUVETICAデュベティカPADRONEパドローネデニムジーンズジーンズEFFECTORVarde77THREE BLIND MICEスリーブラインドマイスデュベチカインディゴタイダイ スペシャツ加工裏毛プルパーカー RN17209121 [1012698]｜REMI RELIEF レミレリーフ 【RCP】【メンズ/ブルー/トップス/スウェット/パーカー】,REMI RELIEF 2017SS COLLECTION。インディゴタイダイ スペシャツ加工裏毛プルパーカー RN17209121 [1012698]｜REMI RELIEF レミレリーフ 【RCP】【メンズ/ブルー/トップス/スウェット/パーカー】[rn]
14-165902,http://tshop.r10s.jp/birdseye/cabinet/s12600/1012751_1.jpg?fitin=700:700,22464.0000,,メンズファッション > その他,ジャージージップフーデッドスウェットシャツ HJ1702 [1012751]｜ACANTHUS アカンサス【RCP】【メンズ/ボトムス/ショートパンツ/ブラック/グレー/カモフラージュ迷彩】,,"<!--▼導線用▼-->
<table>
<tr><td>ACANTHUS｜アカンサス 一覧へ</td></tr>
<tr><td>予約商品</td></tr>
<tr><td>ACANTHUS｜アカンサス トップス 一覧へ</td></tr>
<tr><td>パーカー 一覧へ</td></tr>
<tr><td>ACANTHUS 先行予約</td></tr>
</table><br><br>
<!--▲導線用▼-->

<!--▼商品説明▼-->


こちらはACANTHUSのジャージージップフーデッドスウェットシャツです。
<br><br>
※写真はサンプルの為、実際の商品は若干仕様の変更を施される場合もございます。その際はご了承の程お願い致します。 
<br>
<br>
※こちらの商品は天然皮革を使用しておりますが、革の特性上多少の傷、シミ、色目の差があることがございます。
<br>
<br>
革製品特有の『味』としてご了承の上お買いもとめ下さい。
<br>
※ドラムダイレザーは自然の風合いを大切にした表面加工のない皮革素材になります。
<br>
<br>
多少の色ムラ・染めムラ及び自然の傷は皮革本来の性質によるもので、性質上製品にもある場合が御座います。
<br>
多少の色ムラ・染めムラ及び自然の傷はどうしてもつきものだという点をよくご理解の上で取扱い及びご購入を頂けますようお願い申し上げます。 
<br />




<!--▲商品説明▲-->

<br><br><br>

<!--▼商品詳細▼-->
<table>

<tr><th>素材</th><td>コットン、羊革</td></tr>

<tr><th>生産国</th><td>日本</td></tr>

</table>
<!--▲商品詳細▲-->
<br><br>
<!--▼商品サイズ▼-->
<table>

<tr>

<th>サイズ</th>

<th>身幅</th>

<th>着丈</th>

<th>裄丈</th>

</tr>

<tr>

<th>S</th>

<td>47.5</td>

<td>61</td>

<td>84</td>


</tr>

<tr>

<th>M</th>

<td>50</td>

<td>63</td>

<td>85.5</td>

</tr>

<tr>

<th>L</th>

<td>52.5</td>

<td>64.5</td>

<td>86.5</td>

</tr>


<tr>

<th>XL</th>

<td>54.5</td>

<td>65.5</td>

<td>87</td>


</tr>

</table>
<!--▲商品サイズ▲-->
<br>
サイズ表の見方はこちら→
<br><br>

■無料ラッピングサービス承ります
<br>
Birdseyeでは無料でラッピングサービスを行っております。<br>
商品ページ内「買い物かごに入れる」ボタン上の「ラッピングサービス」横のプルダウンからご希望の項目をご選択ください。
<br>
※但し、ラッピング対象商品1点につき税込3,000円以下の商品やセール商品は、資材代金として別途150円かかります。<br>
※メール便をご利用の際はラッピングサービス利用不可となります。
<br><br>


<br><br>
■電話注文もお受けします
<br>
TEL：03-6407-9340 (10:00～18:00 / 日祝休)
<br><br>
■店舗案内
<br>
下北沢店(下北沢駅 徒歩2分)・・東京都世田谷区北沢2-30-10 浜辺ビル2階左",ジャージージップフーデッドスウェットシャツ HJ1702 [1012751]｜ACANTHUS アカンサス【RCP】【メンズ/ボトムス/ショートパンツ/ブラック/グレー/カモフラージュ迷彩】：Birdseye,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得REMI RELIEFレミレリーフLOUNGE LIZARDラウンジリザードKUROデニムjunhashimotoジュンハシモトDUVETICAデュベティカPADRONEパドローネデニムジーンズジーンズEFFECTORVarde77THREE BLIND MICEスリーブラインドマイスデュベチカジャージージップフーデッドスウェットシャツ HJ1702 [1012751]｜ACANTHUS アカンサス【RCP】【メンズ/ボトムス/ショートパンツ/ブラック/グレー/カモフラージュ迷彩】,ACANTHUS アカンサス 2017SS COLLECTION。ジャージージップフーデッドスウェットシャツ HJ1702 [1012751]｜ACANTHUS アカンサス【RCP】【メンズ/ボトムス/ショートパンツ/ブラック/グレー/カモフラージュ迷彩】[rn]
14-165903,http://tshop.r10s.jp/birdseye/cabinet/s11200/1011301_1.jpg?fitin=700:700,21600.0000,,メンズファッション > その他,DRESSCAMP ドレスキャンプ ｜×MONSTER HUNTER（モンスターハンター） グリッターエンブレムプリントパーカー  [1011301]【RCP】【モンハン/ブラック】 ※2月末入荷 予約商品,,"<img src=""http://image.rakuten.co.jp/birdseye/cabinet/reserve/reserve_bn.gif"" alt=""予約"" border=""0"" width=""100%""><br><br>",DRESSCAMP ドレスキャンプ ｜&times;MONSTER HUNTER（モンスターハンター） グリッターエンブレムプリントパーカー  [1011301]【RCP】【モンハン/ブラック】 ※2月末入荷 予約商品：Birdseye,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得REMI RELIEFレミレリーフLOUNGE LIZARDラウンジリザードKUROデニムjunhashimotoジュンハシモトDUVETICAデュベティカPADRONEパドローネデニムジーンズジーンズEFFECTORVarde77THREE BLIND MICEスリーブラインドマイスデュベチカDRESSCAMP ドレスキャンプ ｜&times;MONSTER HUNTER（モンスターハンター） グリッターエンブレムプリントパーカー  [1011301]【RCP】【モンハン/ブラック】 ※2月末入荷 予約商品,DRESSCAMP&times;MONSTER HUNTER 珠玉のコラボが実現！。DRESSCAMP ドレスキャンプ ｜&times;MONSTER HUNTER（モンスターハンター） グリッターエンブレムプリントパーカー  [1011301]【RCP】【モンハン/ブラック】 ※2月末入荷 予約商品[rn]
14-165904,http://tshop.r10s.jp/birdseye/cabinet/171000/04117s4015_1.jpg?fitin=700:700,5184.0000,,メンズファッション > その他,ホールガーメントワッチキャップ G-1/10 [04117S4015]｜juha ユハ【RCP】【メンズ/メンズ/ブラック/ニットキャップ】,,"<table>
<tr><td>juha ユハ 一覧へ</td></tr>
<tr><td>帽子 一覧へ</td></tr>
</table><br>",ホールガーメントワッチキャップ G-1/10 [04117S4015]｜juha ユハ【RCP】【メンズ/メンズ/ブラック/ニットキャップ】：Birdseye,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得REMI RELIEFレミレリーフLOUNGE LIZARDラウンジリザードKUROデニムjunhashimotoジュンハシモトDUVETICAデュベティカPADRONEパドローネデニムジーンズジーンズEFFECTORVarde77THREE BLIND MICEスリーブラインドマイスデュベチカホールガーメントワッチキャップ G-1/10 [04117S4015]｜juha ユハ【RCP】【メンズ/メンズ/ブラック/ニットキャップ】,ホールガーメントワッチキャップ G-1/10 [04117S4015]｜juha ユハ【RCP】【メンズ/メンズ/ブラック/ニットキャップ】[rn]
14-165905,http://tshop.r10s.jp/birdseye/cabinet/17s000/04017s1002_1.jpg?fitin=700:700,30240.0000,,メンズファッション > その他,SUPPLEX ショートマウンテンジャケット F1701FCUJK0001 [04017S1002]｜F／CE. エフ シーイー【RCP】【メンズ/カーキ/アウター】,,"<img src=""http://image.rakuten.co.jp/birdseye/cabinet/reserve/reserve_bn.gif"" width=""100%"" alt=""予約"" border=""0""><br>",SUPPLEX ショートマウンテンジャケット F1701FCUJK0001 [04017S1002]｜F／CE. エフ シーイー【RCP】【メンズ/カーキ/アウター】：Birdseye,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得REMI RELIEFレミレリーフLOUNGE LIZARDラウンジリザードKUROデニムjunhashimotoジュンハシモトDUVETICAデュベティカPADRONEパドローネデニムジーンズジーンズEFFECTORVarde77THREE BLIND MICEスリーブラインドマイスデュベチカSUPPLEX ショートマウンテンジャケット F1701FCUJK0001 [04017S1002]｜F／CE. エフ シーイー【RCP】【メンズ/カーキ/アウター】,F/CE. 2017SS COLLECTION。SUPPLEX ショートマウンテンジャケット F1701FCUJK0001 [04017S1002]｜F／CE. エフ シーイー【RCP】【メンズ/カーキ/アウター】[rn]
14-165906,http://tshop.r10s.jp/birdseye/cabinet/s12000/1012074_1.jpg?fitin=700:700,6739.2000,,メンズファッション > その他,ウールニットキャップ WY-0022 [1012074]｜WYATT ワイアット 【RCP】【メンズ/ブラック/グレー/マスタード】,,"<!--▼導線用▼-->
<table>
<tr><td>WYATT ワイアット 一覧へ</td></tr>
<tr><td>帽子 一覧へ</td></tr>

</table><br><br>
<!--▲導線用▼-->

<!--▼商品説明▼-->

WYATT 2016AW COLLECTION
<br><br>
こちらはWYATTのウールニットキャップです。 
<br>

<!--▲商品説明▲-->

<br><br><br>

<!--▼商品詳細▼-->
<table>
<tr><th>素材</th><td>ウール100％</td></tr>

<tr><th>生産国</th><td>-</td></tr>

</table>
<!--▲商品詳細▲-->
<br><br>
<!--▼商品サイズ▼-->
<table>
<tr>

<th>サイズ</th>

<th>頭囲</th>

</tr>

<tr>
<th>Ｆ</th>

<td>38～64</td>

</tr>


</table>
<!--▲商品サイズ▲-->
<br>
単位：cm
<br>
サイズ表の見方はこちら→
<br><br>

■無料ラッピングサービス承ります
<br>
Birdseyeでは無料でラッピングサービスを行っております。<br>
商品ページ内「買い物かごに入れる」ボタン上の「ラッピングサービス」横のプルダウンからご希望の項目をご選択ください。
<br>
※但し、ラッピング対象商品1点につき税込3,000円以下の商品やセール商品は、資材代金として別途150円かかります。<br>
※メール便をご利用の際はラッピングサービス利用不可となります。
<br><br>


<br><br>
■電話注文もお受けします
<br>
TEL：03-6407-9340 (10:00～18:00 / 日祝休)
<br><br>
■店舗案内
<br>
下北沢店(下北沢駅 徒歩2分)・・東京都世田谷区北沢2-30-10 浜辺ビル2階左",ウールニットキャップ WY-0022 [1012074]｜WYATT ワイアット 【RCP】【メンズ/ブラック/グレー/マスタード】：Birdseye,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得REMI RELIEFレミレリーフLOUNGE LIZARDラウンジリザードKUROデニムjunhashimotoジュンハシモトDUVETICAデュベティカPADRONEパドローネデニムジーンズジーンズEFFECTORVarde77THREE BLIND MICEスリーブラインドマイスデュベチカウールニットキャップ WY-0022 [1012074]｜WYATT ワイアット 【RCP】【メンズ/ブラック/グレー/マスタード】,WYATT 2016AW COLLECTION。ウールニットキャップ WY-0022 [1012074]｜WYATT ワイアット 【RCP】【メンズ/ブラック/グレー/マスタード】[rn]
14-165907,http://tshop.r10s.jp/birdseye/cabinet/s13200/1013263_1.jpg?fitin=700:700,8640.0000,,メンズファッション > その他,×RACAL ラッセルベレー 9304 [1013263]｜LOUNGE LIZARD ラウンジリザード 【RCP】【メンズ/ブラック/帽子】,,"<!--▼導線用▼-->
<table>
<tr><td>LOUNGE LIZARD｜ラウンジリザード</td></tr>

<tr><td>帽子</td></tr>
<tr><td>LOUNGE LIZARD ラウンジリザード 小物・財布・ベルト 一覧へ</td></tr>



</table><br><br>
<!--▲導線用▼-->

<!--▼商品説明▼-->
2Wayでかぶれるキャスベレー！
<br>
<br>

こちらはLOUNGE LIZARDの×RACAL ラッセルベレーです。 
<br>
秋冬即完売したデザインの春夏Verがリリース。ベレーとキャスケットの合いの子デザインで、ツバを前にしてキャスケットに、後ろにしてベレー風にかぶることができます。


<!--▲商品説明▲-->

<br><br><br>



<tr><th>品番</th><td>9304</td></tr>

<tr><th>表地</th><td>コットン100%</td></tr>

<tr><th>裏地</th><td>レーヨン65%、コットン35%</td></tr>

<tr><th>洗濯表記</th><td>専門店にご相談下さい。</td></tr>

<tr><th>生産国</th><td>日本</td></tr>


<!--▲商品詳細▲-->
<br><br>
<!--▼商品サイズ▼-->

<table>

<tr>

<th>サイズ</th>

<th>頭周り</th>



</tr>

<tr>

<th>F</th>

<td>69.5</td>

</tr>

</table>
<!--▲商品サイズ▲-->
<br>
サイズ表の見方はこちら→
<br><br>

■無料ラッピングサービス承ります
<br>
Birdseyeでは無料でラッピングサービスを行っております。<br>
商品ページ内「買い物かごに入れる」ボタン上の「ラッピングサービス」横のプルダウンからご希望の項目をご選択ください。
<br>
※但し、ラッピング対象商品1点につき税込3,000円以下の商品やセール商品は、資材代金として別途150円かかります。<br>
※メール便をご利用の際はラッピングサービス利用不可となります。
<br><br>


<br><br>
■電話注文もお受けします
<br>
TEL：03-6407-9340 (10:00～18:00 / 日祝休)
<br><br>
■店舗案内
<br>
下北沢店(下北沢駅 徒歩2分)・・東京都世田谷区北沢2-30-10 浜辺ビル2階左",&times;RACAL ラッセルベレー 9304 [1013263]｜LOUNGE LIZARD ラウンジリザード 【RCP】【メンズ/ブラック/帽子】：Birdseye,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得REMI RELIEFレミレリーフLOUNGE LIZARDラウンジリザードKUROデニムjunhashimotoジュンハシモトDUVETICAデュベティカPADRONEパドローネデニムジーンズジーンズEFFECTORVarde77THREE BLIND MICEスリーブラインドマイスデュベチカ&times;RACAL ラッセルベレー 9304 [1013263]｜LOUNGE LIZARD ラウンジリザード 【RCP】【メンズ/ブラック/帽子】,2Wayでかぶれるキャスベレー！。&times;RACAL ラッセルベレー 9304 [1013263]｜LOUNGE LIZARD ラウンジリザード 【RCP】【メンズ/ブラック/帽子】[rn]
14-165908,http://tshop.r10s.jp/birdseye/cabinet/s12600/1012629_1.jpg?fitin=700:700,11059.2000,,メンズファッション > その他,×TERAI  パンチング タートル ジェットキャップ WY-0026 [1012629]｜WYATT ワイアット【RCP】【メンズ/ブラック/ブラウン/帽子/CAP】,,"<!--▼導線用▼-->
<table>
<tr><td>WYATT ワイアット 一覧へ</td></tr>
<tr><td>帽子 一覧へ</td></tr>

</table><br><br>
<!--▲導線用▼-->

<!--▼商品説明▼-->

WYATT 2017SS COLLECTION
<br><br>
こちらはWYATTの×TERAI パンチング タートル ジェットキャップです。 <br><br>
日本で培われてきた帽子製法の技術を生かしクラフトマンシップに拘り、活動する帽子作家・武市暁が手掛ける帽子ブランドTERAI CRAFTMENTに別注。<br>
一枚の平面な生地を立体的にと、洋服や小物など物作りの基本のスタート地点から武市のセンスと発想が炸裂したパターメイキングにより生み出された新作CAP。<br>
一枚のスエードを独自の複雑に展開したパターンで、クラウンパーツを設計することでJET CAPのようなフォルムが亀の甲羅にようにも見える。クラウン部分のみパンチング加工を施し、通気性を向上させ、帽子着用時のムレを軽減。
表面のステッチや天釦、アジャスターなどを排除し、削ぎ落すことで、よりミニマルでシンプルなデザインに仕上げた何処にもないTERAIオリジナルCAP。<br>58cmと59cmの2サイズ展開になります。 
<br>

<!--▲商品説明▲-->

<br><br><br>

<!--▼商品詳細▼-->
<table>
<tr><th>品番</th><td>WY-0026</td></tr>

<tr><th>素材</th><td>豚革</td></tr>

<tr><th>洗濯表記</th><td>-</td></tr>

<tr><th>生産国</th><td>日本</td></tr>

</table>
<!--▲商品詳細▲-->
<br><br>
<!--▼商品サイズ▼-->
<table>
<tr>

<th>サイズ</th>

<th>頭囲</th>

</tr>

<tr>

<th>58</th>

<td>58</td>

</tr>

<tr>

<th>59</th>

<td>59</td>

</tr>


</table>
<!--▲商品サイズ▲-->
<br>
単位：cm
<br>
サイズ表の見方はこちら→
<br><br>

■無料ラッピングサービス承ります
<br>
Birdseyeでは無料でラッピングサービスを行っております。<br>
商品ページ内「買い物かごに入れる」ボタン上の「ラッピングサービス」横のプルダウンからご希望の項目をご選択ください。
<br>
※但し、ラッピング対象商品1点につき税込3,000円以下の商品やセール商品は、資材代金として別途150円かかります。<br>
※メール便をご利用の際はラッピングサービス利用不可となります。
<br><br>


<br><br>
■電話注文もお受けします
<br>
TEL：03-6407-9340 (10:00～18:00 / 日祝休)
<br><br>
■店舗案内
<br>
下北沢店(下北沢駅 徒歩2分)・・東京都世田谷区北沢2-30-10 浜辺ビル2階左",&times;TERAI  パンチング タートル ジェットキャップ WY-0026 [1012629]｜WYATT ワイアット【RCP】【メンズ/ブラック/ブラウン/帽子/CAP】：Birdseye,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得REMI RELIEFレミレリーフLOUNGE LIZARDラウンジリザードKUROデニムjunhashimotoジュンハシモトDUVETICAデュベティカPADRONEパドローネデニムジーンズジーンズEFFECTORVarde77THREE BLIND MICEスリーブラインドマイスデュベチカ&times;TERAI  パンチング タートル ジェットキャップ WY-0026 [1012629]｜WYATT ワイアット【RCP】【メンズ/ブラック/ブラウン/帽子/CAP】,WYATT 2017SS COLLECTION。&times;TERAI  パンチング タートル ジェットキャップ WY-0026 [1012629]｜WYATT ワイアット【RCP】【メンズ/ブラック/ブラウン/帽子/CAP】[rn]
14-165909,http://tshop.r10s.jp/birdseye/cabinet/s11600/1011727_1.jpg?fitin=700:700,11059.2000,,メンズファッション > その他,×TERAI 10ozデニムアドベンチャーハット WY-0010 [1011727]｜WYATT ワイアット【RCP】メンズ/ブラック/ブルーパッチワーク,,"<table>
<tr><td>WYATT（ワイアット）一覧へ</td></tr>
<tr><td>帽子 一覧へ</td></tr>
</table><br><br>

■革小物職人「AKIYAMA」に別注。
<br><br>
こちらはWYATTの×TERAI 10ozデニムアドベンチャーハットです。 
<br>
日本で培われてきた帽子製法の技術を生かしクラフトマンシップに拘り活動する帽子作家・武市暁が手掛ける帽子ブランドTERAI CRAFTMENTに別注。 
<br>
ライトオンスながらナチュラルなムラ糸感が出ている10ozデニムを使用。 
<br>
今回のSEASON LESS ITEMの為に武市自らパターンを引いて製作したインラインにはない新型のADVENTURE HAT。 STRANDER HAT同様バッグ等畳んでしまう際に、クラウン部分ワイヤーが入っているので、クラウンの形が戻るようになっております。 
<br>
その発展形として、クラウンに巻いている飾りのレザーテープが紐と一体となっており、ハットを畳んでしまう際にレザーテープと紐を使い三角形のブタバナで締めてまとめる仕様になっている帽子作家武市ならではのアイディアが光る。
<br>
計算されたクラウンの高さとブリムのバランス、天の形状等こだわりのフォルムをみせる通年を通して使用出来る仕上がりとなっております。 
<br>
お好みで、ブタバナをはずし、レザー紐を取ってシンプルに被っていただけます。 

<br><br>


■素材表記
<br>
・ブランド：WYATT ワイアット<br>・品番：WY-0010<br>・素材：-<br>・生産国：-<br>・※掲載写真はパソコンのモニターによって実物と色味が異なる場合がございます。
<br><br>

■サイズ
<br>
58…頭囲58<br>59…頭囲59
<br><br>
サイズ表の見方はこちら→
<br><br>

■無料ラッピングサービス承ります
<br>
Birdseyeでは無料でラッピングサービスを行っております。<br>
商品ページ内「買い物かごに入れる」ボタン上の「ラッピングサービス」横のプルダウンからご希望の項目をご選択ください。
<br>
※但し、ラッピング対象商品1点につき税込3,000円以下の商品やセール商品は、資材代金として別途150円かかります。<br>
※メール便をご利用の際はラッピングサービス利用不可となります。
<br><br>


<br><br>
■電話注文もお受けします
<br>
TEL：03-6407-9340 (10:00～18:00 / 日祝休)
<br><br>
■店舗案内
<br>
下北沢店(下北沢駅 徒歩2分)・・東京都世田谷区北沢2-30-10 浜辺ビル2階左",&times;TERAI 10ozデニムアドベンチャーハット WY-0010 [1011727]｜WYATT ワイアット【RCP】メンズ/ブラック/ブルーパッチワーク：Birdseye,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得REMI RELIEFレミレリーフLOUNGE LIZARDラウンジリザードKUROデニムjunhashimotoジュンハシモトDUVETICAデュベティカPADRONEパドローネデニムジーンズジーンズEFFECTORVarde77THREE BLIND MICEスリーブラインドマイスデュベチカ&times;TERAI 10ozデニムアドベンチャーハット WY-0010 [1011727]｜WYATT ワイアット【RCP】メンズ/ブラック/ブルーパッチワーク,帽子職人「TERAI CRAFTMENT」に別注。。&times;TERAI 10ozデニムアドベンチャーハット WY-0010 [1011727]｜WYATT ワイアット【RCP】メンズ/ブラック/ブルーパッチワーク[rn]
14-165910,http://tshop.r10s.jp/birdseye/cabinet/s13000/1013102_1.jpg?fitin=700:700,11232.0000,,メンズファッション > その他,フォールダブルハット NF980 [1013102]｜narifuri ナリフリ※4月入荷 予約商【RCP】【メンズ/ブラック/ベージュ/ストローハット】,,"<img src=""http://image.rakuten.co.jp/birdseye/cabinet/reserve/reserve_bn.gif"" width=""100%"" alt=""予約"" border=""0""><br>",フォールダブルハット NF980 [1013102]｜narifuri ナリフリ※4月入荷 予約商【RCP】【メンズ/ブラック/ベージュ/ストローハット】：Birdseye,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得REMI RELIEFレミレリーフLOUNGE LIZARDラウンジリザードKUROデニムjunhashimotoジュンハシモトDUVETICAデュベティカPADRONEパドローネデニムジーンズジーンズEFFECTORVarde77THREE BLIND MICEスリーブラインドマイスデュベチカフォールダブルハット NF980 [1013102]｜narifuri ナリフリ※4月入荷 予約商【RCP】【メンズ/ブラック/ベージュ/ストローハット】,narifuri 17SSコレクション。フォールダブルハット NF980 [1013102]｜narifuri ナリフリ※4月入荷 予約商【RCP】【メンズ/ブラック/ベージュ/ストローハット】[rn]
14-165911,http://tshop.r10s.jp/birdseye/cabinet/s12600/1012651_1.jpg?fitin=700:700,11059.2000,,メンズファッション > その他,×TERAI  レザー×13ozデニムキャップ WY-0002-B [1012651]｜WYATT ワイアット【RCP】【メンズ 帽子 フェイドインディゴ ブルー】,,"<!--▼導線用▼-->
<table>
<tr><td>WYATT｜ワイアット 一覧へ</td></tr>
<tr><td>WYATT｜ワイアット 小物一覧へ</td></tr>
<tr><td>小物　帽子一覧へ</td></tr>
<tr><td>WYATT｜ワイアット予約商品 一覧へ</td></tr>
</table><br><br>
<!--▲導線用▼-->



<!--▼商品説明▼-->


こちらはWYATTの×TERAI  レザー×13ozデニムキャップです。

<br><br>

日本で培われてきた帽子製法の技術を生かしクラフトマンシップに拘り、活動する帽子作家・武市暁が手掛ける帽子ブランドTERAI CRAFTMENTに別注。最初にクラウン部分を13oz STRETCH DENIMで組み立て、組み立て後にクラウンパーツのみBIO FADEを施しインディゴの色を落とし、その色落ちしたインディゴに色味を合わせ、一枚革を染め、加工後にドッキングさせています。<br />

デニムの加工とレザー使いという、製品では加工不可能な組み合わせをパーツごとに加工し、組み上げることで製品化を可能にしています。<br />

キャップの形もインラインのクラウンの高さを若干低くし、微調整をしています。レーザーブリムをマットレザーに素材別注をした異素材コンビネーションのキャップ。<br />

クラフトマンシップを感じる肉厚な一枚革を使用した存在感のあるブリムが特徴的です。




<br />
<br />
<br />
<br />
【コンセプト】
メンズの基本服であるテーラード・ミリタリー・スポーツをベースに、普遍だけでなく、
日々変化していく現代的ムードをとりいれ、日常生活に寄り添ったデイリーウェアの提案。
エイジレス、ジェンダーレスにスタイルとマインドを持って着ることにより新しい価値観を生み出す。




<!--▲商品説明▲-->

<br><br><br>

<!--▼商品詳細▼-->
<table>

<tr><th>品番</th><td>WY-0002-B</td></tr>

<tr><th>素材</th><td>コットン100％</td></tr>

<tr><th>洗濯表記</th><td>-</td></tr>

<tr><th>生産国</th><td>日本</td></tr>

</table>

<!--▲商品詳細▲-->
<br><br>
<!--▼商品サイズ▼-->
<table>

<tr>
<th>サイズ</th>

<th>頭周り</th>


</tr>

<tr>

<th>F</th>

<td>～60</td>

</tr>


</table>
<!--▲商品サイズ▲-->
<br>
サイズ表の見方はこちら→
<br><br>

■無料ラッピングサービス承ります
<br>
Birdseyeでは無料でラッピングサービスを行っております。<br>
商品ページ内「買い物かごに入れる」ボタン上の「ラッピングサービス」横のプルダウンからご希望の項目をご選択ください。
<br>
※但し、ラッピング対象商品1点につき税込3,000円以下の商品やセール商品は、資材代金として別途150円かかります。<br>
※メール便をご利用の際はラッピングサービス利用不可となります。
<br><br>


<br><br>
■電話注文もお受けします
<br>
TEL：03-6407-9340 (10:00～18:00 / 日祝休)
<br><br>
■店舗案内
<br>
下北沢店(下北沢駅 徒歩2分)・・東京都世田谷区北沢2-30-10 浜辺ビル2階左",&times;TERAI  レザー&times;13ozデニムキャップ WY-0002-B [1012651]｜WYATT ワイアット【RCP】【メンズ 帽子 フェイドインディゴ ブルー】：Birdseye,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得REMI RELIEFレミレリーフLOUNGE LIZARDラウンジリザードKUROデニムjunhashimotoジュンハシモトDUVETICAデュベティカPADRONEパドローネデニムジーンズジーンズEFFECTORVarde77THREE BLIND MICEスリーブラインドマイスデュベチカ&times;TERAI  レザー&times;13ozデニムキャップ WY-0002-B [1012651]｜WYATT ワイアット【RCP】【メンズ 帽子 フェイドインディゴ ブルー】,WYATT 2017SS COLLECTION。&times;TERAI  レザー&times;13ozデニムキャップ WY-0002-B [1012651]｜WYATT ワイアット【RCP】【メンズ 帽子 フェイドインディゴ ブルー】[rn]
