14-47001,http://tshop.r10s.jp/yminfo/cabinet/00171276/12-v.jpg?fitin=700:700,24528.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,【頑張って送料無料！】MM　ステンレス（SUS304)ビクターチェーン　3.2×30m　3.2-V　,綺麗なチェーンです。アクセサリーに最適,"【ここがポイント！】 
● 錆びにくく美しいステンレス、ビクターチェーン
 
 
【商品仕様】 
線径d 3.2mm  
内長P 46.6mm 
内巾W 8.5mm 
使用荷重 0.74kN 
耐力荷重 1.47kN（150kgf） 
長さ 30m 
重量 6.54kg 
材質 SUS304",【頑張って送料無料！】MM　ステンレス（SUS304)ビクターチェーン　3.2&times;30m　3.2-V　：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング【頑張って送料無料！】MM　ステンレス（SUS304)ビクターチェーン　3.2&times;30m　3.2-V　,綺麗なチェーンです。アクセサリーに最適。【頑張って送料無料！】MM　ステンレス（SUS304)ビクターチェーン　3.2&times;30m　3.2-V　[rn]
14-47002,http://tshop.r10s.jp/yminfo/cabinet/00171276/es-15s.jpg?fitin=700:700,701.6000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,MM　ステンレス（SUS304)セーブチェーン（家具転倒防止用チェーン）ステンレスチェーンとアイストラップとネジのセットチェーン300mm、カラー：ブロンズ　ES-30R,地震時の家具の転倒を防ぐ！,"【ここがポイント！】 
● 家具転倒防止用です。壁と家具をチェーンでつなぎます。
家具の揺れをチェーンがストップ！アイストラップ・ネジもチェーンと同色です 
 
【商品仕様】 
こちらES-30Rになります。
材質：ステンレスSUS304
色：ブロンズ
チェーンの長さ300mm
セット内容：
ステンレスチェーンφ2.5×1本
アイストラップIS-4×2
ステンレス皿木ねじ2.7×20mm×4本",MM　ステンレス（SUS304)セーブチェーン（家具転倒防止用チェーン）ステンレスチェーンとアイストラップとネジのセットチェーン300mm、カラー：ブロンズ　ES-30R：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングMM　ステンレス（SUS304)セーブチェーン（家具転倒防止用チェーン）ステンレスチェーンとアイストラップとネジのセットチェーン300mm、カラー：ブロンズ　ES-30R,地震時の家具の転倒を防ぐ！。MM　ステンレス（SUS304)セーブチェーン（家具転倒防止用チェーン）ステンレスチェーンとアイストラップとネジのセットチェーン300mm、カラー：ブロンズ　ES-30R[rn]
14-47003,http://tshop.r10s.jp/yminfo/cabinet/ikou_20090730_004/img10384766826.jpg?fitin=700:700,496.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,カットレギュラーチェーン 1.6ｍｍ,,,カットレギュラーチェーン 1.6ｍｍ：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングカットレギュラーチェーン 1.6ｍｍ,カットレギュラーチェーン 1.6ｍｍ[rn]
14-47004,http://tshop.r10s.jp/yminfo/cabinet/00171276/g-1.jpg?fitin=700:700,59.2000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,MM　ステンレス（SUS304)　ワリカン　4mm　G-4　,チェーンをつないだりする際に,"【ここがポイント！】 
● チェーンをつなぐ際に使用します。寸法はワリカンを閉じた時の寸法です。 
 
【商品仕様】 
D 4mm  
L 26mm 
W 6.5mm 
使用荷重 0.15N（15kgf） 
材質 SUS304",MM　ステンレス（SUS304)　ワリカン　4mm　G-4　：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングMM　ステンレス（SUS304)　ワリカン　4mm　G-4　,チェーンをつないだりする際に。MM　ステンレス（SUS304)　ワリカン　4mm　G-4　[rn]
14-47005,http://tshop.r10s.jp/yminfo/cabinet/00171276/d-018.jpg?fitin=700:700,3120.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,MM　ステンレス（SUS304)　セーフティーチェーン　φ7×1200mm　D-020,1回通してがっちり固定,"【ここがポイント！】 
● 両端に楕円リンクを採用しているので、1回通して対象物をしっかりホールド
 
● 自転車・オートバイ等の盗難防止やハシゴの転倒防止、門扉の施錠など身の回りをしっかりガード！ 
 
【商品仕様】 
L 1200mm  
D1 7mm 
L1 39mm 
W1 24mm 
D2 6mm 
L2 31mm 
W2 9mm 
使用荷重 3.43kN（350kgf） 
材質 SUS304",MM　ステンレス（SUS304)　セーフティーチェーン　φ7&times;1200mm　D-020：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングMM　ステンレス（SUS304)　セーフティーチェーン　φ7&times;1200mm　D-020,1回通してがっちり固定。MM　ステンレス（SUS304)　セーフティーチェーン　φ7&times;1200mm　D-020[rn]
14-47006,http://tshop.r10s.jp/yminfo/cabinet/ikou_20090730_001/img1038566113.jpg?fitin=700:700,192.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,一般鋼管Ｕボルト　UK-6M40A,ナットは別売りです,"D L Ｔ W ネジ径 重量（g） 
5.3 68 25 57 M-6 30",一般鋼管Ｕボルト　UK-6M40A：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング一般鋼管Ｕボルト　UK-6M40A,ナットは別売りです。一般鋼管Ｕボルト　UK-6M40A[rn]
14-47007,http://tshop.r10s.jp/yminfo/cabinet/ikou_20090730_001/img1038566113.jpg?fitin=700:700,100.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,一般鋼管Ｕボルト　UK-6M8A,ナットは別売りです,"D L Ｔ W ネジ径 重量（g） 
5.3 27 15 21 M-6 13",一般鋼管Ｕボルト　UK-6M8A：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング一般鋼管Ｕボルト　UK-6M8A,ナットは別売りです。一般鋼管Ｕボルト　UK-6M8A[rn]
14-47008,http://tshop.r10s.jp/yminfo/cabinet/00171276/cw-1040.jpg?fitin=700:700,1203.2000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,MM　ステンレス（SUS304)　ワイヤーキャッチ　φ2×300mm　CW-2300　,ワイヤーが輪っかになります！,"【ここがポイント！】 
● ネットや看板等の固定に便利！またツールのまとめに便利。 
 
【商品仕様】 
D 2mm  
L 300mm 
A 13mm 
B 7mm 
E 6mm 
全長 1000mm 
使用荷重 0.59kN（60kgf） 
材質 SUS304",MM　ステンレス（SUS304)　ワイヤーキャッチ　φ2&times;300mm　CW-2300　：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングMM　ステンレス（SUS304)　ワイヤーキャッチ　φ2&times;300mm　CW-2300　,ワイヤーが輪っかになります！。MM　ステンレス（SUS304)　ワイヤーキャッチ　φ2&times;300mm　CW-2300　[rn]
14-47009,http://tshop.r10s.jp/yminfo/cabinet/00171276/cw-1040.jpg?fitin=700:700,2120.8000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,MM　ステンレス（SUS304)　ワイヤーキャッチ　φ4×500mm　CW-4500　,ワイヤーが輪っかになります！,"【ここがポイント！】 
● ネットや看板等の固定に便利！またツールのまとめに便利。 
 ものを吊る場合に使用しないでください 
 
【商品仕様】 
D 4mm  
L 500mm 
A 18mm 
B 9mm 
E 7mm 
全長 1660mm 
使用荷重 0.98kN（100kgf） 
材質 SUS304",MM　ステンレス（SUS304)　ワイヤーキャッチ　φ4&times;500mm　CW-4500　：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングMM　ステンレス（SUS304)　ワイヤーキャッチ　φ4&times;500mm　CW-4500　,ワイヤーが輪っかになります！。MM　ステンレス（SUS304)　ワイヤーキャッチ　φ4&times;500mm　CW-4500　[rn]
14-47010,http://tshop.r10s.jp/yminfo/cabinet/00171276/uw-1050.jpg?fitin=700:700,1005.6000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,MM　ステンレス（SUS304)　ワイヤーUボルト　φ3×365mm　UW-3100　,ワイヤーのUボルト,"【ここがポイント！】 
● パイプ等の固定に便利です。 
 六角ナット4個・丸ワッシャー4枚付き 
 
【商品仕様】 
D 3mm  
L 365mm 
T 50mm 
W 100mm 
ネジ M6 
使用荷重 0.49kN（50kgf） 
材質 SUS304",MM　ステンレス（SUS304)　ワイヤーUボルト　φ3&times;365mm　UW-3100　：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングMM　ステンレス（SUS304)　ワイヤーUボルト　φ3&times;365mm　UW-3100　,ワイヤーのUボルト。MM　ステンレス（SUS304)　ワイヤーUボルト　φ3&times;365mm　UW-3100　[rn]
14-47011,http://tshop.r10s.jp/yminfo/cabinet/ikou_20090730_001/img1038566113.jpg?fitin=700:700,140.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,一般鋼管Ｕボルト　UK-6M25A,ナットは別売りです,"D L Ｔ W ネジ径 重量（g） 
5.3 49 25 41 M-6 22",一般鋼管Ｕボルト　UK-6M25A：村の鍛冶屋,滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング一般鋼管Ｕボルト　UK-6M25A,ナットは別売りです。一般鋼管Ｕボルト　UK-6M25A[rn]
