14-49101,http://tshop.r10s.jp/akibamac/cabinet/05065119/4979058881854.jpg?fitin=700:700,7600.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】ドンケルDIADORA 安全作業靴 ピーコック 黒 25.5cm PC22255,,■スマートでありながら、静荷重1tに耐える先芯を内蔵したスニーカーです。<br><br>■かかとに蓄光材が付いており、ライトの光なしで発光します。<br><br>■スプリングテックインソールがアーチ状の形状で足を支え、疲れを軽減します。<br><br>【仕様】<br>寸法(cm)：25．5、足幅サイズ：EEE、質量(g)：748<br>JSAA A種認定、耐圧迫性荷重：10kN、色：ブラック/レッド<br><br>【材質/仕上】<br>■甲被：牛クロム革+人工皮革■先芯：樹脂■靴底：耐摩耗TPU<br><br>【原産国】<br>中国,【送料無料】ドンケルDIADORA 安全作業靴 ピーコック 黒 25.5cm PC22255：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】ドンケルDIADORA 安全作業靴 ピーコック 黒 25.5cm PC22255,【送料無料】ドンケルDIADORA 安全作業靴 ピーコック 黒 25.5cm PC22255[rn]
14-49102,http://tshop.r10s.jp/akibamac/cabinet/05065664/4989999017151.jpg?fitin=700:700,3422.4000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,トラスコ中山安全短靴 JIS規格品 25．5cm TJA25.5,,■甲被には足にフィットする牛本革（ソフトシュリンク）を採用しています。<br><br>■履き口クッションにより、足当たりも優しく快適な履き心地です。<br><br>■ワイドな鋼製先芯で、スムースな履き心地です。<br><br>■靴底にはNBR系合成ゴムを使用し、横滑りを防止する耐滑性の優れた意匠のノンスリップ底を採用しています。<br><br>■JIS規格合格品です。<br><br>【用途】<br>・製造業、建設業、船上甲板作業、他一般製造業。<br><br>【仕様】<br>寸法(cm)：25.5、足幅サイズ：EEE、質量(g)：890<br>JIS T 8101革製S種〈普通作業用〉合格、耐圧迫性荷重：10±0.1kN、色：ブラック<br><br>【材質/仕上】<br>■甲被：牛本革（ソフトシュリンク）■先芯：鋼製■靴底：合成ゴム（NBR）1層<br><br>【原産国】<br>日本,トラスコ中山安全短靴 JIS規格品 25．5cm TJA25.5：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントラスコ中山安全短靴 JIS規格品 25．5cm TJA25.5,トラスコ中山安全短靴 JIS規格品 25．5cm TJA25.5[rn]
14-49103,http://tshop.r10s.jp/akibamac/cabinet/05055811/4957520107848.jpg?fitin=700:700,6528.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】シモン7538BK-25.5 シモン 安全靴 長編上靴 7538黒 25.5cm (7538BK25.5),,●耐滑性に優れた靴底で歩行時の安全を確保します。<br>●足当たりを軽減したワイドACM樹脂先芯を採用しています。<br>●建設、運輸他一般製造業。<br>●寸法(cm):25.5<br>●足幅サイズ:EEE<br>●質量(g):1030<br>●JIS T 8101革製S種〈普通作業用〉EF合格<br>●耐圧迫性荷重:10±0.1kN<br>●色:ブラック<br>●材質／仕上：○甲被:牛革（型押ソフト）○先芯:ワイドACM樹脂○靴底:発泡ポリウレタン2層<br><br>,【送料無料】シモン7538BK-25.5 シモン 安全靴 長編上靴 7538黒 25.5cm (7538BK25.5)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】シモン7538BK-25.5 シモン 安全靴 長編上靴 7538黒 25.5cm (7538BK25.5),【送料無料】シモン7538BK-25.5 シモン 安全靴 長編上靴 7538黒 25.5cm (7538BK25.5)[rn]
14-49104,http://tshop.r10s.jp/akibamac/cabinet/05055811/4957520163448.jpg?fitin=700:700,9912.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】シモンWS33C-25.5 シモン 安全靴 長編上靴 WS33黒C付 25.5cm (WS33C25.5),,●加水分解しないSX高機能樹脂の採用により高い耐久性を実現しました。<br>●フラットソールにし接地面積が大きく安定感に優れ、全方向性耐滑です。<br>●甲周りのホールド感が良いアッパーデザインです。<br>●土踏まずから足裏の中心のくぼみ部分にかけて、足裏をしっかり持ち上げ圧力を分散させ、「ゆりかご」の様な快適さを実現したクレイドルインソールを採用しています。<br>●寸法(cm):25.5<br>●足幅サイズ:EEE<br>●質量(g):1030<br>●JIS T 8101革製S種〈普通作業用〉EＦ合格<br>●耐圧迫性荷重:10±0.1kN<br>●色:黒<br>●材質／仕上：○甲被:牛革○先芯:ワイドACM樹脂○靴底:SX3層底Ｆソール(SX高機能樹脂)<br><br>,【送料無料】シモンWS33C-25.5 シモン 安全靴 長編上靴 WS33黒C付 25.5cm (WS33C25.5)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】シモンWS33C-25.5 シモン 安全靴 長編上靴 WS33黒C付 25.5cm (WS33C25.5),【送料無料】シモンWS33C-25.5 シモン 安全靴 長編上靴 WS33黒C付 25.5cm (WS33C25.5)[rn]
14-49105,http://tshop.r10s.jp/akibamac/cabinet/05055811/4957520230041.jpg?fitin=700:700,5536.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】シモン安全靴 長編上靴 533C01 25.5cm 533C0125.5,,■着脱しやすいチャック付です。<br><br>■靴底にはNBR系合成ゴムを使用し、耐油性、耐摩耗性に優れた効果を発揮します。<br><br>【仕様】<br>寸法(cm)：25．5、足幅サイズ：EEE、質量(g)：1305<br>JIS T 8101革製S種〈普通作業用〉合格、耐圧迫性荷重：10±0．1kN、色：ブラック<br><br>【材質/仕上】<br>■甲被：牛革■先芯：鋼製■靴底：合成ゴム（NBR）1層<br><br>【原産国】<br>日本,【送料無料】シモン安全靴 長編上靴 533C01 25.5cm 533C0125.5：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】シモン安全靴 長編上靴 533C01 25.5cm 533C0125.5,【送料無料】シモン安全靴 長編上靴 533C01 25.5cm 533C0125.5[rn]
14-49106,http://tshop.r10s.jp/akibamac/cabinet/05055811/4957520156846.jpg?fitin=700:700,6384.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】シモン安全靴 短靴 BZ11-B 25.5cm BZ11B25.5,,■ACM樹脂先芯搭載により軽量化を実現しています。<br><br>■ウレタン2層底で屈曲性、クッション性にも優れ、足腰への負担を軽減します。<br><br>■耐滑性、耐摩耗性に優れたノンスリップ底です。<br><br>■床を汚さないノンマーキング底です。<br><br>【仕様】<br>寸法(cm)：25．5、足幅サイズ：EEE、質量(g)：810<br>JIS T 8101革製S種〈普通作業用〉合格、耐圧迫性荷重：10±0．1kN、色：黒<br><br>【材質/仕上】<br>■甲被：牛革（ソフト）■先芯：ACM樹脂■靴底：発泡ポリウレタン2層<br><br>【原産国】<br>日本,【送料無料】シモン安全靴 短靴 BZ11-B 25.5cm BZ11B25.5：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】シモン安全靴 短靴 BZ11-B 25.5cm BZ11B25.5,【送料無料】シモン安全靴 短靴 BZ11-B 25.5cm BZ11B25.5[rn]
14-49107,http://tshop.r10s.jp/akibamac/cabinet/05055811/4957520106247.jpg?fitin=700:700,6120.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】シモン静電安全靴 編上靴 7522黒静電靴 25.5cm 7522S25.5,,■人体の静電気帯電を常に接地面にアースすることで、静電気を取り除く靴です。<br><br>【用途】<br>・静電気帯電が原因で爆発、火災、電撃および電子機器の誤作動、電子素子の破壊などの災障害が生じるおそれがある作業。<br><br>【仕様】<br>寸法(cm)：25．5、足幅サイズ：EEE、質量(g)：870<br>JIS T 8101革製S種〈普通作業用〉E合格、JIS T 8103 ED-P/C3/革製/SE合格、耐圧迫性荷重：10±0．1kN、色：ブラック<br><br>【材質/仕上】<br>■甲被：牛革（型押ソフト）■先芯：ワイドACM樹脂■靴底：発泡ポリウレタン2層<br><br>【原産国】<br>日本,【送料無料】シモン静電安全靴 編上靴 7522黒静電靴 25.5cm 7522S25.5：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】シモン静電安全靴 編上靴 7522黒静電靴 25.5cm 7522S25.5,【送料無料】シモン静電安全靴 編上靴 7522黒静電靴 25.5cm 7522S25.5[rn]
14-49108,http://tshop.r10s.jp/akibamac/cabinet/05055811/4957520161246.jpg?fitin=700:700,13568.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】シモンSL11R-25.5 シモン 安全靴 短靴 SL11-R黒/赤 25.5cm (SL11R25.5),,●加水分解しないSX高機能樹脂の採用により高い耐久性を実現しました。<br>●内装材に消臭・抗菌防臭機能を備えた新素材を採用しています。<br>●接地面積を最大化する「独立懸架方式」のSX3層底により、あらゆる凹凸床面や平滑床面においても優れたグリップ力を発揮します。<br>●製造業、建築業、鉱業、陸上貨物運送業。<br>●寸法(cm):25.5<br>●足幅サイズ:EEE<br>●質量(g):820<br>●JIS T 8101革製S種〈普通作業用〉E合格<br>●耐圧迫性荷重:10±0.1kN<br>●色:ブラック/レッド<br>●特許 第2140663号取得<br>●材質／仕上：○甲被:高級牛革（ソフト）○先芯:ワイドACM樹脂○靴底:2層SXラバー+SX高機能樹脂（SX3層底）<br><br>,【送料無料】シモンSL11R-25.5 シモン 安全靴 短靴 SL11-R黒/赤 25.5cm (SL11R25.5)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】シモンSL11R-25.5 シモン 安全靴 短靴 SL11-R黒/赤 25.5cm (SL11R25.5),【送料無料】シモンSL11R-25.5 シモン 安全靴 短靴 SL11-R黒/赤 25.5cm (SL11R25.5)[rn]
14-49109,http://tshop.r10s.jp/akibamac/cabinet/05065985/4989999413434.jpg?fitin=700:700,7267.2000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】トラスコ中山TRSS18A-255 TRUSCO 安全靴 短靴マジック式 JIS規格品 25.5cm (TRSS18A255),,●耐滑性・クッション性に優れた3層構造で、凹凸床面も確実にグリップします。<br>●耐摩耗性に優れ薬品に対して優れた耐久性を発揮します。<br>●SX３層底の安全靴は自衛隊や警察本部、消防本部でも採用されています。<br>●脱ぎ履き楽なファスナータイプです。<br>●製造業、建築業、鉱業、陸上貨物運送業<br>●寸法(cm):25.5<br>●足幅サイズ:EEE<br>●質量(g):850<br>●JIS T 8101革製S種〈普通作業用〉E合格<br>●耐圧迫性荷重:10±0.1kN<br>●色:ブラック<br>●材質／仕上：○甲被:牛革（型押ソフト）○先芯:ワイドACM樹脂○靴底:2層SXラバー+SXウレタン（SX3層底）<br><br>,【送料無料】トラスコ中山TRSS18A-255 TRUSCO 安全靴 短靴マジック式 JIS規格品 25.5cm (TRSS18A255)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】トラスコ中山TRSS18A-255 TRUSCO 安全靴 短靴マジック式 JIS規格品 25.5cm (TRSS18A255),【送料無料】トラスコ中山TRSS18A-255 TRUSCO 安全靴 短靴マジック式 JIS規格品 25.5cm (TRSS18A255)[rn]
14-49110,http://tshop.r10s.jp/akibamac/cabinet/05055811/4957520145147.jpg?fitin=700:700,7296.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】シモン安全靴甲プロ付 短靴 SS11D-6 25.5cm SS11D625.5,,■樹脂甲プロテクタが装備され、甲部の安全を確保します。<br><br>■SX3層底で耐熱・耐薬品性に優れる上、グリップ力とクッション性・安定性も確保します。<br><br>■自衛隊や警察本部、消防本部でも採用されています。<br><br>【用途】<br>・船上甲板作業、建設機械・クレーンオペレーター作業、プレス・旋盤・鉄工所内作業、溶断作業、その他一般作業。<br><br>【仕様】<br>寸法(cm)：25．5、足幅サイズ：EEE、質量(g)：900<br>JIS T 8101革製S種〈普通作業用〉E・M合格、甲プロテクターの耐衝撃性M合格、耐圧迫性荷重：10±0．1kN、色：ブラック<br><br>【材質/仕上】<br>■甲被：牛革（型押ソフト）■先芯：ワイドACM樹脂■靴底：2層SXラバー+SXウレタン（SX3層底）■甲プロテクタ：樹脂<br><br>【原産国】<br>日本,【送料無料】シモン安全靴甲プロ付 短靴 SS11D-6 25.5cm SS11D625.5：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】シモン安全靴甲プロ付 短靴 SS11D-6 25.5cm SS11D625.5,【送料無料】シモン安全靴甲プロ付 短靴 SS11D-6 25.5cm SS11D625.5[rn]
14-49111,http://tshop.r10s.jp/akibamac/cabinet/05055811/4957520120342.jpg?fitin=700:700,7472.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】シモン8538N-25.5 シモン 安全靴 マジック式 8538黒 25.5cm (8538N25.5),,●フィット感に優れた銀付牛革を採用しました。<br>●SX3層底で耐薬品性に優れる上、グリップ力とクッション性・安定性も確保します。<br>●自衛隊や警察本部、消防本部でも採用されています。<br>●寸法(cm):25.5<br>●足幅サイズ:EEE<br>●質量(g):970<br>●JIS T 8101革製S種〈普通作業用〉E合格<br>●耐圧迫性荷重:10±0.1kN<br>●色:ブラック<br>●特許 第2140663号取得<br>●材質／仕上：○甲被:銀付牛革○先芯:ワイドACM樹脂○靴底:2層SXラバー+SXウレタン（SX3層底）<br><br>,【送料無料】シモン8538N-25.5 シモン 安全靴 マジック式 8538黒 25.5cm (8538N25.5)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】シモン8538N-25.5 シモン 安全靴 マジック式 8538黒 25.5cm (8538N25.5),【送料無料】シモン8538N-25.5 シモン 安全靴 マジック式 8538黒 25.5cm (8538N25.5)[rn]
