14-119901,http://tshop.r10s.jp/cosmecosme/cabinet/goq002/32857_1.jpg?fitin=700:700,656.0000,,美容・コスメ・香水 > ボディケア > ボディクリーム,ロクシタン　フルールシェリー　シルクハンドクリーム　30ｍｌ(3253581185575),　,"あなたは、指の先までプリンセス。
眠る前に、花舞台の朝にも。ミツロウやグレープシードのナチュラルな保湿成分が、咲きたてのみずみずしい肌へ。
<br><br>[スキンケア][保湿][ボディケア][ハンドケア][JAN: 3253581185575]<br><br>[海外化粧品][ロクシタン][フルールシェリー][JAN: 3253581185575]",ロクシタン　フルールシェリー　シルクハンドクリーム　30ｍｌ(3253581185575)：コスメコスメ,ロクシタン　フルールシェリー　シルクハンドクリーム　30ｍｌ(3253581185575),　。ロクシタン　フルールシェリー　シルクハンドクリーム　30ｍｌ(3253581185575)[rn]
14-119902,http://tshop.r10s.jp/cosmecosme/cabinet/goq008/42675_1.jpg?fitin=700:700,584.0000,,美容・コスメ・香水 > ボディケア > ボディクリーム,ザ・ボディショップ　ターゲットジェル　TT　2.5ｍｌ(5028197521110),　,"肌を清潔に保つと言われるティーツリーオイルを配合した、ジェルタイプの部分用美容液です。

キャップについたアプリケーターで、特に清潔に保ちたい、気になる部分に直接つけていただけます。

ハチミツとグリセリンがお肌のうるおいを保ち、ホワイトウィローエキスがコンディションを整えます。
<br><br>[スキンケア][美容液][JAN: 5028197521110]",ザ・ボディショップ　ターゲットジェル　TT　2.5ｍｌ(5028197521110)：コスメコスメ,ザ・ボディショップ　ターゲットジェル　TT　2.5ｍｌ(5028197521110),　。ザ・ボディショップ　ターゲットジェル　TT　2.5ｍｌ(5028197521110)[rn]
14-119903,http://tshop.r10s.jp/cosmecosme/cabinet/goq006/40658_1.jpg?fitin=700:700,8800.0000,,美容・コスメ・香水 > ボディケア > ボディクリーム,シャネル　ココ　マドモアゼル　オードゥトワレット　EDT　SP　100ｍｌ(3145891164602),　,"フレッシュ オリエンタルな香り。
花びらのように軽く、ジャスミンとバラが調和したフローラルのフレグランス<br><br>[海外化粧品][シャネル][JAN: 3145891164602]",シャネル　ココ　マドモアゼル　オードゥトワレット　EDT　SP　100ｍｌ(3145891164602)：コスメコスメ,シャネル　ココ　マドモアゼル　オードゥトワレット　EDT　SP　100ｍｌ(3145891164602),　。シャネル　ココ　マドモアゼル　オードゥトワレット　EDT　SP　100ｍｌ(3145891164602)[rn]
14-119904,http://tshop.r10s.jp/cosmecosme/cabinet/goq006/40220_1.jpg?fitin=700:700,2208.0000,,美容・コスメ・香水 > ボディケア > ボディクリーム,ロクシタン　チェリーリボン　ボディミルク　250ｍｌ(3253581321621),　,"しっとりと潤ってやさしい初恋ボディに！！<br>肌にかすかなきらめきが残るボディミルク。<br>やさしくとろけ、やわらかく、ふんわりはずむような肌に整えるボディミルク。
しっとりなめらかな桜の花びらのような肌へと導きます。
。 <br>　<br>【ご使用方法】<br>・入浴後など、清潔な肌に適量をやさしくマッサージしながらからだ全体にのばします。<br>　<br><br><font color=""#db0000"">☆その他のロクシタン( LOCCITANE ) 商品はこちら☆</font><br><br>      <br><br>[海外化粧品][ロクシタン][JAN: 3253581321621]",ロクシタン　チェリーリボン　ボディミルク　250ｍｌ(3253581321621)：コスメコスメ,ロクシタン　チェリーリボン　ボディミルク　250ｍｌ(3253581321621),　。ロクシタン　チェリーリボン　ボディミルク　250ｍｌ(3253581321621)[rn]
14-119905,http://tshop.r10s.jp/cosmecosme/cabinet/goq004/35915_1.jpg?fitin=700:700,1320.0000,,美容・コスメ・香水 > ボディケア > ボディクリーム,ザ・ボディショップ　マンゴー　ボディバター　200ｍｌ(5028197942045),　,"マンゴーシードオイル（エモリエント成分）とコミュニティ・フェアトレードで調達したココアバター（エモリエント成分）が配合されたリッチなボディバターです。体温で溶け、ソフトでしなやかな使用感です。お肌にほのかなマンゴーの香りを残します。なめらかでうるおいのあるお肌のために、マンゴーシードオイル、アーモンドオイルなどのリッチなオイルが配合されています。ひじ、ひざ、かかとなど、特に乾燥やカサつきが気になる肌をやわらかく仕上げます。

<br><br>[海外化粧品][ザ・ボディショップ][JAN: 5028197942045]<br><br>[特価コーナー][ボディケア][JAN: 5028197942045]",ザ・ボディショップ　マンゴー　ボディバター　200ｍｌ(5028197942045)：コスメコスメ,ザ・ボディショップ　マンゴー　ボディバター　200ｍｌ(5028197942045),　。ザ・ボディショップ　マンゴー　ボディバター　200ｍｌ(5028197942045)[rn]
14-119906,http://tshop.r10s.jp/cosmecosme/cabinet/goq001/32288_1.jpg?fitin=700:700,2960.0000,,美容・コスメ・香水 > ボディケア > ボディクリーム,トッカ　リッチ　ボディ　クリーム　ステラ　170ｇ(0725490007314),　,"＜ステラの香り＞オレンジが奏でるフレッシュでビターな爽やかさ漂う香り<br>

しっとりと香り立つボディに
触れる者を虜にするほどのなめらかな肌ざわりと香りが贅沢なボディクリームです。<br>なめらかにのびる柔らかな手触りで、しっとりと香り立つボディに仕上げます。<br>ココアバターとシアバター（ともに保湿成分）配合。

<br><br>[海外化粧品][その他海外化粧品][トッカ][ボディクリーム][JAN: 0725490007314]<br><br>[海外化粧品][その他海外化粧品][トッカ][ボディクリーム][JAN: 0725490007314]",トッカ　リッチ　ボディ　クリーム　ステラ　170ｇ(0725490007314)：コスメコスメ,トッカ　リッチ　ボディ　クリーム　ステラ　170ｇ(0725490007314),　。トッカ　リッチ　ボディ　クリーム　ステラ　170ｇ(0725490007314)[rn]
14-119907,http://tshop.r10s.jp/cosmecosme/cabinet/goq002/33724_1.jpg?fitin=700:700,21160.0000,,美容・コスメ・香水 > ボディケア > ボディクリーム,ゲラン　オーキデ　アンペリアル　クリーム　50ｍｌ(3346470603806),　,かつてないパワーを宿し、進化をとげた「新インペリアル オーキッド分子抽出エキス」を配合。肌の環境を健やかに整えながら、肌が本来持つ力を揺り起こしていきます。コクがあるのに軽やか、ベルベットのようになめらかなテクスチャー。使い続けると、肌はふっくら柔らか。  弾むようなハリが持続し、フェイスラインもシャープな印象に。<br><br>[海外化粧品][ゲラン][オーキデアンペリアル][JAN: 3346470603806]<br><br>[海外化粧品][ゲラン][スキンケア][クリーム][JAN: 3346470603806],ゲラン　オーキデ　アンペリアル　クリーム　50ｍｌ(3346470603806)：コスメコスメ,ゲラン　オーキデ　アンペリアル　クリーム　50ｍｌ(3346470603806),　。ゲラン　オーキデ　アンペリアル　クリーム　50ｍｌ(3346470603806)[rn]
14-119908,http://tshop.r10s.jp/cosmecosme/cabinet/goq001/32056_1.jpg?fitin=700:700,2640.0000,,美容・コスメ・香水 > ボディケア > ボディクリーム,アロマセラピーアソシエイツ　リバイブ　フォーミング　ボディジェルＮ　200ｍｌ(0642498000829),　,"フレッシュな香りのグレープフルーツを中心とするブレンド。<br>循環機能を刺激して働きを目覚めさせ、活発にします。<br>お腹周り、ヒップや太ももなどの気になる部分を引き締めて、すらりとしたボディラインとなめらかな肌に導きます。<br>【ご使用方法】<br>


適量を手に取り、ヒップやふともも、お腹周りなど下半身を中心に、ボディの気になる場所へマッサージします。<br>


<br><br>[ボディケア][JAN: 0642498000829]<br><br>[ボディケア][JAN: 0642498000829]",アロマセラピーアソシエイツ　リバイブ　フォーミング　ボディジェルＮ　200ｍｌ(0642498000829)：コスメコスメ,アロマセラピーアソシエイツ　リバイブ　フォーミング　ボディジェルＮ　200ｍｌ(0642498000829),　。アロマセラピーアソシエイツ　リバイブ　フォーミング　ボディジェルＮ　200ｍｌ(0642498000829)[rn]
14-119909,http://tshop.r10s.jp/cosmecosme/cabinet/goq007/41459_1.jpg?fitin=700:700,5040.0000,,美容・コスメ・香水 > ボディケア > ボディクリーム,ジャンパトゥ　ジョイ　ボディクリーム　200ｍｌ(5050456021147),　,"人気の香水「ジョイ」からボディクリーム登場。

フレグランス同様、グラース産ジャスミンとローズ・ドゥ・メが贅沢に使われた芳醇なフローラルブーケの香り。
アルゲエキス、アロエリーフエキス、シアバターが配合され肌をしっとりと保湿します。<br><br>[海外化粧品][ジャンパトウ][JAN: 5050456021147]",ジャンパトゥ　ジョイ　ボディクリーム　200ｍｌ(5050456021147)：コスメコスメ,ジャンパトゥ　ジョイ　ボディクリーム　200ｍｌ(5050456021147),　。ジャンパトゥ　ジョイ　ボディクリーム　200ｍｌ(5050456021147)[rn]
14-119910,http://tshop.r10s.jp/cosmecosme/cabinet/goq007/41552_1.jpg?fitin=700:700,5160.0000,,美容・コスメ・香水 > ボディケア > ボディクリーム,【アウトレット：箱不良】ジャンパトゥ　ジョイ　EDT　50ｍｌ(9990456020683),　,"【アウトレット：箱不良】1930年以来香水の女王と呼ばれ香水史上最高の永遠の香り。
香り豊かなブルガリアンローズ、ジャスミン、イランイランなど厳選された天然香料をふんだんに使い花々の特性を生かしています。<br><br>[海外化粧品][ジャンパトウ][JAN: 9990456020683]",【アウトレット：箱不良】ジャンパトゥ　ジョイ　EDT　50ｍｌ(9990456020683)：コスメコスメ,【アウトレット：箱不良】ジャンパトゥ　ジョイ　EDT　50ｍｌ(9990456020683),　。【アウトレット：箱不良】ジャンパトゥ　ジョイ　EDT　50ｍｌ(9990456020683)[rn]
14-119911,http://tshop.r10s.jp/cosmecosme/cabinet/goq007/41487_1.jpg?fitin=700:700,5184.0000,,美容・コスメ・香水 > ボディケア > ボディクリーム,ジャンパトゥ　ジョイ　EDT　50ｍｌ　(イギリス製)(0737052930794),　,"1930年以来香水の女王と呼ばれ香水史上最高の永遠の香り。
香り豊かなブルガリアンローズ、ジャスミン、イランイランなど厳選された天然香料をふんだんに使い花々の特性を生かしています。<br><br>[海外化粧品][ジャンパトウ][JAN: 0737052930794]",ジャンパトゥ　ジョイ　EDT　50ｍｌ　(イギリス製)(0737052930794)：コスメコスメ,ジャンパトゥ　ジョイ　EDT　50ｍｌ　(イギリス製)(0737052930794),　。ジャンパトゥ　ジョイ　EDT　50ｍｌ　(イギリス製)(0737052930794)[rn]
