14-29001,,668.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##∀■〒太幸【U-28-DGR】(7640552) ショッピングバスケット　Ｕ２８　ダークグリーン　２８Ｌ 受注単位1,,"<br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font>
<br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料がかかります。詳しくはお問い合わせください。

</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●オール樹脂製で軽量かつ大変丈夫です。<br><br>●ショッピングセンター。<br><br>●容量(L)：28<br>●色：ダークグリーン<br>●有効内寸(mm)間口×奥行×高さ：420×290×240<br>●外形寸法(mm)間口×奥行×高さ：480×340×255<br><br>●完成品<br>●ネーム入れ可能<br><br>●ポリプロピレン（PP）<br>",『カード対応OK！』##&forall;■〒太幸【U-28-DGR】(7640552) ショッピングバスケット　Ｕ２８　ダークグリーン　２８Ｌ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##&forall;■〒太幸【U-28-DGR】(7640552) ショッピングバスケット　Ｕ２８　ダークグリーン　２８Ｌ 受注単位1,物流保管用品\コンテナ・パレット\メッシュコンテナ。『カード対応OK！』##&forall;■〒太幸【U-28-DGR】(7640552) ショッピングバスケット　Ｕ２８　ダークグリーン　２８Ｌ 受注単位1[rn]
14-29002,,668.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##∀■〒太幸【U-31-LG】(7640609) ショッピングバスケット　Ｕ３１　ライトグレー　３１Ｌ 受注単位1,,"<br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font>
<br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料がかかります。詳しくはお問い合わせください。

</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●オール樹脂製で軽量かつ大変丈夫です。<br><br>●ショッピングセンター。<br><br>●容量(L)：31<br>●色：ライトグレー<br>●有効内寸(mm)間口×奥行×高さ：450×290×250<br>●外形寸法(mm)間口×奥行×高さ：520×340×270<br><br>●完成品<br>●ネーム入れ可能<br><br>●ポリプロピレン（PP）<br>",『カード対応OK！』##&forall;■〒太幸【U-31-LG】(7640609) ショッピングバスケット　Ｕ３１　ライトグレー　３１Ｌ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##&forall;■〒太幸【U-31-LG】(7640609) ショッピングバスケット　Ｕ３１　ライトグレー　３１Ｌ 受注単位1,物流保管用品\コンテナ・パレット\メッシュコンテナ。『カード対応OK！』##&forall;■〒太幸【U-31-LG】(7640609) ショッピングバスケット　Ｕ３１　ライトグレー　３１Ｌ 受注単位1[rn]
14-29003,,4488.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒岐阜プラスチック工業（株）/リス【NO-800 B】(4460821)プラスケットＮｏ．８００本体 ７９Ｌ ブルー 金具なし 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●様々な分野で活用できるオールマイティーなメッシュコンテナです。<br>●農業、水産業、食品加工業など水を使う場面に最適です。<br>●容量(L):79<br>●色:ブルー<br>●外形寸法(mm)間口×奥行×高さ:724×474×339<br>●有効内寸(mm)間口×奥行×高さ:600×360×312<br>●容量([[リットル]]):79<br>●出荷単位(個):5<br>●質量(kg):2.7<br>●キャスター取付可(別売):１．５インチ自在車×４<br>●ポリプロピレン(PP)<br>",『カード対応OK！』■〒岐阜プラスチック工業（株）/リス【NO-800 B】(4460821)プラスケットＮｏ．８００本体 ７９Ｌ ブルー 金具なし 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒岐阜プラスチック工業（株）/リス【NO-800 B】(4460821)プラスケットＮｏ．８００本体 ７９Ｌ ブルー 金具なし 受注単位1,物流保管用品\コンテナ・パレット\メッシュコンテナ。『カード対応OK！』■〒岐阜プラスチック工業（株）/リス【NO-800 B】(4460821)プラスケットＮｏ．８００本体 ７９Ｌ ブルー 金具なし 受注単位1[rn]
14-29004,,3021.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒積水テクノ成型/積水【BK-40 B】(4983335) ＢＫ型コンテナ（バスケット型）　ＢＫ－４０　青 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ネスティングタイプです。<br>●通気・通水性の良いバスケットタイプです｡<br>●空箱時の収納にも場所をとりません｡<br><br><br>●容量(L)：40<br>●色：ブルー<br>●外形寸法(mm)間口×奥行×高さ：650×440×200<br>●有効内寸(mm)間口×奥行×高さ：570×360<br>●質量(kg)：1.74<br><br>●許容重量：20kg×-段<br>●梱包単位：5(メーカー直送の場合､梱包単位以下は小口運賃別途)<br>●カード差別売<br>●印刷対応可能(別途お見積もり)<br><br>●ポリプロピレン（PP）<br>",『カード対応OK！』■〒積水テクノ成型/積水【BK-40 B】(4983335) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;４０　青 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒積水テクノ成型/積水【BK-40 B】(4983335) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;４０　青 受注単位1,物流保管用品\コンテナ・パレット\メッシュコンテナ。『カード対応OK！』■〒積水テクノ成型/積水【BK-40 B】(4983335) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;４０　青 受注単位1[rn]
14-29005,,3521.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒積水テクノ成型/積水【BK-54-2 B】(4983351) ＢＫ型コンテナ（バスケット型）　ＢＫ－５４－２　青 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ネスティングタイプです。<br>●通気・通水性の良いバスケットタイプです｡<br>●空箱時の収納にも場所をとりません｡<br><br><br>●容量(L)：54<br>●色：ブルー<br>●外形寸法(mm)間口×奥行×高さ：605×438×298<br>●有効内寸(mm)間口×奥行×高さ：503×348<br>●質量(kg)：2.19<br><br>●許容重量：30kg×-段<br>●梱包単位：5(メーカー直送の場合､梱包単位以下は小口運賃別途)<br>●カード差別売<br>●印刷対応可能(別途お見積もり)<br><br>●ポリプロピレン（PP）<br>",『カード対応OK！』■〒積水テクノ成型/積水【BK-54-2 B】(4983351) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;５４&minus;２　青 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒積水テクノ成型/積水【BK-54-2 B】(4983351) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;５４&minus;２　青 受注単位1,物流保管用品\コンテナ・パレット\メッシュコンテナ。『カード対応OK！』■〒積水テクノ成型/積水【BK-54-2 B】(4983351) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;５４&minus;２　青 受注単位1[rn]
14-29006,,628.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒（株）リングスター/リングスター【SB-370-BR】(4873831)スーパーバスケットＳＢ－３７０ブラウン 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●強固なハンドルで重い物も収納可能です。<br>●内側リブ設計で強度抜群のプロ仕様バスケットです。<br>●積重ねができます。<br>●大型工具、道具が楽々収納可能。<br>●徳用ビス箱の収納に。<br>●色:ブラウン<br>●外寸(mm)間口×奥行×高さ:370×320×245<br>●質量（kg）：0.85<br>●容量(L):18<br>●強固な大型ハンドル<br>●サイド取手付<br>●高耐衝撃性コーポリマー（PP）<br>",『カード対応OK！』■〒（株）リングスター/リングスター【SB-370-BR】(4873831)スーパーバスケットＳＢ&minus;３７０ブラウン 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒（株）リングスター/リングスター【SB-370-BR】(4873831)スーパーバスケットＳＢ&minus;３７０ブラウン 受注単位1,物流保管用品\コンテナ・パレット\メッシュコンテナ。『カード対応OK！』■〒（株）リングスター/リングスター【SB-370-BR】(4873831)スーパーバスケットＳＢ&minus;３７０ブラウン 受注単位1[rn]
14-29007,http://tshop.r10s.jp/clover9608/cabinet/pb5-1/t010004419575.jpg?fitin=700:700,280.8000,,花・ガーデン・DIY > DIY・工具 > その他,###『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＶＮ型コンテナ　１．８Ｌ　半透明【VN-2N-TM】(3526071) 受注単位1,,"<br><font size=""4"" color=""""><b>※こちらの商品は規定外の為、10～40個の場合\1620の別途送料がかかります。<br>それ以上の個数をご希望の際は当店までお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br><font size=""4""><p>納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></p><br><br><br>●工具・各種部品集中管理に役立ちます。<br>●コンテナを積み重ねて使用することもできます。<br>●ずらして積み重ねることもできます。<br>●収納物を入れたまま積み重ねることができます。<br>●透明のコンテナは内容物をひと目で判断し、目で見る管理ができます。<br>●パネルハンガーラック対応小型部品容器。",###『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＶＮ型コンテナ　１．８Ｌ　半透明【VN-2N-TM】(3526071) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得###『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＶＮ型コンテナ　１．８Ｌ　半透明【VN-2N-TM】(3526071) 受注単位1,(3526071)。###『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＶＮ型コンテナ　１．８Ｌ　半透明【VN-2N-TM】(3526071) 受注単位1[rn]
14-29008,,4792.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒積水テクノ成型/積水【BK-80-2 B】(4983394) ＢＫ型コンテナ（バスケット型）　ＢＫ－８０－２　青 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ネスティングタイプです。<br>●通気・通水性の良いバスケットタイプです｡<br>●空箱時の収納にも場所をとりません｡<br><br><br>●容量(L)：80<br>●色：ブルー<br>●外形寸法(mm)間口×奥行×高さ：686×486×341<br>●有効内寸(mm)間口×奥行×高さ：576×396<br>●質量(kg)：2.9<br><br>●許容重量：40kg×-段<br>●梱包単位：5(メーカー直送の場合､梱包単位以下は小口運賃別途)<br>●カード差別売<br>●印刷対応可能(別途お見積もり)<br><br>●ポリプロピレン（PP）<br>",『カード対応OK！』■〒積水テクノ成型/積水【BK-80-2 B】(4983394) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;８０&minus;２　青 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒積水テクノ成型/積水【BK-80-2 B】(4983394) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;８０&minus;２　青 受注単位1,物流保管用品\コンテナ・パレット\メッシュコンテナ。『カード対応OK！』■〒積水テクノ成型/積水【BK-80-2 B】(4983394) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;８０&minus;２　青 受注単位1[rn]
14-29009,,5825.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒積水テクノ成型/積水【BK-120 B】(4983319) ＢＫ型コンテナ（バスケット型）　ＢＫ－１２０　青 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ネスティングタイプです。<br>●通気・通水性の良いバスケットタイプです｡<br>●空箱時の収納にも場所をとりません｡<br><br><br>●容量(L)：120<br>●色：ブルー<br>●外形寸法(mm)間口×奥行×高さ：808×556×370<br>●有効内寸(mm)間口×奥行×高さ：690×446<br>●質量(kg)：3.44<br><br>●許容重量：50kg×-段<br>●梱包単位：3(メーカー直送の場合､梱包単位以下は小口運賃別途)<br>●カード差別売<br>●印刷対応可能(別途お見積もり)<br><br>●ポリプロピレン（PP）<br>",『カード対応OK！』■〒積水テクノ成型/積水【BK-120 B】(4983319) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;１２０　青 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒積水テクノ成型/積水【BK-120 B】(4983319) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;１２０　青 受注単位1,物流保管用品\コンテナ・パレット\メッシュコンテナ。『カード対応OK！』■〒積水テクノ成型/積水【BK-120 B】(4983319) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;１２０　青 受注単位1[rn]
14-29010,,7152.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒積水テクノ成型/積水【BK-120H B】(4983327) ＢＫ型コンテナ（バスケット型）　ＢＫ－１２０Ｈ（ハンドル付）　青 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ネスティング､スタッキング両方できます。（ハンドルを利用してスタッキングとネスティングを使い分けできます）<br>●通気・通水性の良いバスケットタイプです｡<br>●空箱時の収納にも場所をとりません｡<br><br><br>●容量(L)：120<br>●色：ブルー<br>●外形寸法(mm)間口×奥行×高さ：808×556×370<br>●有効内寸(mm)間口×奥行×高さ：690×446×306<br>●質量(kg)：5.54<br><br>●許容重量：50kg×3段<br>●梱包単位：3(メーカー直送の場合､梱包単位以下は小口運賃別途)<br>●カード差別売<br>●印刷対応可能(別途お見積もり)<br><br>●ポリプロピレン（PP）<br>",『カード対応OK！』■〒積水テクノ成型/積水【BK-120H B】(4983327) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;１２０Ｈ（ハンドル付）　青 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒積水テクノ成型/積水【BK-120H B】(4983327) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;１２０Ｈ（ハンドル付）　青 受注単位1,物流保管用品\コンテナ・パレット\メッシュコンテナ。『カード対応OK！』■〒積水テクノ成型/積水【BK-120H B】(4983327) ＢＫ型コンテナ（バスケット型）　ＢＫ&minus;１２０Ｈ（ハンドル付）　青 受注単位1[rn]
14-29011,http://tshop.r10s.jp/clover9608/cabinet/pb1/t010002606027.jpg?fitin=700:700,472.0000,,花・ガーデン・DIY > DIY・工具 > その他,###『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＶＮ型コンテナ　３．８Ｌ　イエロー【VN-3N-Y】(3526313) 受注単位1,,"<br><font size=""4"" color=""""><b>※こちらの商品は規定外の為、10～20個の場合\1620の別途送料がかかります。<br>それ以上の個数をご希望の際は当店までお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br><font size=""4""><p>納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></p><br><br><br>●工具・各種部品集中管理に役立ちます。<br>●コンテナを積み重ねて使用することもできます。<br>●ずらして積み重ねることもできます。<br>●収納物を入れたまま積み重ねることができます。<br>●透明のコンテナは内容物をひと目で判断し、目で見る管理ができます。<br>●パネルハンガーラック対応小型部品容器。",###『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＶＮ型コンテナ　３．８Ｌ　イエロー【VN-3N-Y】(3526313) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得###『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＶＮ型コンテナ　３．８Ｌ　イエロー【VN-3N-Y】(3526313) 受注単位1,(3526313)。###『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＶＮ型コンテナ　３．８Ｌ　イエロー【VN-3N-Y】(3526313) 受注単位1[rn]
