14-101801,http://tshop.r10s.jp/auc-my-mama/cabinet/03123306/img60057056.gif?fitin=700:700,104.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > レザークラフト材料 > その他,飾りカシメ10個 《 カシメ かしめ 》,ハート／イカリ／クラウン王冠／花,"<p><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03123306/img60057055.gif"" width=""100%""><br></p><p><font color=""#666666""><br>アンティークゴールドの飾りカシメです♪</font><font color=""#666666""><br>4種類のデザインがございます。いずれのデザインも10個セット販売です。<br> カシメを打つための台や打ち具はこちらからどうぞ<br><br> <br><br></font><font><br></font></p><table border=""1"" width=""100%""><tr><td align=""center""> <font color=""#666666"">&nbsp;material </font></td><td align=""center""><font color=""#666666"">&nbsp; 合金 </font></td></tr><tr><td align=""center""><font color=""#666666"">&nbsp;</font><font color=""#666666"">サイズ</font></td><td align=""center""><font color=""#666666"">♂のサイズ 直径 約７ｍｍ<br> 足の長さ 約５ｍｍ<br><br>♀サイズ 1cm前後 <br> 画像をご参照ください。<br></font></td></tr></table><p><font><br><font color=""#666666"">↓作品見本<br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03123306/img60049315.gif"" width=""100%""></font><br><font color=""#666666""><br></font><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03123306/img60057090.gif"" width=""100%""><br></font><font color=""#666666""><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03123306/img60057087.gif"" width=""100%""><br><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03123306/img60057089.gif"" width=""100%""><br><br>レザーを使った手作りはもちろん、<br>布小物の手作りにも<br>ワンランク上の作品づくりに貢献できちゃう素材です。<br></font><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03123306/img60057088.gif"" width=""100%""><br><font><br></font></p><p>革製品はこちらからどうぞ</p><p><font color=""#330000""><br></font><b><font color=""#330000"">チャームやチェーンなどアクセサリー作り素材はこちらからどうぞ♪<br><br>ゆうパケット可能<br></font></b></p><br><br><!--アクセパーツ注意書--><font color=""#ff0000"">【アクセパーツ類の汗や皮脂汚れによる変色は完全に避けることはできません。<br>ご使用後は必ず汗や汚れをつけたまま保管せぬようご注意ください】</font><!--/アクセパーツ注意書-->",飾りカシメ10個 《 カシメ かしめ 》：手作り工房　ＭＹ　ｍａｍａ,レジンペーパーナプキンがま口 口金レースボタンタグuvレジン持ち手 革 バッグ丸カンレジン パーツがま口 ポーチスパンコール ワッペンプラスナップ ハンディプレスマスクゴムピンバイスハンドメイド手芸用品エムワイママ手芸　通販MYmama飾りカシメ10個 《 カシメ かしめ 》,ハート／イカリ／クラウン王冠／花。飾りカシメ10個 《 カシメ かしめ 》[rn]
14-101802,http://tshop.r10s.jp/auc-my-mama/cabinet/04219762/imgrc0064513159.gif?fitin=700:700,360.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > レザークラフト材料 > その他,ホック打 大・中 バネホック 打ち具 クラフト社 《 カシメ かしめ カシメ 打ち具 工具 》,ホック打 大・中 バネホック 打ち具 カシメ かしめ カシメ 工具,"<p><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/04219762/imgrc0064513158.gif"" width=""100%""><br><br><br><br><font>クラフト社のバネホック打ち具<br>大・中サイズ<br>バネホックの取り付けに使用します。<br></font><font><br><br></font><br></p><table border=""1"" width=""100%""><tr><td align=""center"" height=""21"" bgcolor=""#e3e3e3""><font>製造元</font></td><td align=""left"" height=""21"" width=""227""><font>クラフト社<br>日本製</font></td></tr><tr><td align=""center"" bgcolor=""#e3e3e3""><font>素材&nbsp;</font></td><td align=""left""><font>&nbsp;鉄<br></font></td></tr><tr><td align=""center"" width=""78"" height=""21"" bgcolor=""#e3e3e3""><font>サイズ</font></td><td align=""left"" height=""21"" width=""227""><font>下記画像をご参照ください。</font></td></tr><tr><td align=""center"" bgcolor=""#e3e3e3"">&nbsp;<font>ご注意</font></td><td align=""left""><font>打ち具には茶色いキズのような線が入っておりますが、製造時につく避けられない現象となります。返品・交換の対象とはなりませんことをご了承下さい。</font></td></tr><tr><td align=""center"" bgcolor=""#e3e3e3""><font>ゆうパケット&nbsp;</font></td><td align=""left"" width=""227""><font color=""#ff0080""><b>OK</b></font></td></tr></table><p><br><br><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/04219762/imgrc0064513160.gif"" width=""100%""><br><br><br><br><br><br><b><font color=""#666666"">おすすめの飾りバネホックはこちらから♪<br></font></b><br><br><br><br><br><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03627072/img62317175.gif"" width=""100%""><br><br><br><br><br><font>その他のレザークラフト道具や商品はこちらからどうぞ</font><br><b><font color=""#330000""><br></font></b></p>",ホック打 大・中 バネホック 打ち具 クラフト社 《 カシメ かしめ カシメ 打ち具 工具 》：手作り工房　ＭＹ　ｍａｍａ,レジンペーパーナプキンがま口 口金レースボタンタグuvレジン持ち手 革 バッグ丸カンレジン パーツがま口 ポーチスパンコール ワッペンプラスナップ ハンディプレスマスクゴムピンバイスハンドメイド手芸用品エムワイママ手芸　通販MYmamaホック打 大・中 バネホック 打ち具 クラフト社 《 カシメ かしめ カシメ 打ち具 工具 》,ホック打 大・中 バネホック 打ち具 カシメ かしめ カシメ 工具。ホック打 大・中 バネホック 打ち具 クラフト社 《 カシメ かしめ カシメ 打ち具 工具 》[rn]
14-101803,http://tshop.r10s.jp/auc-my-mama/cabinet/03123306/img59889255.gif?fitin=700:700,144.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > レザークラフト材料 > その他,足の短い【カシメ30個】アンティークゴールド金古美 ５/７/９ミリの3サイズ 《 カシメ かしめ 》,足の短めカシメ,"<p><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03123306/img59889252.gif"" width=""100%""><br><br><font color=""#666666"">当店、現行品よりも足の短いものを…という</font><br><font color=""#666666"">お客様のお声から、<br>短めの足のカシメ、登場です。</font><br><font><font color=""#666666""><font size=""2""><br>カシメを打つための台や打ち具はこちらからどうぞ<br><br><br><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03123306/img59889212.gif"" width=""100%""></font><br><br></font></font></p><table border=""1"" width=""100%""><tr><td width=57 align=middle><font color=#666666 size=-1>カラー</font></td><td align=middle><font color=#666666 size=-1>アンティークゴールド<br></font></td></tr><tr><td width=57 align=middle><font color=#666666 size=-1>サイズ</font></td><td align=middle><font color=#666666 size=-1>533-5 直径5ミリ<br>533-7 直径7ミリ<br>533-9 直径9ミリ<br><br>足の長さ<br>3サイズ共通 5ミリ <br><br></font></td></tr><tr><td align=""middle""><font color=""#666666"">&nbsp;数量</font></td><td align=middle><font color=""#666666"">1パック ♂♀30組入り</font><font color=""#666666"">&nbsp;</font></td></tr><tr><td width=57 align=middle><font color=#666666 size=-1>ゆうパケット</font></td><td align=middle><font color=""#666666"">同商品のみなら<br>20ｐまで</font><font color=""#666666"">可</font></td></tr></table><p><br><font color=""#666666"">※30個入りで表記しておりますが<br>細かい商品のため、不良品が混ざる可能性があり、<br>数個余分に入れてございます。</font><font><br><br>レザーを使った手作りはもちろん、布小物の手作りにも<br>ワンランク上の作品づくりに貢献できちゃう素材です。<br><br></font>たくさんお使いになる方は業務用販売もございます。<br><br>いままでのカシメはこちらからどうぞ<br><br><br></p><p>革製品はこちらからどうぞ</p><p><font color=""#330000""><br></font><b><font color=""#330000"">チャームやチェーンなどアクセサリー作り素材はこちらからどうぞ♪<br><br>ゆうパケット可能<br></font></b></p><!--アクセパーツ注意書--><font color=""#ff0000"">【アクセパーツ類の汗や皮脂汚れによる変色は完全に避けることはできません。<br>ご使用後は必ず汗や汚れをつけたまま保管せぬようご注意ください】</font><!--/アクセパーツ注意書-->",足の短い【カシメ30個】アンティークゴールド金古美 ５/７/９ミリの3サイズ 《 カシメ かしめ 》：手作り工房　ＭＹ　ｍａｍａ,レジンペーパーナプキンがま口 口金レースボタンタグuvレジン持ち手 革 バッグ丸カンレジン パーツがま口 ポーチスパンコール ワッペンプラスナップ ハンディプレスマスクゴムピンバイスハンドメイド手芸用品エムワイママ手芸　通販MYmama足の短い【カシメ30個】アンティークゴールド金古美 ５/７/９ミリの3サイズ 《 カシメ かしめ 》,足の短めカシメ。足の短い【カシメ30個】アンティークゴールド金古美 ５/７/９ミリの3サイズ 《 カシメ かしめ 》[rn]
14-101804,http://tshop.r10s.jp/auc-my-mama/cabinet/03350154/img61449372.gif?fitin=700:700,900.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > レザークラフト材料 > その他,クラフト社 オールマイティプレート 《 バネホック カシメ かしめ 》,工具セット パンチ ポンチ 道具,"<img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03350154/img61449370.gif""width=""300""><br>  <br><font>カシメやホックドットボタンの取り付けに、一つあると便利な道具です。<br>  各金具のサイズに応じた凹みが設けられ、確実な取り付けが可能な打ち台です。<br>  </font><font><br>  </font>  <table border=""1"" width=""265"" height=""83"">          <tr>        <td align=""center"" height=""21"" bgcolor=""#e3e3e3""><font>製造元</font></td>      <td align=""left"" height=""21"" width=""227""><font>クラフト社<br>        日本製</font></td>    </tr>      <tr>        <td align=""center"" bgcolor=""#e3e3e3""><font>素材&nbsp;</font></td>        <td align=""left""><font>&nbsp;鉄<br>        かなりの重みがございますのでおもりとしてご利用される方もいらっしゃいます。</font></td>      </tr>      <tr>        <td align=""center"" width=""78"" height=""21"" bgcolor=""#e3e3e3""><font>サイズ</font></td>      <td align=""left"" height=""21"" width=""227""><font>下記画像をご参照ください。</font></td>    </tr>      <tr>        <td align=""center"" bgcolor=""#e3e3e3""><font>ゆうパケット&nbsp;</font></td>      <td align=""left"" width=""227""><b><font color=""#ff0080"">OK</font></b></td>    </tr>    </table>  <br>  <br>  <img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/04031702/img63250449.gif""width=""300""><br>  <br>  <br>  <img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03350154/img61449371.gif""width=""300""><br>  <br>  <br>  <font>カシメ打ちなどその他のレザークラフト商品はこちらからどうぞ</font><br>  <font color=""#666666""><br>  お手軽サイズ</font><font color=""#666666"">の打ち台</font><b><font color=""#666666"">はこちらから</font><font color=""#330000""><br>  <br>  <br>  ゆうパケット可能</font></b>",クラフト社 オールマイティプレート 《 バネホック カシメ かしめ 》：手作り工房　ＭＹ　ｍａｍａ,レジンペーパーナプキンがま口 口金レースボタンタグuvレジン持ち手 革 バッグ丸カンレジン パーツがま口 ポーチスパンコール ワッペンプラスナップ ハンディプレスマスクゴムピンバイスハンドメイド手芸用品エムワイママ手芸　通販MYmamaクラフト社 オールマイティプレート 《 バネホック カシメ かしめ 》,工具セット パンチ ポンチ 道具。クラフト社 オールマイティプレート 《 バネホック カシメ かしめ 》[rn]
14-101805,http://tshop.r10s.jp/auc-my-mama/cabinet/img56876866.jpg?fitin=700:700,560.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > レザークラフト材料 > その他,スタンプ ステイズオン 《 東京アンティーク/ レザースタンプ インクパッド インク はんこ 》,レザークラフト　皮革に適したインク,"<center><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img56876860.gif""><font color=""#000000""><br><br>スタンプには欠かせないインク。これは油性インクですのでレザーに適したインクです。<br>布には不向きです。<br><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img56876866.jpg""><br><br><br><br></font><table border=""1"" width=""100%""> <tr> <td bgcolor=""#d8d8af"">&nbsp;サイズ</td> <td bgcolor=""#ffffff"" width=""406""><font>本体サイズ：99×68×19ｍｍ</font></td> </tr> <tr> <td bgcolor=""#d8d8af"">&nbsp;ブランド</td> <td bgcolor=""#ffffff"" width=""406"">&nbsp;ツキネコ</td> </tr> <tr> <td bgcolor=""#d8d8af"">&nbsp;素　材</td> <td bgcolor=""#ffffff"" width=""406""><font>エコ木材　ゴム面：天然ゴム</font></td> </tr> <tr> <td bgcolor=""#d8d8af"">ご注意&nbsp;</td> <td bgcolor=""#ffffff"" width=""406""><font>● 用途：プラスチック、メタル、アルミ、シュリンクプラスチック、ゴム、皮革、ラミネート紙、コート紙、普通紙、ガラス、陶器、テラコッタ、トランスパレンシー（透明シート） <br> ● 乾燥時間：3秒(吸収面)～5分(非吸収面) <br> ● エンボス加工：速乾性のためエンボスパウダーがつかないのでエンボス加工できません <br> ● 和紙、ヴェラム紙、布、非塗装の木材では多少にじみます。基本的にしみこむ素材には不向きです <br> ● スタンプする際に滑りやすいので注意してください。もし失敗しても非吸収面の場合はステイズオンクリーナーで落せます <br> ● 使用後のラバースタンプは必ずステイズオンクリーナーでインクを落してください。アルコールも使えますがラバースタンプを傷めることがあります <br> &nbsp;</font><font color=""#cc0000""><font>ステイズオンでは不透明に仕上がりませんのでご注意ください。<br> 例えば地が濃色の素材にスタンプをした際には地色に負けてインクの色が見えにくくなります</font> </font></td> </tr> </table><font color=""#009966""><font color=""#330000""><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/01597550/img57347121.jpg""><br><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img56876890.gif""><br><br>クリーナーがあると便利です。<br>その他のスタンプおよびインク・クリーナーははこちらをクリック<br><br>☆ゆうパケット6点まで可能☆</font></font></center><br><br>",スタンプ ステイズオン 《 東京アンティーク/ レザースタンプ インクパッド インク はんこ 》：手作り工房　ＭＹ　ｍａｍａ,レジンペーパーナプキンがま口 口金レースボタンタグuvレジン持ち手 革 バッグ丸カンレジン パーツがま口 ポーチスパンコール ワッペンプラスナップ ハンディプレスマスクゴムピンバイスハンドメイド手芸用品エムワイママ手芸　通販MYmamaスタンプ ステイズオン 《 東京アンティーク/ レザースタンプ インクパッド インク はんこ 》,レザークラフト　皮革に適したインク。スタンプ ステイズオン 《 東京アンティーク/ レザースタンプ インクパッド インク はんこ 》[rn]
14-101806,http://tshop.r10s.jp/auc-my-mama/cabinet/03350154/img61427461.gif?fitin=700:700,5686.4000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > レザークラフト材料 > その他,クラフト社 レザークラフト 工具 ライトセット 宅配便送料無料《 レザークラフト 工具 セット 初心者 キット 》,レザークラフト 工具 ライトセット セット 初心者　キット,"<p><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03350154/img61427457.gif"" width=""100%""><br><br><br><font>レザークラフトの手縫い入門セットです。<br>こちらはライトセットです。<br><br>このセットは手縫い革キットシリーズを制作するための基本道具セットです。手縫い工程を解説するガイドブックが付属し、好きなアイテムを選んで手軽に革キット制作を楽しむことができます。<br>＊革キットシリーズには金具の打ち具などが別途必要となるものもあります。<br><br><br>フルセットやその他のレザークラフト商品はこちらからどうぞ</font><br><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03350154/img61427456.gif"" width=""100%""><br><br></p><table border=""1"" width=""100%""><tr><td align=""center"" height=""21"" bgcolor=""#e3e3e3"">セット内容</td><td align=""left"" height=""21"">・２本ヒシ目打（２ミリ幅）<br>・４本ヒシ目打（２ミリ幅）<br>・丸切り<br>・ステッチンググリーバー<br>・へりおとし（No１）<br>・サンドスティック１本<br>・ヘラ付へりみがき<br>・トコフィニッシュ（８０ｍｌ）<br>・ジラコヘラ（２０ミリ）<br>・サイビノール100番（80ｍｌ）<br>・木槌（並）<br>・ゴム板（極小）<br>・フェルト（１５×２５ｃｍ）<br>・手縫い針（丸針・細）５本<br>・エスコード中（ナチュラル）<br>・手縫いロウビキ糸（細）25ｍ　白<br>・ガイドブック</td></tr><tr><td align=""center"" width=""78"" height=""21"" bgcolor=""#e3e3e3"">箱サイズ</td><td width=""315"" align=""center"" height=""21"">縦約30　横約20　高さ7センチ</td></tr><tr><td align=""center"" bgcolor=""#e3e3e3"">ゆうパケット&nbsp;</td><td align=""center"">不可<br>・宅配送料無料です。</td></tr></table><p><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03350154/img61422130.gif"" width=""100%""><br><br><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/03350154/img61427407.gif"" width=""100%""><br><br><br><font>フルセットやその他のレザークラフト商品はこちらからどうぞ</font><br><br></p><p><b><font color=""#330000""><br><br></font></b></p>",クラフト社 レザークラフト 工具 ライトセット 宅配便送料無料《 レザークラフト 工具 セット 初心者 キット 》：手作り工房　ＭＹ　ｍａｍａ,レジンペーパーナプキンがま口 口金レースボタンタグuvレジン持ち手 革 バッグ丸カンレジン パーツがま口 ポーチスパンコール ワッペンプラスナップ ハンディプレスマスクゴムピンバイスハンドメイド手芸用品エムワイママ手芸　通販MYmamaクラフト社 レザークラフト 工具 ライトセット 宅配便送料無料《 レザークラフト 工具 セット 初心者 キット 》,レザークラフト 工具 ライトセット セット 初心者　キット。クラフト社 レザークラフト 工具 ライトセット 宅配便送料無料《 レザークラフト 工具 セット 初心者 キット 》[rn]
14-101807,http://tshop.r10s.jp/auc-my-mama/cabinet/img56876864.jpg?fitin=700:700,684.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > レザークラフト材料 > その他,【東京アンティーク/スタンプ】 エアメイル【ゆうパケット可】,,"<center><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img56876860.gif""><font color=""#000000""><br><br>生地はもちろん、レザーや、平織りや麻テープなどに・・・<br>デザインが素敵な東京アンティークのスタンプはハンドメイドの世界を広め<br>ワンランク上のハンドメイドも楽しめます。<br><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img56876864.jpg""><br><br><br></font><table border=""1"" width=""100%""> <tr> <td bgcolor=""#d8d8af"">&nbsp;サイズ</td> <td bgcolor=""#ffffff"">80×35×23mm</td> </tr> <tr> <td bgcolor=""#d8d8af"">&nbsp;素　材</td> <td bgcolor=""#ffffff"">&nbsp;台木：エコ木材　ゴム面：天然ゴム</td> </tr> <tr> <td bgcolor=""#d8d8af"">&nbsp;ご注意</td> <td bgcolor=""#ffffff"">&nbsp;<font color=""#cc0000"">※インクは付いておりません。<br>※撮影の演出で小物を使用しておりますが、<br>商品には含まれませんのでご了承下さい。</font></td> </tr> </table><font color=""#009966""><font color=""#330000""><br>その他のスタンプおよびインク・クリーナーははこちらをクリック<br><br> </font></font></center><br><br>",【東京アンティーク/スタンプ】 エアメイル【ゆうパケット可】：手作り工房　ＭＹ　ｍａｍａ,レジンペーパーナプキンがま口 口金レースボタンタグuvレジン持ち手 革 バッグ丸カンレジン パーツがま口 ポーチスパンコール ワッペンプラスナップ ハンディプレスマスクゴムピンバイスハンドメイド手芸用品エムワイママ手芸　通販MYmama【東京アンティーク/スタンプ】 エアメイル【ゆうパケット可】,【東京アンティーク/スタンプ】 エアメイル【ゆうパケット可】[rn]
14-101808,http://tshop.r10s.jp/auc-my-mama/cabinet/img56876862.jpg?fitin=700:700,760.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > レザークラフト材料 > その他,東京アンティーク スタンプ 少女とミシン《フレンチ ヨーロピアン はんこ 手作り フリマ タグ》,,"<center><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img56876860.gif""><font color=""#000000""><br><br>生地はもちろん、レザーや、平織りや麻テープなどに・・・<br>デザインが素敵な東京アンティークのスタンプはハンドメイドの世界を広め<br>ワンランク上のハンドメイドも楽しめます。<br><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img56876862.jpg""><br><br><br></font><table border=""1"" width=""100%""> <tr> <td bgcolor=""#d8d8af"">&nbsp;サイズ</td> <td bgcolor=""#ffffff"">&nbsp;30×70mm</td> </tr> <tr> <td bgcolor=""#d8d8af"">&nbsp;素　材</td> <td bgcolor=""#ffffff"">&nbsp;成分：台木：エコ木材　ゴム面：天然ゴム</td> </tr> <tr> <td bgcolor=""#d8d8af"">&nbsp;ご注意</td> <td bgcolor=""#ffffff"">&nbsp;<font color=""#cc0000"">※インクは付いておりません。<br>※撮影の演出で小物を使用しておりますが、<br>商品には含まれませんのでご了承下さい。</font></td> </tr> </table><font color=""#009966""><font color=""#330000""><br>その他のスタンプおよびインク・クリーナーははこちらをクリック<br><br> </font></font></center>",東京アンティーク スタンプ 少女とミシン《フレンチ ヨーロピアン はんこ 手作り フリマ タグ》：手作り工房　ＭＹ　ｍａｍａ,レジンペーパーナプキンがま口 口金レースボタンタグuvレジン持ち手 革 バッグ丸カンレジン パーツがま口 ポーチスパンコール ワッペンプラスナップ ハンディプレスマスクゴムピンバイスハンドメイド手芸用品エムワイママ手芸　通販MYmama東京アンティーク スタンプ 少女とミシン《フレンチ ヨーロピアン はんこ 手作り フリマ タグ》,東京アンティーク スタンプ 少女とミシン《フレンチ ヨーロピアン はんこ 手作り フリマ タグ》[rn]
14-101809,http://tshop.r10s.jp/auc-my-mama/cabinet/img58066383.jpg?fitin=700:700,1280.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > レザークラフト材料 > その他,東京アンティーク スタンプ BOX入り エレガントな♪ アルファベット スタンプセット【ゆうパケット不可】,,"<p><br></p><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img56876860.gif"" width=""100%""><font color=""#000000""><br><font color=""#666666"">乙女なアルファベットとデザインスタンプが盛りだくさんに詰まった、<br>お得なBOXスタンプです。<br><br>ゴム面にはクッション剤がついていて、裏はすぐに貼れる便利なシールタイプ。<br>お好みの形にカットしたり、木の角に合わせて貼ったりと、<br>あなた好みのスタンプに仕上がる画期的なスタンプセットです。<br></font><br>生地はもちろん、レザーや、平織りや麻テープなどに・・・<br>デザインが素敵な東京アンティークのスタンプはハンドメイドの世界を広め<br>ワンランク上のハンドメイドも楽しめます。<br><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img58066383.jpg"" width=""100%""><br></font><font color=""#000000""><br></font><table border=""1"" width=""100%""> <tr> <td bgcolor=""#d8d8af""><font>&nbsp;サイズ</font></td> <td bgcolor=""#ffffff"" width=""354""><font>下記画像をご参考に</font></td> </tr> <tr> <td bgcolor=""#d8d8af""><font>&nbsp;素 材</font></td> <td bgcolor=""#ffffff"" width=""354""><font>エコ木材 ゴム面：天然ゴム</font></td> </tr> <tr> <td bgcolor=""#d8d8af""><font>&nbsp;ご注意</font></td> <td bgcolor=""#ffffff"" width=""354""><font>&nbsp;</font><font color=""#cc0000"">※インクは付いておりません。<br>※撮影の演出で小物を使用しておりますが、<br>商品には含まれませんのでご了承下さい。</font></td> </tr> <tr> <td bgcolor=""#d8d8af"">&nbsp;内容</td> <td bgcolor=""#ffffff""><font color=""#666666"">もち手 20×20mm(A～Z) 40×40mm(レーススタンプ)<br>ゴム面 18×18mm(A～Z) 38×38mm(レーススタンプ)<br>セット数 スタンプ27ケ入り <br>製造 china/検品 JAPAN<br>収納に便利なPPケース付きです</font> </td> </tr> </table><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img58066382.jpg"" width=""100%""><font color=""#009966""><font color=""#330000""><br>その他のスタンプおよびインク・クリーナーははこちらをクリック<br><br>☆ゆうパケット不可☆</font></font>",東京アンティーク スタンプ BOX入り エレガントな♪ アルファベット スタンプセット【ゆうパケット不可】：手作り工房　ＭＹ　ｍａｍａ,レジンペーパーナプキンがま口 口金レースボタンタグuvレジン持ち手 革 バッグ丸カンレジン パーツがま口 ポーチスパンコール ワッペンプラスナップ ハンディプレスマスクゴムピンバイスハンドメイド手芸用品エムワイママ手芸　通販MYmama東京アンティーク スタンプ BOX入り エレガントな♪ アルファベット スタンプセット【ゆうパケット不可】,東京アンティーク スタンプ BOX入り エレガントな♪ アルファベット スタンプセット【ゆうパケット不可】[rn]
14-101810,http://tshop.r10s.jp/auc-my-mama/cabinet/img56876861.jpg?fitin=700:700,640.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > レザークラフト材料 > その他,東京アンティーク ハンドメイドプチローズ スタンプ,スタンプ 手作り バラ 薔薇 花,"<center><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img56876860.gif""><font color=""#000000""><br><br>生地はもちろん、レザーや、平織りや麻テープなどに・・・<br>デザインが素敵な東京アンティークのスタンプはハンドメイドの世界を広め<br>ワンランク上のハンドメイドも楽しめます。<br><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img56876861.jpg""><br><br><br></font><table border=""1"" width=""100%""> <tr> <td bgcolor=""#d8d8af"">&nbsp;サイズ</td> <td bgcolor=""#ffffff"">15×40×23mm</td> </tr> <tr> <td bgcolor=""#d8d8af"">&nbsp;素　材</td> <td bgcolor=""#ffffff"">&nbsp;台木：エコ木材　ゴム面：天然ゴム</td> </tr> <tr> <td bgcolor=""#d8d8af"">&nbsp;ご注意</td> <td bgcolor=""#ffffff"">&nbsp;<font color=""#cc0000"">※インクは付いておりません。<br>※撮影の演出で小物を使用しておりますが、<br>商品には含まれませんのでご了承下さい。</font></td> </tr> </table><font color=""#009966""><font color=""#330000""><br>その他のスタンプおよびインク・クリーナーははこちらをクリック<br><br>☆ゆうパケット可能☆</font></font></center><br><br>",東京アンティーク ハンドメイドプチローズ スタンプ：手作り工房　ＭＹ　ｍａｍａ,レジンペーパーナプキンがま口 口金レースボタンタグuvレジン持ち手 革 バッグ丸カンレジン パーツがま口 ポーチスパンコール ワッペンプラスナップ ハンディプレスマスクゴムピンバイスハンドメイド手芸用品エムワイママ手芸　通販MYmama東京アンティーク ハンドメイドプチローズ スタンプ,スタンプ 手作り バラ 薔薇 花 。東京アンティーク ハンドメイドプチローズ スタンプ[rn]
14-101811,http://tshop.r10s.jp/auc-my-mama/cabinet/img57400568.jpg?fitin=700:700,720.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > レザークラフト材料 > その他,東京アンティーク/スタンプ 手芸のリボン　《手作り カントリー フリマ ハンドメイド タグ》,,"<center><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img56876860.gif""><font color=""#000000""><br><br>生地はもちろん、レザーや、平織りや麻テープなどに・・・<br>デザインが素敵な東京アンティークのスタンプはハンドメイドの世界を広め<br>ワンランク上のハンドメイドも楽しめます。<br><br><img src=""http://image.rakuten.co.jp/auc-my-mama/cabinet/img57400568.jpg""><br><br><br></font><table border=""1"" width=""100%""> <tr> <td bgcolor=""#d8d8af"">&nbsp;サイズ</td> <td bgcolor=""#ffffff"">15×70×23mm</td> </tr> <tr> <td bgcolor=""#d8d8af"">&nbsp;素　材</td> <td bgcolor=""#ffffff"">&nbsp;台木：エコ木材　ゴム面：天然ゴム</td> </tr> <tr> <td bgcolor=""#d8d8af"">&nbsp;ご注意</td> <td bgcolor=""#ffffff"">&nbsp;<font color=""#cc0000"">※インクは付いておりません。<br>※撮影の演出で小物を使用しておりますが、<br>商品には含まれませんのでご了承下さい。</font></td> </tr> </table><font color=""#009966""><font color=""#330000""><br>その他のスタンプおよびインク・クリーナーははこちらをクリック<br><br> </font></font></center>",東京アンティーク/スタンプ 手芸のリボン　《手作り カントリー フリマ ハンドメイド タグ》：手作り工房　ＭＹ　ｍａｍａ,レジンペーパーナプキンがま口 口金レースボタンタグuvレジン持ち手 革 バッグ丸カンレジン パーツがま口 ポーチスパンコール ワッペンプラスナップ ハンディプレスマスクゴムピンバイスハンドメイド手芸用品エムワイママ手芸　通販MYmama東京アンティーク/スタンプ 手芸のリボン　《手作り カントリー フリマ ハンドメイド タグ》,東京アンティーク/スタンプ 手芸のリボン　《手作り カントリー フリマ ハンドメイド タグ》[rn]
