38-38473,http://tshop.r10s.jp/at-life/cabinet/p/4971902920184.jpg?fitin=700:700,136.8000,,医薬品・コンタクト・介護 > 衛生日用品 > 冷却パック > その他,オアシス やわらかクールチャージ ４００Ｇ 保冷剤 ( 4971902920184 ),,4971902920184<br>101-50225 凍らせても固くならない保冷剤です。 発熱・ねんざ・アイジング・寝苦しい夜に。 くり返しご使用いただけます<BR><BR><BR>広告文責：アットライフ株式会社<BR>TEL 079-280-2113<BR>※商品パッケージは変更の場合あり。<BR>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br>,オアシス やわらかクールチャージ ４００Ｇ 保冷剤 ( 4971902920184 )：姫路流通センター,日用品マスク洗剤ファーファ福袋オキシクリーン虫よけ送料無料ハイホーム緑の魔女業務用パックスナチュロンカイロティッシュメラノCCカイロベビーオアシス やわらかクールチャージ ４００Ｇ 保冷剤 ( 4971902920184 ),オアシス やわらかクールチャージ ４００Ｇ 保冷剤 ( 4971902920184 )[rn]
38-38474,http://tshop.r10s.jp/at-life/cabinet/h/4971902920023.jpg?fitin=700:700,86.4000,,医薬品・コンタクト・介護 > 衛生日用品 > 冷却パック > その他,オアシス クールチャージ ミニ　3個入 保冷剤 ( 4971902920023 ),,<p>切り離して使えるミニタイプの保冷剤<br><br>●「クールチャージ ミニ 3個入」は、切り離して使えるミニタイプの保冷剤です。<br><br>発熱・ねんざ・スポーツ・レジャー・食品の保冷にお使い下さい。<br><br>パッケージサイズ：１４５×１１０×３０ｍｍ<br><br>日本製<br><br>メーカーの都合により、パッケージ・仕様等は予告なく変更になる場合がございます。</p><BR><BR><BR>広告文責：アットライフ株式会社<BR>TEL 079-280-2113<BR>※商品パッケージは変更の場合あり。<BR>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br>,オアシス クールチャージ ミニ　3個入 保冷剤 ( 4971902920023 )：姫路流通センター,日用品マスク洗剤ファーファ福袋オキシクリーン虫よけ送料無料ハイホーム緑の魔女業務用パックスナチュロンカイロティッシュメラノCCカイロベビーオアシス クールチャージ ミニ　3個入 保冷剤 ( 4971902920023 ),オアシス クールチャージ ミニ　3個入 保冷剤 ( 4971902920023 )[rn]
38-38475,http://tshop.r10s.jp/at-life/cabinet/c/4971159013967.jpg?fitin=700:700,344.8000,,医薬品・コンタクト・介護 > 衛生日用品 > 冷却パック > その他,欠品 ユイ やわらかクールアイスまくら ( 内容量: 1000G ),,【商品説明】<br><br>原産国：日本<br>ブランド：奥田薬品<BR>商品サイズ：190×345×20<br>JANコード：4971159013967<BR>1cs：12<BR>商品カテゴリ： 衛生用品 ＞ 冷却用品（熱中症対策）　(130900)<BR><BR><BR><BR>広告文責：アットライフ株式会社<BR>TEL 079-280-2113<BR>※商品パッケージは変更の場合あり。<BR>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br>,欠品 ユイ やわらかクールアイスまくら ( 内容量: 1000G )：姫路流通センター,日用品マスク洗剤ファーファ福袋オキシクリーン虫よけ送料無料ハイホーム緑の魔女業務用パックスナチュロンカイロティッシュメラノCCカイロベビー欠品 ユイ やわらかクールアイスまくら ( 内容量: 1000G ),欠品 ユイ やわらかクールアイスまくら ( 内容量: 1000G )[rn]
38-38476,http://tshop.r10s.jp/at-life/cabinet/pp/imgrc0070303813.jpg?fitin=700:700,283.2000,,医薬品・コンタクト・介護 > 衛生日用品 > 冷却パック > その他,完売   白元　どこでもアイスノン シャツミスト ミントの香り 100ml ( 冷却スプレー衣類用 暑さ対策　夏 ) ( 4902407022974 ),衣類にスプレーするだけの冷却スプレー衣類用,"<p> <a href=""http://search.rakuten.co.jp/search/inshop-mall/アイスノン/-/sid.298616-st.A""> <img src=""http://image.rakuten.co.jp/at-life/cabinet/03455230/img60556837.gif"" style=""width: 585px; height: 784px""><br>⇒白元　アイスノン　ひんやり冷却スプレー、冷却マット、氷枕</a></p><img src=""http://image.rakuten.co.jp/at-life/cabinet/03466215/img62463696.gif"" border=""0"">　<img border=""0"" src=""http://image.rakuten.co.jp/at-life/cabinet/03466215/img62463695.gif"" width=""170"" height=""30""><br><br>どこでもアイスノン シャツミスト ミントの香り 100ml<br>ブランド：アイスノン<br>販売・製造元：白元<br><br>衣類にスプレーするだけの冷却スプレー衣類用です。<br>衣類をまるごと即効冷却。<br>夏のおでかけや通勤・通学前に使用すると、さわやかな冷涼感が得られます。<br>クール成分(メントール)配合。<br>さわやかなミントの香り。<br>消臭機能付き。<br>※外気温や使用環境により、冷涼感の感じ方は異なります。<br>冷涼感の感じ方は、個人差があります。<br> <br>用途衣類用冷感スプレー <br><br>使用方法<br>*使用できないもの*革・毛皮・人工皮革・和装品●絹・レーヨンなどの水に弱い繊維や、色落ち・シミの心配のあるもの、水洗い不可の表示があるもの、防水加工してあるもの、あらかじめ目立たないところで試してください。<br>●色の濃い衣類は、メントールの影響で白くなる場合があります。<br>*<br><br>使用方法<br>*●衣類から約10cm離して、表面が少し湿り気をおびる程度にスプレーしてください。<br>(1ヶ所に2-3スプレーが目安です。<br>)●使い始めは数回空押ししてください。<br>*こんなところに・・・襟元や背中、汗をかきやすい部分に。<br>*●1ヶ所に集中してスプレーしすぎないでください。<br>過度な刺激になるおそれがあります。<br>●衣類を着たままスプレーする際には、肌に直接かからないように注意してください。<br>●スプレー頭部を上にして使用してください。<br>逆さにスプレーしないでください。<br> <br><br>使用上の注意<br>●火気の近くで使用しないでください。<br>(火気は衣類が完全に乾いてから使用してください。<br>)●火気を使用している室内で大量に使用しないでください。<br>●車内で使用しないでください。<br>狭い空間で使用する時は、換気して使用してください。<br>●肌に直接使用しないでください。<br>●傷、はれもの、にきび、湿疹、かぶれなど肌に異常のある部分や、除毛直後の部位、粘膜付近に触れる箇所には使用しないでください。<br>●アルコール過敏症の方や皮膚の弱い方、乳幼児には使用しないでください。<br>●吸入しないように注意してください。<br>●汚れのあるものはあらかじめ取り除いてください。<br>輪ジミの原因になることがあります。<br>●床、テーブル、プラスチック(樹脂製品)についた場合、すぐに拭き取ってください。<br>変色する場合があります。<br>●本品は衣類用です。<br>用途以外に使用しないでください。<br>●使わない時は必ずキャップをしてください。<br> 保存方法●直射日光の当たる所や高温になる所には置かないでください。<br>●お子様の手の届かない所に保管してください。<br>●廃棄の方法中身を使い切ってから、地方自治体の区分に従って捨ててください。<br> <br>成分<br>主成分：エタノール、l-メントール 相談すること●目に入った時は、すぐに水で洗い流してください。<br>●皮膚についた時は、石けんと水で洗い流してください。<br>●万一、口に入った場合は、水で口の中をよくすすいでください。<br>※いずれの場合も、異常がある場合は、本品を持参し医師にご相談ください。<br><br> 原産国日本 <br><br>お問い合わせ先<br>株式会社白元お客様相談室：03-5681-7691受付時間 9：00-17：00(土、日、祝日を除く) 冷却スプレー衣類用とは冷却スプレーは、冷やしたい部分に直接シュッとふきかけるだけで、瞬間的に冷却することができるスプレータイプの冷却剤です。<br>衣類用の冷却スプレーは服の上からも使えるので、場所を選ばずに冷やしたい時にすぐにクールダウンが可能。<br>熱のこもった衣類も丸ごと冷却できるスプレーです。<br>冷却スプレー全部とは冷却スプレー(コールドスプレー)は、冷やしたい部分に直接シュッとふきかけるだけで、瞬間的に冷却することができるスプレータイプの冷却剤です。<br>スプレータイプなので、場所を選ばずにすぐに使えるのもメリット。<br>患部の冷却はもちろん、真夏の蒸れた体のクールダウンや、寝苦しい夜の快適な睡眠サポートと幅広く使えます。<br>衣類の上から使えるタイプ、寝具用など、用途にあわせた冷却スプレーもあります。<br><br>衛生医療／冷却用品(冷却用具)／冷却スプレー／冷却スプレー 衣類用<br>JANコード： 4902407022974<br><br>1cs：36<p></p><BR><BR><BR>広告文責：アットライフ株式会社<BR>TEL 079-280-2113<BR>※商品パッケージは変更の場合あり。<BR>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br>",完売   白元　どこでもアイスノン シャツミスト ミントの香り 100ml ( 冷却スプレー衣類用 暑さ対策　夏 ) ( 4902407022974 )：姫路流通センター,日用品マスク洗剤ファーファ福袋オキシクリーン虫よけ送料無料ハイホーム緑の魔女業務用パックスナチュロンカイロティッシュメラノCCカイロベビー完売   白元　どこでもアイスノン シャツミスト ミントの香り 100ml ( 冷却スプレー衣類用 暑さ対策　夏 ) ( 4902407022974 ),衣類にスプレーするだけの冷却スプレー衣類用。完売   白元　どこでもアイスノン シャツミスト ミントの香り 100ml ( 冷却スプレー衣類用 暑さ対策　夏 ) ( 4902407022974 )[rn]
38-38477,http://tshop.r10s.jp/at-life/cabinet/aa/4901548601352.jpg?fitin=700:700,575.2000,,医薬品・コンタクト・介護 > 衛生日用品 > 冷却パック > その他,【春夏限定】桐灰 熱中対策 シャツクール 冷感ストロング 大容量 280ml 本体（冷却用品 瞬間冷却スプレー）(4901548601352)※無くなり次第終了,シュッとスプレーするだけで衣類を冷感コート,"商品名：桐灰 熱中対策 シャツクール 冷感ストロング 大容量 280ml<br>内容量：280ml<br>ブランド：熱中対策<br>原産国：日本<br><br>シュッとスプレーするだけで衣類を冷感コート<br>衣類にシュッとスプレーするだけで衣類を冷感コートする。Ｌ－メントールが汗をかくたびひんやりとした冷感を与えます。通勤・通学前に使用すると満員電車、移動中も涼しく過ごせます。さわやかなクールミントの香りです。<br><br>JANコード:4901548601352<br>外出前にシュッシュッ！衣類にスプレーするだけ冷感成分(メントール)が、汗をかく度にひんやり持続！
●通勤・通学前に使用すると、満員電車や移動中も涼しく快適に過ごせます。
●爽やかなミントの香り

【注意事項】
　使用上の注意
・火気の近くで使用しない。(火気は衣類が完全に乾いてから使用する)
・火気を使用している室内で大量に使用しない。
・車内、その他密閉空間では使用しない。
・本品は衣類専用なので、肌に直接使用しない。
・衣類が汚れていたり、シミがついていると輪ジミになる可能性があるので、付着物を除去してから使用する。
・革、毛皮、人工皮革、和装品は避ける。
・絹・レーヨンなど水に弱い繊維や、色落ち・色移りの心配があるものは、あらかじめ目立たない部分にティッシュをあてた上から噴霧し確認する。また、噴霧した衣類の上に、色落ち・色移りしやすい衣類を重ね着しない。
・肌の弱い方はあらかじめ少量で試し、肌に異常がないことを確認し使用する。
・皮フに異常(傷口、やけど、日焼けによる熱傷など)がある部位にあたる箇所には使用しない。
・直接肌に触れる場所にスプレーする際は、回数を減らすなど調整する。
・肌に合わない場合は使用を中止する。
・皮フのうすい部分や粘膜に触れる衣類には使用しない。
・用途以外に使用しない。
・廃棄の際は、使い切ってから捨てる。
・逆さまで使用しない。
・目に入った場合は、こすらず、すぐに流水で充分に洗い流す。
・誤って口に入れた場合は、大量の水を飲むなど対処する。
・皮フについた場合は、石けんと水で充分に洗い流す。
・いずれの場合も異常のある場合は、本品を持参し医師に相談する。<br><br>商品番号：101-72690<br><br><br><br>姫路流通センター＞ 衛生日用品 <BR><BR><BR>広告文責：アットライフ株式会社<BR>TEL 079-280-2113<BR>※商品パッケージは変更の場合あり。<BR>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br>",【春夏限定】桐灰 熱中対策 シャツクール 冷感ストロング 大容量 280ml 本体（冷却用品 瞬間冷却スプレー）(4901548601352)※無くなり次第終了：姫路流通センター,日用品マスク洗剤ファーファ福袋オキシクリーン虫よけ送料無料ハイホーム緑の魔女業務用パックスナチュロンカイロティッシュメラノCCカイロベビー【春夏限定】桐灰 熱中対策 シャツクール 冷感ストロング 大容量 280ml 本体（冷却用品 瞬間冷却スプレー）(4901548601352)※無くなり次第終了,シュッとスプレーするだけで衣類を冷感コート。【春夏限定】桐灰 熱中対策 シャツクール 冷感ストロング 大容量 280ml 本体（冷却用品 瞬間冷却スプレー）(4901548601352)※無くなり次第終了[rn]
38-38478,http://tshop.r10s.jp/at-life/cabinet/f/4901548600966.jpg?fitin=700:700,291.2000,,医薬品・コンタクト・介護 > 衛生日用品 > 冷却パック > その他,完売   【桐灰化学】【熱中対策】熱中対策 ぬらしてひんやり首もとバンド ギンガム１個 ( 4901548600966 ),ぬれている間中、熱をとり続ける,【商品説明】<br>●４層構造（肌面２層：サラサラメッシュ＋凸凹コットン、中層：高吸水繊維、外面：高通気性メッシュ）●水にぬらしてくり返し使用可能●たっぷり水を含んで吸熱効果長持ち●引っ掛けてもすぐに外れる安全フック付き●子供から大人まで使えるサイズ●洗濯ができ、くり返し衛生的に使用可能<br>使用方法用途など：<BR>布部分を流水に１０秒以上当てるか、ためた水に５秒以上浸し、充分に水を含ませる。手に軽くしぼり余分な水分を取り除き、白い面を肌面にして首やおでこ等に巻いて紐をしぼって使用する。<br>使用上の注意：<BR>●幼児に使用の際は、保護者の監督のもと充分に注意する。●肌に合わない場合は使用を中止する。●性能劣化の原因となるので塩水・海水では使用しない。●カビの発生・色移り・ニオイの原因となる場合があるので、使用後は濡れたまま放置しない。●洗濯機で洗濯する場合は安全フックを外しネットに入れて洗う。●安全フックが変形するおそれがあるので、乾燥機は使用しない。●用途以外には使用しない。<br>保管保存方法：<BR>●小児の手の届かないところに保管する。●直射日光の当たる場所を避け、涼しい場所に保管する。<br>姫路流通センター＞日用雑貨品・他<br>問い合わせ先：<BR>桐灰化学株式会社　〒５３２－００３３　大阪市淀川区新高１丁目１０番５号　お客様相談室：０６－６３９２－０３３３　受付時間：９：００　～１７：００<br>原産国：中華人民共和国<br>商品サイズ：110×185×30<BR><br>JANコード：4901548600966<BR>1cs：36<BR><br>使用方法用途など：布部分を流水に１０秒以上当てるか、ためた水に５秒以上浸し、充分に水を含ませる。手に軽くしぼり余分な水分を取り除き、白い面を肌面にして首やおでこ等に巻いて紐をしぼって使用する。<br>使用上の注意：●幼児に使用の際は、保護者の監督のもと充分に注意する。●肌に合わない場合は使用を中止する。●性能劣化の原因となるので塩水・海水では使用しない。●カビの発生・色移り・ニオイの原因となる場合があるので、使用後は濡れたまま放置しない。●洗濯機で洗濯する場合は安全フックを外しネットに入れて洗う。●安全フックが変形するおそれがあるので、乾燥機は使用しない。●用途以外には使用しない。<br>保管保存方法：●小児の手の届かないところに保管する。●直射日光の当たる場所を避け、涼しい場所に保管する。<br>姫路流通センター＞日用雑貨品・他<br>問い合わせ先：桐灰化学株式会社　〒５３２－００３３　大阪市淀川区新高１丁目１０番５号　お客様相談室：０６－６３９２－０３３３　受付時間：９：００　～１７：００<br>原産国：中華人民共和国<BR><BR><BR>広告文責：アットライフ株式会社<BR>TEL 079-280-2113<BR>※商品パッケージは変更の場合あり。<BR>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br>,完売   【桐灰化学】【熱中対策】熱中対策 ぬらしてひんやり首もとバンド ギンガム１個 ( 4901548600966 )：姫路流通センター,日用品マスク洗剤ファーファ福袋オキシクリーン虫よけ送料無料ハイホーム緑の魔女業務用パックスナチュロンカイロティッシュメラノCCカイロベビー完売   【桐灰化学】【熱中対策】熱中対策 ぬらしてひんやり首もとバンド ギンガム１個 ( 4901548600966 ),ぬれている間中、熱をとり続ける。完売   【桐灰化学】【熱中対策】熱中対策 ぬらしてひんやり首もとバンド ギンガム１個 ( 4901548600966 )[rn]
38-38479,http://tshop.r10s.jp/kaigo/cabinet/k/4902407024367.jpg?fitin=700:700,637.6000,,医薬品・コンタクト・介護 > 衛生日用品 > 冷却パック > その他,【3500円（税込）以上で送料無料】白元アース アイスノン　シャツミスト　せっけんの香り　大容量 300ml (4902407024367),,"ランド：アイスノン<br>原産国：日本<br><br>衣類にスプレーするだけで爽やかな冷涼感<br>衣類にスプレーするだけで爽やかな冷涼感！たっぷり使える大容量タイプ。衣類についた汗のニオイを消臭・除菌。クール成分（メントール）配合。せっけんの香り。<br><br>JANコード:4902407024367<br><br><br>商品番号：101-50556<br><br><br><br>区分: 衛生日用品 <br><br><br>広告文責：アットライフ株式会社<br>TEL 079-280-2113<br>※商品パッケージは変更の場合あり。<br>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br><style type=""text/css"">
<!--

span.catch_copy,
span.item_name {
  line-height: 180%;
}

/* キャッチコピー上部にラベルがつく */
span.catch_copy:before {
    content: ""税込3,500円以上で送料無料""; /*ラベル内の文言*/
    width: 200px; /*ラベルのサイズ*/
    background-color: #555555; /*ラベルの色*/
    font-size: 14px;
    color: #fff;
    text-align: center;
    display: block;
    padding: 1px 4px;
    margin-bottom: 4px;
    border-radius: 2px;
    clear: both;
}

/* 商品名下に境界線が入る */
span.item_name {
    display: block;
    border-bottom: 2px dotted #ddd;
    padding-bottom: 8px;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>",【3500円（税込）以上で送料無料】白元アース アイスノン　シャツミスト　せっけんの香り　大容量 300ml (4902407024367)：ホームライフ,介護福祉ベビー日用品日焼け止め子供用おむつアテントアラウarauアレッポの石鹸カザンソープパックスナチュロン緑の魔女大人用おむつリフレ業務用おむつおむつオキシクリーンファーファウタマロ【3500円（税込）以上で送料無料】白元アース アイスノン　シャツミスト　せっけんの香り　大容量 300ml (4902407024367),【3500円（税込）以上で送料無料】白元アース アイスノン　シャツミスト　せっけんの香り　大容量 300ml (4902407024367)[rn]
38-38480,http://tshop.r10s.jp/kaigo/cabinet/k/4901548601345.jpg?fitin=700:700,414.4000,,医薬品・コンタクト・介護 > 衛生日用品 > 冷却パック > その他,【3500円（税込）以上で送料無料】桐灰 熱中対策 シャツクール 冷感ストロング 100ml (4901548601345),,"ランド：熱中対策<br>原産国：日本<br><br>シュッとスプレーするだけで衣類を冷感コート<br>衣類にシュッとスプレーするだけで衣類を冷感コートする。Ｌ－メントールが汗をかくたびひんやりとした冷感を与えます。通勤・通学前に使用すると満員電車、移動中も涼しく過ごせます。さわやかなクールミントの香りです。<br><br>JANコード:4901548601345<br><br><br>商品番号：101-72687<br><br><br><br>区分: 衛生日用品 <br><br><br>広告文責：アットライフ株式会社<br>TEL 079-280-2113<br>※商品パッケージは変更の場合あり。<br>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br><style type=""text/css"">
<!--

span.catch_copy,
span.item_name {
  line-height: 180%;
}

/* キャッチコピー上部にラベルがつく */
span.catch_copy:before {
    content: ""税込3,500円以上で送料無料""; /*ラベル内の文言*/
    width: 200px; /*ラベルのサイズ*/
    background-color: #555555; /*ラベルの色*/
    font-size: 14px;
    color: #fff;
    text-align: center;
    display: block;
    padding: 1px 4px;
    margin-bottom: 4px;
    border-radius: 2px;
    clear: both;
}

/* 商品名下に境界線が入る */
span.item_name {
    display: block;
    border-bottom: 2px dotted #ddd;
    padding-bottom: 8px;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>",【3500円（税込）以上で送料無料】桐灰 熱中対策 シャツクール 冷感ストロング 100ml (4901548601345)：ホームライフ,介護福祉ベビー日用品日焼け止め子供用おむつアテントアラウarauアレッポの石鹸カザンソープパックスナチュロン緑の魔女大人用おむつリフレ業務用おむつおむつオキシクリーンファーファウタマロ【3500円（税込）以上で送料無料】桐灰 熱中対策 シャツクール 冷感ストロング 100ml (4901548601345),【3500円（税込）以上で送料無料】桐灰 熱中対策 シャツクール 冷感ストロング 100ml (4901548601345)[rn]
38-38481,http://tshop.r10s.jp/kaigo/cabinet/k/4902407024381.jpg?fitin=700:700,516.8000,,医薬品・コンタクト・介護 > 衛生日用品 > 冷却パック > その他,【3500円（税込）以上で送料無料】白元アース アイスノン　首もとひんやりスカーフ (4902407024381),,"ランド：アイスノン<br>原産国：中華人民共和国<br><br>水にぬらして装着すると接触した部分がひんやりします<br>水にぬらして装着すると、接触した部分がひんやりします。結び目に通すだけで簡単に装着でき、見た目もすっきり。引っかかっても自然にはずれる安心設計です。<br><br>JANコード:4902407024381<br><br><br>商品番号：101-50554<br><br><br><br>区分: 衛生日用品 <br><br><br>広告文責：アットライフ株式会社<br>TEL 079-280-2113<br>※商品パッケージは変更の場合あり。<br>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br><style type=""text/css"">
<!--

span.catch_copy,
span.item_name {
  line-height: 180%;
}

/* キャッチコピー上部にラベルがつく */
span.catch_copy:before {
    content: ""税込3,500円以上で送料無料""; /*ラベル内の文言*/
    width: 200px; /*ラベルのサイズ*/
    background-color: #555555; /*ラベルの色*/
    font-size: 14px;
    color: #fff;
    text-align: center;
    display: block;
    padding: 1px 4px;
    margin-bottom: 4px;
    border-radius: 2px;
    clear: both;
}

/* 商品名下に境界線が入る */
span.item_name {
    display: block;
    border-bottom: 2px dotted #ddd;
    padding-bottom: 8px;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>",【3500円（税込）以上で送料無料】白元アース アイスノン　首もとひんやりスカーフ (4902407024381)：ホームライフ,介護福祉ベビー日用品日焼け止め子供用おむつアテントアラウarauアレッポの石鹸カザンソープパックスナチュロン緑の魔女大人用おむつリフレ業務用おむつおむつオキシクリーンファーファウタマロ【3500円（税込）以上で送料無料】白元アース アイスノン　首もとひんやりスカーフ (4902407024381),【3500円（税込）以上で送料無料】白元アース アイスノン　首もとひんやりスカーフ (4902407024381)[rn]
38-38482,http://tshop.r10s.jp/kaigo/cabinet/11/4971159013967.jpg?fitin=700:700,352.8000,,医薬品・コンタクト・介護 > 衛生日用品 > 冷却パック > その他,欠品 【3500円（税込）以上で送料無料】ユイ やわらかクールアイスまくら(内容量: 1000G),,"【商品説明】<br><br>原産国：日本<br>ブランド：奥田薬品<BR>商品サイズ：190×345×20<br>JANコード：4971159013967<BR>cs：12<BR>商品カテゴリ： 衛生用品 ＞ 冷却用品（熱中症対策）　(130900)<BR><br>広告文責：アットライフ株式会社<br>TEL 079-280-2113<br>※商品パッケージは変更の場合あり。<br>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br><style type=""text/css"">
<!--

span.catch_copy,
span.item_name {
  line-height: 180%;
}

/* キャッチコピー上部にラベルがつく */
span.catch_copy:before {
    content: ""税込3,500円以上で送料無料""; /*ラベル内の文言*/
    width: 200px; /*ラベルのサイズ*/
    background-color: #555555; /*ラベルの色*/
    font-size: 14px;
    color: #fff;
    text-align: center;
    display: block;
    padding: 1px 4px;
    margin-bottom: 4px;
    border-radius: 2px;
    clear: both;
}

/* 商品名下に境界線が入る */
span.item_name {
    display: block;
    border-bottom: 2px dotted #ddd;
    padding-bottom: 8px;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>",欠品 【3500円（税込）以上で送料無料】ユイ やわらかクールアイスまくら(内容量: 1000G)：ホームライフ,介護福祉ベビー日用品日焼け止め子供用おむつアテントアラウarauアレッポの石鹸カザンソープパックスナチュロン緑の魔女大人用おむつリフレ業務用おむつおむつオキシクリーンファーファウタマロ欠品 【3500円（税込）以上で送料無料】ユイ やわらかクールアイスまくら(内容量: 1000G),欠品 【3500円（税込）以上で送料無料】ユイ やわらかクールアイスまくら(内容量: 1000G)[rn]
38-38483,http://tshop.r10s.jp/kaigo/cabinet/aa/4902522641425.jpg?fitin=700:700,579.2000,,医薬品・コンタクト・介護 > 衛生日用品 > 冷却パック > その他,【3500円（税込）以上で送料無料】ピップ アイスマックス 冷却スプレー 300ml (4902522641425),,"商品名：ピップ アイスマックス 冷却スプレー 300ml<br>内容量：300ml<br>ブランド：ピップ<br>原産国：日本<br><br>アクシデント直後の応急アイシング、キャップレスだからすばやく目的部位にスプレーでき、ノズルがはずれる心配がなくハードユーザーにも耐える。<br><br>JANコード:4902522641425<br><br><br>商品番号：101-95324<br><br><br><br>区分: 衛生日用品 <br><br><br>広告文責：アットライフ株式会社<br>TEL 079-280-2113<br>※商品パッケージは変更の場合あり。<br>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br><style type=""text/css"">
<!--

span.catch_copy,
span.item_name {
  line-height: 180%;
}

/* キャッチコピー上部にラベルがつく */
span.catch_copy:before {
    content: ""税込3,500円以上で送料無料""; /*ラベル内の文言*/
    width: 200px; /*ラベルのサイズ*/
    background-color: #555555; /*ラベルの色*/
    font-size: 14px;
    color: #fff;
    text-align: center;
    display: block;
    padding: 1px 4px;
    margin-bottom: 4px;
    border-radius: 2px;
    clear: both;
}

/* 商品名下に境界線が入る */
span.item_name {
    display: block;
    border-bottom: 2px dotted #ddd;
    padding-bottom: 8px;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>",【3500円（税込）以上で送料無料】ピップ アイスマックス 冷却スプレー 300ml (4902522641425)：ホームライフ,介護福祉ベビー日用品日焼け止め子供用おむつアテントアラウarauアレッポの石鹸カザンソープパックスナチュロン緑の魔女大人用おむつリフレ業務用おむつおむつオキシクリーンファーファウタマロ【3500円（税込）以上で送料無料】ピップ アイスマックス 冷却スプレー 300ml (4902522641425),【3500円（税込）以上で送料無料】ピップ アイスマックス 冷却スプレー 300ml (4902522641425)[rn]
