39-11411,http://tshop.r10s.jp/interiortool/cabinet/clean/tera-ds2320400.jpg?fitin=700:700,8501.6000,,花・ガーデン・DIY > 住宅建材・設備 > その他,テラモト　BMダストカー（フレーム）大　W664×D646×H915mm　DS-232-040-0,ゴミ集積・運搬カート,"●折りたたみ式。<br>
●製品特性上、サイズに多少誤差が生じる場合があります。<br>
●BMダストカー袋Ｅ、BMダストカーエコ袋、BMダストカー替袋抗菌防臭がセットできます。<br>
●北海道、沖縄県、離島への発送の際は自動で出る送料より高くなる場合があるため、あらかじめお問い合わせください。<br>
●即納、返品、交換、キャンセルはできません。<br>
●送料は1080円になります。<br>
●2台で直送で本州、四国、九州への発送なら送料が無料になります。特長<br>　3サイズのフレームと8色の回収袋、オプションポケットを組み合わせれば、幅広い用途に使用することができます。<br><br>材質：Φ25.4スチールパイプにクロームメッキ<br>キャスター直径：75mm<br>バンパーなし<br>重量：約7.4kg<br><br>●BMダストカー袋Ｅは検索部分に「tera-ds232330」、BMダストカーエコ袋は「tera-ds232730」、BMダストカー替袋（抗菌防臭）「tera-ds2331303」を入れて検索していただけましたら袋が出てまいります。",テラモト　BMダストカー（フレーム）大　W664&times;D646&times;H915mm　DS-232-040-0：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊テラモト　BMダストカー（フレーム）大　W664&times;D646&times;H915mm　DS-232-040-0,ゴミ集積・運搬カート。テラモト　BMダストカー（フレーム）大　W664&times;D646&times;H915mm　DS-232-040-0[rn]
39-11412,http://tshop.r10s.jp/interiortool/cabinet/clean/tera-ds2320410.jpg?fitin=700:700,10679.2000,,花・ガーデン・DIY > 住宅建材・設備 > その他,テラモト　BMダストカー（フレーム）大　W664×D646×H942mm　DS-232-041-0,ゴミ集積・運搬カート,"●折りたたみ式。<br>
●受注生産のため納期がかかります。<br>
●製品特性上、サイズに多少誤差が生じる場合があります。<br>
●BMダストカー袋Ｅ、BMダストカーエコ袋、BMダストカー替袋抗菌防臭がセットできます。<br>
●北海道、沖縄県、離島への発送の際は自動で出る送料より高くなる場合があるため、あらかじめお問い合わせください。<br>
●即納、返品、交換、キャンセルはできません。<br>
●送料は1080円になります。<br>
●2台で直送で本州、四国、九州への発送なら送料が無料になります。特長<br>　3サイズのフレームと8色の回収袋、オプションポケットを組み合わせれば、幅広い用途に使用することができます。<br><br>材質：Φ25.4スチールパイプにクロームメッキ<br>キャスター直径：100mm<br>バンパーなし<br>重量：約8.3kg<br><br>●BMダストカー袋Ｅは検索部分に「tera-ds232330」、BMダストカーエコ袋は「tera-ds232730」、BMダストカー替袋（抗菌防臭）「tera-ds2331303」を入れて検索していただけましたら袋が出てまいります。",テラモト　BMダストカー（フレーム）大　W664&times;D646&times;H942mm　DS-232-041-0：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊テラモト　BMダストカー（フレーム）大　W664&times;D646&times;H942mm　DS-232-041-0,ゴミ集積・運搬カート。テラモト　BMダストカー（フレーム）大　W664&times;D646&times;H942mm　DS-232-041-0[rn]
39-11413,http://tshop.r10s.jp/interiortool/cabinet/clean/tera-ds2320600.jpg?fitin=700:700,10886.4000,,花・ガーデン・DIY > 住宅建材・設備 > その他,テラモト　BMダストカー（フレーム）大　W738×D720×H915mm　DS-232-060-0,ゴミ集積・運搬カート,"●折りたたみ式。<br>
●受注生産のため納期がかかります。<br>
●製品特性上、サイズに多少誤差が生じる場合があります。<br>
●BMダストカー袋Ｅ、BMダストカーエコ袋、BMダストカー替袋抗菌防臭がセットできます。<br>
●北海道、沖縄県、離島への発送の際は自動で出る送料より高くなる場合があるため、あらかじめお問い合わせください。<br>
●即納、返品、交換、キャンセルはできません。<br>
●送料は1080円になります。<br>
●2台で直送で本州、四国、九州への発送なら送料が無料になります。特長<br>　3サイズのフレームと8色の回収袋、オプションポケットを組み合わせれば、幅広い用途に使用することができます。<br><br>材質：Φ25.4スチールパイプにクロームメッキ<br>キャスター直径：75mm<br>バンパー付き<br>重量：約8.2kg<br><br>●BMダストカー袋Ｅは検索部分に「tera-ds232330」、BMダストカーエコ袋は「tera-ds232730」、BMダストカー替袋（抗菌防臭）「tera-ds2331303」を入れて検索していただけましたら袋が出てまいります。",テラモト　BMダストカー（フレーム）大　W738&times;D720&times;H915mm　DS-232-060-0：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊テラモト　BMダストカー（フレーム）大　W738&times;D720&times;H915mm　DS-232-060-0,ゴミ集積・運搬カート。テラモト　BMダストカー（フレーム）大　W738&times;D720&times;H915mm　DS-232-060-0[rn]
39-11414,http://tshop.r10s.jp/interiortool/cabinet/clean/tera-ds227140.jpg?fitin=700:700,39104.8000,,花・ガーデン・DIY > 住宅建材・設備 > その他,テラモト　エアロカートＺ　緑・赤・青・黄・白　DS-227-140　幅495×奥行き882×高さ962ｍｍ,スタイリッシュでコンパクトなメンテナンスカート,"●お客様組み立て商品<br>
●こちらの商品は代引きでの発送ができません。<br>
●沖縄県、離島への配送は送料がかかる場合がありますのであらかじめお問い合わせください。<br>
●即納、返品、交換、キャンセルはできません。女性作業者の方でもスムーズに取り回しが可能なコンパクトカート。　デザイン性を持たせたフォルムがスタイリッシュな清掃を可能にします。<br><br>材質：スチールパイプにクロームメッキ・ナイロン・ＰＥＴ・ポリプロピレン<br>サイズ：本体約幅495Ｘ奥行き882Ｘ高さ962ｍｍ、樹脂製ボックス小：W361×D268×H132(内部深さ124)mm、樹脂製ボックス大：W338×D502×H194(内部深さ183)mm<br>キャスター直径：100ｍｍ<br>重量：約15kg<br>樹脂ボックス容量：小約8．8L・大約24L<br>・お客様組立品<br>・樹脂製ボックス小、大　各1個付<br>・サイドカバー付",テラモト　エアロカートＺ　緑・赤・青・黄・白　DS-227-140　幅495&times;奥行き882&times;高さ962ｍｍ：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊テラモト　エアロカートＺ　緑・赤・青・黄・白　DS-227-140　幅495&times;奥行き882&times;高さ962ｍｍ,スタイリッシュでコンパクトなメンテナンスカート。テラモト　エアロカートＺ　緑・赤・青・黄・白　DS-227-140　幅495&times;奥行き882&times;高さ962ｍｍ[rn]
39-11415,http://tshop.r10s.jp/interiortool/cabinet/clean/tera-ds2250413.jpg?fitin=700:700,9953.6000,,花・ガーデン・DIY > 住宅建材・設備 > その他,テラモト　ダストカーSD（本体・袋セット）大　236L　DS-225-041-3,集積・運搬カート,"●折りたたみ式。<br>
●製品特性上、サイズに多少誤差が生じる場合があります。<br>
●BMダストカー袋Ｅ、BMダストカーエコ袋がセットできます。<br>
●北海道、沖縄県、離島への発送の際は自動で出る送料より高くなる場合があるため、あらかじめお問い合わせください。<br>
●即納、返品、交換、キャンセルはできません。<br>
●送料は1080円になります。<br>
●2台で直送で本州、四国、九州への発送なら送料が無料になります。特長<br>　大量のゴミの回収、運搬に対応できるお手頃なカートです。<br><br>材質：フレーム　スチールパイプに有色クロメートメッキ／袋　ナイロン<br>本体サイズ：約W660×D640×H940mm<br>袋サイズ：約W590×D590×H680mm<br>キャスター直径：100mm<br><br>●検索部分に「tera-ds232330」「tera-ds232730」を入れて検索していただけましたら袋が出てまいります。",テラモト　ダストカーSD（本体・袋セット）大　236L　DS-225-041-3：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊テラモト　ダストカーSD（本体・袋セット）大　236L　DS-225-041-3,集積・運搬カート。テラモト　ダストカーSD（本体・袋セット）大　236L　DS-225-041-3[rn]
39-11416,http://tshop.r10s.jp/interiortool/cabinet/clean/tera-ds2320610.jpg?fitin=700:700,13064.0000,,花・ガーデン・DIY > 住宅建材・設備 > その他,テラモト　BMダストカー（フレーム）大　W738×D720×H942mm　DS-232-061-0,ゴミ集積・運搬カート,"●折りたたみ式。<br>
●受注生産のため納期がかかります。<br>
●製品特性上、サイズに多少誤差が生じる場合があります。<br>
●BMダストカー袋Ｅ、BMダストカーエコ袋、BMダストカー替袋抗菌防臭がセットできます。<br>
●北海道、沖縄県、離島への発送の際は自動で出る送料より高くなる場合があるため、あらかじめお問い合わせください。<br>
●即納、返品、交換、キャンセルはできません。<br>
●送料は1080円になります。<br>
●2台で直送で本州、四国、九州への発送なら送料が無料になります。特長<br>　3サイズのフレームと8色の回収袋、オプションポケットを組み合わせれば、幅広い用途に使用することができます。<br><br>材質：Φ25.4スチールパイプにクロームメッキ<br>キャスター直径：100mm<br>バンパー付き<br>重量：約9.1kg<br><br>●BMダストカー袋Ｅは検索部分に「tera-ds232330」、BMダストカーエコ袋は「tera-ds232730」、BMダストカー替袋（抗菌防臭）「tera-ds2331303」を入れて検索していただけましたら袋が出てまいります。",テラモト　BMダストカー（フレーム）大　W738&times;D720&times;H942mm　DS-232-061-0：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊テラモト　BMダストカー（フレーム）大　W738&times;D720&times;H942mm　DS-232-061-0,ゴミ集積・運搬カート。テラモト　BMダストカー（フレーム）大　W738&times;D720&times;H942mm　DS-232-061-0[rn]
39-11417,http://tshop.r10s.jp/interiortool/cabinet/clean/tera-ds226460.jpg?fitin=700:700,4899.2000,,花・ガーデン・DIY > 住宅建材・設備 > その他,テラモト　スタンディングカート用（袋E）　大　ファスナーなし　W570×D520×H750mm　DS-226-460,スタンディングカート用,"●送料は1080円になります。<br>
●13.000円以上で送料無料対象品です。沖縄県、北海道は除きます。<br>
●沖縄県、離島への発送の際は自動で出る送料より高くなる場合があるため、あらかじめお問い合わせください。<br>
●即納、返品、交換、キャンセルはできません。<br>
●受注生産カラーご希望の際はお問い合わせください。特長<br>　スタンディングカートに合わせてご使用ください。<br><br>材質：ナイロン<br>重量：約560g<br>容量：約222Ｌ<br><br>●スタンディングカートフレームは検索部分に「tera-ds2263500」「tera-ds2260500」を入れて検索していただけましたら出てまいります。",テラモト　スタンディングカート用（袋E）　大　ファスナーなし　W570&times;D520&times;H750mm　DS-226-460：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊テラモト　スタンディングカート用（袋E）　大　ファスナーなし　W570&times;D520&times;H750mm　DS-226-460,スタンディングカート用。テラモト　スタンディングカート用（袋E）　大　ファスナーなし　W570&times;D520&times;H750mm　DS-226-460[rn]
39-11418,http://tshop.r10s.jp/interiortool/cabinet/clean/tera-ds232301.jpg?fitin=700:700,2825.6000,,花・ガーデン・DIY > 住宅建材・設備 > その他,テラモト　BMダストカー(袋E)　ミニ　70L　W355×D350×H600mm　DS-232-301,BMダストカー用,"●送料は1080円になります。<br>
●13.000円以上で送料無料対象品です。沖縄県、北海道は除きます。<br>
●沖縄県、離島への発送の際は自動で出る送料より高くなる場合があるため、あらかじめお問い合わせください。<br>
●即納、返品、交換、キャンセルはできません。特長<br>　分別回収に便利な8色展開<br><br>材質：ナイロン<br>質量：約326g<br><br>●検索部分に「tera-ds2320200」を入れて検索していただけましたらカートが出てまいります。",テラモト　BMダストカー(袋E)　ミニ　70L　W355&times;D350&times;H600mm　DS-232-301：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊テラモト　BMダストカー(袋E)　ミニ　70L　W355&times;D350&times;H600mm　DS-232-301,BMダストカー用。テラモト　BMダストカー(袋E)　ミニ　70L　W355&times;D350&times;H600mm　DS-232-301[rn]
39-11419,http://tshop.r10s.jp/kaigo/cabinet/d/4549077482785.jpg?fitin=700:700,565.6000,,花・ガーデン・DIY > 住宅建材・設備 > その他,ＷＨＡ２５２３ＧＫＰ　ザ・タップＸ ３コ口 ２ｍ グリーン (4549077482785),一時的な水しぶき・ホコリの侵入をガード,"商品名：ＷＨＡ２５２３ＧＫＰ　ザ・タップＸ ３コ口 ２ｍ グリーン<br>内容量：1個<br>ブランド：Ｐａｎａｓｏｎｉｃ<br>原産国：タイ<br><br>一時的な水しぶき・ホコリの侵入をガード<br>（安全設計扉・パッキン付コンセント）（３コ口）（スナップキャップ・２ｍコード付）（グリーン）<br><br>JANコード:4549077482785<br><br><br>商品番号：101-60331<br><br><br><br>区分: 住宅建材・設備・製品 <br><br><br>広告文責：アットライフ株式会社<br>TEL 079-280-2113<br>※商品パッケージは変更の場合あり。<br>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br><style type=""text/css"">
<!--

span.catch_copy,
span.item_name {
  line-height: 180%;
}

/* キャッチコピー上部にラベルがつく */
span.catch_copy:before {
    content: ""税込3,500円以上で送料無料""; /*ラベル内の文言*/
    width: 200px; /*ラベルのサイズ*/
    background-color: #555555; /*ラベルの色*/
    font-size: 14px;
    color: #fff;
    text-align: center;
    display: block;
    padding: 1px 4px;
    margin-bottom: 4px;
    border-radius: 2px;
    clear: both;
}

/* 商品名下に境界線が入る */
span.item_name {
    display: block;
    border-bottom: 2px dotted #ddd;
    padding-bottom: 8px;
}

/* 価格に枠線がつく */
table#rakutenLimitedId_cart {
    background-color: #f8f8f8;
    border: 1px solid #ddd;
    padding: 8px;
    margin: 16px 0;
}

span.price1 {
    color: #333 !important;
    font-weight: bold;
    font-size: 80% !important;
    line-height: 30px;
    display: inline-block;
    margin-right: 16px;
}

-->
</style>",ＷＨＡ２５２３ＧＫＰ　ザ・タップＸ ３コ口 ２ｍ グリーン (4549077482785)：ホームライフ,介護福祉ベビー日用品日焼け止め子供用おむつアテントアラウarauアレッポの石鹸カザンソープパックスナチュロン緑の魔女大人用おむつリフレ業務用おむつおむつオキシクリーンファーファウタマロＷＨＡ２５２３ＧＫＰ　ザ・タップＸ ３コ口 ２ｍ グリーン (4549077482785),一時的な水しぶき・ホコリの侵入をガード。ＷＨＡ２５２３ＧＫＰ　ザ・タップＸ ３コ口 ２ｍ グリーン (4549077482785)[rn]
39-11420,http://tshop.r10s.jp/at-life/cabinet/03455230/4903339448412.jpg?fitin=700:700,1020.0000,,花・ガーデン・DIY > 住宅建材・設備 > その他,リンレイ 店舗用はくり剤　2L　クッションフロア・プラスチックタイルなど化学系の床専用ワックスはがし ( 4903339448412 ),化学床専用のはくり剤,"<img src=""http://image.rakuten.co.jp/at-life/cabinet/03466215/img62463696.gif"" border=""0"">　<img border=""0"" src=""http://image.rakuten.co.jp/at-life/cabinet/03466215/img62463695.gif"" width=""170"" height=""30""><br><br>店舗・事務所の化学床用のワックスはくり剤です。クッションフロア・プラスチックタイルなど化学系の床専用です。古くなって汚れたワックスをしっかり落とします。<br><br><br>リンレイ 店舗用はくり剤 化学床専用 2L<br>化学床専用のはくり剤です。クッションフロア、プラスチックタイル、磁器タイルの古いワックスを元からはがして、きれいな床にもどします。 用途店舗や事務所などの床(クッションフロア等のビニール製のシート床、プラスチック製のタイル床、磁器タイル)に塗られたワックスの除去(はくり)。※使えない物フローリング床、塗装されていない木の床(白木床等)、鏡面仕上げや本磨きの石質材、家具、うるし塗り、金属面、自動車の塗装面 使用方法(1)床のホコリ等を取り除き、炊事用手袋を着用します。(2)「はくり剤」を水で10倍に薄め、モップで床全体にムラなく塗り広げます。(3)乾かないように注意して5-10分放置します。*乾いてしまうとワックスが再密着してしまいますので、乾きかけた時は再び塗布するか、水を塗りたしてください。*作業中は床がすべりやすくなりますのでご注意ください。(4)デッキブラシ等でこすります。隅の部分はナイロンタワシをご使用ください。(5)モップで汚水を取り除きます。*汚れやワックスが残っている時は、上の作業を繰り返してください。(6)きれいに水洗いして固く絞ったモップで水拭きを3回以上繰り返し、完全に洗剤分を取り除きます。(7)床が完全に乾くまで放置します。 使用上の注意●用途外に使わない。<br>●子供の手の届く所に置かない。<br>●必ずゴム手袋またはビニル手袋をする。<br>●キャップを開ける際や液の移し替えの際は、液が飛び出さないように静かに行う。<br>●使用後は手をよく水で洗い、荒れ性の方や長時間使用した場合には、クリーム等で手入れをする。<br>●洗剤成分に対してアレルギー体質の方の使用は避ける。<br>●換気を良くして使う。<br>●材質によっては変色や脱色を起こすことがあるので、必ず目立たない場所で確認してから使用する。<br>●一度容器から出した洗剤は、再び元の容器に戻さない。<br>●凍結する恐れのある場所や40度以上の高温になる所には保管しない。<br>●使用後は、必ずキャップを締める。 応急処置●飲み込んだ場合は、吐かせずに口をすすぎ、すぐに医師に相談する。<br>●目に入ったり皮ふについた場合は、すぐに充分な水で洗い流す等の処置をして医師に相談する。<br>●使用中気分が悪くなった場合は、風通しの良い場所に移動して、新鮮な空気を吸う。 使用量の目安水1Lに対して本液100ml(10倍希釈) 製品仕様成分：界面活性剤(1.3%アルキル硫酸エステルナトリウム)、アルカリ剤(けい酸塩、水酸化ナトリウム)、溶剤(ベンジルアルコール)液性：アルカリ性 <br>原産国：日本<br><br> お問い合わせ先：株式会社リンレイ家庭製品部 03-3541-5955  <br>販売_製造元： リンレイ<br>ブランド：リンレイ<br>JAN：4903339448412<br>1cs：6<p></p><BR><BR><BR>広告文責：アットライフ株式会社<BR>TEL 079-280-2113<BR>※商品パッケージは変更の場合あり。<BR>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br>",リンレイ 店舗用はくり剤　2L　クッションフロア・プラスチックタイルなど化学系の床専用ワックスはがし ( 4903339448412 )：姫路流通センター,日用品マスク洗剤ファーファ福袋オキシクリーン虫よけ送料無料ハイホーム緑の魔女業務用パックスナチュロンカイロティッシュメラノCCカイロベビーリンレイ 店舗用はくり剤　2L　クッションフロア・プラスチックタイルなど化学系の床専用ワックスはがし ( 4903339448412 ),化学床専用のはくり剤。リンレイ 店舗用はくり剤　2L　クッションフロア・プラスチックタイルなど化学系の床専用ワックスはがし ( 4903339448412 )[rn]
39-11421,http://tshop.r10s.jp/at-life/cabinet/d/4549077482785.jpg?fitin=700:700,530.4000,,花・ガーデン・DIY > 住宅建材・設備 > その他,ＷＨＡ２５２３ＧＫＰ　ザ・タップＸ ３コ口 ２ｍ グリーン (4549077482785),一時的な水しぶき・ホコリの侵入をガード,商品名：ＷＨＡ２５２３ＧＫＰ　ザ・タップＸ ３コ口 ２ｍ グリーン<br>内容量：1個<br>ブランド：Ｐａｎａｓｏｎｉｃ<br>原産国：タイ<br><br>一時的な水しぶき・ホコリの侵入をガード<br>（安全設計扉・パッキン付コンセント）（３コ口）（スナップキャップ・２ｍコード付）（グリーン）<br><br>JANコード:4549077482785<br><br><br>商品番号：101-60331<br><br><br><br>姫路流通センター＞ 住宅建材・設備・製品 <BR><BR><BR>広告文責：アットライフ株式会社<BR>TEL 079-280-2113<BR>※商品パッケージは変更の場合あり。<BR>メーカー欠品または完売の際、キャンセルをお願いすることがあります。ご了承ください。<br>,ＷＨＡ２５２３ＧＫＰ　ザ・タップＸ ３コ口 ２ｍ グリーン (4549077482785)：姫路流通センター,日用品マスク洗剤ファーファ福袋オキシクリーン虫よけ送料無料ハイホーム緑の魔女業務用パックスナチュロンカイロティッシュメラノCCカイロベビーＷＨＡ２５２３ＧＫＰ　ザ・タップＸ ３コ口 ２ｍ グリーン (4549077482785),一時的な水しぶき・ホコリの侵入をガード。ＷＨＡ２５２３ＧＫＰ　ザ・タップＸ ３コ口 ２ｍ グリーン (4549077482785)[rn]
