20-73401,http://tshop.r10s.jp/creer/cabinet/archill/imgrc0066631936.jpg?fitin=700:700,4481.6000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,ArcHill アーク・ヒル BP-22 4チャンネル用 パワーケーブルセット 【MAX700W対応/8ゲージ】,,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>

<center>
・アーク ヒルの4ch用 8Gパワーケーブル、BP-22です。
<br>・パワーアンプの接続に必要な電源線プラス4ゲージ、アース4ゲージ、RCAコードダブルシールド、スピーカーコード(16ゲージ)、リモートケーブル(18ゲージ)、各ターミナル・タイラップ等をセットしたインストールキットです。MAX700W対応で、12V車専用です。
<br><br>


配線内容
<br>●8G電源ケーブル：6m×1本
<br>●18Gリモートケーブル：5m×1本
<br>●16Gスピーカーケーブル：10m×1
<br>●RCAケーブル：5m×1本 
<br>●8Gアースケーブル：2m×1本
<br>●ターミナル端子セット×1セット
<br>●配線止めバンド×10本


<br><br>
アークヒル 配線キット LINE UP

<br>10ゲージ配線キット<br>MAX500W 対応
BP-11
<br>8ゲージ配線キット<br>MAX700W 対応
BP-12
<br>4ゲージ配線キット<br>MAX1000W 対応
BP-13

<br>4ゲージ配線キット
BP-14
<br>0ゲージ配線キット
BP-15
<br>8ゲージ 4CH配線キット<br>MAX700W 対応
BP-22
</center>",ArcHill アーク・ヒル BP-22 4チャンネル用 パワーケーブルセット 【MAX700W対応/8ゲージ】：クレールオンラインショップ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングArcHill アーク・ヒル BP-22 4チャンネル用 パワーケーブルセット 【MAX700W対応/8ゲージ】,【送料無料!カードOK!】。ArcHill アーク・ヒル BP-22 4チャンネル用 パワーケーブルセット 【MAX700W対応/8ゲージ】[rn]
20-73402,http://tshop.r10s.jp/creer/cabinet/archill/imgrc0064418119.jpg?fitin=700:700,911.2000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,ArcHill アーク・ヒル F-321Z マツダ車 電源供給コネクター 12P,,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<img src=http://image.rakuten.co.jp/creer/cabinet/archill/imgrc0064418126.jpg width=100%>


・アーク ヒルの電源供給コネクター、F-321Zです。
<br>・12P端子を使用し、車両側のオーディオ用配線コネクターと純正オーディオ(ラジオ)の間に接続して、GPSナビゲーション及びCD/MDチェンジャー等、アクセサリー用電源、イルミネーション電源が取り出せます。
<br>※コネクタ形状を確認の上、お買い求めください。


<br><br>
配線内容
<br>(黄)メイン電源、(赤)アクセサリー用電源、(橙/白)イルミネーション用電源


<br><br>
商品仕様
<br>・適合：マツダ12P



<br><br>

電源供給コネクター一覧

<br>
<br>トヨタ　10P
<br>日産　10P
<br>日産　10P(旧)
<br>マツダ　12P
<br>三菱　14P
<br>スズキ　12P
<br>スバル　14P
<br>ホンダ　16P

<br>
<br>F-301T
<br>F-313N
<br>F-310N
<br>F-321Z
<br>F-331M
<br>F-341S
<br>F-351F
<br>F-372h",ArcHill アーク・ヒル F-321Z マツダ車 電源供給コネクター 12P：クレールオンラインショップ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングArcHill アーク・ヒル F-321Z マツダ車 電源供給コネクター 12P,【カードOK!】。ArcHill アーク・ヒル F-321Z マツダ車 電源供給コネクター 12P[rn]
20-73403,http://tshop.r10s.jp/creer/cabinet/archill/imgrc0067833522.jpg?fitin=700:700,1368.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,アーク・ヒル 電源取出しコネクター D20N 日産車用20P 電源供給キット,,"商品説明
<br>
・アーク ヒルの電源供給コネクター、D20Nです。
<br>・20P端子を使用し、日産車純正カーステレオから電源を取出し、ナビやETC、ドライブレコーダー等へ電源を供給することができます。


<br><br>
配線内容
<br>メイン電源(黄)×1/アクセサリー用電源(赤)×1/イルミネーション用電源(橙/白)×1


<br><br>
商品仕様
<br>・ケーブル長：155mm
<br>・適合：日産車20ピン",アーク・ヒル 電源取出しコネクター D20N 日産車用20P 電源供給キット：クレールオンラインショップ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングアーク・ヒル 電源取出しコネクター D20N 日産車用20P 電源供給キット,【カードOK!】。アーク・ヒル 電源取出しコネクター D20N 日産車用20P 電源供給キット[rn]
20-73404,http://tshop.r10s.jp/creer/cabinet/archill/imgrc0064417816.jpg?fitin=700:700,860.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,ArcHill アーク・ヒル F-301T トヨタ車 電源供給コネクター10P 【トヨタ10P仕様の純正オーディオ用】,,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<img src=http://image.rakuten.co.jp/creer/cabinet/archill/imgrc0064417768.jpg width=100%>


・アーク ヒルの電源供給コネクター、F-301Tです。
<br>・10P端子を使用し、車両側のオーディオ用配線コネクターと純正オーディオ(ラジオ)の間に接続して、GPSナビゲーション及びCD/MDチェンジャー等、アクセサリー用電源、イルミネーション電源が取り出せます。
<br>　※コネクタ形状を確認の上、お買い求めください。


<br><br>
配線内容
<br>(黄)メイン電源、(赤)アクセサリー用電源、(橙/白)イルミネーション用電源


<br><br>
商品仕様
<br>・ケーブル長：145mm
<br>・適合：トヨタ10P使用の純正オーディオ用



<br><br>

電源供給コネクター一覧

<br>
<br>トヨタ　10P
<br>日産　10P
<br>日産　10P(旧)
<br>マツダ　12P
<br>三菱　14P
<br>スズキ　12P
<br>スバル　14P
<br>ホンダ　16P

<br>
<br>F-301T
<br>F-313N
<br>F-310N
<br>F-321Z
<br>F-331M
<br>F-341S
<br>F-351F
<br>F-372h",ArcHill アーク・ヒル F-301T トヨタ車 電源供給コネクター10P 【トヨタ10P仕様の純正オーディオ用】：クレールオンラインショップ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングArcHill アーク・ヒル F-301T トヨタ車 電源供給コネクター10P 【トヨタ10P仕様の純正オーディオ用】,【カードOK!】。ArcHill アーク・ヒル F-301T トヨタ車 電源供給コネクター10P 【トヨタ10P仕様の純正オーディオ用】[rn]
20-73405,http://tshop.r10s.jp/creer/cabinet/00770582/02402330/img59164147.jpg?fitin=700:700,874.4000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,東光特殊電線 ENDY EVC-3902 JASO(日本車)ラジオアンテナ→ホンダ車用 ラジオアンテナ変換ケーブル(0.2ｍ),,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<IMG SRC=http://image.rakuten.co.jp/creer/cabinet/00770582/img55850050.jpg width=100%>






<br>・ENDY（東光特殊電線）のJASO（日本車）ラジオアンテナ→ホンダ車用ラジオアンテナ変換ケーブル、EVC-3902です。<BR>
・ホンダ車にFMモジュレータを取り付けする際、EVC-3802と組み合わせて使用します。",東光特殊電線 ENDY EVC-3902 JASO(日本車)ラジオアンテナ&rarr;ホンダ車用 ラジオアンテナ変換ケーブル(0.2ｍ)：クレールオンラインショップ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニング東光特殊電線 ENDY EVC-3902 JASO(日本車)ラジオアンテナ&rarr;ホンダ車用 ラジオアンテナ変換ケーブル(0.2ｍ),【在庫あり即納!!】【カードOK!】。東光特殊電線 ENDY EVC-3902 JASO(日本車)ラジオアンテナ&rarr;ホンダ車用 ラジオアンテナ変換ケーブル(0.2ｍ)[rn]
20-73406,http://tshop.r10s.jp/creer/cabinet/00770582/img55851734.jpg?fitin=700:700,1119.2000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,東光特殊電線 ENDY EPP-024N 電源取り出しコネクター 【日産車用/20ピン】,,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<IMG SRC=http://image.rakuten.co.jp/creer/cabinet/00770582/img55851703.jpg width=100%>


<BR><BR>
・ENDY（東光特殊電線）の電源取り出しコネクター、EPP-024Nです。<BR>
・ナビやそのほかの電装機器の電源に必要な常時12V、ACC電源、イルミネーション電源が配線を傷つけることなく簡単に取り出せます。<BR>
・日産20ピンの車に対応いたします。
<br><br>
適合はこちら",東光特殊電線 ENDY EPP-024N 電源取り出しコネクター 【日産車用/20ピン】：クレールオンラインショップ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニング東光特殊電線 ENDY EPP-024N 電源取り出しコネクター 【日産車用/20ピン】,【在庫あり即納!!】【カードOK!】。東光特殊電線 ENDY EPP-024N 電源取り出しコネクター 【日産車用/20ピン】[rn]
20-73407,http://tshop.r10s.jp/creer/cabinet/00770582/img55851304.jpg?fitin=700:700,533.6000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,東光特殊電線 ENDY EPA-100A 欧州車用アンテナ変換アダプター,,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<IMG SRC=http://image.rakuten.co.jp/creer/cabinet/00770582/img55851305.jpg width=100%>






<br>・ENDY（東光特殊電線）の欧州車用アンテナ変換アダプター、EPA-100Aです。<BR>
・欧州車ISOタイプのラジオアンテナを標準(JASO)に変換します。<BR>",東光特殊電線 ENDY EPA-100A 欧州車用アンテナ変換アダプター：クレールオンラインショップ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニング東光特殊電線 ENDY EPA-100A 欧州車用アンテナ変換アダプター,【カードOK!】。東光特殊電線 ENDY EPA-100A 欧州車用アンテナ変換アダプター[rn]
20-73408,http://tshop.r10s.jp/creer/cabinet/archill/imgrc0064401029.jpg?fitin=700:700,808.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,ArcHill アーク・ヒル F-100T カーオーディオ 配線キット トヨタ車 旧 9P/5P,,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


・アーク ヒルのカーオーディオ配線キット、F-100Tです。
<br>・ステレオ用電源と純正のスピーカーを簡単につなげることができるキットです。
<br>・市販のカーオーディオを、車両純正配線を利用して取り付ける場合に使用します。
<br>・その他配線コードキットはこちらからお選びいただけます。


<br><br>

商品仕様
<br>・適合車種：昭和トヨタ車(旧 9P / 5P)


<br><br>
配線内容
<br>(黒)アース、(赤)アクセサリー用電源、(青)アンテナコントロール、(橙/白)イルミネーション用電源、(白)(白/黒)フロントスピーカーLEFT(左)、(灰)(灰/黒)フロントスピーカーRIGHT(右)、(緑)(緑/黒)リアスピーカーLEFT(左)、(紫)(紫/黒)リアスピーカーRIGHT(右)、(黄)メイン電源(常時電源)、メイン電源(バックアップ用)


<br><br>
※この商品はコネクターの変換をするための変換ケーブルです。ご使用の機種により同じ規格でもご使用できない場合もございます。お求めの際はカプラをご確認してください。


<br><br>

電源供給コネクター一覧

<br>
<br>マツダ　12P/8P
<br>マツダ　24P
<br>マツダ　24P(車速センサー対応)
<br>三菱　20P
<br>スズキ　12P
<br>スバル　14P
<br>スバル　20P
<br>いすゞ<br>16P

<br>
<br>F-121Z
<br>F-122Z
<br>F-123Z
<br>F-132M
<br>F-141S
<br>F-150F
<br>F-152F
<br>F-161I

<br>
<br>ホンダ　4P/6P/4P
<br>ホンダ　16P
<br>ホンダ/スズキ/マツダ　10P(旧)
<br>ホンダ　17P
<br>ホンダ　24P
<br>
<br>
<br>

<br>
<br>F-171H
<br>F-172H
<br>F-172H
<br>F-175H
<br>F-177H
<br>
<br>
<br>

<br>
<br>トヨタ　10P
<br>日産　10P
<br>日産　10P(旧)
<br>マツダ　12P
<br>三菱　14P
<br>スズキ　12P
<br>スバル　14P
<br>ホンダ　16P

<br>
<br>F-301T
<br>F-313N
<br>F-310N
<br>F-321Z
<br>F-331M
<br>F-341S
<br>F-351F
<br>F-372H

<br>
フィラーパネル＆配線コードセット

<br>
<br>トヨタ　10P/6P
<br>日産　20P

<br>
<br>F-FR101
<br>F-FR115-2

<br>
フィラーパネル＆配線コード＆変換コードセット

<br>
<br>トヨタ　10P/6P
<br>日産/三菱<br>20P

<br>
<br>F-FR103-3
<br>F-FR117-3",ArcHill アーク・ヒル F-100T カーオーディオ 配線キット トヨタ車 旧 9P/5P：クレールオンラインショップ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングArcHill アーク・ヒル F-100T カーオーディオ 配線キット トヨタ車 旧 9P/5P,【在庫あり即納!!】【カードOK!】。ArcHill アーク・ヒル F-100T カーオーディオ 配線キット トヨタ車 旧 9P/5P[rn]
20-73409,http://tshop.r10s.jp/creer/cabinet/00770582/img55849906.jpg?fitin=700:700,1519.2000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,東光特殊電線 ENDY EVC-2402 日産車用ラジオアンテナ変換ケーブル(ダイバシティ対応)(0.2ｍ),,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<IMG SRC=http://image.rakuten.co.jp/creer/cabinet/00770582/img55849907.jpg width=100%>


<br><br>
・ENDY（東光特殊電線）の日産車用ラジオアンテナ変換ケーブル、EVC-2402です。<BR>
・FMダイバシティ対応のデッキを日産車に取り付ける際に使用します。


<br><br>
<b><font size=5>適合はこちら</b></font>",東光特殊電線 ENDY EVC-2402 日産車用ラジオアンテナ変換ケーブル(ダイバシティ対応)(0.2ｍ)：クレールオンラインショップ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニング東光特殊電線 ENDY EVC-2402 日産車用ラジオアンテナ変換ケーブル(ダイバシティ対応)(0.2ｍ),【カードOK!】。東光特殊電線 ENDY EVC-2402 日産車用ラジオアンテナ変換ケーブル(ダイバシティ対応)(0.2ｍ)[rn]
20-73410,http://tshop.r10s.jp/creer/cabinet/kinou3/imgrc0066489751.jpg?fitin=700:700,1837.6000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,東光特殊電線 ENDY EVC-6003PE TVアンテナ変換コード パナソニック・富士通テンAVナビ用 【日産車/ホンダ車 用】,,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>",東光特殊電線 ENDY EVC-6003PE TVアンテナ変換コード パナソニック・富士通テンAVナビ用 【日産車/ホンダ車 用】：クレールオンラインショップ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニング東光特殊電線 ENDY EVC-6003PE TVアンテナ変換コード パナソニック・富士通テンAVナビ用 【日産車/ホンダ車 用】,【在庫あり即納!!】【送料無料!カードOK!】。東光特殊電線 ENDY EVC-6003PE TVアンテナ変換コード パナソニック・富士通テンAVナビ用 【日産車/ホンダ車 用】[rn]
20-73411,http://tshop.r10s.jp/creer/cabinet/00770582/02402330/img59164370.jpg?fitin=700:700,860.0000,,車用品・バイク用品 > カー用品 > カーAV（オーディオ・映像） > 接続キット・配線 > その他,東光特殊電線 ENDY EVC-4002 日産車用ラジオアンテナ→JASO(日本車)ラジオアンテナ変換ケーブル (0.2ｍ),,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<IMG SRC=http://image.rakuten.co.jp/creer/cabinet/00770582/img55850053.jpg width=100%>


<BR><BR>
・ENDY（東光特殊電線）の日産車用ラジオアンテナ→JASO（日本車）ラジオアンテナ変換ケーブル、EVC-4002です。<BR>
・新型の日産車に社外のデッキを取り付ける際に使用します。


<br><br>
<b><font size=5>適合はこちら</b></font>",東光特殊電線 ENDY EVC-4002 日産車用ラジオアンテナ&rarr;JASO(日本車)ラジオアンテナ変換ケーブル (0.2ｍ)：クレールオンラインショップ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニング東光特殊電線 ENDY EVC-4002 日産車用ラジオアンテナ&rarr;JASO(日本車)ラジオアンテナ変換ケーブル (0.2ｍ),【在庫あり即納!!】【カードOK!】。東光特殊電線 ENDY EVC-4002 日産車用ラジオアンテナ&rarr;JASO(日本車)ラジオアンテナ変換ケーブル (0.2ｍ)[rn]
