20-13301,http://tshop.r10s.jp/yminfo/cabinet/kinboshi/1581.jpg?fitin=700:700,704.0000,,花・ガーデン・DIY > ガーデニング・農業 > その他,刈り取りの早い波刃タイプキンボシ　GS　雑草鎌　1581,,"【ここがポイント！】 
 稲刈り・麦刈り、野菜の収穫、雑草刈に。刈り取りの早い波刃タイプ 
 
 
 
 
　【商品詳細】 
全長 345mm 
刃渡り 170mm",刈り取りの早い波刃タイプキンボシ　GS　雑草鎌　1581：村の鍛冶屋,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング刈り取りの早い波刃タイプキンボシ　GS　雑草鎌　1581,稲刈・麦刈及び野菜の収穫、雑草刈用。刈り取りの早い波刃タイプキンボシ　GS　雑草鎌　1581[rn]
20-13302,http://tshop.r10s.jp/yminfo/cabinet/kinboshi/1525.jpg?fitin=700:700,1165.6000,,花・ガーデン・DIY > ガーデニング・農業 > その他,キンボシ　闘虎　青紙二号　片刃薄鎌195mm丸　1525,,"【ここがポイント！】 
 扱いやすい鎌 
【商品詳細】 
全長 420mm 
刃渡り 175mm",キンボシ　闘虎　青紙二号　片刃薄鎌195mm丸　1525：村の鍛冶屋,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングキンボシ　闘虎　青紙二号　片刃薄鎌195mm丸　1525,稲刈・麦刈及び野菜の収穫、雑草刈用。キンボシ　闘虎　青紙二号　片刃薄鎌195mm丸　1525[rn]
20-13303,http://tshop.r10s.jp/yminfo/cabinet/kinboshi/140476.jpg?fitin=700:700,1600.0000,,花・ガーデン・DIY > ガーデニング・農業 > その他,刃部がR状になっているため収穫作業が能率アップキンボシ　収穫ナイフ　140476,,"【ここがポイント！】 
 あらゆる葉菜・根菜の収穫及び採集向き。刃部がR状になっているため収穫作業の能率アップ 
【商品詳細】 
全長 270mm 
刃渡り 125mm",刃部がR状になっているため収穫作業が能率アップキンボシ　収穫ナイフ　140476：村の鍛冶屋,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング刃部がR状になっているため収穫作業が能率アップキンボシ　収穫ナイフ　140476,あらゆる葉菜・根菜の収穫及び採集向き。刃部がR状になっているため収穫作業が能率アップキンボシ　収穫ナイフ　140476[rn]
20-13304,http://tshop.r10s.jp/yminfo/cabinet/00260563/img23028390.jpg?fitin=700:700,320.0000,,花・ガーデン・DIY > ガーデニング・農業 > その他,喜久和　ひよっこ草引鎌120ｍｍ　1612,,"ひよっこ草引鎌120ｍｍ 
● 草引鎌は小鎌と鋸鎌を取り合わせた製品で、日曜園芸向けの雑草取りに適しています。 
● 刃先が短く刃と柄に角度をもたせ、雑草の根元を削り取りやすくしました。 
 
主な用途 ： 除草用 
 
■仕様 
刃　渡 ： 120mm 
重　量 ： 100g",喜久和　ひよっこ草引鎌120ｍｍ　1612：村の鍛冶屋,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング喜久和　ひよっこ草引鎌120ｍｍ　1612,雑草がラクラク切れる鎌です！。喜久和　ひよっこ草引鎌120ｍｍ　1612[rn]
20-13305,http://tshop.r10s.jp/yminfo/cabinet/sanka/gt-0017.jpg?fitin=700:700,1000.0000,,花・ガーデン・DIY > ガーデニング・農業 > その他,オールステンレス製清掃器　小　GT-0017幅110×奥行150×柄880mmオールステンだから丈夫！ドブさらいや側溝の掃除に！,,"<P><IMG src=""http://image.rakuten.co.jp/yminfo/cabinet/ichioshi/img55764579.gif"" border=""0""><BR>
<FONT size=""-1""><BR>
【ここがポイント！】 <BR>
ドブさらいなどに！オールステンだから丈夫！使いやすい清掃器 <BR>
<BR>
　【商品詳細】 <BR>
サイズ：幅110×奥行150×柄880mm<BR>
重量：0.42kg<BR>
材質：ステンレス<BR>
</FONT></P>",オールステンレス製清掃器　小　GT-0017幅110&times;奥行150&times;柄880mmオールステンだから丈夫！ドブさらいや側溝の掃除に！：村の鍛冶屋,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリングオールステンレス製清掃器　小　GT-0017幅110&times;奥行150&times;柄880mmオールステンだから丈夫！ドブさらいや側溝の掃除に！,側溝の掃除など！。オールステンレス製清掃器　小　GT-0017幅110&times;奥行150&times;柄880mmオールステンだから丈夫！ドブさらいや側溝の掃除に！[rn]
20-13306,http://tshop.r10s.jp/yminfo/cabinet/asanowood/17300.jpg?fitin=700:700,1928.0000,,花・ガーデン・DIY > ガーデニング・農業 > その他,横槌　φ90×270　17300,,"【ここがポイント！】 
 ハンマーとして 
 
 
 
　【商品詳細】 
サイズ φ90×270mm",横槌　φ90&times;270　17300：村の鍛冶屋,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得滑車包丁シェルフペグエアーコンプレッサーバーベキュー除菌クーラーボックスステンレスワイヤー栗むきベビースリング村の鍛冶屋スプレーガンフラワーアーチスモーカー防水スプレーコシヒカリ合羽オベリスクリング横槌　φ90&times;270　17300,叩く作業にべんり！。横槌　φ90&times;270　17300[rn]
20-13307,http://tshop.r10s.jp/plusys7022/cabinet/connection_haga/303461.jpg?fitin=700:700,11840.0000,,花・ガーデン・DIY > ガーデニング・農業 > その他,土壌改良剤 保水性向上剤 サチュライド 粒状 20kg　多木化学,,【特長】<br />・苗床・播種床・挿し芽床・施設園芸・露地栽培・野菜・花卉・鉢物・プランター<br />　ゴルフ場・稲作の育苗・果樹園・植樹の土・土壌の透水、保水、排水性を向上します。<br />・安定した水分管理ができます。<br />・目詰りした土の透水性を向上します。<br />・傾斜地など、潅水のしづらい場所でも確実に潅水効果を高められます。<br />・持続効果は約6ヶ月、ECはゼロです。<br /><br />【用途】<br />・界面活性剤の撥水性低減作用によりゴルフ場のドライスポット対策として使用できます。<br />・過湿土壌の改良と保水性を高める効果もあります。<br /><br />【仕様】<br />原材料：非イオン系界面活性剤<br />但体：ココナツ・ピート、硬質ゼオライト<br /><br /><br />※パッケージが変更になる場合がございます。,土壌改良剤 保水性向上剤 サチュライド 粒状 20kg　多木化学：農業用品販売のプラスワイズ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得農業農作業土農薬花栽培DIY鍬鋤米防虫防雪消毒作物穀物藁わら稲田畑土壌改良剤 保水性向上剤 サチュライド 粒状 20kg　多木化学,畑 果樹園 ゴルフ場 ハンギング プランター の保水に。土壌改良剤 保水性向上剤 サチュライド 粒状 20kg　多木化学[rn]
20-13308,http://tshop.r10s.jp/plusys7022/cabinet/kanda/001631.jpg?fitin=700:700,12640.0000,,花・ガーデン・DIY > ガーデニング・農業 > その他,なかよしくん ( 苗 の 移植機 ) ハンドプランター (HPS-3) みのる産業 Z,,"みのる なかよしくん(苗の移植機) は、軽量・ハンディーな移植機。<br />
<br />
1人でも腰を曲げずに、立ち作業が楽々行えます。<br />
<br />
土付きセル苗全般（直径50mm未満）で使用できます。<br />
<br />
黒大豆やレタスの移植、タマネギの補植など様々な作物の植え付けに最適です。<br />
付属の保護カバーを取り付ければ、投入口での葉傷みを軽減できます。<br />
<br />
追肥機としても使用できます。<br />
<br />
<br />
寸法：奥行き15.5×幅19.2×全高75.6/85.1cm（2段階）<br />
重量：1.3kg<br />
爪先部開口：1.5から6cm<br />
移植深さ：7から16cm（1cm刻み）<br />
<br />
<br />
<br />
適応品目または種別:ブロッコリー/枝豆(茶豆)/レタス/黒大豆",なかよしくん ( 苗 の 移植機 ) ハンドプランター (HPS-3) みのる産業 Z：農業用品販売のプラスワイズ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得農業農作業土農薬花栽培DIY鍬鋤米防虫防雪消毒作物穀物藁わら稲田畑なかよしくん ( 苗 の 移植機 ) ハンドプランター (HPS-3) みのる産業 Z,マルチ穴あけ・苗の移植機シリーズ。なかよしくん ( 苗 の 移植機 ) ハンドプランター (HPS-3) みのる産業 Z[rn]
20-13309,http://tshop.r10s.jp/plusys7022/cabinet/rakutenimage1001-/1400.jpg?fitin=700:700,1744.0000,,花・ガーデン・DIY > ガーデニング・農業 > その他,水番 スマートタイプ 黒( 田 田んぼ の 水位 調整 水門 、 水田 用 排水口 吸水口 取水栓 )  サンポリ Z,,"水番(水田用給排水口)スマートタイプの特徴<br>
<br>
<br>
<br>
小量な畦の切り欠きで取り付けできます。<br>
<br>
VU100、150のパイプに連結できます。<br>
<br>
水量調節板が2重構造になっており、スムーズな調整ができます。<br>
<br>
<br>
<br>
寸法:タテ280×ヨコ380×奥行300mm <br>
<br>
<br>
<br>
材質:ポリエチレン",水番 スマートタイプ 黒( 田 田んぼ の 水位 調整 水門 、 水田 用 排水口 吸水口 取水栓 )  サンポリ Z：農業用品販売のプラスワイズ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得農業農作業土農薬花栽培DIY鍬鋤米防虫防雪消毒作物穀物藁わら稲田畑水番 スマートタイプ 黒( 田 田んぼ の 水位 調整 水門 、 水田 用 排水口 吸水口 取水栓 )  サンポリ Z,水田用 給排水口 シリーズ。水番 スマートタイプ 黒( 田 田んぼ の 水位 調整 水門 、 水田 用 排水口 吸水口 取水栓 )  サンポリ Z[rn]
20-13310,http://tshop.r10s.jp/plusys7022/cabinet/rakutenimage501-1000/874.jpg?fitin=700:700,10240.0000,,花・ガーデン・DIY > ガーデニング・農業 > その他,手押し式 溝切り機 水田 の 水管理に 田んぼ の スムーズな中干しに 水田溝切機 溝切機 溝切り 溝きり機,,"水田の溝切りを手軽にできる溝切り機です。<br>
<br>
<br>
<br>
昔ながらのシンプルな作りなので電源不要で故障がなく、持ち運びも楽です。",手押し式 溝切り機 水田 の 水管理に 田んぼ の スムーズな中干しに 水田溝切機 溝切機 溝切り 溝きり機：農業用品販売のプラスワイズ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得農業農作業土農薬花栽培DIY鍬鋤米防虫防雪消毒作物穀物藁わら稲田畑手押し式 溝切り機 水田 の 水管理に 田んぼ の スムーズな中干しに 水田溝切機 溝切機 溝切り 溝きり機,水田中耕除草機 シリーズ。手押し式 溝切り機 水田 の 水管理に 田んぼ の スムーズな中干しに 水田溝切機 溝切機 溝切り 溝きり機[rn]
20-13311,http://tshop.r10s.jp/plusys7022/cabinet/kanda/001751.jpg?fitin=700:700,784.0000,,花・ガーデン・DIY > ガーデニング・農業 > その他,らくだろー 発泡スチロール製 作業イス（ らくだろう 楽だろー 楽だろう ラクダロウ ラクダロー,,腰にかるくヒモを巻きつけておけば、いつでも座れる作業イスです。<br><br>発泡スチロール製でとても軽く、つけているのを忘れるほどです。<br><br>草取りや野菜の収穫、しゃがんでの農作業はひざがつらい方にぜひおすすめです。<br><br>巾28（座面25）cm x 奥行15cm × 高20cm<br><br>高さは15cm、20cmの二段階に調節可能<br>取り付け用ゴムひも付き,らくだろー 発泡スチロール製 作業イス（ らくだろう 楽だろー 楽だろう ラクダロウ ラクダロー：農業用品販売のプラスワイズ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得農業農作業土農薬花栽培DIY鍬鋤米防虫防雪消毒作物穀物藁わら稲田畑らくだろー 発泡スチロール製 作業イス（ らくだろう 楽だろー 楽だろう ラクダロウ ラクダロー,ガーデン 農作業 カートシリーズ。らくだろー 発泡スチロール製 作業イス（ らくだろう 楽だろー 楽だろう ラクダロウ ラクダロー[rn]
