20-52701,http://tshop.r10s.jp/tuzukiya/cabinet/main/b02/b02-1777.jpg?fitin=700:700,2816.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ボッシュ SDS プラスビット S4/穴あけコンクリ用 21.5×260 （S4215170） ＳＤＳプラス ＳＤＳ　プラス　デルタゴンビット,,"1. 「破砕性能と耐久性にすぐれた新形状の超硬チップ」<br>
従来のドリルビットに比べ約25％早い穴あけ、長寿命を実現。<br>
対鉄筋性能とデッキプレート性能が大幅アップします。<br>
2. 「切粉の排出にすぐれた4本溝」<br>
効率よく切粉が排出され、対摩擦性能が大幅アップします。<br>
3. 「幅の狭いリーディングエッジ」<br>
穴あけ時の摩擦抵抗を大幅に低減しました。<br>
穴あけけスピード＆寿命が大幅アップします。<br>
ねじり剛性が大幅に向上しました。<br>
よりスムーズな穴あけが可能です。",ボッシュ SDS プラスビット S4/穴あけコンクリ用 21.5&times;260 （S4215170） ＳＤＳプラス ＳＤＳ　プラス　デルタゴンビット：ＤＩＹツールストア　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得PROXXONカクダイ移動式水栓柱ゴルフ距離測定器ホビークラフトスピードガンガーデニングウッドバーニングらくらくヘルパーミニルーターアサヒペン大都リョービ日曜大工モグラ退治シャワーヘッドカネダインカーバイトラバーメイドボッシュ SDS プラスビット S4/穴あけコンクリ用 21.5&times;260 （S4215170） ＳＤＳプラス ＳＤＳ　プラス　デルタゴンビット,ボッシュ SDS プラスビット S4/穴あけコンクリ用 21.5&times;260 （S4215170） ＳＤＳプラス ＳＤＳ　プラス　デルタゴンビット[rn]
20-52702,http://tshop.r10s.jp/tuzukiya/cabinet/main/b02/b02-2994.jpg?fitin=700:700,748.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ボッシュ サンディングペーパー GSS23用 ＃240 （2608605258）　10枚,,"ボッシュ　サンディングペーパー　GSS23用　2608605258<br>
<br>
特長：<br>
●マジック式です。<br>
用途：<br>
●木材、金属の研磨<br>
●塗装はがし。商品の分類：パーツ<br>
サイズ：＃240<br>
材質：褐色アルミナ研削材<br>
原産国ポーランド<br>",ボッシュ サンディングペーパー GSS23用 ＃240 （2608605258）　10枚：ＤＩＹツールストア　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得PROXXONカクダイ移動式水栓柱ゴルフ距離測定器ホビークラフトスピードガンガーデニングウッドバーニングらくらくヘルパーミニルーターアサヒペン大都リョービ日曜大工モグラ退治シャワーヘッドカネダインカーバイトラバーメイドボッシュ サンディングペーパー GSS23用 ＃240 （2608605258）　10枚,ボッシュ サンディングペーパー GSS23用 ＃240 （2608605258）　10枚[rn]
20-52703,http://tshop.r10s.jp/tuzukiya/cabinet/main/b02/b02-2996.jpg?fitin=700:700,748.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ボッシュ サンディングペーパー GSS23用 ＃120 （2608605256）　10枚,,"ボッシュ　サンディングペーパー　GSS23用　2608605256<br>
<br>
特長：<br>
●マジック式です。<br>
用途：<br>
●木材、金属の研磨<br>
●塗装はがし。商品の分類：パーツ<br>
サイズ：＃120<br>
材質：褐色アルミナ研削材<br>
原産国ポーランド<br>",ボッシュ サンディングペーパー GSS23用 ＃120 （2608605256）　10枚：ＤＩＹツールストア　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得PROXXONカクダイ移動式水栓柱ゴルフ距離測定器ホビークラフトスピードガンガーデニングウッドバーニングらくらくヘルパーミニルーターアサヒペン大都リョービ日曜大工モグラ退治シャワーヘッドカネダインカーバイトラバーメイドボッシュ サンディングペーパー GSS23用 ＃120 （2608605256）　10枚,ボッシュ サンディングペーパー GSS23用 ＃120 （2608605256）　10枚[rn]
20-52704,http://tshop.r10s.jp/tuzukiya/cabinet/main/b02/b02-3344.jpg?fitin=700:700,633.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ボッシュ セーバーソーブレード （S922EF/2G）　2本,,"ボッシュ　セーバーソーブレード　S922EF/2G<br>
<br>
仕様：<br>
●全長(mm)：150<br>
●厚み(mm)：0.9<br>
●山数：18<br>
●有効刃長(mm)：130<br>
●切断能力(mm)軟鋼・非鉄金属：1.5～4<br>
●切断能力(mm)ステンレス管・チャンネル：5～100<br>
特長：<br>",ボッシュ セーバーソーブレード （S922EF/2G）　2本：ＤＩＹツールストア　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得PROXXONカクダイ移動式水栓柱ゴルフ距離測定器ホビークラフトスピードガンガーデニングウッドバーニングらくらくヘルパーミニルーターアサヒペン大都リョービ日曜大工モグラ退治シャワーヘッドカネダインカーバイトラバーメイドボッシュ セーバーソーブレード （S922EF/2G）　2本,ボッシュ セーバーソーブレード （S922EF/2G）　2本[rn]
20-52705,http://tshop.r10s.jp/tuzukiya/cabinet/main/b02/b02-2993.jpg?fitin=700:700,748.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ボッシュ サンディングペーパー GSS23用 ＃400 （2608605259）　10枚,,"ボッシュ　サンディングペーパー　GSS23用　2608605259<br>
<br>
特長：<br>
●マジック式です。<br>
用途：<br>
●木材、金属の研磨<br>
●塗装はがし。商品の分類：パーツ<br>
サイズ：＃400<br>
材質：褐色アルミナ研削材<br>
原産国ポーランド<br>",ボッシュ サンディングペーパー GSS23用 ＃400 （2608605259）　10枚：ＤＩＹツールストア　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得PROXXONカクダイ移動式水栓柱ゴルフ距離測定器ホビークラフトスピードガンガーデニングウッドバーニングらくらくヘルパーミニルーターアサヒペン大都リョービ日曜大工モグラ退治シャワーヘッドカネダインカーバイトラバーメイドボッシュ サンディングペーパー GSS23用 ＃400 （2608605259）　10枚,ボッシュ サンディングペーパー GSS23用 ＃400 （2608605259）　10枚[rn]
20-52706,http://tshop.r10s.jp/tuzukiya/cabinet/main/b02/b02-2997.jpg?fitin=700:700,748.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ボッシュ サンディングペーパー GSS23用 ＃80 （2608605255）　10枚,,"ボッシュ　サンディングペーパー　GSS23用　2608605255<br>
<br>
特長：<br>
●マジック式です。<br>
用途：<br>
●木材、金属の研磨<br>
●塗装はがし。商品の分類：パーツ<br>
サイズ：＃80<br>
材質：褐色アルミナ研削材<br>
原産国ポーランド<br>",ボッシュ サンディングペーパー GSS23用 ＃80 （2608605255）　10枚：ＤＩＹツールストア　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得PROXXONカクダイ移動式水栓柱ゴルフ距離測定器ホビークラフトスピードガンガーデニングウッドバーニングらくらくヘルパーミニルーターアサヒペン大都リョービ日曜大工モグラ退治シャワーヘッドカネダインカーバイトラバーメイドボッシュ サンディングペーパー GSS23用 ＃80 （2608605255）　10枚,ボッシュ サンディングペーパー GSS23用 ＃80 （2608605255）　10枚[rn]
20-52707,http://tshop.r10s.jp/tuzukiya/cabinet/main/b02/b02-2995.jpg?fitin=700:700,748.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ボッシュ サンディングペーパー GSS23用 ＃180 （2608605257）　10枚,,"ボッシュ　サンディングペーパー　GSS23用　2608605257<br>
<br>
特長：<br>
●マジック式です。<br>
用途：<br>
●木材、金属の研磨<br>
●塗装はがし。商品の分類：パーツ<br>
サイズ：＃180<br>
材質：褐色アルミナ研削材<br>
原産国ポーランド<br>",ボッシュ サンディングペーパー GSS23用 ＃180 （2608605257）　10枚：ＤＩＹツールストア　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得PROXXONカクダイ移動式水栓柱ゴルフ距離測定器ホビークラフトスピードガンガーデニングウッドバーニングらくらくヘルパーミニルーターアサヒペン大都リョービ日曜大工モグラ退治シャワーヘッドカネダインカーバイトラバーメイドボッシュ サンディングペーパー GSS23用 ＃180 （2608605257）　10枚,ボッシュ サンディングペーパー GSS23用 ＃180 （2608605257）　10枚[rn]
20-52708,http://tshop.r10s.jp/tuzukiya/cabinet/main/b02/b02-1768.jpg?fitin=700:700,594.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ボッシュ SDS プラスビット S4/穴あけコンクリ用 6.6×110 （S4066110） ＳＤＳプラス ＳＤＳ　プラス　デルタゴンビット,,"1. 「破砕性能と耐久性にすぐれた新形状の超硬チップ」<br>
従来のドリルビットに比べ約25％早い穴あけ、長寿命を実現。<br>
対鉄筋性能とデッキプレート性能が大幅アップします。<br>
2. 「切粉の排出にすぐれた4本溝」<br>
効率よく切粉が排出され、対摩擦性能が大幅アップします。<br>
3. 「幅の狭いリーディングエッジ」<br>
穴あけ時の摩擦抵抗を大幅に低減しました。<br>
穴あけけスピード＆寿命が大幅アップします。<br>
ねじり剛性が大幅に向上しました。<br>
よりスムーズな穴あけが可能です。",ボッシュ SDS プラスビット S4/穴あけコンクリ用 6.6&times;110 （S4066110） ＳＤＳプラス ＳＤＳ　プラス　デルタゴンビット：ＤＩＹツールストア　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得PROXXONカクダイ移動式水栓柱ゴルフ距離測定器ホビークラフトスピードガンガーデニングウッドバーニングらくらくヘルパーミニルーターアサヒペン大都リョービ日曜大工モグラ退治シャワーヘッドカネダインカーバイトラバーメイドボッシュ SDS プラスビット S4/穴あけコンクリ用 6.6&times;110 （S4066110） ＳＤＳプラス ＳＤＳ　プラス　デルタゴンビット,ボッシュ SDS プラスビット S4/穴あけコンクリ用 6.6&times;110 （S4066110） ＳＤＳプラス ＳＤＳ　プラス　デルタゴンビット[rn]
20-52709,http://tshop.r10s.jp/tuzukiya/cabinet/main/b02-1/b02-1735.jpg?fitin=700:700,929.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ボッシュ 充電マルチドリルビット 3本セット 4.3mm （MDB043090/3） ボッシュアクセサリー,,"刃先径：4.3mm<br>
全長：90mm<br>
用途：モルタル・ブロック・石膏ボード・ALC・レンガ・サイディング・陶器タイル・塩ビ管・木材・プラスチック・コンクリート・軟鋼板・アルミ・瓦・スレート・磁気タイル（種類によって、穴あけ可能な物と不可能な物とあります）",ボッシュ 充電マルチドリルビット 3本セット 4.3mm （MDB043090/3） ボッシュアクセサリー：ＤＩＹツールストア　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得PROXXONカクダイ移動式水栓柱ゴルフ距離測定器ホビークラフトスピードガンガーデニングウッドバーニングらくらくヘルパーミニルーターアサヒペン大都リョービ日曜大工モグラ退治シャワーヘッドカネダインカーバイトラバーメイドボッシュ 充電マルチドリルビット 3本セット 4.3mm （MDB043090/3） ボッシュアクセサリー,ボッシュ 充電マルチドリルビット 3本セット 4.3mm （MDB043090/3） ボッシュアクセサリー[rn]
20-52710,,1282.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,ボッシュ SDSフラットチゼル・爪付き （SDS-CH22V）,,【ボッシュ】　ＳＤＳフラットチゼル・爪付き　[SDS-CH22V],ボッシュ SDSフラットチゼル・爪付き （SDS-CH22V）：ＤＩＹツールストア　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得PROXXONカクダイ移動式水栓柱ゴルフ距離測定器ホビークラフトスピードガンガーデニングウッドバーニングらくらくヘルパーミニルーターアサヒペン大都リョービ日曜大工モグラ退治シャワーヘッドカネダインカーバイトラバーメイドボッシュ SDSフラットチゼル・爪付き （SDS-CH22V）,ボッシュ SDSフラットチゼル・爪付き （SDS-CH22V）[rn]
20-52711,,3533.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,■取扱終了■ボッシュ SDS プラスビット S4/穴あけコンクリ用 23.0×330 （S4215170） ＳＤＳプラス ＳＤＳ　プラス　デルタゴンビット,,"1. 「破砕性能と耐久性にすぐれた新形状の超硬チップ」<br>
従来のドリルビットに比べ約25％早い穴あけ、長寿命を実現。<br>
対鉄筋性能とデッキプレート性能が大幅アップします。<br>
2. 「切粉の排出にすぐれた4本溝」<br>
効率よく切粉が排出され、対摩擦性能が大幅アップします。<br>
3. 「幅の狭いリーディングエッジ」<br>
穴あけ時の摩擦抵抗を大幅に低減しました。<br>
穴あけけスピード＆寿命が大幅アップします。<br>
ねじり剛性が大幅に向上しました。<br>
よりスムーズな穴あけが可能です。",■取扱終了■ボッシュ SDS プラスビット S4/穴あけコンクリ用 23.0&times;330 （S4215170） ＳＤＳプラス ＳＤＳ　プラス　デルタゴンビット：ＤＩＹツールストア　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得PROXXONカクダイ移動式水栓柱ゴルフ距離測定器ホビークラフトスピードガンガーデニングウッドバーニングらくらくヘルパーミニルーターアサヒペン大都リョービ日曜大工モグラ退治シャワーヘッドカネダインカーバイトラバーメイド■取扱終了■ボッシュ SDS プラスビット S4/穴あけコンクリ用 23.0&times;330 （S4215170） ＳＤＳプラス ＳＤＳ　プラス　デルタゴンビット,■取扱終了■ボッシュ SDS プラスビット S4/穴あけコンクリ用 23.0&times;330 （S4215170） ＳＤＳプラス ＳＤＳ　プラス　デルタゴンビット[rn]
