20-84901,http://tshop.r10s.jp/kys/cabinet/ts-41/t010005913009.jpg?fitin=700:700,11441.6000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,個別送料1000円 直送品 TRUSCO M2型軽中量棚 1160X300XH1500 4段 単体 ネオグレ M2-5434:NG,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●ボルトを1本も使用していないボルトレス構造で、分解・組み立て作業が簡単で、作業時間を大幅に短縮できます。<br>
●棚の段変更が、50mmピッチで、自由に調整、変更ができます。<br>
●高さ、奥行が同じであれば、増結することができます。また、支柱を兼用することにより、コストダウンが図れます。<br>
●優れた断面構造で、荷重、横からのねじれにも強いC型形状の支柱を採用しています。<br>
●樹脂ベースの使用により、床を傷つけません。<br>
<br>
<br>
<br>
【仕様】<br>
●奥行(mm):300<br>
●間口(mm):1160<br>
●高さ(mm):1500<br>
●有効間口(mm):1116<br>
●棚段数(段):4<br>
●色:ネオグレー<br>
●組立目安:2人30分<br>
●棚板調整ピッチ:50mm<br>
●外寸間口(mm):1205<br>
●外寸奥行(mm):305<br>
●外寸高さ(mm):1508<br>
●色:ネオグレー<br>
●均等積載量:200kg/段<br>
●最大積載量:1500kg/台<br>
<br>
【注意】<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
●連結型のみではご使用できません。<br>
<br>
【質量】<br>
●31.3KG</p>",個別送料1000円 直送品 TRUSCO M2型軽中量棚 1160X300XH1500 4段 単体 ネオグレ M2-5434:NG：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS個別送料1000円 直送品 TRUSCO M2型軽中量棚 1160X300XH1500 4段 単体 ネオグレ M2-5434:NG,個別送料1000円 直送品 TRUSCO M2型軽中量棚 1160X300XH1500 4段 単体 ネオグレ M2-5434:NG[rn]
20-84902,http://tshop.r10s.jp/kys/cabinet/ts-40/t010005887309.jpg?fitin=700:700,12772.0000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 1160X595X1500 4段連結 ネオグレ M1.5-5464B:NG,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●ボルトを1本も使用していないボルトレス構造で、分解・組み立て作業を短縮できます。<br>
●棚の段数変更が小刻みな25mmピッチで、自由に調整、変更ができます。<br>
●高さ、奥行が同じであれば、増結することができます。また、支柱を兼用することにより、コストダウンが図れます。<br>
●優れた断面構造で、荷重、横からのねじれにも強いC型形状の支柱を採用しています。<br>
●樹脂ベースの使用により、床を傷つけません。<br>
<br>
<br>
<br>
【仕様】<br>
●奥行(mm):595<br>
●間口(mm):1160<br>
●高さ(mm):1500<br>
●有効間口(mm):1116<br>
●棚段数(段):4<br>
●色:ネオグレー<br>
●組立目安:2人30分<br>
●棚板調整ピッチ:25mm<br>
●外寸間口(mm):1160<br>
●外寸奥行(mm):605<br>
●外寸高さ(mm):1508<br>
●色:ネオグレー<br>
●均等積載量:150kg/段<br>
●最大積載量:1000kg/台<br>
<br>
【注意】<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
●連結型のみではご使用できません。<br>
<br>
【質量】<br>
●33.1KG</p>",個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 1160X595X1500 4段連結 ネオグレ M1.5-5464B:NG：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 1160X595X1500 4段連結 ネオグレ M1.5-5464B:NG,【代表画像 色/サイズ等注意】。個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 1160X595X1500 4段連結 ネオグレ M1.5-5464B:NG[rn]
20-84903,http://tshop.r10s.jp/kys/cabinet/ts-40/t010005887403.jpg?fitin=700:700,13185.6000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 1460X295X1800 5段連結 ネオグレ M1.5-6535B:NG,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●ボルトを1本も使用していないボルトレス構造で、分解・組み立て作業を短縮できます。<br>
●棚の段数変更が小刻みな25mmピッチで、自由に調整、変更ができます。<br>
●高さ、奥行が同じであれば、増結することができます。また、支柱を兼用することにより、コストダウンが図れます。<br>
●優れた断面構造で、荷重、横からのねじれにも強いC型形状の支柱を採用しています。<br>
●樹脂ベースの使用により、床を傷つけません。<br>
<br>
<br>
<br>
【仕様】<br>
●奥行(mm):295<br>
●間口(mm):1460<br>
●高さ(mm):1800<br>
●有効間口(mm):1416<br>
●棚段数(段):5<br>
●色:ネオグレー<br>
●組立目安:2人30分<br>
●棚板調整ピッチ:25mm<br>
●外寸間口(mm):1460<br>
●外寸奥行(mm):305<br>
●外寸高さ(mm):1808<br>
●色:ネオグレー<br>
●均等積載量:150kg/段<br>
●最大積載量:1000kg/台<br>
<br>
【注意】<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
●連結型のみではご使用できません。<br>
<br>
【質量】<br>
●34.2KG</p>",個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 1460X295X1800 5段連結 ネオグレ M1.5-6535B:NG：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 1460X295X1800 5段連結 ネオグレ M1.5-6535B:NG,【代表画像 色/サイズ等注意】。個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 1460X295X1800 5段連結 ネオグレ M1.5-6535B:NG[rn]
20-84904,http://tshop.r10s.jp/kys/cabinet/ts-40/t010005912993.jpg?fitin=700:700,14864.8000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,個別送料1000円 直送品 TRUSCO M2型軽中量棚 1760X300XH1200 4段 単体 ネオグレ M2-4634:NG,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●ボルトを1本も使用していないボルトレス構造で、分解・組み立て作業が簡単で、作業時間を大幅に短縮できます。<br>
●棚の段変更が、50mmピッチで、自由に調整、変更ができます。<br>
●高さ、奥行が同じであれば、増結することができます。また、支柱を兼用することにより、コストダウンが図れます。<br>
●優れた断面構造で、荷重、横からのねじれにも強いC型形状の支柱を採用しています。<br>
●樹脂ベースの使用により、床を傷つけません。<br>
<br>
<br>
<br>
【仕様】<br>
●奥行(mm):300<br>
●間口(mm):1760<br>
●高さ(mm):1200<br>
●有効間口(mm):1716<br>
●棚段数(段):4<br>
●色:ネオグレー<br>
●組立目安:2人30分<br>
●棚板調整ピッチ:50mm<br>
●外寸間口(mm):1805<br>
●外寸奥行(mm):305<br>
●外寸高さ(mm):1208<br>
●色:ネオグレー<br>
●均等積載量:200kg/段<br>
●最大積載量:1500kg/台<br>
<br>
【注意】<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
●連結型のみではご使用できません。<br>
<br>
【質量】<br>
●47.4KG</p>",個別送料1000円 直送品 TRUSCO M2型軽中量棚 1760X300XH1200 4段 単体 ネオグレ M2-4634:NG：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS個別送料1000円 直送品 TRUSCO M2型軽中量棚 1760X300XH1200 4段 単体 ネオグレ M2-4634:NG,個別送料1000円 直送品 TRUSCO M2型軽中量棚 1760X300XH1200 4段 単体 ネオグレ M2-4634:NG[rn]
20-84905,http://tshop.r10s.jp/kys/cabinet/ts-22/t010004527477.jpg?fitin=700:700,3130.4000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,個別送料1000円 直送品 TRUSCO 軽量150型ボルトレス棚用側板 450XH1200 TLA-G4S,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●VOC（揮発性有機化合物）対応塗装です。<br>
●低ホルムアルデヒド（F☆☆☆☆）です。<br>
<br>
<br>
<br>
【仕様】<br>
●適合:間口450mm×高さ1200mm用<br>
●高さ(mm):1136<br>
●幅(mm):431<br>
●色:オイスターホワイト<br>
<br>
【材質・仕上げ】<br>
●スチール<br>
●表面処理:VOC対応水溶性塗料・電着塗装<br>
●スクリューリベット:ナイロン<br>
<br>
【特記事項】<br>
●沖縄・離島は除く<br>
<br>
【質量】<br>
●3.1KG</p>",個別送料1000円 直送品 TRUSCO 軽量150型ボルトレス棚用側板 450XH1200 TLA-G4S：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS個別送料1000円 直送品 TRUSCO 軽量150型ボルトレス棚用側板 450XH1200 TLA-G4S,【代表画像 色/サイズ等注意】。個別送料1000円 直送品 TRUSCO 軽量150型ボルトレス棚用側板 450XH1200 TLA-G4S[rn]
20-84906,http://tshop.r10s.jp/kys/cabinet/ts-41/t010005924843.jpg?fitin=700:700,16441.6000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,個別送料1000円 直送品 TRUSCO M2型軽中量棚 1760X300XH2400 5段 連結 ネオグレ M2-8635B:NG,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●ボルトを1本も使用していないボルトレス構造で、分解・組み立て作業が簡単で、作業時間を大幅に短縮できます。<br>
●棚の段変更が、50mmピッチで、自由に調整、変更ができます。<br>
●高さ、奥行が同じであれば、増結することができます。また、支柱を兼用することにより、コストダウンが図れます。<br>
●優れた断面構造で、荷重、横からのねじれにも強いC型形状の支柱を採用しています。<br>
●樹脂ベースの使用により、床を傷つけません。<br>
<br>
<br>
<br>
【仕様】<br>
●奥行(mm):300<br>
●間口(mm):1760<br>
●高さ(mm):2400<br>
●有効間口(mm):1716<br>
●棚段数(段):5<br>
●色:ネオグレー<br>
●組立目安:2人30分<br>
●棚板調整ピッチ:50mm<br>
●外寸間口(mm):1760<br>
●外寸奥行(mm):305<br>
●外寸高さ(mm):2408<br>
●色:ネオグレー<br>
●均等積載量:200kg/段<br>
●最大積載量:1500kg/台<br>
<br>
【材質・仕上げ】<br>
●スチール<br>
<br>
【注意】<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
●連結型のみではご使用できません。<br>
<br>
【質量】<br>
●55.4KG</p>",個別送料1000円 直送品 TRUSCO M2型軽中量棚 1760X300XH2400 5段 連結 ネオグレ M2-8635B:NG：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS個別送料1000円 直送品 TRUSCO M2型軽中量棚 1760X300XH2400 5段 連結 ネオグレ M2-8635B:NG,個別送料1000円 直送品 TRUSCO M2型軽中量棚 1760X300XH2400 5段 連結 ネオグレ M2-8635B:NG[rn]
20-84907,http://tshop.r10s.jp/kys/cabinet/ts-39/t010005834851.jpg?fitin=700:700,967.2000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,個別送料1000円 直送品 TRUSCO 軽量150型ボルトレス棚用背当りW1200用 TLA-A4W,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●棚の背面に取り付けて荷物の落下を防ぎます。<br>
●揮発性有機化合物塗装対応(VOC対応塗装)。<br>
<br>
<br>
<br>
【仕様】<br>
●適合:間口1200mm用<br>
●奥行(mm):10<br>
●高さ(mm):45<br>
●間口(mm):1181<br>
●色:オイスターホワイト<br>
<br>
【材質・仕上げ】<br>
●スチール<br>
●表面処理:VOC対応水溶性塗料・電着塗装<br>
<br>
【特記事項】<br>
●沖縄・離島は除く<br>
<br>
【質量】<br>
●0.68KG</p>",個別送料1000円 直送品 TRUSCO 軽量150型ボルトレス棚用背当りW1200用 TLA-A4W：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS個別送料1000円 直送品 TRUSCO 軽量150型ボルトレス棚用背当りW1200用 TLA-A4W,個別送料1000円 直送品 TRUSCO 軽量150型ボルトレス棚用背当りW1200用 TLA-A4W[rn]
20-84908,http://tshop.r10s.jp/kys/cabinet/ts-40/t010005860633.jpg?fitin=700:700,23304.8000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 1760X595X2400 5段連結 ネオグレ M1.5-8665B:NG,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●ボルトを1本も使用していないボルトレス構造で、分解・組み立て作業を短縮できます。<br>
●棚の段数変更が小刻みな25mmピッチで、自由に調整、変更ができます。<br>
●高さ、奥行が同じであれば、増結することができます。また、支柱を兼用することにより、コストダウンが図れます。<br>
●優れた断面構造で、荷重、横からのねじれにも強いC型形状の支柱を採用しています。<br>
●樹脂ベースの使用により、床を傷つけません。<br>
<br>
<br>
<br>
【仕様】<br>
●奥行(mm):595<br>
●間口(mm):1760<br>
●高さ(mm):2400<br>
●有効間口(mm):1716<br>
●棚段数(段):5<br>
●色:ネオグレー<br>
●組立目安:2人30分<br>
●棚板調整ピッチ:25mm<br>
●外寸間口(mm):1760<br>
●外寸奥行(mm):605<br>
●外寸高さ(mm):2408<br>
●色:ネオグレー<br>
●均等積載量:150kg/段<br>
●最大積載量:1000kg/台<br>
<br>
【材質・仕上げ】<br>
●スチール<br>
<br>
【注意】<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
●連結型のみではご使用できません。<br>
<br>
【質量】<br>
●67.4KG</p>",個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 1760X595X2400 5段連結 ネオグレ M1.5-8665B:NG：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 1760X595X2400 5段連結 ネオグレ M1.5-8665B:NG,個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 1760X595X2400 5段連結 ネオグレ M1.5-8665B:NG[rn]
20-84909,http://tshop.r10s.jp/kys/cabinet/ts-39/t010005834731.jpg?fitin=700:700,13370.4000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 860X445X2400 6段 連結 ネオグレ M1.5-8346B:NG,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●ボルトを1本も使用していないボルトレス構造で、分解・組み立て作業を短縮できます。<br>
●棚の段数変更が小刻みな25mmピッチで、自由に調整、変更ができます。<br>
●高さ、奥行が同じであれば、増結することができます。また、支柱を兼用することにより、コストダウンが図れます。<br>
●優れた断面構造で、荷重、横からのねじれにも強いC型形状の支柱を採用しています。<br>
●樹脂ベースの使用により、床を傷つけません。<br>
<br>
<br>
<br>
【仕様】<br>
●奥行(mm):445<br>
●間口(mm):860<br>
●高さ(mm):2400<br>
●有効間口(mm):816<br>
●棚段数(段):6<br>
●色:ネオグレー<br>
●組立目安:2人40分<br>
●棚板調整ピッチ:25mm<br>
●外寸間口(mm):860<br>
●外寸奥行(mm):455<br>
●外寸高さ(mm):2408<br>
●色:ネオグレー<br>
●均等積載量:150kg/段<br>
●最大積載量:1000kg/台<br>
<br>
【材質・仕上げ】<br>
●スチール<br>
<br>
【注意】<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
●連結型のみではご使用できません。<br>
<br>
【質量】<br>
●33KG</p>",個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 860X445X2400 6段 連結 ネオグレ M1.5-8346B:NG：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 860X445X2400 6段 連結 ネオグレ M1.5-8346B:NG,個別送料1000円 直送品 TRUSCO M1.5型軽中量棚 860X445X2400 6段 連結 ネオグレ M1.5-8346B:NG[rn]
20-84910,http://tshop.r10s.jp/kys/cabinet/ts-41/t010005923719.jpg?fitin=700:700,13296.0000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,運賃見積り 直送品 TRUSCO 軽量150型ボルトレス棚 1200X300XH1800 5段 TLA64K-15,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●中棚は全て棚受けに棚板を置くだけの段替え簡単構造（中棚ボルト不要）です。<br>
●「自在棚受」の採用で、棚板の位置変更が簡単です。<br>
●VOC（揮発性有機化合物）対応塗装です。<br>
●低ホルムアルデヒド（F☆☆☆☆）です。<br>
<br>
<br>
<br>
【仕様】<br>
●奥行(mm):300<br>
●高さ(mm):1800<br>
●間口(mm):1200<br>
●有効間口(mm):1120<br>
●棚段数(段):5<br>
●色:オイスターホワイト<br>
●組立目安:2人20分<br>
●棚板調整ピッチ:30mm<br>
●外寸間口(mm):1200<br>
●外寸奥行(mm):310<br>
●外寸高さ(mm):1800<br>
●有効間口寸法は、間口呼び寸法-80mm<br>
●色:オイスターホワイト<br>
●均等積載量:150kg/段<br>
●最大積載量:1000kg/台<br>
<br>
【注意】<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
<br>
【特記事項】<br>
●沖縄・離島は除く<br>
<br>
【質量】<br>
●36KG</p>",運賃見積り 直送品 TRUSCO 軽量150型ボルトレス棚 1200X300XH1800 5段 TLA64K-15：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS運賃見積り 直送品 TRUSCO 軽量150型ボルトレス棚 1200X300XH1800 5段 TLA64K-15,運賃見積り 直送品 TRUSCO 軽量150型ボルトレス棚 1200X300XH1800 5段 TLA64K-15[rn]
20-84911,http://tshop.r10s.jp/kys/cabinet/ts-40/t010005887547.jpg?fitin=700:700,57358.4000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,運賃見積り 直送品 TRUSCO M10型重量棚 1200X900XH1500 4段 連結 ネオグレ M10-5494B:NG,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●主要構造部分をボルト止めにし、安全性を重視した堅牢な構造です。<br>
●荷重、横からのねじれにも強いC型形状の支柱を採用しています。<br>
●横材、斜材がブレース機能の役割を果たし、耐荷重・耐震性に優れています。<br>
●棚板は50mmピッチで簡単に移動が可能です。<br>
●オールアンカー（M10×50）固定ベースプレートが標準装置です。<br>
●高さ、奥行が同じであれば増結することができます。また、支柱を兼用することにより、コストダウンが図れます。<br>
<br>
<br>
<br>
【仕様】<br>
●間口(mm):1200<br>
●奥行(mm):900<br>
●色:ネオグレー<br>
●有効間口(mm):1130<br>
●高さ(mm):1515<br>
●棚段数(段):4<br>
●棚板調整ピッチ:50mm<br>
●外寸間口(mm):1200<br>
●外寸奥行(mm):924<br>
●外寸高さ(mm):1520<br>
●色:ネオグレー<br>
●均等積載量:1000kg/段<br>
●最大積載量:5000kg/台<br>
<br>
【注意】<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
●組立費は別途です。<br>
●連結型のみではご使用できません。<br>
<br>
【質量】<br>
●138.4KG</p>",運賃見積り 直送品 TRUSCO M10型重量棚 1200X900XH1500 4段 連結 ネオグレ M10-5494B:NG：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS運賃見積り 直送品 TRUSCO M10型重量棚 1200X900XH1500 4段 連結 ネオグレ M10-5494B:NG,【代表画像 色/サイズ等注意】。運賃見積り 直送品 TRUSCO M10型重量棚 1200X900XH1500 4段 連結 ネオグレ M10-5494B:NG[rn]
