20-19001,http://tshop.r10s.jp/fujimi-cc/cabinet/drk_sports/06038021s.jpg?fitin=700:700,3283.2000,,水・ソフトドリンク > その他,大塚製薬 アミノバリュー4000 500mlPET 171円x24本セット 4104円,,"■品名 清涼飲料水<br>
■容量 500ml<br>
■原材料名 果糖、砂糖、食塩、酸味料、ロイシン、アルギニン、イソロイシン、バリン、塩化K、乳酸Ca、香料、甘味料(スクラロース)、炭酸Mg<br>
■製造者　大塚製薬株式会社<br>

■(商品説明)→・1本500ml中にBCAA4000mg※＋電解質含有。
（※当社従来品「アミノバリュー」の倍のBCAA含有量です）<br>
・エコボトル採用。陽圧無菌充填方式によりクリアな味を実現<br>
・カロリーオフ（18kcal/100ml)<br>
・スッキリ飲みやすいシトラス風味。<br>",大塚製薬 アミノバリュー4000 500mlPET 171円x24本セット 4104円：ホールセール　Ｃ＆Ｃフジミ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得ミネラルウォーター大塚製薬 アミノバリュー4000 500mlPET 171円x24本セット 4104円,全てのアクティブな生活を送る方に！。大塚製薬 アミノバリュー4000 500mlPET 171円x24本セット 4104円[rn]
20-19002,http://tshop.r10s.jp/fujimi-cc/cabinet/drk_sports/06038003s.jpg?fitin=700:700,1536.0000,,水・ソフトドリンク > その他,大塚製薬 ポカリスエット 900mlPET 160円x12本セット 1920円,,"＊コチラの商品は2セット(24本)まで1個口の料金でご配送できます＊
<br>
品名 清涼飲料水<br>
容量 900ml<br>
原材料名 砂糖、ぶどう糖果糖液糖、果汁、食塩、酸味料、ビタミンC、塩化K、乳酸Ca、調味料(アミノ酸)、塩化Mg、香料<br>
ポカリスエットは、ナトリウムやカリウムなどのイオン(電解質)を“カラダの水”に近いバランスで含んだスポーツドリンクです。体液に近い組成のイオン飲料です。カラダに負担をかけることなくすばやく吸収されます。<br>
製造者：　大塚製薬株式会社",大塚製薬 ポカリスエット 900mlPET 160円x12本セット 1920円：ホールセール　Ｃ＆Ｃフジミ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得ミネラルウォーター大塚製薬 ポカリスエット 900mlPET 160円x12本セット 1920円,発汗により失われた水分、イオンをスムーズに補給する健康飲料！。大塚製薬 ポカリスエット 900mlPET 160円x12本セット 1920円[rn]
20-19003,http://tshop.r10s.jp/fujimi-cc/cabinet/drk_sports/06038024w.jpg?fitin=700:700,1243.2000,,水・ソフトドリンク > その他,大塚製薬 ポカリスエット 2L ペットボトル 259円x6本セット 1554円,,"＊コチラの商品は2セット(12本)まで1個口の料金でご配送できます＊
<br>
品名 清涼飲料水<br>
容量 2L<br>
原材料名 砂糖、ぶどう糖果糖液糖、果汁、食塩、酸味料、ビタミンC、塩化K、乳酸Ca、調味料(アミノ酸)、塩化Mg、香料<br>
ポカリスエットは、ナトリウムやカリウムなどのイオン(電解質)を“カラダの水”に近いバランスで含んだスポーツドリンクです。体液に近い組成のイオン飲料です。カラダに負担をかけることなくすばやく吸収されます。<br>
製造者：　大塚製薬株式会社",大塚製薬 ポカリスエット 2L ペットボトル 259円x6本セット 1554円：ホールセール　Ｃ＆Ｃフジミ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得ミネラルウォーター大塚製薬 ポカリスエット 2L ペットボトル 259円x6本セット 1554円,発汗により失われた水分、イオンをスムーズに補給する健康飲料！。大塚製薬 ポカリスエット 2L ペットボトル 259円x6本セット 1554円[rn]
20-19004,http://tshop.r10s.jp/fujimi-cc/cabinet/drk_sports/fujimi_06038001.jpg?fitin=700:700,464.0000,,水・ソフトドリンク > その他,大塚製薬 ポカリスエット 1L用 パウダー 74g116円×5袋 580円,,"■品名 粉末清涼飲料<br>
■容量 74g（1L用）×5袋<br>
■原材料名 砂糖、ぶどう糖、粉末果汁、デキストリン、食塩、酸味料、ビタミンC、塩化K、乳酸Ca調味料（アミノ酸）乳酸Ca、炭酸Mg、香料<br><br>

■渇いた体のためのスポーツドリンク。最新のスポーツ科学に基づいて、汗と同じミネラル比率に調整した水分補給飲料、マグネシウムも加わり、ミネラルを汗と同じ割合に調整。<br>
カラダにスムーズな水分補給に加え、運動時に必要なアミノ酸とクエン酸を配合することで、運動するカラダのサポートも実現しています。<br><br>
■販売者：　大塚製薬株式会社",大塚製薬 ポカリスエット 1L用 パウダー 74g116円&times;5袋 580円：ホールセール　Ｃ＆Ｃフジミ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得ミネラルウォーター大塚製薬 ポカリスエット 1L用 パウダー 74g116円&times;5袋 580円,発汗により失われた水分、イオンをスムーズに補給する健康飲料！。大塚製薬 ポカリスエット 1L用 パウダー 74g116円&times;5袋 580円[rn]
20-19005,http://tshop.r10s.jp/fujimi-cc/cabinet/drk_sports/06001054w.jpg?fitin=700:700,1881.6000,,水・ソフトドリンク > その他,アサヒ スーパーH2O 600mlPET 98円x24本 2352円,,"＊コチラの商品は2セット(48本)まで1個口の料金でご配送できます＊<br>
■品名　清涼飲料水<br>
■容量　600ml<br>
■原材料名　果糖ぶどう糖液糖、塩化Na、香料、クエン酸、クエン酸Na、リンゴ酸、塩化K、乳酸Ca、甘味料(アセスルファムK、スクラロース)、塩化Mg、酸化防止剤(V.C)<br>
■製造者　アサヒ飲料株式会社",アサヒ スーパーH2O 600mlPET 98円x24本 2352円：ホールセール　Ｃ＆Ｃフジミ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得ミネラルウォーターアサヒ スーパーH2O 600mlPET 98円x24本 2352円,カラダをうるおすスポーツウォーター！！。アサヒ スーパーH2O 600mlPET 98円x24本 2352円[rn]
20-19006,http://tshop.r10s.jp/fujimi-cc/cabinet/drk_sports/06052015s.jpg?fitin=700:700,1324.8000,,水・ソフトドリンク > その他,サンガリア ポストニックウォーター 500mlPET 69円x24本 1656円,,"＊送料について 2ケースまで1個口にて送れます。1ケース(24本)＊<br><br>

■品名 清涼飲料水<br>
■容量 500ml<br>
■原材料名 果糖、ぶどう糖液糖、塩化Na、酸味料、香料、塩化K、乳酸Ca、塩化Mg、甘味料（アセスルファムK）、ビタミンC<br>
■販売者 株式会社 日本サンガリアベバレッジカンパニー<br><br>

■ポストニックウォーターは適性浸透圧よりも低い設定で設計されています。すばやい水分補強が出来るというスポーツ飲料です。爽やかな柑橘系のフレーバーで、すっきりとした飲み心地。運動中や運動後にお飲みいただくと一段と爽快感をお楽しみいただけます。<br>",サンガリア ポストニックウォーター 500mlPET 69円x24本 1656円：ホールセール　Ｃ＆Ｃフジミ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得ミネラルウォーターサンガリア ポストニックウォーター 500mlPET 69円x24本 1656円,すばやい水分補給に！。サンガリア ポストニックウォーター 500mlPET 69円x24本 1656円[rn]
20-19007,http://tshop.r10s.jp/fujimi-cc/cabinet/item_water/06026026w_2.jpg?fitin=700:700,1632.0000,,水・ソフトドリンク > その他,いろはす 温州みかんエキス入り  555mlPET 85円x24本 2040円 【I LOHAS cocacola 05P01Mar16 】,,"＊コチラの商品は2ケース(48本)まで1個口の料金でご配送できます＊ <hr>
名称 清涼飲料水<br>
容量 555ml<br>
原材料名　ナチュラルミネラルウォーター、糖類(果糖、砂糖)、塩化Na、ウンシュウミカンエキス、酸味料、香料、塩化K、乳酸Ca、酸化防止剤(ビタミンＣ)<br>

「い・ろ・は・す　みかん」は、日本生まれの天然水「い・ろ・は・す」に、日本人に広く親しまれ愛されている果物、温州うんしゅうみかんのエキス（国産）が入った清涼飲料水です。温州みかんのさわやかな甘さが加わり、すっきりと飲みやすいフレーバーが新登場しました。<br>

販売者　コカ・コーラ カスタマーマーケティング(株)",いろはす 温州みかんエキス入り  555mlPET 85円x24本 2040円 【I LOHAS cocacola 05P01Mar16 】：ホールセール　Ｃ＆Ｃフジミ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得ミネラルウォーターいろはす 温州みかんエキス入り  555mlPET 85円x24本 2040円 【I LOHAS cocacola 05P01Mar16 】,いろはす 温州みかんエキス入り  555mlPET 85円x24本 2040円 【I LOHAS cocacola 05P01Mar16 】[rn]
20-19008,http://tshop.r10s.jp/fujimi-cc/cabinet/item_water/06026024w.jpg?fitin=700:700,1632.0000,,水・ソフトドリンク > その他,いろはす りんご 555mlPET 85円x24本 2040円【I LOHAS water cocacola】,,"＊コチラの商品は2ケース(48本)まで1個口の料金でご配送できます＊ <hr>
■名称 清涼飲料水<br>
■容量 555ml<br>
■原材料名　ナチュラルミネラルウォーター、糖類(果糖、砂糖)、塩化Na、リンゴエキス、酸味料、香料、塩化K、乳酸Ca、酸化防止剤(ビタミンC)<br><br>

■日本生まれの天然水に長野県産りんごエキスを加え、さわやかな甘さに仕上げました。「い・ろ・は・す」同様、国内最軽量しぼれる12ｇのPETボトルと植物由来の素材を一部（5～30%）に使用したプラントボトルを採用しています。<br><br>
JAN: 4902102093941

■販売者　コカ・コーラ カスタマーマーケティング(株)",いろはす りんご 555mlPET 85円x24本 2040円【I LOHAS water cocacola】：ホールセール　Ｃ＆Ｃフジミ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得ミネラルウォーターいろはす りんご 555mlPET 85円x24本 2040円【I LOHAS water cocacola】,いろはす りんご 555mlPET 85円x24本 2040円【I LOHAS water cocacola】[rn]
20-19009,http://tshop.r10s.jp/cosmebox/cabinet/item33/4901340003941s.jpg?fitin=700:700,1248.0000,,水・ソフトドリンク > その他,●3本セット送料無料　季節限定　アサヒ飲料　ほっとゆず・かりん　希釈用　450ml×3本,,"<!-- 商品情報　1  -->
<table width=""100%"" border=""1"" bordercolor=""#FFFFFF"">
<tr bordercolor=""#CCCCCC""><td>

<br><font size=""3"" color=""#666660""><b>ゆず果汁とかりん果汁のさわやかな味わい</b></font><br>





<font size=""2"" color=""#666660""><br>
■<b>ほっとゆず・かりん</b><br></font>
<table width=""90%"" border=""0"" cellspacing=""0"" cellpadding=""5"" align=""center"">
<tr><td><font size=""2"" color=""#666660"">


ゆず果汁とかりん果汁がとけあった、手作りしたようなやさしい味わいが楽しめる液体希釈タイプのホット飲料です。お湯で割るだけで手軽に作れ、ほっと温まるおいしさを楽しみながら、ビタミンＣも補給できます。５倍希釈時果汁率２％




<br>
</font>
</td></tr>
</table>





<font size=""2"" color=""#666660""><br>
■<b>希釈用</b><br></font>
<table width=""90%"" border=""0"" cellspacing=""0"" cellpadding=""5"" align=""center"">
<tr><td><font size=""2"" color=""#666660"">

手軽に作れてカップ15杯分（1杯150ml）<br>
（5倍希釈時果汁2％）





<br>
</font>
</td></tr>
</table>









<br>
</td></tr></table>
<br><br>
<hr>
<br>







<!-- 商品情報　2  -->
<table width=""100%"" border=""1"" bordercolor=""#FFFFFF"">
<tr bordercolor=""#CCCCCC""><td align=""center"" width=100>
<font size=""2"" color=""#666666"">商品名</font></td>
<td><font size=""2"" color=""#666666"">
<b>アサヒ飲料　ほっとゆず・かりん　希釈用</b><br>





</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=100><font size=""2"" color=""#666666"">ブランド</font>
</td>
<td width=410><font size=""2"" color=""#666666"">

「ほっと」シリーズ



</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=100><font size=""2"" color=""#666666"">内容量</font>
</td>
<td width=410><font size=""2"" color=""#666666"">

450ml×3本






</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=100><font size=""2"" color=""#666666"">商品コード</font>
</td>
<td width=410><font size=""2"" color=""#666666"">


J4901340003941S






</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">保存方法</font></td>
<td width=85%><font size=""2"" color=""#666666"">




開栓前は、日の当たらない涼しい場所に保存してください。





</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">使用方法</font></td>
<td width=85%><font size=""2"" color=""#666666"">


5倍を目安にうすめてお飲みください。







</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">ご注意</font></td>
<td width=85%><font size=""2"" color=""#666666"">





□ 開栓後は冷蔵庫にたてて入れ、お早めにお飲みください。<br>
□ うすめて作る際は内側にキズや汚れのある金属容器のご使用はさけてください。







</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">原材料名</font></td>
<td width=85%><font size=""2"" color=""#666666"">




砂糖類(果糖ぶどう糖液糖、砂糖)、果汁(かりん、ゆず)、酸味料、香料、ビタミンC、ベニバナ黄色素





</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">栄養成分表示[希釈時100ml（原液20ml）当たり]</font></td>
<td width=85%><font size=""2"" color=""#666666"">




エネルギー：50kcal<br>
たんぱく質：0g<br>
脂質：0g<br>
炭水化物：13g<br>
ナトリウム：34mg<br>
ビタミンC：16mg<br>
<br>

（注）希釈時100mlの「ほっとゆず・かりん」とは、原液20mlにお湯80mlを加えたものです。






</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">メーカー</font></td>
<td width=85%><font size=""2"" color=""#666666"">

アサヒ飲料株式会社




</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">区分</font></td>
<td width=85%><font size=""2"" color=""#666666"">

食品・ドリンク



</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">広告文責</font></td>
<td width=85%><font size=""2"" color=""#666666"">

コスメボックス 097-543-1871

</font></td></tr>
</table><br>",●3本セット送料無料　季節限定　アサヒ飲料　ほっとゆず・かりん　希釈用　450ml&times;3本：コスメボックス,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得コスメボックスミネラルウォーター炭酸水九州エコラクエコラクノンラベルヘアカバースプレー化粧品ショッピング太陽油脂パックス資生堂●3本セット送料無料　季節限定　アサヒ飲料　ほっとゆず・かりん　希釈用　450ml&times;3本,季節限定！ゆず果汁とかりん果汁のさわやかな味わい。●3本セット送料無料　季節限定　アサヒ飲料　ほっとゆず・かりん　希釈用　450ml&times;3本[rn]
20-19010,http://tshop.r10s.jp/cosmebox/cabinet/item33/4901340003941.jpg?fitin=700:700,320.0000,,水・ソフトドリンク > その他,●季節限定　アサヒ飲料　ほっとゆず・かりん　希釈用　450ml,,"<!-- 商品情報　1  -->
<table width=""100%"" border=""1"" bordercolor=""#FFFFFF"">
<tr bordercolor=""#CCCCCC""><td>

<br><font size=""3"" color=""#666660""><b>ゆず果汁とかりん果汁のさわやかな味わい</b></font><br>





<font size=""2"" color=""#666660""><br>
■<b>ほっとゆず・かりん</b><br></font>
<table width=""90%"" border=""0"" cellspacing=""0"" cellpadding=""5"" align=""center"">
<tr><td><font size=""2"" color=""#666660"">


ゆず果汁とかりん果汁がとけあった、手作りしたようなやさしい味わいが楽しめる液体希釈タイプのホット飲料です。お湯で割るだけで手軽に作れ、ほっと温まるおいしさを楽しみながら、ビタミンＣも補給できます。５倍希釈時果汁率２％




<br>
</font>
</td></tr>
</table>





<font size=""2"" color=""#666660""><br>
■<b>希釈用</b><br></font>
<table width=""90%"" border=""0"" cellspacing=""0"" cellpadding=""5"" align=""center"">
<tr><td><font size=""2"" color=""#666660"">

手軽に作れてカップ15杯分（1杯150ml）<br>
（5倍希釈時果汁2％）





<br>
</font>
</td></tr>
</table>









<br>
</td></tr></table>
<br><br>
<hr>
<br>







<!-- 商品情報　2  -->
<table width=""100%"" border=""1"" bordercolor=""#FFFFFF"">
<tr bordercolor=""#CCCCCC""><td align=""center"" width=100>
<font size=""2"" color=""#666666"">商品名</font></td>
<td><font size=""2"" color=""#666666"">
<b>アサヒ飲料　ほっとゆず・かりん　希釈用</b><br>





</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=100><font size=""2"" color=""#666666"">ブランド</font>
</td>
<td width=410><font size=""2"" color=""#666666"">

「ほっと」シリーズ



</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=100><font size=""2"" color=""#666666"">内容量</font>
</td>
<td width=410><font size=""2"" color=""#666666"">

450ml






</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=100><font size=""2"" color=""#666666"">商品コード</font>
</td>
<td width=410><font size=""2"" color=""#666666"">


J4901340003941






</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">保存方法</font></td>
<td width=85%><font size=""2"" color=""#666666"">




開栓前は、日の当たらない涼しい場所に保存してください。





</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">使用方法</font></td>
<td width=85%><font size=""2"" color=""#666666"">


5倍を目安にうすめてお飲みください。







</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">ご注意</font></td>
<td width=85%><font size=""2"" color=""#666666"">





□ 開栓後は冷蔵庫にたてて入れ、お早めにお飲みください。<br>
□ うすめて作る際は内側にキズや汚れのある金属容器のご使用はさけてください。







</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">原材料名</font></td>
<td width=85%><font size=""2"" color=""#666666"">




砂糖類(果糖ぶどう糖液糖、砂糖)、果汁(かりん、ゆず)、酸味料、香料、ビタミンC、ベニバナ黄色素





</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">栄養成分表示[希釈時100ml（原液20ml）当たり]</font></td>
<td width=85%><font size=""2"" color=""#666666"">




エネルギー：50kcal<br>
たんぱく質：0g<br>
脂質：0g<br>
炭水化物：13g<br>
ナトリウム：34mg<br>
ビタミンC：16mg<br>
<br>

（注）希釈時100mlの「ほっとゆず・かりん」とは、原液20mlにお湯80mlを加えたものです。






</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">メーカー</font></td>
<td width=85%><font size=""2"" color=""#666666"">

アサヒ飲料株式会社




</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">区分</font></td>
<td width=85%><font size=""2"" color=""#666666"">

食品・ドリンク



</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">広告文責</font></td>
<td width=85%><font size=""2"" color=""#666666"">

コスメボックス 097-543-1871

</font></td></tr>
</table><br>",●季節限定　アサヒ飲料　ほっとゆず・かりん　希釈用　450ml：コスメボックス,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得コスメボックスミネラルウォーター炭酸水九州エコラクエコラクノンラベルヘアカバースプレー化粧品ショッピング太陽油脂パックス資生堂●季節限定　アサヒ飲料　ほっとゆず・かりん　希釈用　450ml,季節限定！ゆず果汁とかりん果汁のさわやかな味わい。●季節限定　アサヒ飲料　ほっとゆず・かりん　希釈用　450ml[rn]
20-19011,http://tshop.r10s.jp/cosmebox/cabinet/item33/4901340003842.jpg?fitin=700:700,320.0000,,水・ソフトドリンク > その他,●季節限定　アサヒ飲料　ほっとしょうが　はちみつ仕立て　希釈用　450ml,,"<!-- 商品情報　1  -->
<table width=""100%"" border=""1"" bordercolor=""#FFFFFF"">
<tr bordercolor=""#CCCCCC""><td>

<br><font size=""3"" color=""#666660""><b>季節限定！高知産しょうが使用</b></font><br>





<font size=""2"" color=""#666660""><br>
■<b>ほっとしょうが　はちみつ仕立て</b><br></font>
<table width=""90%"" border=""0"" cellspacing=""0"" cellpadding=""5"" align=""center"">
<tr><td><font size=""2"" color=""#666660"">



高知産しょうが汁にはちみつを加えた、しょうが本来の味わいが楽しめる液体希釈タイプのホットしょうが飲料です。お湯で割るだけで手軽に作れ、はちみつのやさしい甘さとしょうがのほどよい辛さで、体の中から温まるおいしさを楽しめます。





<br>
</font>
</td></tr>
</table>





<font size=""2"" color=""#666660""><br>
■<b>希釈用</b><br></font>
<table width=""90%"" border=""0"" cellspacing=""0"" cellpadding=""5"" align=""center"">
<tr><td><font size=""2"" color=""#666660"">

手軽に作れてカップ15杯分（1杯150ml）




<br>
</font>
</td></tr>
</table>











<br>
</td></tr></table>
<br><br>
<hr>
<br>







<!-- 商品情報　2  -->
<table width=""100%"" border=""1"" bordercolor=""#FFFFFF"">
<tr bordercolor=""#CCCCCC""><td align=""center"" width=100>
<font size=""2"" color=""#666666"">商品名</font></td>
<td><font size=""2"" color=""#666666"">
<b>アサヒ飲料　ほっとしょうが　はちみつ仕立て　希釈用</b><br>





</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=100><font size=""2"" color=""#666666"">名称</font>
</td>
<td width=410><font size=""2"" color=""#666666"">

清涼飲料水



</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=100><font size=""2"" color=""#666666"">内容量</font>
</td>
<td width=410><font size=""2"" color=""#666666"">

450ml






</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=100><font size=""2"" color=""#666666"">商品コード</font>
</td>
<td width=410><font size=""2"" color=""#666666"">


J4901340003842







</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">賞味期限</font></td>
<td width=85%><font size=""2"" color=""#666666"">



ラベルに記載






</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">保存方法</font></td>
<td width=85%><font size=""2"" color=""#666666"">




開栓前は、日の当たらない涼しい場所に保存してください。







</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">使用方法</font></td>
<td width=85%><font size=""2"" color=""#666666"">



5倍を目安にうすめてお飲みください。






</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">ご注意</font></td>
<td width=85%><font size=""2"" color=""#666666"">



□ 開栓後は冷蔵庫にたてて入れ、お早めにお飲みください。<br>
□ うすめて作る際は内側にキズや汚れのある金属容器のご使用はさけてください。










</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">原材料名</font></td>
<td width=85%><font size=""2"" color=""#666666"">




砂糖類(果糖ぶどう糖液糖、砂糖)、はちみつ、しょうが汁、酸味料、香料、カラメル色素





</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">栄養成分表示[希釈時100ml（原液20ml）当たり]</font></td>
<td width=85%><font size=""2"" color=""#666666"">



エネルギー：50kcal<br>
たんぱく質：0g<br>
脂質：0g<br>
炭水化物：13g<br>
ナトリウム：10～20mg
<br><br>

（注）希釈時100mlの「ほっとしょうが」はちみつ仕立てとは、原液20mlにお湯80mlを加えたものです。







</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">メーカー</font></td>
<td width=85%><font size=""2"" color=""#666666"">

アサヒ飲料株式会社<br>
東京都墨田区吾妻橋1-23-1






</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">区分</font></td>
<td width=85%><font size=""2"" color=""#666666"">

食品・ドリンク



</font></td></tr>

<tr bordercolor=""#CCCCCC""><td align=""center"" width=15%><font size=""2"" color=""#666666"">広告文責</font></td>
<td width=85%><font size=""2"" color=""#666666"">

コスメボックス 097-543-1871

</font></td></tr>
</table><br>",●季節限定　アサヒ飲料　ほっとしょうが　はちみつ仕立て　希釈用　450ml：コスメボックス,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得コスメボックスミネラルウォーター炭酸水九州エコラクエコラクノンラベルヘアカバースプレー化粧品ショッピング太陽油脂パックス資生堂●季節限定　アサヒ飲料　ほっとしょうが　はちみつ仕立て　希釈用　450ml,季節限定！高知産しょうが使用。●季節限定　アサヒ飲料　ほっとしょうが　はちみつ仕立て　希釈用　450ml[rn]
