20-11201,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_087/4975759090274_ll.jpg?fitin=700:700,687.2000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,ソフト99 99工房　サビ落しセット 09027 [09027],,□商品説明<br>●塗って拭き取るだけで科学的にサビを落とす<br>□商品仕様<br>【サビ落し液】<br>●商品容量：85g<br>●分類：非危険物<br>【サビ止め液】<br>●商品容量：14ml<br>●分類：第二石油類<br>●危険物容量：14ml<br>●危険物等級：III,ソフト99 99工房　サビ落しセット 09027 [09027]：エディオン　楽天市場店,ソフト99 99工房　サビ落しセット 09027 [09027],ソフト99 99工房　サビ落しセット 09027 [09027][rn]
20-11202,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_087/4975759080305_ll.jpg?fitin=700:700,528.0000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,ソフト99 ホワイトプラサフ　300ml 08030 [08030],,□商品説明<br>●ボデーペン塗装前の下塗り塗料<br>□商品仕様<br>●商品容量：300ml<br>●分類：第二石油類<br>●危険物容量：130ml<br>●危険物等級：III,ソフト99 ホワイトプラサフ　300ml 08030 [08030]：エディオン　楽天市場店,ソフト99 ホワイトプラサフ　300ml 08030 [08030],ソフト99 ホワイトプラサフ　300ml 08030 [08030][rn]
20-11203,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_087/4975759075622_ll.jpg?fitin=700:700,453.6000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,ソフト99 ホイールペイント　シルバー　W62 07562 [07562],,□商品説明<br>●ホイールに付いたちょっとしたキズやハガレが簡単に補修できる筆付ペイント<br>□商品仕様<br>●内容量：12ml<br>●色：シルバー,ソフト99 ホイールペイント　シルバー　W62 07562 [07562]：エディオン　楽天市場店,ソフト99 ホイールペイント　シルバー　W62 07562 [07562],ソフト99 ホイールペイント　シルバー　W62 07562 [07562][rn]
20-11204,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_087/4975759091790_ll.jpg?fitin=700:700,1384.0000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,ソフト99 99工房　グラスファイバーパテ 09179 [09179],,□商品説明<br>●エアロパーツ補修に<br>□商品仕様<br>【主剤】<br>●分類：引火性固体（二類）<br>●危険物容量：400g<br>●危険物等級：III<br>【硬化剤】<br>●分類：有機化酸化物（五類）<br>●危険物容量：15g<br>●危険物等級：II,ソフト99 99工房　グラスファイバーパテ 09179 [09179]：エディオン　楽天市場店,ソフト99 99工房　グラスファイバーパテ 09179 [09179],ソフト99 99工房　グラスファイバーパテ 09179 [09179][rn]
20-11205,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_087/4975759091301_ll.jpg?fitin=700:700,512.0000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,ソフト99 99工房　ワイパービビリ止め 20ml 09130 [09130],,□商品説明<br>●ワイパーゴムに塗りこむだけ<br>□商品仕様<br>●商品容量：20ml<br>●分類：第一石油類<br>●危険物容量：20ml<br>●危険物等級：II,ソフト99 99工房　ワイパービビリ止め 20ml 09130 [09130]：エディオン　楽天市場店,ソフト99 99工房　ワイパービビリ止め 20ml 09130 [09130],ソフト99 99工房　ワイパービビリ止め 20ml 09130 [09130][rn]
20-11206,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_087/4975759090311_ll.jpg?fitin=700:700,559.2000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,ソフト99 99工房　ホイールクリーナー 09031 [09031],,□商品説明<br>●ホイールにやさしいクリームタイプ<br>□商品仕様<br>●商品容量：65g<br>●分類：指定可燃性固体<br>●危険物容量：65g,ソフト99 99工房　ホイールクリーナー 09031 [09031]：エディオン　楽天市場店,ソフト99 99工房　ホイールクリーナー 09031 [09031],ソフト99 99工房　ホイールクリーナー 09031 [09031][rn]
20-11207,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_087/4975759090335_ll.jpg?fitin=700:700,719.2000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,ソフト99 99工房　メッキクリーナー 09033 [09033],,□商品説明<br>●メッキ部分の汚れ、さび落としに<br>□商品仕様<br>●分類：指定可燃性液体<br>●危険物容量：125ml,ソフト99 99工房　メッキクリーナー 09033 [09033]：エディオン　楽天市場店,ソフト99 99工房　メッキクリーナー 09033 [09033],ソフト99 99工房　メッキクリーナー 09033 [09033][rn]
20-11208,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_126/4960851702323_ll.jpg?fitin=700:700,2223.2000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,シーシーアイ スマートミスト　EX　280ml 330140 [330140],,□商品説明<br>●高輝度ポリマー配合　2種類の特殊ガラス成分と高輝度ポリマーによるハイブリット構造で深いツヤを実現！<br>●使うたびにツヤが増す！<br>□商品仕様<br>●容量：スマートミストEX280ml（中型車12台分),シーシーアイ スマートミスト　EX　280ml 330140 [330140]：エディオン　楽天市場店,シーシーアイ スマートミスト　EX　280ml 330140 [330140],シーシーアイ スマートミスト　EX　280ml 330140 [330140][rn]
20-11209,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_124/4907743926139_ll.jpg?fitin=700:700,558.4000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,ハンディ・クラウン B&Y WAX吹き上げクロス ブラック CD-013 [CD013],,□商品説明<br>●極細繊維&超吸水性能で、ワックスと水分を同時に吹き上げる。<br>●汚れが目立たないブラックバージョン仕様。<br>□商品仕様<br>●商品サイズ：約370×450mm,ハンディ・クラウン B&amp;Y WAX吹き上げクロス ブラック CD-013 [CD013]：エディオン　楽天市場店,ハンディ・クラウン B&amp;Y WAX吹き上げクロス ブラック CD-013 [CD013],ハンディ・クラウン B&amp;Y WAX吹き上げクロス ブラック CD-013 [CD013][rn]
20-11210,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_126/4903339965346_ll.jpg?fitin=700:700,318.4000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,リンレイ マイクロカーダスター　ホコリキャッチャーミニ グリーン 965346 [965346],,□商品説明<br>●車内のホコリ、タバコの灰や花粉をカンタンキャッチ。<br>●狭い場所のホコリもラクラク拭き取れる、ホコリキャッチャーのミニサイズ版！<br>□商品仕様<br>●用途・塗装塗色：車内のチリ・ホコリ取り<br>●成分・含有量：マイクロファイバー/ポリエステル80％・ナイロン20％、ベース生地/ポリエステル・ナイロン、ホルダー/ポリプロピレン,リンレイ マイクロカーダスター　ホコリキャッチャーミニ グリーン 965346 [965346]：エディオン　楽天市場店,リンレイ マイクロカーダスター　ホコリキャッチャーミニ グリーン 965346 [965346],リンレイ マイクロカーダスター　ホコリキャッチャーミニ グリーン 965346 [965346][rn]
20-11211,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_124/4907743925064_ll.jpg?fitin=700:700,398.4000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,ハンディ・クラウン B&Y オールカラー泡立ちシャンプー CW-006 [CW006],,□商品説明<br>●豊かな泡で洗車キズをつけにくくします。<br>●20倍に希釈して使用するシャンプーなのでたっぷり使えて大型車にもオススメです。<br>●全ての車色(ホワイト系・パール系・メタリック系)に対応しています。<br>□商品仕様<br>●材質・素材：成分:陰イオン系界面活性剤、両性界面活性剤、防錆剤。液性:弱アルカリ性<br>●内容量：2000ml,ハンディ・クラウン B&amp;Y オールカラー泡立ちシャンプー CW-006 [CW006]：エディオン　楽天市場店,ハンディ・クラウン B&amp;Y オールカラー泡立ちシャンプー CW-006 [CW006],ハンディ・クラウン B&amp;Y オールカラー泡立ちシャンプー CW-006 [CW006][rn]
20-11212,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_007/4975759049500_ll.jpg?fitin=700:700,500.8000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,ソフト99 ミストガラコ 100ml 04950 [04950],,□商品説明<br>●従来より劇的に簡単な作業で、強力に雨をはじく新スタイルの「ガラコ」。<br>●塗り込みや乾燥不要、フロントガラスにスプレーして拭くだけで塗り込みタイプに迫るパワーを発揮します。<br>●洗車時の濡れたガラスにも使用OK。<br>●ガラスに水滴が残ったままで施工いただけます。<br>●中型車のフロントガラス約10枚分使用可能。<br>□商品仕様<br>●内容量：100ml,ソフト99 ミストガラコ 100ml 04950 [04950]：エディオン　楽天市場店,ソフト99 ミストガラコ 100ml 04950 [04950],ソフト99 ミストガラコ 100ml 04950 [04950][rn]
20-11213,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_144/4960851101546_ll.jpg?fitin=700:700,558.4000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,シーシーアイ スマートビューサイドミラーコート 50ml 170267 [170267],,□商品説明<br>●雨がつかない超撥水コート。<br>●サイドミラーにスプレーするだけ。<br>●ナノセラミックス粒子だから抜群の透明性。<br>□商品仕様<br>●内容量:50ml,シーシーアイ スマートビューサイドミラーコート 50ml 170267 [170267]：エディオン　楽天市場店,シーシーアイ スマートビューサイドミラーコート 50ml 170267 [170267],シーシーアイ スマートビューサイドミラーコート 50ml 170267 [170267][rn]
20-11214,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_144/4960851101522_ll.jpg?fitin=700:700,864.0000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,シーシーアイ スマートビューONE 耐久タイプ 75ml 170265 [170265],,□商品説明<br>●6倍の撥水耐久性を誇るフッ素タイプ。<br>●手にフィットし塗りやすい容器。<br>●塗り幅80mmのワイドフェルトで一気塗り。<br>□商品仕様<br>●内容量:75ml,シーシーアイ スマートビューONE 耐久タイプ 75ml 170265 [170265]：エディオン　楽天市場店,シーシーアイ スマートビューONE 耐久タイプ 75ml 170265 [170265],シーシーアイ スマートビューONE 耐久タイプ 75ml 170265 [170265][rn]
20-11215,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_123/4975163890118_ll.jpg?fitin=700:700,2384.0000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,プロスタッフ 業務用車用水アカ除去剤 4L 933A665 [933A665],,□商品説明<br>●ノーコンパウンドでガンコな汚れ・水アカを落とすクリーナーです。<br>●ボディーの劣化を早める水アカや雨ジミ・タール・ピッチ等を強力に除去します。<br>●拭き取りの作業性も抜群です。<br>●全色対応<br>●ノーワックスタイプ<br>□商品仕様<br>●容量：4L,プロスタッフ 業務用車用水アカ除去剤 4L 933A665 [933A665]：エディオン　楽天市場店,プロスタッフ 業務用車用水アカ除去剤 4L 933A665 [933A665],プロスタッフ 業務用車用水アカ除去剤 4L 933A665 [933A665][rn]
20-11216,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_125/4972444011873_ll.jpg?fitin=700:700,1584.0000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,呉工業 LOOX DX 1187 [1187],,□商品説明<br>●LOOXの持つ『汚れ落とし』、『キズ消し』、『ツヤ出し』効果を飛躍的に向上させ、上質な美しい仕上がりを実現するムースタイプのプレミアム表面仕上げ剤です。<br>●新成分H.C.R.(Hybrid Crystal Resin)を配合し、ボディ、ホイール、ヘッドライトカバー、メッキパーツなど、さまざまなパーツを下地からしっかりと整え、3次元被膜を形成し、透き通るような深みのある輝きを与えます。<br>□商品仕様<br>●成分：特殊レジン、界面活性剤、合成ワックス、カルナバワックス、シリコーンオイル、石油系溶剤、研磨剤<br>●液性：弱アルカリ性<br>●内容量：300ml<br>●製品サイズ(H×W×D)：205×140×65(mm)<br>●製品重量：490g,呉工業 LOOX DX 1187 [1187]：エディオン　楽天市場店,呉工業 LOOX DX 1187 [1187],呉工業 LOOX DX 1187 [1187][rn]
20-11217,http://tshop.r10s.jp/sensya/cabinet/merumaga4/2015-1002-a.jpg?fitin=700:700,0.8000,,車用品・バイク用品 > カー用品 > 洗車・ケア用品 > その他,テレビ東京 未来世紀ジバングで、洗車の王国インド “SENSHA India” が紹介されました！　編,,"<table width=""100%"" border=""0"" cellspacing=""0"" cellpadding=""0""><tr>
<td><font size=""2""><img src=""http://image.rakuten.co.jp/sensya/cabinet/syouhin-top/710-india.gif"" alt="""" width=""100%"" border=""0""></font></td>
</tr><tr height=""15""><td height=""15""></td></tr><tr>
<td><font color=""#192e89"">テレビ東京 未来世紀ジバングで、洗車の王国インド “SENSHA India” が紹介されました！<br>
<br></font><img src=""http://www.rakuten.ne.jp/gold/sensya/img/kaigai/india/jipang-2015-10_smh-1.jpg"" alt="""" width=""100%"" border=""0""><font color=""#666666""> <br>
<br><br>洗車の王国インド “SENSHA India” が紹介されました。<br><br>
番組というのは、多くの時間と努力 そいて熱意で出来上がっているのだと実感いたしました。<br><br>
改めて番組を製作された関係者の皆様に感謝いたします。<br><br>
見逃した方がいらっしゃれば、「未来世紀ジパング」さんのホームページでバックナンバーを見ることができます！<br>
<br><br>ぜひぜひ！ご覧ください＾＾<br><br></font></td></tr><tr><td>
<table width=""100%"" border=""0"" cellspacing=""2"" cellpadding=""0"" bgcolor=""#0e3098""><tr height=""15"">
<td bgcolor=""white"" height=""15""><font color=""#192e89"">2015年10月5日放送分の内容をご紹介します。</font><font color=""#666666"">
<hr></font><font color=""#666666"">洗車の王国インド店がオープンしました。<br></font><br>
<img src=""http://www.rakuten.ne.jp/gold/sensya/img/kaigai/india/jipang-2015-10_smh-2.jpg"" alt="""" width=""100%"" border=""0""><br>
<br><font color=""#666666"">未舗装路の多いインド。車は砂やホコリが体積した状態です。<br>
<br>現地の方の洗車は、砂やホコリをかぶったまま付着物をこすって落とそうとするため、キズだらけの車が多いんです。<br>
<br>そんな車でもインド店のスタッフが丁寧に洗車していきます。<br>
<br></font><img src=""http://www.rakuten.ne.jp/gold/sensya/img/kaigai/india/jipang-2015-10_smh-3.jpg"" alt="""" width=""100%"" border=""0""><br>
<br><font color=""#666666"">現地の方の目の前で、デモンストレーションをしてきました。<br>
<br>塗装面に砂を載せ、集まってくれた方々にこすっていただき、わざとキズをつけてもらいました。<br>
 「わざわざ自分でキズをつけるなんて！」<br><br>
塗装面はキズだらけ。</font><br><br><br>
<font color=""#666666"">でもスプレーラッピングを施工していたので大丈夫！<br><br>
剥がすことで新車の輝きを取り戻すことが出来るんです。<br><br>
周りで見ていた方からは驚きの声が聞こえてきました。</font></td></tr></table></td></tr>
<tr height=""15""><td height=""15""></td></tr><tr><td><br></td></tr><tr><td></td></tr><tr>
<td><font color=""#666666"">新開発スプレーラッピング↓<br>
http://item.rakuten.co.jp/sensya/spraywrapping/<br>
<br><br></font></td></tr><tr height=""15""><td height=""15""></td></tr><tr>
<td><font color=""#666666"">・“世界に広がれ！『SENSYA』の輪” 　海外展開のページは<b>〈こちら〉 </b><br>
<br>・当店トップページは<b>〈こちら〉</b></font></td></tr>
<tr height=""15""><td height=""15""></td></tr><tr height=""15""><td height=""15""><br>
<font color=""#192E89"">「車がきれいになると、ホント気持ちいいよね。」<br>
「自然と運転も丁寧になるよね。」<br>
<br>
そんな思いが世界中に広がっていけば・・・<br>
世界中の道路は、もっと安全になるはず。</font></td></tr></table>
<br>",テレビ東京 未来世紀ジバングで、洗車の王国インド &ldquo;SENSHA India&rdquo; が紹介されました！　編：洗車の王国,洗車用品ガラスコーティングワックスコーティングカーシャンプー洗車撥水ガラス撥水コーティングタイヤワックスコンパウンド研磨剤水垢鉄粉除去ガラスクリーナー水垢落としポリマーカー用品カーケア洗車スポンジポリッシャーテレビ東京 未来世紀ジバングで、洗車の王国インド &ldquo;SENSHA India&rdquo; が紹介されました！　編,テレビ東京 未来世紀ジバングで、洗車の王国インド &ldquo;SENSHA India&rdquo; が紹介されました！　編[rn]
