20-140301,,23144.8000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ペンチ・プライヤー,『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-50】(4716370)圧着ペンチ プレシフォース ２２０ｍｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●てこの原理を最大限利用するデザインにより、通常の圧着プライヤーよりも30％まで握力を低減し、圧着力の再調整も可能です。<br>●最適なハンドル位置、軽量なボディー、ショートタイプのデザイン、人間工学に基づいたハンドル形状により大変作業しやすくなっています。<br>●ハンダ付けを必要としない端子などの圧着作業に。<br>●全長(mm):220<br>●圧着端子(mm[[の2乗]])絶縁端子用:-<br>●圧着端子(mm[[の2乗]])裸端子用:-<br>●圧着端子(mm[[の2乗]])接続端子用:同軸、BNCコネクター、RG58、174、188、316用<br>●質量(g):498<br>",『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-50】(4716370)圧着ペンチ プレシフォース ２２０ｍｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-50】(4716370)圧着ペンチ プレシフォース ２２０ｍｍ 受注単位1,作業用品\電設工具\圧着工具。『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-50】(4716370)圧着ペンチ プレシフォース ２２０ｍｍ 受注単位1[rn]
20-140302,,19496.8000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ペンチ・プライヤー,『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-13】(4787480)９７５２－１３ 圧着ペンチ ２５０ｍｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●てこの原理を最大限利用するデザインにより、通常の圧着プライヤーよりも30％まで握力を低減し、圧着力の再調整も可能です。<br>●バランスのとれた重心位置、ヘッドの角度および人間工学に基づいたハンドル形状による使いやさすさが特徴です。<br>●両手操作にも対応し、断面の大きい導体を簡単に圧着できます。<br>●ハンダ付けを必要としない端子などの圧着作業に。<br>●全長(mm):250<br>●圧着端子(mm[[の2乗]])裸端子用:0.5～1、1.5～2.5、4～6、10<br>●圧着端子(mm[[の2乗]])接続端子用:-<br>●質量(g):558<br>●AWG:20-7<br>●ハンドル部:滑り止めのプラスチックカバー付<br>●高級クロムバナジウム電気鋼、油焼き入れ<br>",『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-13】(4787480)９７５２&minus;１３ 圧着ペンチ ２５０ｍｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-13】(4787480)９７５２&minus;１３ 圧着ペンチ ２５０ｍｍ 受注単位1,作業用品\電設工具\圧着工具。『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-13】(4787480)９７５２&minus;１３ 圧着ペンチ ２５０ｍｍ 受注単位1[rn]
20-140303,,6818.4000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ペンチ・プライヤー,『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9781-180】(4787633)９７８１－１８０ エンドスリーブ用圧着ペンチ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●前面からスリーブを挿入でき、手の届きにくい箇所、例えば狭く奥行きのあるコントロールキャビネットなどでの作業に便利です。<br>●エンドスリーブ（フェルールタイプ）の圧着に。<br>●全長(mm):180<br>●質量(g):227<br>●圧着範囲:0.5～0.6mm[[の2乗]]（AWG20-10）<br>●ハンドル：ソフトプラスチック<br>●ハンドル部:ソフトプラスチックコーティング<br>●特殊工具鋼、鍛造品、油焼き入れ<br>",『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9781-180】(4787633)９７８１&minus;１８０ エンドスリーブ用圧着ペンチ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9781-180】(4787633)９７８１&minus;１８０ エンドスリーブ用圧着ペンチ 受注単位1,作業用品\電設工具\圧着工具。『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9781-180】(4787633)９７８１&minus;１８０ エンドスリーブ用圧着ペンチ 受注単位1[rn]
20-140304,,22555.2000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ペンチ・プライヤー,『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-05】(4787471)９７５２－０５ 圧着ペンチ ２５０ｍｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●てこの原理を最大限利用するデザインにより、通常の圧着プライヤーよりも30％まで握力を低減し、圧着力の再調整も可能です。<br>●バランスのとれた重心位置、ヘッドの角度および人間工学に基づいたハンドル形状による使いやさすさが特徴です。<br>●両手操作にも対応し、断面の大きい導体を簡単に圧着できます。<br>●ハンダ付けを必要としない端子などの圧着作業に。<br>●全長(mm):250<br>●圧着端子(mm[[の2乗]])裸端子用:-<br>●圧着端子(mm[[の2乗]])接続端子用:0.5～1、1.5～2.5、4～6<br>●質量(g):572<br>●AWG:20-10<br>●ハンドル部:滑り止めのプラスチックカバー付<br>●高級クロムバナジウム電気鋼、油焼き入れ<br>",『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-05】(4787471)９７５２&minus;０５ 圧着ペンチ ２５０ｍｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-05】(4787471)９７５２&minus;０５ 圧着ペンチ ２５０ｍｍ 受注単位1,作業用品\電設工具\圧着工具。『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-05】(4787471)９７５２&minus;０５ 圧着ペンチ ２５０ｍｍ 受注単位1[rn]
20-140305,,4937.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ペンチ・プライヤー,『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9759-14】(4787561)９７５９－１４ ロケーター （９７５２－１４用） 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●9752-14用のロケーターです。<br>●質量(g):10<br>●適合機種：9752-14<br>●高級クロムバナジウム電気鋼、油焼き入れ<br>",『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9759-14】(4787561)９７５９&minus;１４ ロケーター （９７５２&minus;１４用） 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9759-14】(4787561)９７５９&minus;１４ ロケーター （９７５２&minus;１４用） 受注単位1,作業用品\電設工具\圧着工具。『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9759-14】(4787561)９７５９&minus;１４ ロケーター （９７５２&minus;１４用） 受注単位1[rn]
20-140306,,23513.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ペンチ・プライヤー,『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-04】(4787463)９７５２－０４ 圧着ペンチ ２５０ｍｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●てこの原理を最大限利用するデザインにより、通常の圧着プライヤーよりも30％まで握力を低減し、圧着力の再調整も可能です。<br>●バランスのとれた重心位置、ヘッドの角度および人間工学に基づいたハンドル形状による使いやさすさが特徴です。<br>●両手操作にも対応し、断面の大きい導体を簡単に圧着できます。<br>●ハンダ付けを必要としない端子などの圧着作業に。<br>●全長(mm):250<br>●圧着端子(mm[[の2乗]])裸端子用:-<br>●圧着端子(mm[[の2乗]])接続端子用:0.1～0.25<br>●質量(g):562<br>●AWG:27-13<br>●ハンドル部:滑り止めのプラスチックカバー付<br>●高級クロムバナジウム電気鋼、油焼き入れ<br>",『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-04】(4787463)９７５２&minus;０４ 圧着ペンチ ２５０ｍｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-04】(4787463)９７５２&minus;０４ 圧着ペンチ ２５０ｍｍ 受注単位1,作業用品\電設工具\圧着工具。『カード対応OK！』■〒ＫＮＩＰＥＸ社/クニペックス【9752-04】(4787463)９７５２&minus;０４ 圧着ペンチ ２５０ｍｍ 受注単位1[rn]
20-140307,,4232.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ペンチ・プライヤー,『カード対応OK！』■〒ＧＲＩＰ－ＯＮ社/ＧＲＩＰ－ＯＮ【224-18】(4864972)Ｃ型グリッププライヤー（自在金具付） ４７０ｍｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●エポキシ樹脂コーティングにより、腐食に対してニッケルメッキよりも10倍以上の耐性があります。<br>●先端部はスイベルパッド仕様になっており、つかみにくいワークでも確実に保持することができます。<br>●組立作業、修理、板金、溶接作業に。<br>●全長(mm):470<br>●口開き(mm)角材最小:-<br>●口開き(mm)角材最大:240<br>●質量(g):1460<br>●先端部:自在金具付<br>",『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【224-18】(4864972)Ｃ型グリッププライヤー（自在金具付） ４７０ｍｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【224-18】(4864972)Ｃ型グリッププライヤー（自在金具付） ４７０ｍｍ 受注単位1,作業用品\クランプ・バイス\グリッププライヤー。『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【224-18】(4864972)Ｃ型グリッププライヤー（自在金具付） ４７０ｍｍ 受注単位1[rn]
20-140308,,9458.4000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ペンチ・プライヤー,『カード対応OK！』■〒ＧＲＩＰ－ＯＮ社/ＧＲＩＰ－ＯＮ【144-24】(4864425)アルミＧ型グリッププライヤー ５８０ｍｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●エポキシ樹脂コーティングにより、腐食に対してニッケルメッキよりも10倍以上の耐性があります。<br>●ボディー部分は、航空機にも使用される極めて軽量なアルミ合金製で、作業性の向上に貢献します。<br>●板金、溶接作業に。<br>●全長(mm):580<br>●口開き(mm)角材最小:-<br>●口開き(mm)角材最大:80<br>●質量(g):2330<br>",『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【144-24】(4864425)アルミＧ型グリッププライヤー ５８０ｍｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【144-24】(4864425)アルミＧ型グリッププライヤー ５８０ｍｍ 受注単位1,作業用品\クランプ・バイス\グリッププライヤー。『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【144-24】(4864425)アルミＧ型グリッププライヤー ５８０ｍｍ 受注単位1[rn]
20-140309,,3417.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ペンチ・プライヤー,『カード対応OK！』■〒ＧＲＩＰ－ＯＮ社/ＧＲＩＰ－ＯＮ【727-08】(4865553)マルチグリッププライヤー「エルゴグリップ」 １８０ｍｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●手首への負担を軽減した形状で、長時間連続で使用しても疲れにくいです。<br>●片手のワンプッシュでワークをつかむ／はなすことが可能です。<br>●板金、溶接作業に。<br>●全長(mm):180<br>●口開き(mm)角材最小:-<br>●口開き(mm)角材最大:40<br>●質量(g):375<br>",『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【727-08】(4865553)マルチグリッププライヤー「エルゴグリップ」 １８０ｍｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【727-08】(4865553)マルチグリッププライヤー「エルゴグリップ」 １８０ｍｍ 受注単位1,作業用品\クランプ・バイス\グリッププライヤー。『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【727-08】(4865553)マルチグリッププライヤー「エルゴグリップ」 １８０ｍｍ 受注単位1[rn]
20-140310,,3903.2000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ペンチ・プライヤー,『カード対応OK！』■〒ＧＲＩＰ－ＯＮ社/ＧＲＩＰ－ＯＮ【124-18】(4864271)Ｃ型グリッププライヤー ４６０ｍｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●エポキシ樹脂コーティングにより、腐食に対してニッケルメッキよりも10倍以上の耐性があります。<br>●片手で素早く簡単にクランピングが可能です。<br>●組立作業、修理、板金、溶接作業に。<br>●全長(mm):460<br>●口開き(mm)角材最小:-<br>●口開き(mm)角材最大:260<br>●質量(g):1300<br>",『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【124-18】(4864271)Ｃ型グリッププライヤー ４６０ｍｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【124-18】(4864271)Ｃ型グリッププライヤー ４６０ｍｍ 受注単位1,作業用品\クランプ・バイス\グリッププライヤー。『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【124-18】(4864271)Ｃ型グリッププライヤー ４６０ｍｍ 受注単位1[rn]
20-140311,,1624.8000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ペンチ・プライヤー,『カード対応OK！』■〒ＧＲＩＰ－ＯＮ社/ＧＲＩＰ－ＯＮ【121-10】(4864204)グリッププライヤー ２３５ｍｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●エポキシ樹脂コーティングにより、腐食に対してニッケルメッキよりも10倍以上の耐性があります。<br>●プライヤー、クランプ、パイプレンチなどとしても使用可能な多機能ツールです。<br>●板金、溶接作業に。<br>●全長(mm):235<br>●口開き(mm)角材最小:-<br>●口開き(mm)角材最大:63<br>●質量(g):600<br>●ワイヤーカッター付<br>",『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【121-10】(4864204)グリッププライヤー ２３５ｍｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【121-10】(4864204)グリッププライヤー ２３５ｍｍ 受注単位1,作業用品\クランプ・バイス\グリッププライヤー。『カード対応OK！』■〒ＧＲＩＰ&minus;ＯＮ社/ＧＲＩＰ&minus;ＯＮ【121-10】(4864204)グリッププライヤー ２３５ｍｍ 受注単位1[rn]
