20-56001,http://tshop.r10s.jp/akibamac/cabinet/05011871/4562186864716.jpg?fitin=700:700,3424.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,イワタツールGPDR0.55CBALT イワタツール GPドリル,,超高速、長寿命、穴あけ加工を特許申請中の独自の刃先形状、溝形状によって実現した超硬小径コーティングドリルです。先端2段角を採用する事により、従来ドリルに比べ肩の摩耗とカケを著しく低減する事ができ、高速使用時に限らず従来のドリルに比べ大幅に性能をUPしています。独自の溝形状を採用する事により高送り時の切粉の排出効率を著しくUPするとともに、高速使用時に限らず、切粉詰まりによるドリルの折損防止にもつながります。,イワタツールGPDR0.55CBALT イワタツール GPドリル：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンイワタツールGPDR0.55CBALT イワタツール GPドリル,イワタツールGPDR0.55CBALT イワタツール GPドリル[rn]
20-56002,http://tshop.r10s.jp/akibamac/cabinet/05065886/4989999186345.jpg?fitin=700:700,610.4000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,トラスコ中山電動ドライバーソケットアダプタ 首振りタイプ 12.7mm TEAD4F,,■電動ドライバーなどに取り付けて手動用ソケットが使用できます。<br><br>■首振りタイプは10°可変可能で使用範囲が広がりまたストレートの状態でも使用可能です。<br><br>■6角シャンク部（6.35mm）は、圧入式で強力です。<br><br>【用途】<br>・建築工事、内装工事、電気工事。<br><br>【仕様】<br>軸寸法(mm)：6.35、全長(mm)：66、差込角(mm)：12.7、質量(g)：63<br><br>【原産国】<br>日本,トラスコ中山電動ドライバーソケットアダプタ 首振りタイプ 12.7mm TEAD4F：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントラスコ中山電動ドライバーソケットアダプタ 首振りタイプ 12.7mm TEAD4F,トラスコ中山電動ドライバーソケットアダプタ 首振りタイプ 12.7mm TEAD4F[rn]
20-56003,http://tshop.r10s.jp/akibamac/cabinet/05056002/4963202073080.jpg?fitin=700:700,2384.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,ロブテックスポケットモンキ スモーク 160mm UM36SS,,■ショートタイプのエビ印ハイブリッドモンキーレンチです。<br><br>■軽く、薄く、口開きワイドでスケルトングリップです。<br><br>■ポケットにもすっぽり入る、手のひらサイズです。<br><br>■込み入った狭い空間での作業に最適です。<br><br>■目盛付です。<br><br>【仕様】<br>全長(mm)：160、最大口開き(mm)：36、色：スモーク、質量(g)：235<br><br>【注意】<br>・電気が流れているものには使用しないでください。グリップには絶縁機能はありません。<br><br>【原産国】<br>日本,ロブテックスポケットモンキ スモーク 160mm UM36SS：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンロブテックスポケットモンキ スモーク 160mm UM36SS,ロブテックスポケットモンキ スモーク 160mm UM36SS[rn]
20-56004,http://tshop.r10s.jp/akibamac/cabinet/05019456/4907587061836.jpg?fitin=700:700,382.4000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,ベッセル交換ビットセットTDBS4 TDBS4,,■交換ビットセットです。<br><br>【仕様】<br>セット内容：対辺H5.5、7、8、10、ビットベルトホルダ、セット内容(点)：4、質量(g)：66<br><br>【原産国】<br>日本,ベッセル交換ビットセットTDBS4 TDBS4：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンベッセル交換ビットセットTDBS4 TDBS4,ベッセル交換ビットセットTDBS4 TDBS4[rn]
20-56005,http://tshop.r10s.jp/akibamac/cabinet/05065716/4989999132526.jpg?fitin=700:700,315.2000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,トラスコ中山ソケット 6角タイプ 差込角12.7 対辺8mm T408S,,■スタンダードタイプです。<br><br>■ノンクロムメッキ処理で、環境に優しいです。<br><br>■接触面が大きく強い応力を掛けてもボルトナットを傷めにくくなっています。<br><br>■材質はクロムバナジウム鋼です。<br><br>【仕様】<br>対辺寸法(mm)：8、差込角(mm)：12.7、全長(mm)：38、質量(g)：46<br>表面処理：ノンクロムメッキ<br><br>【原産国】<br>台湾,トラスコ中山ソケット 6角タイプ 差込角12.7 対辺8mm T408S：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントラスコ中山ソケット 6角タイプ 差込角12.7 対辺8mm T408S,トラスコ中山ソケット 6角タイプ 差込角12.7 対辺8mm T408S[rn]
20-56006,http://tshop.r10s.jp/akibamac/cabinet/05059391/4967521319539.jpg?fitin=700:700,3984.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】スーパーツールアマチユアベアリングプーラ（AB3N）用爪（左右2ヶ1組） ABJ3N,,【仕様】<br>適合機種：AB3、AB3N、品名：替爪、質量(g)：470<br>組入数(個)：左右各1<br><br>【材質/仕上】<br>■特殊鋼(硬さ：40~47HRC)<br><br>【セット内容/付属品】<br>■左右各1個1組<br><br>【原産国】<br>台湾,【送料無料】スーパーツールアマチユアベアリングプーラ（AB3N）用爪（左右2ヶ1組） ABJ3N：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】スーパーツールアマチユアベアリングプーラ（AB3N）用爪（左右2ヶ1組） ABJ3N,【送料無料】スーパーツールアマチユアベアリングプーラ（AB3N）用爪（左右2ヶ1組） ABJ3N[rn]
20-56007,http://tshop.r10s.jp/akibamac/cabinet/05065985/4989999343595.jpg?fitin=700:700,470.4000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,トラスコ中山TCC-50N-CR TRUSCO C型シャコ万力 50mm キャップ・リング (TCC50NCR),,●Ｃ型シャコ万力用のキャップ・リングです。<br>●径(mm):18.0<br>●長さ(mm):12.5<br>●適合機種:TCC-50N<br>●質量(g):13<br><br>,トラスコ中山TCC-50N-CR TRUSCO C型シャコ万力 50mm キャップ・リング (TCC50NCR)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントラスコ中山TCC-50N-CR TRUSCO C型シャコ万力 50mm キャップ・リング (TCC50NCR),トラスコ中山TCC-50N-CR TRUSCO C型シャコ万力 50mm キャップ・リング (TCC50NCR)[rn]
20-56008,http://tshop.r10s.jp/akibamac/cabinet/05065886/4989999186109.jpg?fitin=700:700,622.4000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,トラスコ中山電動ドライバーソケット 9mm TEF9,,■花形口径は、精度の高いトルク伝達を可能にします。<br><br>■六角口径に比べボルトナットにスムーズに差し込むことが可能です。<br><br>【用途】<br>・建設工事・電設工事・木工工事に最適。<br><br>【仕様】<br>対辺寸法(mm)：9、軸寸法(mm)：6.35、全長(mm)：105、質量(g)：55<br><br>【原産国】<br>日本,トラスコ中山電動ドライバーソケット 9mm TEF9：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコントラスコ中山電動ドライバーソケット 9mm TEF9,トラスコ中山電動ドライバーソケット 9mm TEF9[rn]
20-56009,http://tshop.r10s.jp/akibamac/cabinet/05059652/4969655807692.jpg?fitin=700:700,654.4000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,ボッシュ7144N ドレメル ダイヤモンドホイールポイント,,●木材やセラミック、ガラス、硬質鉄、貴金属、その他の硬質材料の細やかな作業や彫刻、修正、仕上げ用に使用します。<br>●木材、セラミック、ガラス、鉄、貴金属の彫刻、削り出し作業に<br>●軸径(mm):3.2<br>●製造国:イスラエル<br>●最大幅(mm):2.4<br>●質量(g):5<br><br>,ボッシュ7144N ドレメル ダイヤモンドホイールポイント：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコンボッシュ7144N ドレメル ダイヤモンドホイールポイント,ボッシュ7144N ドレメル ダイヤモンドホイールポイント[rn]
20-56010,http://tshop.r10s.jp/akibamac/cabinet/05001795/4534644065980.jpg?fitin=700:700,26024.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】ノガ・ジャパンKP03-010 NOGA 3-19内径用カウンターシンク90°スリムホルダー 10mmシャンク (KP03010),,KOPAL面取りユニットは本体・ブレード・ガイドの組み合わせでできています。スプリングにより高さ調整ができる円錐状のガイドがワークの芯出しの役目をします。ハイス鋼のブレードはナットでロックされブレードの突出しを設定できます。,【送料無料】ノガ・ジャパンKP03-010 NOGA 3-19内径用カウンターシンク90&deg;スリムホルダー 10mmシャンク (KP03010)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】ノガ・ジャパンKP03-010 NOGA 3-19内径用カウンターシンク90&deg;スリムホルダー 10mmシャンク (KP03010),【送料無料】ノガ・ジャパンKP03-010 NOGA 3-19内径用カウンターシンク90&deg;スリムホルダー 10mmシャンク (KP03010)[rn]
20-56011,http://tshop.r10s.jp/akibamac/cabinet/05002039/4540565004311.jpg?fitin=700:700,23192.0000,,花・ガーデン・DIY > ガーデニング・農業 > ガーデニング機器 > その他,【送料無料】堀場製作所B-771 堀場 コンパクト電気伝導率(導電率・EC)計 LAQUAtwin B-771 (B771),,滴下測定と浸漬測定の1台2役です。自動レンジ切り替えで、広範囲の測定を実現しました。ワンタッチ2点自動校正付です。食塩濃度換算機能付です。,【送料無料】堀場製作所B-771 堀場 コンパクト電気伝導率(導電率・EC)計 LAQUAtwin B-771 (B771)：ソフマップ　デジタルコレクション,ソフマップ デジタルコレクションSofmap Digital CollectionパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古　ソフトアウトレット中古ノートパソコン中古パソコン【送料無料】堀場製作所B-771 堀場 コンパクト電気伝導率(導電率・EC)計 LAQUAtwin B-771 (B771),【送料無料】堀場製作所B-771 堀場 コンパクト電気伝導率(導電率・EC)計 LAQUAtwin B-771 (B771)[rn]
