20-75401,http://tshop.r10s.jp/e-mabuchi/cabinet/fuku/04132205/binding-tape4.jpg?fitin=700:700,28.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > アクセサリークラフト材料 > アクサリーパーツ > その他,ふちどりや持ち手に♪【メートライン】,,"キルティングジャケットやベストなどのふちどりやバッグの持ち手におススメ！
半分に折り、ふちどりする部分をはさみこんで後、ステッチをかけます。
半分に折ると幅は約1.4ｃｍです。
■約2.9ｃｍ幅：ウール100％
（ご注文の単位は10cmです。50cm必要な場合は「5」と入力して下さい）
※宅配便432円は東北6県のみで、北海道・沖縄・離島を除く他県が540円となります。
※上記料金は同商品のみ発送の場合です。他商品と同梱発送は送料が変わる場合がございますのでご了承下さい
※発送はお一人様一梱包での発送となります。別送は対応しておりません。",ふちどりや持ち手に♪【メートライン】：マブチネットショップ,マブチ抜きキャンバス　布生地洋裁手芸ラミネート綿麻帆布コスプレ衣装撥水加工ミシン針糸入園入学グッズファブリック10ｃｍから販売刺しゅう送料無料ふちどりや持ち手に♪【メートライン】,ふちどりや持ち手に♪【メートライン】[rn]
20-75402,http://tshop.r10s.jp/e-mabuchi/cabinet/fuku/scissors/dmc-vintage-collecti.jpg?fitin=700:700,960.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > アクセサリークラフト材料 > アクサリーパーツ > その他,DMC ビンテージコレクションハサミ,,"DMCのビンテージコレクションのハサミです♪
■長さ：10ｃｍ
■Made in Italy
※ネコポスは全国一律270円、宅配便420円は東北6県のみで、北海道・沖縄・離島を除く他県が525円となります。
※発送はお1人様1梱包での発送となります。2つに分けての別送は対応しておりません。",DMC ビンテージコレクションハサミ：マブチネットショップ,マブチ抜きキャンバス　布生地洋裁手芸ラミネート綿麻帆布コスプレ衣装撥水加工ミシン針糸入園入学グッズファブリック10ｃｍから販売刺しゅう送料無料DMC ビンテージコレクションハサミ,DMC ビンテージコレクションハサミ[rn]
20-75403,http://tshop.r10s.jp/e-mabuchi/cabinet/fuku/04132205/fashion-tape35-0.jpg?fitin=700:700,14.4000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > アクセサリークラフト材料 > アクサリーパーツ > その他,トートバツグの持ち手等に♪【ファッションテープ】,,"通常トートバッグの持ち手等に使われます。持ち手以外にも使えますよー♪
■25ｍｍ巾：アクリル100％（2番色のみ綿100％綿カス仕上げ）
（ご注文の単位は10cmです。50cm必要な場合は「5」と入力して下さい）
※ネコポスは全国一律270円、宅配便432円は東北6県のみで、北海道・沖縄・離島を除く他県が540円となります。
※上記料金は同商品の場合です。他商品との同梱は送料が変わる場合がございますのでご了承下さい。
※分けてご注文頂いても発送はお１人様1梱包の発送です。別送は対応しておりません。",トートバツグの持ち手等に♪【ファッションテープ】：マブチネットショップ,マブチ抜きキャンバス　布生地洋裁手芸ラミネート綿麻帆布コスプレ衣装撥水加工ミシン針糸入園入学グッズファブリック10ｃｍから販売刺しゅう送料無料トートバツグの持ち手等に♪【ファッションテープ】,トートバツグの持ち手等に♪【ファッションテープ】[rn]
20-75404,http://tshop.r10s.jp/e-mabuchi/cabinet/fuku/pm-40.jpg?fitin=700:700,1680.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > アクセサリークラフト材料 > アクサリーパーツ > その他,持ち手木製ハンドル【はな】,,"はな柄がキュートな木製の持ち手です♪
■取り付け巾16cm　高さ8.5cm  
■素材　天然木・２本１セット
※素材が天然木のため、木目や色調が個々で違います。
※宅配便432円は東北6県のみで、北海道・沖縄・離島を除く他県が540円となります。
※上記料金は同商品の場合です。他商品との同梱は送料が変わる場合がございますのでご了承下さい。
※分けてご注文頂いても発送はお１人様1梱包の発送です。別送は対応しておりません。",持ち手木製ハンドル【はな】：マブチネットショップ,マブチ抜きキャンバス　布生地洋裁手芸ラミネート綿麻帆布コスプレ衣装撥水加工ミシン針糸入園入学グッズファブリック10ｃｍから販売刺しゅう送料無料持ち手木製ハンドル【はな】,持ち手木製ハンドル【はな】[rn]
20-75405,http://tshop.r10s.jp/e-mabuchi/cabinet/fuku/scissors/miyabisakura90cm.jpg?fitin=700:700,960.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > アクセサリークラフト材料 > アクサリーパーツ > その他,和柄はさみ【雅桜 90ｍｍ】,糸切りはさみ,"ハンドルは日本伝統の京ちりめんの柄をモチーフに特殊加工をほどこしたハサミです♪
薄型のはさみで本革ケース付なので収納に便利です。
刃先がとがっているので、細かな作業に適しています。
指入れがソフトなハンドルです。
■長さ：90ｍｍ
■MADE IN CHINA
※宅配便420円は東北6県のみで、北海道・沖縄・離島を除く他県が525円となります。
※発送はお1人様1梱包での発送となります。2つに分けての別送は対応しておりません。",和柄はさみ【雅桜 90ｍｍ】：マブチネットショップ,マブチ抜きキャンバス　布生地洋裁手芸ラミネート綿麻帆布コスプレ衣装撥水加工ミシン針糸入園入学グッズファブリック10ｃｍから販売刺しゅう送料無料和柄はさみ【雅桜 90ｍｍ】,糸切りはさみ。和柄はさみ【雅桜 90ｍｍ】[rn]
20-75406,http://tshop.r10s.jp/e-mabuchi/cabinet/fuku/pm-38.jpg?fitin=700:700,1168.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > アクセサリークラフト材料 > アクサリーパーツ > その他,持ち手木製ハンドル【ハート】,,"ハートの型抜きがキュート♪木製の持ち手です。       
■取り付け巾11cm　高さ8cm  ■素材　天然木・２本１セット
※素材が天然木のため、木目や色調が個々で違います。
※宅配便432円は東北6県のみで、北海道・沖縄・離島を除く他県が540円となります。
※上記料金は同商品の場合です。他商品との同梱は送料が変わる場合がございますのでご了承下さい。
※分けてご注文頂いても発送はお１人様1梱包の発送です。別送は対応しておりません。",持ち手木製ハンドル【ハート】：マブチネットショップ,マブチ抜きキャンバス　布生地洋裁手芸ラミネート綿麻帆布コスプレ衣装撥水加工ミシン針糸入園入学グッズファブリック10ｃｍから販売刺しゅう送料無料持ち手木製ハンドル【ハート】,持ち手木製ハンドル【ハート】[rn]
20-75407,http://tshop.r10s.jp/e-mabuchi/cabinet/fuku/scissors/clover-nunokiri-blac.jpg?fitin=700:700,2640.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > アクセサリークラフト材料 > アクサリーパーツ > その他,clover 糸切はさみ【黒刃 ブラック】24cm,ブラックシリーズ！,"クロバーの布切はさみです。
長年培った伝統技術を活かし、新しい工夫と技術を組み合わせて造ったのが「ブラック」シリーズ！
ソーイングやパッチワークなど布を切る時に使用する布切り専用はさみです。
通常の布切はさみのわずか60％（約125ｇ）の軽さの布切はさみです。
刃部は、刃物鋼を使用していますので、シャープな切れ味で耐久性にも優れています。
ハンドル部は、強化樹脂製で手によくフィットする形状になっています。
■長さ：24ｃｍ
■刃部：刃物鋼/柄部：ガラス繊維強化樹脂/サック：オレフィン系樹脂
■MADE IN JAPAN
※ネコポスは全国一律270円、宅配便420円は東北6県のみで、北海道・沖縄・離島を除く他県が525円となります。
※発送はお1人様1梱包での発送となります。2つに分けての別送は対応しておりません。",clover 糸切はさみ【黒刃 ブラック】24cm：マブチネットショップ,マブチ抜きキャンバス　布生地洋裁手芸ラミネート綿麻帆布コスプレ衣装撥水加工ミシン針糸入園入学グッズファブリック10ｃｍから販売刺しゅう送料無料clover 糸切はさみ【黒刃 ブラック】24cm,ブラックシリーズ！。clover 糸切はさみ【黒刃 ブラック】24cm[rn]
20-75408,http://tshop.r10s.jp/e-mabuchi/cabinet/fuku/a-needle/organ-georgette7.jpg?fitin=700:700,280.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > アクセサリークラフト材料 > アクサリーパーツ > その他,ORGAN 家庭用極薄生地専用ミシン針　7号　HA×1GT,オルガン 極薄専用ミシン針,"ジョーゼット、オーガンジー専用針です。
糸は80番を標準として、糸調子は下糸に合わせて下さい。
布地の両端（前と後ろ）を手で持ち、ミシンの向こう側へ引っ張り気味に縫うと縫いじわが防げます。
※宅配便432円は東北6県のみで、北海道・沖縄・離島を除く他県が540円となります。
※分けてご注文頂いても発送はお１人様1梱包の発送です。別送は対応しておりません。",ORGAN 家庭用極薄生地専用ミシン針　7号　HA&times;1GT：マブチネットショップ,マブチ抜きキャンバス　布生地洋裁手芸ラミネート綿麻帆布コスプレ衣装撥水加工ミシン針糸入園入学グッズファブリック10ｃｍから販売刺しゅう送料無料ORGAN 家庭用極薄生地専用ミシン針　7号　HA&times;1GT,オルガン 極薄専用ミシン針。ORGAN 家庭用極薄生地専用ミシン針　7号　HA&times;1GT[rn]
20-75409,http://tshop.r10s.jp/e-mabuchi/cabinet/fuku/04132205/bm-4024.jpg?fitin=700:700,2912.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > アクセサリークラフト材料 > アクサリーパーツ > その他,INAZUMA 本皮持ち手【40ｃｍ手さげタイプ】,,"シンプルなデザインで合わせやすい本皮40ｃｍの手さげタイプ。
■サイズ:全長約40ｃｍ（金具部分含む）
■幅：約1.6～3.8ｃｍ
■素材：本皮　2本
レザー用手縫い糸もあります！
※ネコポスは確認中、宅配便432円は東北6県のみで、北海道・沖縄・離島を除く他県が540円となります。
※上記料金は同商品の場合です。他商品との同梱は送料が変わる場合がございますのでご了承下さい。
※分けてご注文頂いても発送はお１人様1梱包の発送です。別送は対応しておりません。",INAZUMA 本皮持ち手【40ｃｍ手さげタイプ】：マブチネットショップ,マブチ抜きキャンバス　布生地洋裁手芸ラミネート綿麻帆布コスプレ衣装撥水加工ミシン針糸入園入学グッズファブリック10ｃｍから販売刺しゅう送料無料INAZUMA 本皮持ち手【40ｃｍ手さげタイプ】,INAZUMA 本皮持ち手【40ｃｍ手さげタイプ】[rn]
20-75410,http://tshop.r10s.jp/e-mabuchi/cabinet/fuku/scissors/hasami-miyabi100.jpg?fitin=700:700,1040.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > アクセサリークラフト材料 > アクサリーパーツ > その他,和柄はさみ【雅桜 10ｃｍ】,糸切りはさみ,"ハンドルは日本伝統の京ちりめんの柄をモチーフに特殊加工をほどこしたハサミです♪
薄型のはさみで本革ケース付なので収納に便利です。
刃先がとがっているので、細かな作業に適しています。
指入れがソフトなハンドルです。
■長さ：10ｃｍ
■MADE IN CHINA
※宅配便420円は東北6県のみで、北海道・沖縄・離島を除く他県が525円となります。
※発送はお1人様1梱包での発送となります。2つに分けての別送は対応しておりません。",和柄はさみ【雅桜 10ｃｍ】：マブチネットショップ,マブチ抜きキャンバス　布生地洋裁手芸ラミネート綿麻帆布コスプレ衣装撥水加工ミシン針糸入園入学グッズファブリック10ｃｍから販売刺しゅう送料無料和柄はさみ【雅桜 10ｃｍ】,糸切りはさみ。和柄はさみ【雅桜 10ｃｍ】[rn]
20-75411,http://tshop.r10s.jp/e-mabuchi/cabinet/fuku/04132205/bs-1526a.jpg?fitin=700:700,704.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > アクセサリークラフト材料 > アクサリーパーツ > その他,INAZUMA 本皮持ち手【ポーチ用】,,"本皮38ｃｍの手さげタイプ。
ナスカンタイプなので取り外し自由です！
■サイズ:全長約38ｃｍ（金具部分含む）
■幅：約1ｃｍ
■厚さ：約0.2ｃｍ
■素材：本皮　2本
レザー用手縫い糸もあります！
※ネコポスは全国一律270円、宅配便432円は東北6県のみで、北海道・沖縄・離島を除く他県が540円となります。
※上記料金は同商品の場合です。他商品との同梱は送料が変わる場合がございますのでご了承下さい。
※分けてご注文頂いても発送はお１人様1梱包の発送です。別送は対応しておりません。",INAZUMA 本皮持ち手【ポーチ用】：マブチネットショップ,マブチ抜きキャンバス　布生地洋裁手芸ラミネート綿麻帆布コスプレ衣装撥水加工ミシン針糸入園入学グッズファブリック10ｃｍから販売刺しゅう送料無料INAZUMA 本皮持ち手【ポーチ用】,INAZUMA 本皮持ち手【ポーチ用】[rn]
