30-10301,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs25/trs4309031.jpg?fitin=700:700,7011.2000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　プロパンバーナー用火口　１０号　TB10H,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【仕様】<br>●炎温度(℃):1500●材質:鉄●長さ(mm):200●火口外径(mm):100<br><br>【質量】　1340G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1964　ページ■商品コード：trs4309031　●炎温度(℃):1500●材質:鉄●長さ(mm):200●火口外径(mm):100,ＴＲＵＳＣＯ　プロパンバーナー用火口　１０号　TB10H：工具箱　楽天市場店,ＴＲＵＳＣＯ　プロパンバーナー用火口　１０号　TB10H,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　プロパンバーナー用火口　１０号　TB10H[rn]
30-10302,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs05/trs2310457.jpg?fitin=700:700,8964.0000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　プロパンバーナー　Ｍタイプ　発熱量４８００Ｋｃａｌ／ｈ　TBM3,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●酸素ボンベ不要・調整器不要のロウ付け加工用バーナーです。<br><br>【用途】<br>●リノリューム床施工。●杉焼・木根焼。<br><br>【仕様】<br>●炎温度(℃):1500●発熱量(kcal/h):4800●火口外径(mm):25●火炎寸法(mm)長さ×直径:230×25●ホース:3m（TB-H3MB）●棒状炎<br><br>【質量】　1.2KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1964　ページ■商品コード：trs2310457　●炎温度(℃):1500●発熱量(kcal/h):4800●火口外径(mm):25●火炎寸法(mm)長さ×直径:230×25●ホース:3m（TB-H3MB）●棒状炎,ＴＲＵＳＣＯ　プロパンバーナー　Ｍタイプ　発熱量４８００Ｋｃａｌ／ｈ　TBM3：工具箱　楽天市場店,ＴＲＵＳＣＯ　プロパンバーナー　Ｍタイプ　発熱量４８００Ｋｃａｌ／ｈ　TBM3,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　プロパンバーナー　Ｍタイプ　発熱量４８００Ｋｃａｌ／ｈ　TBM3[rn]
30-10303,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,11401.6000,,花・ガーデン・DIY > DIY・工具 > その他,新富士　プロパンバーナー　Ｓ－２　S2,【業務用】 オレンジブック2017掲載,<b>メーカー／新富士バーナー（株）</b><br><br>【特長】<br>●酸素ボンベ不要・調整器不要のロウ付け加工用バーナーです。<br><br>【用途】<br>●銅管・ステンレス管のロウ付け作業、バイトのロウ付け加工・金属の焼き入れ・焼き戻し。<br><br>【仕様】<br>●炎温度(℃):1800●発熱量(kcal/h):9600●火口外径(mm):21●火炎寸法(mm)長さ×直径:230×35●ホース長さ:3m●スパイラル集中炎●手元に空気調整器付●ホース:3m(PB-H3MB)<br><br>【質量】　1.1KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1965　ページ■商品コード：trs1235338　●炎温度(℃):1800●発熱量(kcal/h):9600●火口外径(mm):21●火炎寸法(mm)長さ×直径:230×35●ホース長さ:3m●スパイラル集中炎●手元に空気調整器付●ホース:3m(PB-H3MB),新富士　プロパンバーナー　Ｓ&minus;２　S2：工具箱　楽天市場店,新富士　プロパンバーナー　Ｓ&minus;２　S2,【業務用】 オレンジブック2017掲載。新富士　プロパンバーナー　Ｓ&minus;２　S2[rn]
30-10304,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs46/trs8185112.jpg?fitin=700:700,2103.2000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　プロパンバーナー用火口　３号　TB3H,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●プロパンバーナー用火口（部品）です。<br><br>【仕様】<br>●炎温度(℃):1500●火口外径(mm):25●袋ナットサイズ(mm):-●材質:ステンレス●長さ(mm):79●火口外径(mm):*●材質:*<br><br>【質量】　79G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1964　ページ■商品コード：trs8185112　●炎温度(℃):1500●火口外径(mm):25●袋ナットサイズ(mm):-●材質:ステンレス●長さ(mm):79●火口外径(mm):*●材質:*,ＴＲＵＳＣＯ　プロパンバーナー用火口　３号　TB3H：工具箱　楽天市場店,ＴＲＵＳＣＯ　プロパンバーナー用火口　３号　TB3H,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　プロパンバーナー用火口　３号　TB3H[rn]
30-10305,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs17/trs3769089.jpg?fitin=700:700,2369.6000,,花・ガーデン・DIY > DIY・工具 > その他,新富士　プロパン部品　接手　Ｍ－３００　PBM300S,【業務用】 オレンジブック2017掲載,<b>メーカー／新富士バーナー（株）</b><br><br>【特長】<br>●プロパンバーナー用接手（部品）です。<br><br>【仕様】<br>●袋ナットサイズ(mm):M20×P1●接手太さ×長さ(mm):12×310<br><br>【質量】　180<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1965　ページ■商品コード：trs3769089　●袋ナットサイズ(mm):M20×P1●接手太さ×長さ(mm):12×310,新富士　プロパン部品　接手　Ｍ&minus;３００　PBM300S：工具箱　楽天市場店,新富士　プロパン部品　接手　Ｍ&minus;３００　PBM300S,【業務用】 オレンジブック2017掲載。新富士　プロパン部品　接手　Ｍ&minus;３００　PBM300S[rn]
30-10306,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,2816.8000,,花・ガーデン・DIY > DIY・工具 > その他,新富士　プロパンバーナー部品　火口５号　PB5H,【業務用】 オレンジブック2017掲載,<b>メーカー／新富士バーナー（株）</b><br><br>【特長】<br>●プロパンバーナー用火口（部品）です。<br><br>【仕様】<br>●炎温度(℃):1500●長さ(mm):92●袋ナットサイズ(mm):-●火口外径:5号(35mm)●導管太さ(mm):-●火口おねじサイズ(mm):M18×P1●ホース長さ:3m●スパイラル集中炎●手元に空気調整器付<br><br>【質量】　140<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1965　ページ■商品コード：trs3768970　●炎温度(℃):1500●長さ(mm):92●袋ナットサイズ(mm):-●火口外径:5号(35mm)●導管太さ(mm):-●火口おねじサイズ(mm):M18×P1●ホース長さ:3m●スパイラル集中炎●手元に空気調整器付,新富士　プロパンバーナー部品　火口５号　PB5H：工具箱　楽天市場店,新富士　プロパンバーナー部品　火口５号　PB5H,【業務用】 オレンジブック2017掲載。新富士　プロパンバーナー部品　火口５号　PB5H[rn]
30-10307,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs25/trs4309065.jpg?fitin=700:700,1652.0000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　プロパンバーナー用接手　Φ１２Ｘ１３０ｍｍ　TBM100S,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●プロパンバーナー用接手（部品）です。<br><br>【仕様】<br>●袋ナットサイズ(mm):M20×P1●接手太さ×長さ(mm):12×130<br><br>【質量】　120G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1964　ページ■商品コード：trs4309065　●袋ナットサイズ(mm):M20×P1●接手太さ×長さ(mm):12×130,ＴＲＵＳＣＯ　プロパンバーナー用接手　Φ１２Ｘ１３０ｍｍ　TBM100S：工具箱　楽天市場店,ＴＲＵＳＣＯ　プロパンバーナー用接手　Φ１２Ｘ１３０ｍｍ　TBM100S,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　プロパンバーナー用接手　Φ１２Ｘ１３０ｍｍ　TBM100S[rn]
30-10308,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,9747.2000,,花・ガーデン・DIY > DIY・工具 > その他,新富士　プロパンバーナー部品ホース１０Ｍ（バルブ付）　PBH10MB,【業務用】 オレンジブック2017掲載,<b>メーカー／新富士バーナー（株）</b><br><br>【特長】<br>●プロパンバーナー用ホース(部品）です。<br><br>【仕様】<br>●ホース長さ(m):10●バルブ長さ(mm):170●バルブ付<br><br>【質量】　2.33<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1965　ページ■商品コード：trs3769011　●ホース長さ(m):10●バルブ長さ(mm):170●バルブ付,新富士　プロパンバーナー部品ホース１０Ｍ（バルブ付）　PBH10MB：工具箱　楽天市場店,新富士　プロパンバーナー部品ホース１０Ｍ（バルブ付）　PBH10MB,【業務用】 オレンジブック2017掲載。新富士　プロパンバーナー部品ホース１０Ｍ（バルブ付）　PBH10MB[rn]
30-10309,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,9574.4000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　プロパンバーナー　Ｓタイプ　発熱量９６００Ｋｃａｌ／ｈ　TBS2,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●酸素ボンベ不要・調整器不要のロウ付け加工用バーナーです。<br><br>【用途】<br>●銅管・ステンレス管のロウ付け作業、バイトのロウ付け加工・金属の焼き入れ・焼き戻し。<br><br>【仕様】<br>●炎温度(℃):1800●発熱量(kcal/h):9600●火口外径(mm):21●火炎寸法(mm)長さ×直径:230×35●ホース:3m（TB-H3MB）●スパイラル集中炎●手元に空気調整器付(TB-S1のみ)<br><br>【質量】　1.1KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1964　ページ■商品コード：trs2310431　●炎温度(℃):1800●発熱量(kcal/h):9600●火口外径(mm):21●火炎寸法(mm)長さ×直径:230×35●ホース:3m（TB-H3MB）●スパイラル集中炎●手元に空気調整器付(TB-S1のみ),ＴＲＵＳＣＯ　プロパンバーナー　Ｓタイプ　発熱量９６００Ｋｃａｌ／ｈ　TBS2：工具箱　楽天市場店,ＴＲＵＳＣＯ　プロパンバーナー　Ｓタイプ　発熱量９６００Ｋｃａｌ／ｈ　TBS2,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　プロパンバーナー　Ｓタイプ　発熱量９６００Ｋｃａｌ／ｈ　TBS2[rn]
30-10310,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs17/trs3760421.jpg?fitin=700:700,42002.4000,,花・ガーデン・DIY > DIY・工具 > その他,アサダ　ロキシー４００Ｌキット　R35780,【業務用】 オレンジブック2017掲載,<b>メーカー／アサダ（株）</b><br><br>【特長】<br>●酸素と高性能マキシガス400を使用する3100℃の高温度バーナです。 ●ろう付けがスピーディに行えます。●小さな炎に調整できるため、狭い現場や補修工事に最適です。 ●逆火防止器付きです。 ●軽量8kgでラクに現場移動ができます。<br><br>【用途】<br>●銅管のロウ付け作業、冷凍・空調機器のサービス用に。<br><br>【仕様】<br>●鉄板溶接(mm):3 ●硬ろう付:φ1/4～4 ●火炎温度(℃):3100●適応ガス:マキシガス400<br><br>【セット内容／付属品】<br>●酸素ボンベ2L（ガスなし）、酸素用調整器、マキシガス400、マイクロチップ（0.3mm・0.5mm・0.7mm）、溶接ノズル（1.5mm・2.0mm）、マイクロチップアダプタ、ミキシングチューブ、ダブルホース3m、溶接ハンドル、スタンド、調整バルブ、ライタ、保護メガネ、スパナ、酸素逆火防止器<br><br>【質量】　8KG<br><br>【原産国】　ドイツ<br><br>【2017　オレンジブック掲載】　4 1966　ページ■商品コード：trs3760421　●鉄板溶接(mm):3 ●硬ろう付:φ1/4～4 ●火炎温度(℃):3100●適応ガス:マキシガス400,アサダ　ロキシー４００Ｌキット　R35780：工具箱　楽天市場店,アサダ　ロキシー４００Ｌキット　R35780,【業務用】 オレンジブック2017掲載。アサダ　ロキシー４００Ｌキット　R35780[rn]
30-10311,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs07/trs2735563.jpg?fitin=700:700,2253.6000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　プロパンバーナー用火口　５号　TB5H,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【仕様】<br>●炎温度(℃):1500●材質:ステンレス●長さ(mm):92●火口外径(mm):35<br><br>【質量】　140G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1964　ページ■商品コード：trs2735563　●炎温度(℃):1500●材質:ステンレス●長さ(mm):92●火口外径(mm):35,ＴＲＵＳＣＯ　プロパンバーナー用火口　５号　TB5H：工具箱　楽天市場店,ＴＲＵＳＣＯ　プロパンバーナー用火口　５号　TB5H,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　プロパンバーナー用火口　５号　TB5H[rn]
