29-97501,http://tshop.r10s.jp/genki-e-shop-hanshin/cabinet/a/4987040055220.jpg?fitin=700:700,1824.0000,,,カイゲンファーマ 改源 60包【第(2)類医薬品】,,"<!--

<img src = ""https://image.rakuten.co.jp/genki-e-shop-hanshin/cabinet/obaji15bai_750x100.gif"" />


<b>【年末年始の休業のお知らせ】</b><br>
<br>
12月31日(土)から1月3日(火)までお休みを頂きます。（休業中もご注文頂けます）<br>
<br>
■年内発送締め切り<br>
　12月30日(金)14:00までのご注文。（銀行振込など前払いのご注文は30日（金）14:00までのご入金分）<br>
　※12月30日(金)14:00以降のご注文は、1月4日(水)より順次発送<br>
<br>
■年内お問い合わせへのご返信、ご注文確認メールの送信<br>
　12月30日(金)14:00までのお問い合わせとご注文。<br>
※12月30日(金)14:00以降いただいた分に関しては、1月4日(水)より順次ご返信・送信いたします。<br>
<br>
■電話お問い合わせ<br>
　12月30日(金)15:00～1月3日(火)までは繋がりませんのでご注意ください。<br>
<br>
■お届け日指定<br>
　1月4日(水)までのお届け日指定締め切りは、12月30日(金)14:00までのご注文まで。<br>
　※それ以降のご注文は、1月5日(木)以降のお届け日指定をお願いします。<br>
<br>
■年末年始のご注文について<br>
　長期休業明けは大変込み合うことが予想され、ご対応に通常よりお時間を頂戴する場合もございます。<br>
　ご了承くださいませ。
-->",カイゲンファーマ 改源 60包【第(2)類医薬品】：GENKI-e shop,カイゲンファーマ 改源 60包【第(2)類医薬品】,カイゲンファーマ 改源 60包【第(2)類医薬品】[rn]
29-97502,http://tshop.r10s.jp/genki-e-shop-hanshin/cabinet/a/4987306048232.jpg?fitin=700:700,1024.0000,,,大正 パブロンSα 70錠【第(2)類医薬品】,,"<!--

<img src = ""https://image.rakuten.co.jp/genki-e-shop-hanshin/cabinet/obaji15bai_750x100.gif"" />


<b>【年末年始の休業のお知らせ】</b><br>
<br>
12月31日(土)から1月3日(火)までお休みを頂きます。（休業中もご注文頂けます）<br>
<br>
■年内発送締め切り<br>
　12月30日(金)14:00までのご注文。（銀行振込など前払いのご注文は30日（金）14:00までのご入金分）<br>
　※12月30日(金)14:00以降のご注文は、1月4日(水)より順次発送<br>
<br>
■年内お問い合わせへのご返信、ご注文確認メールの送信<br>
　12月30日(金)14:00までのお問い合わせとご注文。<br>
※12月30日(金)14:00以降いただいた分に関しては、1月4日(水)より順次ご返信・送信いたします。<br>
<br>
■電話お問い合わせ<br>
　12月30日(金)15:00～1月3日(火)までは繋がりませんのでご注意ください。<br>
<br>
■お届け日指定<br>
　1月4日(水)までのお届け日指定締め切りは、12月30日(金)14:00までのご注文まで。<br>
　※それ以降のご注文は、1月5日(木)以降のお届け日指定をお願いします。<br>
<br>
■年末年始のご注文について<br>
　長期休業明けは大変込み合うことが予想され、ご対応に通常よりお時間を頂戴する場合もございます。<br>
　ご了承くださいませ。
-->",大正 パブロンSα 70錠【第(2)類医薬品】：GENKI-e shop,大正 パブロンSα 70錠【第(2)類医薬品】,大正 パブロンSα 70錠【第(2)類医薬品】[rn]
29-97503,http://tshop.r10s.jp/genki-e-shop-hanshin/cabinet/a/4987107609205.jpg?fitin=700:700,1344.0000,,,第一三共 ルルアタックEX 24錠【第(2)類医薬品】,,"<!--

<img src = ""https://image.rakuten.co.jp/genki-e-shop-hanshin/cabinet/obaji15bai_750x100.gif"" />


<b>【年末年始の休業のお知らせ】</b><br>
<br>
12月31日(土)から1月3日(火)までお休みを頂きます。（休業中もご注文頂けます）<br>
<br>
■年内発送締め切り<br>
　12月30日(金)14:00までのご注文。（銀行振込など前払いのご注文は30日（金）14:00までのご入金分）<br>
　※12月30日(金)14:00以降のご注文は、1月4日(水)より順次発送<br>
<br>
■年内お問い合わせへのご返信、ご注文確認メールの送信<br>
　12月30日(金)14:00までのお問い合わせとご注文。<br>
※12月30日(金)14:00以降いただいた分に関しては、1月4日(水)より順次ご返信・送信いたします。<br>
<br>
■電話お問い合わせ<br>
　12月30日(金)15:00～1月3日(火)までは繋がりませんのでご注意ください。<br>
<br>
■お届け日指定<br>
　1月4日(水)までのお届け日指定締め切りは、12月30日(金)14:00までのご注文まで。<br>
　※それ以降のご注文は、1月5日(木)以降のお届け日指定をお願いします。<br>
<br>
■年末年始のご注文について<br>
　長期休業明けは大変込み合うことが予想され、ご対応に通常よりお時間を頂戴する場合もございます。<br>
　ご了承くださいませ。
-->",第一三共 ルルアタックEX 24錠【第(2)類医薬品】：GENKI-e shop,第一三共 ルルアタックEX 24錠【第(2)類医薬品】,第一三共 ルルアタックEX 24錠【第(2)類医薬品】[rn]
29-97504,http://tshop.r10s.jp/genki-e-shop-hanshin/cabinet/a/4987306048416.jpg?fitin=700:700,784.0000,,,大正 パブロンエースAX 18錠 【第(2)類医薬品】,アンブロキソール塩酸塩配合　しつこいたんに作用するかぜ薬,"<!--

<img src = ""https://image.rakuten.co.jp/genki-e-shop-hanshin/cabinet/obaji15bai_750x100.gif"" />


<b>【年末年始の休業のお知らせ】</b><br>
<br>
12月31日(土)から1月3日(火)までお休みを頂きます。（休業中もご注文頂けます）<br>
<br>
■年内発送締め切り<br>
　12月30日(金)14:00までのご注文。（銀行振込など前払いのご注文は30日（金）14:00までのご入金分）<br>
　※12月30日(金)14:00以降のご注文は、1月4日(水)より順次発送<br>
<br>
■年内お問い合わせへのご返信、ご注文確認メールの送信<br>
　12月30日(金)14:00までのお問い合わせとご注文。<br>
※12月30日(金)14:00以降いただいた分に関しては、1月4日(水)より順次ご返信・送信いたします。<br>
<br>
■電話お問い合わせ<br>
　12月30日(金)15:00～1月3日(火)までは繋がりませんのでご注意ください。<br>
<br>
■お届け日指定<br>
　1月4日(水)までのお届け日指定締め切りは、12月30日(金)14:00までのご注文まで。<br>
　※それ以降のご注文は、1月5日(木)以降のお届け日指定をお願いします。<br>
<br>
■年末年始のご注文について<br>
　長期休業明けは大変込み合うことが予想され、ご対応に通常よりお時間を頂戴する場合もございます。<br>
　ご了承くださいませ。
-->",大正 パブロンエースAX 18錠 【第(2)類医薬品】：GENKI-e shop,大正 パブロンエースAX 18錠 【第(2)類医薬品】,アンブロキソール塩酸塩配合　しつこいたんに作用するかぜ薬。大正 パブロンエースAX 18錠 【第(2)類医薬品】[rn]
29-97505,http://tshop.r10s.jp/genki-e-shop-hanshin/cabinet/a/4968250184214.jpg?fitin=700:700,1677.6000,,,「定形外送料無料」「ポイント15倍」湧永 フジコールカプセル 40P【第(2)類医薬品】,湧永製薬 送料無料,"<!--

<img src = ""https://image.rakuten.co.jp/genki-e-shop-hanshin/cabinet/obaji15bai_750x100.gif"" />


<b>【年末年始の休業のお知らせ】</b><br>
<br>
12月31日(土)から1月3日(火)までお休みを頂きます。（休業中もご注文頂けます）<br>
<br>
■年内発送締め切り<br>
　12月30日(金)14:00までのご注文。（銀行振込など前払いのご注文は30日（金）14:00までのご入金分）<br>
　※12月30日(金)14:00以降のご注文は、1月4日(水)より順次発送<br>
<br>
■年内お問い合わせへのご返信、ご注文確認メールの送信<br>
　12月30日(金)14:00までのお問い合わせとご注文。<br>
※12月30日(金)14:00以降いただいた分に関しては、1月4日(水)より順次ご返信・送信いたします。<br>
<br>
■電話お問い合わせ<br>
　12月30日(金)15:00～1月3日(火)までは繋がりませんのでご注意ください。<br>
<br>
■お届け日指定<br>
　1月4日(水)までのお届け日指定締め切りは、12月30日(金)14:00までのご注文まで。<br>
　※それ以降のご注文は、1月5日(木)以降のお届け日指定をお願いします。<br>
<br>
■年末年始のご注文について<br>
　長期休業明けは大変込み合うことが予想され、ご対応に通常よりお時間を頂戴する場合もございます。<br>
　ご了承くださいませ。
-->",「定形外送料無料」「ポイント15倍」湧永 フジコールカプセル 40P【第(2)類医薬品】：GENKI-e shop,「定形外送料無料」「ポイント15倍」湧永 フジコールカプセル 40P【第(2)類医薬品】,湧永製薬 送料無料。「定形外送料無料」「ポイント15倍」湧永 フジコールカプセル 40P【第(2)類医薬品】[rn]
29-97506,http://tshop.r10s.jp/genki-e-shop-hanshin/cabinet/a/4987040055305.jpg?fitin=700:700,821.6000,,,カイゲンファーマ 改源かぜカプセル 30P【第(2)類医薬品】,,"<!--

<img src = ""https://image.rakuten.co.jp/genki-e-shop-hanshin/cabinet/obaji15bai_750x100.gif"" />


<b>【年末年始の休業のお知らせ】</b><br>
<br>
12月31日(土)から1月3日(火)までお休みを頂きます。（休業中もご注文頂けます）<br>
<br>
■年内発送締め切り<br>
　12月30日(金)14:00までのご注文。（銀行振込など前払いのご注文は30日（金）14:00までのご入金分）<br>
　※12月30日(金)14:00以降のご注文は、1月4日(水)より順次発送<br>
<br>
■年内お問い合わせへのご返信、ご注文確認メールの送信<br>
　12月30日(金)14:00までのお問い合わせとご注文。<br>
※12月30日(金)14:00以降いただいた分に関しては、1月4日(水)より順次ご返信・送信いたします。<br>
<br>
■電話お問い合わせ<br>
　12月30日(金)15:00～1月3日(火)までは繋がりませんのでご注意ください。<br>
<br>
■お届け日指定<br>
　1月4日(水)までのお届け日指定締め切りは、12月30日(金)14:00までのご注文まで。<br>
　※それ以降のご注文は、1月5日(木)以降のお届け日指定をお願いします。<br>
<br>
■年末年始のご注文について<br>
　長期休業明けは大変込み合うことが予想され、ご対応に通常よりお時間を頂戴する場合もございます。<br>
　ご了承くださいませ。
-->",カイゲンファーマ 改源かぜカプセル 30P【第(2)類医薬品】：GENKI-e shop,カイゲンファーマ 改源かぜカプセル 30P【第(2)類医薬品】,カイゲンファーマ 改源かぜカプセル 30P【第(2)類医薬品】[rn]
29-97507,http://tshop.r10s.jp/genki-e-shop-hanshin/cabinet/a/4987107611451.jpg?fitin=700:700,1504.0000,,,第一三共 新ルルAゴールドDX 90錠【第(2)類医薬品】,,"<!--

<img src = ""https://image.rakuten.co.jp/genki-e-shop-hanshin/cabinet/obaji15bai_750x100.gif"" />


<b>【年末年始の休業のお知らせ】</b><br>
<br>
12月31日(土)から1月3日(火)までお休みを頂きます。（休業中もご注文頂けます）<br>
<br>
■年内発送締め切り<br>
　12月30日(金)14:00までのご注文。（銀行振込など前払いのご注文は30日（金）14:00までのご入金分）<br>
　※12月30日(金)14:00以降のご注文は、1月4日(水)より順次発送<br>
<br>
■年内お問い合わせへのご返信、ご注文確認メールの送信<br>
　12月30日(金)14:00までのお問い合わせとご注文。<br>
※12月30日(金)14:00以降いただいた分に関しては、1月4日(水)より順次ご返信・送信いたします。<br>
<br>
■電話お問い合わせ<br>
　12月30日(金)15:00～1月3日(火)までは繋がりませんのでご注意ください。<br>
<br>
■お届け日指定<br>
　1月4日(水)までのお届け日指定締め切りは、12月30日(金)14:00までのご注文まで。<br>
　※それ以降のご注文は、1月5日(木)以降のお届け日指定をお願いします。<br>
<br>
■年末年始のご注文について<br>
　長期休業明けは大変込み合うことが予想され、ご対応に通常よりお時間を頂戴する場合もございます。<br>
　ご了承くださいませ。
-->",第一三共 新ルルAゴールドDX 90錠【第(2)類医薬品】：GENKI-e shop,第一三共 新ルルAゴールドDX 90錠【第(2)類医薬品】,第一三共 新ルルAゴールドDX 90錠【第(2)類医薬品】[rn]
29-97508,http://tshop.r10s.jp/genki-e-shop-hanshin/cabinet/a/4987107609199.jpg?fitin=700:700,1104.0000,,,第一三共 ルルアタックEX 18錠【第(2)類医薬品】,,"<!--

<img src = ""https://image.rakuten.co.jp/genki-e-shop-hanshin/cabinet/obaji15bai_750x100.gif"" />


<b>【年末年始の休業のお知らせ】</b><br>
<br>
12月31日(土)から1月3日(火)までお休みを頂きます。（休業中もご注文頂けます）<br>
<br>
■年内発送締め切り<br>
　12月30日(金)14:00までのご注文。（銀行振込など前払いのご注文は30日（金）14:00までのご入金分）<br>
　※12月30日(金)14:00以降のご注文は、1月4日(水)より順次発送<br>
<br>
■年内お問い合わせへのご返信、ご注文確認メールの送信<br>
　12月30日(金)14:00までのお問い合わせとご注文。<br>
※12月30日(金)14:00以降いただいた分に関しては、1月4日(水)より順次ご返信・送信いたします。<br>
<br>
■電話お問い合わせ<br>
　12月30日(金)15:00～1月3日(火)までは繋がりませんのでご注意ください。<br>
<br>
■お届け日指定<br>
　1月4日(水)までのお届け日指定締め切りは、12月30日(金)14:00までのご注文まで。<br>
　※それ以降のご注文は、1月5日(木)以降のお届け日指定をお願いします。<br>
<br>
■年末年始のご注文について<br>
　長期休業明けは大変込み合うことが予想され、ご対応に通常よりお時間を頂戴する場合もございます。<br>
　ご了承くださいませ。
-->",第一三共 ルルアタックEX 18錠【第(2)類医薬品】：GENKI-e shop,第一三共 ルルアタックEX 18錠【第(2)類医薬品】,第一三共 ルルアタックEX 18錠【第(2)類医薬品】[rn]
29-97509,http://tshop.r10s.jp/genki-e-shop-hanshin/cabinet/a/4987107613820.jpg?fitin=700:700,1184.0000,,,第一三共 ルルアタックFX 27錠【第(2)類医薬品】,,"<!--

<img src = ""https://image.rakuten.co.jp/genki-e-shop-hanshin/cabinet/obaji15bai_750x100.gif"" />


<b>【年末年始の休業のお知らせ】</b><br>
<br>
12月31日(土)から1月3日(火)までお休みを頂きます。（休業中もご注文頂けます）<br>
<br>
■年内発送締め切り<br>
　12月30日(金)14:00までのご注文。（銀行振込など前払いのご注文は30日（金）14:00までのご入金分）<br>
　※12月30日(金)14:00以降のご注文は、1月4日(水)より順次発送<br>
<br>
■年内お問い合わせへのご返信、ご注文確認メールの送信<br>
　12月30日(金)14:00までのお問い合わせとご注文。<br>
※12月30日(金)14:00以降いただいた分に関しては、1月4日(水)より順次ご返信・送信いたします。<br>
<br>
■電話お問い合わせ<br>
　12月30日(金)15:00～1月3日(火)までは繋がりませんのでご注意ください。<br>
<br>
■お届け日指定<br>
　1月4日(水)までのお届け日指定締め切りは、12月30日(金)14:00までのご注文まで。<br>
　※それ以降のご注文は、1月5日(木)以降のお届け日指定をお願いします。<br>
<br>
■年末年始のご注文について<br>
　長期休業明けは大変込み合うことが予想され、ご対応に通常よりお時間を頂戴する場合もございます。<br>
　ご了承くださいませ。
-->",第一三共 ルルアタックFX 27錠【第(2)類医薬品】：GENKI-e shop,第一三共 ルルアタックFX 27錠【第(2)類医薬品】,第一三共 ルルアタックFX 27錠【第(2)類医薬品】[rn]
29-97510,http://tshop.r10s.jp/genki-e-shop-hanshin/cabinet/a/4987107611444.jpg?fitin=700:700,1184.0000,,,第一三共 新ルルAゴールドDX 60錠【第(2)類医薬品】,,"<!--

<img src = ""https://image.rakuten.co.jp/genki-e-shop-hanshin/cabinet/obaji15bai_750x100.gif"" />


<b>【年末年始の休業のお知らせ】</b><br>
<br>
12月31日(土)から1月3日(火)までお休みを頂きます。（休業中もご注文頂けます）<br>
<br>
■年内発送締め切り<br>
　12月30日(金)14:00までのご注文。（銀行振込など前払いのご注文は30日（金）14:00までのご入金分）<br>
　※12月30日(金)14:00以降のご注文は、1月4日(水)より順次発送<br>
<br>
■年内お問い合わせへのご返信、ご注文確認メールの送信<br>
　12月30日(金)14:00までのお問い合わせとご注文。<br>
※12月30日(金)14:00以降いただいた分に関しては、1月4日(水)より順次ご返信・送信いたします。<br>
<br>
■電話お問い合わせ<br>
　12月30日(金)15:00～1月3日(火)までは繋がりませんのでご注意ください。<br>
<br>
■お届け日指定<br>
　1月4日(水)までのお届け日指定締め切りは、12月30日(金)14:00までのご注文まで。<br>
　※それ以降のご注文は、1月5日(木)以降のお届け日指定をお願いします。<br>
<br>
■年末年始のご注文について<br>
　長期休業明けは大変込み合うことが予想され、ご対応に通常よりお時間を頂戴する場合もございます。<br>
　ご了承くださいませ。
-->",第一三共 新ルルAゴールドDX 60錠【第(2)類医薬品】：GENKI-e shop,第一三共 新ルルAゴールドDX 60錠【第(2)類医薬品】,第一三共 新ルルAゴールドDX 60錠【第(2)類医薬品】[rn]
29-97511,http://tshop.r10s.jp/genki-e-shop-hanshin/cabinet/a/4987306048461.jpg?fitin=700:700,1104.0000,,,大正 パブロンエースAX 12包 【第(2)類医薬品】,アンブロキソール塩酸塩配合　しつこいたんに作用するかぜ薬,"<!--

<img src = ""https://image.rakuten.co.jp/genki-e-shop-hanshin/cabinet/obaji15bai_750x100.gif"" />


<b>【年末年始の休業のお知らせ】</b><br>
<br>
12月31日(土)から1月3日(火)までお休みを頂きます。（休業中もご注文頂けます）<br>
<br>
■年内発送締め切り<br>
　12月30日(金)14:00までのご注文。（銀行振込など前払いのご注文は30日（金）14:00までのご入金分）<br>
　※12月30日(金)14:00以降のご注文は、1月4日(水)より順次発送<br>
<br>
■年内お問い合わせへのご返信、ご注文確認メールの送信<br>
　12月30日(金)14:00までのお問い合わせとご注文。<br>
※12月30日(金)14:00以降いただいた分に関しては、1月4日(水)より順次ご返信・送信いたします。<br>
<br>
■電話お問い合わせ<br>
　12月30日(金)15:00～1月3日(火)までは繋がりませんのでご注意ください。<br>
<br>
■お届け日指定<br>
　1月4日(水)までのお届け日指定締め切りは、12月30日(金)14:00までのご注文まで。<br>
　※それ以降のご注文は、1月5日(木)以降のお届け日指定をお願いします。<br>
<br>
■年末年始のご注文について<br>
　長期休業明けは大変込み合うことが予想され、ご対応に通常よりお時間を頂戴する場合もございます。<br>
　ご了承くださいませ。
-->",大正 パブロンエースAX 12包 【第(2)類医薬品】：GENKI-e shop,大正 パブロンエースAX 12包 【第(2)類医薬品】,アンブロキソール塩酸塩配合　しつこいたんに作用するかぜ薬。大正 パブロンエースAX 12包 【第(2)類医薬品】[rn]
